step	time	T	Ekin	chem_fpl_reaction_1	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	lj-tab	tab-dynamic_0	cr_3	count_0
0	0	2.66784	16007	0	5087.16	4467.66	0	25800.8	0	0	0
1000	1	4.4172	26503.2	0	5175.95	4289.36	0	25466.2	0	0	0
2000	2	4.40813	26448.8	0	5183.77	4730.88	0	25395.5	0	0	0
3000	3	4.37567	26254	0	5156.21	4296.7	0	25646.5	0	0	0
4000	4	4.38783	26327	0	5079.62	4324.01	0	25650.9	0	0	0
5000	5	4.5803	27481.8	0	5188.21	4356.63	0	25475.7	0	0	0
6000	6	4.45388	26723.3	0	5142.03	4492.94	0	25627.1	0	0	0
7000	7	4.39477	26368.6	0	4936.65	4708.72	0	25700.1	0	0	0
8000	8	4.50199	27011.9	0	5080.81	4347.72	0	25920	0	0	0
9000	9	4.44204	26652.3	0	5131	4227.39	0	25538.2	0	0	0
10000	10	4.44067	26644	0	5195.41	4169.72	0	25588.2	0	0	0
11000	11	4.4819	26891.4	0	5266.92	4386.58	0	25394.9	0	0	0
12000	12	4.42532	26551.9	0	5080.77	4639.74	0	25637.2	0	0	0
13000	13	4.44135	26648.1	0	5256.96	4344.21	0	25673.4	0	0	0
14000	14	4.42772	26566.3	0	5096.74	4478.94	0	25501.7	0	0	0
15000	15	4.50473	27028.4	0	4949.5	4547.31	0	25295.4	0	0	0
16000	16	4.4748	26848.8	0	5107.7	4392.77	0	25439.4	0	0	0
17000	17	4.43347	26600.8	0	5300.51	4339.98	0	25627.9	0	0	0
18000	18	4.56424	27385.5	0	5568.8	4757	0	26118.5	0	0	0
19000	19	4.42812	26568.7	0	5164.36	4277.83	0	26043.6	0	0	0
20000	20	4.50298	27017.9	0	5640.06	4696.55	0	25707.3	0	0	0
21000	21	4.35613	26136.8	0	5139.5	4450.56	0	25570.1	0	0	0
22000	22	4.53225	27193.5	0	5176.69	4232.06	0	25454	0	0	0
23000	23	4.38766	26326	0	5598.45	4645.63	0	25643.4	0	0	0
24000	24	4.51254	27075.2	0	4906.68	4525.29	0	25521.5	0	0	0
25000	25	4.38897	26333.8	0	5382.93	4268.14	0	25600	0	0	0
26000	26	4.33874	26032.4	0	5176.85	4270.03	0	25514.3	0	0	0
27000	27	4.55834	27350	0	5405.65	4434.18	0	25325.7	0	0	0
28000	28	4.51181	27070.9	0	5477.12	4387	0	25256.2	0	0	0
29000	29	4.47653	26859.2	0	5158.33	4453.93	0	25595.8	0	0	0
30000	30	4.38989	26339.3	0	5254.54	4410.88	0	25469.1	0	0	0
31000	31	4.43702	26622.1	0	5142.61	4350.92	0	25745.2	0	0	0
32000	32	4.48788	26927.3	0	5005.21	4632.54	0	25864.7	0	0	0
33000	33	4.42694	26561.7	0	5285.81	4464.51	0	25934.3	0	0	0
34000	34	4.35393	26123.6	0	5377.04	4645.87	0	25644.8	0	0	0
35000	35	4.5347	27208.2	0	5184.04	4577.92	0	25599.1	0	0	0
36000	36	4.42522	26551.3	0	5271.55	4310.35	0	25640	0	0	0
37000	37	4.52738	27164.3	0	5123.24	4469.68	0	25503.6	0	0	0
38000	38	4.35673	26140.4	0	5629.95	4210.8	0	25369.5	0	0	0
39000	39	4.48837	26930.2	0	5509.23	4525.67	0	25536.2	0	0	0
40000	40	4.37341	26240.5	0	5329.09	4806.15	0	25699.1	0	0	0
41000	41	4.36892	26213.5	0	5302.07	4235.03	0	26015.3	0	0	0
42000	42	4.40324	26419.5	0	5397.82	4432.49	0	25874	0	0	0
43000	43	4.42073	26524.4	0	5366.71	4380.09	0	25812.9	0	0	0
44000	44	4.41745	26504.7	0	5365.71	4550.54	0	25693.5	0	0	0
45000	45	4.42324	26539.4	0	5074.91	4254.53	0	25742.2	0	0	0
46000	46	4.5438	27262.8	0	5424.62	4451.08	0	25652.2	0	0	0
47000	47	4.47243	26834.6	0	5343.86	4352.92	0	25577.2	0	0	0
48000	48	4.40303	26418.2	0	5042.33	4678.85	0	25356.2	0	0	0
49000	49	4.36912	26214.7	0	5116.81	4562.02	0	25831.2	0	0	0
50000	50	4.44471	26668.2	0	5005.35	4417.18	0	25679.3	0	0	0
51000	51	4.35577	26134.6	0	5329.27	4371.68	0	25488.3	0	0	0
52000	52	4.58885	27533.1	0	5232.91	4414.78	0	25799.2	0	0	0
53000	53	4.43785	26627.1	0	5311.26	4727.42	0	25558.9	0	0	0
54000	54	4.45508	26730.5	0	5202.7	4566.88	0	25459.3	0	0	0
55000	55	4.30649	25839	0	5254.41	4436.97	0	25552.2	0	0	0
56000	56	4.45929	26755.8	0	5287.58	4486.39	0	25604.7	0	0	0
57000	57	4.36799	26207.9	0	5018.14	4484.81	0	25808.6	0	0	0
58000	58	4.45031	26701.8	0	5430.59	4384.51	0	25838.6	0	0	0
59000	59	4.38764	26325.8	0	5012.9	4375.74	0	25866.6	0	0	0
60000	60	4.33634	26018	0	5194.59	4542	0	25688.1	0	0	0
61000	61	4.50092	27005.5	0	5189.6	4584.4	0	25621.2	0	0	0
62000	62	4.52689	27161.3	0	5260.89	4300.06	0	25810.9	0	0	0
63000	63	4.50232	27013.9	0	5171.21	4525.16	0	25578.3	0	0	0
64000	64	4.50014	27000.8	0	5211.18	4430.33	0	25374.6	0	0	0
65000	65	4.43169	26590.2	0	5082.79	4577.91	0	25583.9	0	0	0
66000	66	4.48542	26912.5	0	4805.1	4561.31	0	25845.3	0	0	0
67000	67	4.46243	26774.6	0	5233.02	4432.58	0	25868.5	0	0	0
68000	68	4.37072	26224.3	0	4850.76	4380.59	0	25631.7	0	0	0
69000	69	4.3773	26263.8	0	5034.99	4264.97	0	25289.1	0	0	0
70000	70	4.37864	26271.9	0	5211.06	4640.35	0	25637.5	0	0	0
71000	71	4.39209	26352.6	0	5508.66	4349.22	0	25554.6	0	0	0
72000	72	4.4785	26871	0	5277.68	4334.96	0	25370	0	0	0
73000	73	4.45871	26752.2	0	5162.69	4455.69	0	25519.8	0	0	0
74000	74	4.33586	26015.2	0	5091.61	4469.48	0	25583	0	0	0
75000	75	4.42313	26538.8	0	5249.48	4427.26	0	25362	0	0	0
76000	76	4.49601	26976.1	0	5273.35	4516.84	0	25699.7	0	0	0
77000	77	4.53661	27219.6	0	5312.65	4593.74	0	25228.2	0	0	0
78000	78	4.43211	26592.7	0	5149.12	4432.02	0	25281	0	0	0
79000	79	4.47614	26856.9	0	5351.56	4336.52	0	25308.3	0	0	0
80000	80	4.40242	26414.5	0	5188.29	4677.33	0	25610.5	0	0	0
81000	81	4.39961	26397.6	0	5060.64	4416	0	25489.8	0	0	0
82000	82	4.41744	26504.6	0	5046.71	4213.98	0	25738.7	0	0	0
83000	83	4.46415	26784.9	0	5084.65	4294.85	0	25408.8	0	0	0
84000	84	4.48674	26920.4	0	5199.15	4468.46	0	25883.4	0	0	0
85000	85	4.42505	26550.3	0	5057.54	4556.49	0	25819.4	0	0	0
86000	86	4.42546	26552.8	0	5126.19	4355.22	0	25700.8	0	0	0
87000	87	4.43417	26605	0	5111.07	4451.98	0	25828.3	0	0	0
88000	88	4.43302	26598.1	0	5103.77	4524.33	0	25951.8	0	0	0
89000	89	4.49771	26986.2	0	5198.53	4500.03	0	25663.3	0	0	0
90000	90	4.48016	26881	0	5170.6	4481.81	0	25756.5	0	0	0
91000	91	4.42494	26549.7	0	5157.28	4161.3	0	25538.7	0	0	0
