step	time	T	Ekin	chem_fpl_reaction_1	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	lj-tab	tab-dynamic_0	cr_3	count_0
185000	185	4.4937	27885.7	828.652	5527.35	4439.81	267.116	25761.3	63.5933	0.073	146
186000	186	4.432	27529.3	1939.8	5507.3	4344.76	326.612	25770.5	27.4681	0.0745	149
187000	187	4.41007	27399.8	2345.27	5630.06	4498.62	321.171	25489.9	79507.3	0.0765	153
188000	188	4.41144	27434.7	1419.99	5771.44	4425.8	322.522	25851.1	317.704	0.0785	157
189000	189	4.505	28057.1	2058.44	5676.51	4188.5	337.874	25690	221.179	0.08	160
190000	190	4.47827	27917.6	772.658	5608.54	4645.04	331.358	25592.7	41.7969	0.0805	161
191000	191	4.36326	27213.7	1505.8	5760.15	4543.47	351.138	25879.1	5.53724	0.0815	163
192000	192	4.41489	27542.3	734.562	5794.86	4264.72	356.498	25838.7	263.736	0.082	164
193000	193	4.52815	28262.5	1835.26	5966.69	4277.73	362.395	25628.1	28.7841	0.084	168
194000	194	4.33396	27063.4	2266.42	5821.09	4272.08	325.944	25768.8	36.9645	0.0865	173
195000	195	4.44137	27747.5	2441.48	5765.48	4273.93	400.947	25623.8	641.121	0.0885	177
196000	196	4.40982	27590	1837.74	5779.34	4356.96	368.329	25899.2	89.068	0.09	180
197000	197	4.55056	28497.9	1317.08	5594.22	4314.54	350.753	25679.5	40.8444	0.0915	183
198000	198	4.40875	27623	336.389	5905.72	4188.27	404.698	25449.8	72.6451	0.0915	183
199000	199	4.45088	27907	1456.29	5861.2	4403.44	358.036	25859.3	11.6198	0.0925	185
200000	200	4.40509	27626.5	1401.4	5791.36	4391.37	410.422	25846.7	125.834	0.0935	187
201000	201	4.40085	27599.9	417.614	5985.76	4583.66	390.534	25562	59.9387	0.0935	187
202000	202	4.42493	27784.2	1889.26	5555.57	4521.45	376.719	25707.9	0.617712	0.095	190
203000	203	4.36547	27410.8	2093.86	6536.03	4198.19	382.238	26148.9	129.052	0.097	194
204000	204	4.44781	27947.8	1729.45	5884.47	4587.81	399.615	25658.9	72.3585	0.0985	197
205000	205	4.43183	27874	1618.17	5917.93	4474.52	373.687	25854.1	137.061	0.1	200
206000	206	4.41584	27786.7	432.821	5502.51	4490.05	395.308	25839.8	53.5595	0.1	200
207000	207	4.37229	27532.3	1337.91	5674.29	4423.16	410.996	25920.1	13.6334	0.101	202
208000	208	4.47236	28169.2	765.295	5628.32	4509.55	404.472	26030.7	42.0448	0.1015	203
209000	209	4.37968	27598.6	498.832	5639.99	4476.69	416.425	25904.2	10.3677	0.1015	203
210000	210	4.43791	27972.1	1154.96	6101.77	4447.11	403.672	25729.6	6.73001	0.103	206
211000	211	4.44339	28006.7	2089.87	5625.93	4288.1	474.363	25424.3	69.4797	0.1045	209
212000	212	4.4585	28115.3	793.187	5700.15	4367.28	417.522	25486	77.9406	0.105	210
213000	213	4.45781	28131	434.402	5821.02	4642.16	493.301	26062.8	2.67442	0.105	210
214000	214	4.46272	28168.7	2068.4	6138.43	4459.79	467.758	25936.7	47.2192	0.1065	213
215000	215	4.46409	28177.3	509.652	5952.42	4615.28	447.695	25958.6	35.3949	0.1065	213
216000	216	4.47126	28236	466.209	5952.79	4611.18	477.847	25543.7	17.2244	0.1065	213
217000	217	4.44771	28094	1500.88	5674.84	4381.13	451.741	25750.2	0.0907629	0.108	216
218000	218	4.38329	27687.1	2777.14	6078.57	4523.62	485.572	25623.7	67.3473	0.11	220
219000	219	4.48001	28318.1	923.613	6103.1	4215.57	476.125	25911.5	65.9141	0.1105	221
220000	220	4.46862	28272.9	650.431	5760.8	4388.72	448.396	26026.3	12.154	0.111	222
221000	221	4.45829	28214.3	1378.68	5775.22	4331.77	541.534	25835.3	15.2699	0.112	224
222000	222	4.44071	28109.7	563.373	5790.67	4438.74	476.466	25943.6	42.6699	0.112	224
223000	223	4.32519	27391.5	1144.66	5917.42	4336.68	495.606	25624.1	0	0.1125	225
224000	224	4.35779	27597.9	997.695	6000.42	4525.63	465.828	26043.9	8.50465	0.113	226
225000	225	4.35562	27584.2	1782.98	6351.67	4542.21	489.415	25955.3	55.299	0.1145	229
226000	226	4.47497	28353.4	1604.31	5930.51	4292.11	489.652	25911.4	31.8017	0.1155	231
227000	227	4.46031	28280.6	1736.47	7081.82	4338.97	469.156	25585.6	11.6255	0.117	234
228000	228	4.40938	27964.3	958.571	6005.8	4384.95	481.346	25952.8	24.0182	0.1175	235
229000	229	4.45981	28304.2	2385.72	5929.26	4315.04	502.191	25914.3	3.86059	0.119	238
230000	230	4.38345	27819.6	1266.06	5910.97	4486.59	487.216	25609.9	106.049	0.12	240
231000	231	4.3791	27811.7	1028.65	5787.79	4275.04	490.366	25533.2	40.8439	0.1205	241
232000	232	4.56871	29029.6	1101.59	5884.31	4476.29	474.126	25453.5	10.6939	0.121	242
233000	233	4.43745	28202.2	1212.44	5688.48	4306.74	552.848	25849.1	9.15784	0.122	244
234000	234	4.47158	28425.8	1112.96	5936.76	4564.43	464.034	25712.9	14.4782	0.1225	245
235000	235	4.24384	26984.5	811.974	5749.1	4468.91	544.024	26215.9	25.0929	0.123	246
236000	236	4.45912	28360	534.339	5939.29	4670.68	464.538	26027.6	13.2489	0.123	246
237000	237	4.41555	28089.5	1144.84	5774.44	4415.74	512.906	25524.3	4.2187	0.1235	247
238000	238	4.38206	27876.5	1250.2	6011.73	4635.43	537.281	25802.4	42.7184	0.1245	249
239000	239	4.41548	28095.7	517.218	5839.3	4203.99	513.011	25633.6	47.0602	0.1245	249
240000	240	4.4297	28199.5	2512.38	5675.05	4622.72	544.996	25780.5	15.543	0.1265	253
241000	241	4.40454	28045.9	1172	5974.44	4361.6	556.767	25938.1	76.1473	0.127	254
242000	242	4.44067	28296	1302.03	6132.07	4386.66	544.798	25539.3	31.0592	0.1285	257
243000	243	4.44127	28299.8	1634.03	6464.01	4555.63	540.023	25393.4	277.23	0.13	260
244000	244	4.43801	28312.3	1359.73	6116.47	4412.4	563.33	25763.3	206.401	0.131	262
245000	245	4.5135	28821	1085.2	5831.22	4174.39	589.005	25966	41.287	0.1315	263
246000	246	4.50081	28760.2	1146.17	5778.39	4349.14	602.913	25853	54.9357	0.1325	265
247000	247	4.4507	28440	1786.07	8383.81	4319.13	655.559	25759.8	62.6545	0.134	268
248000	248	4.47899	28640.9	1350.48	5605.81	4527.28	584.674	25772.4	41.8007	0.135	270
249000	249	4.4232	28310.7	903.131	5876.24	4487.05	585.038	25675.9	46.2775	0.1355	271
250000	250	4.4425	28447.6	1537.09	5778.68	4536.92	641.903	25703.7	14.6196	0.137	274
251000	251	4.35214	27882	1157.27	6002.64	4587.69	601.053	25915.2	46.6854	0.1375	275
252000	252	4.46509	28625.7	1236.73	6011.73	4353.57	563.651	25912.8	5.85318	0.1385	277
253000	253	4.40199	28227.7	1582.59	6247.78	4443.39	583.511	25797.1	25.1328	0.14	280
254000	254	4.42895	28413.9	1448.62	6066.75	4497.43	526.447	25837.9	67.9389	0.141	282
