step	time	T	Ekin	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	fpl_reaction_1	lj-tab	count_0
178000	178	4.59518	27571.1	7265.05	4628.18	2792.71	2188.53	20880.9	903
179000	179	4.60616	27637	7720.42	4859.13	2573.33	3907.68	20567.8	906
180000	180	4.78753	28725.2	7718.17	4925.71	2712.91	3988.75	20616.6	910
181000	181	4.78554	28713.2	7222.64	5020.41	2697.47	3387.91	20549.9	913
182000	182	4.7439	28463.4	7274.94	4898.39	2634.73	2782.66	20894.4	915
183000	183	4.77235	28634.1	7432.49	4580.91	2710.2	3641.65	20735.2	919
184000	184	4.79168	28750.1	7521.85	4939.2	2573.59	3853.19	20755.1	923
185000	185	4.61817	27709	7047.93	4734.63	2621.55	3812.13	20759.8	927
186000	186	4.66894	28013.7	7491.88	4719.28	2613.8	5825.13	20649.5	934
187000	187	4.65237	27914.2	7304.01	4486.17	2643.14	3446.69	20843.2	937
188000	188	4.66994	28019.6	7153.4	4766.05	2645.12	5542.39	20550.2	943
189000	189	4.69049	28142.9	7469.16	5184.96	2698.04	4113.13	20459.3	947
190000	190	4.71056	28263.4	7624.76	5155.88	2746.12	4417.78	20974.2	951
191000	191	4.74672	28480.3	7562.25	4685.83	2743.05	2705.12	20487	952
192000	192	4.79617	28777	7589.24	4811.15	2715.21	3563.49	20689.4	956
193000	193	4.64798	27887.9	7287.14	4533.96	2638.6	2397.61	20829.7	956
194000	194	4.76761	28605.7	7308.81	4654.35	2784.84	2291.81	20234.5	956
195000	195	4.68704	28122.3	7167.04	5093.37	2775.49	4529.96	20186.1	960
196000	196	4.64864	27891.9	7325.14	4832.18	2795.8	3393.07	20581.9	963
197000	197	4.67531	28051.8	7425.26	4842.58	2882.58	2662.2	20599.7	964
198000	198	4.71459	28287.6	7264.62	4765.51	2902.5	3814.51	20780.7	967
199000	199	4.85785	29147.1	7216.33	4763.9	2833.58	4278.49	20555.1	970
200000	200	4.73607	28416.4	7614.28	4796.73	2752.1	3499.01	20206	973
201000	201	4.79724	28783.4	7763.91	4801.42	2813.63	3418.55	20710.5	975
202000	202	4.7238	28342.8	7601.71	4499.72	2962.97	2394.35	20270.7	975
203000	203	4.75111	28506.7	7275.39	5065.66	2740.86	5809.25	20857.9	982
204000	204	4.67795	28067.7	7275.76	4822.37	2721.28	3818.87	20594	985
205000	205	4.89398	29363.9	7163.72	4768.72	2871.83	3572.7	20825.3	988
206000	206	4.66213	27972.8	7573.01	4684.12	2943.98	4062.46	20614.1	992
207000	207	4.75709	28542.5	7639.26	5030.35	3089.13	3425.22	20827.7	996
208000	208	4.84012	29040.7	7614.97	4855.16	2904.29	2742.59	20833.4	998
209000	209	4.80449	28826.9	7757.22	4946.38	2905.54	2441.04	20597.3	998
210000	210	4.88975	29338.5	7369.01	5056.48	3021.39	4643.39	20689.3	1003
211000	211	4.76215	28572.9	7639	4738.32	2898.18	4902.81	20574.3	1008
212000	212	4.78603	28716.2	7239.86	4868.14	2792.14	3138	20508.3	1010
213000	213	4.73059	28383.5	7765.14	4839.88	2883.02	3994.16	20369.2	1014
214000	214	4.77623	28657.4	7270	4927.71	3013.76	4607.66	20498.5	1019
215000	215	4.79279	28756.8	7605.6	4821.98	3149.41	4081.85	20702.2	1023
216000	216	4.76622	28597.3	7562.69	4963.22	3138.37	3087.65	20688.7	1024
217000	217	4.84943	29096.6	7768.29	4880.94	3145.16	2842.88	20550.8	1025
218000	218	4.84175	29050.5	7553.62	5062.13	3006.04	2743.22	20773.2	1026
219000	219	4.7141	28284.6	7461.22	4741.33	3165.3	3097.92	20353.7	1027
220000	220	4.80625	28837.5	7356.65	4925.77	3049.32	2657.72	20741	1027
221000	221	4.76458	28587.5	7311.44	4588.4	2799.81	4264.8	20672.7	1030
222000	222	4.65867	27952	7484.94	4708.95	3056.63	3360.27	20407.6	1033
223000	223	4.75441	28526.5	7625.26	4860.28	3111.87	3355.19	20677.9	1034
224000	224	4.68509	28110.5	7384.09	4921.79	3145.48	5055.98	20714.8	1038
225000	225	4.76948	28616.9	7409.09	4742.06	2948.09	4635.31	20587.7	1042
226000	226	4.84576	29074.6	7595.01	4829.77	3006.68	5377	20750.1	1048
227000	227	4.85766	29145.9	7828.7	4811.21	3152.04	3845	20162.3	1051
228000	228	4.91616	29497	7504.57	4779.43	3120.92	3933.21	20658.9	1053
229000	229	4.72362	28341.7	7575.05	4759.24	3149.15	3739.21	20524.2	1055
230000	230	4.75954	28557.2	7691.8	5096.4	2981.33	3283.47	20479.5	1058
231000	231	4.69071	28144.2	7444.21	4753.58	3172.09	3382.88	19957	1060
232000	232	4.76237	28574.2	7327.35	4775.9	2985.27	3485.74	21069.1	1062
233000	233	4.74208	28452.5	7638.13	4484.96	2977.32	3585.15	20952.8	1065
234000	234	4.88148	29288.9	7442.46	5033.24	3019.82	4331.44	20635.3	1069
235000	235	4.80265	28815.9	7556.25	4738.1	3180.57	2831.19	21061.2	1070
236000	236	4.91644	29498.7	7584.83	4711.35	3112.35	2814.88	20666.2	1071
237000	237	4.82947	28976.8	7806.11	4876.43	3205.86	2908.98	20518.7	1072
238000	238	4.76416	28585	7509.93	5009.07	3346.03	4119.8	20843.4	1076
239000	239	4.74449	28467	7604.74	4918.28	3356.38	4867.44	20569	1081
240000	240	4.81836	28910.2	7665.79	4874.65	3377.76	3254.24	20453.6	1083
241000	241	4.8323	28993.8	7536.34	4849.13	3500.79	3417.25	20969.6	1085
242000	242	4.85644	29138.6	8020.8	4849.21	3505.79	5138.39	20276.4	1089
243000	243	4.66442	27986.5	7330.3	5075.85	3333.05	3447.58	20353.2	1090
244000	244	4.67944	28076.6	7720.08	4809.64	3339.34	3940.42	20459.3	1093
245000	245	4.69909	28194.5	7456.03	4777.79	3437.09	4142.99	20811.3	1097
246000	246	4.76892	28613.5	7715.18	4928.34	3485.19	4051.89	20691.9	1100
247000	247	4.78308	28698.5	7544.65	4969.7	3306.83	4095.66	20251.9	1102
248000	248	4.79419	28765.2	7740.45	4925.72	3536.35	5070.35	20289.6	1107
249000	249	4.78103	28686.2	8032.49	4977.19	3539.73	2820.12	20969.4	1107
250000	250	4.83187	28991.2	7683.78	4856.68	3488.69	2687.06	20752.1	1107
251000	251	4.9046	29427.6	7914.6	5167.43	3539.22	3160.09	20875.1	1109
252000	252	4.74543	28472.6	7472	5100.35	3485.39	4394.8	20698.4	1112
253000	253	4.7519	28511.4	7710.9	4943.12	3563.56	5456.21	20652.9	1116
254000	254	5.00423	30025.4	7816.68	5047.96	3486.46	3673.79	20721.4	1118
255000	255	4.83457	29007.4	7745.04	5034.23	3494.82	2909.77	20410.3	1118
256000	256	4.71835	28310.1	7845.52	5124.54	3548.25	3303.35	20760.7	1119
257000	257	4.77458	28647.5	7703.41	4929.12	3523.12	2519.73	20422.7	1119
258000	258	4.84763	29085.8	8144.34	4944.47	3458.38	3771.48	20480.8	1121
259000	259	4.76468	28588.1	7510.59	4854.04	3424.77	4381.37	20893.5	1126
260000	260	4.93264	29595.8	8019.83	4825.42	3459.4	3924.21	20816	1128
261000	261	4.75378	28522.7	7867.42	5039.7	3564.57	2799.11	20624.5	1128
262000	262	4.7608	28564.8	7612.07	5080.7	3453.46	3953.66	20773.2	1130
263000	263	4.77292	28637.5	7683.31	4955.98	3319.17	2867.36	20879.7	1131
264000	264	4.78813	28728.8	7834.31	4850.78	3395.72	3474.61	20644.7	1134
265000	265	4.80956	28857.4	7668.6	4767.39	3503.75	5249.12	20667.2	1139
266000	266	4.86978	29218.7	7546.09	4780.36	3415.95	3911.7	20656.7	1142
267000	267	4.79842	28790.5	7977.07	5073.28	3413.08	2911.46	20740.6	1142
268000	268	4.77642	28658.5	7794.61	4660.51	3396.45	3588.15	20585.6	1144
269000	269	4.92426	29545.6	8792.01	5304.03	3499.53	2665	20969.4	1144
270000	270	4.95622	29737.3	7689.35	4890.87	3418.53	4292.8	20755.1	1147
271000	271	4.79137	28748.2	7642.71	4707.33	3436.03	4327.97	21008.6	1150
272000	272	5.09825	30589.5	8112.12	5867.37	3561.48	3841.27	21236.3	1151
273000	273	4.87716	29262.9	7729.84	4724.11	3448.65	2678.8	20936.3	1151
274000	274	4.8038	28822.8	7777.65	4664.84	3462.09	3928.81	21032.2	1154
275000	275	4.74606	28476.4	7491.43	5098.6	3452.32	3948.12	20972.5	1156
276000	276	4.9014	29408.4	7736.41	4951.48	3386.96	2697.96	20699.2	1156
277000	277	4.8317	28990.2	7579	5027.07	3369.05	3271.84	20731.1	1157
278000	278	4.67937	28076.2	7781.14	4932.75	3437.7	3059.69	20954.8	1158
279000	279	4.76066	28563.9	7951.73	4963.1	3417.93	4065.9	20444.4	1161
280000	280	4.74871	28492.3	7915.25	4781.93	3616.72	3654.03	20603	1164
281000	281	4.89151	29349.1	7994.13	4973.85	3282.02	3019.05	20531.7	1164
282000	282	4.76942	28616.5	7508.98	4908.2	3547.75	3403.78	20632.7	1165
283000	283	4.774	28644	7616.51	5167.88	3258.18	3011.54	20914.9	1166
284000	284	4.82393	28943.6	7873.92	5150.06	3311.36	3408.89	21091.9	1167
285000	285	4.88992	29339.5	7608.62	5070.3	3354.12	3698.41	20974.5	1169
286000	286	4.92473	29548.4	7696.94	4883.98	3317.53	3647.57	20724.9	1170
287000	287	4.80024	28801.4	7729.13	4870	3441.27	2889.61	20924.7	1170
288000	288	4.7395	28437	7607.49	4864.63	3608.36	3088.2	20660.3	1171
289000	289	4.82274	28936.4	8134.78	5232.72	3501.88	4796.69	20875	1174
290000	290	4.80473	28828.4	7662.31	4892.75	3476.95	3842.96	20305.3	1176
291000	291	4.82537	28952.2	7219	5006.93	3448.55	5272.26	20268.4	1181
292000	292	4.88658	29319.5	7695.14	5304.14	3628.48	4523.21	20677.8	1184
293000	293	4.69797	28187.8	7682.93	5098.57	3597.64	3188.01	20531.3	1184
294000	294	4.84893	29093.6	7826.65	5090.05	3599.25	4265.28	20555.3	1187
295000	295	4.83096	28985.8	7882.66	5127.55	3550.55	4646.7	20695.2	1191
296000	296	4.98243	29894.6	8183.73	4696.9	3500.23	3118.36	20605.5	1192
297000	297	4.9708	29824.8	7759.3	5074.18	3615.5	3531.55	20779.2	1193
298000	298	4.94671	29680.3	7483.43	5102.92	3477.77	3476.5	20637.4	1194
299000	299	4.90869	29452.1	7771.79	4957.83	3726.95	2904.78	20625.9	1194
300000	300	4.84387	29063.2	7801.68	5087.07	3758.33	4461.89	20518.1	1197
301000	301	4.8086	28851.6	7502.42	4830.59	3580.95	3802.86	20704.5	1199
302000	302	4.88143	29288.6	7961.56	4835.62	3701.79	3152.53	20788.8	1200
303000	303	4.79523	28771.4	8335.65	5077.89	3720.67	4055.7	20588.1	1202
304000	304	4.84073	29044.4	7510.49	4806.94	3602.65	3669.72	20752.1	1204
305000	305	4.89686	29381.2	7620.06	4759.3	3808.38	3164.45	20570.6	1205
306000	306	4.79667	28780	7906.46	4661.3	3668.14	3091.35	20673.2	1205
307000	307	4.84772	29086.3	7744.4	4852.63	3823.46	4038.67	20752.8	1207
308000	308	4.83596	29015.8	7935.75	4973.31	3904.64	2894.85	20688.2	1207
309000	309	4.91519	29491.2	7650.96	5092.71	3854.41	5382.44	21235.1	1213
310000	310	4.78845	28730.7	7753.72	4854.4	3936.6	3797.26	20816.4	1214
311000	311	4.92269	29536.2	7960.66	5108.07	3985.85	4758.35	21310.4	1217
312000	312	4.73225	28393.5	7711.52	4893.58	3758.41	4460.75	20773.4	1219
313000	313	4.8682	29209.2	7482.92	5257.11	3878.87	5149.51	21142.1	1223
314000	314	4.78261	28695.7	8181.39	4872.99	3886.37	3849.65	20981.8	1225
315000	315	4.74074	28444.4	8222.99	4889.97	3813.21	3731.03	20691.1	1227
316000	316	4.76624	28597.4	7691.83	4904.96	3719.66	3482.55	20953.3	1228
317000	317	4.72957	28377.4	7841.76	4922.59	3709.01	4037.75	21065.5	1230
318000	318	4.86847	29210.8	7725.84	4603.5	3856.53	3536.04	20754.7	1231
319000	319	4.83761	29025.6	7807.65	5059.53	3717.85	3435.61	21274.7	1233
320000	320	4.81918	28915.1	8035.41	5191.29	3810.68	5225.35	20711.3	1237
321000	321	4.80229	28813.8	7823.1	5195.53	3838.53	5455.12	20697.3	1242
322000	322	4.71407	28284.4	7814.24	5073.26	3749.48	3692.07	21111.7	1243
323000	323	4.69381	28162.9	7927.23	5065.12	3895.19	3981.7	21162.4	1245
324000	324	4.91745	29504.7	7968.12	4770.7	3740.92	3369.05	21147.9	1246
325000	325	5.58591	33515.5	8470.31	5839.03	3861.87	4040.2	20871	1247
326000	326	4.8732	29239.2	7561.59	4732.72	3755.63	3399.11	20737.6	1248
327000	327	4.7499	28499.4	8421.36	5041.72	3709.68	4053.95	20830	1250
328000	328	4.76642	28598.5	7629.59	4842.34	3766.18	4038.68	21234.1	1252
329000	329	4.96766	29806	7837.02	5032.97	3869.14	3839.91	21086.1	1254
330000	330	4.95907	29754.4	7817	5089.18	3657.89	3817.78	21091.6	1256
331000	331	4.69872	28192.3	7719.98	4921.44	3710.32	3094.31	20781.4	1256
