step	time	T	Ekin	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	fpl_reaction_1	lj-tab	count_0
329000	329	4.69294	28157.6	7252.12	4903.54	2512.11	2626.11	20515.2	853
330000	330	4.68772	28126.3	7122.68	4890.53	2626.34	1995.65	20359.4	853
331000	331	4.68941	28136.5	7129.18	4808	2543.92	2840.96	20195.9	855
332000	332	4.67664	28059.8	7092.9	4640.46	2683.57	3207.51	20120.1	859
333000	333	4.6925	28155	7583.19	4594.67	2600.46	2606.21	20310.1	860
334000	334	4.65581	27934.9	7225.97	4780.86	2612.69	3495.86	20202.7	863
335000	335	4.60048	27602.9	7571.16	4686	2755.92	2872.56	20549.4	865
336000	336	4.71072	28264.3	7601.63	4791.95	2746.86	2665.88	20364.5	866
337000	337	4.67748	28064.9	7337.21	4634.67	2678.05	3347.82	20049.4	869
338000	338	4.64698	27881.9	7343.02	4737.87	2627.35	2278.63	20418.1	869
339000	339	4.70825	28249.5	7298.94	4758.34	2607.37	2605.3	20281.8	871
340000	340	4.71052	28263.1	7289.22	4707.74	2784.4	2279.78	20188.6	872
341000	341	4.65709	27942.6	7125.55	4670.34	2688.86	2404.24	19985.8	873
342000	342	4.71513	28290.8	7309.27	4854.74	2587.7	2459.75	20481.4	874
343000	343	4.72219	28333.1	7408.07	4659.84	2736.77	3951.94	20726.9	877
344000	344	4.72325	28339.5	7185.34	4535.2	2631.15	3285.95	20417.3	880
345000	345	4.92401	29544.1	7316.27	4783.96	2777.78	2719.6	20706	881
346000	346	4.70661	28239.7	7202.24	4844.27	2555.99	2577.22	20928.1	883
347000	347	4.70453	28227.2	7235.73	4844.64	2593.79	2653.06	20163.1	884
348000	348	4.63505	27810.3	7477.52	4835.15	2577.24	3202.44	20323.1	887
349000	349	4.72931	28375.9	7560.22	4824.54	2817.16	3306.91	19937.9	890
350000	350	4.77668	28660.1	7421.17	4789.13	2719.01	2036.47	20197.5	890
351000	351	4.68837	28130.2	7352.82	4769.85	2724.08	3094.15	20449.2	893
352000	352	4.62737	27764.2	7420.1	4755.49	2791.35	2204.88	20539.7	894
353000	353	4.59853	27591.2	7423.61	4579.51	2618.22	2188.75	20238.7	894
354000	354	4.64082	27844.9	6912.11	4833.47	2596.04	2002.95	20292.9	894
355000	355	4.63963	27837.8	7068.67	4527.27	2687.91	4193.84	20727.8	898
356000	356	4.72196	28331.8	7531.71	4735.48	2561.45	2261.08	20855.9	899
357000	357	4.70175	28210.5	6898.44	4767.69	2606.44	2913.88	20187.3	900
358000	358	4.70726	28243.5	7560.71	4662.02	2683.29	2882.81	20170	901
359000	359	4.63762	27825.7	7274.7	4645.68	2717.67	2155.77	20258.2	901
360000	360	4.71158	28269.5	7349.48	4753.88	2682.67	3473.97	20179.4	904
361000	361	4.63928	27835.7	7334.83	4776.39	2592	3149.74	20148	906
362000	362	4.65644	27938.7	7394	4729.45	2749.22	2245.81	20454.2	906
363000	363	4.66851	28011.1	7573.96	4721.74	2786.68	2266.43	21016.4	906
364000	364	4.73282	28396.9	7262.14	4737.37	2813.59	2598.9	20231	907
365000	365	4.66296	27977.8	7549.24	4617.18	2788.25	2771.52	20420.2	909
366000	366	4.73312	28398.7	7520.97	5049.49	2705.94	4163.34	20528.4	912
367000	367	4.70485	28229.1	7329.57	4745.58	2755.52	2361.73	20464.4	912
368000	368	4.59683	27581	7439.96	4830.88	2821.61	2295.77	20311.7	912
369000	369	4.72064	28323.8	7083.38	4840.43	2710.83	2355.02	20298.5	913
370000	370	4.61692	27701.5	7448.04	4763.29	2781.86	2143.27	20199.7	913
371000	371	4.8499	29099.4	7348.47	5167.46	2881.69	3382.05	20550.5	915
372000	372	4.67121	28027.3	7265.69	4657.84	2992.54	2886.06	20146.1	917
373000	373	4.65123	27907.4	7553.78	4807.3	2950.2	3337.83	20371.1	919
374000	374	4.66767	28006	7265.06	4721.39	2978.38	2885.51	20180.4	920
375000	375	4.82748	28964.9	7680.21	4852.26	2928.42	2690.87	20305.2	921
376000	376	4.77772	28666.3	7762.92	5079.86	2826.87	2918.09	20587.2	922
377000	377	4.62143	27728.6	7354.95	4856.64	2909.37	2517.77	20314.6	923
378000	378	4.80952	28857.1	7093.64	4674.84	2818.95	4246.97	20280.1	928
379000	379	4.68163	28089.8	7513.41	4787.08	2840.85	2501.15	20088.2	929
380000	380	4.59521	27571.3	7887.99	4816.88	2909.38	2157.52	20450.4	929
381000	381	4.7183	28309.8	7402.09	4896.7	2904.4	3184.41	20177.3	932
382000	382	4.83841	29030.4	7379.19	4904.45	2748.68	2803.7	20399.5	933
383000	383	4.67976	28078.6	7441.01	4756.84	2765.83	5873.68	20241.3	940
384000	384	4.92406	29544.3	7924.92	5163.66	2877.09	2387.04	20465	941
385000	385	4.72325	28339.5	7475.31	4667.62	2618.84	3278.77	20354.1	943
386000	386	4.6985	28191	6942.37	4752.19	2743.96	3701.2	20781.7	948
387000	387	4.71476	28288.6	7472.75	4716.74	2989.67	2152.1	19992.2	948
388000	388	4.67971	28078.3	7269.85	4955.68	2643.53	3156.27	20117.1	950
389000	389	4.75775	28546.5	7316.09	4831.52	2871.78	2396.7	19885.5	950
390000	390	4.65805	27948.3	7136.42	4724.72	2882.42	2164.26	20597.1	950
391000	391	4.74974	28498.5	7090.82	4659.16	2751.54	2348.25	20400.2	950
392000	392	4.62107	27726.4	7574.34	4795.75	2897.83	4505.42	20372.8	954
393000	393	4.80135	28808.1	7410.52	4755.73	2770.79	2524.12	20422.5	954
394000	394	4.77914	28674.9	7623.06	4767.79	2855.24	2320.11	20433.5	954
395000	395	5.00594	30035.6	7529.94	4786.66	2799.23	2917.1	20539.6	954
396000	396	4.64729	27883.8	7579.49	4760.78	2780.44	2213.57	20498.9	954
397000	397	4.70517	28231	7358.01	4832.3	2752.69	3070.29	20133.8	957
398000	398	4.75727	28543.6	7307.03	4660.61	2978.53	2271.82	20320	957
399000	399	4.66933	28016	7538.93	4950.19	2856.01	5110.84	20127.2	963
400000	400	4.7677	28606.2	7450.19	4859	2892.37	3104.51	20352	964
401000	401	4.68431	28105.8	7601.19	4685.43	2847.96	3917.62	20519.1	967
402000	402	4.6766	28059.6	7283.38	4650.84	2949.9	2660.04	20696.8	968
403000	403	5.24037	31442.2	7525.21	4815.99	3007.22	2819.22	20393.6	969
404000	404	4.82273	28936.4	7904.77	5085.99	2906.39	2943.11	20225.3	970
405000	405	4.76987	28619.2	7026.91	4635.24	2663.47	3651.09	20417.3	974
406000	406	4.70611	28236.7	7459.29	5080.88	2989.18	2441.57	20400.1	974
407000	407	4.66754	28005.2	7612.34	4997.49	2901.15	2959.84	20244.6	976
408000	408	4.7021	28212.6	7485.23	5044.91	2851.39	2850.41	20323.6	978
409000	409	4.76214	28572.9	7457.04	4563.16	2864.89	2808.04	20287	979
410000	410	4.66251	27975	7718.4	4814.91	3007.74	2960.61	20290.4	980
411000	411	4.86367	29182	7546.62	4835.17	2898.07	3070.79	20409.8	982
412000	412	4.67195	28031.7	7071.99	4869.98	3007.35	3124.21	20540.1	983
413000	413	4.65345	27920.7	7840.47	4833.76	2976.8	2988.94	20156.2	984
414000	414	4.74853	28491.2	7486.04	5032.86	2910.25	2436.07	20205.1	984
415000	415	4.60983	27659	7633.34	4924.75	3013.73	3005.18	20314.3	986
416000	416	4.72681	28360.9	7624.6	4887.38	2927.62	3822.44	20281.9	989
417000	417	4.75067	28504	7484.64	4989.09	3025.25	2467.89	20142.9	989
418000	418	4.7694	28616.4	7570.75	4931.91	3078.13	2270.09	20456.3	989
419000	419	4.68708	28122.5	7773.95	4963.34	3117.72	2303.2	20419.2	989
420000	420	4.82085	28925.1	7745.64	4785.92	2930.14	2512.27	20367.3	989
421000	421	4.8102	28861.2	7572.92	4799.81	2954.2	3417.64	20728.9	991
422000	422	4.71924	28315.4	7439.93	4898.74	2982.56	3069.68	20414.1	992
423000	423	4.72879	28372.7	7942.53	4969.06	3104.14	3560.8	20326.7	994
424000	424	4.80205	28812.3	7305.64	4673.47	3051.7	3480.27	20530.9	997
425000	425	4.75584	28535	7386.14	4771.2	3006.54	2672.96	20427.3	998
426000	426	4.68436	28106.2	7600.46	4787.27	2878.53	2352.98	20342	998
427000	427	4.7226	28335.6	7578.87	4768.91	2818.95	2241.08	20359.2	998
428000	428	4.68185	28091.1	7577.41	4838.91	2765.42	2992.15	20581	999
429000	429	4.7145	28287	7286.55	4605.68	3085.23	3249.96	20811.7	1001
430000	430	4.66094	27965.6	7233.52	4771.17	2834.78	2350.59	20596.3	1001
431000	431	4.76785	28607.1	7679.36	4811.23	2884.08	2471.77	20234.4	1001
432000	432	4.86555	29193.3	7670.79	4789.45	3041.85	3432.12	20192.4	1003
433000	433	4.68303	28098.2	7629.43	4871.6	3042.99	2843.42	20444.5	1004
434000	434	4.73971	28438.3	7171.53	4531.41	3066.93	3659.24	20208.8	1007
435000	435	4.68508	28110.5	7459.7	4843.83	2954.58	3205.56	19972.7	1009
436000	436	4.6823	28093.8	7644.78	4930.8	2963.83	2503.7	20108.3	1009
437000	437	4.86878	29212.7	7180.69	4625.34	3207.48	2405.8	20432.7	1009
438000	438	4.80404	28824.2	7826.73	4863.82	3028.76	2692.03	20476.5	1010
439000	439	4.69638	28178.3	7634.5	4794.56	3001.72	2413.94	20159.8	1011
440000	440	4.74095	28445.7	7476.59	5141.36	2927.28	2541.6	20345.4	1011
441000	441	4.64194	27851.6	7267.56	5055.43	2842.35	2786.11	20308.3	1012
442000	442	4.83317	28999	7640.19	4557.33	2965.55	5961.85	20216.2	1020
443000	443	4.78151	28689	7782.12	4740.56	3017.46	3967.85	20306.9	1023
444000	444	4.74387	28463.2	7743.22	4780.03	3005.25	2495.9	20139.7	1023
445000	445	4.76378	28582.7	7603.63	4982.1	2978.07	2565.7	20156.6	1023
446000	446	4.82817	28969	7981.74	4907.01	3000.14	4148.83	20196.4	1026
447000	447	4.80786	28847.2	7677.35	4784.85	2917.76	2497.73	20385.6	1027
448000	448	4.78406	28704.4	7547.18	4928.34	2932.57	2703.38	20501.4	1027
449000	449	4.89929	29395.7	7581.6	4815.16	3105.45	2739.27	20413.9	1028
450000	450	4.68958	28137.5	7824.61	4865.75	3082.45	3259.02	20779.7	1030
451000	451	4.69683	28181	7367.93	4808.89	2934.56	2467.77	20221.9	1030
452000	452	4.75672	28540.3	7586.22	4879.08	2974.72	3138.86	20107.1	1032
453000	453	4.7405	28443	7718.92	4909.39	3208.57	3208.96	20385.2	1033
454000	454	4.72628	28357.7	7435.21	4632.48	3060.41	3436.07	20239.1	1035
455000	455	4.6166	27699.6	7515.44	4960.33	3302.11	3195.45	20335.9	1036
456000	456	4.77334	28640	7756.2	4970.6	3275.93	2402.84	20394.7	1036
457000	457	4.72883	28373	7564.16	5225.89	3056.56	4191.66	20501.2	1040
458000	458	4.78159	28689.5	7518.88	4841.42	3398.82	3171.52	20213.7	1041
459000	459	4.78314	28698.8	7782.96	4969.01	3354.32	3569.41	20418.6	1043
460000	460	4.76959	28617.6	7375.12	4951.14	3225.94	3626.81	20416	1045
461000	461	4.87832	29269.9	7496.56	5014.92	3180.6	2649.87	20360.9	1045
462000	462	4.79264	28755.9	7470.78	5087.65	3368.49	3108.53	20402.6	1046
463000	463	4.67644	28058.6	7542.18	4868.76	3252.82	3027.48	20493.1	1047
464000	464	4.8133	28879.8	7792.09	4748.01	3227.1	3490.52	20388.7	1050
465000	465	4.83041	28982.4	7754.23	4899.34	3277.24	2687.72	20437.3	1050
466000	466	4.62121	27727.3	7570.93	4987.42	3172.61	3326.43	20616.3	1052
467000	467	4.71186	28271.2	7491.19	4799.78	3074.17	3087.06	20609.3	1053
468000	468	4.78451	28707.1	7604.19	4998.56	2955.39	3937.14	20117.4	1055
469000	469	4.81102	28866.1	7397.8	4761.82	3139.27	2727.43	20000.4	1055
470000	470	4.86542	29192.5	7573.95	4801.57	3168.14	2751.87	20297.6	1055
471000	471	4.72313	28338.8	7536.98	4763.1	3170.48	4219	20598	1059
472000	472	4.73563	28413.8	7439.63	5047.79	3208.37	2907.41	20301.5	1060
473000	473	4.74463	28467.8	8077.37	4730.04	3207.88	2843.72	20365	1061
474000	474	4.68505	28110.3	7391.69	4844.39	3170.2	2720.12	20282.4	1061
475000	475	4.8653	29191.8	7562.37	4998.61	3146.54	2611.59	20196.4	1061
476000	476	4.69656	28179.4	7845.85	4904.38	3293.29	3505.16	20198.9	1063
477000	477	4.69467	28168	7580.35	4868.98	3284.71	4164.45	20061.5	1066
478000	478	4.86116	29167	7897.53	5000.88	3216.53	3034.55	20399.3	1067
479000	479	4.74498	28469.9	7594.48	4670.95	3206.49	2548.3	20350.6	1067
480000	480	4.69982	28198.9	7753.68	4797.98	3230.98	2493	19904.2	1067
481000	481	4.78024	28681.4	7521.71	5058.56	3227.8	2715.8	20531	1067
482000	482	4.71316	28279	7295.23	4700.08	3228.48	2601.77	20350.3	1067
483000	483	4.6804	28082.4	7756.57	5054.66	3229.85	2926.65	20325.2	1068
484000	484	4.66152	27969.1	7656.5	5065.54	3259.36	2580.6	20913.1	1068
485000	485	4.78772	28726.3	7482.37	4754.21	3274.89	2849.51	20812.1	1068
486000	486	4.8656	29193.6	7706.16	5001.46	3267.31	4250.47	20599.6	1072
487000	487	4.71004	28260.2	7819.71	4770.14	3151.5	3606.8	20254.8	1074
488000	488	4.78743	28724.6	7272.28	5011.74	3265.06	2618.49	20366.3	1074
489000	489	4.78841	28730.4	7459.04	4752.21	3220.87	3421.14	20095.9	1076
490000	490	4.8386	29031.6	7666.61	4842.61	3156.37	3033.5	20441.2	1077
491000	491	4.68702	28122.1	7736.74	4814.47	3218.11	4098.11	20661.9	1080
492000	492	4.74105	28446.3	7949.84	4999.74	3320.68	2465.54	20689.7	1080
493000	493	4.78722	28723.3	7840.78	4981.69	3160.93	4687.45	20920.4	1084
494000	494	4.80366	28822	7638.79	4933.65	3276.5	3624.33	20611.5	1086
495000	495	4.70575	28234.5	7599.73	4929.4	3267.36	2409.69	20427.2	1086
496000	496	4.78867	28732	7943.62	5029.19	3258.72	3194.49	20516.6	1087
497000	497	4.78572	28714.3	7865.13	4861.56	3308.79	2715.01	20410	1087
498000	498	4.98044	29882.6	7611	4832.35	3492.58	3062.7	20527.7	1088
499000	499	4.79348	28760.9	7547.69	4763.76	3365.15	4272.31	20573	1092
500000	500	4.82377	28942.6	7849.25	4597.93	3328.57	3436.66	20391.3	1093
501000	501	4.74852	28491.1	7507.65	4701.43	3370.85	3004.44	20109.9	1094
502000	502	4.77567	28654	7688.35	4803.6	3412.76	3669.59	20575.4	1096
503000	503	4.77143	28628.6	7685.66	4995.12	3471.21	2730.51	20817.4	1096
504000	504	4.77269	28636.2	7619.2	4844.89	3404.15	2827.91	20240	1096
505000	505	4.73079	28384.8	7732.41	5089.92	3396.76	2872.63	20428.5	1097
506000	506	4.64561	27873.7	7575.71	4806.16	3446.61	3883.59	20125	1100
507000	507	4.7855	28713	7831.3	4773.54	3547.26	2623.45	20406.5	1100
508000	508	4.77855	28671.3	7488.7	4723.65	3366.74	2679.86	20281.8	1101
509000	509	4.73557	28413.4	7371.29	4740.1	3370.16	2664.71	20282	1101
510000	510	4.69921	28195.3	7685.94	4742.8	3488.11	2613.28	20275.1	1101
511000	511	4.78988	28739.3	7457.08	4915.2	3308.39	2919.8	20185.5	1102
512000	512	4.68289	28097.3	7562.98	4581.41	3394.67	3827.39	20608.9	1104
513000	513	4.7004	28202.4	7772.55	4860.44	3390.28	2786.75	20311.8	1104
514000	514	4.76819	28609.2	7776.15	5109.38	3605.02	2853.17	20204.9	1104
515000	515	4.76226	28573.6	7631.07	4794.25	3320.96	2871.78	20655	1104
516000	516	4.74528	28471.7	7676.54	4793.44	3520.72	2861.98	20270.3	1105
517000	517	4.8169	28901.4	8082.21	4819.27	3671.5	2926.41	20184	1106
518000	518	4.77588	28655.3	8069.34	4572.17	3427.79	3552.14	20643.7	1108
519000	519	4.94923	29695.4	7872.08	4913.99	3558.65	3991.02	20161	1111
520000	520	4.82646	28958.7	7615.59	5010.84	3463.85	2570.4	20552.1	1111
521000	521	4.80697	28841.8	7935.73	5078.17	3589.88	3958.99	20500.3	1113
522000	522	4.84329	29059.7	7599.07	4947.99	3650.25	2927.16	20320.1	1114
523000	523	4.81749	28904.9	7894.43	4606.43	3641.35	3205.95	20404.1	1115
524000	524	5.39797	32387.8	8146.02	5776.06	3544.98	3434.42	20329	1115
525000	525	4.82881	28972.9	7744.15	4882.17	3452.55	2754.47	20489.2	1115
526000	526	4.75125	28507.5	7799.12	4934.41	3569.65	2709.76	20028.1	1115
527000	527	4.843	29058	7735.96	4924.77	3532.41	3249.79	20034.9	1116
528000	528	4.72448	28346.9	7831.98	4723.01	3572.48	3668.86	20536.9	1118
529000	529	4.6902	28141.2	7720.31	4610.44	3667.02	2883.29	20436.4	1118
530000	530	4.71978	28318.7	7643.91	4812.19	3487.8	3125	20707.3	1119
531000	531	4.97158	29829.5	7910.29	4880.75	3566.1	3509.95	20499	1120
532000	532	4.63618	27817.1	7629.14	5129.54	3570.64	3000.72	20218.3	1121
533000	533	4.74112	28446.7	7616.22	5003.04	3525.76	3367.94	20334.4	1122
534000	534	4.7531	28518.6	7487.76	4860.57	3576.97	3632.99	20555.3	1123
535000	535	4.75397	28523.8	7447.94	4813.45	3516.95	2714.19	20531.9	1123
536000	536	4.69628	28177.7	7764.25	4881.04	3557.6	2825.5	20194.7	1123
537000	537	4.68888	28133.3	7702.76	4573.24	3470.64	3344.37	20173.3	1124
538000	538	4.79601	28776.1	7686.15	4895.03	3444.78	2707.38	20097.7	1124
539000	539	4.85765	29145.9	7444.95	4903.31	3416.75	3523.43	20404.5	1125
540000	540	4.83833	29030	8198.02	5228.99	3602.37	2789.03	20389	1125
541000	541	4.77593	28655.6	7613.38	4913	3369.98	3381.35	20252.5	1126
542000	542	4.76146	28568.8	7530.92	4842.39	3428.96	2748.19	20651.9	1126
543000	543	4.77574	28654.4	7588.95	4814.07	3338.95	4191.9	20480.1	1129
544000	544	4.73842	28430.5	7657.17	4879.02	3527.32	2911.01	20313.4	1129
545000	545	4.77285	28637.1	8058.98	4991.03	3548.48	3307.81	20445	1130
546000	546	4.88455	29307.3	7904.93	4821.35	3398.5	2977.72	20364	1131
547000	547	4.81115	28866.9	7657.02	4793.04	3518.25	2738.44	20625	1131
548000	548	4.80505	28830.3	7826.29	5081.51	3406.85	3153.93	20603	1132
549000	549	4.73566	28413.9	7885.34	4705.16	3366.55	3652.22	20465.2	1135
550000	550	4.75249	28515	7709.35	5045.47	3489.51	3006.22	20369.3	1135
551000	551	4.85226	29113.6	7949.82	4639.87	3450.04	3151.42	20587.2	1136
552000	552	4.80998	28859.9	7648.61	5072.85	3744.25	3191.74	20633.7	1137
553000	553	4.80149	28809	7595.13	4647.18	3572.74	2739.92	20429.2	1137
554000	554	4.77474	28648.4	7521.79	5009.81	3575.98	3335.32	20257.4	1138
555000	555	4.83967	29038	7670.55	4782.19	3634.3	3412.16	20660.4	1139
556000	556	4.69395	28163.7	7876.93	5305.3	3622.35	3817.28	20835.5	1141
557000	557	4.83466	29008	7773.15	4825.88	3637.01	2769.47	20486.7	1141
558000	558	4.69621	28177.3	8086.84	5098.66	3492.89	2718.28	20948.7	1141
559000	559	4.7317	28390.2	7727.17	5059.42	3536.33	2786.7	20612	1141
560000	560	4.747	28482	7646.54	5162.62	3736.44	2754.62	20483.2	1141
561000	561	4.87584	29255	7534.72	4768.55	3580.68	3612.2	20631.9	1143
562000	562	4.83025	28981.5	7895.54	4663.12	3575.7	3898.36	20657.8	1145
563000	563	4.85591	29135.5	7645.59	4902.98	3618.93	2602.73	20620.2	1145
564000	564	4.86706	29202.4	7640.28	4633.22	3482.12	3348.78	20556.3	1146
565000	565	4.85933	29156	7497.7	4899.75	3431.83	2787.79	20614.8	1146
566000	566	4.69967	28198	7686.51	4953.2	3468.02	3286.83	20558.6	1147
567000	567	4.9139	29483.4	7981.12	5021.76	3386.95	3321.34	20851	1148
568000	568	4.73659	28419.5	7799.07	4876.54	3332.35	3564.49	20736.4	1150
569000	569	4.79971	28798.3	7631.74	4771.12	3400.49	4029.03	20521	1152
570000	570	4.78065	28683.9	8147.73	5188	3590.3	3023.03	20369.1	1152
571000	571	4.84423	29065.4	7792.41	4787.49	3535.77	2897.82	20313.4	1152
572000	572	4.84543	29072.6	7602.3	4685.48	3373.64	3725.48	20371.1	1154
573000	573	4.81758	28905.5	7662.83	4766.16	3665.21	3255.2	20274.9	1155
574000	574	4.6757	28054.2	7575.23	4907.64	3669.32	4399.79	20436.5	1160
575000	575	4.75145	28508.7	8015.98	4853.46	3540.7	3489.41	20325.6	1162
576000	576	4.67762	28065.7	7725.47	4726.57	3412.29	2825.85	20598.1	1162
577000	577	4.73323	28399.4	7709.22	5009.64	3441.57	3156.48	20206.4	1163
578000	578	4.79591	28775.5	7744.52	5232.95	3539.49	4448.66	20764.7	1166
579000	579	4.69639	28178.3	7835.23	4963.82	3529.5	3258.12	20768.1	1167
580000	580	4.68112	28086.7	7276.72	4772.89	3617.05	2833.68	20437.3	1167
581000	581	4.8202	28921.2	7843.73	4651.69	3636.46	3462.15	20438.7	1168
582000	582	4.79621	28777.2	7460.8	5038.37	3567.97	2843.09	20388.9	1168
583000	583	4.85935	29156.1	7785.87	4857.1	3506.31	3823.48	20491.1	1170
584000	584	4.76034	28562.1	7949.71	4648.13	3526.81	4124.99	20759.7	1172
585000	585	4.756	28536	7521.6	4756.86	3703.65	2957.5	20647.8	1172
586000	586	4.7764	28658.4	8067.82	4735.49	3669.48	2852.25	20469.8	1172
587000	587	4.78171	28690.3	7489.55	5047.52	3712.93	3846.97	20660	1174
588000	588	4.75278	28516.7	7809.12	4647.34	3609.78	2888.03	20396	1174
589000	589	4.70004	28200.2	7377.22	4909.48	3804.71	2816.9	20564.2	1174
590000	590	4.84554	29073.2	7415.01	4600.77	3851.04	2875.11	20304.5	1174
591000	591	4.7944	28766.4	7717.09	4710.53	3848.5	3611.88	20256.4	1175
592000	592	4.88433	29306	7702.32	4997.64	3906.03	3393.64	20261.4	1176
593000	593	4.85503	29130.2	7913.33	5106.82	3892.94	2707.33	20537	1176
594000	594	5.2938	31762.8	8259.41	5310.39	3993.01	3005.66	20831.5	1176
595000	595	4.84113	29046.8	7841.21	4785.91	3801.93	2766.44	20598.3	1176
596000	596	4.7987	28792.2	7570.02	4687.57	3512.82	3109.86	20713.1	1176
597000	597	4.67358	28041.5	7600.18	4825.82	3889.74	2808.5	20311.8	1176
598000	598	4.79112	28746.7	7661.26	4892.71	3657.6	3370.73	20408.7	1177
599000	599	4.64103	27846.2	7791.88	4965.17	3911.94	3166.17	20604.3	1178
600000	600	4.79115	28746.9	7797.4	4891.57	3723.5	2630.72	20769.7	1178
601000	601	4.89821	29389.2	7585.63	4812.11	3813.98	4781.22	20710.7	1183
602000	602	4.85298	29117.9	7752.09	4859.23	3711.01	3078.17	20686.3	1183
603000	603	4.70344	28220.6	7870.83	4861.08	3802.58	3263.78	20502	1184
604000	604	4.79311	28758.6	7664.72	4845.6	3645.22	2705.91	20592.9	1184
605000	605	4.81085	28865.1	7378.09	4561.44	3784.95	4157.58	20769.1	1186
606000	606	4.78959	28737.6	8158.59	4628.63	3695.29	2986.98	20502.4	1186
607000	607	4.89917	29395	7698.25	5029.56	3748.08	3379.7	20628	1187
608000	608	4.84294	29057.6	7833.9	4645.32	3657.76	3900.2	21045	1190
609000	609	4.75054	28503.2	7930.38	4878.48	3752.14	2974.05	20575.1	1190
610000	610	4.73689	28421.3	7571.72	4894.52	3806.83	2775.71	20434	1190
611000	611	4.65705	27942.3	7834.13	4959.37	3507.86	2871.2	20446.5	1190
612000	612	4.61795	27707.7	7619.52	4935.49	3627.36	2958.85	20134.6	1190
613000	613	5.14915	30894.9	7542.1	5470.09	3736.59	2949.61	20796.8	1190
614000	614	4.78736	28724.2	7658.43	5146.54	3576.27	3615.79	20333	1191
615000	615	4.75049	28503	7892.44	5047.88	3781.53	3410.24	20843.9	1192
616000	616	4.79871	28792.3	7708.47	5049.4	3781.53	3895.66	20712.8	1195
617000	617	4.76149	28568.9	7553.2	4692.04	3775.17	2981.66	20477.7	1195
618000	618	4.67813	28068.8	7616.77	4891.26	3646.86	2977.47	20428.9	1195
619000	619	4.73348	28400.9	7870.12	4696.84	3616.35	3901.43	21058.8	1197
620000	620	4.86358	29181.5	8033.67	4929.21	3647.29	2986.34	20714.6	1197
621000	621	4.72522	28351.3	8259.09	4715.55	3569.27	2979.02	20716.9	1197
622000	622	4.74443	28466.6	7787.83	5086.92	3590.16	3325.61	20618.6	1198
623000	623	4.90538	29432.3	7867.54	4712.83	3717.81	2850.51	21002.4	1198
624000	624	4.73078	28384.7	7580.03	5181.97	3851.4	2778.16	20851.6	1198
625000	625	4.87003	29220.2	7550.74	4918.06	3758.1	4334.15	20850.7	1201
626000	626	4.77463	28647.8	8219.34	4583.76	3607.49	3319.9	20860.5	1202
627000	627	4.89095	29345.7	7900.11	4920.5	3844.35	2972.14	20783.1	1202
628000	628	4.76653	28599.2	7681.82	4870.29	3745.72	3447.94	20742.9	1203
629000	629	4.84178	29050.7	7605.6	4961.51	3765.74	3010.3	20439.8	1203
630000	630	4.80356	28821.4	7854.72	5026.33	3811.98	3402.26	20260.2	1204
631000	631	4.90252	29415.1	7763.81	5098.85	3926.31	2838.75	20602.7	1204
632000	632	4.79289	28757.3	7817.96	4724	3714.2	4737.91	20845	1207
633000	633	4.70186	28211.2	7876.5	4807.91	3562.32	3367.66	20756.5	1208
634000	634	4.74514	28470.8	7735.64	4932.35	3467.46	3949.08	20649.5	1210
635000	635	4.82701	28962.1	7817.08	4863.07	3640.91	3615.7	20318.3	1211
636000	636	4.79084	28745	7577.36	4943.36	3534.42	2694	20575.1	1211
637000	637	4.85709	29142.5	8040.26	4933.07	3612.01	3223.02	20173.1	1212
638000	638	4.79731	28783.8	7853.01	4876.51	3622.16	3666.88	20504.9	1214
639000	639	4.84431	29065.8	7786.86	4837.24	3744.13	3953.61	20246.7	1216
640000	640	4.85419	29125.2	7578.5	4951.16	3799.73	3128.7	20679.7	1216
641000	641	4.78253	28695.2	7545.45	4764.19	3586.35	2919.86	20531.5	1216
642000	642	4.84173	29050.4	7277.68	4858.27	3669.73	2660.5	20902.2	1216
643000	643	4.87501	29250	7807.46	4894.25	3776.22	2993.21	20782.4	1216
644000	644	4.77967	28678	7966.1	4685.89	3657.82	4383.87	20699.8	1218
645000	645	4.70097	28205.8	7863.89	4994.39	3632.29	3317.3	20669.2	1219
646000	646	4.83311	28998.7	7522.77	4536.43	3682.11	3463.81	20613.4	1220
647000	647	4.78074	28684.5	7525.96	4721.07	3903.03	3011.43	20489.3	1220
648000	648	4.8153	28891.8	7379.34	5031.6	3641.48	4002.97	20722.6	1222
649000	649	4.85996	29159.8	7632.99	4602.02	3780.66	4611.22	20626.6	1225
650000	650	4.82289	28937.3	7926.29	4965.66	3858.63	3477.66	21201.5	1226
651000	651	4.88927	29335.6	7703.76	4839.4	3666.95	3132.18	21047	1226
652000	652	4.77993	28679.6	7697.5	4806.85	3776.32	3032.53	20798.9	1226
653000	653	4.86106	29166.3	7524.25	4972.11	3775.05	3066.37	20732	1226
654000	654	4.84772	29086.3	8214.8	5200.44	3842.99	2761.97	20605.8	1226
655000	655	4.74503	28470.2	7940.02	4785.5	3880.36	3403.55	20699.7	1227
656000	656	4.91857	29511.4	7895.32	4968.51	3780.94	3223.11	20516.2	1227
657000	657	4.82238	28934.3	8021.16	5129	3724.27	3006.24	20701.6	1227
658000	658	4.68824	28129.5	7798.59	5375.25	3724.14	4394.29	20755	1231
659000	659	4.88057	29283.4	7987.32	4936.9	3806.64	3634.35	20735.1	1232
