step	time	T	Ekin	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	fpl_reaction_1	lj-tab	count_0
46000	46	4.71783	28307	7079.24	4644.08	2059.93	7631.76	21035.5	711
47000	47	4.61754	27705.2	6881.17	4809.78	2208.82	4929.72	20417.3	719
48000	48	4.74597	28475.8	7210.78	4723.37	2215.14	6449.86	21403.9	729
49000	49	4.58075	27484.5	7091.36	4698.19	2291.89	3862.48	20848.3	733
50000	50	4.7384	28430.4	7283.8	4587.55	2472.09	7695.53	20269.7	746
51000	51	4.70157	28209.4	7357.94	4583.56	2439.42	5806.85	20699	756
52000	52	4.62876	27772.6	7094.88	4742.23	2573.38	4852.57	20635.5	765
53000	53	4.59733	27584	7234.3	4993.02	2467.89	5575.92	20159.8	774
54000	54	4.67866	28072	7644.27	4838.86	2585.62	6210.43	20653.4	783
55000	55	4.66926	28015.5	7416.43	4894.64	2488.48	5287.94	20208.4	790
56000	56	4.69628	28177.7	7083.25	4407.67	2451.47	3435.29	20492.2	793
57000	57	4.71122	28267.3	7360.66	4669.83	2476.78	6525.48	20279.7	802
58000	58	4.56348	27380.9	7566.45	4852.65	2675.37	7576.06	20686.8	815
59000	59	4.62488	27749.3	7354	4972.39	2548.69	6183.39	20767.2	825
60000	60	4.7431	28458.6	7582.96	4694.15	2733.15	3118.56	20744.8	829
61000	61	4.65022	27901.3	7128.38	4804.2	2862.46	4912.21	20285.4	837
62000	62	4.68063	28083.8	7205.4	4680.65	2819.92	8128.6	20130	853
63000	63	4.64789	27887.4	7583.61	4710.31	2772.84	5610.25	20050.5	861
64000	64	4.63374	27802.4	7144.52	4665.31	2779.04	7640.62	20670.1	874
65000	65	4.71466	28287.9	7360.3	4618.47	2796.1	4065.21	20435.4	879
66000	66	4.65024	27901.4	7562.63	4891.44	2717.11	3219.03	20166.9	881
67000	67	4.65107	27906.4	7369.94	4716.88	2752.5	4285.76	20480.4	886
68000	68	4.65213	27912.8	7267.29	4778.48	2844.57	4481.79	20452.4	891
69000	69	4.72241	28334.4	7087.83	4705.02	2726	4700.72	20640.9	896
70000	70	4.75256	28515.4	7239.96	4717.63	2916.56	4250.49	20375	901
71000	71	4.65494	27929.7	7477.21	4904.2	2952.53	5270.7	20326.9	909
72000	72	4.72946	28376.7	7432.74	4882.89	3032.03	5563.34	20422.7	917
73000	73	4.69885	28193.1	7848.76	4763.16	3004.25	6060.21	20201.7	925
74000	74	4.73976	28438.6	7256.78	4811.1	3155.77	7046.13	20189.5	937
75000	75	4.68072	28084.3	7230.59	4924.55	3114.28	5043.61	20323.6	944
76000	76	4.75006	28500.3	7369.56	4948.86	2962.34	6559.81	20242.6	951
77000	77	4.78435	28706.1	7582.57	4895.51	3044.11	4895.13	19967.5	957
78000	78	4.79009	28740.5	7453.31	4741.38	3106	3916.21	19970.7	961
79000	79	4.64901	27894.1	7376.18	4769.74	3069.37	5033.53	20222.1	967
80000	80	4.94872	29692.3	7732.21	5055.35	3243.24	5031.88	20527	973
81000	81	4.60841	27650.4	7675.96	4934.83	3110.33	6621.86	20344.4	982
82000	82	4.73709	28422.5	7580.33	4704.13	3155.55	4164.19	20603.5	986
83000	83	4.6692	28015.2	7552.87	4927.91	3353.98	8206.88	20343.2	998
84000	84	4.76521	28591.2	7649.5	4775.79	3434.89	4111.39	20709.4	1002
85000	85	4.86112	29166.7	7487.14	4843.4	3497.27	5311.86	20447.6	1008
86000	86	4.80283	28817	7607.37	4665.82	3241.36	5376.45	20126.7	1015
87000	87	4.78466	28708	7659.2	4769.47	3243.45	5425.53	20578	1022
88000	88	4.93835	29630.1	7909.08	4850.29	3352.65	3492.3	20764.1	1024
89000	89	4.66572	27994.3	7830.45	4714.5	3247.14	6257.55	20165.8	1032
90000	90	4.83284	28997.1	7747.55	5095.36	3299.28	5477.37	20284.1	1038
91000	91	4.82156	28929.3	7794.28	4741.53	3367.57	5447.16	20295.1	1044
92000	92	4.77162	28629.7	7777.57	4855.74	3200.72	4915.68	20377.6	1051
93000	93	4.74403	28464.2	7677.06	4892.67	3190.89	5450.84	20419.7	1057
94000	94	4.77173	28630.4	7996.91	4859.51	3176.36	3789	20413.8	1061
95000	95	4.69147	28148.8	7636.81	4669.33	3387.99	4037.77	20137.4	1064
96000	96	4.77989	28679.3	7207.7	4670.14	3393.87	6204.76	20668.3	1072
97000	97	4.80526	28831.6	7485.57	4677.4	3380.98	6407.79	20660.7	1080
98000	98	4.75022	28501.3	7632.4	4885.56	3282.08	5105.91	20554.1	1085
99000	99	4.78122	28687.3	7649.93	4797.43	3485.39	4341.81	20046.4	1089
100000	100	4.71381	28282.9	7542.75	5046.8	3456.3	4698.86	20046.5	1094
101000	101	4.74933	28496	7677.21	4866.43	3378.63	4012.16	20199.3	1098
102000	102	4.81392	28883.5	7991.31	4979.03	3418.43	3008.57	20684.3	1100
103000	103	4.88712	29322.7	7487.06	5379.58	3646.65	3422.64	20330	1102
104000	104	4.84595	29075.7	8543.88	4857.39	3573.71	4415.33	20495.4	1105
105000	105	4.77257	28635.4	7843.23	5293.8	3600.68	7169.94	20560	1114
106000	106	4.71883	28313	8004.88	4682.34	3661.14	4382.79	20569.9	1119
107000	107	4.79862	28791.7	7841.81	4898.4	3528.63	4151.07	20619	1122
108000	108	4.86907	29214.4	7980.49	4845.05	3539.15	4520.91	20133.2	1126
109000	109	4.7706	28623.6	7962.17	4921.55	3554.99	5600.64	20200.4	1131
110000	110	4.92455	29547.3	7698.2	4754	3649.92	3436.65	20278.1	1133
111000	111	4.76479	28588.7	7856.07	5029.41	3652.05	4904.44	20406.6	1137
112000	112	4.76824	28609.4	7726.53	4915.2	3627.65	5210.18	20745.5	1143
113000	113	4.80072	28804.3	7694.01	4869.45	3583.61	4850.12	20477.2	1148
114000	114	4.82959	28977.5	7871.92	4910.67	3658.58	4718.96	19975.7	1151
115000	115	4.9405	29643	7781.31	5220.45	3701.18	3795.5	20233.5	1154
116000	116	4.81039	28862.3	7762.13	4717.01	3781.88	5182.21	20668.1	1158
117000	117	4.91292	29477.5	7463.95	5085.93	3802.34	4715.14	20442.5	1163
118000	118	4.71985	28319.1	7747.04	4912.48	3812.84	5449.04	20912.7	1169
119000	119	4.80705	28842.3	7605.27	4788.12	3867.39	4053.23	20988	1171
120000	120	4.7859	28715.4	7473.46	5016.97	3580.2	3932.31	20849.8	1173
121000	121	4.86128	29167.7	7775.36	4978.6	3710.2	3950.51	20391.2	1176
122000	122	4.91993	29519.6	7636.62	5257.53	3825.44	3737.61	20497	1178
123000	123	4.80791	28847.4	7802.77	4570.45	3864.79	4663.53	20740.9	1182
124000	124	4.78485	28709.1	7677.73	4979.58	3711.07	4589.22	20817.9	1188
125000	125	4.64319	27859.2	7649.48	5345.87	3811.01	5555.1	20618.3	1194
126000	126	4.96517	29791	7464.24	5032.62	3861.56	3798.04	20654.5	1195
127000	127	9.32245	55934.7	15511.5	14436.1	3822.66	14338.5	22650.3	1199
128000	128	4.95192	29711.5	7661.67	4904.71	3709.03	3945.4	20989.8	1201
129000	129	4.89032	29341.9	7819.78	5046.3	3826.38	4397.68	20439.2	1203
130000	130	4.99018	29941.1	7675.41	5175.48	3714.68	4987.15	20457	1208
131000	131	4.84269	29056.2	7674.58	5038.28	3951.58	5530.38	20917.7	1215
132000	132	4.87122	29227.3	7764.11	4786	3794.73	4072.49	20536.7	1218
133000	133	4.84802	29088.1	7588.28	4917.14	3911.38	4609.21	20870	1222
134000	134	4.84814	29088.8	7945.92	4768.44	3734.15	5147.06	20591.3	1226
135000	135	4.79389	28763.3	7945.74	4696.01	3777.56	4196.37	20625.2	1229
136000	136	4.87883	29273	7826.36	5081.93	3795.09	5161.63	20684.6	1235
137000	137	4.85028	29101.7	7523.25	4968.67	3939.83	4520.11	20360.5	1238
138000	138	4.78059	28683.5	7481.73	4938.32	3773.36	7322.81	20687.6	1246
139000	139	4.87781	29266.9	7399.3	4854.75	3813.69	5307.2	20689	1251
140000	140	4.80616	28836.9	7552.22	5038.23	3897.78	3532.36	20849.1	1253
141000	141	4.82675	28960.5	7681.58	4876.11	4028.54	6077.32	20531.4	1259
142000	142	4.83052	28983.1	8015.84	5007.65	3760.76	6354.02	20693.4	1267
143000	143	4.89932	29395.9	7989.3	5088.97	4024.32	4661.48	20700.2	1271
144000	144	4.92235	29534.1	7925.16	4968.33	3970.64	4447.52	20983.6	1273
145000	145	4.80481	28828.9	7788.78	4956.57	4077.24	4039.2	20842.4	1275
146000	146	4.87556	29253.4	8061.16	4556.38	4019.39	4094.02	21362.5	1277
147000	147	4.84053	29043.2	8129.52	4994.26	3913.2	4781.52	20924.7	1281
148000	148	4.91657	29499.4	7820.65	4820.62	4148.47	4193.67	21102.4	1283
149000	149	4.88078	29284.7	7911.02	4856.24	3996.58	3769.51	20764	1284
150000	150	4.79663	28779.8	7793.93	4911.9	3888.03	3118.43	20730.1	1284
151000	151	4.99904	29994.3	8067.27	4886.13	4128.37	4695.02	20666.9	1288
152000	152	4.82932	28975.9	7837.06	4763.16	4054.88	3584.29	20933.4	1289
153000	153	4.96233	29774	8005.41	4934.19	4039.94	4151.09	20676.7	1291
154000	154	4.94468	29668.1	8232.16	4857.79	4074.17	3542.29	20804.2	1292
155000	155	4.83895	29033.7	8081.77	4990.22	4256.86	4840.92	21096	1296
156000	156	4.78415	28704.9	7485.81	5227.06	4256.61	3918.47	21008.1	1299
157000	157	5.06514	30390.8	8175.04	4852.67	4259.28	4528.48	20604	1302
158000	158	4.88436	29306.1	7858.14	5161.26	4228.29	4758.26	20836.9	1305
159000	159	4.74367	28462	8037.46	5164.05	4152.6	5589.6	21309.3	1309
160000	160	4.88659	29319.5	8120.28	4955.06	4145.57	5996.52	21313.2	1314
161000	161	4.90364	29421.9	7989.24	4818.61	4348.05	4528.95	21184.2	1317
162000	162	5.0178	30106.8	8256.95	5199.76	4395.39	3628.86	21177.9	1318
163000	163	4.8619	29171.4	7430.67	5158.97	4118.1	4179.62	20918.8	1320
164000	164	4.95495	29729.7	7820.4	4999.14	4148.5	4243.36	20917.8	1322
165000	165	4.85763	29145.8	7996.31	5098.3	4254.21	6324.46	21054.2	1327
166000	166	4.84158	29049.5	7795.73	5268.64	4436.19	4030.65	20870	1329
167000	167	5.158	30948	8820.38	6598.59	4492.19	5047.93	21191.2	1332
168000	168	4.96122	29767.3	8324.78	4986.73	4233.27	3588.03	21192.3	1333
169000	169	4.85401	29124.1	8261.36	5008.31	4197.97	3972.27	21253.7	1334
170000	170	5.08498	30509.9	7844.24	4927.88	4326.45	5647.08	21115.7	1339
171000	171	4.89279	29356.8	8028.97	5223.47	4407.93	4900.24	21082.2	1343
172000	172	4.94507	29670.4	7960.21	5232.09	4006.26	5547.6	21507.1	1349
173000	173	4.9041	29424.6	8186.49	5356.18	4330.2	3768.34	21148.8	1350
174000	174	4.98006	29880.3	8038.72	5114.16	4344.8	5218.85	21243.4	1355
175000	175	4.9677	29806.2	7910.65	4848.85	4298.57	4562.31	21312	1360
176000	176	4.88578	29314.7	8239.69	5031.46	4465.42	4077.51	21039.4	1361
177000	177	4.91462	29487.7	8196.57	4747.61	4334.45	4782.83	21105.5	1365
178000	178	4.92349	29540.9	7806.74	5072.73	4211	5852.93	21525.5	1369
179000	179	4.96616	29797	7703.74	5005.41	4286.99	4174.89	21161.5	1371
180000	180	4.86746	29204.8	8017.76	4943.78	4364.73	3532.68	21094.4	1372
181000	181	4.93072	29584.3	8049.84	5048.58	4225.94	5001.92	21138.9	1376
182000	182	5.01274	30076.4	8066.53	5035.83	4484.82	3796.05	21161.2	1377
183000	183	4.78157	28689.4	8309.94	5110.11	4509.29	5002.42	20991.5	1381
184000	184	4.7989	28793.4	8039.24	4882.98	4574.16	4998.13	21152.4	1384
185000	185	4.80221	28813.3	8011.65	5090.71	4526.33	5476.48	21471.9	1389
186000	186	4.86146	29168.8	7844.79	4890.13	4124.81	3874.55	21258.2	1391
187000	187	4.84772	29086.3	8114.53	4864.65	4468.37	5544.7	21528.8	1395
188000	188	4.85673	29140.4	8014.79	5266.61	4580.16	4063.64	21654.8	1396
189000	189	4.90227	29413.6	7907.72	4980.49	4362.88	4022.35	21646.2	1397
190000	190	5.02984	30179	7828.33	4950.49	4405.6	3693.24	21260.3	1398
191000	191	4.85242	29114.5	7885.48	5154.48	4545.1	4765.91	21552.1	1401
192000	192	4.81245	28874.7	7725.47	5041.91	4508.57	3860.16	21369.5	1403
193000	193	4.94738	29684.3	8126.41	4750.57	4544.98	3556.99	21498.3	1403
194000	194	4.99897	29993.8	8018.57	4915.29	4566.71	5346.91	21410.5	1406
195000	195	4.89159	29349.5	8251.56	5064.18	4555.54	4870.11	21380.5	1410
196000	196	4.96254	29775.2	7932.64	4800.66	4379.1	4583.25	21625.8	1412
197000	197	4.9565	29739	7853.56	5292.6	4542.23	3642.33	21679.3	1413
198000	198	5.00848	30050.9	8196.46	5113.54	4605.69	4056.34	21313.1	1414
199000	199	4.77201	28632.1	7453.67	5051.8	4424.22	4713.55	21554.6	1416
200000	200	4.94185	29651.1	7851.97	5254.61	4476.45	4956.57	21008.3	1419
201000	201	4.90595	29435.7	8353.45	4960.2	4597.66	3702.54	21449.1	1420
202000	202	4.89547	29372.8	7842.37	4881.69	4630.07	4005.68	21378	1422
203000	203	4.93412	29604.7	8156.63	5040.96	4629.81	4582.96	21607.1	1424
204000	204	4.89512	29370.7	7979.67	5259.98	4680.41	4141.07	21661.9	1425
205000	205	4.87986	29279.1	8119.43	4893.48	4439.1	3576.69	21239.2	1425
206000	206	4.8821	29292.6	8126.45	5094.62	4601.2	4288.08	21426.2	1427
207000	207	4.99792	29987.5	8263.64	5316.36	4621.2	3996.47	21289.1	1428
208000	208	4.99136	29948.2	8173.44	5133.9	4543.5	4766.21	21391.1	1430
209000	209	4.91542	29492.5	8063.02	5279.47	4367.55	3790.68	21676.5	1430
210000	210	4.90637	29438.2	7983.83	5086.07	4486.12	4107.15	21542.9	1431
211000	211	4.8789	29273.4	8197.23	5011.98	4320.75	4228.65	21635.9	1432
212000	212	5.10027	30601.6	7730.64	5043.68	4232.81	4085.84	21331.6	1433
213000	213	4.91985	29519.1	8047.36	5076.42	4389.7	4121.26	21344.2	1434
214000	214	4.95379	29722.7	8041.6	5103.48	4500.72	3804.13	21705	1435
215000	215	4.89202	29352.1	7849.57	4733.08	4566.25	4909.93	21646.3	1438
216000	216	4.91611	29496.6	7823.87	5308.77	4601.71	4091.49	21232.7	1439
217000	217	4.92569	29554.2	8035.66	5270.75	4641.07	3922.07	21290.7	1440
218000	218	5.04488	30269.3	8087.35	5530.23	4669.6	4079.87	21388.4	1441
219000	219	5.02219	30133.2	7893.12	5005.97	4650.9	4391.21	21401.2	1445
220000	220	4.86873	29212.4	7972.87	5065.86	4489.16	4444.71	21348.2	1447
221000	221	5.04538	30272.3	8183.16	4914.73	4734.39	3959.71	21450.2	1448
222000	222	5.0023	30013.8	7828.11	5201.08	4665.58	4757.28	21476.3	1451
223000	223	4.88353	29301.2	7744.42	4869.21	4650.39	4351	21611.3	1453
224000	224	4.9333	29599.8	8222.4	5217.46	4695.75	4237.37	21736	1454
225000	225	4.82499	28949.9	8172.64	5388.08	4800.09	4274.17	21409	1456
226000	226	4.8502	29101.2	7883.64	5089.05	4662.37	3881.55	21162.6	1457
227000	227	4.91977	29518.6	7874.72	4825.25	4760.3	4013.51	21558.7	1458
228000	228	4.8735	29241	7914.49	5280.5	4501.37	3855.42	21517.5	1459
229000	229	4.89007	29340.4	8426.85	4950.95	4467.26	3984.34	21522.4	1460
230000	230	4.94576	29674.5	8019.44	5073.5	4933.78	4220.45	21258.3	1462
231000	231	4.92529	29551.8	8228.44	5309.07	4763.81	4194.14	21833.4	1464
232000	232	4.98691	29921.5	7619.32	5176.94	4662.38	5445.41	21798.2	1468
233000	233	4.86361	29181.7	7603.11	4943.83	4684.15	5094.27	21903.4	1471
234000	234	4.95258	29715.5	8302.18	5000.38	4909.92	3513.25	21576.1	1471
235000	235	4.96352	29781.1	8183.21	5349.26	4838.55	4914.74	21549.5	1474
236000	236	4.90513	29430.8	7999.42	5135.93	4780.99	3856.13	21801.2	1474
237000	237	4.91907	29514.4	7917.84	5050.19	4640.98	5065.13	21579.2	1477
238000	238	4.95591	29735.4	7918.71	5139.75	4754.33	4264.31	21640.7	1478
239000	239	4.92969	29578.2	7862.16	4919.89	4790.27	4805.34	21444.6	1480
240000	240	4.92272	29536.3	7909.25	4948.9	4791.17	4290.87	21420.9	1483
241000	241	4.95975	29758.5	8410.75	5255.73	4889.71	5173.45	21934.4	1486
242000	242	4.90559	29433.6	7795.87	4800.21	4586.63	3966.23	22038.8	1486
243000	243	4.89081	29344.9	8037.18	4932.22	4665.05	4533.8	21629.5	1488
244000	244	4.8243	28945.8	7729.29	5085.6	4599.71	4120.61	21822.4	1490
245000	245	5.11488	30689.3	8266.73	5351.67	4793.37	5634.51	21936.9	1494
246000	246	4.91424	29485.5	7705.66	5046.96	4595.17	4507.08	21852	1497
247000	247	4.92316	29538.9	7908.59	5112.05	4875.86	4226.19	21438.5	1498
248000	248	4.83736	29024.1	7754.92	5050.48	4911.73	4081.39	21578	1498
249000	249	4.9	29400	8010.14	4778.68	4875.97	3720.17	21623.2	1498
250000	250	4.85043	29102.6	7979.69	5018.27	4840.1	3692.95	21629.5	1498
251000	251	4.85243	29114.6	7772.87	5063.19	4991.21	3910.86	21197.2	1499
252000	252	4.94314	29658.9	7781.28	5005.04	5025.15	3988.35	21419.9	1500
253000	253	4.9285	29571	8063.14	4840.28	5041.44	5128.69	21403.9	1503
254000	254	4.95004	29700.2	7880.67	5054.28	5038.21	5152.05	21734	1507
255000	255	4.85995	29159.7	8058.31	5219.86	5042.28	4112.74	21923.1	1508
256000	256	4.82573	28954.4	8435.2	5120.33	4967.66	4315.37	21654.3	1509
257000	257	4.86478	29188.7	8188.51	5007.29	4765.25	4507.17	22227.5	1511
258000	258	4.88322	29299.3	8020	4779.87	4628.69	4487.66	22048.9	1512
259000	259	4.9178	29506.8	7819	5144.96	4709.35	4405.12	21741	1513
260000	260	5.02916	30175	8064.99	4925.28	5047.59	5182.02	22012.5	1517
261000	261	5.01512	30090.7	8178.06	5176.18	5105.73	4209.57	21339.5	1518
262000	262	6.10735	36644.1	11470.2	13114.8	4970.86	7119.52	22237.1	1521
263000	263	4.93585	29615.1	7851.19	4811.64	5126.69	3867.27	22220.5	1521
264000	264	4.92445	29546.7	8080.16	5510.66	4993.45	4030.26	21799.2	1522
265000	265	4.90768	29446.1	8121.78	5019.19	5046.93	3893.97	22203	1523
266000	266	4.96281	29776.8	8066.42	4964.97	5132.41	4333.88	21871	1524
267000	267	5.0064	30038.4	7703.75	4810.91	5216.62	3649.81	22183.5	1524
268000	268	4.93792	29627.5	7784.64	5150.17	5222.02	4195.03	21697.2	1525
269000	269	4.83276	28996.5	7914.35	4940.66	4962.63	4582.98	21684.8	1527
270000	270	4.9027	29416.2	8169.33	5166.87	5097.71	5532.7	22191.1	1530
271000	271	5.12494	30749.7	7696.41	5006.56	4747.49	4312.09	22242.1	1532
272000	272	4.96623	29797.4	8076.75	5124.85	4951.55	4099.6	22066.8	1532
273000	273	5.048	30288	7647.91	5301.74	4821.48	4989	21953	1535
274000	274	5.00376	30022.5	8547.11	5088.08	5034.61	4511.81	21844.3	1536
275000	275	4.97078	29824.7	7872.61	5019.48	4746.38	4216.65	21782	1537
276000	276	4.90511	29430.7	7935.09	5076.68	4991.08	4291.84	21558.1	1539
277000	277	4.85689	29141.3	7702.09	4932.69	4955.61	6002.81	21383.9	1544
278000	278	4.89986	29399.1	8052.36	4951.17	4776.45	4157.96	21616.1	1545
279000	279	4.85031	29101.9	7674.51	4962.24	4920.96	4554.83	21278.6	1546
280000	280	4.82921	28975.3	8007.45	4722.18	4986.02	5287.69	21885.9	1549
281000	281	5.02204	30132.2	7993.84	5064.42	4950.89	4146.37	21879.5	1550
282000	282	5.00623	30037.4	8151.47	4766.76	5101.39	4225.47	21705.1	1552
283000	283	4.93922	29635.3	7828.47	4894.86	5236.21	5185.86	21905.3	1555
284000	284	4.92619	29557.2	7982.76	5057.07	5140.09	4412.58	21607.5	1556
285000	285	4.95511	29730.6	7921.59	5713	5260.18	4414.41	21784	1557
286000	286	4.9563	29737.8	7990.69	4974.61	5244.81	3794.81	21669	1557
287000	287	4.99111	29946.7	8022.14	5060.66	5151.21	3848.07	21631.5	1557
288000	288	5.0556	30333.6	8072.82	4927.77	5313.77	5272.44	21772.7	1560
289000	289	4.9513	29707.8	7765.26	5546.74	5199.26	4084.32	21925.1	1560
290000	290	4.98083	29885	7603.1	5054.39	5169.7	5364.82	21793.1	1563
291000	291	5.10915	30654.9	7743.38	5779.57	5070.51	4092.01	22121.1	1564
292000	292	4.92454	29547.2	8098.02	4960.74	5138.1	4143.96	22027.3	1565
293000	293	4.91778	29506.7	7908.13	5286.29	4774.38	4879.82	21894.9	1568
294000	294	4.92581	29554.9	7961.79	5382.55	4836.12	4280.66	21894.8	1569
295000	295	4.94286	29657.2	8084.33	5060.06	4930.08	4330.89	21414.6	1570
296000	296	4.86378	29182.7	7850.12	4833.08	5089.96	4603.68	21788.2	1572
297000	297	4.94654	29679.2	7817.75	4922.87	5019.57	3959.49	22104.2	1572
298000	298	4.9784	29870.4	8037.4	5255.86	4922.33	5153.58	22319	1574
299000	299	5.04668	30280.1	7836.81	4862.73	5173.7	4418.77	22212.9	1576
300000	300	4.97677	29860.6	8084.34	5351.49	5254.72	5007.14	22346.6	1579
301000	301	5.01603	30096.2	7934.35	4881.11	5318.02	3746.3	22202.6	1579
302000	302	4.90074	29404.4	7847.3	5060.64	5358.86	4344.52	22148.1	1580
303000	303	5.03145	30188.7	7666.35	5047.65	5030.38	3907.74	21841.4	1581
304000	304	4.89703	29382.2	8101.44	4949.85	5167.52	4020.18	22023.1	1581
305000	305	5.05486	30329.1	7982.45	4992.75	5464.68	3929.98	22033.9	1581
306000	306	4.97576	29854.6	7930.46	5146.65	5250.5	4139.55	21966.4	1582
307000	307	4.91399	29484	8074.93	5169.96	4977.14	4959.93	21929.3	1584
308000	308	4.89821	29389.3	8092.79	4748.53	5122.21	4591.13	22095	1585
309000	309	4.92357	29541.4	7951.24	5002.57	5105.67	3897.16	22320.3	1585
310000	310	4.93642	29618.5	7952.45	5184.01	5121.74	4575.69	22048.5	1586
311000	311	4.91576	29494.5	7829.28	4863.12	4940.85	3597.9	22125.4	1586
312000	312	4.90714	29442.8	7794.38	4840.91	4924.27	3809.05	22010.5	1586
313000	313	4.77955	28677.3	7929.94	5108.02	5013.46	3983.38	21960.1	1586
314000	314	5.0123	30073.8	8088.37	5201.11	5206.92	4486.26	22016.8	1588
315000	315	4.85848	29150.9	7993	5018.82	5461.72	4760.87	21857.9	1590
316000	316	4.95218	29713.1	8002.32	4949.7	4994.34	4412.17	22062.3	1591
317000	317	4.88561	29313.7	7920.96	4964.21	5000.77	3780.95	21954.6	1591
318000	318	4.90151	29409.1	8009.66	5076.67	4880.77	4507.88	22067.2	1592
319000	319	4.94843	29690.6	7665.72	4955.35	5175.71	4152.25	22264.8	1592
320000	320	5.01723	30103.4	7920.78	5003.94	5218.13	5265.93	21925	1595
321000	321	4.89359	29361.5	7719.39	4633.45	5170	4657.62	22578.3	1596
322000	322	4.95878	29752.7	7869.53	5195.6	5007.4	4018.07	22126.2	1596
323000	323	4.90798	29447.9	7752	4934.13	5121.19	3892.21	22141.5	1596
324000	324	5.057	30342	7804.16	4914.71	5164.81	4389.56	22280.6	1597
325000	325	4.87897	29273.8	7832.29	5199.71	5025.52	4291.61	21956.2	1598
326000	326	4.8848	29308.8	7685.91	5279.9	4938.48	4516.63	22346	1599
327000	327	4.93345	29600.7	7797.13	5030.64	5217.37	5958.41	22034.8	1603
328000	328	4.87729	29263.7	8147.7	5116.38	5146.42	4311.21	22361.2	1603
