# t cr num_loops avg_loops
2.870000000000000000e+05 1.777000000000000000e+03 6.000000000000000000e+00 1.066666666666666607e+01
2.880000000000000000e+05 1.776000000000000000e+03 6.000000000000000000e+00 1.066666666666666607e+01
2.890000000000000000e+05 1.776000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
2.900000000000000000e+05 1.776000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
2.910000000000000000e+05 1.777000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
2.920000000000000000e+05 1.777000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
2.930000000000000000e+05 1.776000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
2.940000000000000000e+05 1.776000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
2.950000000000000000e+05 1.776000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
2.960000000000000000e+05 1.780000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
2.970000000000000000e+05 1.782000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
2.980000000000000000e+05 1.782000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
2.990000000000000000e+05 1.780000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
3.000000000000000000e+05 1.779000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
3.010000000000000000e+05 1.782000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
3.020000000000000000e+05 1.783000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
3.030000000000000000e+05 1.787000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
3.040000000000000000e+05 1.786000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.050000000000000000e+05 1.786000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.060000000000000000e+05 1.786000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.070000000000000000e+05 1.785000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.080000000000000000e+05 1.783000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.090000000000000000e+05 1.783000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.100000000000000000e+05 1.785000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.110000000000000000e+05 1.783000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.120000000000000000e+05 1.783000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.130000000000000000e+05 1.786000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.140000000000000000e+05 1.785000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.150000000000000000e+05 1.785000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.160000000000000000e+05 1.786000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.170000000000000000e+05 1.786000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.180000000000000000e+05 1.787000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.190000000000000000e+05 1.788000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.200000000000000000e+05 1.785000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.210000000000000000e+05 1.786000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.220000000000000000e+05 1.788000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.230000000000000000e+05 1.786000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.240000000000000000e+05 1.788000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.250000000000000000e+05 1.793000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.260000000000000000e+05 1.792000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.270000000000000000e+05 1.793000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.280000000000000000e+05 1.795000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.290000000000000000e+05 1.795000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.300000000000000000e+05 1.793000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.310000000000000000e+05 1.796000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.320000000000000000e+05 1.794000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.330000000000000000e+05 1.796000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.340000000000000000e+05 1.796000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.350000000000000000e+05 1.795000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.360000000000000000e+05 1.793000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.370000000000000000e+05 1.794000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.380000000000000000e+05 1.793000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.390000000000000000e+05 1.791000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.400000000000000000e+05 1.788000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.410000000000000000e+05 1.786000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.420000000000000000e+05 1.785000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.430000000000000000e+05 1.784000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.440000000000000000e+05 1.785000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.450000000000000000e+05 1.786000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.460000000000000000e+05 1.784000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.470000000000000000e+05 1.783000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.480000000000000000e+05 1.784000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.490000000000000000e+05 1.787000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.500000000000000000e+05 1.784000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.510000000000000000e+05 1.784000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.520000000000000000e+05 1.788000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.530000000000000000e+05 1.790000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.540000000000000000e+05 1.790000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.550000000000000000e+05 1.790000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.560000000000000000e+05 1.791000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.570000000000000000e+05 1.792000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.580000000000000000e+05 1.792000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.590000000000000000e+05 1.793000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00
3.600000000000000000e+05 1.795000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
3.610000000000000000e+05 1.793000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
3.620000000000000000e+05 1.793000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
3.630000000000000000e+05 1.795000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
3.640000000000000000e+05 1.796000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
3.650000000000000000e+05 1.796000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
3.660000000000000000e+05 1.794000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
3.670000000000000000e+05 1.793000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
3.680000000000000000e+05 1.795000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
3.690000000000000000e+05 1.793000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
3.700000000000000000e+05 1.789000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
3.710000000000000000e+05 1.791000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
3.720000000000000000e+05 1.790000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
3.730000000000000000e+05 1.789000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
3.740000000000000000e+05 1.789000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
3.750000000000000000e+05 1.792000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
3.760000000000000000e+05 1.792000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
3.770000000000000000e+05 1.792000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
3.780000000000000000e+05 1.794000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
3.790000000000000000e+05 1.793000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
3.800000000000000000e+05 1.795000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
3.810000000000000000e+05 1.795000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
3.820000000000000000e+05 1.794000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
3.830000000000000000e+05 1.795000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
3.840000000000000000e+05 1.797000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
3.850000000000000000e+05 1.797000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
3.860000000000000000e+05 1.797000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
3.870000000000000000e+05 1.799000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
3.880000000000000000e+05 1.800000000000000000e+03 5.000000000000000000e+00 9.599999999999999645e+00
