step	time	T	Ekin	chem_fpl_reaction_1	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	lj-tab	tab-dynamic_0	cr_3	count_0	res_fpl_0
215000	215	4.36782	26206.9	0	5294.41	4690.88	0	25559.6	0	0	0	-nan
216000	216	4.35137	26108.2	0	5345.75	4448.88	0	25410.9	0	0	0	-nan
217000	217	4.4514	26708.4	0	5088.39	4536.69	0	25565.6	0	0	0	-nan
218000	218	4.43016	26580.9	0	5250.96	4548.47	0	25709.8	0	0	0	-nan
219000	219	4.50332	27019.9	0	5223.64	4451.65	0	25788.8	0	0	0	-nan
220000	220	4.34918	26095.1	0	5238.21	4443.66	0	25790.4	0	0	0	-nan
221000	221	4.31154	25869.3	0	5188.33	4579.21	0	25539.1	0	0	0	-nan
222000	222	4.30663	25839.8	0	5047.12	4627.73	0	25413.4	0	0	0	-nan
223000	223	4.4591	26754.6	0	5204.95	4414.07	0	25266.9	0	0	0	-nan
224000	224	4.5142	27085.2	0	5355.64	4545.85	0	25710.6	0	0	0	-nan
225000	225	4.53382	27202.9	0	5189.11	4486.41	0	25736.9	0	0	0	-nan
226000	226	4.43125	26587.5	0	5200.88	4478.6	0	25624.7	0	0	0	-nan
227000	227	4.45415	26724.9	0	5441.64	4551.57	0	25461.1	0	0	0	-nan
228000	228	4.38844	26330.6	0	5330.52	4409.92	0	25665.1	0	0	0	-nan
229000	229	4.36972	26218.3	0	5484.32	4187.26	0	25563.7	0	0	0	-nan
230000	230	4.36141	26168.5	0	5129.37	4220.15	0	25642	0	0	0	-nan
231000	231	4.43091	26585.5	0	5073.46	4437.87	0	25574.4	0	0	0	-nan
232000	232	4.53134	27188	0	5289.9	4301.04	0	25483.7	0	0	0	-nan
233000	233	4.39795	26387.7	0	5050.44	4315.31	0	25470	0	0	0	-nan
234000	234	4.3455	26073	0	5254.23	4488.62	0	25382.9	0	0	0	-nan
235000	235	4.42039	26522.4	0	5108.5	4487.68	0	25586.5	0	0	0	-nan
236000	236	4.39935	26396.1	0	5083.48	4206.63	0	25481.8	0	0	0	-nan
237000	237	4.39534	26372	0	5030.39	4429.48	0	25441.5	0	0	0	-nan
238000	238	4.44866	26692	0	5367.58	4350.15	0	25542.1	0	0	0	-nan
239000	239	4.46256	26775.4	0	5219.41	4481.1	0	25267.2	0	0	0	-nan
240000	240	4.40359	26421.6	0	5103.27	4415.78	0	25680.5	0	0	0	-nan
241000	241	4.3864	26318.4	0	5285.86	4461.99	0	25791.1	0	0	0	-nan
242000	242	4.29913	25794.8	0	5285.07	4189.62	0	25462	0	0	0	-nan
243000	243	4.41259	26475.6	0	5555.87	4387.47	0	25998.3	0	0	0	-nan
244000	244	4.47342	26840.5	0	5468.79	4269.38	0	25818.5	0	0	0	-nan
245000	245	4.39954	26397.2	0	4925.99	4380.18	0	25289.4	0	0	0	-nan
246000	246	4.40115	26406.9	0	5074.36	4421.56	0	25467.9	0	0	0	-nan
247000	247	4.42867	26572	0	5053.52	4274.62	0	25458.9	0	0	0	-nan
248000	248	4.46165	26769.9	0	5348.06	4453.96	0	25877.1	0	0	0	-nan
249000	249	4.37587	26255.2	0	5290.53	4503.72	0	25673.3	0	0	0	-nan
250000	250	4.45253	26715.2	0	5112.66	4118.6	0	25916.9	0	0	0	-nan
251000	251	4.46704	26802.2	0	5110.75	4450.97	0	25512.8	0	0	0	-nan
252000	252	4.44565	26673.9	0	5285.62	4356.65	0	25557.7	0	0	0	-nan
253000	253	4.43249	26595	0	5101.58	4383.32	0	25496.4	0	0	0	-nan
254000	254	4.48421	26905.2	0	5233.01	4618.98	0	25495.7	0	0	0	-nan
