# cr len_gsub, pn, pdi
8.330000000000000000e+02 1.168000000000000000e+03 1.712328767123287632e+00 1.450072000000027117e+00
8.340000000000000000e+02 1.167000000000000000e+03 1.713796058269065892e+00 1.492009500000028188e+00
8.670000000000000000e+02 1.133000000000000000e+03 1.765225066195939885e+00 1.476299000000026895e+00
8.700000000000000000e+02 1.130000000000000000e+03 1.769911504424778848e+00 1.444140000000023738e+00
8.840000000000000000e+02 1.116000000000000000e+03 1.792114695340501829e+00 1.460286000000026174e+00
8.830000000000000000e+02 1.117000000000000000e+03 1.790510295434198706e+00 1.452100000000027036e+00
8.650000000000000000e+02 1.135000000000000000e+03 1.762114537444933848e+00 1.450530000000026298e+00
8.580000000000000000e+02 1.143000000000000000e+03 1.749781277340332508e+00 1.477327500000028104e+00
8.610000000000000000e+02 1.140000000000000000e+03 1.754385964912280604e+00 1.497960000000030378e+00
8.520000000000000000e+02 1.149000000000000000e+03 1.740644038294168805e+00 1.522999500000032924e+00
8.460000000000000000e+02 1.155000000000000000e+03 1.731601731601731586e+00 1.483020000000031091e+00
8.630000000000000000e+02 1.138000000000000000e+03 1.757469244288224930e+00 1.488504000000028693e+00
8.670000000000000000e+02 1.133000000000000000e+03 1.765225066195939885e+00 1.492727500000025298e+00
8.810000000000000000e+02 1.121000000000000000e+03 1.784121320249776987e+00 1.490369500000025882e+00
8.520000000000000000e+02 1.148000000000000000e+03 1.742160278745644497e+00 1.489530000000025112e+00
8.620000000000000000e+02 1.138000000000000000e+03 1.757469244288224930e+00 1.474279000000024098e+00
8.520000000000000000e+02 1.149000000000000000e+03 1.740644038294168805e+00 1.501168500000026995e+00
8.690000000000000000e+02 1.131000000000000000e+03 1.768346595932802856e+00 1.495747500000026875e+00
8.610000000000000000e+02 1.140000000000000000e+03 1.754385964912280604e+00 1.500810000000029953e+00
8.420000000000000000e+02 1.159000000000000000e+03 1.725625539257981123e+00 1.503223000000031284e+00
8.480000000000000000e+02 1.153000000000000000e+03 1.734605377276669635e+00 1.490829000000027937e+00
8.450000000000000000e+02 1.156000000000000000e+03 1.730103806228373786e+00 1.488350000000026485e+00
8.600000000000000000e+02 1.140000000000000000e+03 1.754385964912280604e+00 1.491690000000027272e+00
8.550000000000000000e+02 1.145000000000000000e+03 1.746724890829694399e+00 1.483347500000028019e+00
8.660000000000000000e+02 1.134000000000000000e+03 1.763668430335096904e+00 1.496313000000027094e+00
8.700000000000000000e+02 1.130000000000000000e+03 1.769911504424778848e+00 1.488775000000025495e+00
8.880000000000000000e+02 1.112000000000000000e+03 1.798561151079136611e+00 1.552352000000031262e+00
8.850000000000000000e+02 1.115000000000000000e+03 1.793721973094170474e+00 1.534797500000029569e+00
8.760000000000000000e+02 1.124000000000000000e+03 1.779359430604982251e+00 1.517962000000027345e+00
8.690000000000000000e+02 1.131000000000000000e+03 1.768346595932802856e+00 1.492920000000028002e+00
8.780000000000000000e+02 1.122000000000000000e+03 1.782531194295900123e+00 1.513578000000026069e+00
8.710000000000000000e+02 1.129000000000000000e+03 1.771479185119574806e+00 1.512860000000027183e+00
8.780000000000000000e+02 1.122000000000000000e+03 1.782531194295900123e+00 1.513017000000026258e+00
8.660000000000000000e+02 1.134000000000000000e+03 1.763668430335096904e+00 1.493478000000026951e+00
8.690000000000000000e+02 1.131000000000000000e+03 1.768346595932802856e+00 1.490658000000024463e+00
8.500000000000000000e+02 1.150000000000000000e+03 1.739130434782608647e+00 1.497300000000026055e+00
8.520000000000000000e+02 1.148000000000000000e+03 1.742160278745644497e+00 1.511342000000026387e+00
8.630000000000000000e+02 1.137000000000000000e+03 1.759014951627088763e+00 1.498566000000026710e+00
8.670000000000000000e+02 1.133000000000000000e+03 1.765225066195939885e+00 1.497259500000028387e+00
8.820000000000000000e+02 1.118000000000000000e+03 1.788908765652951649e+00 1.483027000000024742e+00
8.980000000000000000e+02 1.102000000000000000e+03 1.814882032667876510e+00 1.479435000000024258e+00
9.070000000000000000e+02 1.093000000000000000e+03 1.829826166514181063e+00 1.499049500000028567e+00
9.230000000000000000e+02 1.077000000000000000e+03 1.857010213556174572e+00 1.507261500000025123e+00
8.970000000000000000e+02 1.103000000000000000e+03 1.813236627379873012e+00 1.495116500000024384e+00
8.980000000000000000e+02 1.102000000000000000e+03 1.814882032667876510e+00 1.506434000000024698e+00
9.010000000000000000e+02 1.099000000000000000e+03 1.819836214740673253e+00 1.491343000000022734e+00
8.820000000000000000e+02 1.118000000000000000e+03 1.788908765652951649e+00 1.504828000000023147e+00
8.970000000000000000e+02 1.104000000000000000e+03 1.811594202898550776e+00 1.511376000000025144e+00
8.860000000000000000e+02 1.115000000000000000e+03 1.793721973094170474e+00 1.500232500000025615e+00
9.000000000000000000e+02 1.100000000000000000e+03 1.818181818181818121e+00 1.483900000000023978e+00
8.930000000000000000e+02 1.107000000000000000e+03 1.806684733514001717e+00 1.500538500000026199e+00
8.990000000000000000e+02 1.101000000000000000e+03 1.816530426884650273e+00 1.488001500000026844e+00
8.940000000000000000e+02 1.106000000000000000e+03 1.808318264014466603e+00 1.472086000000026651e+00
8.840000000000000000e+02 1.116000000000000000e+03 1.792114695340501829e+00 1.494324000000026187e+00
8.880000000000000000e+02 1.112000000000000000e+03 1.798561151079136611e+00 1.485076000000025154e+00
8.870000000000000000e+02 1.113000000000000000e+03 1.796945193171608279e+00 1.478064000000024469e+00
9.040000000000000000e+02 1.096000000000000000e+03 1.824817518248175174e+00 1.458228000000020730e+00
9.090000000000000000e+02 1.092000000000000000e+03 1.831501831501831434e+00 1.484028000000021885e+00
8.970000000000000000e+02 1.104000000000000000e+03 1.811594202898550776e+00 1.456728000000023782e+00
8.720000000000000000e+02 1.129000000000000000e+03 1.771479185119574806e+00 1.478425500000026815e+00
8.750000000000000000e+02 1.126000000000000000e+03 1.776198934280639463e+00 1.458733000000025815e+00
8.670000000000000000e+02 1.134000000000000000e+03 1.763668430335096904e+00 1.488942000000029076e+00
8.800000000000000000e+02 1.122000000000000000e+03 1.782531194295900123e+00 1.499553000000026781e+00
8.820000000000000000e+02 1.118000000000000000e+03 1.788908765652951649e+00 1.531660000000027999e+00
9.090000000000000000e+02 1.091000000000000000e+03 1.833180568285976086e+00 1.504489000000026611e+00
8.980000000000000000e+02 1.102000000000000000e+03 1.814882032667876510e+00 1.502026000000027839e+00
9.020000000000000000e+02 1.098000000000000000e+03 1.821493624772313247e+00 1.552023000000030573e+00
8.840000000000000000e+02 1.117000000000000000e+03 1.790510295434198706e+00 1.521354000000030737e+00
8.990000000000000000e+02 1.101000000000000000e+03 1.816530426884650273e+00 1.483047000000025761e+00
9.050000000000000000e+02 1.096000000000000000e+03 1.824817518248175174e+00 1.520700000000026142e+00
9.100000000000000000e+02 1.091000000000000000e+03 1.833180568285976086e+00 1.535582500000024719e+00
9.110000000000000000e+02 1.089000000000000000e+03 1.836547291092745615e+00 1.491385500000022457e+00
8.930000000000000000e+02 1.107000000000000000e+03 1.806684733514001717e+00 1.510501500000023700e+00
9.140000000000000000e+02 1.087000000000000000e+03 1.839926402943882211e+00 1.507669000000023907e+00
9.370000000000000000e+02 1.064000000000000000e+03 1.879699248120300759e+00 1.542800000000026817e+00
9.350000000000000000e+02 1.065000000000000000e+03 1.877934272300469498e+00 1.530937500000026708e+00
9.120000000000000000e+02 1.088000000000000000e+03 1.838235294117646967e+00 1.568896000000027824e+00
9.190000000000000000e+02 1.081000000000000000e+03 1.850138760407030514e+00 1.490158500000025477e+00
9.070000000000000000e+02 1.094000000000000000e+03 1.828153564899451577e+00 1.483464000000024319e+00
9.000000000000000000e+02 1.101000000000000000e+03 1.816530426884650273e+00 1.461577500000023955e+00
9.020000000000000000e+02 1.099000000000000000e+03 1.819836214740673253e+00 1.510575500000026050e+00
8.950000000000000000e+02 1.105000000000000000e+03 1.809954751131221728e+00 1.470755000000023793e+00
8.920000000000000000e+02 1.108000000000000000e+03 1.805054151624548631e+00 1.463114000000024228e+00
9.130000000000000000e+02 1.087000000000000000e+03 1.839926402943882211e+00 1.510386500000022947e+00
9.170000000000000000e+02 1.083000000000000000e+03 1.846722068328716437e+00 1.512409500000024387e+00
9.110000000000000000e+02 1.091000000000000000e+03 1.833180568285976086e+00 1.502852500000025238e+00
8.760000000000000000e+02 1.125000000000000000e+03 1.777777777777777679e+00 1.468125000000025215e+00
8.670000000000000000e+02 1.134000000000000000e+03 1.763668430335096904e+00 1.517859000000024494e+00
8.640000000000000000e+02 1.136000000000000000e+03 1.760563380281690238e+00 1.464304000000023143e+00
8.770000000000000000e+02 1.123000000000000000e+03 1.780943900267141666e+00 1.487413500000026367e+00
8.790000000000000000e+02 1.122000000000000000e+03 1.782531194295900123e+00 1.476552000000026732e+00
9.120000000000000000e+02 1.089000000000000000e+03 1.836547291092745615e+00 1.540390500000027973e+00
9.230000000000000000e+02 1.077000000000000000e+03 1.857010213556174572e+00 1.514800500000027528e+00
9.150000000000000000e+02 1.085000000000000000e+03 1.843317972350230427e+00 1.489162500000024369e+00
9.270000000000000000e+02 1.073000000000000000e+03 1.863932898415657125e+00 1.536536000000025881e+00
9.220000000000000000e+02 1.078000000000000000e+03 1.855287569573283779e+00 1.467697000000023344e+00
9.120000000000000000e+02 1.089000000000000000e+03 1.836547291092745615e+00 1.471239000000025721e+00
8.960000000000000000e+02 1.105000000000000000e+03 1.809954751131221728e+00 1.450865000000024718e+00
9.240000000000000000e+02 1.077000000000000000e+03 1.857010213556174572e+00 1.510492500000023774e+00
9.220000000000000000e+02 1.078000000000000000e+03 1.855287569573283779e+00 1.519980000000025644e+00
8.930000000000000000e+02 1.109000000000000000e+03 1.803426510369702473e+00 1.523766000000026155e+00
8.870000000000000000e+02 1.114000000000000000e+03 1.795332136445242366e+00 1.506128000000026113e+00
9.010000000000000000e+02 1.099000000000000000e+03 1.819836214740673253e+00 1.521565500000027882e+00
9.030000000000000000e+02 1.097000000000000000e+03 1.823154056517775734e+00 1.497953500000027915e+00
9.170000000000000000e+02 1.084000000000000000e+03 1.845018450184501946e+00 1.517600000000026705e+00
9.020000000000000000e+02 1.098000000000000000e+03 1.821493624772313247e+00 1.504809000000026264e+00
9.160000000000000000e+02 1.084000000000000000e+03 1.845018450184501946e+00 1.529524000000026751e+00
9.310000000000000000e+02 1.070000000000000000e+03 1.869158878504672883e+00 1.572365000000026880e+00
9.230000000000000000e+02 1.079000000000000000e+03 1.853568118628359684e+00 1.556457500000028027e+00
9.040000000000000000e+02 1.098000000000000000e+03 1.821493624772313247e+00 1.522377000000028291e+00
9.140000000000000000e+02 1.087000000000000000e+03 1.839926402943882211e+00 1.513647500000027568e+00
9.000000000000000000e+02 1.100000000000000000e+03 1.818181818181818121e+00 1.519100000000026762e+00
8.930000000000000000e+02 1.107000000000000000e+03 1.806684733514001717e+00 1.501092000000026516e+00
8.890000000000000000e+02 1.111000000000000000e+03 1.800180018001800164e+00 1.532624500000028256e+00
8.970000000000000000e+02 1.104000000000000000e+03 1.811594202898550776e+00 1.504200000000026627e+00
9.010000000000000000e+02 1.100000000000000000e+03 1.818181818181818121e+00 1.502600000000025471e+00
8.970000000000000000e+02 1.104000000000000000e+03 1.811594202898550776e+00 1.518000000000026661e+00
9.010000000000000000e+02 1.100000000000000000e+03 1.818181818181818121e+00 1.509200000000024522e+00
9.180000000000000000e+02 1.083000000000000000e+03 1.846722068328716437e+00 1.542192000000026653e+00
9.140000000000000000e+02 1.086000000000000000e+03 1.841620626151012852e+00 1.539948000000026518e+00
9.180000000000000000e+02 1.082000000000000000e+03 1.848428835489833721e+00 1.563490000000029578e+00
9.020000000000000000e+02 1.098000000000000000e+03 1.821493624772313247e+00 1.533906000000025749e+00
8.910000000000000000e+02 1.109000000000000000e+03 1.803426510369702473e+00 1.533192500000028602e+00
8.930000000000000000e+02 1.107000000000000000e+03 1.806684733514001717e+00 1.569172500000028725e+00
9.120000000000000000e+02 1.088000000000000000e+03 1.838235294117646967e+00 1.571072000000028668e+00
9.200000000000000000e+02 1.080000000000000000e+03 1.851851851851851860e+00 1.556280000000026087e+00
9.110000000000000000e+02 1.090000000000000000e+03 1.834862385321101019e+00 1.569600000000024975e+00
9.140000000000000000e+02 1.086000000000000000e+03 1.841620626151012852e+00 1.533432000000024997e+00
9.190000000000000000e+02 1.081000000000000000e+03 1.850138760407030514e+00 1.545289500000026406e+00
9.320000000000000000e+02 1.068000000000000000e+03 1.872659176029962458e+00 1.544862000000024382e+00
9.070000000000000000e+02 1.093000000000000000e+03 1.829826166514181063e+00 1.517630500000024085e+00
9.220000000000000000e+02 1.078000000000000000e+03 1.855287569573283779e+00 1.495725000000023064e+00
9.270000000000000000e+02 1.073000000000000000e+03 1.863932898415657125e+00 1.501127000000022749e+00
9.190000000000000000e+02 1.081000000000000000e+03 1.850138760407030514e+00 1.475565000000023330e+00
9.070000000000000000e+02 1.093000000000000000e+03 1.829826166514181063e+00 1.452050500000022559e+00
9.160000000000000000e+02 1.085000000000000000e+03 1.843317972350230427e+00 1.498385000000024503e+00
9.140000000000000000e+02 1.087000000000000000e+03 1.839926402943882211e+00 1.484298500000024390e+00
9.070000000000000000e+02 1.094000000000000000e+03 1.828153564899451577e+00 1.484558000000024025e+00
8.930000000000000000e+02 1.107000000000000000e+03 1.806684733514001717e+00 1.477845000000023390e+00
8.860000000000000000e+02 1.114000000000000000e+03 1.795332136445242366e+00 1.478278000000025294e+00
8.830000000000000000e+02 1.117000000000000000e+03 1.790510295434198706e+00 1.452658500000025388e+00
8.890000000000000000e+02 1.111000000000000000e+03 1.800180018001800164e+00 1.503183000000029024e+00
9.030000000000000000e+02 1.097000000000000000e+03 1.823154056517775734e+00 1.502890000000026038e+00
8.980000000000000000e+02 1.102000000000000000e+03 1.814882032667876510e+00 1.497067000000026571e+00
8.900000000000000000e+02 1.110000000000000000e+03 1.801801801801801828e+00 1.506825000000024728e+00
9.010000000000000000e+02 1.099000000000000000e+03 1.819836214740673253e+00 1.495739000000023911e+00
9.050000000000000000e+02 1.095000000000000000e+03 1.826484018264840081e+00 1.486462500000022890e+00
8.800000000000000000e+02 1.121000000000000000e+03 1.784121320249776987e+00 1.498777000000026005e+00
8.720000000000000000e+02 1.128000000000000000e+03 1.773049645390070816e+00 1.476552000000024512e+00
8.680000000000000000e+02 1.132000000000000000e+03 1.766784452296819685e+00 1.500466000000024502e+00
8.880000000000000000e+02 1.112000000000000000e+03 1.798561151079136611e+00 1.501756000000024516e+00
8.980000000000000000e+02 1.102000000000000000e+03 1.814882032667876510e+00 1.506985000000023334e+00
9.150000000000000000e+02 1.085000000000000000e+03 1.843317972350230427e+00 1.509777500000023087e+00
9.070000000000000000e+02 1.093000000000000000e+03 1.829826166514181063e+00 1.526374500000024614e+00
8.930000000000000000e+02 1.107000000000000000e+03 1.806684733514001717e+00 1.513269000000024844e+00
8.950000000000000000e+02 1.105000000000000000e+03 1.809954751131221728e+00 1.535397500000026172e+00
9.300000000000000000e+02 1.070000000000000000e+03 1.869158878504672883e+00 1.596440000000026060e+00
9.160000000000000000e+02 1.084000000000000000e+03 1.845018450184501946e+00 1.524104000000026327e+00
9.050000000000000000e+02 1.095000000000000000e+03 1.826484018264840081e+00 1.540117500000026229e+00
8.980000000000000000e+02 1.102000000000000000e+03 1.814882032667876510e+00 1.556024000000028940e+00
9.240000000000000000e+02 1.077000000000000000e+03 1.857010213556174572e+00 1.571343000000028356e+00
9.230000000000000000e+02 1.078000000000000000e+03 1.855287569573283779e+00 1.558249000000029749e+00
9.140000000000000000e+02 1.087000000000000000e+03 1.839926402943882211e+00 1.515821500000026800e+00
9.330000000000000000e+02 1.069000000000000000e+03 1.870907390084190824e+00 1.560740000000027994e+00
9.240000000000000000e+02 1.078000000000000000e+03 1.855287569573283779e+00 1.554476000000027502e+00
9.070000000000000000e+02 1.095000000000000000e+03 1.826484018264840081e+00 1.540117500000030226e+00
9.040000000000000000e+02 1.097000000000000000e+03 1.823154056517775734e+00 1.522636000000028078e+00
9.140000000000000000e+02 1.088000000000000000e+03 1.838235294117646967e+00 1.496000000000025976e+00
9.300000000000000000e+02 1.072000000000000000e+03 1.865671641791044832e+00 1.500800000000023449e+00
9.110000000000000000e+02 1.091000000000000000e+03 1.833180568285976086e+00 1.476123000000024277e+00
9.210000000000000000e+02 1.081000000000000000e+03 1.850138760407030514e+00 1.470700500000024391e+00
9.180000000000000000e+02 1.083000000000000000e+03 1.846722068328716437e+00 1.470172500000025861e+00
9.100000000000000000e+02 1.091000000000000000e+03 1.833180568285976086e+00 1.470122500000027310e+00
9.090000000000000000e+02 1.092000000000000000e+03 1.831501831501831434e+00 1.482390000000028074e+00
9.220000000000000000e+02 1.079000000000000000e+03 1.853568118628359684e+00 1.515455500000027378e+00
9.140000000000000000e+02 1.087000000000000000e+03 1.839926402943882211e+00 1.545714000000028010e+00
9.010000000000000000e+02 1.101000000000000000e+03 1.816530426884650273e+00 1.521582000000027302e+00
9.200000000000000000e+02 1.082000000000000000e+03 1.848428835489833721e+00 1.553752000000024669e+00
9.360000000000000000e+02 1.066000000000000000e+03 1.876172607879925014e+00 1.555294000000023935e+00
9.210000000000000000e+02 1.080000000000000000e+03 1.851851851851851860e+00 1.537380000000023950e+00
9.260000000000000000e+02 1.075000000000000000e+03 1.860465116279069742e+00 1.546925000000020756e+00
9.310000000000000000e+02 1.070000000000000000e+03 1.869158878504672883e+00 1.538125000000023501e+00
9.240000000000000000e+02 1.077000000000000000e+03 1.857010213556174572e+00 1.521262500000025275e+00
9.330000000000000000e+02 1.068000000000000000e+03 1.872659176029962458e+00 1.556610000000027361e+00
9.100000000000000000e+02 1.090000000000000000e+03 1.834862385321101019e+00 1.520550000000026269e+00
9.180000000000000000e+02 1.082000000000000000e+03 1.848428835489833721e+00 1.535358000000030199e+00
8.990000000000000000e+02 1.101000000000000000e+03 1.816530426884650273e+00 1.501213500000029066e+00
9.000000000000000000e+02 1.100000000000000000e+03 1.818181818181818121e+00 1.529000000000028558e+00
9.020000000000000000e+02 1.098000000000000000e+03 1.821493624772313247e+00 1.521279000000028470e+00
9.040000000000000000e+02 1.096000000000000000e+03 1.824817518248175174e+00 1.513576000000029120e+00
9.180000000000000000e+02 1.082000000000000000e+03 1.848428835489833721e+00 1.525620000000027288e+00
9.160000000000000000e+02 1.084000000000000000e+03 1.845018450184501946e+00 1.488332000000025523e+00
9.200000000000000000e+02 1.080000000000000000e+03 1.851851851851851860e+00 1.485000000000026077e+00
9.210000000000000000e+02 1.079000000000000000e+03 1.853568118628359684e+00 1.544588500000026343e+00
9.200000000000000000e+02 1.081000000000000000e+03 1.850138760407030514e+00 1.581503000000029635e+00
9.190000000000000000e+02 1.081000000000000000e+03 1.850138760407030514e+00 1.538263000000028580e+00
9.200000000000000000e+02 1.080000000000000000e+03 1.851851851851851860e+00 1.537920000000027709e+00
9.220000000000000000e+02 1.078000000000000000e+03 1.855287569573283779e+00 1.549086000000027941e+00
9.280000000000000000e+02 1.072000000000000000e+03 1.865671641791044832e+00 1.539928000000027497e+00
9.200000000000000000e+02 1.081000000000000000e+03 1.850138760407030514e+00 1.527453000000025485e+00
9.250000000000000000e+02 1.076000000000000000e+03 1.858736059479553893e+00 1.538680000000026027e+00
9.300000000000000000e+02 1.071000000000000000e+03 1.867413632119514499e+00 1.527246000000026527e+00
9.320000000000000000e+02 1.069000000000000000e+03 1.870907390084190824e+00 1.545774000000027515e+00
9.050000000000000000e+02 1.097000000000000000e+03 1.823154056517775734e+00 1.531960500000028258e+00
9.030000000000000000e+02 1.097000000000000000e+03 1.823154056517775734e+00 1.545673000000030051e+00
9.180000000000000000e+02 1.082000000000000000e+03 1.848428835489833721e+00 1.591622000000030512e+00
9.280000000000000000e+02 1.072000000000000000e+03 1.865671641791044832e+00 1.591920000000029534e+00
9.240000000000000000e+02 1.076000000000000000e+03 1.858736059479553893e+00 1.562890000000030755e+00
9.220000000000000000e+02 1.078000000000000000e+03 1.855287569573283779e+00 1.509739000000027698e+00
9.360000000000000000e+02 1.064000000000000000e+03 1.879699248120300759e+00 1.513008000000024333e+00
9.200000000000000000e+02 1.080000000000000000e+03 1.851851851851851860e+00 1.506600000000024808e+00
9.040000000000000000e+02 1.096000000000000000e+03 1.824817518248175174e+00 1.509740000000029836e+00
9.130000000000000000e+02 1.088000000000000000e+03 1.838235294117646967e+00 1.511232000000028775e+00
9.070000000000000000e+02 1.093000000000000000e+03 1.829826166514181063e+00 1.541676500000028982e+00
8.950000000000000000e+02 1.105000000000000000e+03 1.809954751131221728e+00 1.513850000000029006e+00
8.880000000000000000e+02 1.112000000000000000e+03 1.798561151079136611e+00 1.520660000000028989e+00
8.980000000000000000e+02 1.102000000000000000e+03 1.814882032667876510e+00 1.520209000000029675e+00
9.150000000000000000e+02 1.085000000000000000e+03 1.843317972350230427e+00 1.564570000000029992e+00
9.100000000000000000e+02 1.090000000000000000e+03 1.834862385321101019e+00 1.556520000000030768e+00
9.180000000000000000e+02 1.082000000000000000e+03 1.848428835489833721e+00 1.567277000000029341e+00
9.120000000000000000e+02 1.088000000000000000e+03 1.838235294117646967e+00 1.611328000000029403e+00
9.220000000000000000e+02 1.078000000000000000e+03 1.855287569573283779e+00 1.575497000000027459e+00
9.180000000000000000e+02 1.082000000000000000e+03 1.848428835489833721e+00 1.576474000000030129e+00
9.200000000000000000e+02 1.080000000000000000e+03 1.851851851851851860e+00 1.543320000000028669e+00
9.370000000000000000e+02 1.063000000000000000e+03 1.881467544684854110e+00 1.524342000000027841e+00
9.300000000000000000e+02 1.070000000000000000e+03 1.869158878504672883e+00 1.534915000000022900e+00
8.820000000000000000e+02 1.118000000000000000e+03 1.788908765652951649e+00 1.559610000000028807e+00
9.070000000000000000e+02 1.093000000000000000e+03 1.829826166514181063e+00 1.536211500000025598e+00
9.290000000000000000e+02 1.071000000000000000e+03 1.867413632119514499e+00 1.546524000000025101e+00
9.090000000000000000e+02 1.091000000000000000e+03 1.833180568285976086e+00 1.529036500000027887e+00
9.220000000000000000e+02 1.078000000000000000e+03 1.855287569573283779e+00 1.593823000000030410e+00
9.180000000000000000e+02 1.083000000000000000e+03 1.846722068328716437e+00 1.572516000000030001e+00
9.010000000000000000e+02 1.100000000000000000e+03 1.818181818181818121e+00 1.514150000000030971e+00
9.130000000000000000e+02 1.088000000000000000e+03 1.838235294117646967e+00 1.530816000000029486e+00
9.170000000000000000e+02 1.084000000000000000e+03 1.845018450184501946e+00 1.548494000000027793e+00
9.290000000000000000e+02 1.072000000000000000e+03 1.865671641791044832e+00 1.558152000000026405e+00
9.280000000000000000e+02 1.074000000000000000e+03 1.862197392923649941e+00 1.558374000000027015e+00
9.210000000000000000e+02 1.079000000000000000e+03 1.853568118628359684e+00 1.560773500000024461e+00
9.080000000000000000e+02 1.092000000000000000e+03 1.831501831501831434e+00 1.547910000000025432e+00
9.190000000000000000e+02 1.081000000000000000e+03 1.850138760407030514e+00 1.525291000000026154e+00
9.150000000000000000e+02 1.085000000000000000e+03 1.843317972350230427e+00 1.551007500000026740e+00
9.200000000000000000e+02 1.080000000000000000e+03 1.851851851851851860e+00 1.562760000000025906e+00
9.420000000000000000e+02 1.058000000000000000e+03 1.890359168241966037e+00 1.620327000000030271e+00
9.440000000000000000e+02 1.056000000000000000e+03 1.893939393939394034e+00 1.597200000000030595e+00
9.370000000000000000e+02 1.063000000000000000e+03 1.881467544684854110e+00 1.592905500000027841e+00
9.140000000000000000e+02 1.087000000000000000e+03 1.839926402943882211e+00 1.596259500000029252e+00
9.070000000000000000e+02 1.094000000000000000e+03 1.828153564899451577e+00 1.569890000000029540e+00
8.990000000000000000e+02 1.101000000000000000e+03 1.816530426884650273e+00 1.573329000000030176e+00
9.170000000000000000e+02 1.083000000000000000e+03 1.846722068328716437e+00 1.558978500000026690e+00
9.180000000000000000e+02 1.082000000000000000e+03 1.848428835489833721e+00 1.562408000000029773e+00
9.030000000000000000e+02 1.097000000000000000e+03 1.823154056517775734e+00 1.533606000000028668e+00
9.100000000000000000e+02 1.090000000000000000e+03 1.834862385321101019e+00 1.548345000000031169e+00
8.990000000000000000e+02 1.101000000000000000e+03 1.816530426884650273e+00 1.622323500000032670e+00
9.020000000000000000e+02 1.098000000000000000e+03 1.821493624772313247e+00 1.588806000000032803e+00
