step	time	T	Ekin	chem_fpl_reaction_1	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	lj-tab	tab-dynamic_0	tab-scaled_0	cr_3	count_0	res_fpl_0
72000	72	4.47773	37230	3498.21	162633	4668.3	5546.99	20908.9	57.7862	6034.39	0.7895	1579	0.991767
73000	73	4.51325	37627	3711.16	249962	4508.22	5583.56	20865	487.885	5817.75	0.793	1586	0.994325
74000	74	4.62302	38597.6	3434.07	77010.7	4567.83	5544.55	20589.1	117.042	5904.1	0.795	1590	0.99434
75000	75	4.58527	38316.8	3692.54	149939	4720.85	5667.78	20451.6	384.669	5923.47	0.795	1590	0.995597
76000	76	4.50207	37621.5	3548.44	87671.3	4708.85	5551.68	21046.6	41.2846	5699.7	0.796	1592	0.99309
77000	77	4.40489	36783	3571.38	135517	4749.96	5703.45	21235.4	282.902	5859.67	0.794	1588	0.996222
78000	78	4.55131	38026.2	3800.4	134794	4935.08	5744.67	20845.7	205.008	5813.41	0.7935	1587	0.994959
79000	79	4.43458	37024.3	3718.52	42716.6	4660.02	5578.81	21022.8	69.4667	5764.13	0.79	1580	0.997468
80000	80	4.54137	37915.9	3419.76	298226	4628.06	5660.02	21352.2	333.835	5575.45	0.7925	1585	0.992429
81000	81	4.51786	37672.2	3647.93	301371	4681.57	5686.26	20892.1	63.4536	5716.1	0.791	1582	0.994943
82000	82	4.54906	37932.3	3570.66	159902	4469.12	5536.04	20882.6	71.5808	5722.01	0.793	1586	0.991803
83000	83	4.45055	37097.6	3335.35	118343	4583.97	5422.24	20752.6	60.5476	6278.04	0.792	1584	0.994949
84000	84	4.49064	37465.4	3657.07	138839	4706.54	5645.71	20668.1	209.709	5841.66	0.7935	1587	0.993069
85000	85	4.45193	37109	3459.29	88170.3	4734.08	5433.98	20871.2	155.333	5567.2	0.7915	1583	0.994315
86000	86	4.59026	38269	3611.6	162013	4619.05	5347.78	21133.7	3498.79	8471.29	0.7905	1581	0.99494
87000	87	4.50494	37591.5	3836.11	84352.7	4688.12	5553.03	20970.1	463.409	5737.98	0.795	1590	0.992453
88000	88	4.47342	37315	3604.93	122929	4626.35	5720.2	21104.3	120.852	5859.38	0.793	1586	0.994956
89000	89	4.53694	37872.1	3880.15	183729	4635.46	5740.64	20939.3	165.069	5684.29	0.793	1586	0.994956
90000	90	4.41513	36835.4	3659.41	156624	4678.78	5587.07	20660.7	86.949	5720.99	0.7925	1585	0.994322
91000	91	4.48217	37374.6	3357.39	108523	4585.06	5652.37	21030.1	80.4629	5512.55	0.7905	1581	0.994307
92000	92	4.54658	37911.6	3469.4	55973.6	4829.02	5547.58	20932.7	1125.4	5726.83	0.791	1582	0.993047
93000	93	4.60296	38388.7	3410.5	80188	4607.69	5693.89	20647.6	35.3334	5692.8	0.7915	1583	0.993683
94000	94	4.54294	37895	3687.67	150277	4543.2	5537.46	21038.8	72.487	5743.94	0.7935	1587	0.991808
95000	95	4.41444	36829.7	3530.45	223697	4717.82	5819.05	21151.9	68.6733	5824.82	0.797	1594	0.991217
96000	96	4.59972	38423.8	3600.58	139721	4847.2	5821.99	20994.6	134.229	5953.75	0.7995	1599	0.99187
97000	97	4.56743	38147.2	3810.99	115940	4762.34	5810.47	20799.9	787.617	6100.45	0.8025	1605	0.989408
98000	98	4.51311	37754.4	3529.99	70508.7	4900.02	5769.77	20698.5	115.885	5807.79	0.8025	1605	0.995639
99000	99	4.46269	37379.5	3451.75	70605	4465.23	5828.03	20735.9	69.1066	5945.78	0.801	1602	0.995006
100000	100	4.53522	37980.2	3717.88	303841	4882.76	5963.27	20889.6	1181.33	5847.99	0.8045	1609	0.990677
101000	101	4.50949	37751.2	3418.74	237739	4651.31	5957.82	21008	257.593	5756.21	0.8085	1617	0.990105
102000	102	4.49069	37647.7	3787.24	191578	4468.26	5641.45	20823.2	122.55	5875.95	0.8095	1619	0.993823
103000	103	4.54823	38130.1	3809.95	208170	4837.77	5727.54	21276.5	622.434	5987.9	0.8085	1617	0.992579
104000	104	4.52163	37920.7	3487.64	175763	4985.4	5827.01	21035.2	110.073	5987.28	0.8095	1619	0.993206
105000	105	4.51325	37877.5	3680.89	204691	4946.78	5950.42	20938.4	297.695	6030.71	0.8135	1627	0.990781
106000	106	4.50437	37830	3595.61	70597.9	4757.02	5952.69	20908.9	171.863	5936.97	0.815	1630	0.994479
107000	107	4.54199	38186.8	3756.65	132797	4695.08	5979.71	20903.7	64.7411	6000.64	0.816	1632	0.993873
108000	108	4.44261	37377.9	3775.88	83603.1	4841.92	6108.41	20738.5	86.5745	5791.5	0.815	1630	0.996933
109000	109	4.46147	37509.8	3696.12	65370.8	4706.15	6109.71	20228.2	32.1539	5918.69	0.8125	1625	0.996308
110000	110	4.55683	38338.9	3579.27	210041	4684.3	5984.61	21005	5437.99	5691	0.817	1634	0.992044
111000	111	4.39179	36963.5	3673.3	209230	5049.33	6194.61	21375.5	3652.59	5812.56	0.8205	1641	0.993297
112000	112	4.48896	37774.6	3650.29	190770	4683.33	6049.84	21093.3	450.837	6101.35	0.8195	1639	0.993899
113000	113	4.5292	38106.5	3563.34	85978.4	4848.14	5940.07	20869.9	317.645	6040.82	0.815	1630	0.997546
114000	114	4.50796	37948	3832.57	128288	5051.38	5941.95	21249.7	67.1367	5997.7	0.817	1634	0.993268
115000	115	4.54147	38202.9	3620.16	117919	4710.73	5817.68	21204.6	137.657	6128.36	0.817	1634	0.994492
116000	116	4.47268	37610.8	3732.38	242546	4981.33	5966.13	20856.6	181.54	6023.77	0.8165	1633	0.993876
117000	117	4.47137	37606.5	3866.75	108699	4657.03	5968.87	21090.2	299.965	5902	0.816	1632	0.995711
118000	118	4.44046	37379.8	3650.21	30379.9	4642.08	6019.55	20623.8	104.033	6060.95	0.8165	1633	0.995713
119000	119	4.47672	37658.2	3698.07	101991	4791.84	5783.05	20998.9	1000.55	5775.22	0.813	1626	0.996925
120000	120	4.47521	37645.4	3716.86	156963	4694.12	5903.51	20568.2	51.3328	5959.32	0.814	1628	0.993243
121000	121	4.52145	38000.6	3397.33	102842	4766.46	5826.71	20949.1	103.703	5966	0.8105	1621	0.997532
122000	122	4.52604	38073	3599.81	147299	4595.02	5842.89	20844.8	38.6902	6085.74	0.813	1626	0.99262
123000	123	4.47799	37642	3911.18	196556	4684.15	6066.78	21331.8	62.321	5902.38	0.813	1626	0.99508
124000	124	4.40376	36998.2	3932.6	97597	4858.18	5701.26	21305.1	34.1745	5962.98	0.8075	1615	0.996904
125000	125	4.57767	38452.4	3405.02	128863	4785.89	5773.53	21347.9	117.201	5768.29	0.8085	1617	0.995053
126000	126	4.49468	37768.8	3529.46	231785	4701.55	6007.45	21050.4	445.057	5783.55	0.812	1624	0.991379
127000	127	4.49504	37738.1	3607.51	125175	4630.82	5999.24	20771.2	84.479	5785.56	0.814	1628	0.9914
128000	128	4.50888	37867.8	3727.68	107063	4784.64	6141.77	20888	302.517	6115.38	0.813	1626	0.99385
129000	129	4.54819	38225.2	3671.85	180976	4653.03	5961.77	20937.3	89.5769	5873.51	0.813	1626	0.993235
130000	130	4.53483	38085.8	3469.87	193658	4597.44	5908.72	20939.6	55.3887	5617.83	0.8135	1627	0.992624
131000	131	4.51067	37876.1	3594.42	144715	4638.51	5844.78	20877.7	2286.36	5856.46	0.8125	1625	0.994462
132000	132	4.601	38579.4	3776.32	37800.7	4663.25	5780.87	20839	73.9903	5702.99	0.8055	1611	0.997517
133000	133	4.49111	37637.8	3528.87	94017	4527.8	5686.81	20825.9	454.766	5842.68	0.802	1604	0.996883
134000	134	4.51974	37864.1	3396.14	145334	4766.61	5665.5	21053.8	222.85	5652.24	0.804	1608	0.991915
135000	135	4.44158	37129.4	3970.33	109200	4705.21	5314.31	21035.5	101.267	5870.43	0.798	1596	0.996867
136000	136	4.48323	37517.9	3398.4	69648.1	4737.94	5611.03	21107.5	230.716	7032.64	0.8025	1605	0.991277
137000	137	4.50866	37690.2	3592.94	289551	4649.91	5592.06	20653.7	575.331	5995.97	0.8035	1607	0.989421
138000	138	4.48262	37512.8	3582.15	230359	4384.86	5461.97	20988.7	349.253	5811.28	0.8065	1613	0.991321
139000	139	4.54782	38078.9	3619.87	182475	4769.51	5879.98	21490	697.267	5900.42	0.8065	1613	0.991321
140000	140	4.48263	37560	3625.3	113727	4725.17	5730.1	21428.1	109.284	5894.17	0.806	1612	0.993797
141000	141	4.48719	37604.9	3537.87	194227	4824.61	5625.18	21161.3	172.989	5906.67	0.806	1612	0.993176
142000	142	4.51096	37783.8	3413.1	59481.8	4699.94	5838.86	21201.7	558.354	6058.59	0.8025	1605	0.995016
143000	143	4.49809	37669.3	3608.37	156251	4543.02	5864.8	21033.8	121.131	6154.07	0.8055	1611	0.990689
144000	144	4.58614	38399.8	3519.7	74020.5	4893.5	5817.23	21187.8	283.1	5966.43	0.8065	1613	0.99318
145000	145	4.52931	37944.3	3350.53	212031	4627.32	5757.05	21017.1	623.269	5967.26	0.809	1618	0.991965
146000	146	4.51071	37822.3	3409.92	171215	4688.58	5666.95	21012.7	219.631	5901.7	0.811	1622	0.993218
147000	147	4.52594	38004.3	3511.64	189379	4747.84	5907.03	21096.6	83.6748	6062.99	0.8125	1625	0.993846
148000	148	4.48539	37697.4	3551.31	188314	4761.29	5888.52	21271.4	200.979	5944.53	0.8185	1637	0.989004
149000	149	4.52026	38017.6	3504.66	178491	4557.2	6090.17	20956.4	486.49	5807.3	0.8215	1643	0.992696
150000	150	4.53275	38156.7	3565.2	152967	4519.25	6113.74	21067.8	397.1	5809.69	0.821	1642	0.992692
151000	151	4.49328	37871.6	3617.59	54687	4456.69	5945.64	21140.6	267.071	5832.63	0.822	1644	0.99635
152000	152	4.52742	38152.5	4024	193261	4483.52	5983.46	20994.8	52.732	5876.77	0.8205	1641	0.994516
153000	153	4.47583	37691	3474.99	117970	4326.32	5803.5	21240	148.804	5967.1	0.819	1638	0.995726
154000	154	4.49768	37881.7	3520.23	87968.7	4604.44	5725.13	20811.3	173.811	6074.97	0.8175	1635	0.995719
155000	155	4.59147	38623.5	3796.7	68230.9	4753.59	5636.79	21319.9	1699.22	5858.17	0.814	1628	0.995086
156000	156	4.61585	38870	3465.25	42382.4	4596.66	5609.06	21456.2	183.123	5903.4	0.8155	1631	0.995095
157000	157	4.47993	37718.7	3696.89	74294.1	4699.55	5660.2	21371.7	35.7206	6170.11	0.816	1632	0.99326
158000	158	4.55204	38319.1	3724.56	199496	4463.1	5801.43	21065.3	4601.17	6087.62	0.8205	1641	0.98964
159000	159	4.51044	37975.6	3771.63	143717	4719.82	5726.65	21179.2	107.961	6172.65	0.82	1640	0.995732
160000	160	4.53628	38254.4	3629.52	21822	4598.9	5891	21275.4	69.3691	6114.08	0.819	1638	0.997558
161000	161	4.48291	37804.4	3597.58	136018	4710.45	5929.59	20873.5	430.641	6159.91	0.8195	1639	0.993899
162000	162	4.51556	38039	3784.1	245020	4811.8	5758.02	21001.3	130.1	6114.55	0.819	1638	0.993895
163000	163	4.49828	37893.5	3375.5	226155	4825.55	5671.58	21429.9	68.4627	5968.37	0.819	1638	0.993284
164000	164	4.52019	38098.5	3595.73	151932	4715.71	5866.08	21039.9	66.4156	6089	0.819	1638	0.995116
165000	165	4.49865	37896.7	3632.22	143440	4890.51	5928.33	21250.1	96.7395	5822.95	0.8205	1641	0.991469
166000	166	4.50377	37933	3827.72	120930	4616.46	5726.18	20985.8	238.237	5885.97	0.8215	1643	0.993914
167000	167	4.53879	38248.4	3679.01	137668	4731.3	5877.4	21233.4	68.9296	5731.33	0.822	1644	0.992701
168000	168	4.41035	37192.5	3638.64	29563.7	4927.58	5855.61	21029.1	181.973	6078.55	0.821	1642	0.997564
169000	169	4.46258	37653	3831.2	124041	4586.38	5813.1	20938.9	76.28	5895.81	0.822	1644	0.993917
170000	170	4.50846	38019.9	3682.93	42043.7	4878.18	5858.85	21427.6	207.269	5831.41	0.8195	1639	0.997559
171000	171	4.4849	37841.4	3933.82	224368	4887.14	5968.87	21131.2	2264.66	5912.23	0.822	1644	0.992092
172000	172	4.46669	37634.1	3714.52	52180.5	4688.01	5645.17	21096.7	67.6934	5777.23	0.817	1634	0.998164
173000	173	4.42272	37250.3	3516.21	95641.7	4655.53	5713.34	20836.2	23.0511	5736.66	0.8125	1625	0.996923
174000	174	4.54893	38299.7	3747.27	111298	4710.66	5928.72	20926	44.9949	5754.05	0.814	1628	0.995086
175000	175	4.50343	37862.6	3606.63	146973	4733.11	5766.05	21258.5	75.3015	5790.33	0.8125	1625	0.994462
176000	176	4.44556	37376	3784.17	58800.8	4439.32	5827.97	21182.3	92.0317	6127.47	0.8115	1623	0.996919
177000	177	4.51305	37957	3686.64	136305	4617.04	5854.1	20929.5	1330.41	5815.25	0.813	1626	0.993235
178000	178	4.42211	37112.6	3531.55	218927	4618.89	5716.49	21214.5	83.6988	5995.91	0.81	1620	0.99321
179000	179	4.49855	37754.1	3540.69	109890	4877.42	5740.66	20884.8	278.87	6063.73	0.809	1618	0.99382
180000	180	4.4511	37322.5	3628.95	197870	4574.62	5651.73	20815.6	120.417	5897.57	0.8085	1617	0.99196
181000	181	4.47919	37551.3	3737.33	79012.9	4793.69	5781.94	21255.4	44.6107	5920.48	0.808	1616	0.993193
182000	182	4.51252	37810.4	3451.24	145748	4756.62	5890.59	21230.4	282.195	6192.43	0.809	1618	0.989493
183000	183	4.41246	36991.8	3562.68	154267	4965.89	5885.53	20966	198.003	5962.38	0.8135	1627	0.990166
184000	184	4.53985	38127.9	3655.04	62848.7	4806.12	5961.9	21137.9	183.853	5867.91	0.8135	1627	0.995083
185000	185	4.50795	37914.1	3624.88	27273.8	4756.16	5754.26	21006.4	749.692	5993.46	0.8155	1631	0.993869
186000	186	4.4181	37138.6	3614.42	143959	4435.84	5817.25	21291.1	61.8378	5871.5	0.8155	1631	0.992643
187000	187	4.49546	37755.1	3740.08	161485	4716.51	5873.44	21034.1	346.822	6294.32	0.8165	1633	0.990814
188000	188	4.44105	37318.1	3438.92	250198	4789.17	5915.8	20876.2	1177.63	5974.25	0.82	1640	0.990854
189000	189	4.52938	38087.6	3736.68	35371.8	4709.43	5799.43	21424.6	189.159	5926.42	0.817	1634	0.997552
190000	190	4.55314	38348.8	3719.99	264626	4753.33	5931.91	21007.2	42.5235	6003.23	0.819	1638	0.992063
191000	191	4.48839	37769.8	3736.02	98801	4741.96	5851.73	20953.1	96.711	6059.74	0.815	1630	0.998773
192000	192	4.49746	37886.6	3678.18	146172	4641.74	6066.81	21236.2	26.5655	5981.65	0.8185	1637	0.99267
193000	193	4.50777	37919.3	3787.17	107265	4530.2	5876.61	21274.1	194.302	5911.12	0.8185	1637	0.99328
194000	194	4.43031	37261.1	3677.92	110288	4641.73	5799.38	20865.7	315.695	5737.29	0.8175	1635	0.993884
195000	195	4.53971	38181.2	3495.17	140006	4611.01	5817.67	21080.6	1134.04	6024.4	0.8165	1633	0.995713
196000	196	4.524	38069.4	3643.86	52578.4	4461.27	5805.66	21243.3	234.34	6127.97	0.814	1628	0.996929
197000	197	4.44505	37338.5	3622.29	260774	4430.81	5820.13	21066.5	41.7063	5958.28	0.813	1626	0.99016
198000	198	4.50391	37826.1	3641.94	171233	4855.89	5937.26	21450.4	169.578	6346.37	0.8165	1633	0.990814
199000	199	4.46692	37535.5	3646.4	130910	4466.29	5867.89	21356.5	127.638	6072.67	0.8185	1637	0.992059
200000	200	4.43017	37253.3	4066.64	60668	4541.7	5818.18	21341.4	236.407	6336.8	0.817	1634	0.995716
201000	201	4.48562	37726.3	3741.35	131221	4730.94	6157.24	20852.2	133.121	5948.84	0.816	1632	0.995098
202000	202	4.50672	37883.5	3676.32	192946	4792.71	5896.88	21026.1	337.024	6417.85	0.818	1636	0.991443
203000	203	4.50807	37881.3	3639.37	92983.6	4753.88	5732.17	21209	256.462	5978.88	0.8175	1635	0.993272
204000	204	4.46509	37540.3	3555.05	103155	4525.87	5997.11	21244.8	113.794	7361.08	0.819	1638	0.991453
205000	205	4.47235	37614.7	3650.12	73546.2	4756.83	5804.71	21146.7	157.546	6136.96	0.8175	1635	0.99633
206000	206	4.48526	37730	3671.75	94926.7	4409.52	5706.16	20924.3	5709.76	5998.36	0.8165	1633	0.995101
207000	207	4.60534	38747.1	3758.09	126070	4579.54	5901.98	21519.8	200.528	5839.97	0.8165	1633	0.992652
208000	208	4.39154	36915.3	3514.23	103775	4878.23	5754.02	20828.1	135.134	5917.97	0.8145	1629	0.994475
209000	209	4.53712	38125.4	3786.32	92038	4659.32	5633.64	20861.8	151.57	5965.4	0.813	1626	0.993235
210000	210	4.48494	37680.2	3747.54	65208.5	4668.82	5729.13	20820.8	271.4	5922.1	0.8135	1627	0.993239
211000	211	4.57683	38466	3535.83	153287	4749.06	5898.81	20694.6	267.027	6588.47	0.8165	1633	0.992039
212000	212	4.38864	36798.8	3613.44	81063.8	4749.77	5593	21250.4	521.129	5922.5	0.8085	1617	0.995053
213000	213	4.59668	38515.6	3832.63	186183	4904.74	5788.78	20922.2	137.145	6034.01	0.807	1614	0.989467
214000	214	4.52735	37893.9	3584.52	205376	4713.46	5799.89	20950.5	77.2743	6094.14	0.806	1612	0.992556
215000	215	4.58427	38432.2	3700.88	161249	4783.05	5983.56	20682.7	74.4599	5929.68	0.8115	1623	0.989526
216000	216	4.45877	37380.1	3725.03	234471	4526.18	6029.18	21006.7	79.3655	6204.96	0.8125	1625	0.991385
217000	217	4.64106	38894.4	3753.51	265484	4874.36	5917.36	21202.5	105.365	6121.02	0.8105	1621	0.993214
218000	218	4.53272	38040.9	3844.95	194819	4819.45	6116.76	21424.1	256.851	6358.33	0.815	1630	0.989571
219000	219	4.51141	37862	3508.27	175434	4678.57	5889.65	21231.3	74.0613	6035.48	0.8145	1629	0.993247
220000	220	4.50506	37835.7	3552.16	113336	4708.46	5858.67	21403.5	236.18	5941.12	0.8135	1627	0.994468
221000	221	4.53665	38101	3835.15	156862	4788.88	5655.16	21175.2	65.934	6001.76	0.811	1622	0.996301
222000	222	4.42731	37189.4	3508.11	114687	4811.23	5807.71	21011.6	284.137	6025.76	0.813	1626	0.992005
223000	223	4.49128	37720.1	3735.68	66936.7	4506.16	5797.62	21178	91.074	6178.05	0.813	1626	0.995695
224000	224	4.46728	37558.7	3747.77	169442	4956.65	5650.12	21581.2	441.745	5875.02	0.815	1630	0.992638
225000	225	4.53399	38058.3	3862.2	117645	4654.22	5699.69	21349.8	90.1939	6014.4	0.811	1622	0.994451
226000	226	4.55713	38266.3	3578.01	115572	4558.08	5632.67	21271	105.883	6118.43	0.812	1624	0.993227
227000	227	4.50233	37779	3669.63	214727	4710.94	5622.77	21370	70.0332	6221.21	0.8115	1623	0.992606
228000	228	4.53836	38067.7	3547.9	249857	5120.1	5697.26	21111.7	381.872	6131.01	0.812	1624	0.992611
229000	229	4.42311	37134.2	3737.85	97001.2	4736.95	5880.35	21330.4	531.865	6146.89	0.8165	1633	0.990814
230000	230	4.39741	36951.4	3384.59	98447.7	4808.14	5904.96	20938.8	697.973	5853.61	0.818	1636	0.993888
