# cr num_clusters num_clusters2 size_max_cluster pn mw mn pdi
0.000000000000000000e+00 2.000000000000000000e+03 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999999999999452660e-01 1.000000000000000000e+00 9.999999999999452660e-01
1.830000000000000000e+02 1.817000000000000000e+03 1.830000000000000000e+02 2.000000000000000000e+00 1.100715465052283903e+00 1.182999999999938989e+00 1.100715465052283903e+00 1.074755499999944686e+00
3.240000000000000000e+02 1.676000000000000000e+03 2.870000000000000000e+02 5.000000000000000000e+00 1.193317422434367447e+00 1.364999999999942037e+00 1.193317422434367447e+00 1.143869999999951537e+00
4.560000000000000000e+02 1.544000000000000000e+03 3.500000000000000000e+02 5.000000000000000000e+00 1.295336787564766778e+00 1.585999999999944121e+00 1.295336787564766778e+00 1.224391999999956848e+00
5.680000000000000000e+02 1.432000000000000000e+03 3.970000000000000000e+02 9.000000000000000000e+00 1.396648044692737400e+00 1.815999999999947656e+00 1.396648044692737400e+00 1.300255999999962553e+00
6.580000000000000000e+02 1.342000000000000000e+03 4.130000000000000000e+02 9.000000000000000000e+00 1.490312965722801808e+00 2.039999999999968505e+00 1.490312965722801808e+00 1.368839999999978740e+00
7.530000000000000000e+02 1.247000000000000000e+03 4.380000000000000000e+02 9.000000000000000000e+00 1.603849238171611846e+00 2.273000000000044096e+00 1.603849238171611846e+00 1.417215500000027495e+00
8.320000000000000000e+02 1.168000000000000000e+03 4.490000000000000000e+02 9.000000000000000000e+00 1.712328767123287632e+00 2.531000000000047656e+00 1.712328767123287632e+00 1.478104000000027840e+00
9.180000000000000000e+02 1.082000000000000000e+03 4.450000000000000000e+02 1.400000000000000000e+01 1.848428835489833721e+00 2.915000000000050662e+00 1.848428835489833721e+00 1.577015000000027367e+00
9.700000000000000000e+02 1.030000000000000000e+03 4.520000000000000000e+02 1.400000000000000000e+01 1.941747572815534006e+00 3.091000000000047709e+00 1.941747572815534006e+00 1.591865000000024510e+00
1.027000000000000000e+03 9.730000000000000000e+02 4.470000000000000000e+02 1.400000000000000000e+01 2.055498458376156190e+00 3.292000000000047333e+00 2.055498458376156190e+00 1.601558000000023130e+00
1.076000000000000000e+03 9.240000000000000000e+02 4.400000000000000000e+02 1.400000000000000000e+01 2.164502164502164483e+00 3.537000000000048328e+00 2.164502164502164483e+00 1.634094000000022362e+00
1.116000000000000000e+03 8.840000000000000000e+02 4.390000000000000000e+02 1.400000000000000000e+01 2.262443438914027105e+00 3.674000000000046562e+00 2.262443438914027105e+00 1.623908000000020557e+00
1.146000000000000000e+03 8.540000000000000000e+02 4.250000000000000000e+02 1.400000000000000000e+01 2.341920374707259889e+00 3.910000000000048104e+00 2.341920374707259889e+00 1.669570000000020649e+00
1.169000000000000000e+03 8.310000000000000000e+02 4.250000000000000000e+02 1.700000000000000000e+01 2.406738868832731804e+00 4.059999999999992504e+00 2.406738868832731804e+00 1.686929999999996710e+00
1.186000000000000000e+03 8.140000000000000000e+02 4.180000000000000000e+02 1.700000000000000000e+01 2.457002457002456897e+00 4.212999999999966327e+00 2.457002457002456897e+00 1.714690999999986420e+00
1.223000000000000000e+03 7.770000000000000000e+02 4.160000000000000000e+02 1.600000000000000000e+01 2.574002574002574040e+00 4.432999999999955421e+00 2.574002574002574040e+00 1.722220499999982612e+00
1.255000000000000000e+03 7.450000000000000000e+02 4.060000000000000000e+02 2.000000000000000000e+01 2.684563758389261867e+00 4.844999999999939355e+00 2.684563758389261867e+00 1.804762499999977399e+00
1.276000000000000000e+03 7.240000000000000000e+02 4.000000000000000000e+02 2.000000000000000000e+01 2.762430939226519389e+00 5.093999999999936357e+00 2.762430939226519389e+00 1.844027999999976908e+00
1.292000000000000000e+03 7.080000000000000000e+02 3.950000000000000000e+02 2.000000000000000000e+01 2.824858757062147063e+00 5.212999999999935241e+00 2.824858757062147063e+00 1.845401999999976894e+00
1.309000000000000000e+03 6.910000000000000000e+02 3.840000000000000000e+02 2.000000000000000000e+01 2.894356005788711883e+00 5.403999999999933301e+00 2.894356005788711883e+00 1.867081999999977038e+00
