step	time	T	Ekin	chem_fpl_reaction_1	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	lj-tab	tab-dynamic_0	tab-scaled_0	cr_3	count_0	res_fpl_0
15000	15	4.53369	34594.3	2764.82	296866	5199.43	3753.08	20660.9	1067.98	5951.75	0.597	1194	0.971524
16000	16	4.50104	34588.2	2846.93	436536	4535.69	3844.34	20631.4	8543.82	6230.82	0.6115	1223	0.973017
17000	17	4.583	35451.8	2520.69	292373	4884.33	4192.41	20676.4	1075.52	6044.45	0.623	1246	0.976726
18000	18	4.50747	35063.6	2961.08	231592	4782.52	4154.55	21085	373.143	6164.1	0.635	1270	0.97874
19000	19	4.57836	35793.6	2901.09	452247	4710.36	4305.21	21028.2	111257	5853.63	0.643	1286	0.981337
20000	20	4.62508	36318.5	3223.59	370318	4699.61	4176.53	20882.8	579.574	5787.96	0.6505	1301	0.982321
21000	21	4.50534	35540.4	2817.84	478741	4759.19	4270.25	21069.7	683.404	6011.36	0.6625	1325	0.979623
22000	22	4.54654	35994.9	2849.16	281498	4487.43	4306.32	21047.4	895.252	5928.2	0.6665	1333	0.987997
23000	23	4.50963	35783.9	3177.98	374843	4536.03	4331.73	21127	299.154	5751.8	0.67	1340	0.985821
24000	24	4.58752	36484.5	2990.58	376260	4757.02	4433.66	21233.5	3847.32	5779.47	0.677	1354	0.983752
25000	25	4.52232	36047.4	3081	477581	4445.08	4541.23	21215.5	366.891	5837.66	0.688	1376	0.981831
26000	26	4.49152	35909.7	2990.65	289442	4860.24	4642.37	20819.8	290.158	5834.89	0.6925	1385	0.987726
27000	27	4.50696	36168.3	3171.89	566005	4761.35	4740.72	21089	358.657	5738.29	0.7045	1409	0.979418
28000	28	4.54085	36535.6	3053.57	310914	4713.96	4734.21	20787.9	17695.3	5777.76	0.7105	1421	0.987333
29000	29	4.5201	36484	3115.19	468142	4802.35	4871.39	20683.8	393.261	5689.93	0.7145	1429	0.986704
30000	30	4.57189	36998	3301.43	529633	4890.3	4724.61	20991.9	951.347	5923.87	0.7205	1441	0.986815
31000	31	4.66612	37788.6	3273.75	245907	4925.57	4868.38	20427.5	1131.59	5741.46	0.722	1444	0.99169
32000	32	4.49313	36448.3	3308.31	215859	4904.49	4842.59	20756.2	663.486	5765.39	0.7255	1451	0.988973
33000	33	4.53006	36809	3592.46	296102	4404.85	4908.36	20853.3	110.73	5753.77	0.728	1456	0.989011
34000	34	4.48678	36504.4	3076.93	357209	4917.82	4987.38	20847.1	1293.9	5987.35	0.732	1464	0.988388
35000	35	4.49848	36592.8	3370.22	312506	4786.1	5062.34	20572.7	119.021	5741.4	0.732	1464	0.990437
36000	36	4.54903	37072.3	3408.37	435351	4738.86	4916.49	20783.3	97.671	5725.19	0.739	1478	0.987145
37000	37	4.58897	37466.7	3312.27	158401	4675.57	4977.47	20927	160.516	5559.55	0.7425	1485	0.991919
38000	38	4.39467	35913.2	3199.43	270689	4993.65	4896.69	20781.2	1326.66	5813.96	0.7415	1483	0.993931
39000	39	4.49833	36773.8	3090.21	281699	4710.17	4881.9	20972.6	165.509	5790.82	0.7415	1483	0.992583
40000	40	4.48267	36679.5	3481.75	265215	4611.37	4959.1	20976.3	180.89	5687.31	0.741	1482	0.995277
41000	41	4.5738	37459.5	3164.06	244789	4791.1	5205.48	20930.1	203.822	5781.52	0.7455	1491	0.988598
42000	42	4.46806	36600.1	3344.42	211560	4719.81	4962.42	20732.3	258.5	5787.57	0.748	1496	0.99131
43000	43	4.59273	37662.7	3322.86	128817	4680.6	4852.13	20622.8	160.778	5870.92	0.746	1492	0.995979
44000	44	4.4914	36858.7	3298.67	336949	4775.12	4983.55	20899.2	133.193	5836.62	0.751	1502	0.98735
45000	45	4.55762	37436.3	3392.39	263766	4986.09	5338.55	21046.6	800.576	5774.12	0.7605	1521	0.986193
46000	46	4.55379	37459.4	3313.59	98954.7	4760.77	5265.65	20861.5	1241.22	5747.33	0.7595	1519	0.995392
47000	47	4.58714	37775.1	3489.64	216428	4902.98	5218.6	20506.3	103.947	5709.96	0.758	1516	0.995383
48000	48	4.49566	37021.8	3501.15	350128	4875.51	5102.72	20705.2	445.399	5904.28	0.76	1520	0.989474
49000	49	4.4514	36663.9	3502.61	154297	4836.18	5095.73	21128.5	69.8887	5767.76	0.762	1524	0.992126
50000	50	4.41279	36385.6	3610.26	454635	5103.49	5226.74	20627.8	408.987	5777.26	0.7645	1529	0.990844
51000	51	4.54914	37550.9	3509.24	67949.8	5012.18	5093.94	20656	75.7109	5785.41	0.7625	1525	0.997377
52000	52	4.56955	37760.5	3365.8	369912	4654.95	5329.17	20360.1	116.005	5881.12	0.766	1532	0.990862
53000	53	4.50849	37235.6	3635.57	166623	4611.42	5119.02	20609.2	232.989	5949.91	0.767	1534	0.993481
54000	54	4.47638	36950.3	3620.71	441027	4826.38	5088.87	20745.4	8643.98	5733.88	0.767	1534	0.990874
55000	55	4.54556	37473.6	3419.58	124381	4468.7	5245.3	21452	130.459	6256.21	0.7635	1527	0.994106
56000	56	4.45216	36763.7	3540.01	147329	4813.17	5253.12	20921	362.214	5828.92	0.7675	1535	0.990879
57000	57	4.50844	37235.2	3512.97	263388	4833.53	5160.44	20724.8	94.2232	6016.4	0.768	1536	0.992839
58000	58	4.52043	37347.8	3393.01	156872	4717.39	5184.88	20623.6	815.456	6006.96	0.7685	1537	0.991542
59000	59	4.49626	37148.1	3322.74	150435	4991.24	4956.36	20695.6	415.637	5847.4	0.768	1536	0.994141
60000	60	4.46596	36944.7	3390.84	169134	4515.84	5276.96	20830.9	91.4266	5905.24	0.773	1546	0.990298
61000	61	4.61613	38186.9	3431.52	426980	4953.26	5384.29	20972.2	966.688	5729.61	0.7765	1553	0.989053
62000	62	4.55589	37654.4	3539.84	227893	4945.95	5176.44	20685	108.799	5694.85	0.773	1546	0.992238
63000	63	4.54374	37601.7	3499.32	74279.9	4868.51	5193.67	20778.6	356.615	5861.32	0.7715	1543	0.99676
64000	64	4.50872	37332.2	3438.8	126902	4811.85	5152.18	21287.1	1159.93	5921.9	0.773	1546	0.992238
65000	65	4.4468	36812.8	3416.23	131523	4794.07	5287.94	21130.9	178.009	6070.45	0.7745	1549	0.992253
66000	66	4.55391	37733.7	3502.38	123526	4541.95	5404.56	20799.6	58.6244	5901.19	0.7755	1551	0.993553
67000	67	4.56207	37808.1	3565.64	176529	4715.32	5189.23	20862.6	105.793	5849.9	0.7755	1551	0.993553
68000	68	4.57709	37898.3	3362.35	230971	4888.41	5375.66	20687.8	251.569	5818.89	0.778	1556	0.99036
69000	69	4.51124	37373.3	3662.23	157981	4526.33	5415.71	21023.4	734.367	5918.44	0.78	1560	0.991026
70000	70	4.55921	37791.3	3719.07	232012	4794.15	5314.66	20773.5	182.88	5805.68	0.78	1560	0.991667
71000	71	4.52465	37532	3391.23	198095	4795.1	5349.66	20930.1	38.0292	5892.68	0.7795	1559	0.993586
72000	72	4.44191	36812.3	3602.46	100909	5015.46	5325.05	21493.2	54.9507	5936.18	0.776	1552	0.993557
73000	73	4.48435	37157.3	3213.35	185459	4670.92	5392.72	21028.2	513.998	6053.52	0.778	1556	0.991003
74000	74	4.51721	37470.2	3440	260581	4757.57	5490.28	21183.4	77.0705	6022.52	0.783	1566	0.990421
75000	75	4.5594	37792.8	3234.69	218536	4630.47	5394.26	20976.6	806.024	5947.53	0.7855	1571	0.989179
76000	76	4.64576	38557.5	3614.79	142315	4909.25	5443.35	20937.9	125.899	5913.72	0.7845	1569	0.994264
77000	77	4.43297	36871.3	3503.49	48068.6	4573.97	5375.88	20683.5	473.033	6066.18	0.7855	1571	0.993635
78000	78	4.53149	37677.1	3382.29	288928	4474.03	5478.11	20829.4	144.848	6164.46	0.787	1574	0.99047
79000	79	4.53014	37665.9	3447.63	47342.7	4913.91	5492.4	20782.8	178.203	6070.82	0.7855	1571	0.996181
80000	80	4.48827	37378.3	3670.38	66598	4575.88	5329.9	20789.1	1282.48	6062.22	0.784	1568	0.996811
81000	81	4.54466	37813.8	3513.72	93091.8	4757.84	5334.82	20771.5	177.892	5889.07	0.785	1570	0.992357
82000	82	4.4061	36641.1	3507.07	168194	4846.11	5308.05	20873.8	130.98	5590.97	0.7845	1569	0.995539
83000	83	4.4259	36799.2	3520.44	27736	4716.07	5283.24	20784.4	50.1535	5771.55	0.7795	1559	0.998717
84000	84	4.56765	37943.5	3384.01	155805	4704.44	5469.15	20880.9	182.833	5731.94	0.7805	1561	0.991672
85000	85	4.47053	37116.6	3564.44	261186	5125.23	5511.16	20686.6	2407.35	5864.83	0.7835	1567	0.991704
86000	86	4.53775	37654.2	3593.23	289604	4880.51	5511.93	21087.9	356.944	5807.52	0.7825	1565	0.991693
87000	87	4.4645	37066.5	3513.5	396666	4773.39	5544.83	20742.2	166.571	5680.81	0.785	1570	0.990446
88000	88	4.54753	37796.8	3847.13	199940	4606.21	5636.63	21137.6	116.644	6025.7	0.789	1578	0.988593
89000	89	4.42235	36802.8	3540.15	111586	4635.63	5825.89	20865.7	146.489	6152.32	0.7925	1585	0.990536
90000	90	4.43993	37022.3	3442.49	143793	4466.2	5677.53	21033.2	77.6275	5997.09	0.795	1590	0.992453
91000	91	4.57483	38106.1	3339.28	229455	5059.68	5595.27	20338.8	178.686	6147.53	0.791	1582	0.993679
92000	92	4.49321	37439.7	3491.57	187524	4616.1	5862.9	21178.8	247.421	6246.22	0.795	1590	0.988679
93000	93	4.47088	37260.3	3498.92	147817	4575.33	5505.47	20843.2	102.42	6267.01	0.7945	1589	0.995595
94000	94	4.46878	37249.5	3453.08	195612	4696.3	5486.69	20807.6	520.291	5986.55	0.7945	1589	0.99056
95000	95	4.48	37349.8	3698.74	129190	4647.02	5653.05	21183.3	141.273	6072.7	0.7965	1593	0.992467
96000	96	4.58459	38235.5	3203.32	193975	4808.26	5612.77	20880.1	76.8797	5881.17	0.7975	1595	0.990596
97000	97	4.50591	37592.8	3858.88	129323	4559.77	5608.83	20641.3	475.005	5946.36	0.7985	1597	0.992486
98000	98	4.50493	37679.2	3912.35	136569	4713.5	5568.21	21329.8	75.2164	5993.65	0.805	1610	0.991304
99000	99	4.53432	37938.7	3635.81	173856	4806.25	5795.29	20587.6	3207.17	5840.21	0.8045	1609	0.993163
100000	100	4.51965	37876.9	3575.71	171229	4714.08	5602.71	21037.2	137.48	6110.02	0.8065	1613	0.99442
101000	101	4.51199	37826.2	3538.96	156071	4494.97	5554.48	21219.6	95.0289	5802.66	0.805	1610	0.99441
102000	102	4.56561	38269	3591.13	57701.6	4923.52	5652.28	20850.4	56.846	5869.35	0.804	1608	0.995025
103000	103	4.5043	37748.3	3550.61	168257	4636.86	5466.05	20970.8	768	5822.7	0.8055	1611	0.99131
104000	104	4.4541	37327.6	3489.84	126530	4604.78	5550.03	21256.5	116.664	5953.95	0.8065	1613	0.99504
105000	105	4.55614	38230.5	3527.21	113636	4765.2	5532.61	21392.9	253.689	6071.15	0.806	1612	0.996278
106000	106	4.49295	37686.9	3359.66	113561	4762.77	5703	21024.7	89.8107	6102.25	0.8055	1611	0.994413
107000	107	4.44525	37240.1	3749.7	205483	4805.56	5604.74	20748.1	1257.46	5960.64	0.804	1608	0.992537
108000	108	4.45966	37374.2	3677.45	145776	4724.37	5808.18	21120.2	93.9755	5948.9	0.806	1612	0.993797
109000	109	4.60981	38618.7	3442.88	182492	4669.23	5831.86	21127.1	285.444	5954.66	0.8065	1613	0.990701
110000	110	4.51578	37817.4	3642.16	124271	4968.2	5695.9	20724.1	78.7081	6196.83	0.8055	1611	0.994413
111000	111	4.50838	37762.2	3765.56	100654	4836.26	5673.05	21055.6	1245.14	6295.03	0.8035	1607	0.995022
112000	112	4.48959	37598.1	3597.45	56924.1	4492.56	5623.83	21135	838.364	5975.45	0.8	1600	0.9975
113000	113	4.46081	37370.5	3589.13	186284	4750.19	5653.53	20822.3	108.119	5904.6	0.8035	1607	0.991288
114000	114	4.62059	38667.4	3516.37	143112	4781.35	5507.9	21045.9	77.524	6138.28	0.801	1602	0.996255
115000	115	4.50688	37702.3	3418.52	103277	4723.93	5571.34	20881	1906.67	6186.39	0.8045	1609	0.98757
116000	116	4.59993	38404.9	3379.05	300537	4879.75	5641.03	20869.8	937.424	5861.44	0.802	1604	0.993142
117000	117	4.51451	37793.3	3661.3	195028	4527.9	5543.04	21103.3	60.9452	6032.94	0.803	1606	0.993773
118000	118	4.50191	37701.2	3709.2	73359.2	4600.79	5642.85	20969.5	65.2394	6070.32	0.8035	1607	0.993777
119000	119	4.49443	37598.1	3558.91	143921	4580.97	5519.31	21098.6	120.914	6046.77	0.802	1604	0.993766
120000	120	4.46099	37305	3546.53	143803	4853.78	5679.27	20903	307.324	5975.39	0.801	1602	0.995006
121000	121	4.64102	38782.7	3522.71	130858	4939.14	5757.89	20526.4	61.0646	5939.91	0.802	1604	0.990648
122000	122	4.54437	37995.5	3691.65	134002	4787.01	5690.48	20763.5	2330.85	6028.84	0.805	1610	0.991304
123000	123	4.48302	37502.7	3716.95	334137	4629.94	6013.67	20694	391.917	6199.83	0.809	1618	0.989493
124000	124	4.5806	38339.6	3740.91	239297	4684	5924.04	21298.4	136.079	6072.86	0.8095	1619	0.992588
125000	125	4.54995	38124.1	3626.92	216078	4841.82	6037.07	21013.7	493.884	5981.86	0.8105	1621	0.992597
126000	126	4.55632	38191.1	3554.17	285315	4700.72	5801.78	21169	4292.66	5754.55	0.812	1624	0.991379
127000	127	4.44475	37262.5	3486.16	249596	4775.54	5712.7	20774.9	185.609	5974.9	0.8135	1627	0.990781
128000	128	4.50266	37741.3	3783.24	74674.4	4664.3	5707.44	20917.6	245.593	6195.12	0.81	1620	0.996914
129000	129	4.51477	37897	3400.34	170315	4737.16	5731.77	21205.1	68.2604	6019.42	0.811	1622	0.994451
130000	130	4.50082	37813.6	3640.28	174411	4659.27	5887.75	21272.1	156.011	6078.85	0.815	1630	0.993252
131000	131	4.39007	36856.9	3674.99	232952	5006.65	5727.36	20700.1	182.517	6115.86	0.8135	1627	0.994468
132000	132	4.47924	37659.2	3595.28	95155.3	4809.15	5869.4	21016	340.201	6521.57	0.8145	1629	0.995089
133000	133	4.5367	38108.3	3779.61	56303.5	4695.67	5880.13	21155	15.931	6296.29	0.809	1618	0.997528
134000	134	4.53543	38090.8	3533.32	198420	4725.47	5851.41	21036.7	240.239	6241.38	0.811	1622	0.992602
135000	135	4.52983	38037	3754.07	98503.2	4728.9	5667.38	21206.3	182.295	5844.87	0.813	1626	0.993235
136000	136	4.52749	38010.5	3712.92	101070	4769.67	5886.93	21073.9	1261.49	6023.35	0.812	1624	0.994458
137000	137	4.5411	38138.4	3662.87	158670	4846.27	5894.78	21188.9	83.0428	6066.34	0.815	1630	0.990184
138000	138	4.53388	38132.2	3746.38	200499	4525.1	5899.26	21102.2	1206.24	5944.22	0.8195	1639	0.992678
139000	139	4.51222	37983.9	3513.38	58096	4473.16	5804.7	21321.7	1777.14	5869.68	0.819	1638	0.995116
140000	140	4.48171	37740.5	3713.14	83972.9	4664.65	5998.62	21229.6	111.869	6056.2	0.8165	1633	0.995713
141000	141	4.57468	38502.8	3486.51	72808.2	4818.71	5871.51	20923.8	67.7954	6025.09	0.816	1632	0.994485
142000	142	4.48875	37779.5	3592.76	94331.1	4726.85	5844.35	21067.7	88.7551	5985.29	0.815	1630	0.996319
143000	143	4.43968	37333.2	3643.35	302798	4795.44	5956.87	20958.9	473.956	5931.37	0.8165	1633	0.991427
144000	144	4.50116	37863.8	3674.92	148568	4959.1	5844	21241.6	1150.95	5936.03	0.8195	1639	0.993289
145000	145	4.49625	37876.4	3573.29	81551.9	4822.95	6132.69	21493	129.736	5697.76	0.821	1642	0.99391
146000	146	4.53439	38211.3	3791.87	150345	4530.38	6047.32	21408.8	124.563	5907.09	0.822	1644	0.992701
147000	147	4.51144	38004.4	3593.82	48249.8	4743.11	5873.48	20782.8	147.441	5853.84	0.822	1644	0.993917
148000	148	4.44866	37495.5	3716.71	80791.9	4421.61	5812.7	21004	3413.77	5843.75	0.822	1644	0.993309
149000	149	4.51985	38048.1	3732.06	83892.4	5051.05	5970.36	20695.3	220.675	5813.34	0.8175	1635	0.99633
150000	150	4.5421	38208.1	3594.73	158580	4384	5904.23	21188.6	112.819	5754.13	0.817	1634	0.992044
151000	151	4.45571	37468	3581.9	200131	4494.93	6031.26	20939.6	201.367	5815.53	0.8195	1639	0.990848
152000	152	4.44575	37384.3	3673.82	223163	4569.09	5911.25	21022.6	88.476	6052.78	0.817	1634	0.995104
153000	153	4.48604	37763.5	3416.71	165660	4736.41	5844.22	21400.8	483.847	6245.43	0.8185	1637	0.991448
154000	154	4.46782	37610.1	3621.76	121185	4659.97	5900.06	21258.4	90.3817	5942.93	0.82	1640	0.992683
155000	155	4.44849	37407.4	3644.17	109091	4844.77	5821.66	21528.3	6885.54	5812.49	0.8145	1629	0.996931
156000	156	4.49691	37814.5	3875.35	82857.5	4918.52	5635.52	21109.4	42.33	6292.3	0.8125	1625	0.995077
157000	157	4.48657	37687.2	3677.24	121294	4798.2	5681.13	21195.6	84.8042	5829.58	0.8125	1625	0.994462
158000	158	4.37661	36776.6	3815.57	230068	4496.46	6044.94	21066.8	140.513	6133.34	0.816	1632	0.990196
159000	159	4.43261	37214	3553.05	237399	4677.91	5925.74	21290.7	136.228	6110.72	0.816	1632	0.992034
160000	160	4.42481	37155.2	3665.14	34172.9	4737.94	5762.99	21324.4	837.028	5843.59	0.8115	1623	0.996919
161000	161	4.62157	38800.4	3555.57	77425	4789.1	5704.73	21378.9	461.037	5958.66	0.811	1622	0.991985
162000	162	4.46155	37436.9	3680.56	144495	4811.39	5757.19	20988.9	3048.25	6494.03	0.813	1626	0.99139
163000	163	4.47314	37534.1	3745.79	144650	4573.18	5838.77	21021.2	1147.63	5979.03	0.8135	1627	0.992624
164000	164	4.53947	38090.7	3730.6	144026	4771.05	5750.82	21099.1	339.647	5906	0.81	1620	0.994444
165000	165	4.49047	37645.9	3430.63	112362	4646.87	5739.81	21222	322.833	5960.5	0.8105	1621	0.99198
166000	166	4.4456	37269.7	3516.15	152031	4781.42	5754.1	21170.5	96.5268	6134.22	0.809	1618	0.995056
167000	167	4.56459	38287.8	3816.14	41844.3	4824.69	5794.41	21098.9	77.4165	6354.12	0.8065	1613	0.99566
168000	168	4.52188	37895.6	3550.66	103448	4694.71	5791.34	20746	3213.93	6111.92	0.8075	1615	0.990712
169000	169	4.51802	37876.8	3712.16	140569	4627.04	5655.7	20862.3	168.35	6564.45	0.812	1624	0.990148
170000	170	4.40024	36896	3572.81	229057	4465.01	5748.08	20871.6	109.337	6112.8	0.8125	1625	0.993231
171000	171	4.49566	37682.6	3561.51	178612	4518.49	5714.6	21124.7	173.328	6058.46	0.808	1616	0.994431
172000	172	4.50261	37740.8	3507.5	166041	4731.42	5763.81	21074.2	1932.28	6274.91	0.811	1622	0.991369
173000	173	4.54425	38110.4	3373	122727	4488.7	5653.95	21369.5	44.1239	6183	0.8115	1623	0.994455
174000	174	4.57961	38475.6	3843.98	116289	4903.88	5548.06	21083.4	198.624	6063.43	0.813	1626	0.99385
175000	175	4.54152	38142	3817.09	318414	4593.63	5737.73	21155.6	1961.75	6058.65	0.816	1632	0.990196
176000	176	4.57482	38428.5	3704.03	115862	4551.52	5510.37	21008.5	2673.51	6171.67	0.818	1636	0.992054
177000	177	4.48854	37744.2	3666.51	67112.1	4695.2	5640.94	21407.4	135.779	6129.08	0.8165	1633	0.995713
178000	178	4.47499	37663.8	3647.98	162035	4380.46	5874.99	21259.4	344.006	6110.14	0.823	1646	0.988457
179000	179	4.44515	37392.6	3662.42	138678	4764.95	5694.35	21203.7	199.377	6211.6	0.8225	1645	0.993921
180000	180	4.4308	37331.7	3513.98	116092	4897.19	5800.71	21288.5	96.9519	5927.71	0.824	1648	0.993325
181000	181	4.42155	37267	3917.38	207551	4841.22	5927.02	21464.3	780.704	5964.94	0.8265	1653	0.991531
182000	182	4.48745	37842.7	3689.88	136538	4694.32	6049	21574.4	83.2628	6184.52	0.8265	1653	0.993345
183000	183	4.44021	37484.3	3757.37	76504.9	4696.76	5967.02	21542.4	176.203	5985.97	0.828	1656	0.992754
184000	184	4.46199	37661.4	3906.28	72731.4	4566.19	5834.75	21001.3	88.3983	6034.47	0.828	1656	0.993961
185000	185	4.48447	37844.4	3767.32	156441	5103.94	5897.54	21165.4	314.918	6435.18	0.829	1658	0.989747
186000	186	4.52553	38157	3609.88	146554	4446.81	6017.41	21144.5	581.061	5966.13	0.8265	1653	0.99516
187000	187	4.50827	38065.6	3825.57	114622	4599.53	5679.38	21599.6	825.059	6184.85	0.826	1652	0.995157
188000	188	4.45009	37554.3	3787.11	129206	4627.86	5815.76	21092.8	89.1848	6158.92	0.825	1650	0.993939
189000	189	4.46926	37742.9	3654.61	133081	4494.85	5914.93	21389.1	784.931	6187.75	0.8285	1657	0.992154
190000	190	4.45271	37623.2	3742.75	160325	4711.07	5871.63	20976.5	613.405	6064.97	0.8295	1659	0.994575
191000	191	4.51937	38186.4	3818.95	83768.7	4617.9	6027.07	21145.5	76.0838	6052.41	0.83	1660	0.992771
192000	192	4.49927	38016.6	3760.94	101223	4929.62	5981.68	21210.4	191.382	6150.45	0.829	1658	0.994572
193000	193	4.50261	38051.5	3802.24	212657	4702.68	5933.68	21247.8	161.992	5972.78	0.8285	1657	0.993965
194000	194	4.42574	37368.8	3664.89	222786	4519.22	5797.78	20970	85.9533	5922.9	0.8275	1655	0.992749
195000	195	4.55317	38458.4	3782.86	33804.5	4614.36	5855.73	21494.1	4358.53	6045.4	0.8255	1651	0.997577
196000	196	4.53529	38293.7	3753.1	281018	4632.16	5785.1	21367.5	87.0711	8017.14	0.8255	1651	0.992126
197000	197	4.44355	37472.5	3614.99	104974	4680.04	6017.79	21263.2	2801.13	6106.03	0.827	1654	0.990326
198000	198	4.51238	38059.6	3878.28	55546.8	4856.17	5867.17	21328.2	132.522	6232.42	0.8255	1651	0.99576
199000	199	4.53481	38248.9	3897.55	81609.7	4588.54	5873.55	20875.6	2719.52	6266.89	0.826	1652	0.99092
200000	200	4.53441	38211.4	3862.55	70228.4	4448.5	5782.61	21287.2	57.9806	6127.93	0.823	1646	0.996355
201000	201	4.53935	38246.3	3689.58	148696	4577.09	6012.24	20893.5	68.1811	6200.87	0.8225	1645	0.993313
202000	202	4.55543	38388.6	3555.68	121141	4635.95	5956.95	21594.6	119.708	6050.58	0.8235	1647	0.993321
203000	203	4.54586	38273.8	3606.61	59368.5	4948.66	5611.21	21416.3	429.778	5891.53	0.821	1642	0.995128
204000	204	4.45833	37570.3	3679.55	65100.5	4759.08	5885.57	20965	77.067	6050.23	0.8225	1645	0.993921
205000	205	4.45713	37540.2	3684.84	129980	4418.08	5745.2	20981.1	126.324	5955.55	0.821	1642	0.99391
206000	206	4.4913	37814.5	3616.72	220683	4553.99	5896.34	20573.7	43.0543	5835.06	0.821	1642	0.992692
207000	207	4.47654	37696.9	3560.61	177857	4519.72	6065.04	21171.8	458.442	6066.66	0.823	1646	0.992102
208000	208	4.48314	37745.8	3733.58	75217.6	4557.44	5841.12	20970.6	1520.83	6250.7	0.8215	1643	0.994522
209000	209	4.46115	37540.6	3744.94	144740	4634.6	6054.7	20918.6	498.527	6009.78	0.819	1638	0.996337
210000	210	4.48393	37725.5	3612.54	103396	4611.43	5937.91	21461.6	105.335	5908.65	0.8205	1641	0.990859
211000	211	4.51876	38005	3655.34	186355	4854.89	5984.41	21127.9	171.939	5743.29	0.8215	1643	0.993305
212000	212	4.54504	38219.2	3589.07	57781.4	4598.73	5943.67	21283.2	1600.6	5829.28	0.8165	1633	0.995101
213000	213	4.42237	37141.2	3821.36	51892.4	4738.14	5722.58	21175.4	180.327	5839.87	0.814	1628	0.993243
214000	214	4.46721	37524.5	3639.73	90107.5	4407.18	5774.37	21058.5	467.542	5739.15	0.8145	1629	0.993247
215000	215	4.4788	37621.9	3567.58	94837.3	4876.02	5941.99	21349.4	82.5249	6341.25	0.813	1626	0.995695
216000	216	4.47729	37609.2	3941.7	46486.3	4972.92	5783.55	20977.3	37.6457	6019.7	0.8115	1623	0.994455
217000	217	4.44992	37359.3	3700.12	114693	4749.07	5707.51	21283.6	120.657	5854.2	0.8125	1625	0.993231
218000	218	4.40686	36978	3513.65	181700	4450.29	5860.01	21258.5	786.787	6206.02	0.8125	1625	0.992
219000	219	4.39894	36944.5	3800.49	89317.4	4601.87	5729.89	21608.5	292.734	5937.37	0.8145	1629	0.992634
220000	220	4.47064	37593.6	3529.26	167057	4689.53	5647.19	21129.6	199.041	6012.62	0.8185	1637	0.990837
221000	221	4.6063	38762	3701.92	214930	4753.54	5815.82	20724	808.75	5884.12	0.8215	1643	0.992088
222000	222	4.56335	38400.6	3634.36	75706.4	4625.76	5816.98	21135.4	370.441	6107.88	0.8185	1637	0.995113
223000	223	4.41315	37096.9	3616.47	177442	4838.11	5632.45	21119	97.3672	6045.11	0.815	1630	0.993252
224000	224	4.54201	38180.2	3577.81	210254	4759.03	5632.71	21047	2010.78	6185.3	0.8145	1629	0.994475
225000	225	4.50886	37887.9	3619	143268	4441.3	5589.27	21126.5	126.678	6135.95	0.816	1632	0.991422
226000	226	4.45725	37434.2	3764.12	157243	4845.45	5579.21	21156.6	2183.67	6203.41	0.8155	1631	0.993256
227000	227	4.57154	38428.4	3754.9	81446.6	4507.26	5426.01	21148.1	41.2919	6221.6	0.816	1632	0.993873
228000	228	4.42686	37198.9	3502.05	39436.3	4762.02	5558.34	21194.7	4791.28	6097.48	0.814	1628	0.9957
229000	229	4.49314	37742.3	3554.23	249649	4624.89	5834.33	21332.3	137.694	6145.5	0.8165	1633	0.990202
230000	230	4.51325	37938.4	3582.36	175365	4850.86	5620.4	20911.1	142.864	6119.63	0.818	1636	0.99511
