# cr num_clusters num_clusters2 size_max_cluster pn mw mn pdi
0.000000000000000000e+00 2.000000000000000000e+03 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999999999999452660e-01 1.000000000000000000e+00 9.999999999999452660e-01
1.680000000000000000e+02 1.832000000000000000e+03 1.680000000000000000e+02 2.000000000000000000e+00 1.091703056768559055e+00 1.167999999999939309e+00 1.091703056768559055e+00 1.069887999999944217e+00
2.950000000000000000e+02 1.705000000000000000e+03 2.550000000000000000e+02 4.000000000000000000e+00 1.173020527859237605e+00 1.340999999999940240e+00 1.173020527859237605e+00 1.143202499999949051e+00
4.180000000000000000e+02 1.582000000000000000e+03 3.230000000000000000e+02 4.000000000000000000e+00 1.264222503160556288e+00 1.527999999999942293e+00 1.264222503160556288e+00 1.208647999999954425e+00
5.320000000000000000e+02 1.468000000000000000e+03 3.800000000000000000e+02 7.000000000000000000e+00 1.362397820163487649e+00 1.734999999999947251e+00 1.362397820163487649e+00 1.273489999999961375e+00
6.230000000000000000e+02 1.377000000000000000e+03 4.200000000000000000e+02 7.000000000000000000e+00 1.452432824981844561e+00 1.905999999999950623e+00 1.452432824981844561e+00 1.312280999999966058e+00
7.200000000000000000e+02 1.280000000000000000e+03 4.320000000000000000e+02 9.000000000000000000e+00 1.562500000000000000e+00 2.191000000000037584e+00 1.562500000000000000e+00 1.402240000000024134e+00
8.050000000000000000e+02 1.195000000000000000e+03 4.540000000000000000e+02 1.100000000000000000e+01 1.673640167364016662e+00 2.433000000000041130e+00 1.673640167364016662e+00 1.453717500000024643e+00
8.860000000000000000e+02 1.114000000000000000e+03 4.590000000000000000e+02 1.100000000000000000e+01 1.795332136445242366e+00 2.711000000000044707e+00 1.795332136445242366e+00 1.510027000000024877e+00
9.540000000000000000e+02 1.046000000000000000e+03 4.530000000000000000e+02 1.200000000000000000e+01 1.912045889101338325e+00 2.969000000000050932e+00 1.912045889101338325e+00 1.552787000000026785e+00
1.010000000000000000e+03 9.900000000000000000e+02 4.460000000000000000e+02 1.400000000000000000e+01 2.020202020202020332e+00 3.254000000000052406e+00 2.020202020202020332e+00 1.610730000000025752e+00
1.058000000000000000e+03 9.420000000000000000e+02 4.440000000000000000e+02 1.400000000000000000e+01 2.123142250530785535e+00 3.501000000000051404e+00 2.123142250530785535e+00 1.648971000000024167e+00
1.098000000000000000e+03 9.020000000000000000e+02 4.390000000000000000e+02 1.500000000000000000e+01 2.217294900221729481e+00 3.727000000000049162e+00 2.217294900221729481e+00 1.680877000000022159e+00
1.134000000000000000e+03 8.660000000000000000e+02 4.320000000000000000e+02 1.500000000000000000e+01 2.309468822170900548e+00 3.980000000000049276e+00 2.309468822170900548e+00 1.723340000000021410e+00
1.161000000000000000e+03 8.390000000000000000e+02 4.260000000000000000e+02 1.500000000000000000e+01 2.383790226460071437e+00 4.167999999999963734e+00 2.383790226460071437e+00 1.748475999999984820e+00
1.186000000000000000e+03 8.140000000000000000e+02 4.240000000000000000e+02 1.800000000000000000e+01 2.457002457002456897e+00 4.433999999999945096e+00 2.457002457002456897e+00 1.804637999999977760e+00
1.215000000000000000e+03 7.860000000000000000e+02 4.200000000000000000e+02 1.800000000000000000e+01 2.544529262086514088e+00 4.637999999999936840e+00 2.544529262086514088e+00 1.822733999999975207e+00
1.248000000000000000e+03 7.530000000000000000e+02 4.110000000000000000e+02 1.800000000000000000e+01 2.656042496679946741e+00 4.809999999999936549e+00 2.656042496679946741e+00 1.810964999999976177e+00
1.264000000000000000e+03 7.370000000000000000e+02 4.140000000000000000e+02 1.800000000000000000e+01 2.713704206241519756e+00 4.865999999999939263e+00 2.713704206241519756e+00 1.793120999999977538e+00
1.282000000000000000e+03 7.190000000000000000e+02 4.120000000000000000e+02 1.900000000000000000e+01 2.781641168289290533e+00 4.953999999999939341e+00 2.781641168289290533e+00 1.780962999999978313e+00
1.305000000000000000e+03 6.960000000000000000e+02 4.030000000000000000e+02 2.000000000000000000e+01 2.873563218390804419e+00 5.268999999999932626e+00 2.873563218390804419e+00 1.833611999999976705e+00
1.317000000000000000e+03 6.840000000000000000e+02 4.000000000000000000e+02 2.000000000000000000e+01 2.923976608187134563e+00 5.353999999999937920e+00 2.923976608187134563e+00 1.831067999999978824e+00
1.337000000000000000e+03 6.640000000000000000e+02 3.870000000000000000e+02 2.200000000000000000e+01 3.012048192771084487e+00 5.638999999999938062e+00 3.012048192771084487e+00 1.872147999999979273e+00
1.357000000000000000e+03 6.440000000000000000e+02 3.790000000000000000e+02 2.100000000000000000e+01 3.105590062111801331e+00 5.835999999999939902e+00 3.105590062111801331e+00 1.879191999999980656e+00
1.366000000000000000e+03 6.350000000000000000e+02 3.750000000000000000e+02 2.500000000000000000e+01 3.149606299212598604e+00 5.984999999999939924e+00 3.149606299212598604e+00 1.900237499999980928e+00
1.382000000000000000e+03 6.190000000000000000e+02 3.710000000000000000e+02 2.500000000000000000e+01 3.231017770597738092e+00 6.149999999999940847e+00 3.231017770597738092e+00 1.903424999999981715e+00
1.402000000000000000e+03 6.000000000000000000e+02 3.650000000000000000e+02 2.500000000000000000e+01 3.333333333333333481e+00 6.275999999999942069e+00 3.333333333333333481e+00 1.882799999999982488e+00
1.411000000000000000e+03 5.910000000000000000e+02 3.610000000000000000e+02 2.500000000000000000e+01 3.384094754653130366e+00 6.391999999999945281e+00 3.384094754653130366e+00 1.888835999999983750e+00
1.424000000000000000e+03 5.780000000000000000e+02 3.580000000000000000e+02 2.500000000000000000e+01 3.460207612456747572e+00 6.462999999999947676e+00 3.460207612456747572e+00 1.867806999999984896e+00
1.437000000000000000e+03 5.650000000000000000e+02 3.560000000000000000e+02 2.500000000000000000e+01 3.539823008849557695e+00 6.547999999999950305e+00 3.539823008849557695e+00 1.849809999999985966e+00
1.447000000000000000e+03 5.550000000000000000e+02 3.490000000000000000e+02 2.500000000000000000e+01 3.603603603603603656e+00 6.709999999999947562e+00 3.603603603603603656e+00 1.862024999999985386e+00
