step	time	T	Ekin	chem_fpl_reaction_1	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	lj-tab	tab-dynamic_0	tab-scaled_0	cr_3	count_0	res_fpl_0
38000	38	4.57072	37221.7	3205.85	165074	4527.93	4751.11	20838.7	59.6013	5870.45	0.729	1458	0.993141
39000	39	4.46441	36389.4	3260.71	415645	5005.36	4977.34	20791	1219.17	5809.98	0.7335	1467	0.988412
40000	40	4.41756	36040.7	3315.06	289648	4670.01	5041.88	20956.8	122.679	5949.98	0.7375	1475	0.990508
41000	41	4.47749	36583.3	3306.03	359554	4890.32	5021.98	20814.6	188.377	5593.89	0.742	1484	0.987197
42000	42	4.49994	36787	3527.42	220349	4616.85	5012.57	20653.2	479.595	5678.86	0.745	1490	0.990604
43000	43	4.55936	37395.9	3368.63	268121	4556.69	5043.57	20810.2	834.325	5640.57	0.751	1502	0.990013
44000	44	4.51913	37106.6	3307.2	186896	4812.14	5117.39	20671.4	225.767	5818.04	0.7545	1509	0.991385
45000	45	4.52212	37171.8	3373.13	142497	4597.68	5218.71	20405.1	239.498	5845.85	0.7565	1513	0.991408
46000	46	4.42675	36421.1	3546.5	123858	4930.1	4980.26	20442.5	95.8179	5767.11	0.756	1512	0.994048
47000	47	4.53897	37351.2	3439.73	262508	4657.08	4975.68	20473.7	474.551	5752.59	0.759	1518	0.98946
48000	48	4.48973	36979.6	3449.52	249113	4801.16	4919.89	20411.6	762.308	5906.29	0.76	1520	0.993421
49000	49	4.55881	37610.2	3565.1	137074	4553.77	5147.48	20337.6	101.013	5910.84	0.7595	1519	0.996708
50000	50	4.56947	37705	3666.89	268927	4748.12	5095.31	20366.7	32.0239	5945.86	0.7585	1517	0.994067
51000	51	4.50525	37134.5	3510.08	326049	4587.9	4970.31	20988.5	108.871	5997.07	0.7585	1517	0.99209
52000	52	4.61983	38092.8	3524.92	217387	4472.19	5031.77	20718.4	122.844	6376.66	0.762	1524	0.992126
53000	53	4.50764	37181.3	3382.28	220443	4469.39	4915.87	21007.3	1408.3	6047.7	0.7635	1527	0.991487
54000	54	4.4678	36845.9	3384.72	335711	4674.61	5422.17	21431.9	1374.89	5870.39	0.767	1534	0.988918
55000	55	4.51911	37323.4	3310.03	105157	4911.54	5098.52	20757.1	112.772	5803.78	0.7675	1535	0.99544
56000	56	4.52053	37355.4	3162.39	187041	4731.55	5182.81	20802.7	85.4217	5689.97	0.769	1538	0.991547
57000	57	4.45768	36856.1	3487.39	244176	4780.82	5308.81	21293.6	185.137	5924.78	0.771	1542	0.994163
58000	58	4.5282	37493.5	3362.84	161854	4626.64	5182.83	21024.4	987.975	5798.13	0.772	1544	0.993523
59000	59	4.49981	37224.7	3617.28	175607	4405.45	5122.52	21095.3	189.554	5751.11	0.7695	1539	0.993502
60000	60	4.59674	38054.1	3755.25	144684	4723.96	5038.06	20958	120.342	6015.43	0.771	1542	0.993515
61000	61	4.62509	38254.1	3524.07	368504	4680.33	5201.48	20709.6	351.662	5991.94	0.7715	1543	0.990279
62000	62	4.5346	37532.8	3531.25	233675	4767.61	5142.65	21047.4	133.417	6064.96	0.7745	1549	0.992899
63000	63	4.54174	37619.2	3618.54	145219	4933.29	5163.07	20784.5	111.769	6301.98	0.774	1548	0.994832
64000	64	4.4959	37246.3	3481.19	197927	4738.46	5203.74	21011.5	323.063	5946.42	0.774	1548	0.992248
65000	65	4.52775	37469.4	3611.56	141774	4680.03	5127.41	20991.5	200.53	6478.18	0.775	1550	0.990323
66000	66	4.46328	36949.3	3762.6	275164	4705.17	5320.51	20908.6	1201.76	5965.91	0.78	1560	0.989103
67000	67	4.58683	38006.5	3649.23	228971	4706.96	5146.43	21038	111.189	5960.08	0.781	1562	0.993598
68000	68	4.4468	36906.3	3640.37	262639	4861.75	5347.57	21187.4	471.829	6122.14	0.7835	1567	0.991704
69000	69	4.5738	38001.4	3461.12	257225	4974.84	5358.62	21042.3	198.478	6111.32	0.786	1572	0.991094
70000	70	4.49466	37337.1	3597.21	119466	4536.21	5277.59	20957.3	1981.88	6213.42	0.7835	1567	0.995533
71000	71	4.57125	38014.5	3663.76	171686	4951.93	5214.96	20958.1	81.7159	5951.81	0.7835	1567	0.99298
72000	72	4.56801	37994.4	3608.14	124438	4392.8	5361.98	20903.8	429.256	6094.24	0.784	1568	0.99426
73000	73	4.49543	37397.5	3685.45	216917	4537.95	5438.01	20693.6	58.8632	6109.62	0.7865	1573	0.992371
74000	74	4.55286	37834.2	3696.5	157228	4711.1	5260.36	20766.6	52.2136	6302.28	0.784	1568	0.99426
75000	75	4.45091	36987	3670.2	81020.9	4784.58	5069.85	20921.6	43.4717	6247.58	0.7825	1565	0.994888
76000	76	4.51618	37570.1	3595.54	149316	4669.56	5381.86	21068.7	240.646	6219.17	0.7845	1569	0.995539
77000	77	4.49442	37422.8	3459.8	121667	4890.72	5506.43	21168.8	110.382	6083.07	0.7885	1577	0.991756
78000	78	4.42767	36840.5	3695.91	333335	4603.89	5301.42	21175.5	810.864	5809.98	0.7895	1579	0.991134
79000	79	4.54141	37820.9	3386.44	125346	4736.02	5451.74	21138.4	1251.75	6028.7	0.79	1580	0.994304
80000	80	4.53151	37731.6	3613.16	285932	4836.44	5427.03	21305	74.7871	6131.62	0.792	1584	0.99053
81000	81	4.49919	37469.3	3547.57	185624	5114.72	5567.85	21050.2	820.255	6128.74	0.797	1594	0.988708
82000	82	4.53692	37803.9	3617.42	106070	4896.91	5549.57	21234.6	110.807	5823.7	0.7945	1589	0.997483
83000	83	4.48938	37522.2	3582.66	125764	4795.39	5519.41	21081.7	337.742	6072.85	0.7975	1595	0.99373
84000	84	4.46403	37270.2	3395.63	375251	4501.5	5651.1	20544.1	111.454	5939.82	0.8	1600	0.99
85000	85	4.5516	37994.5	3607.77	185481	4699.41	5462.33	20956.5	232.053	5796.61	0.7985	1597	0.993738
86000	86	4.49322	37554.3	3756.31	111431	4485.87	5353.55	21080.1	1063.57	5955.74	0.7995	1599	0.994371
87000	87	4.53341	37869.8	3582.2	354479	4986.14	5527.66	20944.3	716.616	6127.04	0.8015	1603	0.990019
88000	88	4.52658	37819.5	3639.79	222390	4737.38	5365.94	20607.1	324.159	6114.12	0.802	1604	0.993766
89000	89	4.49006	37561.6	3743.31	63981	4784.12	5405.32	21081.7	224.341	6043.52	0.803	1606	0.994396
90000	90	4.45152	37232.5	3494.45	205108	4845.47	5598.27	20993.3	100.047	5777.82	0.803	1606	0.992528
91000	91	4.49214	37592.5	3755.38	165083	4658.06	5558.55	21123.5	181.376	6134.14	0.8055	1611	0.99131
92000	92	4.52879	37865.2	3335.09	118451	4889.14	5492.25	20843.8	89.7013	5827.84	0.802	1604	0.995636
93000	93	4.46297	37301.5	3553.43	180309	4732.24	5637.17	20701.5	26.0962	5934.78	0.7995	1599	0.993746
94000	94	4.47625	37405.8	3620.18	21527.9	4621.4	5525.27	20912	104.005	6142.17	0.7955	1591	0.998114
95000	95	4.51386	37726.9	3530.95	147462	4495.22	5594.77	21026.2	21.9015	6058.39	0.7975	1595	0.992476
96000	96	4.4492	37166.4	3735.2	74730.1	4604.33	5247.28	20912.9	17089.9	5851.45	0.7985	1597	0.994364
97000	97	4.56218	38117	3516.32	209584	4679.77	5314.32	20789	151.555	6409.52	0.798	1596	0.992481
98000	98	4.56655	38160.4	3640.02	295300	4644.7	5549.94	20886.3	439.731	5981.96	0.8025	1605	0.988162
99000	99	4.40496	36770.4	3588.07	90403.1	4657.64	5362.36	21296.9	115.616	6065.58	0.7995	1599	0.994371
100000	100	4.55332	38063.5	3414.88	88562.1	4854.37	5377.55	21069.8	347.019	6233.35	0.803	1606	0.990037
101000	101	4.55646	38082.9	3622.66	49775.9	4686.35	5486.6	21064.2	497.328	6075.56	0.802	1604	0.993142
102000	102	4.51895	37803.2	3861.33	64073.9	4684.23	5247.71	20679.4	72.1648	6105.4	0.8025	1605	0.995016
103000	103	4.49787	37613.5	3636.82	99588.1	4756.68	5348.34	21164.5	85.5392	5807.61	0.8005	1601	0.993754
104000	104	4.40126	36818.7	3732.4	159215	4627.18	5607.77	20989.7	589.221	5771.73	0.8045	1609	0.991299
105000	105	4.45811	37240.8	3645.05	196067	4772.47	5336.06	20523.5	212.123	5710.44	0.8015	1603	0.993762
106000	106	4.53733	37909.4	3418.16	280828	4789.56	5320.28	20984.3	587.547	6159.95	0.7995	1599	0.993121
107000	107	4.51836	37703.4	3635.04	62576.4	4484.64	5228.19	20957.9	96.8761	6293.96	0.798	1596	0.993108
108000	108	4.51476	37727.6	3717.7	151119	4656.78	5536.86	21213.5	68.4967	6213.81	0.801	1602	0.991885
109000	109	4.50924	37695	3525.8	204195	4744.08	5515.31	21101.2	114.831	6003.21	0.802	1604	0.991895
110000	110	4.43341	37101	3831.81	214780	4626.39	5460.71	21080	53.5759	6072.89	0.8055	1611	0.99193
111000	111	4.53642	37990.2	3673.94	216182	4520.65	5526.92	21193.4	127.859	5858.96	0.807	1614	0.994424
112000	112	4.4782	37529.5	3559.47	136140	4504.67	5624.62	21269.1	582.629	5864.03	0.8085	1617	0.991342
113000	113	4.54327	38068.1	3584.55	96063.6	4409.17	5634.15	21253.3	273.032	6128.2	0.807	1614	0.996283
114000	114	4.54078	38108.5	3500.95	163725	4621.79	5653.38	21488.4	550.147	6453.79	0.8145	1629	0.987109
115000	115	4.50676	37816.3	3856.73	230483	4741.24	5698.86	21233.9	1174.75	6003.85	0.816	1632	0.991422
116000	116	4.51653	37959.2	3643.85	116045	4502.9	5444.86	21434.7	278.44	6851.68	0.8165	1633	0.993264
117000	117	4.56649	38406.5	3667.13	73092.8	4729.41	5662.69	21324.2	124.593	6179.03	0.819	1638	0.990842
118000	118	4.53944	38151.7	3587.44	151983	4682.3	5765.61	21160.7	157.3	6070.56	0.8155	1631	0.995708
119000	119	4.46794	37611.1	3739.86	136117	4762.09	5690.24	20934.6	130.275	5899.73	0.8205	1641	0.990859
120000	120	4.49164	37803.9	3605.96	175655	4643.48	5807.89	20881.4	766.517	6329.07	0.8215	1643	0.993305
121000	121	4.47947	37714.9	3488.66	157572	4746.55	5714.61	21006.1	153.074	6060.69	0.82	1640	0.993902
122000	122	4.57889	38545.1	3869.08	111553	4900.96	5753.43	21121.4	63.7914	5972.25	0.8185	1637	0.994502
123000	123	4.46353	37600.8	3768.18	294274	4624.97	5834.69	21197	866.843	6103.11	0.8245	1649	0.989084
124000	124	4.45413	37508.2	3664.34	93514.7	4421.15	5883.33	21309.8	668.067	5824.21	0.8225	1645	0.996353
125000	125	4.64508	39095.4	3579.31	135635	4647.48	5744.9	21463.9	151.88	5962.91	0.8185	1637	0.995113
126000	126	4.51755	38042.3	3799.98	106805	4788.69	5746.65	21623.7	2039.78	5769.83	0.8205	1641	0.992687
127000	127	4.53833	38190	3679.56	76596.5	4742.63	5558.9	20732.9	227.396	5821.91	0.819	1638	0.994505
128000	128	4.40854	37124.3	3582.43	92915.6	4613.58	5719.32	21066.7	119.079	5935.35	0.82	1640	0.995122
129000	129	4.50857	37973.5	3510.66	120015	4440.36	5784.17	21182.2	523.1	5844.91	0.819	1638	0.995116
130000	130	4.4635	37560.3	3720.68	109708	4520.14	5615.26	21150.9	430.544	5922.24	0.8175	1635	0.994495
131000	131	4.56566	38433.8	3649.1	133700	4754.81	5700.07	21178	131.322	5978.73	0.8185	1637	0.993891
132000	132	4.47556	37614.8	3844	83314.4	4674.64	5657.97	21147.1	187.608	5641.04	0.815	1630	0.993865
133000	133	4.42204	37198.2	3695.42	99672.1	4591.27	5513.26	20995.8	69.4859	5892.81	0.8145	1629	0.996317
134000	134	4.47654	37636.5	3582.78	33346.3	4484.88	5579.36	20906.7	355.328	5947.03	0.809	1618	0.998146
135000	135	4.5339	38057.5	3765.2	186789	4747.18	5638.72	21185.1	37.1744	6304.94	0.8075	1615	0.99257
136000	136	4.49418	37656.8	3573.45	138800	4953.8	5481.78	21234.9	92.4145	6139.69	0.807	1614	0.992565
137000	137	4.47912	37523.8	3598.96	234598	4642.41	5624.73	21186.7	1535.29	6147.85	0.808	1616	0.991337
138000	138	4.47145	37473	3325.6	89275	4359.21	5617.85	21437.3	115.128	6066.76	0.809	1618	0.992583
139000	139	4.49257	37663.4	3764.13	133706	4638.43	5728.06	21444.8	263.514	6079.38	0.811	1622	0.992602
140000	140	4.58459	38455.6	3714.8	70207.5	4766.86	5569.14	20705	116.025	5760.76	0.8105	1621	0.994448
141000	141	4.50126	37722.8	3991.37	106459	4696.51	5559.08	21196.8	283.471	6000.07	0.8085	1617	0.992579
142000	142	4.47293	37512.3	3456.04	137318	4690.13	5812.84	21134.3	90.1057	6240.28	0.811	1622	0.992602
143000	143	4.5091	37842.7	3662.43	144786	4760.15	5819.47	21195.5	111906	6498.57	0.813	1626	0.992005
144000	144	4.4778	37593.4	3785.93	153533	4654.67	5711.04	20947.5	163.486	6076.99	0.8165	1633	0.990202
145000	145	4.43061	37203.8	3665.03	49111.1	4571.12	5900.7	20870.3	84.0488	6138.52	0.816	1632	0.995711
146000	146	4.48006	37706.5	3689.15	204290	5052.19	5742.49	20676.8	1818.03	5980.44	0.82	1640	0.991463
147000	147	4.50502	37889.5	3677.89	136259	4856.04	5687.15	21076.3	125.125	5874.09	0.8205	1641	0.992687
148000	148	4.56863	38431.3	3795.75	50228.8	4656.65	5653.18	21255.7	1423.64	5957.77	0.8155	1631	0.996321
149000	149	4.52972	38131.2	3558.16	171091	4597.19	5577.73	21060.8	163.607	5728.91	0.8175	1635	0.992661
150000	150	4.42497	37203	3637.21	141369	4548.22	5572.4	21163.1	161.385	6013.27	0.8165	1633	0.993876
151000	151	4.55773	38298.6	3812.38	42070.4	4669.49	5543.47	21217.5	280.822	6216.24	0.813	1626	0.99508
152000	152	4.61234	38764.4	3746.21	75280.6	4840.08	5599.49	21549.1	27.2147	6059.24	0.8155	1631	0.992029
153000	153	4.49951	37768.8	3715.96	184083	4548.31	5735.49	21105.3	769.914	6118.66	0.813	1626	0.994465
154000	154	4.52343	37996.8	3624.63	177000	4887.39	5542.84	21347.3	6574.19	5953.77	0.8165	1633	0.990814
155000	155	4.49636	37769.4	3713.98	127645	4806.28	5873.26	21499	161.832	6147.44	0.819	1638	0.990232
156000	156	4.47644	37622.2	3569.32	122129	4633.72	5796.57	21080.1	192.56	6032.58	0.821	1642	0.990256
157000	157	4.46652	37559	3630.32	56970.8	4432.11	5895.56	21369.7	2648.28	6248.66	0.822	1644	0.992092
158000	158	4.48903	37829.1	3769.77	88128	4745.92	5776.28	21064.5	728.051	6390.2	0.824	1648	0.994539
159000	159	4.44843	37493.6	3774.88	130597	4755.31	5935.15	21535.8	64.5387	6150.53	0.8205	1641	0.995734
160000	160	4.46608	37642.3	3555.04	185518	4616.77	5924.82	21190.1	728.681	6307.09	0.825	1650	0.990909
161000	161	4.51115	37988.4	3676.74	168050	4820.92	5824.04	20657	153.96	6141.59	0.822	1644	0.99635
162000	162	4.54915	38322	3820.85	214063	4687.41	5921.06	21051.2	84.5668	6114.66	0.8235	1647	0.9915
163000	163	4.48345	37755.1	3882.09	195959	4842.91	5965.25	21103.8	113.145	6051.01	0.8225	1645	0.995137
164000	164	4.50333	37983.3	3608.15	105678	4834.54	6153.31	21377	65.425	6184.94	0.827	1654	0.991536
165000	165	4.52099	38111.9	3715.16	131166	5162.55	6045.89	21391.3	177.925	6155.53	0.8275	1655	0.993353
166000	166	4.46867	37711.1	4119.86	91195.1	4895.22	5976.43	20953.2	256.923	6114.49	0.8265	1653	0.99516
167000	167	4.48748	37910.3	3963.57	131341	4425.74	5942.3	21076.3	131.136	6185.68	0.83	1660	0.991566
168000	168	4.43264	37427	3762.43	78240.7	4701.86	5912.7	20843.4	92.3486	6158.52	0.8305	1661	0.99398
169000	169	4.44295	37547.4	3518.1	181485	4776.13	6044	20880.4	89.8135	6117.53	0.8325	1665	0.992793
170000	170	4.5279	38258.5	3945.1	72561.6	4797.06	5839.34	21086.3	170.982	6025.72	0.83	1660	0.995783
171000	171	4.51359	38110.5	3603.1	113532	4787.16	5955.28	21478.9	467.67	5876.57	0.83	1660	0.992771
172000	172	4.4483	37552.6	3626.04	207838	4628.6	5755.07	21446.1	78.4921	5924.49	0.8285	1657	0.993965
173000	173	4.45221	37558.9	3681.61	198495	4521.94	5903.57	20858.8	232.775	6127.62	0.827	1654	0.993954
174000	174	4.5122	38058.2	3877.89	131081	4769.02	5801.97	21062	274.675	6286.09	0.8275	1655	0.993353
175000	175	4.56897	38543.8	3815.9	100409	4657.72	5749.48	21217.2	1011.44	6076.17	0.825	1650	0.996364
176000	176	4.50597	38005.6	3864.91	217486	4780.67	5921.23	21244.1	231.899	6167.83	0.8265	1653	0.99274
177000	177	4.56044	38430.9	3865.53	178565	4788.08	5954.36	20892.2	144.64	6003.01	0.824	1648	0.994539
178000	178	4.50096	37949.8	3945.16	86742	4928.4	5794.05	21156.4	212.255	6232.7	0.826	1652	0.992131
179000	179	4.60183	38779.6	3569.72	101611	4511.58	5771.26	20987.3	147.77	6170.41	0.824	1648	0.993932
180000	180	4.50093	37936.1	3652.6	189089	4705.29	5958.06	21544.6	64.468	6168.75	0.824	1648	0.992718
181000	181	4.46262	37633.3	3740.98	129441	4647.14	5939.18	21197.8	63.1594	6302.51	0.826	1652	0.992736
182000	182	4.4967	37866.7	3628.05	97480.7	4790.9	5801.06	20992.9	121.314	6043.32	0.823	1646	0.993317
183000	183	4.53568	38222.2	3855.56	94339.5	4593.81	5736.44	21383.1	284.618	6213.93	0.824	1648	0.992718
184000	184	4.49149	37829.6	3721.01	221673	4789.59	5893.78	21807.8	204.97	6174.17	0.8235	1647	0.9915
185000	185	4.47635	37728.9	3572.85	90025	4804.93	5861.25	21764.6	862.759	6365.97	0.8285	1657	0.990344
186000	186	4.51068	38031.8	3826.17	101390	4647.2	5966.18	21351	370.566	6269.07	0.83	1660	0.991566
187000	187	4.55359	38407.3	3945.63	59647.4	4500.11	6041.63	21838	227.86	6491.12	0.831	1662	0.991576
188000	188	4.38074	36969.1	3913.49	98048.1	4640.57	5964.49	21190.9	190.026	6413.96	0.831	1662	0.994585
189000	189	4.4846	37879.2	3963.91	146516	4836.51	5975.45	21208	398.539	6318.06	0.832	1664	0.993389
190000	190	4.50113	38025.6	3847.52	81370.6	4895.22	5899.71	21492.6	886.144	6117.98	0.8295	1659	0.996986
191000	191	4.52841	38262.8	3862.77	202007	4842.82	5830.23	21482.8	299.449	6130.63	0.8315	1663	0.991581
192000	192	4.52894	38260.5	3628.18	95152.1	4661.57	5909.04	21511.3	301.775	6116.18	0.834	1668	0.991607
193000	193	4.49899	38027.7	3647.38	97561.4	4752.96	6056.55	21558.7	165.353	6196.6	0.836	1672	0.992823
194000	194	4.47423	37838.6	3667.97	93974.6	4839.23	5882.14	21127.2	134.529	6056.16	0.834	1668	0.994005
195000	195	4.4805	37925.2	3712.25	61146.5	4631.73	6104.13	20832.9	62.7761	6296.25	0.834	1668	0.995803
196000	196	4.43489	37532.5	3582.54	169683	4262.94	6034.24	21473.8	91.4706	6027.92	0.836	1672	0.991627
197000	197	4.4974	38021.1	3715.63	193161	4525.99	6058.83	20662.2	945.057	6178.52	0.835	1670	0.992814
198000	198	4.59495	38852.6	3918.43	123537	4882.58	5859.26	21428.1	1416.55	6196.46	0.835	1670	0.992814
199000	199	4.46244	37765.6	3692.27	97818	4602.11	5926.39	21043.2	149.797	6375.51	0.836	1672	0.994019
200000	200	4.45509	37730.1	3909.74	140039	4722.68	6185.62	21192	1845.03	6213.56	0.838	1676	0.992243
201000	201	4.44217	37607.4	3637.64	214674	4757.11	5952.04	21066.3	73.4445	6186.74	0.8355	1671	0.994614
202000	202	4.50547	38143.3	3656.35	38234.9	4673.49	6062.15	20922.5	1102.89	6263.07	0.8345	1669	0.995207
203000	203	4.50773	38148.9	4028.67	58962.2	4738.42	5877.49	21284.9	166.234	6282.78	0.833	1666	0.994598
204000	204	4.44578	37597.9	3678.76	90328.3	4600.27	5993.99	21560.9	34.6029	6359.91	0.8315	1663	0.994588
205000	205	4.45518	37690.8	3637.94	48467.2	4752.29	6054.43	21095.3	47.6079	6404.72	0.8315	1663	0.994588
206000	206	4.4518	37648.9	3834.25	166485	4640.17	5993.18	20935.1	101.776	6353.09	0.831	1662	0.99639
207000	207	4.55007	38479.9	3709.11	95665.4	4537.85	6056.31	21068.6	280.167	6378.7	0.831	1662	0.993983
208000	208	4.49805	37986.1	3964.57	51628.3	4794.7	5666.34	21257.8	15.6138	6289.71	0.827	1654	0.997582
209000	209	4.46859	37717.2	3816.14	92521.7	4778.88	5998.77	21233.7	6928.99	6652.72	0.8255	1651	0.994549
210000	210	4.54032	38288.5	3554.05	101739	4694.97	5917.21	21344.8	93.1591	6256.22	0.826	1652	0.994552
211000	211	4.66489	39360	3435.5	117820	4478.45	5974.63	21019.6	425.827	6059.97	0.8265	1653	0.99395
212000	212	4.41909	37253	3556.11	182660	4697.09	5891.19	20687.1	6160.38	6389.82	0.825	1650	0.992727
213000	213	4.54059	38318.1	3590.09	227675	4413.38	6010.26	21239	405.66	6949.53	0.832	1664	0.988582
214000	214	4.55034	38393.5	3868.98	100732	4403.64	5897.29	21459.8	105.759	6277.99	0.83	1660	0.994578
215000	215	4.42902	37436.3	3635.57	109965	4822.94	5965.63	20997.6	475.602	6394.63	0.8295	1659	0.993972
216000	216	4.41188	37278.2	3953.42	162110	4772.94	5856.34	20959.6	68.7201	6132.01	0.831	1662	0.992178
217000	217	4.48937	37919.4	3747.08	90913.7	4512.03	5914.84	21517.9	437.344	6041.65	0.8315	1663	0.991581
218000	218	4.43839	37468.9	3663.4	98583.9	4727.27	6024.46	21396.6	331.829	6066.63	0.832	1664	0.990986
219000	219	4.50318	38029.4	3732.23	125219	4730.5	5862.48	21504.5	9841.6	6193.6	0.833	1666	0.992797
220000	220	4.58249	38740.4	3798.34	163623	4307.92	5842.38	21061.8	132.736	6099.7	0.8335	1667	0.991602
221000	221	4.51901	38210.5	3596.74	53026.2	4811.25	5774.69	21285.9	488.605	6200.81	0.832	1664	0.996394
222000	222	4.56386	38644.5	3893.92	105820	4725.6	5905.57	21270.2	36.3172	6058.39	0.8345	1669	0.992211
223000	223	4.53152	38336.7	3876.89	153897	4624.05	5918.22	20755.5	79.3961	6020.33	0.831	1662	0.996992
224000	224	4.54718	38469.1	3646.82	44933.8	4683.87	5811.79	21022.7	149.848	6153.7	0.83	1660	0.994578
225000	225	4.5155	38187.6	3854.66	171611	4437.91	5788.87	21064	115.969	6235.19	0.831	1662	0.993983
226000	226	4.54942	38474.4	3711.06	66476.7	4918.52	6029.79	20942.7	1085.11	6088.57	0.8335	1667	0.992202
227000	227	4.56549	38589.8	3921.92	92074.3	4700.1	5811.33	21091.8	76.9514	6140.48	0.828	1656	0.997585
228000	228	4.52148	38244.9	3652.34	119804	4515.31	5905.23	21557	267.808	6266.6	0.828	1656	0.993961
229000	229	4.39391	37100	3790.14	86850.4	4726.46	5926.22	20948.2	66.5461	6147.41	0.8255	1651	0.99576
230000	230	4.52453	38189.3	3660.31	77193.7	4661.41	6030.22	20831.3	2349.12	6158.49	0.8265	1653	0.99274
