# cr num_clusters num_clusters2 size_max_cluster pn mw mn pdi
0.000000000000000000e+00 2.000000000000000000e+03 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999999999999452660e-01 1.000000000000000000e+00 9.999999999999452660e-01
1.300000000000000000e+01 1.987000000000000000e+03 1.300000000000000000e+01 2.000000000000000000e+00 1.006542526421741357e+00 1.012999999999943945e+00 1.006542526421741357e+00 1.006415499999944174e+00
3.300000000000000000e+01 1.967000000000000000e+03 3.300000000000000000e+01 2.000000000000000000e+00 1.016776817488561191e+00 1.032999999999942631e+00 1.016776817488561191e+00 1.015955499999943612e+00
5.500000000000000000e+01 1.945000000000000000e+03 5.300000000000000000e+01 3.000000000000000000e+00 1.028277634961439535e+00 1.056999999999940876e+00 1.028277634961439535e+00 1.027932499999942628e+00
6.900000000000000000e+01 1.931000000000000000e+03 6.500000000000000000e+01 3.000000000000000000e+00 1.035732780942516751e+00 1.072999999999939558e+00 1.035732780942516751e+00 1.035981499999941713e+00
8.600000000000000000e+01 1.914000000000000000e+03 8.000000000000000000e+01 3.000000000000000000e+00 1.044932079414838011e+00 1.091999999999938575e+00 1.044932079414838011e+00 1.045043999999941242e+00
1.050000000000000000e+02 1.895000000000000000e+03 9.600000000000000000e+01 4.000000000000000000e+00 1.055408970976253302e+00 1.114999999999937819e+00 1.055408970976253302e+00 1.056462499999941018e+00
1.240000000000000000e+02 1.876000000000000000e+03 1.110000000000000000e+02 4.000000000000000000e+00 1.066098081023454158e+00 1.138999999999936952e+00 1.066098081023454158e+00 1.068381999999940879e+00
1.420000000000000000e+02 1.858000000000000000e+03 1.250000000000000000e+02 4.000000000000000000e+00 1.076426264800861121e+00 1.160999999999935195e+00 1.076426264800861121e+00 1.078568999999939715e+00
1.590000000000000000e+02 1.841000000000000000e+03 1.420000000000000000e+02 4.000000000000000000e+00 1.086366105377512215e+00 1.177999999999935543e+00 1.086366105377512215e+00 1.084348999999940721e+00
1.830000000000000000e+02 1.817000000000000000e+03 1.610000000000000000e+02 4.000000000000000000e+00 1.100715465052283903e+00 1.208999999999935682e+00 1.100715465052283903e+00 1.098376499999941691e+00
2.000000000000000000e+02 1.800000000000000000e+03 1.720000000000000000e+02 4.000000000000000000e+00 1.111111111111111160e+00 1.231999999999935369e+00 1.111111111111111160e+00 1.108799999999941832e+00
2.150000000000000000e+02 1.785000000000000000e+03 1.830000000000000000e+02 4.000000000000000000e+00 1.120448179271708700e+00 1.250999999999935719e+00 1.120448179271708700e+00 1.116517499999942542e+00
2.300000000000000000e+02 1.770000000000000000e+03 1.930000000000000000e+02 4.000000000000000000e+00 1.129943502824858781e+00 1.271999999999936071e+00 1.129943502824858781e+00 1.125719999999943433e+00
2.390000000000000000e+02 1.761000000000000000e+03 2.020000000000000000e+02 4.000000000000000000e+00 1.135718341851220892e+00 1.280999999999936634e+00 1.135718341851220892e+00 1.127920499999944148e+00
2.650000000000000000e+02 1.735000000000000000e+03 2.210000000000000000e+02 4.000000000000000000e+00 1.152737752161383300e+00 1.315999999999937442e+00 1.152737752161383300e+00 1.141629999999945744e+00
2.780000000000000000e+02 1.722000000000000000e+03 2.270000000000000000e+02 4.000000000000000000e+00 1.161440185830429739e+00 1.337999999999937240e+00 1.161440185830429739e+00 1.152017999999946030e+00
2.990000000000000000e+02 1.701000000000000000e+03 2.430000000000000000e+02 5.000000000000000000e+00 1.175778953556731343e+00 1.366999999999936488e+00 1.175778953556731343e+00 1.162633499999945919e+00
3.130000000000000000e+02 1.687000000000000000e+03 2.510000000000000000e+02 5.000000000000000000e+00 1.185536455245998821e+00 1.388999999999936952e+00 1.185536455245998821e+00 1.171621499999946803e+00
3.310000000000000000e+02 1.669000000000000000e+03 2.600000000000000000e+02 5.000000000000000000e+00 1.198322348711803542e+00 1.419999999999936646e+00 1.198322348711803542e+00 1.184989999999947141e+00
3.440000000000000000e+02 1.656000000000000000e+03 2.690000000000000000e+02 5.000000000000000000e+00 1.207729468599033851e+00 1.436999999999937661e+00 1.207729468599033851e+00 1.189835999999948379e+00
