step	time	T	Ekin	chem_fpl_reaction_1	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	lj-tab	tab-dynamic_0	tab-scaled_0	cr_3	count_0	res_fpl_0
38000	38	4.45555	30349	1300.65	60660.7	4692.93	1034.94	18647	472.248	7022.44	0.2835	567	0.984127
39000	39	4.64448	31705.5	1396.25	69619	4844.35	1006.99	18774.1	84.8511	6912.69	0.2885	577	0.980936
40000	40	4.63356	31658.8	1491.45	136199	4753.27	1151.04	18384.5	101.852	7175.37	0.293	586	0.982935
41000	41	4.47518	30637.1	1320.14	118205	4730.9	1152.02	18660.2	127.428	6758.16	0.295	590	0.988136
42000	42	4.62494	31738.6	1359.85	5474.29	4958.95	1074.96	18720.5	180.108	6557.41	0.298	596	0.989933
43000	43	4.61073	31668.8	1223.76	145850	4781.09	1218.35	18996	358.518	6691.22	0.3035	607	0.978583
44000	44	4.62058	31812.7	1256.28	20235.9	4869.39	1101.05	18812	106.75	6458.91	0.307	614	0.985342
45000	45	4.56662	31530.2	1334.15	63916.7	4578.8	1137.71	18393.7	890.628	6585.91	0.312	624	0.983974
46000	46	4.48346	31016.6	1490.67	90400.5	4680.91	1201.45	18500	167.713	6625.72	0.317	634	0.984227
47000	47	4.61145	31957.3	1417.14	49154.5	4861.83	1224.74	18949.4	104.079	6699.06	0.322	644	0.982919
48000	48	4.51182	31327.8	1372.01	132001	4996.41	1184.65	19309.1	137.666	6728.13	0.328	656	0.978659
49000	49	4.58259	31888	1491.02	27426.9	4584.42	1238.89	19235.7	110.234	6584.25	0.3325	665	0.984962
50000	50	4.58613	31981.4	1502.88	163221	4888.98	1266.21	18795.6	98.0487	6686.72	0.3335	667	0.992504
51000	51	4.5771	31973.3	1547.12	21129.3	4834.68	1392.3	19175.1	101.115	6830.06	0.338	676	0.986686
52000	52	4.57904	32000.6	1520.82	138659	4586.49	1302.57	19150.5	81.8492	6660.85	0.339	678	0.99115
53000	53	4.43928	31063.9	1600.57	114645	4519.99	1291.88	18994.2	96.2057	6606.93	0.3415	683	0.986823
54000	54	4.57453	32030.8	1509.01	83819.4	4892.13	1313.03	19112.2	61.1308	6785.51	0.3425	685	0.991241
55000	55	4.53868	31813.9	1524.47	124325	4660.92	1291.52	19135.5	191.626	6758.65	0.347	694	0.98415
56000	56	4.46352	31327.2	1596.94	101722	4794.89	1306.49	18903.5	84.1712	6792.48	0.3495	699	0.989986
57000	57	4.64338	32659.2	1595.37	106791	4840.69	1385.87	18992.5	600.491	6381.03	0.3565	713	0.980365
58000	58	4.5154	31786.2	1764	91451.7	4780.14	1437.62	19013.3	145.077	6296.49	0.3575	715	0.994406
59000	59	4.52986	31969.5	1654.74	57200.7	4885.24	1382.9	19412.9	307.284	6666.52	0.361	722	0.98892
60000	60	4.44826	31420.3	1695.88	109969	4917.38	1449.41	18850.3	109.976	6476.65	0.3655	731	0.984952
61000	61	4.64177	32828.9	1584.74	103476	5150.64	1426.18	18794.9	2313.36	6572.61	0.367	734	0.991826
62000	62	4.53689	32107.6	1591.13	308358	4893.92	1503.14	19150.5	297.941	6559.45	0.3705	741	0.983806
63000	63	4.60173	32614.7	1575.28	6702.87	4672.19	1486.56	19071.5	137.174	6658.27	0.375	750	0.988
64000	64	4.55542	32354.9	1766.15	7271.34	4810.97	1424.11	19611.3	10880.9	6309.04	0.3795	759	0.986825
65000	65	4.5708	32512.1	1768.92	132224	4819.69	1467.65	19074.2	123.811	6179.07	0.3825	765	0.989542
66000	66	4.61641	32898.8	1894.5	88765.8	4654.8	1502.39	19398.2	82.539	6269.67	0.3855	771	0.992218
67000	67	4.57234	32632.8	1603.87	99859.6	4583.37	1574.39	19607.3	495.029	6158.43	0.3895	779	0.987163
68000	68	4.54698	32485.9	1727.67	63825.1	4901.99	1583.69	18843	84.5153	6114.88	0.396	792	0.981061
69000	69	4.53499	32441.1	1812.2	87007.5	4816.17	1682.46	19349.5	178.928	6304.3	0.4005	801	0.986267
70000	70	4.58994	32937.4	1887.09	141635	4852.74	1679.46	19452.5	362.335	6327.19	0.4015	803	0.995019
71000	71	4.55575	32733	1983.91	146132	4838.13	1777.07	19632.9	661.551	6026.34	0.4065	813	0.98524
72000	72	4.46926	32138.5	1851.79	79472.3	5201.5	1721.63	19149.1	213.048	6462.99	0.4105	821	0.98782
73000	73	4.60851	33188.2	1931.16	222263	4854.42	1662.25	19283.3	187.857	6446.56	0.4125	825	0.990303
74000	74	4.5558	32883.7	1675.28	172200	4927.68	1683.05	19811.4	1147.79	6338.84	0.4165	833	0.987995
75000	75	4.45306	32175.6	1813.81	59130	4715.89	1733.66	19454.1	70.3482	6211.97	0.419	838	0.990453
76000	76	4.6048	33334.1	1834.72	87031.3	5053.48	1800.78	18892.5	18162.5	6163.66	0.425	850	0.985882
77000	77	4.5335	32845.2	1958.44	35064.5	4839.04	1788.5	19613.9	924.457	6142.85	0.426	852	0.995305
78000	78	4.54936	33021.6	2022.03	93261.5	4620.19	1753.48	19511.5	99.8734	6141.45	0.4285	857	0.988331
79000	79	4.55384	33047.2	1872.18	75186	4793.47	1820.55	19399.2	116.292	6543.88	0.4275	855	0.994152
80000	80	4.5037	32750.9	2111.53	33622.5	5095.69	1830.4	19345.3	83.3882	6111.43	0.4315	863	0.99073
81000	81	4.54709	33059.6	2107.44	81362.8	4795.1	1944.81	19345.1	88.6741	5993.25	0.434	868	0.989631
82000	82	4.70793	34285.5	1880.29	58604.9	5120.9	1894.47	19291.8	71.5062	6240.97	0.4355	871	0.995408
83000	83	4.63274	33772.7	2107.98	56835	4926.96	1960.8	19362	34.617	6149.49	0.4405	881	0.986379
84000	84	4.55164	33188.3	2203.23	234753	4916.46	1965.92	18972.6	177.562	5876.13	0.4425	885	0.99096
85000	85	4.59072	33514.6	1880.08	271469	4944.09	2003.94	18857.9	359.782	6242.42	0.4445	889	0.991001
86000	86	4.56738	33337.3	1966.63	185194	4779.12	2006.21	19075.6	118.387	5987.35	0.4445	889	0.992126
87000	87	4.56373	33338	2161.01	163282	5024.67	2103.52	19363.7	76.4154	6000.86	0.448	896	0.987723
88000	88	4.54669	33240.9	1877.25	174972	4767.78	2048.56	19454.1	511.685	5977.13	0.449	898	0.993318
89000	89	4.53316	33182.7	2057.88	62001.4	4710.01	1972.04	19561.7	91.6773	6105.66	0.4495	899	0.996663
90000	90	4.49764	32963.2	2016.62	179515	4689.03	1960.51	19525.9	41.4327	6015.52	0.4525	905	0.990055
91000	91	4.52445	33180.1	1963.28	174157	4572.06	2031.94	19799	74.8218	6034.13	0.454	908	0.994493
92000	92	4.62893	34008.7	1877.49	195674	5006.74	2035.76	19292	69.6373	6000.06	0.4575	915	0.991257
93000	93	4.44294	32642.3	1910.94	177281	4839.63	2078.73	19500.2	71.3565	6084.55	0.458	916	0.995633
94000	94	4.63729	34132.8	2129.06	157698	4909.74	2069.53	19762	210.442	6291.79	0.461	922	0.990239
95000	95	4.65051	34230.1	2131.16	53936.7	4814.32	2058.78	19355.5	62.5733	6245.99	0.4595	919	0.997824
96000	96	4.592	33833.8	2091.8	159141	4929.81	2071.03	19407.6	31.3342	6255.9	0.461	922	0.993492
97000	97	4.49418	33092.9	2160.86	217457	4790.53	2077.27	19434.7	38.5915	5955.09	0.4605	921	0.994571
98000	98	4.53323	33394.1	2054.02	90951.8	4795.12	2017.28	19381.4	1542.71	6020.41	0.4625	925	0.993514
99000	99	4.57533	33717.9	2119.15	150656	4639.04	2171.18	19233.3	55.5442	5914.78	0.4645	929	0.991389
100000	100	4.6395	34239.5	1964.64	75583.1	4937.18	2151.26	19340.4	75.7247	6194.91	0.4665	933	0.994641
101000	101	4.59565	33936.6	2110.58	66453.4	4812.79	2131.5	19066.5	40.6379	5957.07	0.468	936	0.994658
102000	102	4.60311	34005.5	2044.26	200296	4765.2	2198.6	19634.9	52.4658	6018.47	0.4695	939	0.99361
103000	103	4.60565	34010.4	2051.94	79617.2	4658.99	2200.64	19740.4	69.4757	6242.47	0.471	942	0.991507
104000	104	4.56221	33730.7	1965.89	72286.5	4903.59	2273.36	19121.5	117.12	6265.47	0.474	948	0.991561
105000	105	4.55051	33671.5	1967.52	65847.1	4545.42	2360.52	19191.8	91.1425	6318.11	0.477	954	0.991614
106000	106	4.58595	33995.6	2252.44	114986	4924.01	2246.13	19520.9	73.117	6279.98	0.4775	955	0.996859
107000	107	4.53161	33633.6	2011.85	28113.4	4541.23	2273.97	19183.9	38.3311	6226.69	0.478	956	0.99477
108000	108	4.63637	34376.4	2108.7	101736	4598.78	2261.21	19427.4	88.9755	5825.97	0.4765	953	0.994753
109000	109	4.60352	34132.8	2052.47	101847	4770.15	2184.28	19428.5	170.895	6177.14	0.478	956	0.991632
110000	110	4.57884	33970.4	2119.77	41883.9	4701.51	2142.98	19622.1	81.8343	6099.23	0.479	958	0.996868
111000	111	4.62533	34363.9	2157.41	150037	4655.66	2140.01	19659.9	49.796	5621.96	0.481	962	0.993763
112000	112	4.55313	33807	1993.74	159587	4576.52	2238.98	19412.2	189.678	5971	0.4815	963	0.993769
113000	113	4.70952	34968.2	2079.35	317493	4920.62	2238.74	19174.4	20.5601	5978.74	0.4815	963	0.993769
114000	114	4.47734	33230.8	2285.88	85302.9	4777.37	2235.31	19358.9	51.4124	6106.7	0.4805	961	0.995838
115000	115	4.61485	34272.2	2118.85	69074.7	4621.83	2236.39	19410.8	55.9178	6032.31	0.4825	965	0.993782
116000	116	4.54603	33781.5	2141.78	159362	4744.31	2339.64	19108.8	72.6051	6360.19	0.483	966	0.996894
117000	117	4.46657	33217.9	2199.08	121676	4966.43	2316.06	19143.9	27.6154	6297.21	0.4855	971	0.991761
118000	118	4.62665	34387.6	2041.09	49135.7	4656.03	2368.27	19442.2	399.745	5993.66	0.485	970	0.995876
119000	119	4.46247	33194.1	2018	129087	4504.08	2348.09	19098.8	29.6793	6190.62	0.4875	975	0.991795
120000	120	4.589	34183.4	2186.72	265988	4721.51	2472.02	19193.5	60.9103	5941.01	0.491	982	0.991853
121000	121	4.52112	33705	2284.22	133537	4644.37	2449.11	19770.9	65.4294	6236.29	0.4915	983	0.995931
122000	122	4.55763	33997.6	1974.68	56838.9	4637.98	2364.06	19578.7	22.3491	5972.86	0.491	982	0.995927
123000	123	4.54902	33960.7	2096.57	294159	4941.48	2462.65	19039.2	244.496	5918.21	0.4955	991	0.989909
124000	124	4.5225	33776.3	2378.85	98265.4	4928.75	2554.02	20037.8	66.7032	5941.35	0.4985	997	0.991976
125000	125	4.59502	34345.5	2401.87	213343	4970.8	2473.66	19912.9	58.6609	6102.33	0.499	998	0.993988
126000	126	4.6345	34654.5	2154.34	190696	5016.59	2524.96	20041.2	75.1259	6033.47	0.501	1002	0.99002
127000	127	4.5416	33987.1	2141.25	125677	4922.1	2531.91	19971	89.9541	6399.89	0.5025	1005	0.99403
128000	128	4.46811	33457.2	2286.76	322767	4931.86	2529.87	19744.9	34.6096	5979.88	0.5055	1011	0.990109
129000	129	4.4868	33637.5	2254.31	26775.3	4743.8	2526.79	20068.6	201.535	6123.69	0.508	1016	0.99311
130000	130	4.50074	33796.1	2185.58	24146.9	4833.22	2501.72	20349.2	48.5698	6121.04	0.5095	1019	0.996075
131000	131	4.55298	34229.3	2240.53	157973	4771.53	2586.22	19458.1	16.7749	6310.7	0.5105	1021	0.996082
132000	132	4.60773	34634	2411.83	27760.6	4743.52	2596.18	19068.4	392.87	6327.78	0.512	1024	0.994141
133000	133	4.4995	33827.2	2177.14	112474	4708.08	2510.64	19346.4	30.4763	6097.76	0.512	1024	0.996094
134000	134	4.51023	33894.4	2207.43	240362	4841.89	2516.32	19065.8	52.623	6179.49	0.511	1022	0.993151
135000	135	4.5436	34152	2373.49	11325.3	4910.44	2563.3	19688.8	67.1371	6248.89	0.511	1022	0.997065
136000	136	4.6317	34835	2365.4	29847.2	4382.65	2512.63	19611.2	19.1525	6031.41	0.5125	1025	0.994146
137000	137	4.52211	33976.9	2118.08	82141.6	4837.28	2545.26	19716.7	45.2915	6009.53	0.511	1022	0.997065
138000	138	4.48302	33710.1	2349.34	66007.4	4926.45	2630.5	19912.3	106.644	6049.7	0.512	1024	0.995117
139000	139	4.5491	34220.6	2436.03	107211	4810.55	2594.68	20122.9	83.3521	6162.62	0.514	1028	0.995136
140000	140	4.571	34357.9	2365.55	175914	4998.75	2499.41	20055.1	41.0694	5921.07	0.512	1024	0.996094
141000	141	4.51895	33973.5	2395.48	113856	4681.22	2458.63	19459.7	46.1086	6242.5	0.5135	1027	0.99221
142000	142	4.52434	33986.8	2450.86	118504	4795.7	2554.64	19530.8	26.6516	6119.51	0.5135	1027	0.993184
143000	143	4.6085	34632.9	2338.01	156614	4817.1	2443.16	20084.5	151.281	6096.34	0.514	1028	0.994163
144000	144	4.50452	33844.7	2364.88	88195.2	4483.13	2419.73	19687.3	98.3148	6104.88	0.5135	1027	0.995131
145000	145	4.50773	33916.2	2205.02	32484.3	4498.21	2509.09	19730.1	437.785	6084.79	0.516	1032	0.993217
146000	146	4.61097	34692.9	2388.79	140922	4609.27	2432.71	19863.4	38.8853	6081.23	0.517	1034	0.99323
147000	147	4.60916	34700	2340.43	94168.3	4867.4	2549.69	19766.3	70.5122	6270.76	0.517	1034	0.996132
148000	148	4.57709	34458.6	2419.49	58329	4512.52	2556.22	19694.6	50.6176	6094.26	0.517	1034	0.995164
149000	149	4.57312	34456.2	2249.3	62933.8	4875.12	2581.26	19739.2	212.712	5873.68	0.5195	1039	0.994225
150000	150	4.51957	34073.1	2288.89	20500.1	4735.57	2546.64	19314.9	51.0554	5863.93	0.5205	1041	0.995197
151000	151	4.52295	34118.9	2309.48	78155	4870.58	2474.35	19616.1	62.2588	6075.37	0.5215	1043	0.996165
152000	152	4.61569	34825.4	2303.73	128218	4524.98	2440.67	19619.8	27.6023	6216.52	0.5215	1043	0.994247
153000	153	4.58483	34571.9	2355.21	128753	4934.45	2564.22	19937.1	1035.16	6290.81	0.5215	1043	0.994247
154000	154	4.68467	35338.8	2225.31	118444	5067.01	2489.28	19613.7	43.1609	6063.25	0.522	1044	0.995211
155000	155	4.57825	34529.2	2331.12	163544	4617.76	2457.38	19408.8	91.5977	6253.33	0.52	1040	0.997115
156000	156	4.54041	34243.8	2330.99	121564	5091	2587.3	19531	32.4183	6108.46	0.52	1040	0.996154
157000	157	4.48928	33851.4	2422.27	86413.6	4606.6	2537.4	19900.2	32.8694	6012.48	0.521	1042	0.995202
158000	158	4.46972	33730.7	2242.59	83959.8	4530.25	2505.7	20102.8	45.1244	6074.59	0.524	1048	0.992366
159000	159	4.50988	34000	2318.39	147047	4894.4	2512.8	19806.9	228.068	5991.18	0.523	1046	0.994264
160000	160	4.5054	34013.5	2365.66	156658	4740.8	2588.93	19743.4	191.564	6089.81	0.527	1054	0.991461
161000	161	4.62976	34959.3	2429.15	147684	4729.38	2622.87	19789.9	64.4874	6019.94	0.527	1054	0.994307
162000	162	4.56407	34497.5	2474.27	19798.6	4860.81	2663.64	19622.2	103.757	5784.95	0.5285	1057	0.99527
163000	163	4.5867	34689.2	2314.5	97653.2	4769.41	2674.76	19678.9	29.8142	5906.34	0.5275	1055	0.997156
164000	164	4.51914	34191.8	2420.19	39942.3	4825.73	2753.96	19581.2	5.8997	6150.19	0.527	1054	0.997154
165000	165	4.5347	34248.4	2253.4	208190	4799.46	2710.27	19159.3	19.3646	6030.99	0.523	1046	0.996176
166000	166	4.574	34531.4	2359.79	122434	4666.95	2742.44	19799.8	48.1698	6052.44	0.523	1046	0.99522
167000	167	4.59295	34667.6	2294.32	36571.9	4674.13	2664.92	19640.1	1560.59	6003.49	0.524	1048	0.993321
168000	168	4.4722	33769.6	2315.28	146382	4861.39	2597.27	19799	88.7463	5822	0.525	1050	0.994286
169000	169	4.60821	34817.4	2354.39	109659	5158.25	2651.2	19525.1	33.1891	6013.32	0.5255	1051	0.995243
170000	170	4.59594	34724.6	2640.37	155093	4675.43	2656.82	19470	29.4051	6113.16	0.5235	1047	0.997135
171000	171	4.50025	34001.6	2427.35	118761	4894.87	2656.11	19991.7	92.6582	6267.35	0.524	1048	0.994275
172000	172	4.43255	33463.5	2522.23	127214	4926.17	2633.1	20017.5	536.359	6606.11	0.524	1048	0.993321
173000	173	4.64781	35116.5	2312.69	117217	4673.42	2591.56	20057.6	279.109	6587.66	0.527	1054	0.99241
174000	174	4.54093	34329.4	2229.16	204085	4684.61	2730.3	19853.1	45.8057	6294.45	0.529	1058	0.992439
175000	175	4.59187	34755.9	2465.3	54827.7	5013.9	2758.34	19831.7	31.1662	6176.71	0.5325	1065	0.993427
176000	176	4.5324	34298.9	2378.91	196438	4910.88	2600.21	20077.2	59.7442	6133.84	0.533	1066	0.992495
177000	177	4.54774	34428.7	2435.21	179737	4715.66	2519.29	19816.5	225.13	6182.78	0.531	1062	0.998117
178000	178	4.53867	34380.4	2306.56	62477.5	5230.98	2552.98	20278.4	40.201	5996.14	0.5305	1061	0.997172
179000	179	4.60938	34902.2	2468.41	34330.2	4519.28	2665.52	19923.9	464.824	6036.67	0.5275	1055	0.999052
180000	180	4.54325	34394.7	2414.66	212587	4938.11	2605.68	19873.6	16.9239	6024.45	0.529	1058	0.992439
181000	181	4.52539	34252.7	2502.07	120604	4767.16	2696.63	19455.5	65.0842	6240.16	0.5325	1065	0.991549
182000	182	4.48585	33953.4	2235.21	147927	4842.09	2622.02	20001.6	23.0999	6474.64	0.532	1064	0.996241
183000	183	4.402	33325.3	2273.75	169608	4935.56	2427.15	19270.5	27.2197	6536.2	0.532	1064	0.994361
184000	184	4.58233	34697.4	2524.99	153919	4620.39	2718.04	20068.5	1668.81	6067.98	0.534	1068	0.993446
185000	185	4.60277	34872.9	2249.41	106085	4961.84	2822.08	19689.5	92.5411	6255.36	0.537	1074	0.990689
186000	186	4.52567	34309.1	2417.51	63573.7	5141	2889.62	20214.2	106.371	6076.44	0.5375	1075	0.994419
187000	187	4.50765	34213.1	2394.18	82947.7	4734.08	2892.41	19916.6	56.5841	5950.37	0.537	1074	0.996276
188000	188	4.53182	34389.7	2507.61	162926	4750.23	2752.63	19945	48.7587	6187.81	0.535	1070	0.998131
189000	189	4.53305	34405.8	2352.72	64114	5028.75	2612.21	19882.5	2328.82	6186.28	0.536	1072	0.994403
190000	190	4.60814	34934.3	2222.4	73670.9	4991.36	2623.1	19827.7	54.0744	6296.15	0.5345	1069	0.994387
191000	191	4.58987	34802.7	2347.17	111144	4926.56	2678.96	19851.7	46.9148	6246.28	0.5355	1071	0.993464
192000	192	4.55588	34558.6	2402.53	66295.1	4784.19	2818.73	19976.6	72.2061	6079.4	0.5385	1077	0.991643
193000	193	4.56446	34651.1	2530	92260.9	4528.23	2832.14	19718.8	36.1156	5988.7	0.54	1080	0.994444
194000	194	4.5655	34693.2	2662.27	68846.5	4697.61	2758.8	19853.8	28.4563	6078.08	0.541	1082	0.994455
195000	195	4.61588	35083	2361.6	19232	4997.3	2769.49	20261.7	50.1492	6097.73	0.541	1082	0.995379
196000	196	4.56093	34644.8	2401.58	86011	4780.27	2664.78	19895.4	97.4551	6222.27	0.5385	1077	0.998143
197000	197	4.51715	34278.4	2489.49	165915	4816.14	2786.56	19743.6	533.381	5873.68	0.536	1072	0.996269
198000	198	4.52417	34338.5	2401.24	21045	4662.59	2777.02	20273.2	51.0169	5993.1	0.536	1072	0.996269
199000	199	4.59912	34914.2	2418.24	52454.1	4917.94	2683.7	19856.7	34.6045	5860.49	0.5375	1075	0.995349
200000	200	4.56135	34654.8	2448.04	28281.1	4536.1	2674	19657.3	16.1127	6103.78	0.538	1076	0.997212
201000	201	4.49615	34166.2	2583.65	148289	4954.84	2778.04	20282.4	664.846	6183.98	0.542	1084	0.98893
202000	202	4.49982	34214.4	2456.91	79479.3	4772.44	2870.14	19923.5	1529.83	6130.81	0.5455	1091	0.992667
203000	203	4.59741	34997.8	2458.91	102342	4914.33	2827.5	19843.8	132.276	6009.92	0.547	1094	0.992687
204000	204	4.60163	35078.2	2419.36	172652	5060.49	2896.22	19745.2	134.652	5938.32	0.551	1102	0.990018
205000	205	4.62713	35279.5	2663.56	163922	5052.52	2931.53	19761.2	153.066	6050.02	0.552	1104	0.993659
206000	206	4.57661	34963	2553.79	162756	4589.17	2901.46	19868.7	93.9876	6149.46	0.554	1108	0.994585
207000	207	4.54977	34785.3	2559.85	117004	4656.87	2778.26	20010.9	51.7056	6169.53	0.555	1110	0.995495
208000	208	4.52848	34622.5	2577.86	69740.1	5082.44	2709.5	19978.4	65.6811	6209.2	0.555	1110	0.996396
209000	209	4.55059	34777.9	2578.92	92917.5	4859.27	2724.04	20133.7	33.2177	6293.09	0.554	1108	0.99639
210000	210	4.56506	34902.1	2573.73	115142	5072.55	2866.24	20176.3	22.0461	6197.52	0.557	1114	0.991023
211000	211	4.62849	35373.2	2452.4	127101	4982.35	2867.27	20184.4	319.014	6224.12	0.557	1114	0.996409
212000	212	4.59827	35197.5	2379.66	97947.7	4849.13	2789.66	20302.9	13.4651	5943.71	0.5575	1115	0.995516
213000	213	4.50449	34445.9	2448.72	285869	4835.97	2841.99	20114.2	602.475	6214.08	0.557	1114	0.991921
214000	214	4.53765	34706.2	2656	65435.4	4563.97	2791.89	19977.7	209.651	6216.29	0.5575	1115	0.996413
215000	215	4.53721	34743.7	2579.99	91732.4	4867.07	2888.11	20231.9	37.3066	6041.27	0.557	1114	0.996409
216000	216	4.54598	34790.4	2539.07	133543	4667.4	2771.77	20720.8	70.568	6332.91	0.5585	1117	0.991047
217000	217	4.59029	35122.6	2504.81	67050.4	4704.24	2859.01	19894.8	112.881	6237.61	0.5585	1117	0.995524
218000	218	4.49194	34383.6	2663	73616.8	4889.87	2737.7	20160.3	37.3899	6383.92	0.5575	1115	0.995516
219000	219	4.46996	34235.4	2629.63	213957	4937.83	2724.16	20049	196.319	6418.14	0.56	1120	0.992857
220000	220	4.47104	34230.3	2396.92	108371	4928.28	2778.76	19901	80.9003	6321.28	0.559	1118	0.997317
221000	221	4.54726	34847.9	2572.14	146257	4867.45	2934.88	20364.6	533.362	6232.34	0.5615	1123	0.992876
222000	222	4.52958	34739.6	2386.97	69371.2	4578.44	2793.02	20192.3	77.2957	5919.33	0.5645	1129	0.9938
223000	223	4.5267	34724.3	2758.76	300857	4617.74	2798.77	20519.8	67.6591	5853.8	0.5635	1127	0.995563
224000	224	4.65613	35710.2	2465.05	91002.2	4829.05	2874.62	20779.3	45.6652	5889.41	0.5625	1125	0.996444
225000	225	4.55289	34897.9	2655.72	228299	4726.91	2964.53	20071.8	27.9473	6165.79	0.5625	1125	0.992889
226000	226	4.5117	34602.5	2664.72	253589	4926.4	3057.86	20404.9	144.302	5791.44	0.566	1132	0.991166
227000	227	4.52385	34702.5	2379.31	94283.6	4727.6	2951.4	20224.7	104.212	5825.39	0.5645	1129	0.998229
228000	228	4.51857	34695.8	2667.34	107881	4734.28	3060.12	20611.6	102.637	5732.15	0.566	1132	0.995583
229000	229	4.59505	35296.9	2587.09	27426.9	4806.55	2979.17	20120.6	34.1507	6350.78	0.5665	1133	0.995587
230000	230	4.5397	34878.5	2491.19	257651	4728.24	3094.92	20086.3	53.8636	6133.9	0.5675	1135	0.993833
