step	time	T	Ekin	chem_fpl_reaction_1	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	lj-tab	tab-dynamic_0	tab-scaled_0	cr_3	count_0	res_fpl_0
114000	114	4.54929	38098	3656.2	204032	4792.81	5858.22	20951.6	3987.94	5979.27	0.809	1618	0.991965
115000	115	4.59256	38515.5	3524.12	189294	4673.19	5909.28	21167.6	119.052	5970.15	0.814	1628	0.989558
116000	116	4.48057	37643.5	3548.46	62425.6	4839.09	5981.39	21174.5	700.568	5744	0.8145	1629	0.996317
117000	117	4.53673	38176.6	3661.94	124412	4811.93	6008.36	21003.8	84.8062	5831.03	0.8165	1633	0.993264
118000	118	4.55057	38279.4	3767.24	54081.1	4845.81	6054.34	20708.5	132.322	5772.3	0.8145	1629	0.996931
119000	119	4.48831	37755.7	3711.23	112202	4765.72	5935.24	21320.4	31.4067	5838.99	0.816	1632	0.992034
120000	120	4.54529	38180.5	3731.52	137963	4794.82	5851.83	21051.8	107.406	6080.17	0.8155	1631	0.992643
121000	121	4.58892	38553.8	3425.38	174657	4674.82	5875.03	21396.6	1127.16	5847.13	0.817	1634	0.991432
122000	122	4.50318	37853.7	3739.39	83109.9	4629.4	5841.25	21109.8	128.324	5797.32	0.8155	1631	0.996934
123000	123	4.46165	37511.3	3750.71	98063.9	4703.75	6114.82	21189.7	144.359	5862.68	0.8155	1631	0.990803
124000	124	4.56958	38411.9	3897.36	26233.6	4657.37	5968.49	20867.5	144.332	6415.74	0.816	1632	0.996324
125000	125	4.5701	38484.8	3855.56	50133.3	4779.7	6142.72	21080.5	41.8469	5935.92	0.816	1632	0.995098
126000	126	4.50888	37955.7	3788.6	214762	4584.03	6162.53	21280.3	106.167	5952.16	0.82	1640	0.989634
127000	127	4.45515	37430	3760.48	102146	4764.05	5973.16	20926.8	99.1951	5931.7	0.8155	1631	0.995095
128000	128	4.588	38553	3872.02	86055.8	4702.99	5893.16	21463.5	403.649	5935.72	0.8135	1627	0.994468
129000	129	4.47811	37596	3659.38	121721	4777.46	5815.33	21460.4	749.96	5985.65	0.8145	1629	0.990792
130000	130	4.54362	38125.5	3487.85	183733	4747.73	6017.57	21157	347.615	5737.02	0.812	1624	0.993842
131000	131	4.6289	38848.1	3548.06	118526	4802.64	5886.29	20775	559.518	6035.48	0.8135	1627	0.99201
132000	132	4.51519	37873.4	4055.41	124191	4605.02	5879.24	21137.7	265.109	5995.58	0.811	1622	0.993835
133000	133	4.49347	37724.9	3780.85	159701	4893.75	6021.99	20826.4	3867.87	5869.19	0.8105	1621	0.994448
134000	134	4.5469	38173.5	3847.76	222699	4405.28	6054.72	21008.4	64.6026	6044.22	0.8125	1625	0.990769
135000	135	4.51716	37890	3582.02	202330	4823.61	5893.19	20752	141.243	6153.76	0.809	1618	0.995674
136000	136	4.44366	37300	3576.32	208581	4539.87	5901.08	21298.1	573.181	6885.19	0.8155	1631	0.987124
137000	137	4.34847	36455.4	3709.41	191254	4565.58	5811.54	21125.7	1362.75	5932.28	0.8155	1631	0.989577
138000	138	4.4531	37372.6	3473.47	242851	4628.16	5929.55	21163.1	158.921	5957.65	0.817	1634	0.99082
139000	139	4.47163	37581.8	3605.78	177628	4677.8	5911.88	21277.2	58.6687	5926.95	0.816	1632	0.995711
140000	140	4.50129	37817.6	3666.65	137873	4637.48	5964.46	20784.8	75.8042	6136.79	0.8125	1625	0.993846
141000	141	4.48706	37657.6	3419.13	52964.8	4470.13	5918.41	21259.9	783.06	6135.86	0.812	1624	0.993842
142000	142	4.42387	37107.4	3461.74	218812	4873.12	6078.21	21238.6	689.6	6095.21	0.8155	1631	0.987738
143000	143	4.45802	37400.5	3632.72	85929.1	4797.65	6129.66	21120.8	342.385	6442.39	0.817	1634	0.991432
144000	144	4.49969	37824.4	3615.28	128570	4713.07	6189.26	21106.3	119.681	6540.62	0.8195	1639	0.992068
145000	145	4.5379	38138.8	3785.01	131080	4768.2	6183.64	21375.4	704.236	6247.09	0.819	1638	0.990842
146000	146	4.46756	37514.1	3660.93	122275	4999.18	6046.58	21352.2	1724.18	6084.35	0.817	1634	0.993268
147000	147	4.46345	37513.1	3812.48	157646	4524.69	5895.04	21610.6	191.91	6088.41	0.8185	1637	0.99267
148000	148	4.47303	37613.7	3360.96	190567	4716.28	5979.49	21035.4	1150.36	6177.57	0.8215	1643	0.989653
149000	149	4.42413	37202.5	3614.78	149067	4779.12	5989.94	21238.2	438925	6021.48	0.8175	1635	0.995107
150000	150	4.51703	37983.7	3559.81	181459	4490.01	5910.06	21091.4	112.435	6175.55	0.816	1632	0.994485
151000	151	4.45728	37474.6	3650.48	54259.1	4674.53	6028.18	21463.8	97.231	6258.24	0.816	1632	0.992034
152000	152	4.55571	38240.6	3421.56	132711	4676.38	5809	20939	207.405	6185.31	0.815	1630	0.992638
153000	153	4.45949	37473.1	3578.98	94127	4583.36	5610.25	20961.6	150.564	5927.96	0.8165	1633	0.993876
154000	154	4.58328	38520.2	3660.35	41986.3	4679.01	5556.08	21211.9	57.0626	5939.06	0.8125	1625	0.996923
155000	155	4.53161	38092.7	3864.64	64648.6	4858.19	5905.74	21121.3	118.145	6290.98	0.813	1626	0.993235
156000	156	4.4727	37577.3	3745.18	128239	4681.84	5774.13	21140.6	79.8392	6042.97	0.8145	1629	0.99202
157000	157	4.58949	38565.5	3634.42	63331	4642.57	5821.68	21100.3	273.365	5966.51	0.8135	1627	0.995083
158000	158	4.40142	36972	3627.89	34481.2	4771.42	5826.33	20849.2	78.766	5914.78	0.8135	1627	0.995698
159000	159	4.47248	37548.7	3699.88	117762	4532.22	5655.12	21146.4	249.932	6521.8	0.815	1630	0.989571
160000	160	4.52606	37978.1	3630.37	168849	4320.94	5770.86	20973.5	216.814	6105.46	0.818	1636	0.991443
161000	161	4.47604	37639	3861.94	48172.6	5095.6	5990.85	21175.6	163.929	6129.96	0.8175	1635	0.99633
162000	162	4.48371	37764	3715.22	151516	4615.13	5818.6	20879.5	297.643	6095.77	0.818	1636	0.99511
163000	163	4.58675	38645.6	3548.46	140718	4720.63	5940.05	20634.5	77.5904	6445.45	0.8235	1647	0.9915
164000	164	4.50544	37953.9	3751.19	177763	4565.33	6107.98	21211.6	92.8162	6078.19	0.826	1652	0.99092
165000	165	4.54379	38242.8	3701.21	145537	4520.05	5970.21	21038.6	127.744	6111.51	0.8235	1647	0.993928
166000	166	4.4516	37473.5	3669.11	162846	4813.14	5903.22	21119.8	97.5109	6086.2	0.825	1650	0.991515
167000	167	4.46966	37672.5	3852.7	139040	4804.07	6078.31	20977.4	729.435	5986.77	0.8285	1657	0.992154
168000	168	4.58619	38640.9	3818.24	77312.3	4812.86	5908.62	21059.6	175.989	6196.48	0.828	1656	0.993961
169000	169	4.44932	37541.1	3679.92	123137	4622.3	6150.32	21352	458.866	6063.61	0.8325	1665	0.989189
170000	170	4.56115	38491.5	3932.36	164465	4884.24	5985.05	20877.5	886.816	5902.17	0.834	1668	0.993405
171000	171	4.50159	38076.7	3800.32	88158	4506.2	6163.41	20836.8	84.2958	5938.5	0.8355	1671	0.994614
172000	172	4.41444	37359.4	3952.85	188628	4685.56	6269.34	20822.6	107.444	6070	0.8345	1669	0.995207
173000	173	4.49585	38021.4	3757.37	103179	4901.85	5990.01	20902.9	2949.14	6022.4	0.832	1664	0.995793
174000	174	4.52013	38226.7	3999.06	119613	4814.23	6055.05	21254.7	320.209	6136.32	0.831	1662	0.995187
175000	175	4.45836	37690.9	3773.83	72425	4292.9	6078.66	21061.2	557.382	5904.82	0.832	1664	0.99399
176000	176	4.46284	37735.6	3785.04	131718	4546.51	6051.54	21358.7	139.481	5844.59	0.833	1666	0.992797
177000	177	4.50399	38070	3794.13	87742.1	4844.45	5906.64	21579.1	85.6427	5735.49	0.8325	1665	0.993994
178000	178	4.53687	38347.9	3815.38	179732	5022.96	6094.36	21097.9	4122.81	5960.75	0.8325	1665	0.995195
179000	179	4.4655	37758	3717.68	196902	4812.17	5885.72	21272.9	502.708	5844.6	0.8315	1663	0.996392
180000	180	4.53373	38301	3924.77	115848	5059.8	6040.35	20905.7	111.32	6148.15	0.829	1658	0.993969
181000	181	4.54718	38400.9	3856.75	208407	4502.17	6133.64	21266.7	839.402	6185.64	0.83	1660	0.992771
182000	182	4.4919	37940.8	3815.03	92265	4479.54	5987.14	21042.6	1000.91	6038.86	0.833	1666	0.990996
183000	183	4.41166	37269.7	3851.08	217408	4783.16	6221.79	20644.6	3436	5971.29	0.834	1668	0.992806
184000	184	4.56365	38629	3681.37	185444	4487.68	6316.99	21031	773.991	5955.31	0.837	1674	0.993429
185000	185	4.4613	37756	3702.03	118354	4621.85	6050.83	21133	258.647	5730.2	0.836	1672	0.994019
186000	186	4.46623	37811.1	3743.53	178502	4863.49	6103.67	21210.7	3041.85	6161.23	0.8365	1673	0.992827
187000	187	4.47625	37909.4	3858.7	98910.8	4615.39	5977.33	21016.3	98.3257	6041.2	0.835	1670	0.994611
188000	188	4.39978	37281.6	3849.55	77401.8	4700.37	5927.2	21276.7	209.159	5945.1	0.8325	1665	0.998198
189000	189	4.54311	38489.2	3689.47	285576	4768.83	6287.76	21085.9	16.2093	5870.81	0.8355	1671	0.990425
190000	190	4.42758	37503.8	3482.28	80883.3	4773.48	6266.23	21051	241.564	5841.47	0.8375	1675	0.994627
191000	191	4.5418	38484.9	3896.77	93779.5	4510.37	6198.65	20783.2	92.0827	5847.33	0.836	1672	0.996411
192000	192	4.50339	38173	3585.7	78547.4	4631.32	6254.24	21087.4	702.564	5881.46	0.836	1672	0.994617
193000	193	4.50113	38147	3747.51	85550.8	4850.11	5966.97	20799.3	104.583	6165.56	0.835	1670	0.995808
194000	194	4.52871	38408	3903.06	168622	4842.9	6186.53	21211.2	157.872	5871.27	0.836	1672	0.994617
195000	195	4.54587	38539.9	3600.15	104828	4458.04	6058.5	21247.6	97.7845	6163.28	0.8375	1675	0.99403
196000	196	4.38162	37160.5	3911.2	53082.3	4486.12	5867.2	21001.2	123.511	5882.56	0.8375	1675	0.995224
197000	197	4.60544	39065.6	3907.21	259313	4650.49	6192.86	20978.5	82.9638	5898.49	0.8415	1683	0.989899
198000	198	4.45164	37761	3629.16	113052	4490.32	5962.99	21406.5	139.817	6029.42	0.842	1684	0.994062
199000	199	4.53775	38552.8	3952.93	76309.5	4666.62	6085.49	21299.4	19.8039	6076.55	0.841	1682	0.997027
200000	200	4.53606	38518	3741.84	110123	4449.85	6166.35	21448.5	86.9745	5759.38	0.8385	1677	0.996422
201000	201	4.46621	37904.7	3547.93	43383.9	4526.88	5997.05	20618.8	56.8307	6028.88	0.8365	1673	0.996414
202000	202	4.51828	38285.7	3942.32	142901	4508.48	5963.36	21011.7	41.4752	5949.05	0.8325	1665	0.995195
203000	203	4.45436	37710.6	3659.6	144045	4745.39	5971.37	21466	146.854	6048.56	0.836	1672	0.991029
204000	204	4.49071	37950.9	3743.03	207412	4749.8	6020.47	21639	123.775	6018.77	0.831	1662	0.99639
205000	205	4.53892	38372	3600.33	67816.5	4861.27	5978.12	21212.4	4624.57	6085.8	0.8295	1659	0.993369
206000	206	4.52032	38153.7	3862.17	261626	4589.01	5760.07	20910.9	134.796	6031.68	0.827	1654	0.992745
207000	207	4.46166	37712.2	3694.42	146111	4717.86	5933.57	21656.7	745.342	6145.57	0.833	1666	0.989796
208000	208	4.45744	37636.4	3641.58	237157	4554.55	6106.5	21570.9	343.151	6001.28	0.833	1666	0.990996
209000	209	4.39878	37167.5	3802.27	182473	4783.97	6285.36	20966.9	88.2239	6272.61	0.8365	1673	0.988643
210000	210	4.4574	37696.3	3581.77	64563.1	4954.9	6015.14	21051.9	346.773	6130.63	0.8355	1671	0.995212
211000	211	4.52842	38317.2	3664.62	66164.6	4602.01	6067.42	21182.1	78.3854	6273.16	0.833	1666	0.995798
212000	212	4.56834	38696.2	3792.37	68598.5	4687.21	5998.74	21178.9	106.077	6119.44	0.834	1668	0.993405
213000	213	4.49001	37992.2	3755.95	85950.2	4713.07	5997.56	21173.1	1764.89	6157.71	0.832	1664	0.995192
214000	214	4.50706	38096	3608.89	96042.9	4823.12	5894.67	21131.9	359.684	6187.54	0.829	1658	0.995175
215000	215	4.47735	37844.8	3745.02	134101	4673.75	5987.79	21191.8	576.538	5990.21	0.8305	1661	0.991571
216000	216	4.41945	37355.4	3855.75	141170	4561.88	5867.39	21038.3	209.814	6462.89	0.8325	1665	0.992192
217000	217	4.5792	38719.4	3783.05	80713.2	4515.49	5906.35	21068.7	167.861	6187.81	0.8305	1661	0.996388
218000	218	4.43228	37450.6	3735.5	46622.6	4710	5667.56	20929.8	50.3673	6056	0.826	1652	0.996368
219000	219	4.45787	37613.3	3543.64	58186.7	4616.22	5738.76	21140.1	108.968	5993.35	0.824	1648	0.996359
220000	220	4.46106	37687	3773.14	68944.5	4805.21	5821.16	21214.9	93.2335	6056.17	0.8255	1651	0.99576
221000	221	4.48734	37895.6	3744.07	141262	4657.01	5758.86	20838.4	64.9808	6066.02	0.826	1652	0.995157
222000	222	4.45212	37591.5	3753.9	182998	4372.32	5662.37	21218.9	19.0103	6111.41	0.8265	1653	0.99395
223000	223	4.44778	37548.1	3564.83	169003	4430.48	5881.02	21582.1	781.057	6008.02	0.828	1656	0.993357
224000	224	4.50144	38014.7	4002.52	93798.8	4677.14	5638.21	21272.1	217.459	6203.36	0.8305	1661	0.992173
225000	225	4.57076	38613.8	3657.07	102178	4793.62	5923.41	21006.5	101.742	6160.11	0.8305	1661	0.99398
226000	226	4.60279	38884.3	3746.67	39090	4697.98	5777.73	21082.8	65.9479	6066.26	0.8275	1655	0.996375
227000	227	4.44749	37579.1	3793.14	296862	4642.17	5747.46	20984.3	51.7241	6159.37	0.8275	1655	0.994562
228000	228	4.53108	38265	3850.38	181199	4703.42	5976.99	21093.3	102.178	6194.91	0.832	1664	0.989183
229000	229	4.50081	38002.6	3867.62	154577	4415.43	5870.25	21060.1	245.881	6031.69	0.8285	1657	0.997586
230000	230	4.42345	37362.7	3733.9	79173.2	4614.48	5934.62	21006.6	88.6238	6165.92	0.827	1654	0.995163
