step	time	T	Ekin	chem_fpl_reaction_1	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	lj-tab	tab-dynamic_0	tab-scaled_0	cr_3	count_0	res_fpl_0
163000	163	4.46402	28424.6	592.287	4837.81	4707.02	193.768	17152.2	48.3432	8471.63	0.1245	249	0.995984
164000	164	4.52075	28806.2	514.449	4553.51	4745.84	202.732	17621.9	13.3079	8163.91	0.125	250	0.996
165000	165	4.47351	28511.9	630.672	4819.46	4477.75	201.91	17345.2	1.09883	8404.98	0.1255	251	0.996016
166000	166	4.5666	29105.2	628.831	20288.5	4765.32	177.652	17614.8	14.1867	8430.84	0.126	252	0.996032
167000	167	4.4298	28240	640.586	4783.13	4644.29	174.782	17346.7	-0.21684	8414.46	0.1265	253	0.996047
168000	168	4.45361	28398.5	599.989	4784.57	4669.32	212.397	17310.4	11.2493	8630.28	0.1265	253	1
169000	169	4.47903	28560.5	685.387	9038.11	4902.27	208.34	17348.5	21.4755	8185.53	0.1265	253	0.996047
170000	170	4.4316	28258.1	561.231	4881.54	4578.4	182.146	16870.5	14.0839	8425.51	0.127	254	0.996063
171000	171	4.43882	28317.4	594.719	4936.59	4375.83	199.583	16943.5	120.412	8558.6	0.127	254	1
172000	172	4.54782	29012.8	573.182	18345.3	4629.98	256.577	16903.7	29.0195	8393.72	0.129	258	0.984496
173000	173	4.51063	28782.3	651.777	4584.39	4895.26	235.209	16694.5	207.419	8583.65	0.1295	259	0.996139
174000	174	4.50508	28760.4	672.46	4844.77	4562.89	252.616	17216.5	41.6779	8530.53	0.131	262	0.98855
175000	175	4.6178	29493.9	699.161	4873.97	4875.87	260.439	17003.6	44.6518	8573.7	0.131	262	0.996183
176000	176	4.45577	28472.4	474.538	4733.72	4876.14	218.821	17060.8	13.475	8402.38	0.1315	263	0.996198
177000	177	4.58585	29310.5	580.846	4891.85	4877.08	229.504	17544.4	6.89007	8224.81	0.132	264	0.996212
178000	178	4.59691	29381.2	562.968	29297.6	4674.27	225.511	17402.9	1.49269	8151.06	0.1325	265	0.992453
179000	179	4.59888	29407.5	587.316	26402	4699.64	201.232	17330.8	8.85203	8044.51	0.133	266	0.996241
180000	180	4.46798	28583.9	595.87	4587.75	4356.3	241.81	17590.8	0	8224.08	0.133	266	1
181000	181	4.50901	28839.6	752.968	40613	4403.74	218.238	17135.8	6.11811	8466.54	0.1325	265	1
182000	182	4.44826	28451	593.299	6405.27	4896.25	241.451	17144.9	10.6243	8453.67	0.134	268	0.988806
183000	183	4.54245	29060.3	653.557	4810.58	4488.68	246.002	17005.8	33.1551	8327.64	0.134	268	1
184000	184	4.52447	28965.6	581.094	52393.5	4702.3	247.095	17157.9	0.0289876	8481.26	0.1345	269	0.996283
185000	185	4.61724	29552.7	508.926	14573.2	4683.62	253.327	17060.1	15.1046	8114.76	0.135	270	0.992593
186000	186	4.53198	29013.8	550.747	46184.6	4473.9	274.015	17576.7	14.4486	7918.72	0.1365	273	0.989011
187000	187	4.45572	28525.5	563.724	54503.4	4695.99	283.565	17651.6	39.0348	8183.4	0.1365	273	0.996337
188000	188	4.50261	28852.7	578.186	4783.92	4928.7	243.884	17512.4	4.77471	8127.29	0.137	274	0.99635
189000	189	4.4478	28501.5	578.689	4857.25	4563.53	296.045	17177.5	9.42195	8201.18	0.138	276	0.992754
190000	190	4.41344	28287.9	616.007	11836.2	4683.95	290.208	17869.4	45.4087	7660.44	0.139	278	0.989209
191000	191	4.50705	28881.2	566.641	116519	4587.71	280.202	17496.6	28.7203	8043.15	0.1385	277	0.99639
192000	192	4.55074	29188.4	650.39	4893.24	4566.58	264.343	17442.2	8.23547	8071.49	0.1385	277	1
193000	193	4.44745	28532.6	632.202	4963.89	4493.79	289.188	17274.9	270.182	7773.31	0.14	280	0.989286
194000	194	4.55946	29244.3	630.126	33604.5	4881.6	281.633	17388.4	20.4507	7840.98	0.14	280	0.996429
195000	195	4.53483	29100	717.14	34002.1	4702.05	297.155	17710.1	13.4654	7821.75	0.1395	279	1
196000	196	4.55633	29244.8	761.328	5620.65	4705.99	257.515	17313.2	1810.33	7931.56	0.141	282	0.989362
197000	197	4.40084	28240.2	617.471	51264.8	4876.27	264.716	17208.1	12.7504	8089.55	0.1405	281	1
198000	198	4.48126	28763	756.55	4754.29	4444.4	268.532	17455.7	0.0608241	8035.37	0.141	282	0.996454
199000	199	4.64256	29798.3	659.246	15331	4588.7	290.477	17633	676.186	8004.23	0.1425	285	0.989474
200000	200	4.49498	28857.8	623.909	6547.94	5006.59	231.267	17476.2	12.2588	8286.6	0.1435	287	0.993031
201000	201	4.57774	29409.7	672.199	4833.67	4687.23	260.754	17576.3	88.8282	7834.99	0.144	288	0.996528
202000	202	4.51992	29045	634.889	54363.6	4435.01	235.797	17576.2	11.9709	7958.57	0.1435	287	1
203000	203	4.61006	29631.2	745.195	4834.21	4981.65	278.376	17483.3	4.00741	8189.3	0.144	288	0.996528
204000	204	4.59813	29561.4	675.573	4669.9	4569.68	282.537	17625.1	33.9761	7975.85	0.145	290	0.993103
205000	205	4.5459	29232.4	757.227	4842.89	4439.48	337.597	17336.8	32.2802	8078.38	0.146	292	0.993151
206000	206	4.5531	29292.3	710.731	60912.1	4523.81	314.438	17229.3	22.068	8119.13	0.1465	293	0.993174
207000	207	4.52248	29108.9	657.427	4795.91	4742.24	291.093	18029.1	44.5986	8098.24	0.1465	293	1
208000	208	4.55075	29297.7	599.201	5488.9	4687.49	263.219	17884.6	0.147456	8194.22	0.1465	293	0.996587
209000	209	4.44392	28609.9	736.788	4898.45	4474.04	270.615	17862.4	6.64225	8040.75	0.1465	293	1
210000	210	4.63278	29832.8	702.394	5036.32	4575.84	275.348	17928.8	3.7658	8021.84	0.148	296	0.989865
211000	211	4.56583	29401.7	760.182	4812.33	4627.57	269.624	17673	15.0545	8043.53	0.1485	297	0.996633
212000	212	4.4901	28934.2	701.691	8164.2	4525.29	335.511	17805.8	5.78866	7962.09	0.1505	301	0.986711
213000	213	4.55321	29340.9	761.878	68676.5	4649.86	320.907	17687.3	208.287	7897.76	0.1515	303	0.990099
214000	214	4.58497	29559.3	654.989	43343.5	4721.35	321.328	17954.2	34.8633	8051.2	0.152	304	0.993421
215000	215	4.48262	28919.6	637.342	5452.37	4878.04	321.289	17390.9	20.6857	8523.84	0.1515	303	1
216000	216	4.48017	28917.2	687.542	4881.11	4487.27	313.169	17645	1.45446	7915.75	0.152	304	0.996711
217000	217	4.45457	28752	676.201	4777.36	4497.69	293.371	17024.6	11.8732	8286.71	0.1525	305	0.996721
218000	218	4.51594	29148.2	780.317	8508.04	4752.79	255.736	17341	11.8323	8371.49	0.1525	305	0.996721
219000	219	4.57157	29514	686.573	4951.88	4450.05	295.054	17521.3	12.605	8060.2	0.153	306	0.996732
220000	220	4.56141	29448.5	668.239	38634.1	4734.16	324.246	17521.9	26.0026	8070.1	0.153	306	0.996732
221000	221	4.53607	29284.9	715.712	24629	4406.83	365.872	17196.8	7.5374	8168.99	0.153	306	0.996732
222000	222	4.51816	29176	769.266	4716.79	4637.23	329.813	17457.5	16.4455	8328.45	0.1535	307	0.996743
223000	223	4.54431	29351.7	650.915	4873.19	4662.78	357.226	17405.2	2.34977	8419.69	0.154	308	0.996753
224000	224	4.52075	29206.3	675.456	4472.13	4378.43	307.824	17406.3	5.87636	8316.13	0.154	308	1
225000	225	4.61228	29797.6	699.592	26172.9	4660.14	286.731	17596.5	17.6484	8259.98	0.1555	311	0.990354
226000	226	4.5011	29086.1	788.692	5110.93	4781.12	273.072	17092.8	53.6922	7969.85	0.156	312	0.996795
227000	227	4.50767	29148.8	707.021	4950.11	4503.84	319.769	17796.5	31.8119	7920.47	0.157	314	0.993631
228000	228	4.46935	28907.8	735.134	51830.7	4487.51	304.641	17665.5	30.8961	7811.15	0.1585	317	0.990536
229000	229	4.52205	29255.4	838.605	5140.4	4562.96	335.71	17517.1	20.2238	8046.61	0.1585	317	0.996845
230000	230	4.56438	29542.9	711.727	44940.7	4826.52	328.855	17509.7	6.65319	7926.8	0.1585	317	0.996845
231000	231	4.54828	29431.9	703.777	4687.26	4897.64	311.931	17473.1	21.9495	8007.4	0.1585	317	0.996845
232000	232	4.56179	29526.2	696.458	4780.02	4801.83	281.069	17846.9	0.556123	8062.69	0.1585	317	0.996845
233000	233	4.57627	29619.9	741.137	4783.71	4649.49	332.649	17467.1	5.98646	8195.8	0.1585	317	1
234000	234	4.5044	29161.5	828.597	4852.81	4556.66	300.915	17036.3	0.0130773	8431.05	0.159	318	0.996855
235000	235	4.55774	29493.2	751.293	61482.9	4741.86	320.18	17368.2	5.96266	7933.02	0.159	318	0.993711
236000	236	4.47294	28944.4	750.64	52810.8	4853.67	298.524	17592	24.27	8328.85	0.159	318	0.996855
