# cr num_clusters num_clusters2 size_max_cluster pn mw mn pdi
0.000000000000000000e+00 2.000000000000000000e+03 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999999999999452660e-01 1.000000000000000000e+00 9.999999999999452660e-01
1.740000000000000000e+02 1.826000000000000000e+03 1.740000000000000000e+02 2.000000000000000000e+00 1.095290251916757995e+00 1.173999999999939536e+00 1.095290251916757995e+00 1.071861999999944803e+00
3.120000000000000000e+02 1.688000000000000000e+03 2.750000000000000000e+02 5.000000000000000000e+00 1.184834123222748836e+00 1.352999999999941139e+00 1.184834123222748836e+00 1.141931999999950209e+00
4.280000000000000000e+02 1.572000000000000000e+03 3.500000000000000000e+02 6.000000000000000000e+00 1.272264631043257044e+00 1.521999999999945619e+00 1.272264631043257044e+00 1.196291999999957278e+00
5.370000000000000000e+02 1.463000000000000000e+03 4.040000000000000000e+02 6.000000000000000000e+00 1.367053998632945966e+00 1.712999999999949008e+00 1.367053998632945966e+00 1.253059499999962689e+00
6.280000000000000000e+02 1.372000000000000000e+03 4.320000000000000000e+02 7.000000000000000000e+00 1.457725947521865795e+00 1.905999999999952621e+00 1.457725947521865795e+00 1.307515999999967482e+00
7.150000000000000000e+02 1.285000000000000000e+03 4.330000000000000000e+02 9.000000000000000000e+00 1.556420233463035041e+00 2.169000000000029349e+00 1.556420233463035041e+00 1.393582500000018820e+00
7.990000000000000000e+02 1.201000000000000000e+03 4.460000000000000000e+02 9.000000000000000000e+00 1.665278934221481988e+00 2.378000000000047631e+00 1.665278934221481988e+00 1.427989000000028597e+00
8.640000000000000000e+02 1.136000000000000000e+03 4.430000000000000000e+02 1.000000000000000000e+01 1.760563380281690238e+00 2.656000000000047212e+00 1.760563380281690238e+00 1.508608000000026816e+00
9.260000000000000000e+02 1.074000000000000000e+03 4.520000000000000000e+02 1.000000000000000000e+01 1.862197392923649941e+00 2.848000000000046050e+00 1.862197392923649941e+00 1.529376000000024716e+00
9.760000000000000000e+02 1.024000000000000000e+03 4.470000000000000000e+02 1.400000000000000000e+01 1.953125000000000000e+00 3.130000000000047855e+00 1.953125000000000000e+00 1.602560000000024409e+00
1.038000000000000000e+03 9.620000000000000000e+02 4.420000000000000000e+02 1.400000000000000000e+01 2.079002079002079117e+00 3.403000000000050207e+00 2.079002079002079117e+00 1.636843000000024029e+00
1.076000000000000000e+03 9.240000000000000000e+02 4.360000000000000000e+02 1.400000000000000000e+01 2.164502164502164483e+00 3.591000000000049042e+00 2.164502164502164483e+00 1.659042000000022776e+00
1.115000000000000000e+03 8.850000000000000000e+02 4.270000000000000000e+02 1.400000000000000000e+01 2.259887005649717562e+00 3.834000000000051589e+00 2.259887005649717562e+00 1.696545000000022840e+00
1.146000000000000000e+03 8.540000000000000000e+02 4.260000000000000000e+02 1.400000000000000000e+01 2.341920374707259889e+00 4.005000000000042526e+00 2.341920374707259889e+00 1.710135000000018168e+00
1.175000000000000000e+03 8.250000000000000000e+02 4.150000000000000000e+02 1.800000000000000000e+01 2.424242424242424310e+00 4.419999999999945750e+00 2.424242424242424310e+00 1.823249999999977611e+00
1.200000000000000000e+03 8.000000000000000000e+02 4.090000000000000000e+02 1.800000000000000000e+01 2.500000000000000000e+00 4.540999999999947079e+00 2.500000000000000000e+00 1.816399999999978920e+00
1.216000000000000000e+03 7.840000000000000000e+02 4.030000000000000000e+02 1.800000000000000000e+01 2.551020408163265252e+00 4.637999999999947498e+00 2.551020408163265252e+00 1.818095999999979506e+00
1.234000000000000000e+03 7.660000000000000000e+02 3.960000000000000000e+02 1.800000000000000000e+01 2.610966057441253430e+00 4.791999999999944748e+00 2.610966057441253430e+00 1.835335999999978762e+00
1.251000000000000000e+03 7.490000000000000000e+02 4.010000000000000000e+02 1.800000000000000000e+01 2.670226969292389896e+00 4.827999999999941672e+00 2.670226969292389896e+00 1.808085999999978100e+00
1.270000000000000000e+03 7.300000000000000000e+02 3.960000000000000000e+02 1.800000000000000000e+01 2.739726027397260122e+00 4.940999999999942993e+00 2.739726027397260122e+00 1.803464999999979224e+00
1.285000000000000000e+03 7.150000000000000000e+02 3.930000000000000000e+02 1.800000000000000000e+01 2.797202797202797075e+00 5.009999999999941167e+00 2.797202797202797075e+00 1.791074999999979100e+00
1.308000000000000000e+03 6.920000000000000000e+02 3.840000000000000000e+02 1.800000000000000000e+01 2.890173410404624388e+00 5.243999999999941153e+00 2.890173410404624388e+00 1.814423999999979609e+00
1.331000000000000000e+03 6.690000000000000000e+02 3.790000000000000000e+02 1.700000000000000000e+01 2.989536621823617235e+00 5.306999999999947981e+00 2.989536621823617235e+00 1.775191499999982714e+00
1.344000000000000000e+03 6.560000000000000000e+02 3.770000000000000000e+02 1.700000000000000000e+01 3.048780487804878092e+00 5.366999999999950255e+00 3.048780487804878092e+00 1.760375999999983732e+00
1.364000000000000000e+03 6.360000000000000000e+02 3.720000000000000000e+02 1.600000000000000000e+01 3.144654088050314655e+00 5.519999999999947171e+00 3.144654088050314655e+00 1.755359999999983156e+00
1.375000000000000000e+03 6.250000000000000000e+02 3.670000000000000000e+02 1.600000000000000000e+01 3.200000000000000178e+00 5.595999999999947683e+00 3.200000000000000178e+00 1.748749999999983595e+00
1.380000000000000000e+03 6.200000000000000000e+02 3.630000000000000000e+02 1.600000000000000000e+01 3.225806451612903025e+00 5.683999999999948649e+00 3.225806451612903025e+00 1.762039999999984285e+00
1.391000000000000000e+03 6.090000000000000000e+02 3.630000000000000000e+02 1.600000000000000000e+01 3.284072249589490955e+00 5.792999999999947747e+00 3.284072249589490955e+00 1.763968499999984063e+00
1.404000000000000000e+03 5.960000000000000000e+02 3.570000000000000000e+02 1.600000000000000000e+01 3.355704697986577223e+00 6.025999999999950063e+00 3.355704697986577223e+00 1.795747999999985023e+00
1.406000000000000000e+03 5.940000000000000000e+02 3.550000000000000000e+02 1.600000000000000000e+01 3.367003367003367220e+00 6.105999999999950134e+00 3.367003367003367220e+00 1.813481999999985161e+00
1.425000000000000000e+03 5.750000000000000000e+02 3.440000000000000000e+02 2.000000000000000000e+01 3.478260869565217295e+00 6.429999999999949978e+00 3.478260869565217295e+00 1.848624999999985752e+00
1.431000000000000000e+03 5.690000000000000000e+02 3.420000000000000000e+02 2.000000000000000000e+01 3.514938488576449860e+00 6.483999999999950248e+00 3.514938488576449860e+00 1.844697999999985960e+00
1.445000000000000000e+03 5.550000000000000000e+02 3.390000000000000000e+02 2.000000000000000000e+01 3.603603603603603656e+00 6.637999999999952827e+00 3.603603603603603656e+00 1.842044999999986832e+00
