# cr len_gsub, pn, pdi
7.220000000000000000e+02 1.278000000000000000e+03 1.564945226917057841e+00 1.403883000000025083e+00
7.310000000000000000e+02 1.269000000000000000e+03 1.576044129235618652e+00 1.423183500000028134e+00
7.350000000000000000e+02 1.265000000000000000e+03 1.581027667984189700e+00 1.426920000000026834e+00
7.050000000000000000e+02 1.295000000000000000e+03 1.544401544401544424e+00 1.404427500000018147e+00
7.090000000000000000e+02 1.291000000000000000e+03 1.549186676994577905e+00 1.403317000000019021e+00
6.950000000000000000e+02 1.305000000000000000e+03 1.532567049808429172e+00 1.424407500000020477e+00
7.000000000000000000e+02 1.300000000000000000e+03 1.538461538461538547e+00 1.413100000000017786e+00
7.350000000000000000e+02 1.265000000000000000e+03 1.581027667984189700e+00 1.421227500000027177e+00
7.300000000000000000e+02 1.270000000000000000e+03 1.574803149606299302e+00 1.419860000000027656e+00
7.260000000000000000e+02 1.274000000000000000e+03 1.569858712715855642e+00 1.417962000000025036e+00
7.380000000000000000e+02 1.262000000000000000e+03 1.584786053882725865e+00 1.431739000000026962e+00
7.590000000000000000e+02 1.241000000000000000e+03 1.611603545527800163e+00 1.438939500000028016e+00
7.540000000000000000e+02 1.246000000000000000e+03 1.605136436597110805e+00 1.441622000000026382e+00
7.440000000000000000e+02 1.256000000000000000e+03 1.592356687898089262e+00 1.418024000000026374e+00
7.140000000000000000e+02 1.286000000000000000e+03 1.555209953343701379e+00 1.412671000000026655e+00
7.520000000000000000e+02 1.248000000000000000e+03 1.602564102564102644e+00 1.447680000000029388e+00
7.420000000000000000e+02 1.258000000000000000e+03 1.589825119236883966e+00 1.420911000000027791e+00
7.530000000000000000e+02 1.248000000000000000e+03 1.602564102564102644e+00 1.400880000000025660e+00
7.640000000000000000e+02 1.237000000000000000e+03 1.616814874696847149e+00 1.395336000000025001e+00
7.760000000000000000e+02 1.225000000000000000e+03 1.632653061224489832e+00 1.416712500000026020e+00
7.730000000000000000e+02 1.228000000000000000e+03 1.628664495114006572e+00 1.406674000000025293e+00
7.640000000000000000e+02 1.237000000000000000e+03 1.616814874696847149e+00 1.412035500000025312e+00
7.750000000000000000e+02 1.226000000000000000e+03 1.631321370309951169e+00 1.416030000000024991e+00
7.710000000000000000e+02 1.230000000000000000e+03 1.626016260162601590e+00 1.407120000000024795e+00
7.540000000000000000e+02 1.247000000000000000e+03 1.603849238171611846e+00 1.422827000000028930e+00
7.450000000000000000e+02 1.256000000000000000e+03 1.592356687898089262e+00 1.402952000000028399e+00
7.350000000000000000e+02 1.266000000000000000e+03 1.579778830963665115e+00 1.375509000000019633e+00
7.400000000000000000e+02 1.260000000000000000e+03 1.587301587301587213e+00 1.398600000000027377e+00
7.530000000000000000e+02 1.248000000000000000e+03 1.602564102564102644e+00 1.437696000000028285e+00
7.760000000000000000e+02 1.225000000000000000e+03 1.632653061224489832e+00 1.457750000000029855e+00
7.750000000000000000e+02 1.225000000000000000e+03 1.632653061224489832e+00 1.417937500000026496e+00
7.740000000000000000e+02 1.226000000000000000e+03 1.631321370309951169e+00 1.450358000000030678e+00
7.860000000000000000e+02 1.214000000000000000e+03 1.647446457990115354e+00 1.464691000000028609e+00
8.000000000000000000e+02 1.201000000000000000e+03 1.665278934221481988e+00 1.470024000000026643e+00
7.760000000000000000e+02 1.224000000000000000e+03 1.633986928104575131e+00 1.444932000000029193e+00
7.890000000000000000e+02 1.211000000000000000e+03 1.651527663088356634e+00 1.461677000000028981e+00
7.950000000000000000e+02 1.205000000000000000e+03 1.659751037344398439e+00 1.480945000000029932e+00
7.740000000000000000e+02 1.226000000000000000e+03 1.631321370309951169e+00 1.427064000000029864e+00
7.910000000000000000e+02 1.209000000000000000e+03 1.654259718775847876e+00 1.433269500000029728e+00
7.850000000000000000e+02 1.215000000000000000e+03 1.646090534979423925e+00 1.445242500000030406e+00
7.860000000000000000e+02 1.214000000000000000e+03 1.647446457990115354e+00 1.445267000000029389e+00
7.830000000000000000e+02 1.217000000000000000e+03 1.643385373870172472e+00 1.439711000000029051e+00
7.920000000000000000e+02 1.208000000000000000e+03 1.655629139072847700e+00 1.433292000000028654e+00
7.840000000000000000e+02 1.216000000000000000e+03 1.644736842105263053e+00 1.419680000000027587e+00
7.640000000000000000e+02 1.237000000000000000e+03 1.616814874696847149e+00 1.445434500000028377e+00
7.750000000000000000e+02 1.225000000000000000e+03 1.632653061224489832e+00 1.421612500000027479e+00
7.860000000000000000e+02 1.214000000000000000e+03 1.647446457990115354e+00 1.457407000000028763e+00
7.930000000000000000e+02 1.207000000000000000e+03 1.657000828500414302e+00 1.460470000000028357e+00
7.750000000000000000e+02 1.225000000000000000e+03 1.632653061224489832e+00 1.485312500000028901e+00
7.580000000000000000e+02 1.242000000000000000e+03 1.610305958132045134e+00 1.443825000000027670e+00
7.740000000000000000e+02 1.226000000000000000e+03 1.631321370309951169e+00 1.456488000000030647e+00
7.880000000000000000e+02 1.212000000000000000e+03 1.650165016501650150e+00 1.467126000000030350e+00
7.810000000000000000e+02 1.219000000000000000e+03 1.640689089417555424e+00 1.463409500000029118e+00
7.740000000000000000e+02 1.226000000000000000e+03 1.631321370309951169e+00 1.446067000000030855e+00
7.870000000000000000e+02 1.213000000000000000e+03 1.648804616652926658e+00 1.438618000000028818e+00
7.860000000000000000e+02 1.214000000000000000e+03 1.647446457990115354e+00 1.448909000000031533e+00
7.660000000000000000e+02 1.234000000000000000e+03 1.620745542949756812e+00 1.486353000000035562e+00
7.780000000000000000e+02 1.222000000000000000e+03 1.636661211129296190e+00 1.462123000000033590e+00
7.760000000000000000e+02 1.224000000000000000e+03 1.633986928104575131e+00 1.422288000000027974e+00
7.680000000000000000e+02 1.232000000000000000e+03 1.623376623376623362e+00 1.430352000000026491e+00
7.930000000000000000e+02 1.207000000000000000e+03 1.657000828500414302e+00 1.429088000000025671e+00
7.920000000000000000e+02 1.208000000000000000e+03 1.655629139072847700e+00 1.420004000000026689e+00
7.860000000000000000e+02 1.214000000000000000e+03 1.647446457990115354e+00 1.415524000000024651e+00
7.850000000000000000e+02 1.215000000000000000e+03 1.646090534979423925e+00 1.427625000000025901e+00
7.980000000000000000e+02 1.202000000000000000e+03 1.663893510815307897e+00 1.486874000000030227e+00
7.960000000000000000e+02 1.204000000000000000e+03 1.661129568106312293e+00 1.483328000000031288e+00
7.990000000000000000e+02 1.202000000000000000e+03 1.663893510815307897e+00 1.469445000000031420e+00
7.830000000000000000e+02 1.217000000000000000e+03 1.643385373870172472e+00 1.461617000000030364e+00
7.870000000000000000e+02 1.213000000000000000e+03 1.648804616652926658e+00 1.452567500000030432e+00
8.010000000000000000e+02 1.199000000000000000e+03 1.668056713928273593e+00 1.486160500000029749e+00
7.930000000000000000e+02 1.207000000000000000e+03 1.657000828500414302e+00 1.496680000000030653e+00
7.910000000000000000e+02 1.209000000000000000e+03 1.654259718775847876e+00 1.513063500000031203e+00
8.040000000000000000e+02 1.196000000000000000e+03 1.672240802675585281e+00 1.485432000000028729e+00
7.900000000000000000e+02 1.210000000000000000e+03 1.652892561983471120e+00 1.459260000000031088e+00
7.830000000000000000e+02 1.217000000000000000e+03 1.643385373870172472e+00 1.426324000000027459e+00
7.730000000000000000e+02 1.228000000000000000e+03 1.628664495114006572e+00 1.399920000000025144e+00
7.750000000000000000e+02 1.225000000000000000e+03 1.632653061224489832e+00 1.433250000000027002e+00
7.990000000000000000e+02 1.201000000000000000e+03 1.665278934221481988e+00 1.395562000000026615e+00
8.020000000000000000e+02 1.198000000000000000e+03 1.669449081803004997e+00 1.405853000000026887e+00
8.050000000000000000e+02 1.195000000000000000e+03 1.673640167364016662e+00 1.411892500000025752e+00
8.030000000000000000e+02 1.198000000000000000e+03 1.669449081803004997e+00 1.404056000000023285e+00
7.930000000000000000e+02 1.209000000000000000e+03 1.654259718775847876e+00 1.427829000000027104e+00
7.880000000000000000e+02 1.212000000000000000e+03 1.650165016501650150e+00 1.455612000000029882e+00
7.960000000000000000e+02 1.204000000000000000e+03 1.661129568106312293e+00 1.442392000000027430e+00
7.890000000000000000e+02 1.211000000000000000e+03 1.651527663088356634e+00 1.432007500000027633e+00
7.870000000000000000e+02 1.214000000000000000e+03 1.647446457990115354e+00 1.434948000000027424e+00
7.850000000000000000e+02 1.215000000000000000e+03 1.646090534979423925e+00 1.454962500000027470e+00
7.940000000000000000e+02 1.206000000000000000e+03 1.658374792703150913e+00 1.474335000000029039e+00
7.980000000000000000e+02 1.202000000000000000e+03 1.663893510815307897e+00 1.441198000000026624e+00
7.830000000000000000e+02 1.217000000000000000e+03 1.643385373870172472e+00 1.429975000000024199e+00
7.890000000000000000e+02 1.211000000000000000e+03 1.651527663088356634e+00 1.427163500000023566e+00
7.900000000000000000e+02 1.210000000000000000e+03 1.652892561983471120e+00 1.448370000000027913e+00
8.060000000000000000e+02 1.194000000000000000e+03 1.675041876046901246e+00 1.413099000000024530e+00
8.090000000000000000e+02 1.191000000000000000e+03 1.679261125104953845e+00 1.407166500000024856e+00
7.840000000000000000e+02 1.216000000000000000e+03 1.644736842105263053e+00 1.407520000000025195e+00
8.060000000000000000e+02 1.194000000000000000e+03 1.675041876046901246e+00 1.410114000000026069e+00
8.160000000000000000e+02 1.185000000000000000e+03 1.687763713080168815e+00 1.436220000000027364e+00
8.080000000000000000e+02 1.194000000000000000e+03 1.675041876046901246e+00 1.414890000000028847e+00
8.020000000000000000e+02 1.200000000000000000e+03 1.666666666666666741e+00 1.410600000000027610e+00
7.870000000000000000e+02 1.214000000000000000e+03 1.647446457990115354e+00 1.405812000000025375e+00
8.210000000000000000e+02 1.180000000000000000e+03 1.694915254237288060e+00 1.450220000000027154e+00
7.940000000000000000e+02 1.208000000000000000e+03 1.655629139072847700e+00 1.428460000000026930e+00
7.740000000000000000e+02 1.226000000000000000e+03 1.631321370309951169e+00 1.423386000000025353e+00
7.680000000000000000e+02 1.232000000000000000e+03 1.623376623376623362e+00 1.382304000000024402e+00
7.730000000000000000e+02 1.227000000000000000e+03 1.629991850040749757e+00 1.407982500000028780e+00
7.880000000000000000e+02 1.212000000000000000e+03 1.650165016501650150e+00 1.421070000000028477e+00
8.130000000000000000e+02 1.187000000000000000e+03 1.684919966301600569e+00 1.448140000000030625e+00
7.960000000000000000e+02 1.204000000000000000e+03 1.661129568106312293e+00 1.427944000000028968e+00
7.910000000000000000e+02 1.209000000000000000e+03 1.654259718775847876e+00 1.441128000000030163e+00
7.850000000000000000e+02 1.215000000000000000e+03 1.646090534979423925e+00 1.439775000000030003e+00
7.920000000000000000e+02 1.208000000000000000e+03 1.655629139072847700e+00 1.473156000000032551e+00
8.040000000000000000e+02 1.196000000000000000e+03 1.672240802675585281e+00 1.432808000000029391e+00
8.110000000000000000e+02 1.189000000000000000e+03 1.682085786375105085e+00 1.413126500000028596e+00
7.840000000000000000e+02 1.216000000000000000e+03 1.644736842105263053e+00 1.405088000000026316e+00
7.780000000000000000e+02 1.222000000000000000e+03 1.636661211129296190e+00 1.429740000000029321e+00
7.820000000000000000e+02 1.218000000000000000e+03 1.642036124794745477e+00 1.440285000000030236e+00
7.880000000000000000e+02 1.212000000000000000e+03 1.650165016501650150e+00 1.478640000000031929e+00
7.970000000000000000e+02 1.203000000000000000e+03 1.662510390689941886e+00 1.439389500000029409e+00
8.100000000000000000e+02 1.190000000000000000e+03 1.680672268907563049e+00 1.426215000000028432e+00
8.140000000000000000e+02 1.186000000000000000e+03 1.686340640809443459e+00 1.458780000000030608e+00
8.060000000000000000e+02 1.194000000000000000e+03 1.675041876046901246e+00 1.466232000000029290e+00
8.070000000000000000e+02 1.193000000000000000e+03 1.676445934618608469e+00 1.421459500000027854e+00
8.310000000000000000e+02 1.169000000000000000e+03 1.710863986313088114e+00 1.440792500000025900e+00
8.240000000000000000e+02 1.176000000000000000e+03 1.700680272108843427e+00 1.450008000000027719e+00
8.070000000000000000e+02 1.193000000000000000e+03 1.676445934618608469e+00 1.435775500000026517e+00
8.010000000000000000e+02 1.199000000000000000e+03 1.668056713928273593e+00 1.407026500000026603e+00
8.110000000000000000e+02 1.190000000000000000e+03 1.680672268907563049e+00 1.425025000000025521e+00
8.160000000000000000e+02 1.185000000000000000e+03 1.687763713080168815e+00 1.422592500000024129e+00
8.000000000000000000e+02 1.201000000000000000e+03 1.665278934221481988e+00 1.438798000000026445e+00
7.850000000000000000e+02 1.215000000000000000e+03 1.646090534979423925e+00 1.404540000000023880e+00
8.090000000000000000e+02 1.191000000000000000e+03 1.679261125104953845e+00 1.423245000000022298e+00
8.190000000000000000e+02 1.181000000000000000e+03 1.693480101608806132e+00 1.472707000000023747e+00
8.080000000000000000e+02 1.192000000000000000e+03 1.677852348993288611e+00 1.438148000000023075e+00
8.160000000000000000e+02 1.184000000000000000e+03 1.689189189189189255e+00 1.464016000000025963e+00
8.000000000000000000e+02 1.201000000000000000e+03 1.665278934221481988e+00 1.451408500000027413e+00
8.100000000000000000e+02 1.190000000000000000e+03 1.680672268907563049e+00 1.445255000000025047e+00
8.220000000000000000e+02 1.178000000000000000e+03 1.697792869269949101e+00 1.460131000000023827e+00
8.160000000000000000e+02 1.184000000000000000e+03 1.689189189189189255e+00 1.454544000000026927e+00
8.340000000000000000e+02 1.167000000000000000e+03 1.713796058269065892e+00 1.471003500000028108e+00
8.190000000000000000e+02 1.181000000000000000e+03 1.693480101608806132e+00 1.470345000000029767e+00
8.220000000000000000e+02 1.178000000000000000e+03 1.697792869269949101e+00 1.419490000000026120e+00
8.180000000000000000e+02 1.182000000000000000e+03 1.692047377326565183e+00 1.449132000000028508e+00
8.380000000000000000e+02 1.162000000000000000e+03 1.721170395869191072e+00 1.473416000000028925e+00
8.100000000000000000e+02 1.190000000000000000e+03 1.680672268907563049e+00 1.472030000000029704e+00
8.080000000000000000e+02 1.192000000000000000e+03 1.677852348993288611e+00 1.484636000000030265e+00
8.280000000000000000e+02 1.172000000000000000e+03 1.706484641638225330e+00 1.473204000000026825e+00
8.340000000000000000e+02 1.166000000000000000e+03 1.715265866209262358e+00 1.487233000000028893e+00
8.330000000000000000e+02 1.167000000000000000e+03 1.713796058269065892e+00 1.464001500000029488e+00
8.300000000000000000e+02 1.170000000000000000e+03 1.709401709401709324e+00 1.440855000000027308e+00
8.320000000000000000e+02 1.168000000000000000e+03 1.712328767123287632e+00 1.434888000000025920e+00
8.220000000000000000e+02 1.178000000000000000e+03 1.697792869269949101e+00 1.438338000000026318e+00
8.010000000000000000e+02 1.199000000000000000e+03 1.668056713928273593e+00 1.486160500000028417e+00
8.330000000000000000e+02 1.167000000000000000e+03 1.713796058269065892e+00 1.454665500000028810e+00
8.480000000000000000e+02 1.152000000000000000e+03 1.736111111111111160e+00 1.499904000000031656e+00
8.420000000000000000e+02 1.158000000000000000e+03 1.727115716753022445e+00 1.504242000000032276e+00
8.630000000000000000e+02 1.137000000000000000e+03 1.759014951627088763e+00 1.515621000000030749e+00
8.410000000000000000e+02 1.159000000000000000e+03 1.725625539257981123e+00 1.518869500000030737e+00
8.110000000000000000e+02 1.189000000000000000e+03 1.682085786375105085e+00 1.461875500000029859e+00
7.960000000000000000e+02 1.204000000000000000e+03 1.661129568106312293e+00 1.415904000000026031e+00
7.900000000000000000e+02 1.210000000000000000e+03 1.652892561983471120e+00 1.425985000000028258e+00
8.060000000000000000e+02 1.194000000000000000e+03 1.675041876046901246e+00 1.483545000000027869e+00
7.950000000000000000e+02 1.205000000000000000e+03 1.659751037344398439e+00 1.470100000000030604e+00
8.090000000000000000e+02 1.191000000000000000e+03 1.679261125104953845e+00 1.448256000000029076e+00
7.940000000000000000e+02 1.206000000000000000e+03 1.658374792703150913e+00 1.430316000000028120e+00
7.970000000000000000e+02 1.203000000000000000e+03 1.662510390689941886e+00 1.458036000000030308e+00
7.870000000000000000e+02 1.213000000000000000e+03 1.648804616652926658e+00 1.452567500000030432e+00
7.840000000000000000e+02 1.216000000000000000e+03 1.644736842105263053e+00 1.424544000000028232e+00
7.780000000000000000e+02 1.222000000000000000e+03 1.636661211129296190e+00 1.410799000000025449e+00
7.890000000000000000e+02 1.211000000000000000e+03 1.651527663088356634e+00 1.425347000000027897e+00
8.070000000000000000e+02 1.193000000000000000e+03 1.676445934618608469e+00 1.455460000000030174e+00
8.000000000000000000e+02 1.200000000000000000e+03 1.666666666666666741e+00 1.456800000000028072e+00
8.160000000000000000e+02 1.184000000000000000e+03 1.689189189189189255e+00 1.468160000000028775e+00
8.290000000000000000e+02 1.171000000000000000e+03 1.707941929974380768e+00 1.471361500000027300e+00
8.130000000000000000e+02 1.187000000000000000e+03 1.684919966301600569e+00 1.468319000000027019e+00
8.040000000000000000e+02 1.196000000000000000e+03 1.672240802675585281e+00 1.450150000000026917e+00
7.920000000000000000e+02 1.208000000000000000e+03 1.655629139072847700e+00 1.481008000000028746e+00
8.210000000000000000e+02 1.179000000000000000e+03 1.696352841391009392e+00 1.474339500000029224e+00
8.190000000000000000e+02 1.182000000000000000e+03 1.692047377326565183e+00 1.460952000000026896e+00
8.260000000000000000e+02 1.175000000000000000e+03 1.702127659574468099e+00 1.442900000000027827e+00
8.340000000000000000e+02 1.166000000000000000e+03 1.715265866209262358e+00 1.472075000000029554e+00
8.140000000000000000e+02 1.187000000000000000e+03 1.684919966301600569e+00 1.455855500000028391e+00
7.960000000000000000e+02 1.204000000000000000e+03 1.661129568106312293e+00 1.455034000000028582e+00
8.020000000000000000e+02 1.198000000000000000e+03 1.669449081803004997e+00 1.457966000000026519e+00
8.180000000000000000e+02 1.183000000000000000e+03 1.690617075232459854e+00 1.447992000000024815e+00
8.320000000000000000e+02 1.169000000000000000e+03 1.710863986313088114e+00 1.463003500000026103e+00
8.210000000000000000e+02 1.179000000000000000e+03 1.696352841391009392e+00 1.462549500000026592e+00
8.170000000000000000e+02 1.184000000000000000e+03 1.689189189189189255e+00 1.474080000000028701e+00
8.100000000000000000e+02 1.191000000000000000e+03 1.679261125104953845e+00 1.481008500000029704e+00
8.260000000000000000e+02 1.174000000000000000e+03 1.703577512776831338e+00 1.471609000000030143e+00
8.070000000000000000e+02 1.193000000000000000e+03 1.676445934618608469e+00 1.451284500000028288e+00
7.950000000000000000e+02 1.206000000000000000e+03 1.658374792703150913e+00 1.462275000000031300e+00
8.020000000000000000e+02 1.198000000000000000e+03 1.669449081803004997e+00 1.456169000000029135e+00
7.980000000000000000e+02 1.202000000000000000e+03 1.663893510815307897e+00 1.453218000000031429e+00
8.160000000000000000e+02 1.184000000000000000e+03 1.689189189189189255e+00 1.462240000000028628e+00
8.080000000000000000e+02 1.192000000000000000e+03 1.677852348993288611e+00 1.467948000000031339e+00
8.070000000000000000e+02 1.193000000000000000e+03 1.676445934618608469e+00 1.492443000000031716e+00
7.990000000000000000e+02 1.201000000000000000e+03 1.665278934221481988e+00 1.481433500000028491e+00
7.910000000000000000e+02 1.209000000000000000e+03 1.654259718775847876e+00 1.446568500000029900e+00
8.160000000000000000e+02 1.185000000000000000e+03 1.687763713080168815e+00 1.472362500000026220e+00
8.090000000000000000e+02 1.191000000000000000e+03 1.679261125104953845e+00 1.426818000000028119e+00
8.230000000000000000e+02 1.177000000000000000e+03 1.699235344095157085e+00 1.450652500000029432e+00
8.180000000000000000e+02 1.182000000000000000e+03 1.692047377326565183e+00 1.449132000000029397e+00
8.210000000000000000e+02 1.179000000000000000e+03 1.696352841391009392e+00 1.467855000000028332e+00
8.000000000000000000e+02 1.200000000000000000e+03 1.666666666666666741e+00 1.452600000000027869e+00
8.080000000000000000e+02 1.192000000000000000e+03 1.677852348993288611e+00 1.463180000000025904e+00
8.220000000000000000e+02 1.178000000000000000e+03 1.697792869269949101e+00 1.499594000000029403e+00
8.140000000000000000e+02 1.186000000000000000e+03 1.686340640809443459e+00 1.462338000000029448e+00
8.230000000000000000e+02 1.177000000000000000e+03 1.699235344095157085e+00 1.460657000000027850e+00
8.420000000000000000e+02 1.158000000000000000e+03 1.727115716753022445e+00 1.494978000000027452e+00
8.170000000000000000e+02 1.183000000000000000e+03 1.690617075232459854e+00 1.486439500000029890e+00
8.100000000000000000e+02 1.190000000000000000e+03 1.680672268907563049e+00 1.493450000000029476e+00
8.280000000000000000e+02 1.172000000000000000e+03 1.706484641638225330e+00 1.475548000000026283e+00
8.150000000000000000e+02 1.185000000000000000e+03 1.687763713080168815e+00 1.508505000000030849e+00
8.390000000000000000e+02 1.161000000000000000e+03 1.722652885443583193e+00 1.500012000000028545e+00
8.240000000000000000e+02 1.176000000000000000e+03 1.700680272108843427e+00 1.454712000000025540e+00
8.150000000000000000e+02 1.185000000000000000e+03 1.687763713080168815e+00 1.445107500000026857e+00
8.160000000000000000e+02 1.184000000000000000e+03 1.689189189189189255e+00 1.447440000000028038e+00
7.980000000000000000e+02 1.204000000000000000e+03 1.661129568106312293e+00 1.449616000000025773e+00
7.920000000000000000e+02 1.208000000000000000e+03 1.655629139072847700e+00 1.447184000000026671e+00
7.750000000000000000e+02 1.225000000000000000e+03 1.632653061224489832e+00 1.435700000000028398e+00
7.930000000000000000e+02 1.209000000000000000e+03 1.654259718775847876e+00 1.469539500000031085e+00
8.130000000000000000e+02 1.189000000000000000e+03 1.682085786375105085e+00 1.509435500000032349e+00
8.230000000000000000e+02 1.179000000000000000e+03 1.696352841391009392e+00 1.507941000000031062e+00
8.040000000000000000e+02 1.197000000000000000e+03 1.670843776106933909e+00 1.481287500000033175e+00
8.000000000000000000e+02 1.200000000000000000e+03 1.666666666666666741e+00 1.509600000000031583e+00
8.040000000000000000e+02 1.196000000000000000e+03 1.672240802675585281e+00 1.465100000000029379e+00
8.170000000000000000e+02 1.183000000000000000e+03 1.690617075232459854e+00 1.490580000000028660e+00
8.240000000000000000e+02 1.176000000000000000e+03 1.700680272108843427e+00 1.477644000000026825e+00
8.300000000000000000e+02 1.170000000000000000e+03 1.709401709401709324e+00 1.439100000000025137e+00
8.240000000000000000e+02 1.176000000000000000e+03 1.700680272108843427e+00 1.447068000000027777e+00
8.100000000000000000e+02 1.190000000000000000e+03 1.680672268907563049e+00 1.447635000000027317e+00
8.060000000000000000e+02 1.194000000000000000e+03 1.675041876046901246e+00 1.439964000000028443e+00
8.020000000000000000e+02 1.198000000000000000e+03 1.669449081803004997e+00 1.441793000000028968e+00
8.100000000000000000e+02 1.191000000000000000e+03 1.679261125104953845e+00 1.472076000000030804e+00
8.110000000000000000e+02 1.190000000000000000e+03 1.680672268907563049e+00 1.461915000000030274e+00
8.240000000000000000e+02 1.177000000000000000e+03 1.699235344095157085e+00 1.514210500000032100e+00
8.280000000000000000e+02 1.173000000000000000e+03 1.705029838022165345e+00 1.463904000000029626e+00
8.120000000000000000e+02 1.189000000000000000e+03 1.682085786375105085e+00 1.461875500000031192e+00
8.040000000000000000e+02 1.197000000000000000e+03 1.670843776106933909e+00 1.513008000000032327e+00
8.130000000000000000e+02 1.188000000000000000e+03 1.683501683501683610e+00 1.507572000000031442e+00
8.170000000000000000e+02 1.184000000000000000e+03 1.689189189189189255e+00 1.494800000000031881e+00
8.030000000000000000e+02 1.198000000000000000e+03 1.669449081803004997e+00 1.472342000000030238e+00
8.120000000000000000e+02 1.189000000000000000e+03 1.682085786375105085e+00 1.482088500000030118e+00
8.330000000000000000e+02 1.169000000000000000e+03 1.710863986313088114e+00 1.472940000000029004e+00
8.170000000000000000e+02 1.184000000000000000e+03 1.689189189189189255e+00 1.499536000000029290e+00
8.320000000000000000e+02 1.169000000000000000e+03 1.710863986313088114e+00 1.461250000000026139e+00
8.200000000000000000e+02 1.181000000000000000e+03 1.693480101608806132e+00 1.430191000000022861e+00
8.330000000000000000e+02 1.168000000000000000e+03 1.712328767123287632e+00 1.447152000000025307e+00
8.020000000000000000e+02 1.199000000000000000e+03 1.668056713928273593e+00 1.452588500000025817e+00
8.060000000000000000e+02 1.195000000000000000e+03 1.673640167364016662e+00 1.425037500000025714e+00
8.160000000000000000e+02 1.185000000000000000e+03 1.687763713080168815e+00 1.429110000000026526e+00
7.980000000000000000e+02 1.203000000000000000e+03 1.662510390689941886e+00 1.436983500000027503e+00
7.990000000000000000e+02 1.202000000000000000e+03 1.663893510815307897e+00 1.441198000000026402e+00
8.040000000000000000e+02 1.197000000000000000e+03 1.670843776106933909e+00 1.426824000000025183e+00
8.140000000000000000e+02 1.187000000000000000e+03 1.684919966301600569e+00 1.406595000000021134e+00
8.080000000000000000e+02 1.193000000000000000e+03 1.676445934618608469e+00 1.415494500000024081e+00
8.370000000000000000e+02 1.164000000000000000e+03 1.718213058419243877e+00 1.460238000000025904e+00
8.360000000000000000e+02 1.165000000000000000e+03 1.716738197424892753e+00 1.441105000000024727e+00
8.060000000000000000e+02 1.195000000000000000e+03 1.673640167364016662e+00 1.402930000000023769e+00
7.930000000000000000e+02 1.208000000000000000e+03 1.655629139072847700e+00 1.398864000000023200e+00
8.140000000000000000e+02 1.187000000000000000e+03 1.684919966301600569e+00 1.436270000000026137e+00
8.300000000000000000e+02 1.172000000000000000e+03 1.706484641638225330e+00 1.439216000000024920e+00
8.350000000000000000e+02 1.166000000000000000e+03 1.715265866209262358e+00 1.454002000000028216e+00
8.310000000000000000e+02 1.170000000000000000e+03 1.709401709401709324e+00 1.476540000000030162e+00
8.090000000000000000e+02 1.192000000000000000e+03 1.677852348993288611e+00 1.464968000000028692e+00
8.040000000000000000e+02 1.197000000000000000e+03 1.670843776106933909e+00 1.462135500000028898e+00
8.130000000000000000e+02 1.188000000000000000e+03 1.683501683501683610e+00 1.479060000000027797e+00
8.150000000000000000e+02 1.186000000000000000e+03 1.686340640809443459e+00 1.489023000000031516e+00
