step	time	T	Ekin	chem_fpl_reaction_1	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	lj-tab	tab-dynamic_0	tab-scaled_0	cr_3	count_0	res_fpl_0
0	0	2.66784	16007	0	5087.16	4467.66	0	15737.1	0	10063.7	0	0	-nan
1000	1	4.43643	26618.6	0	5594.75	4383.46	0	15496.8	257.661	10262.9	0.0045	9	0
2000	2	4.45108	26706.5	20.3694	6393.34	4603.53	0	15443.6	159.894	9897.54	0.0125	25	0.36
3000	3	4.44825	26749.5	63.8103	7085.6	4409.4	3.50478	15985.4	192.852	9773.4	0.02	40	0.625
4000	4	4.4281	26734.7	66.0325	8494.01	4531.58	5.363	16127.8	160.422	9879.49	0.031	62	0.645161
5000	5	4.48969	27194	174.874	10389.7	4665.39	0.290727	16473.3	1611.47	9409.93	0.042	84	0.738095
6000	6	4.35673	26526	214.506	5392.85	4513.53	10.5086	16325.6	320.738	9612.1	0.0505	101	0.831683
7000	7	4.43942	27182.6	281.301	5643.26	4645.88	12.4634	16553.9	317.075	8872.78	0.0585	117	0.863248
