step	time	T	Ekin	chem_fpl_reaction_1	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	lj-tab	tab-dynamic_0	tab-scaled_0	cr_3	count_0	res_fpl_0
30000	30	4.48322	36112.4	3286.84	153725	4876.67	4725.86	21098.4	257.602	5779.78	0.703	1406	0.99431
31000	31	4.45407	35971.1	2921.84	372173	4802.04	4957.33	20666.2	131.997	5748.97	0.7125	1425	0.984561
32000	32	4.53333	36604.4	3087.02	285544	4753.66	4969.96	20917.1	119.277	5735.58	0.7155	1431	0.990217
33000	33	4.48897	36374.1	3415.3	150266	4656.77	5032.25	20740.3	325.333	6019.99	0.7225	1445	0.986851
34000	34	4.5162	36628.6	3157.21	502967	4602.53	5307.1	20709.5	193.365	5505.84	0.725	1450	0.989655
35000	35	4.50596	36586.1	3363.43	214212	4848.88	5177.13	21206.2	174.261	5683.75	0.7235	1447	0.99378
36000	36	4.46406	36312.9	3214.54	282002	4943.35	5106.26	21246.6	280.285	5881.04	0.727	1454	0.988996
37000	37	4.52777	36831.1	3229.33	174337	4885.15	5119.54	20576.7	119.275	5738.9	0.731	1462	0.98974
38000	38	4.51649	36786.8	3508.07	92068.3	4975.96	5134.71	20883.2	330.685	5829.9	0.732	1464	0.993169
39000	39	4.57859	37381.9	3278.18	155397	4775.21	5257.61	20514.9	142.838	6074.87	0.7355	1471	0.991842
40000	40	4.50363	36763.2	3214.33	423753	4830.69	5159.56	20192.6	2269.58	5850.42	0.7385	1477	0.990521
41000	41	4.56389	37275.5	3566.33	455906	4807.84	5249.82	20554.9	276.642	5875.28	0.7395	1479	0.990534
42000	42	4.50139	36839.4	3312.8	152520	5007.43	5340.48	20863.2	357.976	5887.91	0.7445	1489	0.991269
43000	43	4.49237	36785.8	3405.38	271769	4657.35	5315.83	20733.9	245.541	5769.81	0.745	1490	0.990604
44000	44	4.57942	37512.3	3419.79	256355	4695.25	5351.19	20815.7	91.0086	5792.18	0.748	1496	0.989973
45000	45	4.51682	36992.7	3476.59	345707	4703.64	5307.95	20762.1	126.687	5875.2	0.7515	1503	0.987359
46000	46	4.50236	36894.6	3433.07	325230	4876.38	5333.23	20912	449.452	5826.88	0.753	1506	0.991368
47000	47	4.58411	37647	3327.86	202512	4439.02	5467.2	20910.5	585.827	5788.7	0.7545	1509	0.99271
48000	48	4.5803	37656.9	3455.07	260687	4857.7	5294.98	20832	72.7417	5912.92	0.759	1518	0.988801
49000	49	4.60464	37891.6	3422.23	266446	4782.87	5417.8	20726.8	123.353	5919.92	0.76	1520	0.992763
50000	50	4.44844	36639.6	3576.89	151163	4329.83	5400.43	20946.9	169.349	6083.01	0.762	1524	0.993438
51000	51	4.59122	37843.2	3374.14	107841	4716.96	5382.31	21284.8	1110.82	5719.12	0.76	1520	0.994737
52000	52	4.54923	37503.8	3287.81	155218	4579.99	5437.63	20744	305.262	5672.25	0.765	1530	0.988235
53000	53	4.5517	37510.6	3238.96	231049	4927.49	5400.97	20820.7	2583.49	5846.33	0.7665	1533	0.992172
54000	54	4.50806	37184.7	3161.17	271073	4835.81	5372.3	20786.9	399.652	6266.13	0.7665	1533	0.99152
55000	55	4.55885	37603.7	3415.1	130885	4755.44	5549.15	20891.9	671.763	6005.14	0.766	1532	0.993473
56000	56	4.47977	37038.8	3495.68	118130	4866.62	5618.79	21034.4	115.401	5805.48	0.7705	1541	0.991564
57000	57	4.60365	38056.1	3472.13	208850	4434.18	5632.34	20833.4	114.44	5961.09	0.7705	1541	0.992862
58000	58	4.56943	37773.2	3542.67	233625	4456.99	5509.68	20691.3	95.4332	5715.79	0.767	1534	0.996741
59000	59	4.46051	36859.4	3496.93	121888	4821.77	5507.28	20517.2	807.405	5832.75	0.767	1534	0.991525
60000	60	4.50638	37204.7	3379.02	248936	5063.47	5391.13	20386.6	166.275	5952.14	0.7695	1539	0.990253
61000	61	4.4704	36941.2	3501.95	187628	4690.34	5537.81	20707.8	128.8	5852.63	0.77	1540	0.992208
62000	62	4.48494	37108.4	3325.64	281066	4659.76	5579.44	20158.8	124.256	5884.21	0.7745	1549	0.989671
63000	63	4.5177	37406.6	3429.93	157832	4953.53	5460.96	20822.6	328.501	5883.64	0.7745	1549	0.994835
64000	64	4.57494	37914.8	3391.08	173129	4856.27	5391.22	20879.7	88.7591	5880.8	0.7745	1549	0.992899
65000	65	4.48618	37199.4	3602.05	248044	4915.31	5294.22	20881.7	239.838	5909.07	0.776	1552	0.992268
66000	66	4.60683	38199.8	3355.58	148595	4773.82	5379.16	20895.6	47.6917	5795.47	0.776	1552	0.992268
67000	67	4.43499	36775	3327.28	125803	4633.18	5480.94	20682.9	173.565	6238.17	0.777	1554	0.992921
68000	68	4.5348	37609.4	3387.41	57451	4594.11	5384.77	20358.8	579.553	5892.07	0.778	1556	0.992931
69000	69	4.51411	37451.3	3251.97	111962	4501.65	5334.61	20922.3	129.628	5850.18	0.7765	1553	0.994849
70000	70	4.56625	37856.5	3496.08	111275	5016.03	5399.13	20651.4	188.6	5819.11	0.776	1552	0.992268
71000	71	4.51635	37429.3	3512.6	157264	4560.89	5473.74	20717.5	64.5013	5790.45	0.7755	1551	0.992908
72000	72	4.45389	36925	3489.77	224061	4779.03	5568.74	20965.5	584.21	6218.23	0.7815	1563	0.986564
73000	73	4.44463	36834.9	3376.35	220577	4714.78	5542.79	21127.2	226.082	6049.23	0.781	1562	0.994238
74000	74	4.4234	36758.5	3594.55	158468	4717.87	5599.28	21095.7	2777.19	5750.36	0.783	1566	0.993614
75000	75	4.56641	37946.9	3281.16	142184	4582.37	5550.73	20903.5	65.5951	5766.49	0.784	1568	0.99426
76000	76	4.42951	36855.7	3424.4	121722	4732.5	5594.5	20796.4	20030.7	6028.79	0.7865	1573	0.992371
77000	77	4.45973	37120.6	3336.09	131611	4716.95	5710.14	21180.8	470.846	5718.6	0.7885	1577	0.993659
78000	78	4.47988	37301.7	3592.59	115652	4729.78	5257.86	20808	883.811	5676.66	0.784	1568	0.998087
79000	79	4.48695	37353.8	3475.12	327081	4734.6	5482.27	20946.6	414.602	5880.53	0.7885	1577	0.987952
80000	80	4.4916	37345.4	3368.37	215809	4553.67	5539.49	20827	912.355	5913.5	0.788	1576	0.993655
81000	81	4.54869	37867.8	3496.59	116990	4666.44	5485.8	20795.1	141.101	5877.06	0.7865	1573	0.996186
82000	82	4.4096	36716.5	3528.75	197351	4713.85	5622.82	20805.7	87.9561	6120.32	0.787	1574	0.993011
83000	83	4.42726	36830.4	3588.56	71815.4	4554.25	5543.09	21110.4	162.154	5983.19	0.7865	1573	0.993007
84000	84	4.47773	37230.1	3637.45	138509	4664.85	5462.51	20570.9	81.7668	5862.15	0.784	1568	0.994898
85000	85	4.50255	37456.7	3509.98	74372.9	4805.99	5424.48	20876.4	91.2408	6007.92	0.784	1568	0.994898
86000	86	4.4758	37193.9	3356.47	209629	4763.44	5590.71	21059	83.3944	6025.28	0.786	1572	0.989186
87000	87	4.53382	37662.5	3612.75	240911	4740.32	5539.48	21091.9	1587.06	5882.88	0.7885	1577	0.990488
88000	88	4.4638	37134.4	3744.21	199487	4572.92	5625.99	20591.3	10376	6079.09	0.791	1582	0.992415
89000	89	4.4722	37251.1	3627.34	329893	4581.51	5816.4	20924.5	155.43	5734.7	0.795	1590	0.989937
90000	90	4.61071	38418.8	3459.27	280922	4620.11	5724.39	21164.6	682.499	5920.24	0.7965	1593	0.991839
91000	91	4.63841	38663.5	3722.56	115369	4745.83	5668.3	21159.6	444.717	5930.02	0.794	1588	0.994962
92000	92	4.59329	38294.3	3429.51	204141	4714.96	5769.15	21115.3	381.785	5834.33	0.793	1586	0.991803
93000	93	4.56411	38057.9	3611.34	150694	4672.11	5612.81	20969.3	431.403	6499.14	0.7955	1591	0.992458
94000	94	4.4739	37319	3609.33	140204	4649.96	5660.92	20982.1	122.69	5930.71	0.7925	1585	0.996215
95000	95	4.53562	37840.7	3615.86	115457	4640.67	5695.38	20457.7	107.41	6073.96	0.7925	1585	0.994953
96000	96	4.5272	37743.2	3673.29	152845	4620.52	5651.76	20479.3	41.5197	5956.24	0.79	1580	0.99557
97000	97	4.47612	37330.8	3481.46	232102	4774.82	5689.45	20868.2	164.852	6071.99	0.7945	1589	0.99056
98000	98	4.5668	38094	3261.4	138449	4875.4	5620.31	20915.7	419.924	5994.87	0.7975	1595	0.991223
99000	99	4.51851	37718.3	3459.63	114119	4642.31	5705.28	20724.3	866.659	6025.39	0.7985	1597	0.993738
100000	100	4.56006	38106.2	3664.74	135138	4826.66	5730.2	20609.6	139.473	5931.73	0.8015	1603	0.991266
101000	101	4.57361	38239.9	3869.36	193736	4779.25	5807.78	20945.1	216.734	5727.31	0.804	1608	0.991294
102000	102	4.48513	37513.6	3416.16	179949	4484.18	5650.27	21076.4	172.697	5894.68	0.804	1608	0.993781
103000	103	4.59577	38514.9	3664.51	143195	4617.92	5836.32	21170.5	126.326	5992.07	0.8095	1619	0.991353
104000	104	4.42033	37071.1	3762.68	92592.8	4846.85	5797.38	20845.9	3156.36	5651.45	0.809	1618	0.995056
105000	105	4.46959	37490.9	3673.02	237041	4662.66	5885.96	20775	133.54	5869.41	0.8125	1625	0.990769
106000	106	4.42015	37082.9	3718.91	180356	4874.53	5913.19	20911.3	140.674	5761.41	0.812	1624	0.995074
107000	107	4.479	37637.1	3640.18	38900.9	4701.36	5954.34	20798.7	346.126	5747.16	0.814	1628	0.9957
108000	108	4.41397	37070.7	3520.87	134879	4621.62	5968.48	20805.1	60.6715	5804.76	0.811	1622	0.995068
109000	109	4.4923	37701.7	3710.84	315515	4818.13	5914.59	20516.2	264.162	5861.03	0.8075	1615	0.996285
110000	110	4.47926	37558.6	3740.27	158053	4321.45	5851.75	21352.7	201.62	6332.57	0.805	1610	0.993789
111000	111	4.4681	37418.1	3791.97	82045.6	4306.2	5815.35	20907.4	1030.25	6026.04	0.804	1608	0.993781
112000	112	4.504	37739	3702.33	17624.4	4787.85	5687.89	20690.8	68.9725	6038.24	0.805	1610	0.993789
113000	113	4.41485	36952.3	3730.78	130101	4420.03	5639.01	20846.9	305.496	5949.14	0.805	1610	0.993168
114000	114	4.45479	37299.9	3485	150671	4827.9	5755.38	20677.4	59.2762	5835.95	0.8045	1609	0.994406
115000	115	4.58948	38441.5	3668.9	50219.7	4620.36	5826.74	20933.2	732.135	5833.08	0.8045	1609	0.995649
116000	116	4.39646	36765.4	3659.41	114389	4604.62	5654.95	21143.9	1058.04	5953.9	0.803	1606	0.992528
117000	117	4.49323	37581.4	3601.23	123490	4835.31	5765.86	20882.5	1215.44	5803.87	0.8015	1603	0.993138
118000	118	4.48118	37487.3	3700.92	128531	4781.38	5653.48	20959.4	80.6054	6109.16	0.8025	1605	0.991277
119000	119	4.48756	37527.3	3585.16	189062	4680.9	5728.73	21224.6	69.35	5764.87	0.799	1598	0.99562
120000	120	4.55911	38111.8	3577.61	65770.2	4935.29	5597.79	20805.7	860.279	5921.82	0.7985	1597	0.993112
121000	121	4.52837	37854.9	3412.96	84773.1	4740.74	5538.14	20583	83.8809	6079.95	0.8	1600	0.99125
122000	122	4.47593	37423.3	3704.47	57337.3	4798.28	5663.62	20821.3	215.547	6003.29	0.7995	1599	0.994997
123000	123	4.44234	37155.7	3428.36	176199	4496.92	5470.12	20708.2	1565.57	5955.43	0.7975	1595	0.996865
124000	124	4.53884	37969.7	3928.64	283260	4751.06	5637.93	20449.8	179.714	5842.52	0.802	1604	0.990648
125000	125	4.55249	38049.7	3635.13	85240.8	4467.91	5714.15	20521.5	734.688	5950.01	0.8015	1603	0.993138
126000	126	4.46172	37344.6	3538.54	151746	4643.78	5795.99	20758.7	98.2044	6020.94	0.8065	1613	0.988841
127000	127	4.55073	38069.1	3618.34	176772	4533.62	5928.36	20444.2	122.652	5838.18	0.8035	1607	0.995022
128000	128	4.5213	37884	3764.65	227693	4568.05	5914.49	20621.2	630.506	6045.27	0.806	1612	0.992556
129000	129	4.42447	37046.1	3683.11	171138	4715.73	6107.03	21088	339.604	5888.34	0.808	1616	0.991337
130000	130	4.46849	37461.6	3744.48	102752	4525.57	6063.42	20901.5	66.2372	5937.08	0.808	1616	0.993812
131000	131	4.45949	37419.6	3384.76	196636	4690.91	5712.24	20812.8	183.828	6044.58	0.8095	1619	0.993823
132000	132	4.42666	37124.2	3608.94	195801	4753.7	6024.46	20936.3	596.4	5720.41	0.807	1614	0.995043
133000	133	4.57749	38375.4	3549.67	126750	4644.93	5788.59	21145.7	405.996	5915.8	0.8045	1609	0.995028
134000	134	4.46194	37393.3	3532.2	46138.7	4882.13	5733.31	21244.9	130.609	6400.58	0.805	1610	0.991925
135000	135	4.53495	37991.5	3570.27	248886	4527.44	5977.66	20975.2	471.583	5862.66	0.8105	1621	0.987045
136000	136	4.51464	37848.5	3663.52	202118	4784.61	5870.57	20924.7	326.45	5860.51	0.812	1624	0.992611
137000	137	4.52378	37999.8	3769.76	128301	4542.89	6051.26	20912.7	90.4915	5959.91	0.8135	1627	0.993854
138000	138	4.44287	37326.8	3686.4	217718	4681.5	6022.55	21003	342.272	5908.55	0.815	1630	0.990798
139000	139	4.52945	38006.6	3715.21	54347	4625.19	6098.73	20926.4	226.409	6004.7	0.811	1622	0.995684
140000	140	4.50365	37837.4	3577.47	146229	4886.82	6062.53	20967.9	175.485	6014.95	0.8155	1631	0.990803
141000	141	4.56223	38370.7	3512.71	85799.7	4485.7	6034.45	21127.6	135.46	5901.73	0.82	1640	0.991463
142000	142	4.46426	37566.7	3755.58	168453	4700.55	6059.94	21015	54.1805	5787.98	0.8215	1643	0.992696
143000	143	4.52986	38152.8	3515.24	21510	4611.37	5982.45	20591.2	1372.03	5928.05	0.8185	1637	0.998167
144000	144	4.49787	37876.5	3435.45	66902.5	4742.97	5800.63	20862.9	86.1916	5907.26	0.815	1630	0.997546
145000	145	4.56483	38399.4	3649.56	42372.5	4682.77	5873.13	20920.5	45.6122	5823.55	0.813	1626	0.995695
146000	146	4.45616	37431.7	3871.22	367433	4513.11	5873.82	20591.9	901.313	6118.4	0.8185	1637	0.986561
147000	147	4.42728	37189.1	3678.06	74428.5	4617	6075.12	20978.8	1087.68	5913.62	0.8215	1643	0.992088
148000	148	4.48282	37722.9	3772.79	142331	4524.96	5861.56	21070	165.859	6129.47	0.822	1644	0.991484
149000	149	4.56824	38469.2	3535.5	122483	4879.67	5860.58	21003.5	46.8233	5842.74	0.82	1640	0.996341
150000	150	4.46689	37669.3	3670.1	135164	4902.84	6093.36	20968.7	8313.06	6053.52	0.8245	1649	0.990904
151000	151	4.45811	37555.1	3570.24	122968	4716.19	5991.98	21140.7	99.1393	5993.31	0.8225	1645	0.995745
152000	152	4.47041	37685.6	3654.84	89189	4664.32	5822.37	21080.7	123.293	5859.15	0.8205	1641	0.995734
153000	153	4.48629	37785.8	3643.69	81910.8	4387.5	6209.96	20797.6	102.007	5831.4	0.822	1644	0.992701
154000	154	4.50934	37986.7	3507.77	183062	4713.68	6095.19	20890	112.472	6003.25	0.823	1646	0.993317
155000	155	4.47747	37704.8	3692.88	112598	4642.72	5988.86	21038.4	146.632	6076.96	0.822	1644	0.993309
156000	156	4.4888	37793.4	3581.7	190014	4625.76	5896.21	21031.1	414.375	6018.21	0.8205	1641	0.994516
157000	157	4.39223	36967.2	3751.68	200925	4844.91	5853.12	21092.4	127.208	5876.39	0.819	1638	0.993895
158000	158	4.55389	38293.7	3850	63339.3	4824.11	5904.37	21226.2	205.338	6149.41	0.8185	1637	0.99267
159000	159	4.44983	37405.2	3635.95	78666.1	4496.31	5800.48	20958.6	253.061	6099.91	0.8155	1631	0.996321
160000	160	4.44232	37368.8	3756.65	137370	4537.55	5977.12	20931.6	74.5673	6103.86	0.8175	1635	0.993884
161000	161	4.5353	38110.1	3576.1	189728	4483.16	5961.19	21233.9	160.718	5897.18	0.8165	1633	0.993264
162000	162	4.38829	36888	3906.29	91455.5	4413.03	5839.4	21436	284.153	6132.41	0.8175	1635	0.993884
163000	163	4.52569	38056.5	3725.28	88241.4	4670.71	5783.21	21145.6	150.197	5953.83	0.82	1640	0.992073
164000	164	4.48563	37780.2	3817.64	141953	4674.5	6066.01	20811.2	86.4777	5981.73	0.822	1644	0.993917
165000	165	4.52438	38113.3	3578.53	117375	4783.59	5976.14	21129.4	858.986	5922.64	0.823	1646	0.993925
166000	166	4.43024	37307	3654.96	74310.4	4608.59	5891.74	21280.5	72.4217	5965.7	0.82	1640	0.997561
167000	167	4.49428	37859.8	3764.87	122391	4800.09	5787.4	21013.4	62.4945	5983.16	0.82	1640	0.992683
168000	168	4.52636	38082.5	3555.41	157348	4464.04	5944.88	20635.8	118.198	5899.09	0.816	1632	0.996936
169000	169	4.50537	37939.7	3658.57	124291	4594.92	5860.84	21017.6	686.671	6141.52	0.819	1638	0.993284
170000	170	4.50424	37910	3663.49	196890	4930.78	5945.2	21320.4	158.571	6039.85	0.8185	1637	0.994502
171000	171	4.48638	37746.1	3543.63	42704.7	4850.07	5946.25	21152.3	2357.18	5918.29	0.816	1632	0.995098
172000	172	4.48087	37693	3500.96	229589	4681.09	5923.34	21575.7	198.58	6072.47	0.8205	1641	0.989031
173000	173	4.38491	36899	3800.46	115568	4866.02	5933.44	21215.1	287.176	6272.29	0.823	1646	0.992102
174000	174	4.52027	38092.3	3704.58	35697.3	4570.71	6049.33	20960.2	178.422	5938.57	0.824	1648	0.995752
175000	175	4.51666	38136.4	3511.36	107982	4408.85	5931.07	21180.6	84.5033	6316.46	0.826	1652	0.994552
176000	176	4.45506	37589.6	3728.59	35984.3	4488.4	5948.06	20777.3	20167	6124.76	0.823	1646	0.996355
177000	177	4.48673	37870.2	3594.98	91784	4594.94	5828.78	20679.4	584.34	5994.97	0.8265	1653	0.992136
178000	178	4.42258	37315.5	3757.55	41306.7	4726	5762.37	20993.1	71.8378	6075.23	0.8235	1647	0.996964
179000	179	4.55085	38425.1	3897.88	160058	4664.1	5908.31	20954.1	1586.97	6020.78	0.823	1646	0.994532
180000	180	4.57583	38567.3	3602.32	67746.4	4767.55	5725.49	21119.5	1336.81	5913.02	0.8205	1641	0.993906
181000	181	4.4793	37706.8	3418.73	108236	4712.78	6014.33	20667	420.793	6036.85	0.818	1636	0.994499
182000	182	4.45684	37544.4	3588.39	197944	4630.95	5902.79	20821.7	175.398	5793.11	0.82	1640	0.993293
183000	183	4.49725	37884.8	3863.8	116566	4812.19	5762.98	21000.9	87.8747	5905.72	0.82	1640	0.994512
184000	184	4.54119	38241.3	3668.59	192439	4591.82	5864.99	20861.2	39.6055	5996.04	0.819	1638	0.994505
185000	185	4.51863	38031.1	3509.26	110190	5023.59	6049.07	20809.8	109.061	6778.68	0.82	1640	0.990854
186000	186	4.52022	38003.8	3723.01	298231	5090.24	5960.73	20881.6	1473.63	5805.53	0.8185	1637	0.99328
187000	187	4.51403	37978.8	3950.87	167060	4847.71	5928.5	21057.6	11815.4	6048.53	0.82	1640	0.991463
188000	188	4.57497	38512.1	3427.23	73032.8	4551.34	5965.43	21439.1	382.036	5860.69	0.8195	1639	0.995729
189000	189	4.47748	37718.3	3430.17	87949.9	4987.86	6021.54	20930.3	72.7301	6134.22	0.8225	1645	0.991489
190000	190	4.50484	37982.6	3329.13	137954	4736.75	6343.33	20931.4	3384.27	5979.32	0.824	1648	0.994539
191000	191	4.57736	38607.8	3730.55	85530.8	4438.3	6021.28	20872.4	96.4321	5835.4	0.823	1646	0.995747
192000	192	4.49662	37933.5	3547.25	113410	4638.7	6036.48	20637.3	50.855	5714.39	0.823	1646	0.994532
193000	193	4.52621	38149.2	3703.78	115330	4852.26	5756.46	21060.5	130.36	5951.25	0.82	1640	0.995732
194000	194	4.51334	38061	3826.85	128777	4708.5	6039.88	21127.4	260.068	6004.57	0.8235	1647	0.992714
195000	195	4.50956	37981.8	3520.68	160657	4406.24	5940.71	20821.5	530.86	5941.79	0.821	1642	0.99391
196000	196	4.48079	37726	3763.22	85799.5	4736.15	5848.51	21076.6	57.3393	5875.12	0.82	1640	0.993293
197000	197	4.5836	38591.6	3677.38	79324.4	4736.3	5901.15	20900.4	97.3334	5798.46	0.8205	1641	0.993297
198000	198	4.48592	37775.9	3729.69	73760.9	4861.22	6016.79	20949.4	105.037	6056.12	0.821	1642	0.99391
199000	199	4.53569	38133.8	3524.66	127478	4702.25	5777.57	20935.4	252.858	5822	0.8155	1631	0.995095
200000	200	4.48358	37695.7	3723.68	139303	4628.55	5841.32	20892.1	115.126	6056.99	0.8165	1633	0.993264
201000	201	4.49307	37782.2	3559.23	49726.3	5046.54	5810.08	20881.2	196.758	5714.34	0.816	1632	0.995098
202000	202	4.51629	37977.5	4000.61	86069.8	4473.31	5764.78	21094.7	147.801	6240.21	0.8155	1631	0.993869
203000	203	4.5609	38339	3706.55	103678	4560.31	5728.86	20919.9	230.231	6244.58	0.8175	1635	0.991437
204000	204	4.46252	37525.3	3830.79	126190	4578.91	5771.21	20548.2	96.3621	6272.4	0.8185	1637	0.993891
205000	205	4.46745	37553.4	3800.43	134150	4762.7	5832.36	20742	216.77	5997.47	0.815	1630	0.994479
206000	206	4.55906	38350.8	3770.85	189145	5023.45	5718.87	21563.2	268.029	5984.83	0.8175	1635	0.991437
207000	207	4.55943	38381.3	3932.55	111127	4521.17	6022.63	20892	945.986	6040.9	0.8215	1643	0.992088
208000	208	4.49407	37864.8	3919.19	43952.3	4590.71	5820.22	20961	381.949	6082.23	0.8205	1641	0.996344
209000	209	4.43202	37348.6	3702.65	146498	4720.27	5885.14	20905.7	59.6896	6125.73	0.82	1640	0.993902
210000	210	4.519	38068	3641.69	94026.7	4641.14	5824.8	21127.6	311.793	6347.15	0.8195	1639	0.993289
211000	211	4.45866	37579.8	3828.11	159763	4838.43	5890.18	21502.1	86.536	6028.44	0.822	1644	0.992701
212000	212	4.48952	37826.5	3583.71	166909	4599.22	5887.51	21002.9	3203.53	6160.69	0.822	1644	0.993309
213000	213	4.49	37810.3	3600.26	98321	4919.43	5716.28	21258.4	109.069	6025.23	0.819	1638	0.996337
214000	214	4.41356	37160	3651.6	242017	4646.71	5883.85	21297.5	214.867	5834.56	0.8225	1645	0.989058
215000	215	4.54867	38283.9	3752.52	12690.7	4703.97	5924.41	21164.4	121.251	6035.84	0.82	1640	0.996951
216000	216	4.47003	37642.2	3690.25	55996.9	4752.35	5910.63	20623.6	143.418	5843.22	0.8195	1639	0.995119
217000	217	4.52255	38084.4	3879.28	78126.4	4716.69	5885.28	21173.5	56.1384	5834.26	0.821	1642	0.99391
218000	218	4.52262	38078.2	3911.2	120636	4796.57	5943.16	21198.9	217.3	6018.39	0.8235	1647	0.992107
219000	219	4.57716	38530.5	3710.92	212398	4593.5	6084.43	21329.2	314.144	5782.99	0.822	1644	0.993309
220000	220	4.50934	37979.9	3845.6	45828.7	4674.42	5761.64	21164.2	105.132	5956.79	0.8205	1641	0.996344
221000	221	4.56719	38439.7	3886.81	55833.2	4506.08	5816.61	21790	2460.55	5852.02	0.819	1638	0.993895
222000	222	4.46999	37581.4	3640.81	100243	4480.3	5941.75	21297.1	304.3	6141.03	0.818	1636	0.993276
223000	223	4.50133	37851.7	3562.79	210553	4787.86	5991.7	21393.1	102.172	5883.04	0.82	1640	0.990854
224000	224	4.43168	37305.9	3592.54	81209.2	4904.17	5781.57	21497.8	120.551	5989.11	0.8205	1641	0.994516
225000	225	4.48577	37788.1	3658.41	214414	4710.91	5977.22	21165.4	468.236	6030.51	0.8235	1647	0.9915
226000	226	4.50771	38013.5	3687.92	94485.3	4676.44	5995.91	21037.3	67.0625	6180.52	0.8255	1651	0.993337
227000	227	4.54599	38288.6	3691.73	132699	4831.59	6019.16	21312.7	93.7406	6048.24	0.8215	1643	0.993305
228000	228	4.52869	38129.3	3860.82	130616	4815.89	5772.15	21474.3	420.232	6273.66	0.821	1642	0.992692
229000	229	4.4591	37543.4	3500.99	130488	4860.31	5827.7	21124.3	390.592	6170.88	0.8215	1643	0.993305
230000	230	4.50627	37954.1	3537.4	110672	4841.52	5812.06	21260.8	88.2068	6214.57	0.82	1640	0.995122
