step	time	T	Ekin	chem_fpl_reaction_1	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	lj-tab	tab-dynamic_0	tab-scaled_0	cr_3	count_0	res_fpl_0
59000	59	4.62277	32694.6	1735.78	39033.8	5117.46	1430.09	19184.8	2068.58	6743.68	0.367	734	0.987738
60000	60	4.61687	32687.4	1679.83	51876.2	4718.68	1474.21	19224.6	68.1575	6588.72	0.371	742	0.989218
61000	61	4.5557	32315.9	1629.47	161952	4664.22	1396.76	19148.5	101.264	6776.66	0.377	754	0.984085
62000	62	4.60307	32700.2	1727.12	112453	4772.88	1569.73	19097.5	104.986	6474.13	0.3825	765	0.985621
63000	63	4.58952	32665.9	1726.16	79976.1	4842.92	1531.64	18900.5	6050.28	6670.95	0.3825	765	0.994771
64000	64	4.53201	32317.8	1737.87	171321	4980.98	1508.41	19004.6	39.8432	6472.56	0.3855	771	0.988327
65000	65	4.5125	32205.7	1859.24	33994.1	4792.77	1400.88	19092.7	116.709	6804.14	0.388	776	0.990979
66000	66	4.57741	32710.2	1791.48	123264	4691.36	1459.71	19566	122.813	6481.83	0.3915	783	0.988506
67000	67	4.51251	32266.7	1876.14	305317	4923.81	1552.67	19485.9	95.879	6406.86	0.3975	795	0.981132
68000	68	4.55109	32583.5	1963.34	102713	4764.57	1516.52	19290.7	325.963	6405.1	0.3985	797	0.991217
69000	69	4.62908	33211.3	1726.28	53658.6	4793.37	1509.06	19806.8	86.3491	6378.45	0.404	808	0.986386
70000	70	4.56912	32836	1916.21	52074.5	4564.19	1564.33	19344	176.523	6574.41	0.4075	815	0.990184
71000	71	4.65654	33527.1	1850.05	147455	4797.64	1577.04	19250.6	107.751	6467.15	0.4105	821	0.991474
72000	72	4.53751	32745	1762.96	95593.8	4807.3	1550.59	19434.4	60.7698	6611.85	0.4115	823	0.996355
73000	73	4.50144	32504.9	1854.06	134117	4840.35	1546.74	19524.1	179.429	6531.11	0.4155	831	0.987966
74000	74	4.60847	33270.8	1807.39	186168	4933.04	1657.96	19564.7	222.665	6682.54	0.4185	837	0.984468
75000	75	4.62587	33452	1921.55	181250	4999.51	1721.54	19252.3	1929.45	6568.28	0.421	842	0.991686
76000	76	4.60004	33279	1699.3	64967	4940.17	1682.8	19124.3	35.9376	6353.06	0.422	844	0.990521
77000	77	4.53012	32807.1	1911.39	148138	4554.24	1682.97	19537.2	93.5829	6302.55	0.4245	849	0.989399
78000	78	4.57178	33129.4	1897.78	143266	4965.67	1676.07	19699.9	87.3817	6327.71	0.4275	855	0.988304
79000	79	4.62104	33521	1894.19	102380	4816.88	1694.92	19392.8	104.667	6559.8	0.43	860	0.990698
80000	80	4.57933	33245.9	1996.73	142261	4707.4	1774.09	19134.3	298.457	6386.15	0.43	860	0.994186
81000	81	4.61115	33518.5	1910.8	45600.1	4606.22	1811.32	19463.1	78.8776	6498.72	0.433	866	0.990762
82000	82	4.62048	33614	1995.56	185208	4728.78	1867.85	19217.3	88.1099	6432.46	0.437	874	0.988558
83000	83	4.60275	33519.5	2196.3	63889.6	5011.78	1842.29	19456.9	80.4942	6218.33	0.439	878	0.993166
84000	84	4.44529	32426.1	2139.4	136363	4637.82	1786.99	19405	84.3878	6291	0.441	882	0.992063
85000	85	4.49488	32821.6	1979.14	181825	4613.23	1878.33	19285.2	125.993	6356.95	0.442	884	0.994344
86000	86	4.59757	33592.2	2030.69	105684	4855.22	1777.58	19286.9	65.0787	6337.76	0.4435	887	0.992108
87000	87	4.44206	32442.6	2138.4	209870	4810.9	1903.26	19017.4	48.9568	6653.56	0.444	888	0.992117
88000	88	4.64024	33924.8	1974.21	305772	4687.87	1966.36	19336.4	88.7685	6541.41	0.447	894	0.987696
89000	89	4.58289	33519.3	2105.02	43177.1	4876.68	1925.91	19507.6	249.41	6366.71	0.448	896	0.99442
90000	90	4.56993	33479.3	1895.55	106024	4717.24	1972.86	19431.1	41.2737	6389.75	0.448	896	0.996652
91000	91	4.52342	33179.3	2026.49	95032.8	4612.83	1980.41	19781.2	30.9695	6283.31	0.451	902	0.992239
92000	92	4.64553	34088.9	2144.34	61780.2	4885.64	2031.04	19607.7	62.671	6426.52	0.4545	909	0.991199
93000	93	4.62596	33966.1	2079.74	22286.8	4939.36	1895.44	19519.6	50.9597	6349.79	0.4535	907	0.997795
94000	94	4.63327	34054.5	1931.52	71167.7	4768.64	1935.33	19113.1	27.634	6540.15	0.4555	911	0.994512
95000	95	4.50837	33136.5	2276.54	207889	4548.01	1979.31	19026.5	42.2858	6533.65	0.4605	921	0.985885
96000	96	4.48803	33007.2	2019.42	159942	4876.8	1959.63	19301.8	30.6143	6544.32	0.462	924	0.993506
97000	97	4.48989	33054.6	2147.33	198238	4876.35	2030.58	19210.3	57.7058	6564.97	0.4635	927	0.990291
98000	98	4.55965	33588.7	2109.89	123888	5025.92	2079.13	19603	110.888	6436.47	0.466	932	0.991416
99000	99	4.52674	33393.7	2112.81	28569.3	4654.63	2024.28	19455.4	253.884	6454.6	0.469	938	0.991471
100000	100	4.51533	33343.4	2206.53	134168	4651.09	1988.31	19352	195.684	6256.49	0.4705	941	0.993624
101000	101	4.57312	33804.5	1988.65	97584.8	5076.6	2169.62	19477.6	456.089	6417.25	0.4735	947	0.990496
102000	102	4.54472	33594.6	2353.43	44189.3	4689.86	2084.37	20091.5	330.956	6331.67	0.4735	947	0.992608
103000	103	4.54345	33605.6	2240.09	80008.9	4620.81	1952.22	19668.1	102.047	6662.63	0.4765	953	0.988458
104000	104	4.50183	33331.6	2266.84	99196.9	5009.59	2138.78	19605.9	115.075	6539.61	0.4785	957	0.99373
105000	105	4.52648	33561.6	2415.91	292149	5114.03	2183.95	19656.7	193.27	6647.03	0.481	962	0.991684
106000	106	4.59546	34107.5	2202.26	211796	4635.29	2218.22	19715.3	67.5341	6506.92	0.484	968	0.990702
107000	107	4.55419	33842.2	2201.69	89364.3	4674.2	2338.9	19451.7	56.2102	6363.43	0.4855	971	0.993821
108000	108	4.47901	33330.6	2157.25	322974	4980.35	2316.04	19736.9	295.82	6336.45	0.4905	981	0.987768
109000	109	4.58555	34130.3	2276.37	97165.2	4938.93	2224.43	19561	80.8447	6454.36	0.4915	983	0.992879
110000	110	4.48685	33436	1994.95	186449	4792.13	2389	19941.7	74.2149	6337.64	0.492	984	0.993902
111000	111	4.6908	34977	2324.78	251570	4727.02	2333.16	19496.6	585.578	6360.99	0.4925	985	0.993909
112000	112	4.54314	33882.8	2446.09	93214.9	4713.16	2500.57	19535.7	99.9818	6111.69	0.496	992	0.988911
113000	113	4.52727	33818.7	2410.4	48423.2	4869.35	2395.64	19496	86.4661	6236.6	0.4995	999	0.992993
114000	114	4.59079	34341.4	2087.91	11904.6	4841.17	2397.74	19291.1	77.3556	6160.35	0.501	1002	0.994012
115000	115	4.61814	34559.9	2365.58	158210	4925.38	2433.17	19609.1	37.0057	5958.13	0.505	1010	0.987129
116000	116	4.58864	34352.9	2295.42	164862	4859.81	2365.15	19758.9	366.282	6132.71	0.5075	1015	0.993103
117000	117	4.55132	34148.6	2501.93	104156	5000.89	2472.46	19749.5	121.526	6015.84	0.5085	1017	0.99705
118000	118	4.61075	34649.8	2355.27	114152	4763.14	2374.61	19654.9	17.057	6138.36	0.508	1016	0.997047
119000	119	4.71858	35474.3	2381.46	112775	4906.85	2525.73	19770	17.926	6131.28	0.512	1024	0.991211
120000	120	4.48294	33716.2	2273.71	161774	4720.48	2590.45	19388	54.282	6459.96	0.518	1036	0.987452
121000	121	4.5732	34429.3	2280.99	111297	5179.34	2650.08	19764.4	270.283	6015.87	0.522	1044	0.989464
122000	122	4.57999	34501.1	2362.34	156931	4957.19	2615.4	19927.7	103.252	6469.93	0.5215	1043	0.994247
123000	123	4.60865	34786.1	2401.71	74560.8	5220.77	2605.67	19766.3	36.6664	6514.82	0.5225	1045	0.995215
124000	124	4.55173	34377	2356.37	28675.5	4684.78	2710.5	19703.3	38.3228	6427.91	0.524	1048	0.996183
125000	125	4.47282	33814.5	2451.18	156545	4855.44	2729.77	19577.4	356.371	6165.03	0.5255	1051	0.994291
126000	126	4.55394	34434.6	2462.83	116952	4643.37	2561.94	19565.7	54.5735	6270.1	0.5265	1053	0.995252
127000	127	4.66764	35308.4	2480.12	73786.6	4854.14	2568.57	20101.3	1412.33	6217.27	0.5275	1055	0.995261
128000	128	4.55379	34467.7	2454.39	7086.09	5337.7	2593.06	19167.8	37.0095	6303.65	0.5255	1051	1
129000	129	4.54916	34439.4	2326.92	69547	4756.75	2588.12	19337.7	7.94322	5826.5	0.526	1052	0.996198
130000	130	4.55346	34465.1	2346.93	111463	4754.56	2604.31	19563.6	411.731	5882.63	0.528	1056	0.994318
131000	131	4.47494	33830.5	2436.96	93680.7	4581.67	2652.39	19618.6	36.2725	6170.74	0.5265	1053	0.995252
132000	132	4.65632	35215.7	2461.01	66955.7	4796.85	2537.85	19729.2	120.638	6189.93	0.528	1056	0.994318
133000	133	4.51718	34183.7	2457.97	204271	4875.37	2631.28	19830.6	391.384	6120.32	0.532	1064	0.989662
134000	134	4.58347	34706.1	2350.46	199600	4640.41	2633.73	19392.5	58.974	6156.01	0.533	1066	0.994371
135000	135	4.55196	34508.4	2386.8	144887	4673.92	2731.77	19542.2	170.819	6080.75	0.5345	1069	0.994387
136000	136	4.5554	34555	2451.6	46470.9	4594.35	2638.8	19582.3	77.0879	6143.48	0.534	1068	0.997191
137000	137	4.55084	34534	2530.5	94004.5	4836.21	2631.94	19771.1	96.0894	6025.83	0.5325	1065	0.998122
138000	138	4.58931	34832.9	2290.92	151700	4821.46	2598.6	20096.5	16.1382	5865.78	0.5345	1069	0.994387
139000	139	4.65514	35318.6	2620.1	150061	4777.97	2601.68	19910.7	93.8082	5810.83	0.535	1070	0.995327
140000	140	4.61247	34994.8	2339.38	97590.6	4678.27	2617.51	19752.3	1527.44	5972.19	0.5355	1071	0.994398
141000	141	4.62982	35112.5	2442.75	133405	4437.7	2615.97	19577.6	136.204	6202.06	0.534	1068	0.997191
142000	142	4.55429	34546.6	2440.18	129990	4914.78	2777.39	19431.5	31.1984	6262.7	0.533	1066	0.996248
143000	143	4.5637	34618	2392.57	295309	4787.73	2673.64	19900.3	50.8711	5967.16	0.5355	1071	0.991597
144000	144	4.57194	34673.6	2404.71	214529	4878.43	2726.35	19800.3	303.439	6194.97	0.5375	1075	0.993488
145000	145	4.49186	34126.9	2410.1	117610	4723.52	2767.17	19742.3	70.7819	6122.66	0.5405	1081	0.99445
146000	146	4.56527	34684.6	2255.49	127616	4671.01	2778.98	19750.1	58.0759	6063.28	0.541	1082	0.995379
147000	147	4.63832	35274.4	2490.21	103751	4617.42	2853.97	19952.5	48.8066	6167.78	0.5415	1083	0.998153
148000	148	4.53291	34472.8	2271.9	179405	5013.58	2831.45	19560.2	43.2014	5869.93	0.5415	1083	0.99446
149000	149	4.57598	34793.5	2502.64	29134.9	4466.4	2775.06	19676.9	1406.12	5754.72	0.541	1082	0.997227
150000	150	4.47022	33996	2396.39	36504.5	4713.43	2858.2	19887	30.9799	6000.55	0.541	1082	0.996303
151000	151	4.50662	34259.3	2341.72	214648	4642.31	2807.98	19527.8	1077.27	5654.64	0.54	1080	0.996296
152000	152	4.48035	34073	2461.29	139116	4776.57	2820.79	19363.2	146.151	5818.9	0.5425	1085	0.993548
153000	153	4.62162	35126.6	2463.98	223923	5000.85	2938.32	19820.3	66.1909	5780.37	0.5435	1087	0.99264
154000	154	4.52389	34417.8	2409.76	200284	4832.28	2905.61	19785.6	71.7183	5897.84	0.5445	1089	0.99449
155000	155	4.58995	34941	2504.9	79860.3	4727.69	2924.97	19586.9	59.475	5813.28	0.5455	1091	0.995417
156000	156	4.55423	34696.4	2462.12	198505	5012.4	2815.03	19588.5	117.34	5886.75	0.5455	1091	0.996334
157000	157	4.52712	34510.2	2295.77	187476	4750.62	2943.86	19955.1	73.8194	5781.32	0.5465	1093	0.994511
158000	158	4.56445	34801.7	2330.8	80528	4561.87	3035.47	19840.6	170.261	5717.31	0.5505	1101	0.990917
159000	159	4.57921	34927.9	2583.17	83153.8	4737.12	3030.05	19755.9	272.961	5741.12	0.551	1102	0.995463
160000	160	4.57683	34951	2412.49	193376	4805.32	3038.74	20142	36.9686	5976.51	0.5515	1103	0.996374
161000	161	4.49084	34280.9	2564.33	252982	5135.64	2982.36	20092.4	135.077	6232.12	0.5525	1105	0.991855
162000	162	4.47176	34121.7	2477.82	108260	4755.69	2861.49	20065.6	47.8553	6050.28	0.552	1104	0.996377
163000	163	4.54751	34740.7	2509.71	68669.5	4829.12	2874.92	19542.3	49.2465	5916.97	0.5515	1103	0.99728
164000	164	4.50102	34399.1	2410.59	19209.7	4692.34	2961.02	19619.2	32.7717	5798.08	0.555	1110	0.991892
165000	165	4.60822	35204.5	2488.82	126978	4697.58	2773.87	19684.1	40.8775	5861.58	0.553	1106	0.998192
166000	166	4.56353	34904.2	2523.58	145725	4727.13	3032.75	20073.3	91.7856	5904.19	0.5565	1113	0.991914
167000	167	4.51077	34473.6	2420.96	80655.5	4722.21	2916.39	20100.1	52.6908	5981.72	0.556	1112	0.996403
168000	168	4.6431	35498.8	2454.98	93344.1	4778.29	2947.87	19801.5	138.523	5885.24	0.5555	1111	0.994599
169000	169	4.55964	34840.2	2400.75	90854.1	5012.41	2926.43	19649.4	64.6123	6292.27	0.5545	1109	0.995491
170000	170	4.52754	34601.7	2527.28	133215	4606.37	3075.97	20096.6	26.0965	6006.17	0.556	1112	0.993705
171000	171	4.50875	34464.9	2427.87	71069.6	4829.59	3002.32	20300.2	131.698	6078.43	0.5575	1115	0.994619
172000	172	4.54977	34792.1	2377.39	103124	4485.3	2882.81	19893.6	47.7605	5830.67	0.557	1114	0.997307
173000	173	4.54849	34782.3	2517.37	125157	4904.55	2941.04	19257.9	756.221	5839.86	0.5555	1111	0.9964
174000	174	4.60023	35164.1	2460.25	111002	4767.13	2873.02	19458.7	607.123	6115.45	0.5565	1113	0.993711
175000	175	4.55983	34869.1	2553.16	103599	4987.88	2829.66	19871.2	50.0395	6116.54	0.557	1114	0.995512
176000	176	4.56291	34899.4	2475.7	154808	4731.07	3013.09	20098.5	47.8114	6024.22	0.558	1116	0.993728
177000	177	4.60572	35199.2	2565.93	92195.1	4709.35	3055.36	19707.1	55.0436	6104.48	0.5545	1109	0.999098
178000	178	4.56127	34880	2493.71	212601	4996.24	2877.25	19749.9	113.467	6013.13	0.5575	1115	0.991031
179000	179	4.58361	35044	2463.9	105315	4787.06	2999.95	19883.6	34.3346	6167.38	0.5595	1119	0.994638
180000	180	4.51687	34581.2	2522.93	75333.8	4753.9	2935.89	19796.5	82.2771	6009.01	0.561	1122	0.995544
181000	181	4.55079	34854.5	2724.66	100180	4585.81	2946.9	20153.4	58.5041	6050.6	0.5615	1123	0.996438
182000	182	4.57685	35074.7	2668.55	72459.7	4807.89	2970.56	19789.7	35.2974	6022.15	0.5605	1121	0.999108
183000	183	4.54376	34793.8	2494.53	188900	4870.52	3039.27	19659.1	17.6584	6061.41	0.5595	1119	0.996425
184000	184	4.47065	34247.4	2579.89	70372.4	4774.29	3062.51	19774.3	16.0558	6061.44	0.562	1124	0.994662
185000	185	4.52134	34642.5	2588.02	31622.2	4791.58	3118.49	19844.8	64.2293	6046.53	0.5615	1123	0.998219
186000	186	4.59697	35228.9	2370.88	178095	4693.05	3205.25	19810.7	203.719	6000.41	0.5635	1127	0.992014
187000	187	4.53967	34796.6	2443.93	117302	4825.3	3149.89	19686.4	123.781	5957.58	0.566	1132	0.992933
188000	188	4.45007	34136.5	2602.57	31738.7	4932.99	3040.73	19724.1	71.7926	6225.29	0.567	1134	0.995591
189000	189	4.55992	35020.2	2535.06	106112	4675.97	3104.82	19812.8	323.346	6330.75	0.5675	1135	0.996476
190000	190	4.60623	35382.7	2579.96	40376.8	4796.02	3102.11	19435.8	49.9125	6361.41	0.568	1136	0.997359
191000	191	4.53225	34834.8	2439.89	100226	4635.83	3058.43	19673.1	19.0908	6259.67	0.5685	1137	0.995602
192000	192	4.6168	35498.6	2620.65	166093	4702.17	3052.79	20276.2	62.3412	6254	0.5685	1137	0.997361
193000	193	4.65792	35828.7	2559.47	231318	4879.66	3098.66	19820.1	163.293	6267.47	0.5695	1139	0.99561
194000	194	4.59671	35302.7	2522.81	184884	4705.63	3075.41	19534.4	27.8512	6419.64	0.567	1134	0.994709
195000	195	4.51623	34677.9	2426.89	84903.7	4998.41	3114.62	19431.7	25.928	6270.04	0.5675	1135	0.993833
196000	196	4.50878	34620.7	2482.48	140883	4928.11	3079.72	19466.7	50.7892	6093.19	0.5665	1133	0.997352
197000	197	4.59642	35300.5	2475.07	134698	4937.22	3134.77	19515.1	26.885	6009.98	0.567	1134	0.994709
198000	198	4.5175	34701.2	2490.78	209425	4855.78	3039.6	19894.1	37.4692	6076.55	0.5685	1137	0.994723
199000	199	4.48831	34497.2	2657.65	30332.8	4811.19	3035.4	19575.2	334.209	6135.78	0.5685	1137	0.997361
200000	200	4.58783	35268.9	2572.93	56590.7	4792.16	3028.24	19395.5	32.3504	6146.66	0.568	1136	0.997359
201000	201	4.57492	35162.8	2602.25	157773	4946.41	3092.41	19959.5	28.482	6169.56	0.57	1140	0.992105
202000	202	4.49463	34552.5	2430.8	9567.31	4777.01	2925.94	19465.4	73.558	6049.35	0.572	1144	0.995629
203000	203	4.60345	35395.9	2587.28	190570	5086.64	2988.16	20098.9	94.2489	6235.68	0.5685	1137	0.998241
204000	204	4.63416	35618.1	2553.44	116008	4674.57	3082.16	19377.6	20.8285	6368.84	0.5665	1133	0.99647
205000	205	4.61442	35452.6	2697.05	35753.4	4837.76	3027.92	19943.2	203.541	6313.74	0.567	1134	0.995591
206000	206	4.5593	35022.2	2687.45	200889	5010.43	2975.97	19212.7	144.978	6256.89	0.569	1138	0.99297
207000	207	4.45201	34204.8	2569.4	41230.9	4810.53	2999.17	20022.8	95.5511	6443.58	0.5695	1139	0.994732
208000	208	4.51042	34680.6	2576.89	158932	4652.45	3001.4	20293.4	71.0462	6287.62	0.571	1142	0.99387
209000	209	4.52111	34789.9	2499.23	62333.8	4670.99	2898.22	20274	163.093	6046.16	0.5735	1147	0.993025
210000	210	4.57043	35196.9	2693.51	100656	4982.33	3099.25	20011.1	66.7134	6321.74	0.5775	1155	0.991342
211000	211	4.53686	34986	2718.82	79608.5	4668.94	3041.71	19910.8	73.0823	6134.73	0.58	1160	0.994828
212000	212	4.56114	35180.1	2635.38	247892	4661.03	3121.87	20211.6	119.669	5969.41	0.581	1162	0.991394
213000	213	4.51045	34762	2604.91	250603	4803.37	3126.44	20140.6	87.2037	6125.76	0.58	1160	0.994828
214000	214	4.63793	35758.5	2549.92	182805	4609.66	3058.18	19785.4	99.5784	6260.62	0.5795	1159	0.99396
215000	215	4.52393	34920.2	2673.79	121031	4616.68	3248.15	20217.5	104.53	5997.16	0.585	1170	0.989744
216000	216	4.53091	34974.1	2771.11	164508	4893.57	3072.88	20067.4	277.758	6197.63	0.5825	1165	0.996567
217000	217	4.50309	34806.7	2655.61	115174	4632.33	3124.43	20386.9	208.371	6186.65	0.5835	1167	0.995716
218000	218	4.61979	35722.5	2683.29	91642.8	4868.61	2992.94	20337.3	52.3524	6048.96	0.586	1172	0.993174
219000	219	4.52948	34983.5	2555.12	147438	4987.37	3099.77	19906.5	54.2278	5960.83	0.583	1166	0.996569
220000	220	4.57265	35337.4	2612.63	227193	4955.99	2982.55	20128.1	29.0652	6252.24	0.584	1168	0.994863
221000	221	4.50989	34859.2	2689.74	159442	4942.35	3058.04	20252.9	23.751	6109.12	0.585	1170	0.995726
222000	222	4.51413	34912.3	2520.01	58141.1	4932.82	3073.17	20257.3	712.234	6388.58	0.586	1172	0.994881
223000	223	4.48547	34683.9	2497.17	37286.6	4780.29	3034.88	20123.5	66.6639	6013.43	0.5865	1173	0.99659
224000	224	4.61776	35727.6	2745.8	77579	4571.15	3199.13	20255.3	23.6943	6199.32	0.587	1174	0.995741
225000	225	4.54278	35140.7	2472.88	135529	4673.93	3116.28	20317.5	39.7834	6243.19	0.5885	1177	0.993203
226000	226	4.54475	35142.3	2842.04	21886.4	4893.64	3124.13	20026.1	35.661	6100.14	0.5865	1173	0.998295
227000	227	4.53829	35126.4	2773	151614	5097.96	3149.66	19736.4	-2.56912	6248.15	0.5865	1173	0.995737
228000	228	4.50103	34797.4	2636.33	118249	4765.03	3080.55	20047.6	168.884	6097.7	0.586	1172	0.994881
229000	229	4.57384	35319.2	2636.39	192611	4755.97	3174.14	19335.1	70.1113	6420.87	0.5845	1169	0.995723
230000	230	4.59513	35504.2	2599.94	104183	4569.16	2990.73	20083.2	227.841	6235.68	0.5865	1173	0.994032
