# cr num_clusters num_clusters2 size_max_cluster pn mw mn pdi
0.000000000000000000e+00 2.000000000000000000e+03 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999999999999452660e-01 1.000000000000000000e+00 9.999999999999452660e-01
2.100000000000000000e+01 1.979000000000000000e+03 2.100000000000000000e+01 2.000000000000000000e+00 1.010611419909045017e+00 1.020999999999943508e+00 1.010611419909045017e+00 1.010279499999944042e+00
4.200000000000000000e+01 1.958000000000000000e+03 4.200000000000000000e+01 2.000000000000000000e+00 1.021450459652706755e+00 1.041999999999942084e+00 1.021450459652706755e+00 1.020117999999943459e+00
6.100000000000000000e+01 1.939000000000000000e+03 6.000000000000000000e+01 3.000000000000000000e+00 1.031459515214027789e+00 1.061999999999940769e+00 1.031459515214027789e+00 1.029608999999942709e+00
7.600000000000000000e+01 1.924000000000000000e+03 7.500000000000000000e+01 3.000000000000000000e+00 1.039501039501039559e+00 1.076999999999939561e+00 1.039501039501039559e+00 1.036073999999941764e+00
9.400000000000000000e+01 1.906000000000000000e+03 9.000000000000000000e+01 3.000000000000000000e+00 1.049317943336831149e+00 1.097999999999938359e+00 1.049317943336831149e+00 1.046393999999941204e+00
1.110000000000000000e+02 1.889000000000000000e+03 1.050000000000000000e+02 4.000000000000000000e+00 1.058761249338274313e+00 1.117999999999937488e+00 1.058761249338274313e+00 1.055950999999940798e+00
1.270000000000000000e+02 1.873000000000000000e+03 1.190000000000000000e+02 4.000000000000000000e+00 1.067805659369994720e+00 1.135999999999937282e+00 1.067805659369994720e+00 1.063863999999941301e+00
1.380000000000000000e+02 1.862000000000000000e+03 1.290000000000000000e+02 4.000000000000000000e+00 1.074113856068743322e+00 1.147999999999937071e+00 1.074113856068743322e+00 1.068787999999941452e+00
1.520000000000000000e+02 1.848000000000000000e+03 1.390000000000000000e+02 5.000000000000000000e+00 1.082251082251082241e+00 1.168999999999936978e+00 1.082251082251082241e+00 1.080155999999941718e+00
1.710000000000000000e+02 1.829000000000000000e+03 1.580000000000000000e+02 5.000000000000000000e+00 1.093493712411153673e+00 1.187999999999937328e+00 1.093493712411153673e+00 1.086425999999942604e+00
1.900000000000000000e+02 1.810000000000000000e+03 1.680000000000000000e+02 5.000000000000000000e+00 1.104972375690607800e+00 1.220999999999936803e+00 1.104972375690607800e+00 1.105004999999942727e+00
2.130000000000000000e+02 1.787000000000000000e+03 1.830000000000000000e+02 5.000000000000000000e+00 1.119194180190262955e+00 1.252999999999936831e+00 1.119194180190262955e+00 1.119555499999943526e+00
2.290000000000000000e+02 1.771000000000000000e+03 1.960000000000000000e+02 5.000000000000000000e+00 1.129305477131564039e+00 1.272999999999937293e+00 1.129305477131564039e+00 1.127241499999944496e+00
2.440000000000000000e+02 1.756000000000000000e+03 2.050000000000000000e+02 5.000000000000000000e+00 1.138952164009111589e+00 1.293999999999937423e+00 1.138952164009111589e+00 1.136131999999945075e+00
2.590000000000000000e+02 1.741000000000000000e+03 2.150000000000000000e+02 5.000000000000000000e+00 1.148765077541642698e+00 1.313999999999938106e+00 1.148765077541642698e+00 1.143836999999946258e+00
2.730000000000000000e+02 1.727000000000000000e+03 2.230000000000000000e+02 5.000000000000000000e+00 1.158077591198610312e+00 1.333999999999938568e+00 1.158077591198610312e+00 1.151908999999947003e+00
2.810000000000000000e+02 1.719000000000000000e+03 2.300000000000000000e+02 5.000000000000000000e+00 1.163467132053519482e+00 1.344999999999938911e+00 1.163467132053519482e+00 1.156027499999947583e+00
2.960000000000000000e+02 1.704000000000000000e+03 2.380000000000000000e+02 6.000000000000000000e+00 1.173708920187793492e+00 1.370999999999938490e+00 1.173708920187793492e+00 1.168091999999947506e+00
3.130000000000000000e+02 1.687000000000000000e+03 2.510000000000000000e+02 6.000000000000000000e+00 1.185536455245998821e+00 1.392999999999938954e+00 1.185536455245998821e+00 1.174995499999948567e+00
3.250000000000000000e+02 1.675000000000000000e+03 2.580000000000000000e+02 6.000000000000000000e+00 1.194029850746268551e+00 1.411999999999939526e+00 1.194029850746268551e+00 1.182549999999949364e+00
3.460000000000000000e+02 1.654000000000000000e+03 2.680000000000000000e+02 6.000000000000000000e+00 1.209189842805320492e+00 1.447999999999939780e+00 1.209189842805320492e+00 1.197495999999950156e+00
3.590000000000000000e+02 1.641000000000000000e+03 2.750000000000000000e+02 6.000000000000000000e+00 1.218769043266300978e+00 1.467999999999939797e+00 1.218769043266300978e+00 1.204493999999950660e+00
3.750000000000000000e+02 1.625000000000000000e+03 2.840000000000000000e+02 6.000000000000000000e+00 1.230769230769230838e+00 1.493999999999940265e+00 1.230769230769230838e+00 1.213874999999951410e+00
3.880000000000000000e+02 1.612000000000000000e+03 2.930000000000000000e+02 6.000000000000000000e+00 1.240694789081885796e+00 1.514999999999941283e+00 1.240694789081885796e+00 1.221089999999952713e+00
4.000000000000000000e+02 1.600000000000000000e+03 2.990000000000000000e+02 6.000000000000000000e+00 1.250000000000000000e+00 1.534999999999941744e+00 1.250000000000000000e+00 1.227999999999953351e+00
4.130000000000000000e+02 1.587000000000000000e+03 3.030000000000000000e+02 6.000000000000000000e+00 1.260239445494643951e+00 1.559999999999941211e+00 1.260239445494643951e+00 1.237859999999953331e+00
