# cr num_clusters num_clusters2 size_max_cluster pn mw mn pdi
0.000000000000000000e+00 2.000000000000000000e+03 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999999999999452660e-01 1.000000000000000000e+00 9.999999999999452660e-01
1.580000000000000000e+02 1.842000000000000000e+03 1.580000000000000000e+02 2.000000000000000000e+00 1.085776330076004381e+00 1.157999999999938412e+00 1.085776330076004381e+00 1.066517999999943234e+00
3.050000000000000000e+02 1.695000000000000000e+03 2.690000000000000000e+02 5.000000000000000000e+00 1.179941002949852491e+00 1.346999999999940689e+00 1.179941002949852491e+00 1.141582499999949762e+00
4.290000000000000000e+02 1.571000000000000000e+03 3.300000000000000000e+02 6.000000000000000000e+00 1.273074474856779048e+00 1.550999999999941092e+00 1.273074474856779048e+00 1.218310499999953889e+00
5.330000000000000000e+02 1.467000000000000000e+03 3.780000000000000000e+02 7.000000000000000000e+00 1.363326516700749780e+00 1.736999999999945032e+00 1.363326516700749780e+00 1.274089499999959685e+00
6.300000000000000000e+02 1.370000000000000000e+03 4.100000000000000000e+02 7.000000000000000000e+00 1.459854014598540140e+00 1.938999999999949653e+00 1.459854014598540140e+00 1.328214999999965507e+00
7.210000000000000000e+02 1.279000000000000000e+03 4.360000000000000000e+02 7.000000000000000000e+00 1.563721657544957067e+00 2.168000000000029015e+00 1.563721657544957067e+00 1.386436000000018431e+00
7.880000000000000000e+02 1.212000000000000000e+03 4.440000000000000000e+02 1.100000000000000000e+01 1.650165016501650150e+00 2.397000000000046427e+00 1.650165016501650150e+00 1.452582000000028239e+00
8.570000000000000000e+02 1.143000000000000000e+03 4.540000000000000000e+02 1.200000000000000000e+01 1.749781277340332508e+00 2.632000000000045414e+00 1.749781277340332508e+00 1.504188000000025838e+00
9.170000000000000000e+02 1.083000000000000000e+03 4.620000000000000000e+02 1.200000000000000000e+01 1.846722068328716437e+00 2.855000000000045279e+00 1.846722068328716437e+00 1.545982500000024684e+00
9.700000000000000000e+02 1.031000000000000000e+03 4.680000000000000000e+02 1.200000000000000000e+01 1.939864209505334669e+00 3.029000000000042103e+00 1.939864209505334669e+00 1.561449500000021695e+00
1.025000000000000000e+03 9.760000000000000000e+02 4.570000000000000000e+02 1.400000000000000000e+01 2.049180327868852292e+00 3.325000000000043254e+00 2.049180327868852292e+00 1.622600000000021137e+00
1.071000000000000000e+03 9.300000000000000000e+02 4.570000000000000000e+02 1.400000000000000000e+01 2.150537634408602017e+00 3.511000000000043197e+00 2.150537634408602017e+00 1.632615000000020133e+00
1.097000000000000000e+03 9.040000000000000000e+02 4.630000000000000000e+02 1.400000000000000000e+01 2.212389380530973337e+00 3.574000000000039812e+00 2.212389380530973337e+00 1.615448000000017981e+00
1.123000000000000000e+03 8.780000000000000000e+02 4.600000000000000000e+02 1.400000000000000000e+01 2.277904328018223179e+00 3.734000000000039510e+00 2.277904328018223179e+00 1.639226000000017391e+00
1.159000000000000000e+03 8.420000000000000000e+02 4.540000000000000000e+02 1.400000000000000000e+01 2.375296912114014170e+00 3.927000000000039570e+00 2.375296912114014170e+00 1.653267000000016695e+00
1.183000000000000000e+03 8.180000000000000000e+02 4.460000000000000000e+02 1.400000000000000000e+01 2.444987775061124857e+00 4.071999999999976083e+00 2.444987775061124857e+00 1.665447999999990047e+00
1.206000000000000000e+03 7.950000000000000000e+02 4.400000000000000000e+02 1.400000000000000000e+01 2.515723270440251458e+00 4.233999999999961794e+00 2.515723270440251458e+00 1.683014999999984829e+00
1.233000000000000000e+03 7.680000000000000000e+02 4.310000000000000000e+02 1.600000000000000000e+01 2.604166666666666519e+00 4.406999999999954731e+00 2.604166666666666519e+00 1.692287999999982695e+00
1.252000000000000000e+03 7.500000000000000000e+02 4.230000000000000000e+02 1.600000000000000000e+01 2.666666666666666519e+00 4.544999999999954632e+00 2.666666666666666519e+00 1.704374999999983098e+00
1.287000000000000000e+03 7.150000000000000000e+02 4.080000000000000000e+02 1.900000000000000000e+01 2.797202797202797075e+00 4.927999999999941316e+00 2.797202797202797075e+00 1.761759999999979120e+00
1.308000000000000000e+03 6.950000000000000000e+02 3.980000000000000000e+02 1.900000000000000000e+01 2.877697841726618577e+00 5.170999999999938090e+00 2.877697841726618577e+00 1.796922499999978662e+00
1.325000000000000000e+03 6.780000000000000000e+02 3.860000000000000000e+02 1.900000000000000000e+01 2.949852507374631116e+00 5.342999999999935135e+00 2.949852507374631116e+00 1.811276999999978043e+00
1.344000000000000000e+03 6.580000000000000000e+02 3.790000000000000000e+02 2.000000000000000000e+01 3.039513677811550352e+00 5.499999999999936051e+00 3.039513677811550352e+00 1.809499999999978792e+00
1.351000000000000000e+03 6.510000000000000000e+02 3.780000000000000000e+02 2.000000000000000000e+01 3.072196620583717230e+00 5.515999999999940506e+00 3.072196620583717230e+00 1.795457999999980681e+00
1.359000000000000000e+03 6.440000000000000000e+02 3.750000000000000000e+02 2.000000000000000000e+01 3.105590062111801331e+00 5.597999999999941245e+00 3.105590062111801331e+00 1.802555999999980951e+00
1.365000000000000000e+03 6.380000000000000000e+02 3.740000000000000000e+02 2.000000000000000000e+01 3.134796238244514033e+00 5.660999999999942744e+00 3.134796238244514033e+00 1.805858999999981673e+00
1.368000000000000000e+03 6.350000000000000000e+02 3.760000000000000000e+02 1.600000000000000000e+01 3.149606299212598604e+00 5.570999999999944663e+00 3.149606299212598604e+00 1.768792499999982226e+00
1.378000000000000000e+03 6.250000000000000000e+02 3.730000000000000000e+02 1.700000000000000000e+01 3.200000000000000178e+00 5.720999999999946795e+00 3.200000000000000178e+00 1.787812499999983373e+00
