step	time	T	Ekin	chem_fpl_reaction_1	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	lj-tab	tab-dynamic_0	cr_3	count_0
0	0	2.66784	16007	0	5087.16	4467.66	0	25800.8	0	0	0
1000	1	4.36614	26196.8	0	5148.49	4604.36	0	25910.9	0	0	0
2000	2	4.35926	26155.5	0	4804.61	4430.6	0	25508.5	0	0	0
3000	3	4.37626	26257.6	0	5412.36	4371.12	0	25583	0	0	0
4000	4	4.34494	26069.6	0	5192.66	4289.69	0	25463.4	0	0	0
5000	5	4.45126	26707.6	0	5174.86	4453.36	0	25779.4	0	0	0
6000	6	4.38456	26307.3	0	5079.43	4448.62	0	25468.1	0	0	0
7000	7	4.50688	27041.3	0	5340.52	4140.57	0	25965.6	0	0	0
8000	8	4.42661	26559.7	0	4903.09	4422.42	0	25750.4	0	0	0
9000	9	4.34521	26071.3	0	5077.23	4514.88	0	25369.7	0	0	0
10000	10	4.41153	26469.2	0	5048.29	4253.38	0	25422.1	0	0	0
11000	11	4.47127	26827.6	0	5193.9	4394.83	0	25696	0	0	0
12000	12	4.4583	26749.8	0	5221.95	4391.49	0	25292.9	0	0	0
13000	13	4.39221	26353.3	0	5483.57	4451.91	0	25822.6	0	0	0
14000	14	4.45947	26756.8	0	5127.84	4363.07	0	25850.9	0	0	0
15000	15	4.52859	27171.6	0	5143.04	4464.87	0	25448.1	0	0	0
16000	16	4.52981	27178.9	0	5299	4513.16	0	25586.7	0	0	0
17000	17	4.40562	26433.7	0	5519.54	4467.55	0	25352.7	0	0	0
18000	18	4.43591	26615.5	0	5115.98	4421.7	0	25602.7	0	0	0
19000	19	4.4137	26482.2	0	5378.92	4471.83	0	25131.3	0	0	0
20000	20	4.49852	26991.1	0	4919.34	4257.12	0	25584.5	0	0	0
21000	21	4.47836	26870.2	0	5523.46	4414.14	0	25252	0	0	0
22000	22	4.52775	27166.5	0	5381.89	4476.42	0	25386.6	0	0	0
23000	23	4.47289	26837.4	0	5130.14	4652.27	0	25553.6	0	0	0
24000	24	4.48884	26933	0	5211.76	4361.08	0	25452.3	0	0	0
25000	25	4.4418	26650.8	0	5631.52	4203.86	0	25535.3	0	0	0
26000	26	4.50103	27006.2	0	5292.9	4559.93	0	25369.5	0	0	0
27000	27	4.44969	26698.1	0	5220.8	4403.82	0	25560.1	0	0	0
28000	28	4.38411	26304.6	0	5098.8	4326.52	0	25420.8	0	0	0
29000	29	4.38687	26321.2	0	5422.44	4470.99	0	25290.9	0	0	0
30000	30	4.34569	26074.1	0	5309.68	4733.03	0	25317	0	0	0
31000	31	4.44369	26662.1	0	5013.06	4619.25	0	25840.9	0	0	0
32000	32	4.53689	27221.3	0	5336.34	4767.12	0	26030.2	0	0	0
33000	33	4.35141	26108.4	0	5165.53	4407.91	0	25609.3	0	0	0
34000	34	4.41709	26502.5	0	4856.09	4147.51	0	25573.6	0	0	0
35000	35	4.346	26076	0	5047.9	4420.72	0	25370.6	0	0	0
36000	36	4.49576	26974.5	0	5197.22	4283.24	0	25531.9	0	0	0
37000	37	4.45649	26738.9	0	5137.69	4501.51	0	25349.1	0	0	0
38000	38	4.48808	26928.5	0	5268.84	4235.43	0	25211	0	0	0
39000	39	4.45814	26748.8	0	4930.73	4457.01	0	25212.2	0	0	0
40000	40	4.40767	26446	0	5175.39	4539.83	0	25134.5	0	0	0
41000	41	4.43116	26587	0	5145.57	4511.43	0	25358.7	0	0	0
42000	42	4.38749	26324.9	0	5175.24	4594.73	0	25186.5	0	0	0
43000	43	4.36146	26168.7	0	5092.81	4613.92	0	25666.8	0	0	0
44000	44	4.51719	27103.1	0	5064.23	4311.46	0	25314.4	0	0	0
45000	45	4.41469	26488.1	0	5255.79	4339.35	0	25900	0	0	0
46000	46	4.26381	25582.8	0	5414.98	4589.94	0	26102.2	0	0	0
47000	47	4.53532	27211.9	0	5040.5	4366.15	0	25859.9	0	0	0
48000	48	4.28635	25718.1	0	5087.35	4453.44	0	25780.3	0	0	0
49000	49	4.43985	26639.1	0	5106.72	4400.12	0	25789.9	0	0	0
50000	50	4.53902	27234.1	0	5078.45	4348.95	0	25873.2	0	0	0
51000	51	4.34315	26058.9	35174.3	9938.3	4671.06	296.562	24925.3	1808.06	0.0435	87
52000	52	4.38241	26294.4	35604.8	12543.9	4556.53	528.913	24610	1332.99	0.0815	163
53000	53	4.51984	27675	33804.6	11488.8	4756.8	838.007	25115.6	6578.88	0.12	240
54000	54	4.3965	27381.4	27168.5	10700.1	4533.5	1180.62	25046.1	1207.62	0.1505	301
55000	55	4.38271	27795.1	36448.8	15084.4	4339.13	1561.18	24964.1	805.089	0.193	386
56000	56	4.41798	28409.8	26307.6	12765.3	4495.41	1707.09	25355.1	5155.19	0.224	448
57000	57	4.49289	29410.4	28482.9	14998.3	4410.03	1837.92	25716.4	4160.03	0.2585	517
58000	58	4.3743	29073.8	23248.6	11529.8	4689.11	2116.09	25694.8	1087.86	0.286	572
59000	59	4.46407	30092.3	22388.1	14825.3	4654.77	2145.53	26008.6	2519.45	0.3115	623
60000	60	4.55948	31132.2	26600.4	16800.1	4712.81	2446.96	25853.9	1049.5	0.339	678
61000	61	4.61865	31896.4	20672.9	10183.2	4872.88	2743.37	26250.7	2581.32	0.363	726
62000	62	4.43182	30965.1	19767.7	14619.2	4881.31	2854.93	26210.8	795.505	0.385	770
63000	63	4.41869	31211.4	18002.2	14816.4	4940.28	2746.57	26146.7	1292.7	0.403	806
64000	64	4.40542	31388.6	19141.2	10563.7	4843.29	3086.76	26074.1	435.041	0.424	848
65000	65	4.51938	32478.5	18343.1	16260.8	4557.01	3214.82	26060.8	860.61	0.4445	889
66000	66	4.55888	33063.3	16450.4	14938.3	4562.26	3260.56	26205.1	816.847	0.4625	925
67000	67	4.59584	33593.3	12879.5	12986.1	4806.76	3374.57	26084.6	359.542	0.4765	953
68000	68	4.4298	32605.6	17183.7	10117.1	4500.15	3441.95	26609.7	455.694	0.4935	987
69000	69	4.54667	33670.3	9899.85	10771.3	4491.99	3445.19	25687.7	378.363	0.503	1006
70000	70	4.55822	34015.7	13880.3	15315.9	4737.31	3850.19	26496.9	286.958	0.516	1032
71000	71	4.54156	34034.5	13509.8	15801.8	5075.92	3642.08	26601.4	473.185	0.53	1060
72000	72	4.53751	34187.9	10520.5	8020.9	4997.71	3841.53	26551.7	823.552	0.539	1078
73000	73	4.52784	34298.4	11069.3	13095.4	5067.73	3939.93	26811.9	7378.88	0.5495	1099
74000	74	4.63665	35261.7	9047.5	7992.58	4726.32	3898.1	26506.9	249.733	0.5575	1115
75000	75	4.63584	35415.5	11579.3	10609.2	4714.78	3800.1	26944.6	142.144	0.567	1134
76000	76	4.64469	35601.5	8046.07	9156.92	4828.91	3867.96	26637.9	201.119	0.5745	1149
77000	77	4.59753	35371.1	7605.09	10960.3	4718.04	4007.92	26225.7	586.481	0.5805	1161
78000	78	4.59387	35446.3	7751.85	9139.99	4778.64	3997.84	26365.5	91.144	0.5875	1175
79000	79	4.57658	35409	7758.74	8597.8	4770.75	4283.35	26654.7	100.556	0.593	1186
80000	80	4.62809	35904.7	10397	9977.32	4677.22	4275.03	26426.8	197.901	0.6015	1203
81000	81	4.65563	36188.2	7385.43	8298.4	4794.32	4268.29	26622.6	147.762	0.607	1214
82000	82	4.55898	35539.6	9757.05	9021.36	4898.85	4143.16	26109.8	1228.03	0.6145	1229
83000	83	4.68207	36576.3	9846.37	12146.5	4843.57	4089.98	26297	297.663	0.6225	1245
84000	84	4.54752	35641.2	9561.23	11768.2	4871.59	4393.94	26259.8	293.981	0.6315	1263
85000	85	4.7312	37194.3	6976.72	7905.29	5001.27	4193.08	26550.7	143.481	0.636	1272
86000	86	4.66687	36814.6	6935.35	10273.1	5075.04	4323.14	26173.5	117.472	0.6405	1281
87000	87	4.71453	37261.3	11315.4	10903.6	4618.04	4163.81	26404	360.572	0.649	1298
88000	88	4.5862	36308.9	7024.28	9357.1	5006.89	4458.82	26231	79.0763	0.654	1308
89000	89	4.6019	36550.6	11921.4	12679.5	4811.05	4405.45	26297.4	987.627	0.664	1328
90000	90	4.75496	37823.3	9402.28	10934.2	4936.72	4402.53	26418.5	372.183	0.6715	1343
91000	91	4.57225	36486.5	7069.27	9722.31	4864.59	4445.65	26279.5	829.139	0.676	1352
92000	92	4.53553	36295.6	8199.89	8460.72	4708.49	4423.04	26527.9	84.7541	0.6825	1365
93000	93	4.60319	36940.6	6780.35	8898.89	4535.04	4507.29	26512.1	355.198	0.687	1374
94000	94	4.55968	36673.5	7356.88	8630.61	5023.03	4405.81	26887.9	88.7618	0.6915	1383
95000	95	4.60462	37104	8466.38	10682.2	4833.79	4552.78	26431.3	146.19	0.6975	1395
96000	96	4.58545	37011.5	5268.17	8165.96	4635.34	4385.79	26443.8	140.942	0.7	1400
97000	97	4.62082	37373.2	7134	11784.9	4950.19	4580.05	25897.2	58.6063	0.7045	1409
98000	98	4.67006	37820.5	4633.17	7687.42	4635.33	4678.06	26288.4	73.3588	0.706	1412
99000	99	4.5032	36523.2	5926.67	11687.8	4474.02	4592.82	26608.2	52.4947	0.709	1418
100000	100	4.64499	37694.1	6368.22	9252.71	4940.78	4731.12	26561.5	7770.39	0.713	1426
101000	101	4.66643	37910.1	7625.88	11725.7	4808.28	4719.23	25815.6	313.412	0.717	1434
102000	102	4.60618	37482.8	7392.74	14352.9	4862.01	4727.85	26534.8	56.378	0.721	1442
103000	103	4.66767	38039.1	7071.64	8733.2	4636.32	4765.98	26728.6	122.809	0.725	1450
104000	104	4.58954	37450.7	7559.52	8507.08	5080.44	4480.37	26276.5	39.6258	0.7305	1461
105000	105	4.64996	37985.5	4533.26	8220.57	4839.43	4878.99	25855.6	116.128	0.732	1464
106000	106	4.71911	38621.2	5512.77	11737.4	4787.69	4690.06	26427.9	36.7977	0.734	1468
107000	107	4.59889	37658	5214.58	7732.39	5092.9	4733.2	26183.2	105.378	0.736	1472
108000	108	4.66271	38222.5	5628.84	7751.39	5184.52	4527.63	26756.8	184.628	0.739	1478
109000	109	4.58852	37648.8	7370.62	8274.98	5154.69	4647.76	26478.2	56.3598	0.743	1486
110000	110	4.61573	37913.6	6321.87	9711.31	5017.4	4662.58	26511.4	83.7442	0.747	1494
111000	111	4.51015	37087	6825.31	8765.93	4652.46	4865.67	26504.1	71.7291	0.7505	1501
112000	112	4.6279	38117.7	4904.18	7985.06	4978.13	4883.55	26840.5	44.5525	0.753	1506
113000	113	4.58254	37778.4	3581.28	7636.26	4942.75	4859.79	26600.5	55.617	0.753	1506
114000	114	4.5965	37941.8	7398.01	7888.41	4772.3	5052.63	26648.6	137.541	0.757	1514
115000	115	4.69496	38754.6	5357.16	8880.1	4881.28	5003.66	26364.8	300.428	0.759	1518
116000	116	4.47875	37023.6	5987.94	8314.41	4976.17	4946.85	26566.8	54.3149	0.762	1524
117000	117	4.69376	38822.1	6271.17	8753.92	4630.95	5198.65	26133.7	283.572	0.765	1530
118000	118	4.6532	38535.5	5357.27	7923.69	4690.83	5103.99	26829.3	128.58	0.767	1534
119000	119	4.63934	38455.5	5292.89	9253.89	5146.74	4855.15	26704	42.5635	0.7695	1539
120000	120	4.66676	38731.8	6852.89	9689.38	4754.6	5011.52	26774.7	76.4727	0.774	1548
121000	121	4.56319	37906.4	6478.16	8934.91	4857.05	4901.08	26730.1	133.673	0.7775	1555
122000	122	4.54793	37820.5	5442.09	8762.77	4916.82	5085.77	26637.8	37.9824	0.7795	1559
123000	123	4.68894	39042.4	4982.75	7908.24	4835.28	5152.16	26714.6	21.4761	0.7815	1563
124000	124	4.53107	37748.3	4352.27	8548.95	4706	5010.89	26209.5	16.4874	0.783	1566
125000	125	4.61474	38466.2	3938.23	7990.94	4665.31	5131.16	26586.5	11.26	0.7835	1567
126000	126	4.55116	37949.8	4068.61	7644.91	4586.63	5131.82	26454.8	24.8962	0.784	1568
127000	127	4.54481	37910.6	6509.1	8437.12	4704.89	5014.1	26636.5	269.524	0.7875	1575
128000	128	4.58339	38246.1	6513.04	9435.93	4833.84	5175.44	26531.1	11183.6	0.7905	1581
129000	129	4.56459	38144	6288.15	9273.11	4775.94	5140.85	26652.6	144.398	0.7925	1585
130000	130	4.61333	38599.8	4020.9	8430.3	4809.8	5005.38	26215.8	14.1157	0.793	1586
131000	131	4.52799	37912.9	3762.9	7665.74	4675.47	4916.25	26164.6	354.296	0.793	1586
132000	132	4.49026	37596.9	4432.5	7356.84	4827.56	4906.17	26450.5	34.4659	0.794	1588
133000	133	4.52169	37873.6	5513.92	10723	4679.97	5257.68	26178.3	73.6837	0.7965	1593
134000	134	4.64455	38923.7	5597.48	8004.79	4762.47	5058.8	26453.1	214.232	0.7985	1597
135000	135	4.62174	38767.2	4518.36	8617.26	4779.03	5091.6	26536.7	20.177	0.799	1598
136000	136	4.51832	37926.7	3806.26	8399.78	4901.42	5104.11	26554.9	4.13235	0.7995	1599
137000	137	4.67228	39226.1	5062.9	7669.07	4765.56	5251.56	26106.4	0.00843224	0.801	1602
138000	138	4.56297	38308.4	4671.29	8060.29	4947.96	5217.02	26083.7	26.8853	0.8025	1605
139000	139	4.60872	38706.3	4537.72	7802.07	4711.16	5445.77	26413.9	1488.85	0.8035	1607
140000	140	4.49782	37795.2	5680.1	7539.09	5042.4	5329.89	26261.3	28.7655	0.8055	1611
141000	141	4.5413	38187.8	5820.99	8871.03	4665.16	5033.6	26230.2	90.8527	0.8075	1615
142000	142	4.51924	38036.2	4676.87	7880.37	4815.02	4924.87	26269.8	16.4613	0.8085	1617
143000	143	4.69146	39513.8	5795.41	9990.86	4642.05	5118.16	25992.5	19.7657	0.8105	1621
144000	144	4.55326	38356.6	5196.57	9925.06	4726.76	5016.56	26298.4	367.816	0.812	1624
145000	145	4.66629	39343.8	5321.59	10646.6	4638.89	5054.83	26758.4	16.6187	0.8135	1627
146000	146	4.57482	38593.2	4763.31	7409.52	4924.65	5216.37	26492.6	411.988	0.8145	1629
147000	147	4.62378	39020.1	4759.03	10335.6	4715.04	5206.1	26591.8	3.22238	0.816	1632
148000	148	4.58394	38704.5	4777.16	7854.07	4827.76	5225.23	26457.3	278.138	0.817	1634
149000	149	4.57248	38621.5	4256.46	7692.61	4832.28	5172.39	26191.8	23.8687	0.8175	1635
150000	150	4.56788	38603.2	4845.14	9319.3	4735.07	5075.78	26502.4	4.76786	0.819	1638
151000	151	4.60736	38943.7	5244.95	7461.7	4515.76	5105.52	26644.6	10.5904	0.8205	1641
152000	152	4.47598	37846.7	5881.55	8597.99	4966.9	5140.58	26462.6	35.3179	0.8225	1645
153000	153	4.68625	39645.7	4623.67	7645.73	4618.65	5096.75	25927.1	9.18394	0.8235	1647
154000	154	4.62464	39159.1	5009.5	7904.1	4716.8	5129.05	26168.4	1.8943	0.825	1650
155000	155	4.61674	39099.2	5448.87	8261.5	5093.54	4971.49	26599.5	794.327	0.827	1654
156000	156	4.66753	39543.3	5153.64	7599.13	4690.88	5078.13	26646	34.1795	0.8285	1657
