# cr len_gsub pn pdi
2.630000000000000000e+02 1.737000000000000000e+03 1.151410477835348223e+00 1.146419999999945816e+00
2.710000000000000000e+02 1.729000000000000000e+03 1.156737998843262005e+00 1.154107499999945441e+00
2.840000000000000000e+02 1.716000000000000000e+03 1.165501165501165559e+00 1.160873999999946005e+00
2.910000000000000000e+02 1.709000000000000000e+03 1.170275014628437749e+00 1.165537999999946006e+00
3.030000000000000000e+02 1.697000000000000000e+03 1.178550383028874382e+00 1.168384499999946868e+00
3.140000000000000000e+02 1.686000000000000000e+03 1.186239620403321426e+00 1.175984999999947433e+00
3.180000000000000000e+02 1.682000000000000000e+03 1.189060642092746756e+00 1.178240999999947469e+00
3.230000000000000000e+02 1.677000000000000000e+03 1.192605843768634433e+00 1.180607999999947921e+00
3.290000000000000000e+02 1.671000000000000000e+03 1.196888090963494911e+00 1.183903499999948261e+00
3.370000000000000000e+02 1.663000000000000000e+03 1.202645820805772647e+00 1.188213499999948297e+00
3.440000000000000000e+02 1.656000000000000000e+03 1.207729468599033851e+00 1.193975999999948856e+00
3.540000000000000000e+02 1.646000000000000000e+03 1.215066828675577248e+00 1.200756999999949226e+00
3.560000000000000000e+02 1.644000000000000000e+03 1.216545012165450190e+00 1.202585999999949307e+00
3.660000000000000000e+02 1.634000000000000000e+03 1.223990208078335362e+00 1.208342999999949985e+00
3.730000000000000000e+02 1.627000000000000000e+03 1.229256299938537245e+00 1.211301499999950071e+00
3.800000000000000000e+02 1.620000000000000000e+03 1.234567901234567833e+00 1.211759999999950654e+00
3.870000000000000000e+02 1.613000000000000000e+03 1.239925604463732123e+00 1.216201999999950711e+00
3.890000000000000000e+02 1.611000000000000000e+03 1.241464928615766627e+00 1.217915999999950705e+00
3.940000000000000000e+02 1.606000000000000000e+03 1.245330012453300217e+00 1.222968999999950901e+00
3.990000000000000000e+02 1.601000000000000000e+03 1.249219237976264774e+00 1.224764999999951476e+00
4.050000000000000000e+02 1.595000000000000000e+03 1.253918495297805746e+00 1.226554999999951434e+00
4.120000000000000000e+02 1.588000000000000000e+03 1.259445843828715272e+00 1.229111999999952243e+00
4.180000000000000000e+02 1.582000000000000000e+03 1.264222503160556288e+00 1.232377999999952456e+00
4.200000000000000000e+02 1.580000000000000000e+03 1.265822784810126667e+00 1.235559999999952252e+00
4.220000000000000000e+02 1.578000000000000000e+03 1.267427122940431028e+00 1.235573999999952211e+00
4.290000000000000000e+02 1.571000000000000000e+03 1.273074474856779048e+00 1.240304499999953070e+00
4.360000000000000000e+02 1.564000000000000000e+03 1.278772378516624064e+00 1.250417999999953622e+00
4.390000000000000000e+02 1.561000000000000000e+03 1.281229980781550370e+00 1.252702499999953645e+00
4.410000000000000000e+02 1.559000000000000000e+03 1.282873636946760820e+00 1.254994999999953675e+00
4.490000000000000000e+02 1.551000000000000000e+03 1.289490651192778836e+00 1.258636499999954417e+00
4.570000000000000000e+02 1.543000000000000000e+03 1.296176279974076584e+00 1.266031499999954679e+00
4.660000000000000000e+02 1.534000000000000000e+03 1.303780964797913944e+00 1.271685999999955241e+00
4.710000000000000000e+02 1.529000000000000000e+03 1.308044473512099515e+00 1.276714999999955635e+00
4.790000000000000000e+02 1.521000000000000000e+03 1.314924391847468677e+00 1.279921499999956191e+00
4.890000000000000000e+02 1.511000000000000000e+03 1.323626737260092723e+00 1.290393999999956298e+00
4.920000000000000000e+02 1.508000000000000000e+03 1.326259946949602142e+00 1.292355999999956317e+00
5.000000000000000000e+02 1.500000000000000000e+03 1.333333333333333259e+00 1.298249999999957049e+00
5.100000000000000000e+02 1.490000000000000000e+03 1.342281879194630934e+00 1.308964999999956857e+00
5.180000000000000000e+02 1.482000000000000000e+03 1.349527665317139080e+00 1.317497999999956981e+00
5.240000000000000000e+02 1.476000000000000000e+03 1.355013550135501399e+00 1.321757999999957356e+00
5.280000000000000000e+02 1.472000000000000000e+03 1.358695652173913082e+00 1.324063999999957497e+00
5.370000000000000000e+02 1.463000000000000000e+03 1.367053998632945966e+00 1.327672499999958511e+00
5.390000000000000000e+02 1.461000000000000000e+03 1.368925393566050586e+00 1.330240499999958415e+00
5.430000000000000000e+02 1.457000000000000000e+03 1.372683596431022668e+00 1.335340499999958741e+00
5.500000000000000000e+02 1.450000000000000000e+03 1.379310344827586299e+00 1.337624999999959208e+00
5.560000000000000000e+02 1.444000000000000000e+03 1.385041551246537495e+00 1.341475999999959479e+00
5.650000000000000000e+02 1.435000000000000000e+03 1.393728222996515775e+00 1.343159999999959942e+00
5.710000000000000000e+02 1.429000000000000000e+03 1.399580125962211374e+00 1.345403499999960228e+00
5.760000000000000000e+02 1.424000000000000000e+03 1.404494382022472010e+00 1.347815999999960601e+00
5.830000000000000000e+02 1.417000000000000000e+03 1.411432604093154630e+00 1.357485999999961113e+00
5.860000000000000000e+02 1.414000000000000000e+03 1.414427157001414415e+00 1.360267999999961175e+00
5.910000000000000000e+02 1.409000000000000000e+03 1.419446415897799962e+00 1.361798499999961054e+00
5.940000000000000000e+02 1.406000000000000000e+03 1.422475106685632928e+00 1.363819999999961619e+00
5.970000000000000000e+02 1.403000000000000000e+03 1.425516749821810425e+00 1.365820499999961690e+00
6.010000000000000000e+02 1.399000000000000000e+03 1.429592566118656149e+00 1.366822999999961707e+00
6.060000000000000000e+02 1.394000000000000000e+03 1.434720229555236815e+00 1.368210999999962096e+00
6.090000000000000000e+02 1.391000000000000000e+03 1.437814521926671363e+00 1.368743999999962435e+00
6.140000000000000000e+02 1.386000000000000000e+03 1.443001443001443063e+00 1.374218999999962110e+00
6.220000000000000000e+02 1.378000000000000000e+03 1.451378809869375841e+00 1.377999999999962588e+00
6.260000000000000000e+02 1.374000000000000000e+03 1.455604075691411925e+00 1.395296999999971810e+00
6.310000000000000000e+02 1.369000000000000000e+03 1.460920379839298677e+00 1.396379999999974864e+00
6.370000000000000000e+02 1.363000000000000000e+03 1.467351430667644951e+00 1.414793999999985452e+00
6.430000000000000000e+02 1.357000000000000000e+03 1.473839351510685347e+00 1.424171499999992596e+00
6.470000000000000000e+02 1.353000000000000000e+03 1.478196600147819728e+00 1.432826999999998296e+00
6.480000000000000000e+02 1.352000000000000000e+03 1.479289940828402372e+00 1.432443999999998718e+00
6.590000000000000000e+02 1.341000000000000000e+03 1.491424310216256544e+00 1.444927500000009912e+00
6.650000000000000000e+02 1.335000000000000000e+03 1.498127340823970144e+00 1.448475000000014390e+00
6.700000000000000000e+02 1.330000000000000000e+03 1.503759398496240518e+00 1.450365000000017890e+00
6.740000000000000000e+02 1.326000000000000000e+03 1.508295625942684737e+00 1.451970000000020633e+00
6.810000000000000000e+02 1.319000000000000000e+03 1.516300227445034121e+00 1.460133000000027881e+00
6.880000000000000000e+02 1.312000000000000000e+03 1.524390243902439046e+00 1.470096000000030045e+00
6.920000000000000000e+02 1.308000000000000000e+03 1.529051987767584109e+00 1.490466000000031821e+00
6.950000000000000000e+02 1.305000000000000000e+03 1.532567049808429172e+00 1.490962500000031943e+00
7.020000000000000000e+02 1.298000000000000000e+03 1.540832049306625651e+00 1.491402000000030981e+00
7.060000000000000000e+02 1.294000000000000000e+03 1.545595054095826981e+00 1.493923000000030754e+00
7.120000000000000000e+02 1.288000000000000000e+03 1.552795031055900665e+00 1.500520000000031162e+00
7.160000000000000000e+02 1.284000000000000000e+03 1.557632398753894032e+00 1.500354000000031274e+00
7.240000000000000000e+02 1.276000000000000000e+03 1.567398119122257016e+00 1.500576000000031440e+00
7.250000000000000000e+02 1.275000000000000000e+03 1.568627450980392135e+00 1.501312500000031358e+00
7.300000000000000000e+02 1.270000000000000000e+03 1.574803149606299302e+00 1.529080000000031081e+00
7.400000000000000000e+02 1.260000000000000000e+03 1.587301587301587213e+00 1.532160000000031275e+00
7.440000000000000000e+02 1.256000000000000000e+03 1.592356687898089262e+00 1.535460000000031799e+00
7.460000000000000000e+02 1.254000000000000000e+03 1.594896331738437034e+00 1.543674000000033519e+00
7.530000000000000000e+02 1.247000000000000000e+03 1.603849238171611846e+00 1.548774000000033624e+00
7.610000000000000000e+02 1.239000000000000000e+03 1.614205004035512481e+00 1.566715500000034567e+00
7.660000000000000000e+02 1.234000000000000000e+03 1.620745542949756812e+00 1.577052000000034981e+00
7.690000000000000000e+02 1.231000000000000000e+03 1.624695369618196494e+00 1.584297000000034927e+00
7.750000000000000000e+02 1.225000000000000000e+03 1.632653061224489832e+00 1.587600000000035871e+00
7.770000000000000000e+02 1.223000000000000000e+03 1.635322976287816754e+00 1.587454000000036336e+00
7.790000000000000000e+02 1.221000000000000000e+03 1.638001638001638005e+00 1.587910500000036418e+00
7.860000000000000000e+02 1.214000000000000000e+03 1.647446457990115354e+00 1.587912000000035961e+00
7.900000000000000000e+02 1.210000000000000000e+03 1.652892561983471120e+00 1.591150000000035591e+00
7.980000000000000000e+02 1.202000000000000000e+03 1.663893510815307897e+00 1.591448000000036389e+00
8.010000000000000000e+02 1.199000000000000000e+03 1.668056713928273593e+00 1.591672500000036017e+00
8.030000000000000000e+02 1.197000000000000000e+03 1.670843776106933909e+00 1.590813000000036004e+00
8.060000000000000000e+02 1.194000000000000000e+03 1.675041876046901246e+00 1.601154000000037048e+00
8.080000000000000000e+02 1.192000000000000000e+03 1.677852348993288611e+00 1.600856000000036916e+00
8.100000000000000000e+02 1.190000000000000000e+03 1.680672268907563049e+00 1.601145000000037344e+00
8.120000000000000000e+02 1.188000000000000000e+03 1.683501683501683610e+00 1.600236000000037295e+00
8.180000000000000000e+02 1.182000000000000000e+03 1.692047377326565183e+00 1.596882000000036772e+00
8.220000000000000000e+02 1.178000000000000000e+03 1.697792869269949101e+00 1.601491000000036413e+00
8.230000000000000000e+02 1.177000000000000000e+03 1.699235344095157085e+00 1.601308500000036439e+00
8.300000000000000000e+02 1.170000000000000000e+03 1.709401709401709324e+00 1.610505000000036935e+00
8.360000000000000000e+02 1.164000000000000000e+03 1.718213058419243877e+00 1.608066000000036411e+00
8.420000000000000000e+02 1.158000000000000000e+03 1.727115716753022445e+00 1.607883000000035922e+00
8.470000000000000000e+02 1.153000000000000000e+03 1.734605377276669635e+00 1.611317500000035485e+00
8.480000000000000000e+02 1.152000000000000000e+03 1.736111111111111160e+00 1.612800000000035316e+00
8.540000000000000000e+02 1.146000000000000000e+03 1.745200698080279222e+00 1.611276000000033903e+00
8.590000000000000000e+02 1.141000000000000000e+03 1.752848378615249780e+00 1.619079000000033686e+00
8.630000000000000000e+02 1.137000000000000000e+03 1.759014951627088763e+00 1.621930500000034359e+00
8.660000000000000000e+02 1.134000000000000000e+03 1.763668430335096904e+00 1.620486000000033844e+00
8.690000000000000000e+02 1.131000000000000000e+03 1.768346595932802856e+00 1.625247000000033859e+00
8.780000000000000000e+02 1.122000000000000000e+03 1.782531194295900123e+00 1.626339000000033952e+00
8.810000000000000000e+02 1.119000000000000000e+03 1.787310098302055339e+00 1.630383000000034110e+00
8.860000000000000000e+02 1.114000000000000000e+03 1.795332136445242366e+00 1.628668000000033089e+00
8.880000000000000000e+02 1.112000000000000000e+03 1.798561151079136611e+00 1.626856000000032720e+00
8.920000000000000000e+02 1.108000000000000000e+03 1.805054151624548631e+00 1.630422000000032456e+00
8.990000000000000000e+02 1.101000000000000000e+03 1.816530426884650273e+00 1.647096000000032534e+00
9.040000000000000000e+02 1.096000000000000000e+03 1.824817518248175174e+00 1.647288000000033170e+00
9.060000000000000000e+02 1.094000000000000000e+03 1.828153564899451577e+00 1.651940000000033271e+00
9.120000000000000000e+02 1.088000000000000000e+03 1.838235294117646967e+00 1.648320000000032870e+00
9.170000000000000000e+02 1.083000000000000000e+03 1.846722068328716437e+00 1.648326000000032820e+00
9.250000000000000000e+02 1.075000000000000000e+03 1.860465116279069742e+00 1.646362500000031481e+00
9.300000000000000000e+02 1.070000000000000000e+03 1.869158878504672883e+00 1.649940000000031270e+00
9.320000000000000000e+02 1.068000000000000000e+03 1.872659176029962458e+00 1.648992000000030878e+00
9.350000000000000000e+02 1.065000000000000000e+03 1.877934272300469498e+00 1.648620000000030839e+00
9.360000000000000000e+02 1.064000000000000000e+03 1.879699248120300759e+00 1.649200000000030863e+00
9.390000000000000000e+02 1.061000000000000000e+03 1.885014137606032092e+00 1.650916000000030914e+00
9.420000000000000000e+02 1.058000000000000000e+03 1.890359168241966037e+00 1.655770000000030606e+00
9.450000000000000000e+02 1.055000000000000000e+03 1.895734597156398138e+00 1.658987500000030257e+00
9.500000000000000000e+02 1.050000000000000000e+03 1.904761904761904656e+00 1.657425000000030124e+00
9.560000000000000000e+02 1.044000000000000000e+03 1.915708812260536353e+00 1.657350000000029855e+00
9.610000000000000000e+02 1.039000000000000000e+03 1.924927815206929793e+00 1.670192500000030167e+00
9.680000000000000000e+02 1.032000000000000000e+03 1.937984496124030898e+00 1.671324000000029120e+00
9.720000000000000000e+02 1.028000000000000000e+03 1.945525291828793746e+00 1.678724000000028749e+00
9.740000000000000000e+02 1.026000000000000000e+03 1.949317738791422894e+00 1.678536000000028672e+00
9.760000000000000000e+02 1.024000000000000000e+03 1.953125000000000000e+00 1.688064000000029097e+00
9.810000000000000000e+02 1.019000000000000000e+03 1.962708537782139384e+00 1.685426000000028957e+00
9.820000000000000000e+02 1.018000000000000000e+03 1.964636542239685646e+00 1.684281000000028561e+00
9.860000000000000000e+02 1.014000000000000000e+03 1.972386587771203237e+00 1.692873000000028938e+00
9.910000000000000000e+02 1.009000000000000000e+03 1.982160555004955471e+00 1.694111000000028788e+00
9.920000000000000000e+02 1.008000000000000000e+03 1.984126984126984183e+00 1.697472000000028958e+00
9.950000000000000000e+02 1.005000000000000000e+03 1.990049751243781140e+00 1.702470000000029238e+00
9.970000000000000000e+02 1.003000000000000000e+03 1.994017946161515509e+00 1.701088000000028799e+00
9.990000000000000000e+02 1.001000000000000000e+03 1.998001998001998070e+00 1.705203500000028960e+00
1.002000000000000000e+03 9.980000000000000000e+02 2.004008016032063910e+00 1.703586000000028688e+00
1.006000000000000000e+03 9.940000000000000000e+02 2.012072434607645732e+00 1.705704000000028087e+00
1.011000000000000000e+03 9.890000000000000000e+02 2.022244691607684608e+00 1.708497500000027758e+00
1.013000000000000000e+03 9.870000000000000000e+02 2.026342451874366901e+00 1.708003500000027763e+00
1.018000000000000000e+03 9.820000000000000000e+02 2.036659877800407248e+00 1.710153000000028456e+00
1.020000000000000000e+03 9.800000000000000000e+02 2.040816326530612290e+00 1.708630000000027849e+00
1.023000000000000000e+03 9.770000000000000000e+02 2.047082906857727647e+00 1.707307500000027733e+00
1.024000000000000000e+03 9.760000000000000000e+02 2.049180327868852292e+00 1.706048000000027542e+00
1.026000000000000000e+03 9.740000000000000000e+02 2.053388090349075767e+00 1.704013000000027311e+00
1.027000000000000000e+03 9.730000000000000000e+02 2.055498458376156190e+00 1.711020500000026923e+00
1.030000000000000000e+03 9.700000000000000000e+02 2.061855670103092564e+00 1.712535000000027896e+00
1.035000000000000000e+03 9.650000000000000000e+02 2.072538860103626757e+00 1.727832500000028082e+00
1.036000000000000000e+03 9.640000000000000000e+02 2.074688796680498104e+00 1.726524000000027481e+00
1.041000000000000000e+03 9.590000000000000000e+02 2.085505735140771755e+00 1.724761500000027592e+00
1.046000000000000000e+03 9.540000000000000000e+02 2.096436058700209770e+00 1.721493000000027696e+00
1.052000000000000000e+03 9.480000000000000000e+02 2.109704641350210963e+00 1.722042000000027606e+00
1.056000000000000000e+03 9.440000000000000000e+02 2.118644067796610297e+00 1.722800000000027643e+00
1.057000000000000000e+03 9.430000000000000000e+02 2.120890774125132605e+00 1.725690000000027924e+00
1.058000000000000000e+03 9.420000000000000000e+02 2.123142250530785535e+00 1.728570000000028140e+00
1.061000000000000000e+03 9.390000000000000000e+02 2.129925452609158665e+00 1.727290500000029150e+00
1.063000000000000000e+03 9.370000000000000000e+02 2.134471718249733030e+00 1.726891000000029042e+00
1.064000000000000000e+03 9.360000000000000000e+02 2.136752136752136710e+00 1.725516000000028694e+00
1.068000000000000000e+03 9.320000000000000000e+02 2.145922746781115720e+00 1.726530000000029430e+00
1.070000000000000000e+03 9.300000000000000000e+02 2.150537634408602017e+00 1.724685000000029111e+00
1.073000000000000000e+03 9.270000000000000000e+02 2.157497303128371069e+00 1.725610500000028580e+00
1.076000000000000000e+03 9.240000000000000000e+02 2.164502164502164483e+00 1.727880000000028948e+00
1.078000000000000000e+03 9.220000000000000000e+02 2.169197396963123747e+00 1.726906000000028474e+00
1.079000000000000000e+03 9.210000000000000000e+02 2.171552660152008762e+00 1.730559000000028602e+00
1.081000000000000000e+03 9.190000000000000000e+02 2.176278563656147913e+00 1.729558000000028795e+00
1.085000000000000000e+03 9.150000000000000000e+02 2.185792349726776163e+00 1.733925000000028804e+00
1.087000000000000000e+03 9.130000000000000000e+02 2.190580503833515991e+00 1.733330500000028751e+00
1.089000000000000000e+03 9.110000000000000000e+02 2.195389681668496351e+00 1.731355500000028247e+00
1.091000000000000000e+03 9.090000000000000000e+02 2.200220022002200349e+00 1.733463000000028398e+00
1.093000000000000000e+03 9.070000000000000000e+02 2.205071664829107103e+00 1.732370000000028387e+00
1.097000000000000000e+03 9.030000000000000000e+02 2.214839424141749724e+00 1.735114500000029203e+00
1.100000000000000000e+03 9.000000000000000000e+02 2.222222222222222321e+00 1.734300000000028597e+00
1.102000000000000000e+03 8.980000000000000000e+02 2.227171492204899739e+00 1.737181000000028730e+00
1.103000000000000000e+03 8.970000000000000000e+02 2.229654403567447041e+00 1.735695000000028632e+00
1.105000000000000000e+03 8.950000000000000000e+02 2.234636871508379752e+00 1.734957500000028574e+00
1.110000000000000000e+03 8.900000000000000000e+02 2.247191011235955216e+00 1.746180000000028265e+00
1.112000000000000000e+03 8.880000000000000000e+02 2.252252252252252340e+00 1.746252000000028115e+00
1.113000000000000000e+03 8.870000000000000000e+02 2.254791431792559031e+00 1.750938000000028527e+00
1.117000000000000000e+03 8.840000000000000000e+02 2.262443438914027105e+00 1.750762000000028129e+00
1.121000000000000000e+03 8.800000000000000000e+02 2.272727272727272929e+00 1.748120000000027430e+00
1.123000000000000000e+03 8.780000000000000000e+02 2.277904328018223179e+00 1.745464000000027438e+00
1.125000000000000000e+03 8.760000000000000000e+02 2.283105022831050324e+00 1.743678000000027373e+00
1.128000000000000000e+03 8.730000000000000000e+02 2.290950744558991836e+00 1.748182500000025730e+00
1.130000000000000000e+03 8.710000000000000000e+02 2.296211251435131828e+00 1.749403500000020761e+00
1.132000000000000000e+03 8.690000000000000000e+02 2.301495972382048283e+00 1.747993500000017741e+00
1.134000000000000000e+03 8.670000000000000000e+02 2.306805074971165048e+00 1.746138000000015511e+00
1.136000000000000000e+03 8.650000000000000000e+02 2.312138728323699599e+00 1.743407500000014432e+00
1.140000000000000000e+03 8.610000000000000000e+02 2.322880371660859478e+00 1.740511500000009537e+00
1.142000000000000000e+03 8.590000000000000000e+02 2.328288707799767376e+00 1.737327500000008129e+00
1.148000000000000000e+03 8.530000000000000000e+02 2.344665885111371750e+00 1.737134499999997139e+00
1.153000000000000000e+03 8.480000000000000000e+02 2.358490566037735992e+00 1.738823999999988157e+00
1.156000000000000000e+03 8.450000000000000000e+02 2.366863905325443884e+00 1.737319999999988429e+00
1.160000000000000000e+03 8.410000000000000000e+02 2.378121284185493511e+00 1.734982999999987507e+00
1.162000000000000000e+03 8.390000000000000000e+02 2.383790226460071437e+00 1.765675499999981968e+00
1.165000000000000000e+03 8.360000000000000000e+02 2.392344497607655551e+00 1.801579999999979309e+00
1.167000000000000000e+03 8.340000000000000000e+02 2.398081534772182444e+00 1.801439999999978170e+00
1.168000000000000000e+03 8.330000000000000000e+02 2.400960384153661309e+00 1.800945999999978619e+00
1.171000000000000000e+03 8.300000000000000000e+02 2.409638554216867679e+00 1.800269999999978054e+00
1.174000000000000000e+03 8.270000000000000000e+02 2.418379685610640983e+00 1.805340999999978102e+00
1.176000000000000000e+03 8.250000000000000000e+02 2.424242424242424310e+00 1.808399999999977803e+00
1.177000000000000000e+03 8.240000000000000000e+02 2.427184466019417286e+00 1.806619999999978132e+00
1.179000000000000000e+03 8.220000000000000000e+02 2.433090024330900381e+00 1.806344999999978107e+00
1.183000000000000000e+03 8.180000000000000000e+02 2.444987775061124857e+00 1.812687999999976762e+00
1.186000000000000000e+03 8.150000000000000000e+02 2.453987730061349737e+00 1.824377499999976227e+00
1.188000000000000000e+03 8.130000000000000000e+02 2.460024600246002446e+00 1.821119999999976091e+00
1.190000000000000000e+03 8.110000000000000000e+02 2.466091245376079044e+00 1.819072999999975293e+00
1.193000000000000000e+03 8.080000000000000000e+02 2.475247524752475226e+00 1.821231999999974649e+00
1.194000000000000000e+03 8.070000000000000000e+02 2.478314745972738375e+00 1.823012999999974681e+00
1.196000000000000000e+03 8.050000000000000000e+02 2.484472049689440798e+00 1.828959999999974162e+00
1.197000000000000000e+03 8.040000000000000000e+02 2.487562189054726147e+00 1.830707999999974467e+00
1.200000000000000000e+03 8.010000000000000000e+02 2.496878901373283277e+00 1.841498999999972241e+00
1.205000000000000000e+03 7.960000000000000000e+02 2.512562814070351980e+00 1.841545999999972594e+00
1.209000000000000000e+03 7.920000000000000000e+02 2.525252525252525082e+00 1.839815999999973251e+00
1.212000000000000000e+03 7.890000000000000000e+02 2.534854245880862056e+00 1.837186499999973188e+00
1.219000000000000000e+03 7.820000000000000000e+02 2.557544757033248128e+00 1.842782999999974303e+00
1.222000000000000000e+03 7.790000000000000000e+02 2.567394094993581621e+00 1.846619499999974545e+00
1.224000000000000000e+03 7.770000000000000000e+02 2.574002574002574040e+00 1.845763499999973467e+00
1.227000000000000000e+03 7.740000000000000000e+02 2.583979328165374678e+00 1.863791999999973026e+00
1.228000000000000000e+03 7.730000000000000000e+02 2.587322121604139546e+00 1.862543499999973262e+00
1.230000000000000000e+03 7.710000000000000000e+02 2.594033722438391809e+00 1.861193999999973370e+00
1.231000000000000000e+03 7.700000000000000000e+02 2.597402597402597380e+00 1.860704999999973408e+00
1.232000000000000000e+03 7.690000000000000000e+02 2.600780234070220853e+00 1.860210999999973636e+00
1.234000000000000000e+03 7.670000000000000000e+02 2.607561929595827888e+00 1.858440999999973808e+00
1.235000000000000000e+03 7.660000000000000000e+02 2.610966057441253430e+00 1.861379999999972723e+00
1.239000000000000000e+03 7.620000000000000000e+02 2.624671916010498762e+00 1.864994999999973313e+00
1.240000000000000000e+03 7.610000000000000000e+02 2.628120893561103788e+00 1.863308499999973833e+00
1.241000000000000000e+03 7.600000000000000000e+02 2.631578947368421240e+00 1.861619999999973851e+00
1.243000000000000000e+03 7.580000000000000000e+02 2.638522427440633145e+00 1.858615999999974511e+00
1.244000000000000000e+03 7.570000000000000000e+02 2.642007926023778097e+00 1.856542499999974449e+00
1.246000000000000000e+03 7.550000000000000000e+02 2.649006622516556497e+00 1.853147499999974634e+00
1.250000000000000000e+03 7.510000000000000000e+02 2.663115845539281157e+00 1.854218999999974304e+00
1.253000000000000000e+03 7.480000000000000000e+02 2.673796791443850296e+00 1.851299999999974855e+00
1.256000000000000000e+03 7.450000000000000000e+02 2.684563758389261867e+00 1.846854999999974822e+00
1.260000000000000000e+03 7.410000000000000000e+02 2.699055330634278160e+00 1.843607999999975489e+00
1.261000000000000000e+03 7.400000000000000000e+02 2.702702702702702631e+00 1.841859999999976072e+00
1.264000000000000000e+03 7.370000000000000000e+02 2.713704206241519756e+00 1.839920499999975867e+00
1.269000000000000000e+03 7.320000000000000000e+02 2.732240437158469870e+00 1.837319999999976528e+00
1.273000000000000000e+03 7.280000000000000000e+02 2.747252747252747263e+00 1.846571999999976565e+00
1.277000000000000000e+03 7.240000000000000000e+02 2.762430939226519389e+00 1.839321999999977253e+00
1.279000000000000000e+03 7.220000000000000000e+02 2.770083102493074989e+00 1.841460999999977144e+00
1.280000000000000000e+03 7.210000000000000000e+02 2.773925104022191501e+00 1.839991999999977201e+00
1.282000000000000000e+03 7.190000000000000000e+02 2.781641168289290533e+00 1.838123499999977373e+00
1.283000000000000000e+03 7.180000000000000000e+02 2.785515320334261968e+00 1.835925999999977298e+00
1.284000000000000000e+03 7.170000000000000000e+02 2.789400278940028066e+00 1.834444499999977385e+00
1.290000000000000000e+03 7.110000000000000000e+02 2.812939521800281284e+00 1.852510499999977744e+00
1.291000000000000000e+03 7.100000000000000000e+02 2.816901408450704025e+00 1.850259999999978033e+00
1.294000000000000000e+03 7.070000000000000000e+02 2.828854314002828829e+00 1.848097999999978258e+00
1.296000000000000000e+03 7.050000000000000000e+02 2.836879432624113573e+00 1.847804999999978381e+00
1.298000000000000000e+03 7.030000000000000000e+02 2.844950213371265857e+00 1.850998999999978301e+00
1.299000000000000000e+03 7.020000000000000000e+02 2.849002849002848947e+00 1.848716999999978405e+00
1.300000000000000000e+03 7.010000000000000000e+02 2.853067047075606322e+00 1.848186499999978416e+00
1.303000000000000000e+03 6.980000000000000000e+02 2.865329512893982855e+00 1.851793999999977292e+00
