1.783242464065551772e-02 0.000000000000000000e+00
5.349727392196655662e-02 0.000000000000000000e+00
8.916212320327758512e-02 0.000000000000000000e+00
1.248269724845886275e-01 0.000000000000000000e+00
1.604918217658996560e-01 0.000000000000000000e+00
1.961566710472106845e-01 0.000000000000000000e+00
2.318215203285217407e-01 0.000000000000000000e+00
2.674863696098327415e-01 1.081760775362761023e-01
3.031512188911438255e-01 5.728055127215513354e-01
3.388160681724548540e-01 9.544006608994046736e-01
3.744809174537658825e-01 1.309524561149463695e+00
4.101457667350769110e-01 1.488794497176634479e+00
4.458106160163879395e-01 1.357433901268037424e+00
4.814754652976989679e-01 1.134555537059001695e+00
5.171403145790099964e-01 1.007328201264114487e+00
5.528051638603210804e-01 9.328443609797548719e-01
5.884700131416320534e-01 9.371845940660750163e-01
6.241348624229431374e-01 9.121849048048424891e-01
6.597997117042541104e-01 9.223594741548490905e-01
6.954645609855651944e-01 8.868181045686501784e-01
7.311294102668762784e-01 9.098695912575248679e-01
7.667942595481872514e-01 9.410554897725273982e-01
8.024591088294983354e-01 9.415270651088244458e-01
8.381239581108093084e-01 9.502165494590698591e-01
8.737888073921203924e-01 9.619848726694105734e-01
9.094536566734313654e-01 9.495275323634764231e-01
9.451185059547424494e-01 9.437954954282701259e-01
9.807833552360534224e-01 9.401077791272663964e-01
1.016448204517364617e+00 9.592667121847741063e-01
1.052113053798675590e+00 9.647205135385832353e-01
1.087777903079986563e+00 9.692579883473727564e-01
1.123442752361297536e+00 9.214121495227703962e-01
1.159107601642608731e+00 9.413195613363479763e-01
1.194772450923919704e+00 9.770133248770724865e-01
1.230437300205230677e+00 9.953098659171967233e-01
1.266102149486541650e+00 9.548546778188080619e-01
1.301766998767852845e+00 9.737488868166549461e-01
1.337431848049163818e+00 9.840149672561466776e-01
1.373096697330474791e+00 9.757579612378537437e-01
1.408761546611785986e+00 9.838527082676922220e-01
1.444426395893096959e+00 1.013274193463234996e+00
1.480091245174407932e+00 9.912491601797041030e-01
1.515756094455718905e+00 9.750475754695461239e-01
1.551420943737030100e+00 1.000137264777998469e+00
1.587085793018341073e+00 9.985942936356508870e-01
1.622750642299652046e+00 9.767033523853582144e-01
1.658415491580963241e+00 9.984433641888361688e-01
1.694080340862274214e+00 1.003611971465616204e+00
1.729745190143585187e+00 1.004218434461011444e+00
1.765410039424896160e+00 1.011739932981177148e+00
1.801074888706207355e+00 9.862271695279323236e-01
1.836739737987518328e+00 9.989040394260438882e-01
1.872404587268829301e+00 1.009432067049317761e+00
1.908069436550140496e+00 9.917795829848101707e-01
1.943734285831451469e+00 9.949907424197260708e-01
1.979399135112762442e+00 1.007802682330415367e+00
2.015063984394073415e+00 1.004642419542564946e+00
2.050728833675384610e+00 1.008836605694101829e+00
2.086393682956695361e+00 1.002966058585680997e+00
2.122058532238006556e+00 9.979893536275815658e-01
2.157723381519317751e+00 9.897205972156893905e-01
2.193388230800628502e+00 1.005204924016913415e+00
2.229053080081939697e+00 1.009721984938778627e+00
2.264717929363250892e+00 9.988789360577369214e-01
2.300382778644561643e+00 1.004726537863803504e+00
2.336047627925872838e+00 1.003750630553892353e+00
2.371712477207184033e+00 1.010510622443951290e+00
2.407377326488494784e+00 1.006489244021616214e+00
2.443042175769805979e+00 1.005994168616295870e+00
2.478707025051117174e+00 1.015389979119606378e+00
2.514371874332427925e+00 1.008004054926773252e+00
2.550036723613739120e+00 1.006015741561841592e+00
2.585701572895049871e+00 1.008304121952280807e+00
2.621366422176361066e+00 1.012619771324107854e+00
2.657031271457672261e+00 9.955088781250083230e-01
2.692696120738983012e+00 1.004825940979530374e+00
2.728360970020294207e+00 1.005856449111777184e+00
2.764025819301605402e+00 1.008054711287047711e+00
2.799690668582916153e+00 9.923868610158591563e-01
2.835355517864227348e+00 9.888025659759438479e-01
2.871020367145538543e+00 1.001738195616028282e+00
2.906685216426849294e+00 1.007787023072448829e+00
2.942350065708160489e+00 1.007217320482354683e+00
2.978014914989471240e+00 1.000267998550954163e+00
3.013679764270782435e+00 1.010229976513220107e+00
3.049344613552093630e+00 1.006497588285176326e+00
3.085009462833404381e+00 1.000131272208548916e+00
3.120674312114715576e+00 9.996040081723406301e-01
3.156339161396026771e+00 9.927192930461147258e-01
3.192004010677337522e+00 9.971663041261946692e-01
3.227668859958648717e+00 9.980083170162555861e-01
3.263333709239959912e+00 1.000306202307963188e+00
3.298998558521270663e+00 9.907343481146969610e-01
3.334663407802581858e+00 9.897751448719990242e-01
3.370328257083893053e+00 1.001187498806618503e+00
3.405993106365203804e+00 9.863429095559943516e-01
3.441657955646514999e+00 1.001109691216221398e+00
3.477322804927825750e+00 9.834642051069203417e-01
3.512987654209136945e+00 9.976951005237614245e-01
3.548652503490448140e+00 9.940965631132182567e-01
