step	time	T	Ekin	chem_fpl_reaction_1	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	lj-tab	tab-dynamic_0	cr_3	count_0
174000	174	4.54898	32718.5	2881.54	7201.58	4433.7	2452.09	25763.3	48.3885	0.4015	803
175000	175	4.50397	32421.8	2791.09	7344.88	4486.77	2351.44	25356.1	2602.46	0.403	806
176000	176	4.59204	33069.6	2803.38	7282.6	4440.6	2474.09	25352.6	19.4577	0.404	808
177000	177	4.54077	32727.6	3294.66	7573.19	4376.53	2359.43	25313.4	6.45082	0.405	810
178000	178	4.57444	32977.1	2468.37	7098.83	4621.62	2239.06	25477.7	1.40122	0.406	812
179000	179	4.44686	32070.8	4200.62	7236.64	4419.69	2282.31	25783.1	55.7226	0.409	818
180000	180	4.48596	32366.2	3798.72	7657.11	4614.97	2455.37	26342.9	73.3025	0.411	822
181000	181	4.46504	32268.8	2467.72	7073.69	4586.99	2317.63	26133.5	18.9892	0.4115	823
182000	182	4.57736	33108.1	4588.01	7690.34	4754.89	2241.59	25593.7	20.9934	0.415	830
183000	183	4.37247	31632.6	5048.41	9021.68	4542.13	2537.55	25448	67.7139	0.418	836
184000	184	4.46441	32338	5362.28	8919.32	4720.66	2371.31	25824.5	1840.53	0.421	842
185000	185	4.55062	33003.4	4295.62	7294.83	4639.15	2444.55	25361.6	286.151	0.4235	847
186000	186	4.37966	31796.3	2388.5	8008	4755.89	2553.58	25191.3	63.9378	0.424	848
187000	187	4.61809	33561.9	4156.83	8100.28	4574.1	2530.54	25543.9	40.3483	0.427	854
188000	188	4.51306	32805.4	3793.56	8336.6	4449.02	2394.72	25678	56.488	0.4295	859
189000	189	4.51899	32889.2	3872.25	7110.95	4590.13	2680.71	26422.2	191.304	0.4315	863
190000	190	4.50383	32826.2	3535.34	7380.4	4401.19	2573.44	25814.5	23.1276	0.433	866
191000	191	4.52667	33013	3584.68	7354.71	4470.49	2633.66	25660.1	130.366	0.4345	869
