1.783242464065551772e-02 0.000000000000000000e+00
5.349727392196655662e-02 0.000000000000000000e+00
8.916212320327758512e-02 0.000000000000000000e+00
1.248269724845886275e-01 0.000000000000000000e+00
1.604918217658996560e-01 0.000000000000000000e+00
1.961566710472106845e-01 0.000000000000000000e+00
2.318215203285217407e-01 0.000000000000000000e+00
2.674863696098327415e-01 0.000000000000000000e+00
3.031512188911438255e-01 2.645984097095529716e-02
3.388160681724548540e-01 2.013691881157461672e-01
3.744809174537658825e-01 4.768392506051660762e-01
4.101457667350769110e-01 7.034257347672402405e-01
4.458106160163879395e-01 8.237101435242061287e-01
4.814754652976989679e-01 8.851992679453621893e-01
5.171403145790099964e-01 8.712320903104924241e-01
5.528051638603210804e-01 9.109363240870590461e-01
5.884700131416320534e-01 9.547001927001304011e-01
6.241348624229431374e-01 9.756250537880670759e-01
6.597997117042541104e-01 1.011805367170849346e+00
6.954645609855651944e-01 1.020808596801817902e+00
7.311294102668762784e-01 1.042715362917433275e+00
7.667942595481872514e-01 1.040892813482472867e+00
8.024591088294983354e-01 1.057017703637201045e+00
8.381239581108093084e-01 1.062728598240831879e+00
8.737888073921203924e-01 1.066486582899684787e+00
9.094536566734313654e-01 1.066020936771651995e+00
9.451185059547424494e-01 1.076209092845157977e+00
9.807833552360534224e-01 1.083355824488296815e+00
1.016448204517364617e+00 1.095838376200014341e+00
1.052113053798675590e+00 1.099759483811145300e+00
1.087777903079986563e+00 1.060828632984329500e+00
1.123442752361297536e+00 1.027684048473999967e+00
1.159107601642608731e+00 1.045414660318668698e+00
1.194772450923919704e+00 1.056873059391683745e+00
1.230437300205230677e+00 1.041817926139740669e+00
1.266102149486541650e+00 1.015343803010969159e+00
1.301766998767852845e+00 1.001272508361391811e+00
1.337431848049163818e+00 1.000875990320647446e+00
1.373096697330474791e+00 1.007428116752300484e+00
1.408761546611785986e+00 1.000889184710320290e+00
1.444426395893096959e+00 9.957092547459894805e-01
1.480091245174407932e+00 9.885588723781939535e-01
1.515756094455718905e+00 9.893390613827756086e-01
1.551420943737030100e+00 9.847403652609714175e-01
1.587085793018341073e+00 9.846409001570661790e-01
1.622750642299652046e+00 9.828680981746412693e-01
1.658415491580963241e+00 9.841993690950567863e-01
1.694080340862274214e+00 9.811805409603331363e-01
1.729745190143585187e+00 9.800618603514272831e-01
1.765410039424896160e+00 9.809371299907396757e-01
1.801074888706207355e+00 9.859305645160078013e-01
1.836739737987518328e+00 9.877426489654880237e-01
1.872404587268829301e+00 9.912814757846809544e-01
1.908069436550140496e+00 9.906512178870445773e-01
1.943734285831451469e+00 9.940691318385938002e-01
1.979399135112762442e+00 9.953479643970020163e-01
2.015063984394073415e+00 9.968712880506320761e-01
2.050728833675384610e+00 9.987727182584282826e-01
2.086393682956695361e+00 1.000298761362049538e+00
2.122058532238006556e+00 1.002033595968179203e+00
2.157723381519317751e+00 1.004198531593808452e+00
2.193388230800628502e+00 1.007907352934171330e+00
2.229053080081939697e+00 1.000206847743626559e+00
2.264717929363250892e+00 1.000569474102760426e+00
2.300382778644561643e+00 1.002637242128489703e+00
2.336047627925872838e+00 1.003103610044473237e+00
2.371712477207184033e+00 1.003702805872169979e+00
2.407377326488494784e+00 1.004180623224650626e+00
2.443042175769805979e+00 1.003060633632291587e+00
2.478707025051117174e+00 1.002283942440117981e+00
2.514371874332427925e+00 9.974601045134620092e-01
2.550036723613739120e+00 1.001095828767044837e+00
2.585701572895049871e+00 9.987527007484821029e-01
2.621366422176361066e+00 1.002829851545587125e+00
2.657031271457672261e+00 9.975807110497071362e-01
2.692696120738983012e+00 9.974191004048889031e-01
2.728360970020294207e+00 1.001305833259232392e+00
2.764025819301605402e+00 1.000926235681752763e+00
2.799690668582916153e+00 9.969816476989522558e-01
2.835355517864227348e+00 9.999497303688561489e-01
2.871020367145538543e+00 9.974963252548644244e-01
2.906685216426849294e+00 9.954167337405354088e-01
2.942350065708160489e+00 9.994620474151741929e-01
2.978014914989471240e+00 9.972812846770383599e-01
3.013679764270782435e+00 1.000282042959940609e+00
3.049344613552093630e+00 9.999807316098137111e-01
3.085009462833404381e+00 1.000356483890256332e+00
3.120674312114715576e+00 9.996938585599962623e-01
3.156339161396026771e+00 1.000331515925278136e+00
3.192004010677337522e+00 9.994897659366640541e-01
3.227668859958648717e+00 1.001562695440314288e+00
3.263333709239959912e+00 1.000285146710513606e+00
3.298998558521270663e+00 1.001620918565559792e+00
3.334663407802581858e+00 1.001860853791809891e+00
3.370328257083893053e+00 9.997387397741281934e-01
3.405993106365203804e+00 1.002492360275088368e+00
3.441657955646514999e+00 1.004398534237542773e+00
3.477322804927825750e+00 1.002669105665929372e+00
3.512987654209136945e+00 1.002432606473181886e+00
3.548652503490448140e+00 1.001669280505482318e+00
