0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 2.022175469206255113e-02 6.062351409305766691e-04
1.000000000000000000e+01 3.414659065671040578e-02 1.050903289930812381e-03
1.500000000000000000e+01 4.729517482115399435e-02 1.467456525104789741e-03
2.000000000000000000e+01 6.018754281536666667e-02 1.852638050098031394e-03
2.500000000000000000e+01 7.288047029397669296e-02 2.256583174688253386e-03
3.000000000000000000e+01 8.550845675450868821e-02 2.660072839194766933e-03
3.500000000000000000e+01 9.809153244760068779e-02 3.031356476631980219e-03
4.000000000000000000e+01 1.106190565749245042e-01 3.378666008976891066e-03
4.500000000000000000e+01 1.231263947697979061e-01 3.677212750492349271e-03
5.000000000000000000e+01 1.355514197406355037e-01 4.028326976118275227e-03
5.500000000000000000e+01 1.479779999191332129e-01 4.384075367174754441e-03
6.000000000000000000e+01 1.604136171973703784e-01 4.751194481528613241e-03
6.500000000000000000e+01 1.728742960306443865e-01 5.108756899525470491e-03
7.000000000000000000e+01 1.852884420995146442e-01 5.444587980225392039e-03
7.500000000000000000e+01 1.977345785012614987e-01 5.864016676292231958e-03
8.000000000000000000e+01 2.101742639710085236e-01 6.245707958181565857e-03
8.500000000000000000e+01 2.226359218320521360e-01 6.620545350349128430e-03
9.000000000000000000e+01 2.351010921762588524e-01 7.010526010583059166e-03
9.500000000000000000e+01 2.475348169152116751e-01 7.377375052156925732e-03
1.000000000000000000e+02 2.600121283879608947e-01 7.739171612335655689e-03
1.050000000000000000e+02 2.724989135992348377e-01 8.142218896952511942e-03
1.100000000000000000e+02 2.849598822416138932e-01 8.548772423014393967e-03
1.150000000000000000e+02 2.974061479251218221e-01 8.941572434844216252e-03
1.200000000000000000e+02 3.098821806916009503e-01 9.295617014941342376e-03
1.250000000000000000e+02 3.223313443102630016e-01 9.697650624661631816e-03
1.300000000000000000e+02 3.347718286481414229e-01 1.007329086724937511e-02
1.350000000000000000e+02 3.472260589835753364e-01 1.039296710967969710e-02
1.400000000000000000e+02 3.596778158269417491e-01 1.071139693397617221e-02
1.450000000000000000e+02 3.721000393261476025e-01 1.100817602063815931e-02
1.500000000000000000e+02 3.845430032010388466e-01 1.129375064536668541e-02
1.550000000000000000e+02 3.969958686570244089e-01 1.166746927370880885e-02
1.600000000000000000e+02 4.094379990175179840e-01 1.204780616884947204e-02
1.650000000000000000e+02 4.218742267384154032e-01 1.240496528513710880e-02
1.700000000000000000e+02 4.343166810408790046e-01 1.274093608724256518e-02
1.750000000000000000e+02 4.467408314886857079e-01 1.316292440511548575e-02
1.800000000000000000e+02 4.591512189965233359e-01 1.343162581632051725e-02
1.850000000000000000e+02 4.715631478057030201e-01 1.382288975077327481e-02
1.900000000000000000e+02 4.839479154247803283e-01 1.423435317462966136e-02
1.950000000000000000e+02 4.962980780546632498e-01 1.455492373713634414e-02
2.000000000000000000e+02 5.086798693376287650e-01 1.483440279850000050e-02
2.050000000000000000e+02 5.210386745936655961e-01 1.520160309318385229e-02
2.100000000000000000e+02 5.333946771176191204e-01 1.557749571678874144e-02
2.150000000000000000e+02 5.457342457093935506e-01 1.602079785298912359e-02
2.200000000000000000e+02 5.580657876289372155e-01 1.645419664479043365e-02
2.250000000000000000e+02 5.703925427926460623e-01 1.682798286028541410e-02
2.300000000000000000e+02 5.827132440048772288e-01 1.732353702592628886e-02
2.350000000000000000e+02 5.950532704025005559e-01 1.774792082777551863e-02
2.400000000000000000e+02 6.073803364068273147e-01 1.819154919228611542e-02
2.450000000000000000e+02 6.196689798898129542e-01 1.869861448132418419e-02
2.500000000000000000e+02 6.319559995621172321e-01 1.921477040000159342e-02
2.550000000000000000e+02 6.442708176059466219e-01 1.971758989116492375e-02
2.600000000000000000e+02 6.565509494423922288e-01 2.026735115142489635e-02
2.650000000000000000e+02 6.688484180520335443e-01 2.080213825024072524e-02
2.700000000000000000e+02 6.811739468178343859e-01 2.133426485490304975e-02
2.750000000000000000e+02 6.935350231862995596e-01 2.189265234991026599e-02
2.800000000000000000e+02 7.058800819067134746e-01 2.248894476670890846e-02
2.850000000000000000e+02 7.182274901065398565e-01 2.306232853179904924e-02
2.900000000000000000e+02 7.305874404028982472e-01 2.364442944123293713e-02
2.950000000000000000e+02 7.429020357623593585e-01 2.420562005171025474e-02
3.000000000000000000e+02 7.552367957175124547e-01 2.477634594004399227e-02
3.050000000000000000e+02 7.675947508776652661e-01 2.533673122865202215e-02
3.100000000000000000e+02 7.799306577966477194e-01 2.583618173610505511e-02
3.150000000000000000e+02 7.923293987192667753e-01 2.640127437618841263e-02
3.200000000000000000e+02 8.046974970532714266e-01 2.691844924406957759e-02
3.250000000000000000e+02 8.170797539903738027e-01 2.744220531633113219e-02
3.300000000000000000e+02 8.294828326321037615e-01 2.795188356752380254e-02
3.350000000000000000e+02 8.419031958701043150e-01 2.845519800611121322e-02
3.400000000000000000e+02 8.543566304279093249e-01 2.894999592862571372e-02
3.450000000000000000e+02 8.667791001353377656e-01 2.944502298862453418e-02
3.500000000000000000e+02 8.792195535031981368e-01 2.986021857871059074e-02
3.550000000000000000e+02 8.916873870295388693e-01 3.031831438086714237e-02
3.600000000000000000e+02 9.041397439550553639e-01 3.073737934613121614e-02
3.650000000000000000e+02 9.166186414005284000e-01 3.117445691611879857e-02
3.700000000000000000e+02 9.290732176909304307e-01 3.158236775002021268e-02
3.750000000000000000e+02 9.415664952145200717e-01 3.194672495783506400e-02
3.800000000000000000e+02 9.540585629800981682e-01 3.228899597983389547e-02
3.850000000000000000e+02 9.665288604008079876e-01 3.259330669527295277e-02
3.900000000000000000e+02 9.790102615182262324e-01 3.291723234330840020e-02
3.950000000000000000e+02 9.914624190791684333e-01 3.322669470475127229e-02
4.000000000000000000e+02 1.003964598416924980e+00 3.355786620305853396e-02
4.050000000000000000e+02 1.016470389552063258e+00 3.393990913114968561e-02
4.100000000000000000e+02 1.028958571204187988e+00 3.432027302847771855e-02
4.150000000000000000e+02 1.041427732567835829e+00 3.470858731120718410e-02
4.200000000000000000e+02 1.053896623626866536e+00 3.511639752010958793e-02
4.250000000000000000e+02 1.066361808471439465e+00 3.548037251564724326e-02
4.300000000000000000e+02 1.078848937810228392e+00 3.592587067314900046e-02
4.350000000000000000e+02 1.091270012533041234e+00 3.635621481127884747e-02
4.400000000000000000e+02 1.103698883541126774e+00 3.678603210023154158e-02
4.450000000000000000e+02 1.116086050667043805e+00 3.726252912347237378e-02
4.500000000000000000e+02 1.128489370774137024e+00 3.769832978479060320e-02
4.550000000000000000e+02 1.140921137978037736e+00 3.813267647385135128e-02
4.600000000000000000e+02 1.153359178742709323e+00 3.857054943256777585e-02
4.650000000000000000e+02 1.165790665887087796e+00 3.903565801234660376e-02
4.700000000000000000e+02 1.178194991052687657e+00 3.944853752344264219e-02
4.750000000000000000e+02 1.190577915557525124e+00 3.986868981339236617e-02
4.800000000000000000e+02 1.202987472475145703e+00 4.033067057886101370e-02
4.850000000000000000e+02 1.215329964373040417e+00 4.080252344034900058e-02
4.900000000000000000e+02 1.227704869402486354e+00 4.120066734068562192e-02
4.950000000000000000e+02 1.240059159826651047e+00 4.160815475704689875e-02
5.000000000000000000e+02 1.252390660731276029e+00 4.207109222257422732e-02
5.050000000000000000e+02 1.264746116370303541e+00 4.254754341242230481e-02
