step	time	T	Ekin	chem_fpl_reaction_1	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	lj-tab	tab-dynamic_0	cr_3	count_0	res_fpl_0
48000	48	4.42033	26522	0	5057.14	4296.22	0	25922.3	0	0	0	-nan
49000	49	4.39045	26342.7	0	5078.23	4350.28	0	25854.6	0	0	0	-nan
50000	50	4.41388	26483.3	0	4979.85	4299.24	0	25640.5	0	0	0	-nan
51000	51	4.39238	26354.3	0	4950.58	4530.37	0	25391.4	0	0	0	-nan
52000	52	4.52381	27142.9	0	4847.69	4884.12	0	25792.1	0	0	0	-nan
53000	53	4.40703	26442.2	0	5302.8	4584.79	0	25497.3	0	0	0	-nan
54000	54	4.36199	26172	0	5437.77	4400.9	0	25565.5	0	0	0	-nan
55000	55	4.55322	27319.3	0	5325.75	4805.39	0	25554.5	0	0	0	-nan
56000	56	4.42003	26520.2	0	5252.98	4542.21	0	25710.6	0	0	0	-nan
57000	57	4.50338	27020.3	0	5261.54	4273.13	0	25540	0	0	0	-nan
58000	58	4.42599	26556	0	5453.28	4356.83	0	25382.9	0	0	0	-nan
59000	59	4.45649	26738.9	0	5170.76	4343.63	0	25753.3	0	0	0	-nan
60000	60	4.41986	26519.1	0	5153.07	4589.37	0	25422.7	0	0	0	-nan
61000	61	4.38127	26287.6	0	5453.39	4459.5	0	25000.4	0	0	0	-nan
62000	62	4.4117	26470.2	0	5226.05	4445.72	0	25188.9	0	0	0	-nan
63000	63	4.47937	26876.2	0	4862.16	4510.31	0	25016.1	0	0	0	-nan
64000	64	4.42296	26537.8	0	5089.29	4601.47	0	24872.7	0	0	0	-nan
65000	65	4.40317	26419	0	5328.94	4451.28	0	25413.1	0	0	0	-nan
66000	66	4.51281	27076.9	0	4850.41	4467.98	0	25173.8	0	0	0	-nan
67000	67	4.49298	26957.9	0	5114.66	4457.06	0	25456.1	0	0	0	-nan
68000	68	4.41065	26463.9	0	4947.22	4394.68	0	25087.1	0	0	0	-nan
69000	69	4.46141	26768.5	0	5226.88	4610.77	0	25127.3	0	0	0	-nan
70000	70	4.3706	26223.6	0	5225.15	4631.01	0	25340.9	0	0	0	-nan
71000	71	4.33336	26000.1	0	5210.2	4498.56	0	26092.1	0	0	0	-nan
72000	72	4.36196	26171.8	0	5018.27	4346.4	0	25796.4	0	0	0	-nan
73000	73	4.4999	26999.4	0	5075.46	4353.63	0	25762.7	0	0	0	-nan
74000	74	4.35792	26147.5	0	5063.46	4342.73	0	25828.6	0	0	0	-nan
75000	75	4.34555	26073.3	0	5109.84	4467.9	0	25649.4	0	0	0	-nan
76000	76	4.4712	26827.2	0	5144.72	4168.03	0	26035.1	0	0	0	-nan
77000	77	4.51722	27103.3	0	5233.28	4516.04	0	25803.5	0	0	0	-nan
78000	78	4.50385	27023.1	0	5233.78	4418.8	0	25059.7	0	0	0	-nan
79000	79	4.39789	26387.3	0	5030.7	4513.15	0	25485.3	0	0	0	-nan
80000	80	4.41565	26493.9	0	4966.16	4381.06	0	25486.5	0	0	0	-nan
81000	81	4.45265	26715.9	0	5245.51	4186.66	0	25040	0	0	0	-nan
82000	82	4.525	27150	0	5167.94	4375.38	0	25276.4	0	0	0	-nan
83000	83	4.3886	26331.6	0	5236.95	4457.31	0	25455.1	0	0	0	-nan
84000	84	4.47324	26839.4	0	5214	4442.45	0	25932.9	0	0	0	-nan
85000	85	4.42483	26549	0	5192.87	4597.27	0	25817.6	0	0	0	-nan
86000	86	4.37844	26270.6	0	5180.42	4337	0	25402.4	0	0	0	-nan
87000	87	4.36362	26181.7	0	5237.17	4538	0	25452.2	0	0	0	-nan
88000	88	4.38421	26305.3	0	5425.1	4755.37	0	25392.2	0	0	0	-nan
89000	89	4.39475	26368.5	0	5219.13	4499.14	0	25316.7	0	0	0	-nan
90000	90	4.41263	26475.8	0	5152.95	4258	0	25488	0	0	0	-nan
91000	91	4.41995	26519.7	0	5172.38	4397.68	0	25442.2	0	0	0	-nan
92000	92	4.54313	27258.8	0	5225.93	4475.54	0	25298.8	0	0	0	-nan
93000	93	4.44014	26640.8	0	5402.4	4522.52	0	25341.7	0	0	0	-nan
94000	94	4.49509	26970.5	0	5583.95	4531.04	0	25128.9	0	0	0	-nan
95000	95	4.4183	26509.8	0	5317.98	4477.61	0	25559.6	0	0	0	-nan
96000	96	4.44866	26692	0	5253.24	4666.66	0	25261.6	0	0	0	-nan
97000	97	4.43513	26610.8	0	5268.47	4449.78	0	25308.8	0	0	0	-nan
98000	98	4.4173	26503.8	0	5376.8	4496.06	0	25188.3	0	0	0	-nan
99000	99	4.40335	26420.1	0	5212.55	4481.65	0	25561.6	0	0	0	-nan
100000	100	4.43195	26591.7	0	5224.26	4589.44	0	24902.1	0	0	0	-nan
101000	101	4.42131	26527.9	0	4946.33	4470.82	0	25256.1	0	0	0	-nan
102000	102	4.34793	26087.6	0	5171.06	4521.08	0	25323.9	0	0	0	-nan
103000	103	4.47126	26827.6	0	5214.56	4587.25	0	25764.8	0	0	0	-nan
104000	104	4.43905	26634.3	0	5092.66	4250.04	0	25652.6	0	0	0	-nan
105000	105	4.45348	26720.9	0	5674.96	4151.45	0	25638.2	0	0	0	-nan
106000	106	4.44047	26642.8	0	5378.95	4531.74	0	25434.7	0	0	0	-nan
107000	107	4.29215	25752.9	0	5108.7	4518.2	0	25654.6	0	0	0	-nan
108000	108	4.43627	26617.6	0	5165.32	4190.52	0	25375	0	0	0	-nan
109000	109	4.54472	27268.3	0	5356.89	4521.5	0	25884.5	0	0	0	-nan
110000	110	4.53387	27203.2	0	5027.27	4403.25	0	25647.6	0	0	0	-nan
111000	111	4.37909	26274.5	0	5358.32	4425.77	0	25538.2	0	0	0	-nan
112000	112	4.35461	26127.7	0	5283.97	4235.34	0	25588.6	0	0	0	-nan
113000	113	4.51827	27109.6	0	5252.79	4380.4	0	25460.1	0	0	0	-nan
114000	114	4.35547	26132.8	0	5266.66	4485.17	0	25417.4	0	0	0	-nan
115000	115	4.46804	26808.2	0	5117.11	4382.97	0	25846.8	0	0	0	-nan
116000	116	4.36826	26209.5	0	5292.1	4630.82	0	25870.5	0	0	0	-nan
117000	117	4.37239	26234.4	0	5446.99	4559.18	0	25511.4	0	0	0	-nan
118000	118	4.42114	26526.8	0	5159.2	4291.2	0	25536.5	0	0	0	-nan
119000	119	4.40703	26442.2	0	5265.69	4151.6	0	25871.1	0	0	0	-nan
120000	120	4.39915	26394.9	0	5240.81	4372.48	0	25478.5	0	0	0	-nan
121000	121	4.45123	26707.4	0	5185.14	4226.57	0	25416.5	0	0	0	-nan
122000	122	4.33654	26019.2	0	5154.15	4317.22	0	25505.8	0	0	0	-nan
123000	123	4.41253	26475.2	0	5358.47	4499.19	0	25265.7	0	0	0	-nan
124000	124	4.43878	26632.7	0	4933.09	4531.45	0	25337.7	0	0	0	-nan
125000	125	4.36344	26180.7	0	5166.45	4301.97	0	25692.5	0	0	0	-nan
126000	126	4.48317	26899	0	4935.18	4559.81	0	25556.5	0	0	0	-nan
127000	127	4.44766	26685.9	0	5311.89	4367.05	0	25710.8	0	0	0	-nan
128000	128	4.3315	25989	0	5089.49	4324	0	25272.9	0	0	0	-nan
129000	129	4.47486	26849.1	0	4990.27	4349.84	0	25454.4	0	0	0	-nan
130000	130	4.51095	27065.7	0	5276.98	4249.12	0	25591	0	0	0	-nan
131000	131	4.48593	26915.6	0	5175.44	4305.48	0	25605.1	0	0	0	-nan
132000	132	4.45729	26743.7	0	5619.44	4402.96	0	25564.7	0	0	0	-nan
133000	133	4.37717	26263	0	5223.04	4340.55	0	25257.3	0	0	0	-nan
134000	134	4.48276	26896.6	0	5002.93	4403.3	0	25238.1	0	0	0	-nan
135000	135	4.28969	25738.1	0	5270.64	4334.03	0	25641.5	0	0	0	-nan
136000	136	4.39867	26392	0	5160.63	4468.13	0	25557.5	0	0	0	-nan
137000	137	4.49236	26954.2	0	5215.08	4533.65	0	25762.6	0	0	0	-nan
138000	138	4.45828	26749.7	0	5471.63	4270.4	0	25594	0	0	0	-nan
139000	139	4.42584	26555	0	5193.69	4361.65	0	25298.7	0	0	0	-nan
140000	140	4.39365	26361.9	0	4996.78	4356.92	0	25292.6	0	0	0	-nan
141000	141	4.42415	26544.9	0	5139.8	4531.47	0	25384.1	0	0	0	-nan
142000	142	4.54381	27262.8	0	5138.12	4716.57	0	25499.2	0	0	0	-nan
143000	143	4.52441	27146.5	0	5141.78	4601.28	0	25619	0	0	0	-nan
144000	144	4.43926	26635.6	0	5025.19	4536.64	0	25404.6	0	0	0	-nan
145000	145	4.48741	26924.5	0	5533.36	4463.74	0	25788.8	0	0	0	-nan
146000	146	4.28985	25739.1	0	5010.16	4345.51	0	25744.9	0	0	0	-nan
147000	147	4.38235	26294.1	0	5214.41	4355.24	0	25271.5	0	0	0	-nan
148000	148	4.47602	26856.1	0	5285.81	4463.96	0	25521	0	0	0	-nan
149000	149	4.36744	26204.6	0	5457.16	4418.28	0	25164.8	0	0	0	-nan
150000	150	4.37306	26238.3	0	4984.58	4501.74	0	25479.6	0	0	0	-nan
151000	151	4.50935	27056.1	0	5300.22	4444.76	0	25714.2	0	0	0	-nan
152000	152	4.46733	26804	0	4782.54	4644.74	0	25518.4	0	0	0	-nan
153000	153	4.37332	26239.9	0	5466.24	4528.41	0	25396.3	0	0	0	-nan
154000	154	4.35786	26147.2	0	5504.48	4373.25	0	25680.1	0	0	0	-nan
155000	155	4.40232	26413.9	0	5040.95	4475.17	0	25747.8	0	0	0	-nan
156000	156	4.52523	27151.4	0	5195.83	4576.1	0	25690.2	0	0	0	-nan
157000	157	4.41458	26487.5	0	5074.74	4255.62	0	25781.3	0	0	0	-nan
158000	158	4.51087	27065.2	0	5134.34	4427.05	0	25774.4	0	0	0	-nan
159000	159	4.4695	26817	0	5136.7	4529.59	0	26129.5	0	0	0	-nan
160000	160	4.41068	26464.1	0	5196.17	4725.58	0	25816.8	0	0	0	-nan
161000	161	4.35727	26143.6	0	5340.12	4556.09	0	25596.7	0	0	0	-nan
162000	162	4.41766	26505.9	0	5094.9	4457.87	0	25643.7	0	0	0	-nan
163000	163	4.39084	26345	0	5061.87	4415.58	0	25473.4	0	0	0	-nan
164000	164	4.41687	26501.2	0	5063.39	4181.49	0	25739.6	0	0	0	-nan
165000	165	4.39527	26371.6	0	5026.73	4494.76	0	25889.6	0	0	0	-nan
166000	166	4.41023	26461.4	0	5181.86	4467.57	0	25650.9	0	0	0	-nan
167000	167	4.55522	27331.3	0	5394.62	4262.93	0	26102.9	0	0	0	-nan
168000	168	4.56385	27383.1	0	5297.06	4263.88	0	25738	0	0	0	-nan
169000	169	4.46307	26778.4	0	5417.96	4518.34	0	25927.1	0	0	0	-nan
170000	170	4.41147	26468.8	0	5158.15	4466.43	0	25537	0	0	0	-nan
171000	171	4.41185	26471.1	0	4994.73	4656.55	0	25634.6	0	0	0	-nan
172000	172	4.47354	26841.2	0	5211.96	4406.33	0	25343.7	0	0	0	-nan
173000	173	4.40238	26414.3	0	5295.98	4661.84	0	25634.2	0	0	0	-nan
174000	174	4.41326	26479.5	0	5163.87	4109	0	25436.3	0	0	0	-nan
175000	175	4.52104	27126.3	0	5138.24	4470.64	0	25169.3	0	0	0	-nan
176000	176	4.44002	26640.1	0	5292.93	4530.15	0	25324.4	0	0	0	-nan
177000	177	4.36689	26201.3	0	5313.21	4530.89	0	25401.4	0	0	0	-nan
178000	178	4.42433	26546	0	5495.34	4455.52	0	25278.3	0	0	0	-nan
179000	179	4.3856	26313.6	0	5310.02	4490.63	0	25189.5	0	0	0	-nan
180000	180	4.45443	26726.6	0	5066.38	4370.41	0	24865.2	0	0	0	-nan
181000	181	4.48714	26922.9	0	4977.65	4297.03	0	25349.5	0	0	0	-nan
182000	182	4.46771	26806.3	0	5209.81	4342.6	0	25461.8	0	0	0	-nan
183000	183	4.43906	26634.3	0	5151.97	4551.34	0	25786.4	0	0	0	-nan
184000	184	4.43575	26614.5	0	5202.41	4515.05	0	25673.6	0	0	0	-nan
185000	185	4.51847	27110.8	0	5015.87	4462.93	0	25439.6	0	0	0	-nan
186000	186	4.39405	26364.3	0	5178.67	4547.33	0	25597	0	0	0	-nan
187000	187	4.40528	26431.7	0	5031.95	4376.18	0	25301.9	0	0	0	-nan
188000	188	4.47157	26829.4	0	4940.41	4245.41	0	25747.6	0	0	0	-nan
189000	189	4.49975	26998.5	0	5297.76	4554.47	0	25690.3	0	0	0	-nan
190000	190	4.42252	26535.1	0	5154.52	4369.2	0	25670.3	0	0	0	-nan
191000	191	4.34068	26044.1	0	5527.4	4339.16	0	25590.1	0	0	0	-nan
192000	192	4.46216	26773	0	5051.63	4564.21	0	25647.4	0	0	0	-nan
193000	193	4.46326	26779.5	0	5142.04	4202.61	0	25571.8	0	0	0	-nan
194000	194	4.40065	26403.9	0	5155.32	4447.95	0	25470	0	0	0	-nan
195000	195	4.3856	26313.6	0	4965.96	4814.98	0	25891.4	0	0	0	-nan
196000	196	4.42903	26574.2	0	5222.62	4471.45	0	25956.2	0	0	0	-nan
197000	197	4.43739	26624.4	0	5058.02	4412.26	0	26068.7	0	0	0	-nan
198000	198	4.46991	26819.5	0	5238.21	4483.6	0	25801.8	0	0	0	-nan
199000	199	4.44058	26643.5	0	5070.93	4273.37	0	25943.3	0	0	0	-nan
200000	200	4.49591	26975.4	0	5229.44	4597.93	0	25409.2	0	0	0	-nan
201000	201	4.39622	26377.3	0	5171.05	4624.64	0	25526.4	0	0	0	-nan
202000	202	4.39893	26393.6	0	5093.61	4422.64	0	25505.2	0	0	0	-nan
203000	203	4.23655	25419.3	0	4962.76	4635.63	0	25601.4	0	0	0	-nan
204000	204	4.35572	26134.3	0	5538.68	4632.12	0	25552.5	0	0	0	-nan
205000	205	4.45106	26706.4	0	5025.14	4716.37	0	25458.8	0	0	0	-nan
206000	206	4.36272	26176.3	0	5455.49	4335.01	0	25403.1	0	0	0	-nan
207000	207	4.49456	26967.4	0	5301.73	4304.82	0	25859.8	0	0	0	-nan
208000	208	4.40866	26452	0	4794.52	4477.9	0	25571.5	0	0	0	-nan
209000	209	4.44768	26686.1	0	5394.96	4466.65	0	25206.5	0	0	0	-nan
210000	210	4.34594	26075.6	0	5111.74	4331.16	0	25373.2	0	0	0	-nan
211000	211	4.39963	26397.8	0	5149.85	4521.24	0	25498	0	0	0	-nan
212000	212	4.47139	26828.3	0	5430.39	4481.03	0	25293	0	0	0	-nan
213000	213	4.50134	27008	0	5369.77	4260.22	0	25410.2	0	0	0	-nan
214000	214	4.44822	26689.3	0	5385.18	4262.91	0	25206	0	0	0	-nan
215000	215	4.36458	26187.5	0	5292.4	4309.08	0	25573.4	0	0	0	-nan
216000	216	4.43372	26602.3	0	5265.8	4619.97	0	25504.5	0	0	0	-nan
217000	217	4.39855	26391.3	0	5530.69	4650.53	0	25453.3	0	0	0	-nan
218000	218	4.33043	25982.6	0	5093.79	4208.66	0	25612.2	0	0	0	-nan
219000	219	4.33918	26035.1	0	5482.15	4299.96	0	25821.4	0	0	0	-nan
220000	220	4.41475	26488.5	0	5043.11	4419.46	0	25708.2	0	0	0	-nan
221000	221	4.44769	26686.1	0	5176.79	4474.51	0	25809.4	0	0	0	-nan
222000	222	4.41247	26474.8	0	5417.02	4518.12	0	25398.2	0	0	0	-nan
223000	223	4.47423	26845.4	0	5170	4541.53	0	25628.6	0	0	0	-nan
224000	224	4.3221	25932.6	0	5321.72	4460.57	0	25273.5	0	0	0	-nan
225000	225	4.50096	27005.7	0	5002.3	4462.54	0	25232	0	0	0	-nan
226000	226	4.41071	26464.3	0	5080.51	4192.28	0	25106.7	0	0	0	-nan
227000	227	4.37303	26238.2	0	4973.34	4221.98	0	25186.1	0	0	0	-nan
228000	228	4.44458	26667.5	0	5409.51	4555.14	0	25653	0	0	0	-nan
229000	229	4.45627	26737.6	0	5079.48	4516.52	0	25399	0	0	0	-nan
230000	230	4.3894	26336.4	0	5137.06	4554.83	0	25349.1	0	0	0	-nan
231000	231	4.49722	26983.3	0	5450.72	4721.94	0	25404.8	0	0	0	-nan
232000	232	4.3838	26302.8	0	5031.47	4116.43	0	25709.8	0	0	0	-nan
233000	233	4.51318	27079.1	0	5206.07	4572.6	0	25874.1	0	0	0	-nan
234000	234	4.42007	26520.4	0	5143.26	4257.84	0	25503	0	0	0	-nan
235000	235	4.31424	25885.5	0	5043.23	4631.27	0	25630.6	0	0	0	-nan
236000	236	4.46719	26803.1	0	5284.32	4376.21	0	25299.1	0	0	0	-nan
237000	237	4.37786	26267.2	0	5144.87	4624.35	0	25775.4	0	0	0	-nan
238000	238	4.45556	26733.3	0	4979.97	4698.82	0	25578.6	0	0	0	-nan
239000	239	4.31533	25892	0	5212.8	4391.9	0	25425.2	0	0	0	-nan
240000	240	4.38567	26314	0	5180.46	4368.07	0	25576.1	0	0	0	-nan
241000	241	4.43623	26617.4	0	5392.31	4486.95	0	25214.3	0	0	0	-nan
242000	242	4.47339	26840.4	0	5145.18	4360.93	0	25412.6	0	0	0	-nan
243000	243	4.43208	26592.5	0	5390	4510.79	0	25551.9	0	0	0	-nan
244000	244	4.44842	26690.5	0	4968	4694.25	0	25580	0	0	0	-nan
245000	245	4.36873	26212.4	0	5280.12	4628.21	0	25612.6	0	0	0	-nan
246000	246	4.39753	26385.2	0	5034.76	4511.87	0	25177.5	0	0	0	-nan
247000	247	4.37572	26254.3	0	5072.54	4509.44	0	25347.2	0	0	0	-nan
248000	248	4.47676	26860.5	0	5211.03	4201.35	0	25751.5	0	0	0	-nan
249000	249	4.27649	25658.9	0	5306.8	4330	0	25568.8	0	0	0	-nan
250000	250	4.38128	26287.7	0	5397.74	4628.27	0	25333.3	0	0	0	-nan
251000	251	4.42578	26554.7	0	5007.98	4206.5	0	25770.8	0	0	0	-nan
252000	252	4.39191	26351.4	0	4892.61	4353.12	0	25877.9	0	0	0	-nan
253000	253	4.33897	26033.8	0	5265.52	4395.8	0	25754.7	0	0	0	-nan
254000	254	4.39146	26348.8	0	5395.86	4403.88	0	25783.2	0	0	0	-nan
255000	255	4.47285	26837.1	0	5317.57	4311.98	0	25634.1	0	0	0	-nan
256000	256	4.29927	25795.6	0	5370.85	4503.75	0	25542.6	0	0	0	-nan
257000	257	4.41795	26507.7	0	5043.41	4473.31	0	24990.9	0	0	0	-nan
258000	258	4.34235	26054.1	0	5431.88	4328.95	0	25588	0	0	0	-nan
259000	259	4.38764	26325.9	0	5250.86	4602.68	0	25497.4	0	0	0	-nan
260000	260	4.49464	26967.9	0	5087.6	4673.1	0	25542.2	0	0	0	-nan
261000	261	4.36386	26183.1	0	5246.64	4492.4	0	25450.4	0	0	0	-nan
262000	262	4.40317	26419	0	5449.81	4614.67	0	25720.2	0	0	0	-nan
263000	263	4.4244	26546.4	0	5361.3	4260.45	0	25611.9	0	0	0	-nan
264000	264	4.4064	26438.4	0	5732.38	4575.23	0	25523.2	0	0	0	-nan
265000	265	4.50156	27009.3	0	5178.31	4250.27	0	25762.3	0	0	0	-nan
266000	266	4.431	26586	0	5225	4393.55	0	25664.4	0	0	0	-nan
267000	267	4.4038	26422.8	0	5228.11	4441.07	0	25233.9	0	0	0	-nan
268000	268	4.47795	26867.7	0	5009.59	4411.33	0	25450.2	0	0	0	-nan
269000	269	4.39388	26363.3	0	5365.75	4311.65	0	25297	0	0	0	-nan
270000	270	4.43332	26599.9	0	5413.63	4403.18	0	25296.4	0	0	0	-nan
271000	271	4.32182	25930.9	0	5409.1	4214.02	0	25507.1	0	0	0	-nan
272000	272	4.37593	26255.6	0	5089.7	4673.72	0	25913.7	0	0	0	-nan
273000	273	4.38223	26293.4	0	5255.03	4497.13	0	25651.9	0	0	0	-nan
274000	274	4.48897	26933.8	0	5178.39	4373.02	0	25676.8	0	0	0	-nan
275000	275	4.47769	26866.1	0	5239.63	4582.35	0	26027.6	0	0	0	-nan
276000	276	4.40961	26457.6	0	5173.51	4590.66	0	25897.7	0	0	0	-nan
277000	277	4.44828	26689.7	0	5312.6	4619.66	0	24893.6	0	0	0	-nan
278000	278	4.53377	27202.6	0	5340.39	4333.78	0	25684.2	0	0	0	-nan
279000	279	4.43337	26600.2	0	5257.26	4304.93	0	25638.1	0	0	0	-nan
280000	280	4.45319	26719.2	0	5261.17	4592.33	0	25479.2	0	0	0	-nan
281000	281	4.43758	26625.5	0	4861.65	4421.65	0	25454.6	0	0	0	-nan
282000	282	4.47514	26850.8	0	5201.18	4597.96	0	25487.8	0	0	0	-nan
283000	283	4.40226	26413.5	0	5279	4664.47	0	25443.3	0	0	0	-nan
284000	284	4.34997	26099.8	0	5268.37	4466.6	0	25526.7	0	0	0	-nan
285000	285	4.3849	26309.4	0	5166.07	4397	0	25189	0	0	0	-nan
286000	286	4.4268	26560.8	0	5184.81	4227.54	0	25207.7	0	0	0	-nan
287000	287	4.42619	26557.2	0	5055.1	4402.05	0	25789.8	0	0	0	-nan
288000	288	4.41908	26514.5	0	5366.02	4435.07	0	25437.6	0	0	0	-nan
289000	289	4.44748	26684.9	0	5256.69	4497.86	0	25492.8	0	0	0	-nan
290000	290	4.48909	26934.6	0	5306.06	4363.03	0	26067.6	0	0	0	-nan
291000	291	4.36126	26167.6	0	5078.28	4318.2	0	25334.8	0	0	0	-nan
292000	292	4.32063	25923.8	0	5150.67	4529.38	0	25678.7	0	0	0	-nan
293000	293	4.44433	26666	0	5362.17	4483.3	0	25745.5	0	0	0	-nan
294000	294	4.39844	26390.7	0	5355.92	4647.35	0	25462.3	0	0	0	-nan
295000	295	4.44832	26689.9	0	5374.11	4452.56	0	25612.6	0	0	0	-nan
296000	296	4.26743	25604.6	0	5175.92	4489.71	0	25378.1	0	0	0	-nan
297000	297	4.40222	26413.3	0	4923.14	4093.94	0	25306.8	0	0	0	-nan
298000	298	4.44056	26643.4	0	5144.85	4444.63	0	25319.2	0	0	0	-nan
299000	299	4.45353	26721.2	0	5270.07	4503.22	0	25840.2	0	0	0	-nan
300000	300	4.34589	26075.4	0	5084.42	4512.56	0	25296.1	0	0	0	-nan
301000	301	4.46416	26785	0	5208.44	4359.6	0	25503	0	0	0	-nan
302000	302	4.44425	26665.5	0	5093.22	4480.77	0	25331.2	0	0	0	-nan
303000	303	4.55912	27354.7	0	5332.21	4430.4	0	25607.3	0	0	0	-nan
304000	304	4.43704	26622.2	0	4999.84	4570.1	0	25621.9	0	0	0	-nan
305000	305	4.46083	26765	0	5610.23	4435.78	0	25469.6	0	0	0	-nan
306000	306	4.34923	26095.4	0	5169.37	4339.04	0	25477.3	0	0	0	-nan
307000	307	4.47665	26859.9	0	5240.82	4297.22	0	25512.7	0	0	0	-nan
308000	308	4.37191	26231.4	0	5249.81	4522.45	0	25351.2	0	0	0	-nan
309000	309	4.42409	26544.6	0	5171.92	4502.1	0	25904.3	0	0	0	-nan
310000	310	4.43706	26622.4	0	5185.15	4585.48	0	25235.2	0	0	0	-nan
311000	311	4.38834	26330	0	5148.42	4660.61	0	25293.6	0	0	0	-nan
312000	312	4.45206	26712.4	0	5286.67	4318.78	0	25373	0	0	0	-nan
313000	313	4.46929	26815.7	0	5204.66	4368.17	0	25321.4	0	0	0	-nan
314000	314	4.3702	26221.2	0	5043.36	4407.6	0	25477.2	0	0	0	-nan
315000	315	4.4318	26590.8	0	5218.89	4558.97	0	25703.7	0	0	0	-nan
316000	316	4.39061	26343.7	0	5445.12	4490.52	0	25465.2	0	0	0	-nan
