step	time	T	Ekin	chem_fpl_reaction_1	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	lj-tab	tab-dynamic_0	cr_3	count_0	res_fpl_0
151000	151	4.37783	26267	0	5278.83	4384.92	0	25845.4	0	0	0	-nan
152000	152	4.45609	26736.6	0	5079.02	4517.78	0	25563.1	0	0	0	-nan
153000	153	4.35996	26159.8	0	5228.4	4254.31	0	25874.6	0	0	0	-nan
154000	154	4.37142	26228.5	0	5397.23	4655.78	0	25716	0	0	0	-nan
155000	155	4.47201	26832	0	5123.54	4366.76	0	25721.7	0	0	0	-nan
156000	156	4.39359	26361.5	0	5487.03	4245.1	0	25721.7	0	0	0	-nan
157000	157	4.44352	26661.1	0	5174.68	4587.09	0	25099.3	0	0	0	-nan
158000	158	4.46035	26762.1	0	5099.71	4164.93	0	25490.1	0	0	0	-nan
159000	159	4.51273	27076.4	0	5182.21	4352.4	0	25366.2	0	0	0	-nan
160000	160	4.43914	26634.8	0	5079.64	4520.12	0	25727.3	0	0	0	-nan
161000	161	4.41904	26514.2	0	5140.04	4407.06	0	25152.5	0	0	0	-nan
162000	162	4.32622	25957.3	0	5066.39	4581.4	0	25311.6	0	0	0	-nan
163000	163	4.45743	26744.6	0	4867.47	4420.59	0	25683.3	0	0	0	-nan
164000	164	4.4111	26466.6	0	5056.33	4410.52	0	25783.7	0	0	0	-nan
165000	165	4.4692	26815.2	0	5329.42	4532.57	0	25333.3	0	0	0	-nan
166000	166	4.44761	26685.7	0	5316.98	4359.61	0	25266.1	0	0	0	-nan
167000	167	4.50974	27058.5	0	5004.43	4492.56	0	25552.2	0	0	0	-nan
168000	168	4.37852	26271.1	0	5469.59	4376.43	0	25457.9	0	0	0	-nan
169000	169	4.48884	26933	0	5354.18	4501.35	0	25415	0	0	0	-nan
170000	170	4.3675	26205	0	5216.78	4436.48	0	25728.4	0	0	0	-nan
171000	171	4.43605	26616.3	0	5486.15	4689.08	0	25733.3	0	0	0	-nan
172000	172	4.31547	25892.8	0	5321.59	4169.32	0	25698.9	0	0	0	-nan
173000	173	4.47557	26853.4	0	5180.09	4420.51	0	25386.9	0	0	0	-nan
174000	174	4.52934	27176.1	0	5604.62	4349.67	0	25672.1	0	0	0	-nan
175000	175	4.39405	26364.3	0	5322.56	4294.62	0	25898.1	0	0	0	-nan
176000	176	4.36855	26211.3	0	5286.54	4448.06	0	25075.8	0	0	0	-nan
177000	177	4.40904	26454.2	0	5623.53	4577.51	0	25343.8	0	0	0	-nan
178000	178	4.46797	26807.8	0	5135.67	4391.18	0	25641.1	0	0	0	-nan
179000	179	4.46724	26803.4	0	5398.1	4474.05	0	25721.4	0	0	0	-nan
180000	180	4.4125	26475	0	5144.87	4563.35	0	25505.1	0	0	0	-nan
181000	181	4.44231	26653.8	0	5383.49	4618.21	0	25020.4	0	0	0	-nan
182000	182	4.44011	26640.7	0	5442.67	4285.45	0	25718.2	0	0	0	-nan
183000	183	4.42059	26523.6	0	5425.64	4155.36	0	25728.6	0	0	0	-nan
184000	184	4.45872	26752.3	0	5153.18	4304.12	0	25351.3	0	0	0	-nan
