# cr num_clusters num_clusters2 size_max_cluster pn mw mn pdi
0.000000000000000000e+00 2.000000000000000000e+03 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999999999999452660e-01 1.000000000000000000e+00 9.999999999999452660e-01
2.300000000000000000e+01 1.977000000000000000e+03 2.300000000000000000e+01 2.000000000000000000e+00 1.011633788568538250e+00 1.022999999999943066e+00 1.011633788568538250e+00 1.011235499999943555e+00
3.800000000000000000e+01 1.962000000000000000e+03 3.800000000000000000e+01 2.000000000000000000e+00 1.019367991845055998e+00 1.037999999999941858e+00 1.019367991845055998e+00 1.018277999999942951e+00
6.200000000000000000e+01 1.938000000000000000e+03 6.100000000000000000e+01 3.000000000000000000e+00 1.031991744066047545e+00 1.062999999999940881e+00 1.031991744066047545e+00 1.030046999999942647e+00
7.200000000000000000e+01 1.928000000000000000e+03 7.000000000000000000e+01 3.000000000000000000e+00 1.037344398340249052e+00 1.073999999999940336e+00 1.037344398340249052e+00 1.035335999999942302e+00
8.300000000000000000e+01 1.917000000000000000e+03 7.900000000000000000e+01 4.000000000000000000e+00 1.043296817944705301e+00 1.087999999999939238e+00 1.043296817944705301e+00 1.042847999999941822e+00
9.300000000000000000e+01 1.907000000000000000e+03 8.800000000000000000e+01 4.000000000000000000e+00 1.048767697954902989e+00 1.098999999999938693e+00 1.048767697954902989e+00 1.047896499999941611e+00
1.070000000000000000e+02 1.893000000000000000e+03 1.000000000000000000e+02 4.000000000000000000e+00 1.056524035921817317e+00 1.114999999999937819e+00 1.056524035921817317e+00 1.055347499999941041e+00
1.190000000000000000e+02 1.881000000000000000e+03 1.100000000000000000e+02 4.000000000000000000e+00 1.063264221158958023e+00 1.128999999999937387e+00 1.063264221158958023e+00 1.061824499999941107e+00
1.340000000000000000e+02 1.866000000000000000e+03 1.210000000000000000e+02 5.000000000000000000e+00 1.071811361200428747e+00 1.149999999999936628e+00 1.071811361200428747e+00 1.072949999999940784e+00
1.480000000000000000e+02 1.852000000000000000e+03 1.340000000000000000e+02 5.000000000000000000e+00 1.079913606911446999e+00 1.164999999999936309e+00 1.079913606911446999e+00 1.078789999999941074e+00
1.740000000000000000e+02 1.826000000000000000e+03 1.520000000000000000e+02 5.000000000000000000e+00 1.095290251916757995e+00 1.200999999999935008e+00 1.095290251916757995e+00 1.096512999999940563e+00
2.040000000000000000e+02 1.796000000000000000e+03 1.760000000000000000e+02 5.000000000000000000e+00 1.113585746102449869e+00 1.237999999999935596e+00 1.113585746102449869e+00 1.111723999999942203e+00
2.190000000000000000e+02 1.781000000000000000e+03 1.860000000000000000e+02 5.000000000000000000e+00 1.122964626614261663e+00 1.259999999999936282e+00 1.122964626614261663e+00 1.122029999999943239e+00
2.270000000000000000e+02 1.773000000000000000e+03 1.930000000000000000e+02 5.000000000000000000e+00 1.128031584884376715e+00 1.268999999999936623e+00 1.128031584884376715e+00 1.124968499999943861e+00
2.360000000000000000e+02 1.764000000000000000e+03 1.970000000000000000e+02 5.000000000000000000e+00 1.133786848072562359e+00 1.283999999999936747e+00 1.133786848072562359e+00 1.132487999999944206e+00
2.580000000000000000e+02 1.742000000000000000e+03 2.110000000000000000e+02 5.000000000000000000e+00 1.148105625717565914e+00 1.317999999999937444e+00 1.148105625717565914e+00 1.147977999999945542e+00
2.710000000000000000e+02 1.729000000000000000e+03 2.200000000000000000e+02 5.000000000000000000e+00 1.156737998843262005e+00 1.339999999999937241e+00 1.156737998843262005e+00 1.158429999999945670e+00
2.850000000000000000e+02 1.715000000000000000e+03 2.290000000000000000e+02 6.000000000000000000e+00 1.166180758017492769e+00 1.367999999999936600e+00 1.166180758017492769e+00 1.173059999999945591e+00
3.060000000000000000e+02 1.694000000000000000e+03 2.450000000000000000e+02 6.000000000000000000e+00 1.180637544273907880e+00 1.394999999999937401e+00 1.180637544273907880e+00 1.181564999999946908e+00
3.230000000000000000e+02 1.677000000000000000e+03 2.520000000000000000e+02 6.000000000000000000e+00 1.192605843768634433e+00 1.424999999999937650e+00 1.192605843768634433e+00 1.194862499999947758e+00
3.360000000000000000e+02 1.664000000000000000e+03 2.600000000000000000e+02 6.000000000000000000e+00 1.201923076923076872e+00 1.445999999999938002e+00 1.201923076923076872e+00 1.203071999999948405e+00
3.510000000000000000e+02 1.649000000000000000e+03 2.670000000000000000e+02 6.000000000000000000e+00 1.212856276531230959e+00 1.469999999999938467e+00 1.212856276531230959e+00 1.212014999999949438e+00
3.700000000000000000e+02 1.630000000000000000e+03 2.770000000000000000e+02 6.000000000000000000e+00 1.226993865030674868e+00 1.501999999999938051e+00 1.226993865030674868e+00 1.224129999999949536e+00
3.890000000000000000e+02 1.611000000000000000e+03 2.900000000000000000e+02 6.000000000000000000e+00 1.241464928615766627e+00 1.528999999999938408e+00 1.241464928615766627e+00 1.231609499999950286e+00
4.110000000000000000e+02 1.589000000000000000e+03 3.050000000000000000e+02 6.000000000000000000e+00 1.258653241032095638e+00 1.559999999999939657e+00 1.258653241032095638e+00 1.239419999999952005e+00
4.250000000000000000e+02 1.575000000000000000e+03 3.090000000000000000e+02 7.000000000000000000e+00 1.269841269841269771e+00 1.590999999999939574e+00 1.269841269841269771e+00 1.252912499999952578e+00
4.370000000000000000e+02 1.563000000000000000e+03 3.160000000000000000e+02 7.000000000000000000e+00 1.279590531030070366e+00 1.608999999999940034e+00 1.279590531030070366e+00 1.257433499999953241e+00
4.530000000000000000e+02 1.547000000000000000e+03 3.270000000000000000e+02 7.000000000000000000e+00 1.292824822236587012e+00 1.632999999999940943e+00 1.292824822236587012e+00 1.263125499999954160e+00
4.600000000000000000e+02 1.540000000000000000e+03 3.320000000000000000e+02 7.000000000000000000e+00 1.298701298701298690e+00 1.641999999999941506e+00 1.298701298701298690e+00 1.264339999999954944e+00
4.680000000000000000e+02 1.532000000000000000e+03 3.350000000000000000e+02 8.000000000000000000e+00 1.305483028720626715e+00 1.666999999999941640e+00 1.305483028720626715e+00 1.276921999999955259e+00
4.800000000000000000e+02 1.520000000000000000e+03 3.390000000000000000e+02 8.000000000000000000e+00 1.315789473684210620e+00 1.695999999999941776e+00 1.315789473684210620e+00 1.288959999999955697e+00
4.860000000000000000e+02 1.514000000000000000e+03 3.420000000000000000e+02 8.000000000000000000e+00 1.321003963011889049e+00 1.705999999999942007e+00 1.321003963011889049e+00 1.291441999999956014e+00
4.970000000000000000e+02 1.503000000000000000e+03 3.460000000000000000e+02 8.000000000000000000e+00 1.330671989354624163e+00 1.725999999999942691e+00 1.330671989354624163e+00 1.297088999999956860e+00
5.100000000000000000e+02 1.490000000000000000e+03 3.490000000000000000e+02 8.000000000000000000e+00 1.342281879194630934e+00 1.755999999999943384e+00 1.342281879194630934e+00 1.308219999999957750e+00
5.250000000000000000e+02 1.475000000000000000e+03 3.540000000000000000e+02 8.000000000000000000e+00 1.355932203389830448e+00 1.785999999999943411e+00 1.355932203389830448e+00 1.317174999999958240e+00
