step	time	T	Ekin	P	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	fpl_reaction_1	lj-tab	count_0
40000	40	4.53647	27218.8	253.221	5118.82	4149.13	0	0	25469.6	0
41000	41	4.48706	26922.3	242.255	5228.02	4424.93	0	0	25659.9	0
42000	42	4.40595	26435.7	256.482	5416.5	4419.32	0	0	25242.2	0
43000	43	4.48909	26934.6	253.584	5238.52	4237.18	0	0	25228.6	0
44000	44	4.42545	26552.7	241.107	5405.18	4555.56	0	0	25261.4	0
45000	45	4.41934	26516	249.764	5173.41	4471.62	0	0	25241.4	0
46000	46	4.37732	26263.9	250.755	5203.17	4429.06	0	0	25932.3	0
47000	47	4.47473	26848.4	240.828	5076.06	4379.1	0	0	25321.9	0
48000	48	4.48532	26911.9	251.421	5001.89	4493.65	0	0	25303.2	0
49000	49	4.42314	26538.9	249.798	5345.02	4563.73	0	0	25050.9	0
50000	50	4.50224	27013.4	248.626	4914.85	4381.4	0	0	25125.5	0
51000	51	4.45374	26722.4	246.938	5534.69	4599.72	0	0	25046.3	0
52000	52	4.37028	26221.7	246.877	5265.97	4660.04	0	0	25110.6	0
53000	53	4.49189	26951.3	258.832	5258.79	4505.92	0	0	25243.7	0
54000	54	4.36515	26190.9	243.863	5112.24	4575.8	0	0	25406.6	0
55000	55	4.48159	26889.5	240.551	5083.61	4558.51	0	0	25482.5	0
56000	56	4.38362	26301.7	244.271	5303.02	4342.05	0	0	25665.9	0
57000	57	4.34242	26054.5	249.254	5255.92	4523.81	0	0	25619.9	0
58000	58	4.45415	26724.9	243.139	5516.98	4355.66	0	0	25600.9	0
59000	59	4.5337	27202.2	252.143	5227.01	4319.62	0	0	25683.9	0
60000	60	4.38875	26332.5	236.148	5175.03	4430.59	0	0	25258.5	0
61000	61	4.43863	26631.8	259.642	5301.06	4419.92	0	0	25449.5	0
62000	62	4.39985	26399.1	246.147	5172.62	4397.71	0	0	25645.6	0
63000	63	4.37858	26271.5	238.015	5198.41	4319.7	0	0	25554	0
64000	64	4.29305	25758.3	255.001	5033.12	4317.64	0	0	25354.2	0
65000	65	4.42377	26542.6	250.2	5077.84	4393.66	0	0	25420.9	0
66000	66	4.43854	26631.2	247.852	5006.14	4427.34	0	0	25970.9	0
67000	67	4.49575	26974.5	240.576	5131.54	4375.3	0	0	26006.1	0
68000	68	4.4347	26608.2	247.147	5058.94	4383.69	0	0	25273.9	0
69000	69	4.52062	27123.7	249.747	5293.57	4500.16	0	0	25486.4	0
70000	70	4.42338	26540.3	245.297	5112.83	4625.14	0	0	25523	0
71000	71	4.46348	26780.9	236.79	5203.26	4324.84	0	0	25499.3	0
72000	72	4.40243	26414.6	248.722	5342.82	4486.23	0	0	25738.4	0
73000	73	4.4065	26439	244.229	5164.36	4597.41	0	0	25534	0
74000	74	4.37384	26243.1	257.829	5401.23	4369.79	0	0	25390.8	0
75000	75	4.40155	26409.3	248.963	5135.51	4416.82	0	0	25331.6	0
76000	76	4.41567	26494	246.24	5199.57	4738.12	0	0	25089.8	0
77000	77	4.35563	26133.8	249.443	5187.11	4604.34	0	0	25095.7	0
78000	78	4.41634	26498	234.54	5255.6	4566.06	0	0	25056.8	0
79000	79	4.40095	26405.7	248.867	5035.4	4570.89	0	0	25584.5	0
80000	80	4.40339	26420.4	249.796	5162.45	4368.47	0	0	25884.8	0
81000	81	4.4733	26839.8	244.954	5303.23	4518.5	0	0	25513.6	0
82000	82	4.4198	26518.8	250.965	4980.69	4554.83	0	0	25090.6	0
83000	83	4.43582	26614.9	255.051	5279.24	4371.07	0	0	25402.6	0
84000	84	4.47962	26877.7	247.872	5251	4319.41	0	0	25196.7	0
85000	85	4.53002	27180.1	243.553	5261.63	4462.45	0	0	24973.8	0
86000	86	4.44772	26686.3	250.506	5038.73	4379.17	0	0	25267.9	0
87000	87	4.40106	26406.4	243.84	5153.05	4521.45	0	0	25056.1	0
88000	88	4.37081	26224.8	246.268	5176.54	4450.05	0	0	25540.2	0
89000	89	4.45921	26755.3	247.487	5011.05	4303.23	0	0	25338.3	0
90000	90	4.49218	26953.1	258.395	5084.08	4133.28	0	0	25718.1	0
91000	91	4.46137	26768.2	249.332	5021.08	4361.26	0	0	25324.8	0
92000	92	4.46466	26788	257.726	5158.09	4208.92	0	0	25498.9	0
93000	93	4.41425	26485.5	243.049	5151.54	4337.94	0	0	24993.9	0
94000	94	4.42486	26549.1	253.717	5250.32	4363.8	0	0	25423.3	0
95000	95	4.44701	26682.1	255.32	5123.6	4328.66	0	0	25980.4	0
96000	96	4.46832	26809.9	248.744	5394.78	4572.73	0	0	25950.2	0
97000	97	4.32888	25973.3	253.454	5105.65	4404.14	0	0	25675.2	0
98000	98	4.45142	26708.5	247.456	5302.43	4320.77	0	0	25599	0
99000	99	4.41022	26461.3	243.083	5177.13	4314.94	0	0	25582.5	0
100000	100	4.4239	26543.4	247.452	5134.09	4397.85	0	0	25930.5	0
101000	101	4.29249	25754.9	243.04	5232.44	4361.53	0	0	25528.7	0
102000	102	4.46458	26787.5	245.329	5299.36	4171.55	0	0	25513.4	0
103000	103	4.33108	25986.5	247.121	5193.39	4523.34	0	0	25293.7	0
104000	104	4.50201	27012.1	241.419	5205.62	4476.95	0	0	25500.4	0
105000	105	4.32962	25977.7	245.799	5072.85	4325.46	0	0	25408.5	0
106000	106	4.39738	26384.3	255.006	5220.19	4549.18	0	0	25620.9	0
107000	107	4.34036	26042.2	253.676	4852.39	4214.18	0	0	25483.1	0
108000	108	4.39244	26354.6	251.946	5065.57	4623.02	0	0	25518.9	0
109000	109	4.48596	26915.8	245.097	5237.6	4163.67	0	0	25110.9	0
110000	110	4.42544	26552.6	249.509	5093.96	4319	0	0	25221	0
111000	111	4.48453	26907.2	245.525	5323.31	4342.39	0	0	25840.3	0
112000	112	4.45446	26726.8	251.648	5163.04	4282.91	0	0	25813.9	0
113000	113	4.43603	26616.2	252.356	5099.82	4349.29	0	0	25120.9	0
114000	114	4.3787	26272.2	250.989	5409.85	4669.45	0	0	25795.6	0
115000	115	4.4588	26752.8	240.052	5048.85	4454.8	0	0	25673.1	0
116000	116	4.43075	26584.5	243.941	5223.27	4454.21	0	0	25734	0
117000	117	4.54162	27249.7	249.821	5500.25	4505.95	0	0	25276	0
118000	118	4.42168	26530.1	255.072	5195.82	4343.86	0	0	25357.6	0
119000	119	4.42372	26542.3	257.65	5265.04	4247.43	0	0	25396.6	0
120000	120	4.44698	26681.9	244.684	5169.9	4323.76	0	0	26048.8	0
121000	121	4.33459	26007.5	248.861	5183.59	4429.63	0	0	25507.1	0
122000	122	4.4833	26899.8	234.066	5108.83	4536.81	0	0	25394	0
123000	123	4.42368	26542.1	252.377	5132.67	4382.17	0	0	25697.6	0
124000	124	4.40684	26441	248.418	5135.87	4321.48	0	0	25611.1	0
125000	125	4.46281	26776.9	245.535	5386.1	4355.74	0	0	25833.2	0
126000	126	4.49427	26965.6	245.511	5416.13	4523.63	0	0	25818.1	0
127000	127	4.47886	26873.1	251.284	4785.43	4603.79	0	0	25571.5	0
128000	128	4.41523	26491.4	249.631	5491.56	4328.16	0	0	25425.8	0
129000	129	4.54266	27255.9	238.744	5115.36	4765.92	0	0	25495	0
130000	130	4.44056	26643.4	241.028	5274.64	4311.76	0	0	25154.4	0
131000	131	4.41736	26504.2	245.762	5097.24	4556.09	0	0	25383.5	0
132000	132	4.51353	27081.2	238.225	5316.59	4462.81	0	0	25320.1	0
133000	133	4.45478	26728.7	244.664	5058.28	4307.57	0	0	25568.4	0
134000	134	4.46103	26766.2	250.879	5167.74	4327.8	0	0	25644.3	0
135000	135	4.50124	27007.5	246.313	5042.8	4558.15	0	0	25456.1	0
136000	136	4.48451	26907.1	250.822	5162.6	4339.57	0	0	25700.4	0
137000	137	4.45216	26712.9	246.042	5124.33	4230.26	0	0	25524.7	0
138000	138	4.41962	26517.7	242.42	5335.2	4475.67	0	0	25280.1	0
139000	139	4.40992	26459.5	255.847	5049.71	4533.48	0	0	25302.6	0
140000	140	4.44548	26672.9	240.377	5124.2	4663.54	0	0	25763.5	0
141000	141	4.42281	26536.8	252.388	5219.44	4580.7	0	0	25162.6	0
142000	142	4.39216	26352.9	251.144	4826.75	4501.17	0	0	25273	0
143000	143	4.37514	26250.8	248.634	5217.96	4435.14	0	0	25415.5	0
144000	144	4.43096	26585.8	246.239	5099.8	4743.7	0	0	25632.5	0
145000	145	4.54756	27285.4	257.34	5166.89	4564.63	0	0	25362.7	0
146000	146	4.41465	26487.9	249.42	5234.81	4433.81	0	0	25169.2	0
147000	147	4.41383	26483	252.418	5297.06	4565.53	0	0	25708.5	0
148000	148	4.28309	25698.6	246.823	5373.09	4509.49	0	0	25853.8	0
149000	149	4.42302	26538.1	248.298	5508.86	4386.76	0	0	25877.4	0
150000	150	4.51868	27112.1	249.397	5328.61	4105.14	0	0	25546.8	0
151000	151	4.4761	26856.6	251.913	5249.03	4320.16	0	0	25625.2	0
152000	152	4.55887	27353.2	249.235	5133.71	4227.4	0	0	25321.5	0
153000	153	4.45677	26740.6	248.395	5457.63	4665.23	0	0	25641.6	0
154000	154	4.52132	27127.9	257.364	5100.61	4263.93	0	0	25706.5	0
155000	155	4.52247	27134.8	259.387	4873.32	4466.09	0	0	25616.8	0
156000	156	4.42929	26575.7	245.84	5306.44	4470.59	0	0	25225.6	0
157000	157	4.47261	26835.7	254.634	5043.26	4217.08	0	0	25378.1	0
158000	158	4.52728	27163.7	248.016	5268.04	4122.78	0	0	25488.9	0
159000	159	4.41093	26465.6	249.146	5219.02	4400.07	0	0	25523.7	0
160000	160	4.42752	26565.1	239.125	5170.46	4178.53	0	0	25368	0
161000	161	4.48763	26925.8	246.42	5209.81	4646.87	0	0	25115.5	0
162000	162	4.408	26448	249.664	5206.39	4536.99	0	0	25260.5	0
163000	163	4.30577	25834.6	252.729	4993.3	4661.88	0	0	25577.8	0
164000	164	4.40768	26446.1	252.319	5195.84	4295.48	0	0	25488.2	0
165000	165	4.45366	26721.9	254.093	5178.16	4385.68	0	0	25681.7	0
166000	166	4.47287	26837.2	249.172	5124.39	4588.85	0	0	25619.8	0
167000	167	4.45418	26725.1	243.258	5021.68	4206.26	0	0	25548.9	0
168000	168	4.51694	27101.6	259.691	5391.74	4247.1	0	0	25668.4	0
169000	169	4.39326	26359.5	253.162	5049.74	4316.69	0	0	25201.7	0
170000	170	4.49905	26994.3	253.77	5320.95	4613.41	0	0	25550.5	0
171000	171	4.41825	26509.5	253.238	4957.38	4351.97	0	0	25258.5	0
172000	172	4.42833	26570	245.049	5144.09	4366.77	0	0	25346.9	0
173000	173	4.3625	26175	249.365	5197.23	4674.14	0	0	25782.5	0
174000	174	4.49797	26987.8	247.466	5479.89	4431.76	0	0	25663.8	0
175000	175	4.50568	27034.1	245.097	5246	4672.52	0	0	25643	0
176000	176	4.45127	26707.6	240.444	5290.01	4463.51	0	0	25467.2	0
177000	177	4.41711	26502.6	245.369	5052.24	4383.06	0	0	25490.1	0
178000	178	4.4188	26512.8	249.658	5037.84	4201.84	0	0	25452.6	0
179000	179	4.37	26220	243.807	5255.82	4506.17	0	0	25402.9	0
180000	180	4.39356	26361.4	246.743	5154.7	4563.38	0	0	25593.6	0
181000	181	4.46843	26810.6	251.355	5237.21	4308.71	0	0	25042.8	0
182000	182	4.45183	26711	251.264	4951.27	4391.38	0	0	25576.8	0
183000	183	4.57493	27449.6	253.005	5487.49	4464.09	0	0	25393.4	0
184000	184	4.55917	27355	245.976	5303	4349.48	0	0	25343.2	0
185000	185	4.44003	26640.2	240.541	5106.45	4466.07	0	0	25599.6	0
186000	186	4.42463	26547.8	246.176	5153.42	4287.89	0	0	25441.7	0
187000	187	4.44206	26652.4	248.088	5017.34	4537.12	0	0	25159.4	0
188000	188	4.40428	26425.7	241.959	5213.19	4354.4	0	0	25497.5	0
189000	189	4.34672	26080.3	247.361	5114.98	4592.95	0	0	25074.1	0
190000	190	4.38825	26329.5	234.413	5382.95	4489.91	0	0	25152.4	0
191000	191	4.34168	26050.1	254.961	5196.19	4444.51	0	0	25560.1	0
192000	192	4.45048	26702.9	238.607	4677.79	4836.43	0	0	25584.2	0
193000	193	4.44765	26685.9	240.862	5126.62	4765.84	0	0	25162.4	0
194000	194	4.42846	26570.8	247.029	5152.16	4288.76	0	0	25337.9	0
195000	195	4.46289	26777.3	242.787	5408.18	4383.37	0	0	25368	0
196000	196	4.39969	26398.1	252.794	5163.65	4328.06	0	0	25522.7	0
197000	197	4.43857	26631.4	245.76	4963.6	4512.97	0	0	25472.5	0
198000	198	4.46343	26780.6	242.547	5287.26	4551.9	0	0	25065.7	0
199000	199	4.43012	26580.7	247.046	5283.73	4541.89	0	0	25870.1	0
200000	200	4.42178	26530.7	248.723	5068.25	4403.96	0	0	25443.6	0
201000	201	4.43726	26623.6	241.767	5096.49	4380.35	0	0	25394	0
202000	202	4.32279	25936.7	245.714	5180.44	4208.67	0	0	25795	0
203000	203	4.36234	26174.1	235.684	5115.77	4316.78	0	0	25419	0
204000	204	4.36532	26191.9	237.907	5284.13	4506.42	0	0	25661.6	0
205000	205	4.42278	26536.7	251.065	5059.58	4254.86	0	0	25355.3	0
206000	206	4.38533	26312	249.728	5096.71	4539.36	0	0	25270.4	0
207000	207	4.50856	27051.4	252.004	5386.76	4343.9	0	0	25189.2	0
208000	208	4.4022	26413.2	244.398	5286.68	4219.66	0	0	25596.1	0
209000	209	4.46642	26798.5	259.054	5225.59	4294.33	0	0	25907.9	0
210000	210	4.38121	26287.2	247.476	5143.1	4499.08	0	0	25521.9	0
211000	211	4.43505	26610.3	244.289	5143.91	4296.54	0	0	25203.3	0
212000	212	4.46736	26804.2	251.37	5066.36	4265.49	0	0	25274.4	0
213000	213	4.42902	26574.1	246.861	5366.98	4551.1	0	0	25726.1	0
214000	214	4.53759	27225.6	251.171	5260.92	4313.31	0	0	25645.1	0
215000	215	4.39958	26397.5	248.706	5032.47	4516.64	0	0	25501	0
216000	216	4.32512	25950.7	251.995	5308.12	4429.4	0	0	25830.6	0
217000	217	4.43767	26626	259.481	5285.49	4545.78	0	0	25583.5	0
218000	218	4.40105	26406.3	248.651	5305.21	4510.19	0	0	25393.6	0
219000	219	4.37104	26226.2	251.213	5505.4	4633.86	0	0	25579.2	0
220000	220	4.37747	26264.8	246.263	5168.54	4407.18	0	0	25251.4	0
221000	221	4.39622	26377.3	255.157	5285.06	4237.14	0	0	25811.2	0
222000	222	4.40701	26442	251.269	5063.37	4284.33	0	0	25382.1	0
223000	223	4.37832	26269.9	251.683	5154.23	4376.3	0	0	25715.6	0
224000	224	4.4124	26474.4	245.915	4995.04	4459.5	0	0	25961.4	0
225000	225	4.36445	26186.7	254.64	5101.86	4270.02	0	0	25429.2	0
226000	226	4.50705	27042.3	238.879	4901.53	4377.61	0	0	25037.2	0
227000	227	4.43887	26633.2	245.985	5204.23	4416.7	0	0	25008.3	0
228000	228	4.5133	27079.8	249.101	5290.89	4433.81	0	0	25224.7	0
229000	229	4.5094	27056.4	251.268	5370.37	4322.95	0	0	25562.7	0
230000	230	4.52507	27150.4	243.921	5372.34	4403.5	0	0	25732.8	0
231000	231	4.418	26508	238.9	5057.01	4292.06	0	0	25148.6	0
232000	232	4.50378	27022.7	248.133	5266.62	4498.4	0	0	25538.2	0
233000	233	4.38947	26336.8	245.258	5222.2	4339.73	0	0	25602.7	0
234000	234	4.53871	27232.2	241.639	5347.2	4463.79	0	0	25411.7	0
235000	235	4.54437	27266.2	247.551	5168.16	4426.33	0	0	25189.8	0
236000	236	4.57091	27425.4	249.871	5444.78	4479.91	0	0	25519.9	0
237000	237	4.38868	26332.1	241.787	5244.81	4685.37	0	0	25622.1	0
238000	238	4.48408	26904.5	239.722	5434.37	4610.03	0	0	25327.9	0
239000	239	4.40106	26406.4	248.454	5144.46	4299.28	0	0	25490.6	0
240000	240	4.53303	27198.2	239.656	5286.56	4547.89	0	0	25406.1	0
241000	241	4.4823	26893.8	250.629	5332.83	4580.04	0	0	25550.7	0
242000	242	4.39952	26397.1	246.506	5158.02	4262.13	0	0	25779.5	0
243000	243	4.52211	27132.7	247.055	5327.82	4325.72	0	0	25803.8	0
244000	244	4.44939	26696.4	247.592	5017.39	4425.7	0	0	25779.2	0
245000	245	4.42443	26546.6	247.321	5335.39	4514.86	0	0	26089.9	0
246000	246	4.41464	26487.8	250.848	5528.61	4238.65	0	0	25889.8	0
247000	247	4.34104	26046.2	243.469	5544.23	4553.9	0	0	25250.2	0
248000	248	4.42731	26563.8	251.684	5235.42	4304.58	0	0	25551	0
249000	249	4.44168	26650.1	252.627	5203.86	4541.53	0	0	25830.1	0
250000	250	4.48725	26923.5	249.361	5233.53	4518.14	0	0	25389.2	0
251000	251	4.36332	26179.9	233.216	5443.54	4583.11	0	0	25649.6	0
252000	252	4.42672	26560.3	252.235	5253.39	4447.89	0	0	25684	0
253000	253	4.45	26700	247.253	5221.24	4548.1	0	0	25249.6	0
254000	254	4.30543	25832.6	247.123	5354.89	4415.89	0	0	25221.4	0
255000	255	4.39604	26376.2	247.014	4952.39	4493.45	0	0	25224.4	0
256000	256	4.43782	26626.9	253.415	5037.45	4299.1	0	0	25629.1	0
257000	257	4.46699	26801.9	248.682	5481.96	4540.94	0	0	25443.3	0
258000	258	4.47588	26855.3	248.908	5131.12	4390.58	0	0	25507.5	0
259000	259	4.42812	26568.7	242.892	5299.8	4421.11	0	0	25806.1	0
260000	260	4.37266	26235.9	247.376	5138.04	4448.03	0	0	25723.4	0
261000	261	4.37285	26237.1	255.229	5045.87	4585.92	0	0	25876.7	0
262000	262	4.41971	26518.2	247.054	5627.94	4438.39	0	0	25830.7	0
263000	263	4.47248	26834.9	247.846	5077.91	4415.72	0	0	25881.4	0
264000	264	4.42152	26529.1	248.175	5079.79	4499.3	0	0	25553	0
265000	265	4.45484	26729	249.035	4976.96	4616.93	0	0	25929.3	0
266000	266	4.49608	26976.5	257.219	4932.79	4505.26	0	0	25768.8	0
267000	267	4.45219	26713.2	248.731	5207.59	4356.36	0	0	25497	0
268000	268	4.38101	26286	238.291	5164.73	4288.59	0	0	25368.2	0
269000	269	4.40274	26416.4	240.555	5069.02	4439.66	0	0	25385.3	0
270000	270	4.51392	27083.5	244.928	5262.03	4359.84	0	0	25697.5	0
271000	271	4.52795	27167.7	255.813	5298.16	4199.59	0	0	25798.2	0
272000	272	4.50538	27032.3	250.356	5162.81	4491.4	0	0	25358.6	0
273000	273	4.49431	26965.9	247.243	5059.43	4515.7	0	0	25913.5	0
274000	274	4.40035	26402.1	238.679	5244.38	4433.09	0	0	25536	0
275000	275	4.43272	26596.3	251.978	4937.48	4571.18	0	0	25598.8	0
276000	276	4.35367	26122	246.713	5196.19	4448.68	0	0	25687.3	0
277000	277	4.38251	26295	250.623	5308.48	4523.07	0	0	25395.5	0
278000	278	4.4534	26720.4	246.032	5135.18	4722.13	0	0	25662.6	0
279000	279	4.47325	26839.5	244.455	5263.78	4335.45	0	0	25738	0
280000	280	4.41182	26470.9	243.6	5243.58	4527.43	0	0	25226.1	0
281000	281	4.3691	26214.6	248.632	5022.37	4616.55	0	0	25679.3	0
282000	282	4.52479	27148.7	246.432	5212.21	4397.2	0	0	25535.8	0
283000	283	4.4068	26440.8	245.857	4806.31	4596.96	0	0	25379	0
284000	284	4.51984	27119	242.25	5305.92	4458.76	0	0	25123.6	0
285000	285	4.49894	26993.6	247.374	5347.27	4317.85	0	0	25867.8	0
286000	286	4.4535	26721	243.93	5365.94	4514.9	0	0	25395.5	0
287000	287	4.41225	26473.5	244.17	5134.24	4290.17	0	0	25747.1	0
288000	288	4.373	26238	235.623	5490.44	4364.3	0	0	25516.4	0
289000	289	4.36964	26217.8	237.196	5200.09	4261.78	0	0	25463.6	0
290000	290	4.30284	25817	247.024	5158.9	4370.31	0	0	25286.9	0
291000	291	4.46638	26798.3	248.399	5213.72	4405.1	0	0	25540.4	0
292000	292	4.44114	26646.8	249.099	5146.75	4595.31	0	0	25655.7	0
293000	293	4.47771	26866.2	256.821	5190.18	4336.03	0	0	25627.9	0
294000	294	4.41369	26482.1	251.296	4978.79	4483.87	0	0	25596	0
295000	295	4.42991	26579.5	247.296	5496.05	4200.24	0	0	25734.8	0
296000	296	4.44954	26697.2	262.467	5024.94	4789.41	0	0	25989.6	0
297000	297	4.41817	26509	254.952	5380.89	4328.64	0	0	25601.2	0
298000	298	4.5287	27172.2	253.19	5352.79	4611.21	0	0	25664.4	0
299000	299	4.42274	26536.5	238.172	5073.99	4393.61	0	0	25577.3	0
300000	300	4.42672	26560.3	249.052	5104.13	4433.8	0	0	25546.5	0
301000	301	4.46098	26765.9	245.5	5340.24	4547.15	0	0	25400.9	0
302000	302	4.49223	26953.4	249.146	5280.44	4462.38	0	0	25335.9	0
303000	303	4.52204	27132.2	250.877	5124.47	4701.58	0	0	25443.2	0
304000	304	4.33317	25999	248.165	5271.6	4503.31	0	0	25796	0
305000	305	4.40373	26422.4	251.577	5313.3	4417.35	0	0	25478	0
306000	306	4.36455	26187.3	243.678	5231.02	4237.44	0	0	25541.3	0
307000	307	4.41012	26460.7	239.501	5246.75	4346.95	0	0	25156	0
308000	308	4.38114	26286.8	246.114	5128.09	4269.03	0	0	25316	0
309000	309	4.45599	26735.9	252.819	5137.67	4365.15	0	0	25593.4	0
310000	310	4.48655	26919.3	253.506	5366.86	4349.45	0	0	25112.3	0
311000	311	4.38991	26339.5	248.378	5378.87	4423.78	0	0	25484.4	0
312000	312	4.52019	27121.1	246.141	5114.73	4615.44	0	0	25655.6	0
313000	313	4.4908	26944.8	247.335	5244.28	4546.81	0	0	25484.4	0
314000	314	4.56383	27383	243.633	4961.72	4416.71	0	0	25506	0
315000	315	4.38023	26281.4	238.818	5253.08	4373.67	0	0	25366.2	0
316000	316	4.39843	26390.6	241.497	4827.39	4233.25	0	0	24858.7	0
317000	317	4.41178	26470.7	245.657	5325.63	4392.89	0	0	25624.6	0
318000	318	4.38129	26287.7	241.019	4949.16	4283.3	0	0	25679.4	0
319000	319	4.42215	26532.9	246.673	5430.23	4260.53	0	0	25171.9	0
320000	320	4.36496	26189.8	240.05	4965.29	4782.12	0	0	25410.9	0
321000	321	4.45026	26701.5	245.188	5226.69	4293.94	0	0	25293.7	0
322000	322	4.47226	26833.6	243	5007.77	4449.97	0	0	25218.7	0
323000	323	4.39078	26344.7	240.865	5313.55	4079.52	0	0	25095.2	0
324000	324	4.34297	26057.8	255.867	5297.19	4611.3	0	0	25380	0
325000	325	4.42972	26578.3	249.789	5158.92	4370.19	0	0	25518.6	0
326000	326	4.45869	26752.1	236.109	5200.34	4446.77	0	0	25403	0
327000	327	4.5162	27097.2	246.116	5116.91	4384.29	0	0	25207.6	0
328000	328	4.39362	26361.7	239.829	5349.55	4489.37	0	0	25322.4	0
329000	329	4.38935	26336.1	251.061	5450.55	4332.01	0	0	25726.3	0
330000	330	4.41956	26517.4	248.143	5225.13	4700.18	0	0	25231.9	0
331000	331	4.4404	26642.4	242.947	5107.92	4492.53	0	0	25144.7	0
332000	332	4.27487	25649.2	243.864	5176.78	4446.44	0	0	25652.5	0
333000	333	4.3264	25958.4	250.981	5136.65	4576.49	0	0	25693.3	0
334000	334	4.39717	26383	252.661	4992	4487.67	0	0	25229	0
335000	335	4.38705	26322.3	243.857	5567.12	4406.74	0	0	25326.7	0
336000	336	4.42239	26534.4	245.176	5375.15	4630.15	0	0	25502.5	0
337000	337	4.36117	26167	250.8	5292.74	4471.5	0	0	25595	0
338000	338	4.32287	25937.2	245.606	5178.2	4512.15	0	0	25602.2	0
339000	339	4.36922	26215.3	250.398	5238.55	4571.35	0	0	25601.9	0
340000	340	4.35627	26137.6	243.547	5232.43	4426.78	0	0	25485.3	0
341000	341	4.4146	26487.6	248.019	5135.73	4353.67	0	0	24754.4	0
342000	342	4.43546	26612.8	240.193	5155.73	4567.41	0	0	25397.4	0
343000	343	4.39356	26361.4	236.41	5094.71	4190.81	0	0	25619.4	0
344000	344	4.40505	26430.3	242.134	4976.2	4446.7	0	0	25198.1	0
345000	345	4.46852	26811.1	240.938	5332.69	4358.12	0	0	25355.6	0
346000	346	4.44941	26696.5	244.609	5581.62	4373.73	0	0	25306.4	0
347000	347	4.42245	26534.7	249.827	5195.47	4288.6	0	0	25381.8	0
348000	348	4.43073	26584.4	243.075	5291.06	4275.56	0	0	25337.5	0
349000	349	4.46899	26814	246.294	5133.17	4274.53	0	0	25597.3	0
