0.000000000000000000e+00 2.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+01 2.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+01 2.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+01 2.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+01 2.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+01 2.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+01 2.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+01 2.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+01 2.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.000000000000000000e+01 2.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+02 2.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.100000000000000000e+02 2.000000000000000000e+03 1.300000000000000000e+01 2.000000000000000000e+00 9.999999999999997780e-01
1.200000000000000000e+02 2.000000000000000000e+03 2.400000000000000000e+01 2.000000000000000000e+00 9.999999999999995559e-01
1.300000000000000000e+02 2.000000000000000000e+03 2.800000000000000000e+01 2.000000000000000000e+00 9.999999999999996669e-01
1.400000000000000000e+02 2.000000000000000000e+03 3.200000000000000000e+01 2.031250000000000000e+00 1.007337278106508860e+00
1.500000000000000000e+02 2.000000000000000000e+03 3.900000000000000000e+01 2.051282051282051100e+00 1.011562500000000364e+00
1.600000000000000000e+02 2.000000000000000000e+03 4.600000000000000000e+01 2.043478260869565410e+00 1.009959257582616621e+00
1.700000000000000000e+02 2.000000000000000000e+03 5.100000000000000000e+01 2.058823529411764497e+00 1.013061224489796519e+00
1.800000000000000000e+02 2.000000000000000000e+03 5.700000000000000000e+01 2.070175438596491446e+00 1.015225509910943957e+00
1.900000000000000000e+02 2.000000000000000000e+03 6.300000000000000000e+01 2.063492063492063711e+00 1.013964497041418555e+00
2.000000000000000000e+02 2.000000000000000000e+03 7.300000000000000000e+01 2.054794520547945424e+00 1.012266666666665760e+00
2.100000000000000000e+02 2.000000000000000000e+03 7.700000000000000000e+01 2.064935064935065068e+00 1.014239943040227576e+00
2.200000000000000000e+02 2.000000000000000000e+03 8.600000000000000000e+01 2.069767441860465240e+00 1.015149602322940492e+00
