step	time	T	Ekin	P	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	fpl_reaction_1	lj-tab	count_0
113000	113	4.42499	26549.9	240.232	5124.36	4328.96	0	0	25720	0
114000	114	4.42885	26573.1	253.048	5199.53	4535.59	0	0	25741.1	0
115000	115	4.43498	26609.9	248.917	5096.35	4301.58	0	0	25812	0
116000	116	4.48205	26892.3	243.857	4953.36	4166.45	0	0	25614.5	0
117000	117	4.45523	26731.4	245.312	5062.35	4510.13	0	0	25595.2	0
118000	118	4.44091	26645.5	238.661	5067.08	4369.02	0	0	25530.3	0
119000	119	4.48541	26912.4	242.256	5257.53	4314.24	0	0	25595.1	0
120000	120	4.50841	27050.5	241.462	5066.56	4372	0	0	25805.4	0
121000	121	4.43305	26598.3	253.204	5154.24	4261.82	0	0	25880.6	0
122000	122	4.37448	26246.9	251.875	5251.1	4485.53	0	0	25588.3	0
123000	123	4.44676	26680.6	246.529	5074.9	4397.86	0	0	25388.7	0
124000	124	4.47628	26857.7	248.812	5323.34	4328.85	0	0	25166.3	0
125000	125	4.48909	26934.6	256.125	4987.95	4308.29	0	0	25953.7	0
126000	126	4.46496	26789.8	259.204	5327.82	4524.91	0	0	25735.1	0
127000	127	4.38292	26297.5	238.911	5169.63	4481.38	0	0	25146.5	0
128000	128	4.36395	26183.7	253.443	5024.7	4371.57	0	0	25254.5	0
129000	129	4.36072	26164.3	252.8	5137.91	4455.63	0	0	25703.5	0
130000	130	4.44564	26673.8	250.21	5048.11	4355.23	0	0	25359.6	0
131000	131	4.45974	26758.5	254.592	5228.44	4137.97	0	0	25311.1	0
132000	132	4.33867	26032	246.358	4987.9	4423.64	0	0	25730.1	0
133000	133	4.50213	27012.8	248.54	4909.28	4394.99	0	0	25405.5	0
134000	134	4.51415	27084.9	245.125	5114.22	4323.12	0	0	25355.5	0
135000	135	4.43117	26587	242.8	4887.18	4121.85	0	0	25564.5	0
136000	136	4.46248	26774.9	246.292	5312.33	4089.22	0	0	25291.4	0
137000	137	4.35843	26150.6	258.985	5017.74	4431.74	0	0	25253.8	0
138000	138	4.4306	26583.6	242.033	5235.3	4655.52	0	0	25840.7	0
139000	139	4.31773	25906.4	256.687	5347.09	4351.33	0	0	25899.1	0
140000	140	4.44964	26697.8	235.926	4992.29	4573.12	0	0	25893.8	0
141000	141	4.36659	26199.6	247.411	5181.41	4284.8	0	0	25961.5	0
142000	142	4.52506	27150.4	256.64	5415.08	4363.08	0	0	25743.4	0
143000	143	4.45309	26718.6	247.122	5043.46	4537.98	0	0	25547.3	0
144000	144	4.4395	26637	252.261	5281.57	4436.1	0	0	25645.9	0
145000	145	4.49669	26980.1	245.116	5006.31	3995.15	0	0	25524	0
146000	146	4.42437	26546.2	245.908	5204.56	4222.74	0	0	25308.3	0
147000	147	4.45108	26706.5	249.297	5196.87	4433.56	0	0	25277	0
148000	148	4.46884	26813	245.774	5097.79	4481.11	0	0	25392.1	0
149000	149	4.35505	26130.3	242.317	5160.63	4073.57	0	0	25250.8	0
150000	150	4.29758	25785.5	248.529	4941.82	4648.21	0	0	25344.9	0
151000	151	4.46377	26782.6	244.899	5164.49	4372.93	0	0	25537.4	0
152000	152	4.38361	26301.7	261.152	5129.6	4440.62	0	0	25437.2	0
153000	153	4.55561	27333.7	245.063	5069.95	4449.09	0	0	25578.9	0
154000	154	4.43684	26621.1	245.721	4956.49	4474.04	0	0	25431.5	0
155000	155	4.41415	26484.9	243.922	5293.06	4236.97	0	0	25678.8	0
156000	156	4.57282	27436.9	249.826	5184.76	4387.51	0	0	25323.7	0
157000	157	4.40479	26428.8	247.279	5266.57	4202.14	0	0	25430.5	0
158000	158	4.37236	26234.2	249.249	5054.12	4193.98	0	0	25923.9	0
159000	159	4.40591	26435.5	247.738	5283.56	4526.76	0	0	25642	0
160000	160	4.5116	27069.6	256.138	5275.5	4420.65	0	0	25563	0
161000	161	4.39529	26371.7	254.635	5150.81	4705.29	0	0	25737.6	0
162000	162	4.49308	26958.5	248.296	5319.84	4533.16	0	0	25760.4	0
163000	163	4.43029	26581.7	253.331	5338.36	4559.96	0	0	25752.2	0
164000	164	4.41469	26488.1	258.352	5529.18	4350.57	0	0	25273.4	0
165000	165	4.41056	26463.4	247.402	5268.27	4440.48	0	0	25411.3	0
166000	166	4.38823	26329.4	249.545	5076.74	4371.92	0	0	25517.3	0
167000	167	4.43777	26626.6	245.044	5101.87	4300.83	0	0	25620.8	0
168000	168	4.34589	26075.3	252.394	4883.83	4396.93	0	0	25463.6	0
169000	169	4.45321	26719.3	242.314	5156.93	4452.72	0	0	25535.6	0
170000	170	4.4562	26737.2	249.79	4815.44	4334.16	0	0	25696.1	0
171000	171	4.47885	26873.1	247.273	5207.9	4567.14	0	0	25250.3	0
172000	172	4.3554	26132.4	252.894	5171.36	4242.03	0	0	25494	0
173000	173	4.43152	26589.1	236.727	5057.67	4325.93	0	0	25683.5	0
174000	174	4.50961	27057.7	244.534	5048.55	4429.85	0	0	25681.4	0
175000	175	4.45383	26723	244.771	5141.49	4433.48	0	0	25481.7	0
176000	176	4.43945	26636.7	246.41	4978.03	4213.28	0	0	25521.4	0
177000	177	4.30431	25825.9	247.071	5003.91	4409.86	0	0	25727.9	0
178000	178	4.4353	26611.8	256.912	5095.76	4368.46	0	0	25738.9	0
179000	179	4.3856	26313.6	250.342	5222.5	4530.01	0	0	25476.4	0
180000	180	4.40009	26400.5	251.948	5052.94	4510.33	0	0	25345.7	0
181000	181	4.38314	26298.9	252.266	5061.02	4616.51	0	0	25488.4	0
182000	182	4.44499	26670	255.331	4921.02	4537.14	0	0	25410.2	0
183000	183	4.53515	27210.9	253.944	5164.9	4558.51	0	0	25294.1	0
184000	184	4.4645	26787	246.666	5123.95	4528.61	0	0	25631.9	0
185000	185	4.40868	26452.1	241.354	5492.27	4385.64	0	0	25466.7	0
186000	186	4.37305	26238.3	246.228	5047.11	4553.78	0	0	25765.4	0
187000	187	4.42296	26537.7	250.916	5241.26	4446.59	0	0	25509.4	0
188000	188	4.50987	27059.2	249.111	5191.97	4439.99	0	0	25374.8	0
189000	189	4.4203	26521.8	253.514	5003.81	4729.33	0	0	25651.4	0
190000	190	4.43289	26597.3	254.457	5200.18	4556.14	0	0	25713.7	0
191000	191	4.45654	26739.2	242.337	5131.88	4413.46	0	0	25469	0
192000	192	4.41515	26490.9	240.618	5341.37	4205.16	0	0	25555.4	0
193000	193	4.42761	26565.7	244.502	5295.14	4495.53	0	0	25140.3	0
194000	194	4.43911	26634.7	255.779	5243.71	4578.22	0	0	25482.8	0
195000	195	4.53347	27200.8	258.179	5460.06	4232.18	0	0	26121.1	0
196000	196	4.41489	26489.3	248.442	5169.8	4575.72	0	0	25869.8	0
197000	197	4.33435	26006.1	241.368	5361.37	4546.18	0	0	26062.7	0
198000	198	4.48997	26939.8	245.694	4991.8	4510.98	0	0	25438.3	0
199000	199	4.43662	26619.7	256.849	5014.23	4505.63	0	0	25805	0
200000	200	4.49991	26999.5	259.156	5066.16	4301	0	0	25062.7	0
201000	201	4.49506	26970.4	250.809	5375.56	4357.11	0	0	25701.6	0
202000	202	4.42601	26556.1	250.67	5245.05	4403.32	0	0	25810	0
203000	203	4.41695	26501.7	240.531	4996.06	4389.02	0	0	25971.5	0
204000	204	4.42288	26537.3	241.747	5144.77	4389.37	0	0	25674.8	0
205000	205	4.31707	25902.4	244.7	5286.06	4485.58	0	0	25761	0
206000	206	4.50509	27030.5	245.674	5040.29	4327.39	0	0	25632.1	0
207000	207	4.45379	26722.7	246.745	4913.81	4704.56	0	0	25724	0
208000	208	4.33831	26029.9	246.798	5047.5	4448.7	0	0	25458.5	0
209000	209	4.34948	26096.9	257.34	5434.38	4590.17	0	0	25491.2	0
210000	210	4.58708	27522.5	249.622	5328.28	4611.78	0	0	25470.9	0
211000	211	4.36322	26179.3	252.514	5344.23	4311.64	0	0	25703.7	0
212000	212	4.43684	26621	251.362	5087.53	4587.84	0	0	25480.9	0
213000	213	4.43994	26639.7	247.738	5242.38	4448.54	0	0	25720.5	0
214000	214	4.41368	26482.1	261.199	4971.25	4511.17	0	0	25852.7	0
215000	215	4.39546	26372.7	250.947	5333.45	4491.64	0	0	25564.6	0
216000	216	4.50089	27005.3	247.045	5248.22	4433.94	0	0	25722.2	0
217000	217	4.49677	26980.6	254.657	5259.14	4415.34	0	0	25550.9	0
218000	218	4.37702	26262.1	259.259	4843.35	4442.94	0	0	25853.3	0
219000	219	4.41331	26479.9	254.97	5268.43	4507.96	0	0	25921.6	0
220000	220	4.3997	26398.2	258.386	4761.43	4351.41	0	0	25726.9	0
221000	221	4.56393	27383.6	245.607	5155.92	4554.94	0	0	25842.9	0
222000	222	4.48428	26905.7	235.178	5298.73	4284.57	0	0	25391.2	0
223000	223	4.37509	26250.6	247.25	4846.24	4481.65	0	0	25301.5	0
224000	224	4.42175	26530.5	251.123	5231.63	4593.12	0	0	25481.7	0
225000	225	4.32604	25956.3	252.515	5332.88	4359.37	0	0	25617.3	0
226000	226	4.44632	26677.9	253.459	5264.1	4361.38	0	0	25213	0
227000	227	4.55882	27352.9	253.678	5236.41	4469.04	0	0	25453.8	0
228000	228	4.43696	26621.8	245.875	5082.7	4452	0	0	25470.1	0
229000	229	4.31897	25913.8	249.288	5196.71	4283.09	0	0	25442.1	0
230000	230	4.39009	26340.5	247.986	5152.84	4429.72	0	0	25604.6	0
231000	231	4.39991	26399.5	244.074	4986.48	4438.65	0	0	25356.1	0
232000	232	4.36926	26215.6	249.016	5180.95	4555.3	0	0	25169.6	0
233000	233	4.32152	25929.1	234.604	5385.26	4602.31	0	0	24942.3	0
234000	234	4.39059	26343.6	248.816	5240.65	4399.42	0	0	25116.9	0
235000	235	4.40638	26438.3	245.243	5333.45	4458.15	0	0	25597.4	0
236000	236	4.46414	26784.8	245.755	4926.4	4545.42	0	0	25434.2	0
237000	237	4.41207	26472.4	244.873	5379.63	4493.67	0	0	25390.5	0
238000	238	4.42728	26563.7	245.804	5459.19	4364.23	0	0	25239.1	0
239000	239	4.53189	27191.4	250.568	5596.58	4370.96	0	0	25737.7	0
240000	240	4.46428	26785.7	244.742	5366.74	4489.28	0	0	25473.3	0
241000	241	4.53227	27193.6	248.318	5191.41	4537.43	0	0	25114.6	0
242000	242	4.47541	26852.5	241.009	4887.27	4542.23	0	0	25453	0
243000	243	4.43273	26596.4	241.318	5091.82	4448.41	0	0	25321.1	0
244000	244	4.4896	26937.6	247.784	5094.38	4468.75	0	0	25240.9	0
245000	245	4.48277	26896.6	252.96	5282.14	4493.88	0	0	25396	0
246000	246	4.38077	26284.6	254.705	5379	4331.41	0	0	25316.3	0
247000	247	4.37526	26251.6	246.999	5078.75	4565.48	0	0	25669.4	0
248000	248	4.3625	26175	247.875	5447.9	4348.84	0	0	25245.2	0
249000	249	4.42436	26546.1	249.974	4952.25	4352.51	0	0	25223.5	0
250000	250	4.39599	26375.9	237.238	5486.79	4294.96	0	0	25315.3	0
251000	251	4.49372	26962.3	253.734	5362.25	4504.78	0	0	25399.3	0
252000	252	4.45241	26714.5	244.495	5061.68	4461.39	0	0	25328	0
253000	253	4.4072	26443.2	256.034	5117.49	4575.33	0	0	25448.5	0
254000	254	4.49633	26978	254.464	5015.17	4777.86	0	0	25439.8	0
255000	255	4.38539	26312.4	252.353	5231.58	4169.55	0	0	25531.3	0
256000	256	4.43508	26610.5	247.016	5326.97	4481.78	0	0	25279.4	0
257000	257	4.36882	26212.9	240.664	5420.21	4374.93	0	0	25344.3	0
258000	258	4.40117	26407	248.857	4982.76	4476	0	0	25640.9	0
259000	259	4.48462	26907.7	249.355	5246.14	4348.37	0	0	25036.2	0
260000	260	4.43387	26603.2	244.105	5326.85	4415.74	0	0	25396.5	0
261000	261	4.42553	26553.2	239.662	5164.88	4375.41	0	0	25934.6	0
262000	262	4.55278	27316.7	241.428	5081.46	4395.85	0	0	25428.2	0
263000	263	4.44019	26641.1	254.339	5342.83	4663.9	0	0	25624.7	0
264000	264	4.43189	26591.3	245.518	5665.04	4404.41	0	0	25197.8	0
265000	265	4.45011	26700.6	248.466	5210.91	4480.7	0	0	25209.6	0
266000	266	4.49591	26975.5	254.07	5357.66	4464.39	0	0	25046.5	0
267000	267	4.45401	26724	247.479	4983.32	4460.59	0	0	25426.6	0
268000	268	4.46468	26788.1	251.172	5366.88	4576.47	0	0	25488.6	0
269000	269	4.3989	26393.4	260.642	5414.51	4565.88	0	0	25606.2	0
270000	270	4.41073	26464.4	254.096	5045.83	4582.83	0	0	25485.3	0
271000	271	4.47686	26861.2	255.54	5438.46	4377	0	0	25783.8	0
272000	272	4.49725	26983.5	248.785	5077.97	4448.53	0	0	25602.3	0
273000	273	4.48526	26911.6	253.045	5005.06	4321.76	0	0	25398.4	0
274000	274	4.36347	26180.8	248.572	5071.08	4410.76	0	0	25566.5	0
275000	275	4.4818	26890.8	257.141	5331.79	4227.97	0	0	25440.9	0
276000	276	4.40366	26422	246.669	5136.52	4470.09	0	0	25716.3	0
277000	277	4.509	27054	243.602	5192.72	4503.6	0	0	25502.4	0
278000	278	4.35892	26153.5	240.929	5161.1	4406.58	0	0	26179.4	0
279000	279	4.30345	25820.7	252.592	5070.34	4444.03	0	0	25338.4	0
280000	280	4.38595	26315.7	252.497	5215.93	4419.22	0	0	25231	0
281000	281	4.38383	26303	239.525	5401.77	4343.89	0	0	25044.2	0
282000	282	4.42622	26557.3	245.276	5504.52	4353.63	0	0	25609	0
283000	283	4.45969	26758.1	238.151	5247.66	4229.5	0	0	25387.2	0
284000	284	4.38342	26300.5	244.797	5158.11	4521.67	0	0	25833.8	0
285000	285	4.31629	25897.8	240.974	5018.09	4285.17	0	0	25889.6	0
286000	286	4.48932	26935.9	254.772	5280.51	4429.63	0	0	25688.1	0
287000	287	4.40393	26423.6	256.576	5109.49	4583.94	0	0	25606.5	0
288000	288	4.38772	26326.3	255.418	5165.2	4475.69	0	0	25412.6	0
289000	289	4.41149	26468.9	245.55	5230.12	4138.53	0	0	25483.5	0
290000	290	4.50886	27053.2	253.843	4925.16	4385.75	0	0	25966.2	0
291000	291	4.32116	25927	250.528	5047.52	4577.38	0	0	26319.6	0
292000	292	4.35742	26144.5	241.481	5267.8	4472.99	0	0	25726.6	0
293000	293	4.4188	26512.8	245.677	5362.37	4431.44	0	0	25318.1	0
294000	294	4.49648	26978.9	245.388	4901.58	4327.46	0	0	25164.2	0
295000	295	4.47074	26824.4	256.755	5146.38	4337.41	0	0	25441.7	0
296000	296	4.42738	26564.3	251.177	4970.81	4371.68	0	0	25695.8	0
297000	297	4.50478	27028.7	245.524	5292.78	4628.12	0	0	25843.3	0
298000	298	4.46752	26805.1	235.3	4956.87	4185.12	0	0	25563.6	0
299000	299	4.36619	26197.1	252.39	5172.65	4436.34	0	0	25341.8	0
300000	300	4.43331	26599.9	245.533	5142.74	4303.78	0	0	25332.9	0
301000	301	4.47477	26848.6	238.848	4873.02	4337.05	0	0	25496.9	0
302000	302	4.41641	26498.4	247.985	5310.99	4338.73	0	0	25688.6	0
303000	303	4.3881	26328.6	248.853	5408.08	4057.22	0	0	25344.3	0
304000	304	4.41209	26472.6	234.381	5156.63	4452.94	0	0	25161.8	0
305000	305	4.43466	26607.9	251.993	5025.87	4441.11	0	0	25380.6	0
306000	306	4.39786	26387.2	241.521	5230.19	4494.77	0	0	25622.1	0
307000	307	4.37766	26266	251.114	5072.23	4186.08	0	0	25500	0
308000	308	4.47592	26855.5	254.29	5063.84	4336.38	0	0	25482	0
309000	309	4.39807	26388.4	254.492	4866.86	4603.86	0	0	25994.4	0
310000	310	4.4593	26755.8	254.299	5206.99	4387.47	0	0	25978.4	0
311000	311	4.49674	26980.5	238.819	5221.27	4359.2	0	0	25583.9	0
312000	312	4.46733	26804	252.613	5275.47	4343.6	0	0	25423.4	0
313000	313	4.3739	26243.4	248.447	5067.98	4576.44	0	0	25468.4	0
314000	314	4.33323	25999.4	251.714	5066.2	4643.98	0	0	25327	0
315000	315	4.31744	25904.6	254.538	5190.83	4293.93	0	0	25566.5	0
316000	316	4.37112	26226.7	249.443	5391.18	4607.33	0	0	25491.3	0
317000	317	4.55523	27331.4	250.774	5038.75	4422.37	0	0	26044	0
318000	318	4.41068	26464.1	249.445	5421.67	4536.39	0	0	25606.7	0
319000	319	4.4804	26882.4	251.399	5240.35	4293.22	0	0	25530.3	0
320000	320	4.41451	26487.1	247.809	5077.02	4516.18	0	0	25468.2	0
321000	321	4.44397	26663.8	248.297	5311.3	4326.5	0	0	25899.7	0
322000	322	4.50508	27030.5	247.642	5172.75	4348.57	0	0	25389.7	0
323000	323	4.43585	26615.1	247.546	5068.79	4522.77	0	0	25610.5	0
324000	324	4.33919	26035.1	250.044	5223.29	4338.66	0	0	25520.9	0
325000	325	4.43564	26613.8	241.746	5100.29	4512.94	0	0	25609.4	0
326000	326	4.40134	26408	240.004	5246.6	4433.11	0	0	25651.5	0
327000	327	4.4929	26957.4	253.685	5077.14	4419.91	0	0	25787.9	0
328000	328	4.46392	26783.5	242.928	4918.49	4483.9	0	0	25501.4	0
329000	329	4.47192	26831.5	254.617	5224.08	4371.35	0	0	25950.5	0
330000	330	4.39529	26371.7	236.728	5180.93	4433.47	0	0	25884.6	0
331000	331	4.44924	26695.4	247.606	5211.1	4086.49	0	0	25798.9	0
332000	332	4.49079	26944.7	247.748	5223.2	4199.7	0	0	25758.4	0
333000	333	4.37568	26254.1	241.644	5409.21	4400.15	0	0	25800.5	0
334000	334	4.47957	26877.4	247.927	5056.39	4172.54	0	0	25456.3	0
335000	335	4.44907	26694.4	244.821	5166.17	4190.24	0	0	25417.4	0
336000	336	4.44415	26664.9	240.643	5218.66	4135.48	0	0	25263.8	0
337000	337	4.41367	26482	248.362	5289.39	4574.7	0	0	25753.6	0
338000	338	4.49504	26970.2	261.079	5168.3	4436.11	0	0	25888.7	0
339000	339	4.31067	25864	241.155	5059.08	4565.44	0	0	25450.7	0
340000	340	4.46623	26797.4	245.408	5281.67	4374.22	0	0	25968.6	0
341000	341	4.49656	26979.4	245.226	5245.01	4435.51	0	0	25557.6	0
342000	342	4.38894	26333.7	248.425	5101.33	4458.98	0	0	25687	0
343000	343	4.45731	26743.9	249.379	5338.09	4327.3	0	0	25806.4	0
344000	344	4.38007	26280.4	249.278	5393.92	4504.35	0	0	25758.3	0
345000	345	4.45492	26729.5	254.197	5090.71	4410.87	0	0	25496.5	0
346000	346	4.45554	26733.2	252.507	4963.33	4387.98	0	0	25330.5	0
347000	347	4.46476	26788.6	236.248	5533.11	4419.22	0	0	25437.8	0
348000	348	4.44382	26662.9	247.395	5298.93	4332.18	0	0	25596.8	0
349000	349	4.38609	26316.6	249.886	5127.85	4353.48	0	0	25380.8	0
