step	time	T	Ekin	P	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	fpl_reaction_1	lj-tab	count_0
58000	58	4.44266	26656	251.626	5350.37	4487.47	0	0	25952.5	0
59000	59	4.46691	26801.5	243.085	5002.49	4418.69	0	0	25826.7	0
60000	60	4.37202	26232.1	250.21	5571.81	4343.81	0	0	25880.6	0
61000	61	4.45791	26747.5	243.484	5186.14	4473.09	0	0	25360.5	0
62000	62	4.55177	27310.6	250.132	5274.28	4561.45	0	0	25738.9	0
63000	63	4.39136	26348.1	248.507	5174.68	4405.74	0	0	25373	0
64000	64	4.44981	26698.9	249.089	5174.29	4365.96	0	0	25612.2	0
65000	65	4.46549	26792.9	240.911	5264.26	4339.95	0	0	25652.1	0
66000	66	4.50262	27015.7	246.967	5193.52	4578.79	0	0	25875.7	0
67000	67	4.43871	26632.2	256.521	4970.86	4467.41	0	0	25802	0
68000	68	4.37617	26257	245.262	5124.18	4451.11	0	0	25469.1	0
69000	69	4.31603	25896.2	248.206	5159.43	4431.49	0	0	25748.6	0
70000	70	4.50087	27005.2	250.345	5198.48	4195.68	0	0	25668.7	0
71000	71	4.43863	26631.8	245.669	5143.16	4529.64	0	0	25905.8	0
72000	72	4.39602	26376.1	250.787	5027.21	4373.92	0	0	25665.5	0
73000	73	4.4017	26410.2	240.661	5237.31	4511	0	0	25510	0
74000	74	4.45088	26705.3	244.586	5285.1	4266.51	0	0	25409.3	0
75000	75	4.43682	26620.9	252.575	5345.76	4434.64	0	0	25554.2	0
76000	76	4.47125	26827.5	255.552	5174.61	4316.12	0	0	25581	0
77000	77	4.48661	26919.7	248.065	5049.92	4543.32	0	0	25026.4	0
78000	78	4.39531	26371.8	230.845	5081.8	4331.43	0	0	25466	0
79000	79	4.44801	26688.1	248.796	4973.07	4642.51	0	0	25471	0
80000	80	4.46957	26817.4	254.966	5245.72	4397.5	0	0	25957.3	0
81000	81	4.4244	26546.4	245.871	4962	4569.6	0	0	25461.8	0
82000	82	4.48121	26887.2	245.486	5616.2	4724.36	0	0	25487.1	0
83000	83	4.53331	27199.8	246.882	5141.38	4454.76	0	0	25457.6	0
84000	84	4.36702	26202.1	240.378	5273.77	4617.31	0	0	25647.2	0
85000	85	4.42579	26554.7	252.851	5241.78	4308.16	0	0	25365.2	0
86000	86	4.5183	27109.8	254.08	5303.37	4599.22	0	0	25514.4	0
87000	87	4.51947	27116.8	241.509	5057.73	4462.8	0	0	25502.4	0
88000	88	4.44698	26681.9	243.51	5126.61	4411.21	0	0	25621.2	0
89000	89	4.34515	26070.9	247.029	4919.93	4451.47	0	0	25695.9	0
90000	90	4.45498	26729.9	239.618	4959.55	4395.09	0	0	25584.4	0
91000	91	4.33791	26027.4	245.935	5184.45	4719.72	0	0	25775.2	0
92000	92	4.47669	26860.1	241.914	5456.51	4357.67	0	0	25063.8	0
93000	93	4.40265	26415.9	239.434	4858.78	4509.01	0	0	25051	0
94000	94	4.43982	26638.9	249.546	5156.93	4507.91	0	0	25226.9	0
95000	95	4.37535	26252.1	253.91	5281.95	4206.57	0	0	25278.3	0
96000	96	4.48575	26914.5	249.213	5173.87	4457.68	0	0	25219.4	0
97000	97	4.44917	26695	251.499	5124.22	4764.96	0	0	25373.1	0
98000	98	4.57482	27448.9	251.644	5219.23	4402.63	0	0	25753.9	0
99000	99	4.46416	26785	243.351	5238.35	4503.66	0	0	25508.2	0
100000	100	4.25564	25533.9	239.942	5135.07	4500.61	0	0	25645	0
101000	101	4.43794	26627.6	245.579	5090.73	4256.75	0	0	25565.7	0
102000	102	4.40665	26439.9	254.672	5111.35	4720.84	0	0	25145	0
103000	103	4.48877	26932.6	253.906	5164.9	4075.53	0	0	25430.1	0
104000	104	4.4672	26803.2	246.607	5145.27	4525.17	0	0	25090.2	0
105000	105	4.4442	26665.2	251.953	5367.23	4442	0	0	25457.2	0
106000	106	4.4356	26613.6	246.261	4911.07	4471.85	0	0	25154.9	0
107000	107	4.4574	26744.4	247.922	5120.68	4623.24	0	0	25245.8	0
108000	108	4.41824	26509.5	248.122	5325.43	4440.46	0	0	25307.6	0
109000	109	4.36433	26186	249.008	4865.52	4413.84	0	0	25734.2	0
110000	110	4.38119	26287.1	244.069	5202.38	4375.43	0	0	25398.3	0
111000	111	4.36823	26209.4	235.511	5347.28	4226.25	0	0	25484.7	0
112000	112	4.35491	26129.5	249.115	5205.5	4378.71	0	0	25679.7	0
113000	113	4.39298	26357.9	240.891	5196.7	4524.44	0	0	25030.6	0
114000	114	4.5058	27034.8	233.191	5291.42	4475.32	0	0	25126.3	0
115000	115	4.34305	26058.3	246.358	5160.25	4322.79	0	0	25309.5	0
116000	116	4.42167	26530	244.23	5162.79	4428.92	0	0	25398.2	0
117000	117	4.47665	26859.9	250.779	5105	4652.92	0	0	25423	0
118000	118	4.50109	27006.5	238.261	5244.97	4302.41	0	0	25406	0
119000	119	4.44651	26679.1	242.745	5301.94	4438	0	0	25292.2	0
120000	120	4.48655	26919.3	246.187	5045.07	4387	0	0	25912.9	0
121000	121	4.43585	26615.1	246.604	5134.66	4280.21	0	0	26100	0
122000	122	4.47825	26869.5	250.944	5337.81	4060.03	0	0	25867.4	0
123000	123	4.43724	26623.4	245.828	5276.61	4651.55	0	0	25737.4	0
124000	124	4.44045	26642.7	251.873	4930.02	4393.48	0	0	25220.9	0
125000	125	4.42384	26543	238.226	5324.78	4294.79	0	0	25063.6	0
126000	126	4.47677	26860.6	250.182	5332.86	4402.45	0	0	25327.3	0
127000	127	4.34518	26071.1	240.747	5171.34	4256.19	0	0	25244.6	0
128000	128	4.40766	26446	254.98	5334.93	4290.92	0	0	25544.6	0
129000	129	4.53928	27235.7	244.79	4947.67	4559.46	0	0	25919.2	0
130000	130	4.41642	26498.5	240.613	5095.23	4360.91	0	0	25238.2	0
131000	131	4.40744	26444.6	250.243	5398.44	4508.57	0	0	24994.2	0
132000	132	4.50645	27038.7	241.125	5082.19	4188.51	0	0	24932.9	0
133000	133	4.40116	26406.9	244.632	5124.59	4530.45	0	0	25117.8	0
134000	134	4.44154	26649.3	241.485	5051.62	4321.34	0	0	25078.5	0
135000	135	4.4709	26825.4	240.894	5266.24	4040.18	0	0	25310.5	0
136000	136	4.33117	25987	240.177	5195.34	4149.09	0	0	25743.8	0
137000	137	4.41987	26519.2	249.855	5190.8	4560.15	0	0	25967.6	0
138000	138	4.4599	26759.4	248.496	5122.06	4411.23	0	0	25900.6	0
139000	139	4.5995	27597	244.613	5260.1	4695.1	0	0	25513.7	0
140000	140	4.46277	26776.6	249.255	5294.98	4422.11	0	0	25649.3	0
141000	141	4.43183	26591	242.733	5177.12	4500.6	0	0	25385.3	0
142000	142	4.43598	26615.9	241.023	5308.77	4206.99	0	0	25206.5	0
143000	143	4.47305	26838.3	251.036	5257.21	4353.45	0	0	25025.6	0
144000	144	4.36874	26212.5	241.477	5103.26	4501.7	0	0	25536.1	0
145000	145	4.45121	26707.3	240.709	5207.16	4552.75	0	0	25182.6	0
146000	146	4.45129	26707.7	238.552	5134.09	4450.16	0	0	25182.8	0
147000	147	4.50804	27048.2	254.578	5399.09	4531.86	0	0	25370.5	0
148000	148	4.40784	26447.1	247.641	5208.34	4649.15	0	0	25558.8	0
149000	149	4.39725	26383.5	247.112	5176.03	4414.32	0	0	25417.6	0
150000	150	4.37406	26244.4	238.949	5121.77	4424.46	0	0	25726.4	0
151000	151	4.45745	26744.7	240.109	5070.55	4610.42	0	0	25362.9	0
152000	152	4.4056	26433.6	236.629	5232.48	4300.65	0	0	25373	0
153000	153	4.50908	27054.5	254.789	5271.14	4461.85	0	0	25708.4	0
154000	154	4.46673	26800.4	260.963	5111.9	4613.35	0	0	25764.4	0
155000	155	4.44638	26678.3	248.052	5180.44	4415.21	0	0	25930.5	0
156000	156	4.44768	26686.1	251.483	4997.29	4324.85	0	0	25109.3	0
157000	157	4.52433	27146	241.486	5375.98	4339.42	0	0	25270.7	0
158000	158	4.45347	26720.8	249.886	5219.17	4351.65	0	0	25298.3	0
159000	159	4.36751	26205	236.53	5255.43	4380.95	0	0	25305.6	0
160000	160	4.35326	26119.6	246.188	5428.22	4584.81	0	0	25076.2	0
161000	161	4.45507	26730.4	244.254	5046.52	4622.15	0	0	25466.4	0
162000	162	4.4922	26953.2	240.6	5248.28	4367.51	0	0	25225	0
163000	163	4.43045	26582.7	242.859	5407.83	4422.6	0	0	25396.9	0
164000	164	4.47314	26838.9	245.027	5185.37	4210.81	0	0	25554.7	0
165000	165	4.44694	26681.7	245.786	5146.99	4404.44	0	0	26052.6	0
166000	166	4.52683	27161	238.858	5080.6	4485.39	0	0	25936.4	0
167000	167	4.46769	26806.1	248.413	5428.44	4201.95	0	0	25459.4	0
168000	168	4.41826	26509.6	246.595	5267.04	4605.34	0	0	25341.3	0
169000	169	4.5027	27016.2	244.038	5488.05	4329.84	0	0	25444	0
170000	170	4.47275	26836.5	250.53	5261.04	4134.81	0	0	25291.8	0
171000	171	4.38881	26332.9	248.723	5340.97	4269.27	0	0	25662.9	0
172000	172	4.47708	26862.5	252.423	5368.59	4492.66	0	0	25905.5	0
173000	173	4.41846	26510.8	253.496	5235.43	4169.01	0	0	25553.4	0
174000	174	4.4607	26764.2	248.277	5135.09	4450.65	0	0	25200.6	0
175000	175	4.35134	26108	242.016	5430.08	4577.76	0	0	25090.3	0
176000	176	4.43802	26628.1	233.513	5093.51	4734.78	0	0	25231	0
177000	177	4.42508	26550.5	256.021	5179.56	4467.68	0	0	25461.9	0
178000	178	4.52688	27161.3	248.115	5422.21	4518.23	0	0	25752.2	0
179000	179	4.38662	26319.7	246.811	5209.37	4489.67	0	0	25565.9	0
180000	180	4.42778	26566.7	248.281	5175.45	4620.54	0	0	25418.4	0
181000	181	4.46087	26765.2	247.984	5202.04	4336.62	0	0	25928.4	0
182000	182	4.46935	26816.1	252.124	5121.39	4366.59	0	0	25252.6	0
183000	183	4.38834	26330	251.756	5083.93	4343.25	0	0	25514.8	0
184000	184	4.3957	26374.2	241.871	5308.8	4286.39	0	0	25416.9	0
185000	185	4.43093	26585.6	259.449	5246.14	4335.48	0	0	25843.6	0
186000	186	4.31886	25913.1	242.023	5111.63	4283.47	0	0	25233.2	0
187000	187	4.41858	26511.5	244.824	5441.19	4661.77	0	0	25185	0
188000	188	4.47733	26864	248.039	5225.41	4588.21	0	0	25732.7	0
189000	189	4.47623	26857.4	253.118	4861.28	4674.24	0	0	25584.6	0
190000	190	4.31415	25884.9	251.914	5180.13	4296.8	0	0	25558	0
191000	191	4.46203	26772.2	261.49	5388.83	4321.96	0	0	26040.7	0
192000	192	4.51213	27072.8	260.707	5447.1	4374.69	0	0	25648.3	0
193000	193	4.34473	26068.4	245.653	5183.99	4627.5	0	0	25452.2	0
194000	194	4.5075	27045	242.688	5055.01	4430.53	0	0	25305.7	0
195000	195	4.4292	26575.2	247.454	5136.82	4296.58	0	0	25706.9	0
196000	196	4.38187	26291.2	238.019	5312.66	4474.44	0	0	25222.9	0
197000	197	4.41285	26477.1	245.321	5105.62	4228.64	0	0	25454.9	0
198000	198	4.45889	26753.3	260.292	5240.03	4465.26	0	0	25416.2	0
199000	199	4.45232	26713.9	251.471	5061.45	4435.88	0	0	25552.3	0
200000	200	4.45125	26707.5	257.573	5004.75	4372.62	0	0	25191	0
201000	201	4.37823	26269.4	239.8	5213.84	4445.56	0	0	25516.8	0
202000	202	4.3404	26042.4	244.146	5111.16	4492.79	0	0	25643.3	0
203000	203	4.45952	26757.1	240.122	5171.43	4481.78	0	0	25288.1	0
204000	204	4.31253	25875.2	250.73	5508.38	4596.18	0	0	25731.2	0
205000	205	4.46058	26763.5	242.806	5089.19	4418.32	0	0	25757.9	0
206000	206	4.46778	26806.7	249.376	5064.72	4336.19	0	0	25396.9	0
207000	207	4.49307	26958.4	246.381	5130.71	4541.8	0	0	25386.6	0
208000	208	4.44585	26675.1	246.85	5391.36	4473.15	0	0	25301.3	0
209000	209	4.44859	26691.5	235.567	5513.91	4393.35	0	0	24989.4	0
210000	210	4.35906	26154.4	241.844	5117.23	4147.45	0	0	25347.4	0
211000	211	4.44801	26688.1	245.812	4940.1	4234.73	0	0	25423.3	0
212000	212	4.48908	26934.5	247.626	5477.73	4527.92	0	0	25402.7	0
213000	213	4.36455	26187.3	251.655	5222.08	4465.83	0	0	25446.8	0
214000	214	4.5052	27031.2	244.676	5093.55	4508.97	0	0	25536.1	0
215000	215	4.40611	26436.7	245.306	5306.01	4323.54	0	0	25135	0
216000	216	4.45779	26746.8	244.134	5221.65	4608.59	0	0	25890.7	0
217000	217	4.34495	26069.7	243.686	5065.22	4487.18	0	0	25593.1	0
218000	218	4.51622	27097.3	239.061	5560.96	4571.7	0	0	25301.4	0
219000	219	4.40067	26404	246.022	5035.22	4405.37	0	0	25448.3	0
220000	220	4.41862	26511.7	247.72	5306.8	4454.94	0	0	25206.6	0
221000	221	4.45954	26757.3	255.276	5041.51	4716.93	0	0	25354.8	0
222000	222	4.43201	26592.1	249.534	5177.18	4523.06	0	0	25270.4	0
223000	223	4.53787	27227.2	248.949	5195.16	4669.37	0	0	25568.5	0
224000	224	4.35428	26125.7	243.797	5033.83	4078.61	0	0	25597.1	0
225000	225	4.46793	26807.6	253.108	5139.44	4607.7	0	0	25824.4	0
226000	226	4.38278	26296.7	249.457	5027.74	4421.84	0	0	25598.2	0
227000	227	4.50573	27034.4	249.515	5256.65	4493.53	0	0	25340.4	0
228000	228	4.4506	26703.6	250.816	5252.7	4370.13	0	0	25545	0
229000	229	4.33865	26031.9	245.793	5404.22	4342	0	0	25165.2	0
230000	230	4.34299	26057.9	239.298	5139.41	4313.48	0	0	25324.9	0
231000	231	4.40134	26408	245.623	5256.46	4535.29	0	0	25419.8	0
232000	232	4.51398	27083.9	249.579	5106.48	4267.42	0	0	25183.3	0
233000	233	4.48704	26922.2	245.495	5132.74	4115.87	0	0	25273.7	0
234000	234	4.35191	26111.5	252.032	4934.21	4474.95	0	0	25229.1	0
235000	235	4.37391	26243.5	249.866	5101.85	4402.45	0	0	25281.3	0
236000	236	4.29623	25777.4	244.955	5169.81	4476.28	0	0	25559.5	0
237000	237	4.43129	26587.8	257.856	5359.15	4417.58	0	0	25614.3	0
238000	238	4.54212	27252.7	252.795	5156.16	4569.66	0	0	25021.7	0
239000	239	4.41408	26484.5	249.48	5186.53	4275.1	0	0	25724.2	0
240000	240	4.53436	27206.2	250.218	5085.38	4578.72	0	0	25664.6	0
241000	241	4.4292	26575.2	243.411	5004.88	4402.4	0	0	25219.7	0
242000	242	4.3982	26389.2	235.326	5466.28	4319.88	0	0	25708.6	0
243000	243	4.38172	26290.3	244.886	5195.59	4143.76	0	0	25318.8	0
244000	244	4.56274	27376.4	251.578	4990.67	4525.63	0	0	25893.7	0
245000	245	4.3907	26344.2	250.633	5085.25	4447.35	0	0	25488.4	0
246000	246	4.46528	26791.7	251.802	4904.48	4323.53	0	0	25955.3	0
247000	247	4.42793	26567.6	252.533	5209.4	4403.87	0	0	25810.9	0
248000	248	4.49813	26988.8	253.412	5164.95	4466.03	0	0	25636.3	0
249000	249	4.48339	26900.3	240.614	4719.66	4622.36	0	0	25530.5	0
250000	250	4.43998	26639.9	251.179	4963.77	4395.19	0	0	25507	0
251000	251	4.45541	26732.5	250.618	5131.71	4425.33	0	0	25923.1	0
252000	252	4.42418	26545.1	241.791	5168.13	4583.77	0	0	25442.8	0
253000	253	4.48416	26904.9	250.624	5330.3	4372.33	0	0	25426.5	0
254000	254	4.58693	27521.6	244.27	4859.67	4303	0	0	25628.5	0
255000	255	4.45291	26717.4	258.184	5134.44	4349.51	0	0	25618.7	0
256000	256	4.37919	26275.1	249.209	5297.31	4282.2	0	0	26210.6	0
257000	257	4.51555	27093.3	255.489	5212.99	4679.54	0	0	25221.5	0
258000	258	4.39012	26340.7	251.716	5350.7	4480.28	0	0	25257.3	0
259000	259	4.49748	26984.9	245.561	5035.79	4647.85	0	0	25698.3	0
260000	260	4.53691	27221.5	257.045	5370.75	4382.6	0	0	25481.6	0
261000	261	4.42538	26552.3	244.258	5176.45	4452.08	0	0	25207.9	0
262000	262	4.43545	26612.7	245.438	5272.55	4836.86	0	0	25303.1	0
263000	263	4.4218	26530.8	247.433	5264.99	4342.62	0	0	25281.8	0
264000	264	4.47645	26858.7	256.263	5139.05	4623.1	0	0	25765.4	0
265000	265	4.37288	26237.3	250.625	5587.95	4418.12	0	0	25470.9	0
266000	266	4.50953	27057.2	251.653	4988.8	4252.92	0	0	24895	0
267000	267	4.52914	27174.9	250.609	5159.59	4421.41	0	0	25518	0
268000	268	4.41151	26469.1	245.897	5018.68	4466.25	0	0	25671.2	0
269000	269	4.48161	26889.6	245.144	5375.53	4120.4	0	0	25458.4	0
270000	270	4.419	26514	245.146	5365.77	4249.23	0	0	25273.9	0
271000	271	4.49365	26961.9	251.973	5335	4421.54	0	0	25151.4	0
272000	272	4.49416	26964.9	247.328	5371.12	4464.9	0	0	25443.4	0
273000	273	4.4208	26524.8	252.239	4971.63	4366.61	0	0	25238.4	0
274000	274	4.31293	25877.6	244.129	5151.57	4299.25	0	0	25521.8	0
275000	275	4.35734	26144	249.531	5125.62	4553.34	0	0	25691.5	0
276000	276	4.4504	26702.4	252.741	5292.25	4456.77	0	0	25304.7	0
277000	277	4.45565	26733.9	246.809	5059.79	4621.66	0	0	25777	0
278000	278	4.46747	26804.8	248.762	5337.2	4523.15	0	0	25437	0
279000	279	4.48481	26908.8	256.141	5415.13	4544.59	0	0	25586.6	0
280000	280	4.48149	26889	236.867	5478.99	4512.15	0	0	25610.9	0
281000	281	4.42171	26530.3	250.232	5553.45	4508.46	0	0	25452.6	0
282000	282	4.4054	26432.4	261.925	5235.04	4380.93	0	0	24962.6	0
283000	283	4.28732	25723.9	243.058	5549.64	4480.86	0	0	25252.2	0
284000	284	4.39092	26345.5	246.328	5441.86	4331.78	0	0	25489.6	0
285000	285	4.49682	26980.9	244.578	5150.33	4450.34	0	0	25684	0
286000	286	4.40806	26448.4	245.501	5230.66	4360.8	0	0	25881.5	0
287000	287	4.40209	26412.6	257.58	5323.22	4238.7	0	0	25807.2	0
288000	288	4.45855	26751.3	248.431	5232.69	4467.55	0	0	24964.6	0
289000	289	4.32239	25934.4	250.414	5438.45	4364.86	0	0	25442.3	0
290000	290	4.45141	26708.5	257.316	5415.59	4709.54	0	0	25696.5	0
291000	291	4.49648	26978.9	242.769	5227.89	4687.75	0	0	25565	0
292000	292	4.35697	26141.8	257.434	5223.69	4425.38	0	0	25624.1	0
293000	293	4.35743	26144.6	239.773	5183.68	4535.52	0	0	25439.3	0
294000	294	4.37247	26234.8	250.725	5737.23	4392.25	0	0	25561.2	0
295000	295	4.44473	26668.4	247.215	4865.98	4842.93	0	0	25380.2	0
296000	296	4.35989	26159.3	240.67	5324.64	4280.03	0	0	25165.6	0
297000	297	4.44439	26666.3	252.524	5146.02	4422.62	0	0	25121.5	0
298000	298	4.41287	26477.2	250.432	5141.31	4696.06	0	0	25140.1	0
299000	299	4.40407	26424.4	250.185	4965.65	4575.62	0	0	25565	0
300000	300	4.42465	26547.9	247.906	4953.3	4403.4	0	0	25665.3	0
301000	301	4.57305	27438.3	253.387	5040.32	4459.21	0	0	25670.7	0
302000	302	4.42814	26568.9	248.983	5229.17	4233.25	0	0	25535.8	0
303000	303	4.36115	26166.9	240.64	5101.28	4701.57	0	0	25875.2	0
304000	304	4.44075	26644.5	253.868	4968.12	4297.28	0	0	25593.2	0
305000	305	4.36683	26201	251.183	5137.84	4247.21	0	0	25130.7	0
306000	306	4.50123	27007.4	253.781	5042.35	4297.63	0	0	25622.2	0
307000	307	4.49113	26946.8	252.866	5355.57	4734.06	0	0	24871.6	0
308000	308	4.39356	26361.4	253.392	5196.34	4423.07	0	0	25397.6	0
309000	309	4.48122	26887.3	246.583	5095.02	4549.96	0	0	25793.1	0
310000	310	4.44668	26680.1	242.998	5184.69	4501.62	0	0	25387.6	0
311000	311	4.49757	26985.4	241.314	5399.25	4414.54	0	0	25576.9	0
312000	312	4.40354	26421.2	247.674	5154.92	4601.31	0	0	25623.1	0
313000	313	4.42352	26541.1	247.832	4936.03	4268.95	0	0	25271.3	0
314000	314	4.47995	26879.7	256.581	5240.28	4539.65	0	0	25893.7	0
315000	315	4.4491	26694.6	246.233	5131.71	4178.17	0	0	25339.2	0
316000	316	4.47174	26830.5	253.321	5250.95	4280.94	0	0	25390.1	0
317000	317	4.45113	26706.8	241.194	5230.39	4644.52	0	0	25809.9	0
318000	318	4.41405	26484.3	248.256	5115.81	4331.65	0	0	25833.7	0
319000	319	4.39877	26392.6	251.455	5180.32	4485.74	0	0	25453.9	0
320000	320	4.49135	26948.1	245.942	5020.18	4465.75	0	0	25827.9	0
321000	321	4.45195	26711.7	246.213	5226.53	4635.1	0	0	25717	0
322000	322	4.45771	26746.3	246.747	5172.66	4694.35	0	0	25726.2	0
323000	323	4.45401	26724	248.039	5474.98	4230.9	0	0	25486.6	0
324000	324	4.48286	26897.2	256.115	5293.12	4395.9	0	0	25544	0
325000	325	4.47305	26838.3	256.349	5234.6	4467.63	0	0	25452.1	0
326000	326	4.38572	26314.3	245.816	5324.76	4235.55	0	0	25387	0
327000	327	4.57278	27436.7	248.145	5362.68	4593.9	0	0	25757.7	0
328000	328	4.36099	26165.9	235.971	5265.62	4333.46	0	0	25378.6	0
329000	329	4.46	26760	243.421	5110.19	4473.22	0	0	25110.1	0
330000	330	4.37609	26256.5	243.116	4994.68	4318.2	0	0	25770.5	0
331000	331	4.42274	26536.4	246.879	5454.34	4545.66	0	0	25322.4	0
332000	332	4.60205	27612.3	235.44	5141.23	4559.98	0	0	25365.3	0
333000	333	4.56486	27389.2	247.897	5179.42	4439.7	0	0	25328.6	0
334000	334	4.48456	26907.4	249.421	5497.52	4318.57	0	0	25474.3	0
335000	335	4.58875	27532.5	252.391	5102.09	4186.89	0	0	25183.6	0
336000	336	4.44779	26686.7	245.934	5278.58	4383.52	0	0	24959.2	0
337000	337	4.40656	26439.4	256.185	5607.17	4267.61	0	0	25273.6	0
338000	338	4.39243	26354.6	247.876	5035.19	4740.32	0	0	25485.1	0
339000	339	4.47173	26830.4	257.116	5257.22	4318.65	0	0	25596.8	0
340000	340	4.45971	26758.3	242.013	5271.38	4357	0	0	25444.9	0
341000	341	4.41134	26468	248.169	5115.53	4322.32	0	0	25899.1	0
342000	342	4.33337	26000.2	236.539	5326.11	4228.76	0	0	25420.8	0
343000	343	4.41623	26497.4	243.69	5266.17	4349.19	0	0	25608.5	0
344000	344	4.41563	26493.8	249.011	5202.62	4447.77	0	0	25328.3	0
345000	345	4.43532	26611.9	247.368	4951.31	4400.81	0	0	25121.8	0
346000	346	4.41135	26468.1	252.057	5259.51	4492.29	0	0	25527.8	0
347000	347	4.45974	26758.4	247.061	4965.92	4690.47	0	0	25765.7	0
348000	348	4.47187	26831.2	240.264	5007.36	4303.48	0	0	25460.4	0
349000	349	4.46	26760	252.677	5253.21	4445.43	0	0	25419.4	0
