step	time	T	Ekin	P	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	fpl_reaction_1	lj-tab	count_0
2.36e+06	2360	4.59454	27567.3	156.329	7206.93	4530.34	5479.4	4379.04	23564.3	1849
2.361e+06	2361	4.62392	27743.5	150.349	7014.93	4487.12	5441.29	4405.12	23329.4	1849
2.362e+06	2362	4.69339	28160.4	138.796	7353.64	4927.58	5667.4	4094.33	23354.2	1849
2.363e+06	2363	4.73251	28395.1	142.249	7539.15	4936.61	5340.59	4123.39	23588.6	1849
2.364e+06	2364	4.58413	27504.8	137.676	7317.56	4751.81	5458.19	4403.83	23495.7	1849
2.365e+06	2365	4.65561	27933.7	152.361	7104.47	4705.16	5543.06	4446.16	23356.6	1849
2.366e+06	2366	4.65866	27951.9	130.11	7123.1	4862.82	5610.72	4075.07	23256.1	1849
2.367e+06	2367	4.58699	27521.9	155.825	7104.73	4785.94	5543.28	4144.25	23783.9	1849
2.368e+06	2368	4.6796	28077.6	164.812	7199.96	4857.34	5653.58	4220.77	23565.6	1849
2.369e+06	2369	4.78654	28719.3	166.285	7167.23	4806.3	5451.1	4265.3	23951.6	1849
2.37e+06	2370	4.61464	27687.8	130.284	7340.08	4882.22	5250.81	4235.22	23732.5	1849
2.371e+06	2371	4.58706	27522.4	151.259	7433.45	4769.47	5479.02	4148.76	23731.8	1849
2.372e+06	2372	4.56134	27368	139.44	7200.55	4652.99	5444.14	4294.87	23624.2	1849
2.373e+06	2373	4.69355	28161.3	143.488	7694.1	4626.19	5520.37	4364.51	23586.1	1849
2.374e+06	2374	4.58772	27526.3	137.352	7484.32	4922.6	5479.43	4337.63	23686.5	1849
2.375e+06	2375	4.78606	28716.3	133.17	7052.65	5059.78	5713.06	4400.05	23741.2	1849
2.376e+06	2376	4.6055	27633	136.328	7102.16	4981	5469.61	4286.81	23547	1849
2.377e+06	2377	4.61459	27687.5	154.886	7459.49	4572.37	5552.19	4234.71	23496.5	1849
2.378e+06	2378	4.58899	27533.9	138.77	7312.93	4886.28	5592.83	4401.93	23533.3	1849
2.379e+06	2379	4.6249	27749.4	145.791	7169.12	4791.84	5416.89	4299.05	23709.6	1849
2.38e+06	2380	4.57776	27466.5	156.237	7195.05	4909.04	5342.07	4862.08	23591.6	1850
2.381e+06	2381	4.62944	27776.6	161.465	6931.61	4837.16	5539.25	4904.1	23792.2	1851
2.382e+06	2382	4.72823	28369.4	155.512	7110.66	4911.34	5596.94	4319.39	23941.3	1851
2.383e+06	2383	4.76023	28561.4	146.947	7317.4	4614.85	5328.64	4346.52	23811.8	1851
2.384e+06	2384	4.66964	28017.8	144.71	7194.81	4632.15	5460.2	4244.61	23583.6	1851
2.385e+06	2385	4.72612	28356.7	158.132	7257.07	4785.53	5487.01	4165.71	23523.9	1851
2.386e+06	2386	4.5706	27423.6	159.019	7427.47	4700.15	5433.58	4135.07	23790.2	1851
2.387e+06	2387	4.65543	27932.6	147.218	7281.31	4629.22	5369.14	4315.29	23662	1851
2.388e+06	2388	4.57076	27424.6	142.623	6969.76	4718.67	5520.83	4505.61	23662.3	1851
2.389e+06	2389	4.53853	27231.2	143.767	7165.35	4709.78	5505.44	4425.34	23490.5	1851
2.39e+06	2390	4.60175	27610.5	145.889	7166.35	4861.81	5450.47	4399.51	23908.2	1851
2.391e+06	2391	4.75167	28510	147.898	7335.67	5057.53	5522.57	4102.94	23903.1	1851
2.392e+06	2392	4.56645	27398.7	154.245	7083.93	4467.21	5362.73	4308.97	23837.3	1851
2.393e+06	2393	4.53985	27239.1	154.068	7103.11	4868.73	5505.19	4258.89	23775.8	1851
2.394e+06	2394	4.51058	27063.5	154.396	7197.21	4532.81	5561.15	3937.42	23755.3	1851
2.395e+06	2395	4.62538	27752.3	147.998	7130.66	4597.01	5475.77	4382.36	23874.7	1851
2.396e+06	2396	4.68593	28115.6	138.344	7237.05	4936.07	5550.35	4388.62	23638.2	1851
2.397e+06	2397	4.56502	27390.1	148.555	7016.89	4552.6	5633.18	4242.7	23852	1851
2.398e+06	2398	4.6281	27768.6	156.571	7341.93	4561.93	5780.94	4230.71	23695.9	1851
2.399e+06	2399	4.45765	26745.9	155.214	7199.65	4676.54	5592.24	4261.18	23472.8	1851
2.4e+06	2400	4.65275	27916.5	149.91	7534.51	4799.59	5519.91	4416.86	23604.6	1851
2.401e+06	2401	4.62789	27767.3	129.749	7464.18	4939.85	5373.71	4359.71	23381.4	1851
2.402e+06	2402	4.71768	28306.1	141.044	7468.57	4685.92	5361.03	4394.12	23676.6	1851
2.403e+06	2403	4.59372	27562.3	141.27	7000.03	4528.09	5420.47	4294.53	23325.3	1851
2.404e+06	2404	4.65771	27946.3	151.892	7107.77	5026.32	5440.42	4236.06	23541.2	1851
2.405e+06	2405	4.78044	28682.7	157.14	7179.34	5017.35	5530.3	4282.3	23332.7	1851
2.406e+06	2406	4.61099	27666	136.21	7055.21	4489.73	5241.08	4201.35	23230.9	1851
2.407e+06	2407	4.63037	27782.2	147.937	7496.93	4818.98	5612.3	4542.85	23356	1851
2.408e+06	2408	4.61164	27669.8	139.029	7285.43	4749.24	5707.08	3947.21	23326.8	1851
2.409e+06	2409	4.60762	27645.7	141.153	7295.4	4897.14	5762.59	4437.52	23567.8	1851
2.41e+06	2410	4.65177	27910.6	148.211	7314.96	4856.37	5552.83	4336.35	23470	1851
2.411e+06	2411	4.61241	27674.5	145.659	7302.88	4812.5	5687.7	4247.27	23439.9	1851
2.412e+06	2412	4.71006	28260.4	144.68	7506.13	4528.52	5607.03	4532.04	23454.2	1851
2.413e+06	2413	4.61419	27685.2	155.503	7159.98	4988.84	5937.51	4253.68	23614.1	1851
2.414e+06	2414	4.60324	27619.5	151.099	7265.09	4853.99	5636.8	4295.98	23838.8	1852
2.415e+06	2415	4.72488	28349.3	148.017	7255.09	4963.88	5739.51	4123.44	23624.2	1852
2.416e+06	2416	4.66351	27981	144.539	7243.01	4725.81	5583.3	4197.68	23735.8	1852
2.417e+06	2417	4.50532	27031.9	145.804	7186.19	4951.29	5745.28	4839.41	23654.2	1853
2.418e+06	2418	4.59509	27570.5	150.494	7494.15	4897.07	5573.46	4091.61	23663.5	1853
2.419e+06	2419	4.64557	27873.4	135.64	7445.31	4984.56	5625.34	4131.01	23605.1	1853
2.42e+06	2420	4.61861	27711.7	135.612	7074.4	4755.37	5673.51	4284.45	23572	1853
2.421e+06	2421	4.61894	27713.6	155.611	7202.83	4722.15	5740.87	4416.18	23862	1853
2.422e+06	2422	4.64852	27891.1	140.429	7405.58	4933.6	5558.96	4112.12	23762.6	1853
2.423e+06	2423	4.59666	27580	151.412	7372.85	4908.12	5661.94	4289.21	23855.2	1853
2.424e+06	2424	4.5143	27085.8	148.312	7237.39	4790.39	5301.78	4309.08	23634.5	1853
2.425e+06	2425	4.5949	27569.4	151.051	7288.2	4835.82	5645.57	4064.43	23513.6	1853
2.426e+06	2426	4.65451	27927.1	149.161	7457.75	4635.13	5484.68	4160.2	23887.6	1853
2.427e+06	2427	4.65427	27925.6	151.35	7341.25	4645.34	5570.04	4507.09	24112.8	1853
2.428e+06	2428	4.7004	28202.4	147.884	7224.08	4861.53	5649.91	4243.82	23803.6	1853
2.429e+06	2429	4.65405	27924.3	141.556	7393.75	4634.14	5485.4	4573.26	23593.5	1854
2.43e+06	2430	4.62667	27760	160.958	7195.93	4731.45	5497.62	4314.35	23460.9	1854
2.431e+06	2431	4.68183	28091	149.012	7036.13	4755.62	5348.6	4242.86	23675.2	1854
2.432e+06	2432	4.59992	27599.5	146.75	7178.8	4664.78	5823.01	4534.9	23411.6	1855
2.433e+06	2433	4.70021	28201.3	156.113	7242.32	4580.5	5753.12	4097.96	23573.1	1855
2.434e+06	2434	4.72389	28343.3	143.961	7531.96	4699.77	5754.19	4513.07	23497.2	1855
2.435e+06	2435	4.54195	27251.7	159.409	7099.3	5145.76	5892.07	4211.63	23696.9	1855
2.436e+06	2436	4.79477	28768.6	137.434	7205.66	4887.41	5777.73	4004.5	23850.6	1855
2.437e+06	2437	4.63554	27813.2	138.931	6826.83	4956.75	5481.69	4330.42	23849.6	1855
2.438e+06	2438	4.61991	27719.4	136.687	7414.67	4658.32	5375.03	4197.6	23947.5	1855
2.439e+06	2439	4.71184	28271.1	141.734	7167.83	4583.86	5573.1	4746.82	23771.5	1856
2.44e+06	2440	4.53561	27213.7	152.763	7024.94	4528.31	5671.88	4378.78	23747.6	1856
2.441e+06	2441	4.65822	27949.3	148.791	6690.8	4778.71	5453.74	4472.76	23651.1	1856
2.442e+06	2442	4.70223	28213.4	158.818	7334.17	4733.59	5566.11	4002.34	23663.3	1856
2.443e+06	2443	4.677	28062	156.309	7191.38	4786.07	5594.47	4345.7	23585	1856
2.444e+06	2444	4.72171	28330.2	136.992	7396.9	5005.32	5261.27	4531.4	23779.3	1856
2.445e+06	2445	4.6346	27807.6	151.759	7235.01	4896.76	5478.05	4301.36	23797.6	1856
2.446e+06	2446	4.68262	28095.7	143.063	7541	4987.24	5768.04	4299.47	23863.2	1856
2.447e+06	2447	4.69532	28171.9	158.576	7071.93	4894.79	5495.98	4428.22	23479.1	1856
2.448e+06	2448	4.69567	28174	144.489	6942.23	4613.25	5421.2	4046.9	23514.2	1856
2.449e+06	2449	4.68552	28113.1	153.343	7075.56	4816.39	5359.01	4134.44	23674.4	1856
2.45e+06	2450	4.61566	27693.9	168.673	7422.4	4851.71	5701.75	4344.44	23638.6	1856
2.451e+06	2451	4.58397	27503.8	138.046	7054.77	4552.71	5521.18	4305.26	23825	1856
2.452e+06	2452	4.6011	27606.6	158.639	7078.34	4890.21	5656.59	4392.18	23820.4	1856
2.453e+06	2453	4.6902	28141.2	158.033	7396.99	4888.58	5295.81	4417.29	23599.4	1856
2.454e+06	2454	4.66616	27997	157.531	7392.79	4641.42	5310.54	4072.88	23787.6	1856
2.455e+06	2455	4.63812	27828.7	159.67	7108.59	4876.06	5434.01	4062.62	23498	1856
2.456e+06	2456	4.67987	28079.2	150.787	6882.97	4902.45	5581.18	4074.39	23433.1	1856
2.457e+06	2457	4.62772	27766.3	138.452	7328.22	4954.2	5588.24	4091.29	23514.8	1856
2.458e+06	2458	4.67981	28078.9	147.321	7135.69	4565.7	5490.28	4403.64	23749.4	1856
2.459e+06	2459	4.71252	28275.1	141.91	7135.62	4621.18	5553.33	4420.56	23544.3	1856
2.46e+06	2460	4.66993	28019.6	156.146	7354.15	5181.91	5537.79	4404.5	23623.8	1856
2.461e+06	2461	4.61813	27708.8	138.391	7161.72	4820.69	5546.17	4250.57	23876.3	1856
2.462e+06	2462	4.61326	27679.6	149.368	7056.68	4678.21	5489.13	4311.94	23711	1856
2.463e+06	2463	4.5798	27478.8	148.004	7144.38	4718.67	5630.56	4250.28	23806.6	1856
2.464e+06	2464	4.69734	28184.1	147.813	6962.83	4667.54	5596.04	4224.01	23440	1856
2.465e+06	2465	4.63043	27782.6	166.008	7331.04	4724.16	5514.12	4160.61	23495.9	1856
2.466e+06	2466	4.59262	27555.7	147.214	7111.64	4596.3	5658.16	4168.52	23713	1856
2.467e+06	2467	4.68791	28127.4	152.669	7701.48	4625.34	5674.54	4312.56	23652.1	1856
2.468e+06	2468	4.62134	27728.1	129.777	7036.62	4906.91	5802.4	4364.04	23828.6	1856
2.469e+06	2469	4.51713	27102.8	133.888	7101.64	4826.43	5587.95	4203.84	23644.6	1856
2.47e+06	2470	4.67673	28060.4	168.052	7141.88	4577.86	5584.58	4288.67	23416.9	1856
2.471e+06	2471	4.69801	28188	152.752	7215.47	4815.95	5696.1	4207.52	23459.7	1856
2.472e+06	2472	4.59041	27542.5	137.559	7259.25	4604.14	5619.31	4116.97	23773.2	1856
2.473e+06	2473	4.67358	28041.5	157.169	7202.51	4834.69	5806.33	4512.92	23574.2	1856
2.474e+06	2474	4.74699	28481.9	152.528	6918.56	4852.98	5757.98	4391.76	23576.9	1857
2.475e+06	2475	4.71103	28266.2	143.328	7395.38	4877.51	5797.14	4877.85	23558.7	1858
2.476e+06	2476	4.7096	28257.6	149.571	7149.01	4534.45	5778.5	4327.72	23585	1858
2.477e+06	2477	4.71099	28265.9	152.193	7214.53	4541.32	5641.05	4549.41	23483	1859
2.478e+06	2478	4.75801	28548.1	153.441	7197.48	4911.49	5763.73	4318.59	23584.6	1859
2.479e+06	2479	4.66886	28013.1	148.865	7209.91	4695.09	5639.11	4408.81	23742.3	1859
2.48e+06	2480	4.6109	27665.4	142.902	7046.07	4648.96	5784.99	4338.16	23735.2	1859
2.481e+06	2481	4.6099	27659.4	154.245	7403.98	4782.76	5791.98	4430.22	23289.9	1859
2.482e+06	2482	4.68942	28136.5	155.669	7526.34	4905.73	5676.95	4226.23	23633.3	1859
2.483e+06	2483	4.61087	27665.2	152.533	7046.94	4699.27	5670.84	4260.32	23596.2	1859
2.484e+06	2484	4.69508	28170.5	144.942	7520.17	4959.08	5485.11	4160.45	23429.5	1859
2.485e+06	2485	4.71888	28313.3	145.243	7108.86	4797.99	5394.32	4341.86	23646.9	1859
2.486e+06	2486	4.58518	27511.1	157.662	7574.2	4745.01	5459.33	4121.63	23721.8	1859
2.487e+06	2487	4.59776	27586.6	149.436	7131.03	4793.09	5628.47	4408.18	23483.6	1859
2.488e+06	2488	4.58807	27528.4	166.661	7070.57	4983.22	5784.75	4376.92	23684.2	1859
2.489e+06	2489	4.65525	27931.5	140.211	7193.24	5247.96	5662.56	3904.5	23512.9	1859
2.49e+06	2490	4.60575	27634.5	132.959	7422.3	4923.32	5832.8	4302.11	23385	1859
2.491e+06	2491	4.60341	27620.4	162.041	6979.06	4688.24	5652.84	4201.62	23518.5	1859
2.492e+06	2492	4.65053	27903.2	139.897	6878.35	4792.46	5499.26	4151.53	23618.9	1859
2.493e+06	2493	4.70288	28217.3	141.589	7557.18	4746.2	5630.56	4375.4	23698.6	1859
2.494e+06	2494	4.57449	27447	137.798	6922.69	4724.16	5779.86	4235.69	23409.9	1859
2.495e+06	2495	4.65545	27932.7	155.369	7425.98	4456.8	5366.85	4081.55	23591.2	1859
2.496e+06	2496	4.60558	27633.5	157.123	7212.08	5250.56	5801.64	4200.87	23632.6	1859
2.497e+06	2497	4.69628	28177.7	142.5	7014.73	4731.02	5784.05	4202.27	23540.2	1859
2.498e+06	2498	4.63686	27821.1	156.493	7386.22	5055.86	5757.36	4280.13	23523.1	1859
2.499e+06	2499	4.67753	28065.2	157.677	7562.01	5098.77	5795.4	4354.94	23826.9	1859
2.5e+06	2500	4.71187	28271.2	149.614	7278.5	4720.17	5880.85	4748.35	23331.1	1860
2.501e+06	2501	4.63985	27839.1	150.311	6995.63	4789.99	5721.21	4253.01	23371.3	1860
2.502e+06	2502	4.63653	27819.2	154.811	7369.16	4628.58	5695.79	3885.36	23779.2	1860
2.503e+06	2503	4.6133	27679.8	152.696	7197.75	4797.12	5627.33	4357.63	23763.1	1860
2.504e+06	2504	4.71825	28309.5	156.85	7280.56	4860.82	5649.09	3984.01	23530	1860
2.505e+06	2505	4.61586	27695.2	153.047	7303.67	4379.87	5513.76	4383.69	23651.2	1860
2.506e+06	2506	4.66616	27997	136.51	7518.98	4614.87	5478.83	5127.53	23829.2	1861
2.507e+06	2507	4.72383	28343	145.718	7348.07	4972.98	5679.63	4349.35	24004.9	1861
2.508e+06	2508	4.69238	28154.3	137.244	7254.82	4669.17	5701.07	4304.16	23744.3	1861
2.509e+06	2509	4.60598	27635.9	156.952	7177.89	4761.61	5796.85	4226.74	23961.2	1861
2.51e+06	2510	4.51461	27087.6	156.879	7078.08	4808.41	5557.98	4366.41	23735.8	1861
2.511e+06	2511	4.66939	28016.4	150.259	7095.26	4945.62	5517.61	4136.25	23701.9	1861
2.512e+06	2512	4.58968	27538.1	150.673	7180.57	4783.85	5744.34	4434.31	23744	1861
2.513e+06	2513	4.6192	27715.2	149.989	7299.62	4650.4	5756.3	4217.39	23975.3	1861
2.514e+06	2514	4.60131	27607.8	151.422	7180.74	5095.75	5329.78	4186.44	23729.3	1861
2.515e+06	2515	4.63801	27828.1	137.034	7482.38	4805.46	5512.98	4635.7	23759.8	1862
2.516e+06	2516	4.74765	28485.9	151.02	7217.54	4797.48	5498.22	4890.42	23475.9	1863
2.517e+06	2517	4.69166	28150	148.809	7330.65	4936.71	5478.42	4509.71	23947.3	1863
2.518e+06	2518	4.63333	27800	150.706	7148.73	4855.06	5515.29	4668.03	23578.4	1864
2.519e+06	2519	4.70129	28207.7	139.555	7415.15	4940.59	5652.77	4348.85	23600.3	1864
2.52e+06	2520	4.57468	27448.1	139.263	6936.2	4981.01	5319.52	4242.4	23430.6	1864
2.521e+06	2521	4.77416	28645	150.524	7419.47	5166.29	5804.69	4399.39	23466	1864
2.522e+06	2522	4.6839	28103.4	140.746	7132.64	4514.22	5974.32	4500.22	23677.4	1864
2.523e+06	2523	4.66281	27976.9	137.416	7122.66	4852.88	5750	4566.83	23892.2	1864
2.524e+06	2524	4.62553	27753.2	155.138	7033.95	4719.61	5931.94	4376.65	23807.3	1864
2.525e+06	2525	4.55131	27307.9	152.533	7208.13	5027.33	5800.77	4390.51	23873.1	1864
2.526e+06	2526	4.66767	28006	142.48	6855.75	4857.43	5920.97	4062.54	23798.5	1864
2.527e+06	2527	4.6323	27793.8	144.211	7172.05	4699.01	5889.18	4407.62	23710.6	1864
2.528e+06	2528	4.8014	28808.4	151.307	7295.2	4740.36	5893.37	4266.91	23820.9	1864
2.529e+06	2529	4.55802	27348.1	143.774	7092.17	4866.26	5668.36	4319.06	23606.4	1864
2.53e+06	2530	4.68626	28117.5	149.589	7325.37	4455.35	5724.81	4271.91	23716.3	1864
2.531e+06	2531	4.63066	27783.9	141.027	7010.22	5019.16	5817.38	4187.61	23963	1864
2.532e+06	2532	4.71531	28291.8	145.506	7375.38	4742.1	5711.19	4322.92	23760.8	1864
2.533e+06	2533	4.70924	28255.4	149.667	7037.71	4910.02	5690.7	4994.74	23910.5	1865
2.534e+06	2534	4.54815	27288.9	155.925	7167.83	4875.47	5823.38	4247.21	23756	1865
2.535e+06	2535	4.68445	28106.7	149.949	7169.9	4455.5	5660.68	4484.85	23760.5	1865
2.536e+06	2536	4.5743	27445.8	142.884	7029.1	4613.46	5528.41	4539.18	23798.8	1865
2.537e+06	2537	4.72555	28353.3	139.088	7328.73	4658.4	5703.28	4350.49	23711.6	1865
2.538e+06	2538	4.66532	27991.9	153.387	7435.01	4468.17	5505.48	4391.25	23919.8	1865
2.539e+06	2539	4.59006	27540.4	144.638	7418.89	4814.4	5509.73	4254.56	23463.5	1865
2.54e+06	2540	4.56983	27419	140.325	7344.9	4564.96	5923.66	4138.88	23680.6	1865
2.541e+06	2541	4.75691	28541.5	142.357	7202.94	4966.8	5781.83	4437.79	23600.1	1865
2.542e+06	2542	4.73087	28385.2	133.111	6991.8	4723	5525.55	4255.04	23597.1	1865
2.543e+06	2543	4.76252	28575.1	146.453	7338.08	4642.38	5692.58	4449.01	24039.1	1865
2.544e+06	2544	4.621	27726	138.823	7108.63	4719.81	5447.1	4292.49	23583.3	1865
2.545e+06	2545	4.56856	27411.3	144.251	7121.67	4937.65	5880.22	4335.86	23744.9	1865
2.546e+06	2546	4.70668	28240.1	142.872	7133.84	4546.59	5593.94	4082.16	23733.7	1865
2.547e+06	2547	4.63711	27822.6	147.278	7081.38	4629.42	5845.79	5013.28	23662	1866
2.548e+06	2548	4.67798	28067.9	152.423	7197.77	4916.75	5627.26	4426.02	23605	1866
2.549e+06	2549	4.66125	27967.5	145.463	7062.15	4798.17	5723.54	4251.62	23768	1866
2.55e+06	2550	4.65913	27954.8	147.02	7235.23	4894.73	5607.1	4467.93	23810	1866
2.551e+06	2551	4.55256	27315.4	146.875	6658.36	4897.46	5616.31	4350.82	23848.3	1866
2.552e+06	2552	4.65837	27950.2	137.133	7046.48	4707.48	5676.29	4275.02	24007.4	1866
2.553e+06	2553	4.66084	27965	154.81	7259.36	4583.23	5596.41	4308.32	23674.6	1866
2.554e+06	2554	4.74499	28470	144.726	7202.62	4727.62	5191.08	4465.65	23807.2	1866
2.555e+06	2555	4.612	27672	148.286	7071.6	4776.22	5490.88	4145.51	23587.7	1866
2.556e+06	2556	4.68312	28098.7	146.817	7239.13	4984.2	5596.96	4302.02	23773.7	1866
2.557e+06	2557	4.55531	27331.9	143.593	6955.65	4784.45	5704.72	4459.03	23444.8	1866
2.558e+06	2558	4.6394	27836.4	159.958	7234.89	4682.17	5670.52	4219.63	23649.4	1866
2.559e+06	2559	4.59939	27596.4	154.863	7148.14	4793.58	5617.56	4402.81	23614.3	1866
2.56e+06	2560	4.67504	28050.2	161.71	7082.23	4913.02	5708.4	4226.51	23641.4	1866
2.561e+06	2561	4.66753	28005.2	158.29	7018.26	4721.98	5670.48	4218.1	23446.6	1866
2.562e+06	2562	4.63372	27802.3	146.905	7409.02	4930.95	5596.53	4379.49	23519.5	1866
2.563e+06	2563	4.66336	27980.1	148.851	7303.3	4922.83	5491.29	4207.39	23739	1866
2.564e+06	2564	4.69967	28198	151.51	7331.54	4876.65	5702.6	4265.83	23458.9	1866
2.565e+06	2565	4.65898	27953.9	147.862	6989.42	4778.93	5654.74	4444.59	23651.2	1866
2.566e+06	2566	4.60107	27606.4	146.856	7288.43	4872.1	5645.5	4204.2	23537.3	1866
2.567e+06	2567	4.64059	27843.6	153.603	7318.42	4620.57	5817.18	4501.77	23835.9	1866
2.568e+06	2568	4.69331	28159.9	150.092	7297.05	4715.76	5763.92	4532.38	24078	1866
2.569e+06	2569	4.64632	27877.9	153.916	6875.5	4763.35	5751.48	4130.78	23951.8	1866
2.57e+06	2570	4.62702	27762.1	164.621	7207.76	4692.18	5838.21	4424.34	23903.6	1866
2.571e+06	2571	4.53084	27185	156.719	7403.11	4772.54	5734.84	4038.84	23711.8	1866
2.572e+06	2572	4.70768	28246.1	139.514	7034.91	4740.36	5879.81	4389.49	23571.4	1866
2.573e+06	2573	4.69004	28140.3	146.135	7257.91	4890.3	5790.36	4485.22	23571.3	1866
2.574e+06	2574	4.72249	28334.9	153.112	7277.72	4881.06	5582.64	4467.41	23746	1866
2.575e+06	2575	4.64973	27898.4	150.16	6897.89	4849.47	5642.04	4406.96	23846.1	1866
2.576e+06	2576	4.61292	27677.5	139.314	7096.38	4869.89	5730.56	4045.43	23719.3	1866
2.577e+06	2577	4.5049	27029.4	146.307	7747.96	4794.96	5905.22	4243.71	24049.9	1866
2.578e+06	2578	4.52608	27156.5	135.702	7151.11	4969.89	5805.25	4369.85	23766	1866
2.579e+06	2579	4.7261	28356.6	146.847	7462.93	4708.89	5808.03	4251.86	23745.7	1866
2.58e+06	2580	4.45939	26756.3	155.218	7513.63	4530.43	5661.04	4348.97	23784.6	1866
2.581e+06	2581	4.60265	27615.9	172.724	7199.74	4732.34	5573.43	4225.79	23856	1866
2.582e+06	2582	4.56804	27408.2	137.266	7406.83	4599.03	5756.6	4410.52	23591.1	1866
2.583e+06	2583	4.5977	27586.2	153.695	7199.34	4854.9	5515.42	4246.59	23706	1866
2.584e+06	2584	4.71667	28300	157.982	7175.49	4970.97	5674.58	4179.63	23989.2	1866
2.585e+06	2585	4.6082	27649.2	137.049	7274.85	4667.84	5790.52	4503.88	23614.9	1866
2.586e+06	2586	4.73884	28433	157.064	7104.62	4693.9	5606.96	4453.41	23753.5	1866
2.587e+06	2587	4.54651	27279	148.593	7050.79	5129.59	5909.65	4396.89	23577	1866
2.588e+06	2588	4.72166	28329.9	162.345	7078.66	4671.32	5686.5	4175.96	23693.4	1866
2.589e+06	2589	4.54741	27284.5	142.881	7195.63	4806.97	5670.75	4342.99	23823.8	1866
2.59e+06	2590	4.66028	27961.7	140.934	7190.28	4688.88	5542.35	4798.72	23935.1	1867
2.591e+06	2591	4.68052	28083.1	145.842	7444.9	4607.88	5849.44	4166.18	23709.6	1867
2.592e+06	2592	4.62291	27737.5	150.357	7229.49	4701.93	5536.32	4249.74	23713.5	1867
2.593e+06	2593	4.60869	27652.1	134.422	7167.76	4674.64	5638.27	4289.25	23834.3	1867
2.594e+06	2594	4.69712	28182.7	148.589	7187.2	4806.36	5590.79	4324.55	23938.2	1867
2.595e+06	2595	4.6319	27791.4	154.145	7423.56	4837.95	5956.54	4344.49	24119.6	1867
2.596e+06	2596	4.73008	28380.5	152.475	7235.72	4851.27	5580.01	4443.12	23919	1867
2.597e+06	2597	4.66331	27979.8	154.131	7492.66	4718.68	5848.82	4453.53	24114.5	1867
2.598e+06	2598	4.6635	27981	153.521	6955.87	4688.41	5611.71	4333.33	23817.1	1867
2.599e+06	2599	4.67983	28079	156.149	7083.46	4587.55	5687.78	4358.22	23891.3	1867
2.6e+06	2600	4.61407	27684.4	151.21	7137.68	4875.52	5701.13	4634.26	23700.4	1868
2.601e+06	2601	4.59934	27596.1	150.197	7073.04	4846.67	5619.77	4230.94	23804.3	1868
2.602e+06	2602	4.64818	27889.1	147.883	6873.5	4676.37	5474.8	4174.76	23987.2	1868
2.603e+06	2603	4.6648	27988.8	149.536	7125.76	4891.27	5412.47	4172.59	24129.3	1868
2.604e+06	2604	4.69006	28140.4	155.435	6953.99	4753.88	5619	4335.27	23711.4	1868
2.605e+06	2605	4.73256	28395.3	135.899	7333	4873.09	5502.7	4295.19	24134.8	1868
2.606e+06	2606	4.60101	27606.1	149.538	7163.39	4960.75	5535.09	4128.73	24166.2	1868
2.607e+06	2607	4.5631	27378.6	152.807	6748.4	4739.04	5515.57	4960.36	24370.3	1869
2.608e+06	2608	4.71816	28308.9	146.091	7450.82	4746.53	5498.43	4299.78	23877.7	1869
2.609e+06	2609	4.67179	28030.8	138.172	7431.19	4732.33	5388.59	4377.96	24048.4	1869
2.61e+06	2610	4.69796	28187.8	144.731	7133.51	4849.14	5431.63	4373.1	23713.2	1869
2.611e+06	2611	4.59098	27545.9	149.888	7084.43	4750.98	5474.47	4334.02	23946.3	1869
2.612e+06	2612	4.70557	28233.4	160.272	7313.34	4626.56	5660.26	4217.08	23934.4	1869
2.613e+06	2613	4.61202	27672.1	163.316	7050.54	4730.23	5217.28	4269.36	23920.7	1869
2.614e+06	2614	4.63978	27838.7	152.798	7130.08	4756.22	5445.55	4311.06	23865.5	1869
2.615e+06	2615	4.63509	27810.6	147.562	7266.65	4730.7	5392.63	4083.56	24085.7	1869
2.616e+06	2616	4.57259	27435.5	150.446	7268.54	4885.86	5445.67	4353.34	23648.6	1869
2.617e+06	2617	4.67975	28078.5	150.53	7181.53	4704	5281	4525.72	23893.6	1870
2.618e+06	2618	4.5892	27535.2	157.375	6897.96	4714.41	5599.55	4078.94	23639	1870
2.619e+06	2619	4.68794	28127.6	144.118	7037.16	4821.18	5279	4355.04	23635.2	1870
2.62e+06	2620	4.73372	28402.3	144.943	7033.36	5028.08	5585.85	4233.86	23892.1	1870
2.621e+06	2621	4.64376	27862.6	155.033	7179.14	4748.44	5448.17	4319.58	24088.3	1870
2.622e+06	2622	4.64733	27884	158.673	6928.08	4623.88	5480.02	4332.75	24222.4	1870
2.623e+06	2623	4.50878	27052.7	142.114	7064.89	4857.13	5637.02	4336.84	23926.8	1870
2.624e+06	2624	4.72268	28336.1	149.532	7304.76	4732.5	5605.11	4377.07	24044.8	1870
2.625e+06	2625	4.60904	27654.3	135.047	6967.38	4736.74	5629.31	4106.84	23547	1870
2.626e+06	2626	4.56658	27399.5	132.825	7324.68	4601.75	5544.14	4312.94	23892.8	1870
2.627e+06	2627	4.75568	28534.1	151.741	6751.76	4804.42	5532.52	4161.09	23930.4	1870
2.628e+06	2628	4.73374	28402.4	142.305	7185.07	4766.62	5505.03	4918.04	23480.6	1871
2.629e+06	2629	4.54058	27243.5	137.134	7046.79	4693.72	5539.55	4354.2	23949.3	1871
