step	time	T	Ekin	P	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	fpl_reaction_1	lj-tab	count_0
59000	59	4.45004	26700.2	252.811	5377.05	4541.31	0	0	25573.1	0
60000	60	4.43097	26585.8	253.963	5173.75	4511.18	0	0	25009.1	0
61000	61	4.3218	25930.8	260.033	5189.81	4344.02	0	0	25645.1	0
62000	62	4.48697	26921.8	240.21	5324.27	4430.87	0	0	25697.9	0
63000	63	4.51418	27085.1	250.974	5351.62	4322.1	0	0	25832.6	0
64000	64	4.31387	25883.2	241.385	4932.3	4639.53	0	0	25486.4	0
65000	65	4.50884	27053	251.21	5343.35	4390.05	0	0	25467.6	0
66000	66	4.39973	26398.4	250.435	5003.26	4353.68	0	0	24980.3	0
67000	67	4.46897	26813.8	247.944	5047.01	4568.69	0	0	25164.5	0
68000	68	4.48309	26898.5	253.857	5127.2	4714.37	0	0	25355.2	0
69000	69	4.45359	26721.5	250.503	5220.55	4544.96	0	0	25667.9	0
70000	70	4.44879	26692.7	248.109	5094	4545.63	0	0	25418.2	0
71000	71	4.37253	26235.2	260.162	5269.71	4432.97	0	0	25895	0
72000	72	4.46945	26816.7	257.357	5314.95	4522.55	0	0	25287.9	0
73000	73	4.37943	26276.6	251.592	5379.8	4487.11	0	0	25575	0
74000	74	4.46972	26818.3	248.573	5213.03	4378.44	0	0	25817	0
75000	75	4.42311	26538.7	242.579	5316.28	4272.46	0	0	25515.9	0
76000	76	4.35557	26133.4	249.6	5163.53	4308.07	0	0	25958.3	0
77000	77	4.37979	26278.8	242.788	5145.42	4383.17	0	0	25539.2	0
78000	78	4.37447	26246.8	251.988	5184.32	4306.85	0	0	25640.2	0
79000	79	4.50484	27029	256.385	5009.23	4264.32	0	0	25858.2	0
80000	80	4.4354	26612.4	251.912	5226.65	4538.36	0	0	25770.7	0
81000	81	4.50113	27006.8	253.136	5052.18	4360.7	0	0	25488	0
82000	82	4.50183	27011	253.277	5334.05	4543.85	0	0	25355.4	0
83000	83	4.37566	26254	250.907	5171.22	4282.85	0	0	25511.4	0
84000	84	4.45097	26705.8	252.259	5206.22	4488.85	0	0	25540.9	0
85000	85	4.49427	26965.6	252.287	5154.99	4433.28	0	0	25282.8	0
86000	86	4.43578	26614.7	249.524	5100.37	4872.64	0	0	25306.8	0
87000	87	4.27969	25678.1	245.81	5261.34	4424.39	0	0	25264.3	0
88000	88	4.47024	26821.4	246.901	5460.03	4377.77	0	0	25191	0
89000	89	4.43147	26588.8	232.748	5437	4440.8	0	0	25307.4	0
90000	90	4.4337	26602.2	246.256	5054.88	4536.57	0	0	25622.7	0
91000	91	4.42672	26560.3	234.454	5250.87	4321.91	0	0	25578.7	0
92000	92	4.53401	27204.1	236.872	5220.6	4261.68	0	0	25532.7	0
93000	93	4.53998	27239.9	243.959	5201.2	4451.34	0	0	24984.5	0
94000	94	4.44495	26669.7	250.699	5421.57	4480.66	0	0	25958.1	0
95000	95	4.44207	26652.4	242.978	5058.64	4345.57	0	0	25884.2	0
96000	96	4.40368	26422.1	263.517	5070.83	4231.47	0	0	25782.8	0
97000	97	4.42969	26578.1	245.205	5334.54	4748.53	0	0	25087.6	0
98000	98	4.4535	26721	248.067	4955.27	4598.97	0	0	25239.8	0
99000	99	4.44132	26647.9	245.704	5173.53	4464.98	0	0	25384.2	0
100000	100	4.491	26946	246.207	5087.76	4571.5	0	0	25417.6	0
101000	101	4.45424	26725.4	243.833	5285.13	4507.94	0	0	25147	0
102000	102	4.42857	26571.4	245.116	4994.87	4591.76	0	0	25689.2	0
103000	103	4.41776	26506.6	246.791	5063.86	4426.15	0	0	25389.6	0
104000	104	4.34865	26091.9	258.408	5177.09	4441.04	0	0	25293.2	0
105000	105	4.38851	26331.1	249.228	5469.02	4436.72	0	0	25504.3	0
106000	106	4.50965	27057.9	245.338	5330.64	4379.34	0	0	25322.4	0
107000	107	4.39625	26377.5	253.136	5179.59	4632.15	0	0	25172.4	0
108000	108	4.34458	26067.5	245.057	5022.26	4620.36	0	0	25353.7	0
109000	109	4.42385	26543.1	252.173	4997.33	4543.07	0	0	25579.5	0
110000	110	4.46101	26766	245.632	5312.2	4776	0	0	25556.6	0
111000	111	4.31235	25874.1	257.441	4931.03	4422.03	0	0	25866.8	0
112000	112	4.47179	26830.8	248.639	5329.83	4280.08	0	0	25497.4	0
113000	113	4.48822	26929.3	248.382	5055.43	4516.28	0	0	25163.3	0
114000	114	4.45344	26720.7	248.924	5172.2	4206.02	0	0	25413.1	0
115000	115	4.41572	26494.3	243.225	5105.76	4527.35	0	0	25693.5	0
116000	116	4.44557	26673.4	251.863	5311.3	4562.37	0	0	25351.2	0
117000	117	4.42208	26532.5	244.842	4873.62	4384.94	0	0	25459.6	0
118000	118	4.5194	27116.4	249.452	5111.57	4088.36	0	0	25147.6	0
119000	119	4.54982	27298.9	241.546	5146.89	4458.97	0	0	25214.4	0
120000	120	4.38857	26331.4	249.852	5351.78	4311.57	0	0	25339	0
121000	121	4.38626	26317.6	238.973	5045.44	4286.13	0	0	25207.3	0
122000	122	4.5035	27021	237.654	5325.3	4434.67	0	0	25406	0
123000	123	4.47096	26825.8	253.516	5283.15	4413.98	0	0	25359.9	0
124000	124	4.51068	27064.1	247.697	5429.9	4148.6	0	0	25601.2	0
125000	125	4.50868	27052.1	239.766	5011.48	4561.67	0	0	25363.8	0
126000	126	4.35075	26104.5	245.816	5329.23	4392.35	0	0	25593.2	0
127000	127	4.50778	27046.7	249.321	5431.74	4403.53	0	0	25335.1	0
128000	128	4.37217	26233	254.878	4955.59	4561.56	0	0	25785.2	0
129000	129	4.44239	26654.3	248.96	5290.35	4432.93	0	0	25433.7	0
130000	130	4.3319	25991.4	237.933	5287.68	4191.01	0	0	25364.6	0
131000	131	4.33679	26020.7	251.081	5277.69	4235.35	0	0	25707	0
132000	132	4.3568	26140.8	243.534	4961.3	4702.47	0	0	25526.3	0
133000	133	4.50215	27012.9	251.67	5305.53	4570.3	0	0	26129.7	0
134000	134	4.55754	27345.2	254.398	5155.53	4296.6	0	0	25415.7	0
135000	135	4.51574	27094.4	253.289	5133.51	4611.56	0	0	25611.4	0
136000	136	4.3817	26290.2	254.934	5552.21	4207.67	0	0	25576.1	0
137000	137	4.44879	26692.7	247.614	5666.96	4245.57	0	0	25869.4	0
138000	138	4.50512	27030.7	245.966	5392.63	4498.61	0	0	25831.7	0
139000	139	4.47584	26855.1	250.516	5487.29	4302.88	0	0	25497.2	0
140000	140	4.36796	26207.8	248.811	5447.45	4325.2	0	0	25665.1	0
141000	141	4.42439	26546.3	239.962	5040.82	4505.1	0	0	25761.7	0
142000	142	4.42912	26574.7	241.783	5255.97	4481.32	0	0	25581.2	0
143000	143	4.37269	26236.1	246.998	5153.37	4391.92	0	0	25709.6	0
144000	144	4.46713	26802.8	251.485	5293.06	4592.65	0	0	25422.3	0
145000	145	4.41085	26465.1	247.999	5270.95	4372.93	0	0	25236.7	0
146000	146	4.38013	26280.8	255.991	5133.3	4703.34	0	0	25711.1	0
147000	147	4.41633	26498	243.457	5299.91	4485.61	0	0	25683.7	0
148000	148	4.40392	26423.5	247.613	5256.33	4373.23	0	0	25620	0
149000	149	4.39484	26369	239.129	5339.8	4309.59	0	0	25456.1	0
150000	150	4.45449	26726.9	251.487	5404.31	4260.57	0	0	25496.2	0
151000	151	4.38926	26335.6	243.261	5355.36	4222.48	0	0	25610.4	0
152000	152	4.49785	26987.1	240.852	5004.39	4415.71	0	0	25174.3	0
153000	153	4.45638	26738.3	248.146	4931.02	4510.27	0	0	25428.3	0
154000	154	4.43839	26630.4	238.658	5307.24	4511.76	0	0	25424.9	0
155000	155	4.51155	27069.3	252.844	5204.93	4390.54	0	0	25463.4	0
156000	156	4.50139	27008.3	248.498	4931.62	4383.14	0	0	25718.3	0
157000	157	4.42955	26577.3	247.977	5247.32	4538.14	0	0	25328.8	0
158000	158	4.36234	26174	234.655	5319.42	4403.17	0	0	25656.7	0
159000	159	4.34241	26054.5	246.34	5100.37	4398.4	0	0	25712.3	0
160000	160	4.4366	26619.6	243.76	5525.28	4537.14	0	0	25349.7	0
161000	161	4.39117	26347	249.647	5235.65	4417.67	0	0	25261.7	0
162000	162	4.45411	26724.6	240.487	5562.38	4607.84	0	0	25461.6	0
163000	163	4.43232	26593.9	235.559	5232.61	4300.14	0	0	24906.4	0
164000	164	4.50785	27047.1	260.082	5338.23	4484.78	0	0	25067.6	0
165000	165	4.55605	27336.3	252.338	5356.51	4716.31	0	0	24947.6	0
166000	166	4.36873	26212.4	243.925	5080.89	4258.14	0	0	25299.6	0
167000	167	4.47471	26848.3	247.602	5147.82	4404.3	0	0	25466.2	0
168000	168	4.40899	26454	246.712	5244.97	4454.38	0	0	25644.5	0
169000	169	4.48727	26923.6	250.99	5499.57	4824.77	0	0	25433.1	0
170000	170	4.51115	27066.9	245.223	5427.56	4390.05	0	0	25820.1	0
171000	171	4.39702	26382.1	242.133	5343.72	4379.82	0	0	25505.2	0
172000	172	4.48002	26880.1	255.844	5353.13	4453.81	0	0	25248.9	0
173000	173	4.38349	26300.9	249.271	5501.3	4163.32	0	0	25904.5	0
174000	174	4.42391	26543.4	252.118	5071.72	4795.43	0	0	25705.2	0
175000	175	4.44632	26677.9	241.443	4998.2	4131.2	0	0	25346.8	0
176000	176	4.36376	26182.6	251.776	5526.76	4292.25	0	0	25854.3	0
177000	177	4.50886	27053.1	249.467	5189.66	4494.53	0	0	25557	0
178000	178	4.41664	26499.8	249.569	5207.21	4466.5	0	0	25714.4	0
179000	179	4.3833	26299.8	253.652	4979.93	4508.75	0	0	25305.2	0
180000	180	4.42786	26567.2	239.449	5251.93	4378.53	0	0	26044.3	0
181000	181	4.31264	25875.9	246.523	5060.06	4351.21	0	0	25481	0
182000	182	4.45441	26726.5	261.72	5163.22	4536.08	0	0	25592.4	0
183000	183	4.43349	26600.9	251.541	5107.68	4535.96	0	0	25468.3	0
184000	184	4.42913	26574.8	245.696	5278.48	4355.14	0	0	25354	0
185000	185	4.35237	26114.2	254.172	5176.9	4436.24	0	0	25357.4	0
186000	186	4.49968	26998.1	246.031	4997.59	4322.26	0	0	25928.4	0
187000	187	4.4777	26866.2	246.049	5059.29	4387.22	0	0	25395.5	0
188000	188	4.30908	25854.5	257.285	5001.45	4371.8	0	0	25485.7	0
189000	189	4.39578	26374.7	248.823	5023.97	4437.13	0	0	25473.9	0
190000	190	4.27426	25645.5	247.524	5208.01	4524.78	0	0	25241.1	0
191000	191	4.38833	26330	249.268	5117.73	4358.42	0	0	25171.4	0
192000	192	4.45093	26705.6	246.593	4983.86	4391.49	0	0	25492.3	0
193000	193	4.33968	26038.1	256.754	5612.59	4543.17	0	0	25909.2	0
194000	194	4.47279	26836.7	251.235	5215.07	4674.89	0	0	25954.7	0
195000	195	4.33939	26036.4	250.597	5148.37	4381.83	0	0	25524.8	0
196000	196	4.47012	26820.7	248.093	4972.27	4514.29	0	0	25647.1	0
197000	197	4.41833	26510	252.662	5303.82	4213.2	0	0	25759.6	0
198000	198	4.39364	26361.8	237.769	5167.27	4372.75	0	0	25407.7	0
199000	199	4.38413	26304.8	252.008	5342.56	4651.24	0	0	25305.3	0
200000	200	4.395	26370	254.784	5079.94	4291.25	0	0	25051.7	0
201000	201	4.47958	26877.5	252.996	5027.67	4628.28	0	0	25251.2	0
202000	202	4.40579	26434.8	241.946	5202	4585.8	0	0	25382.8	0
203000	203	4.45112	26706.7	246.92	5154.49	4530.51	0	0	25707	0
204000	204	4.41229	26473.8	243.261	5509.73	4377.56	0	0	25427.8	0
205000	205	4.32928	25975.7	248.908	4959.91	4447.24	0	0	25272.4	0
206000	206	4.40811	26448.7	244.999	5148.18	4734.48	0	0	25501.6	0
207000	207	4.58359	27501.5	246.188	5308.39	4323.05	0	0	25202.7	0
208000	208	4.5175	27105	253.077	5481.08	4388.31	0	0	25474.3	0
209000	209	4.46847	26810.8	257.993	5253.96	4436.22	0	0	25491.2	0
210000	210	4.41888	26513.3	251.843	5224.67	4307.84	0	0	25843.3	0
211000	211	4.39727	26383.6	242.804	5266.05	4521.87	0	0	25272.4	0
212000	212	4.48319	26899.1	255.701	4799.05	4591.21	0	0	25643.2	0
213000	213	4.38883	26333	258.222	5103.84	4622.23	0	0	24900.2	0
214000	214	4.38444	26306.6	244.802	5257.02	4320.88	0	0	25798.6	0
215000	215	4.44784	26687	250.248	5186.1	4615.47	0	0	25630.4	0
216000	216	4.45691	26741.5	246.903	5274.73	4426.82	0	0	25530.9	0
217000	217	4.5039	27023.4	253.361	5319.87	4450.14	0	0	25051.5	0
218000	218	4.53226	27193.6	244.444	5301.85	4576.05	0	0	25146.6	0
219000	219	4.33235	25994.1	248.527	5071.21	4484.1	0	0	25318.6	0
220000	220	4.35064	26103.9	252.959	4940.86	4527.74	0	0	25003.2	0
221000	221	4.51991	27119.4	250.889	5325.06	4410.91	0	0	25416.5	0
222000	222	4.56525	27391.5	249.53	5134.86	4599.72	0	0	25650.9	0
223000	223	4.44105	26646.3	235.39	5001.19	4431.87	0	0	25896.3	0
224000	224	4.41164	26469.8	252.715	5091.18	4594.08	0	0	25599	0
225000	225	4.52569	27154.2	246.364	5187.63	4392.63	0	0	25964	0
226000	226	4.35174	26110.5	243.209	5288	4448.07	0	0	25616.6	0
227000	227	4.51892	27113.5	253.942	5056.22	4564.07	0	0	25556.5	0
228000	228	4.41673	26500.4	242.116	5360.07	4605.76	0	0	25647.4	0
229000	229	4.44672	26680.3	244.252	5072.04	4438.08	0	0	25727.8	0
230000	230	4.38288	26297.3	249.752	5128.11	4478.44	0	0	25758.4	0
231000	231	4.45909	26754.5	255.562	5274.29	4445.21	0	0	25380.8	0
232000	232	4.43953	26637.2	251.265	5106.68	4533.29	0	0	25367.3	0
233000	233	4.44972	26698.3	244.011	5315.77	4362.84	0	0	25717.9	0
234000	234	4.42683	26561	255.678	5281.36	4358.39	0	0	25512.5	0
235000	235	4.46404	26784.2	246.817	5223.21	4436.78	0	0	25119.4	0
236000	236	4.47418	26845.1	242.416	5130.47	4430.27	0	0	25178	0
237000	237	4.43274	26596.5	253.614	5119.37	4392.05	0	0	25201.3	0
238000	238	4.46079	26764.7	258.029	5195.41	4485.46	0	0	25520.2	0
239000	239	4.50535	27032.1	250.325	5183.97	4402.12	0	0	25847.7	0
240000	240	4.49824	26989.4	247.475	5014.99	4522.86	0	0	25480.2	0
241000	241	4.47999	26880	246.065	5042.33	4438.88	0	0	25406.9	0
242000	242	4.42609	26556.6	256.824	5313.84	4521.25	0	0	25304.7	0
243000	243	4.34808	26088.5	235.796	5147.15	4769.54	0	0	24933.3	0
244000	244	4.5279	27167.4	250.315	5211.08	4207.87	0	0	25137.5	0
245000	245	4.4532	26719.2	249.353	4909.22	4507.73	0	0	25233.1	0
246000	246	4.45399	26723.9	243.117	5131.52	4764.73	0	0	25104.3	0
247000	247	4.41486	26489.1	261.941	5252.29	4448.25	0	0	25719.5	0
248000	248	4.37233	26234	252.472	5077.12	4624.11	0	0	25384.1	0
249000	249	4.37081	26224.9	237.165	5432.21	4479.08	0	0	25455.3	0
250000	250	4.44974	26698.5	253.627	5340.22	4268.2	0	0	25740.9	0
251000	251	4.39817	26389	249.294	5438.03	4665.06	0	0	25811.9	0
252000	252	4.51408	27084.5	255.374	5131.08	4762.13	0	0	25478.1	0
253000	253	4.32987	25979.2	245.74	5291.19	4329.11	0	0	25436.5	0
254000	254	4.44007	26640.4	245.75	5271.7	4275.36	0	0	25741.7	0
255000	255	4.3936	26361.6	246.966	5100.61	4412.99	0	0	25608.5	0
256000	256	4.42665	26559.9	243.662	5289.68	4591.32	0	0	25890.1	0
257000	257	4.38432	26305.9	248.088	5252.87	4454.51	0	0	25531.4	0
258000	258	4.50469	27028.1	238.269	5340.68	4728.54	0	0	25122.2	0
259000	259	4.49101	26946	253.335	5325.01	4408.4	0	0	25340	0
260000	260	4.4764	26858.4	241.842	5048.17	4261.94	0	0	25233.2	0
261000	261	4.34604	26076.2	249.022	5259.43	4373.08	0	0	25753.6	0
262000	262	4.40462	26427.7	243.814	4813.57	4400.68	0	0	25524.1	0
263000	263	4.41351	26481	246.531	5193.92	4243.62	0	0	25658.9	0
264000	264	4.44694	26681.6	240.628	5158.41	4416.39	0	0	25460.7	0
265000	265	4.43657	26619.4	251.129	5344.09	4397.49	0	0	25285	0
266000	266	4.51602	27096.1	237.624	5112.88	4511.92	0	0	25139.4	0
267000	267	4.5132	27079.2	241.826	5295.67	4274.97	0	0	25522.3	0
268000	268	4.43334	26600	248.438	5132.47	4567.38	0	0	25360.2	0
269000	269	4.44094	26645.6	246.409	4990.87	4476.29	0	0	25154.9	0
270000	270	4.42958	26577.5	246.553	5377.77	4424.6	0	0	25624.4	0
271000	271	4.42779	26566.7	259.275	5416.46	4229.59	0	0	25523	0
272000	272	4.45919	26755.2	249.921	5155.7	4592.63	0	0	25574.6	0
273000	273	4.42037	26522.2	250.575	5381.17	4489.66	0	0	25464.5	0
274000	274	4.46262	26775.7	248.804	5050.62	4668.47	0	0	25573.2	0
275000	275	4.40192	26411.5	249.079	5320.24	4062.74	0	0	25065.2	0
276000	276	4.47972	26878.3	252.557	5334.91	4261.18	0	0	25407.9	0
277000	277	4.52867	27172	239.428	5023.75	4210.26	0	0	25088.3	0
278000	278	4.52016	27121	243.06	5010.42	4336.25	0	0	25195.7	0
279000	279	4.52955	27177.3	257.804	5430.81	4478.98	0	0	25549.9	0
280000	280	4.44853	26691.2	245.441	5045.58	4476.25	0	0	25628.2	0
281000	281	4.40031	26401.8	247.267	5342.96	4367.54	0	0	25654.1	0
282000	282	4.41727	26503.6	241.021	5177.99	4518.33	0	0	25715.2	0
283000	283	4.3847	26308.2	255.581	5128.46	4527.56	0	0	25363.2	0
284000	284	4.4737	26842.2	245.426	4963.53	4450.76	0	0	25577	0
285000	285	4.49966	26997.9	249.598	5211.57	4333.49	0	0	25902.6	0
286000	286	4.48572	26914.3	251.009	5467.35	4386.71	0	0	25673.1	0
287000	287	4.44965	26697.9	257.964	5198.37	4421.4	0	0	25613.7	0
288000	288	4.44469	26668.2	243.684	4887.36	4375.91	0	0	25290.5	0
289000	289	4.49065	26943.9	248.336	5201.01	4373.14	0	0	25888.7	0
290000	290	4.35879	26152.7	248.689	5129.39	4438.59	0	0	25621.9	0
291000	291	4.47132	26827.9	249.387	5202.09	4418.74	0	0	24781	0
292000	292	4.38546	26312.8	247.279	5216.71	4395.87	0	0	25379.6	0
293000	293	4.36784	26207	247.619	5038.41	4366.95	0	0	25628.9	0
294000	294	4.39219	26353.1	252.41	5308.95	4252.67	0	0	25317.5	0
295000	295	4.42748	26564.9	248.105	5245.89	4495.35	0	0	25562.5	0
296000	296	4.4635	26781	250.56	5059.2	4518.09	0	0	25790.3	0
297000	297	4.43793	26627.6	242.704	5477.65	4523.02	0	0	25183.5	0
298000	298	4.4052	26431.2	241.099	5150.11	4831.09	0	0	25293.6	0
299000	299	4.42566	26554	242.763	5343.55	4279.93	0	0	25334.4	0
300000	300	4.48888	26933.3	241.636	4995.22	4631.31	0	0	25451.6	0
301000	301	4.4521	26712.6	251.232	5453.69	4411.67	0	0	25294	0
302000	302	4.38151	26289	239.236	5351.72	4498.25	0	0	25429.3	0
303000	303	4.38279	26296.7	249.632	5196	4347.44	0	0	25407.8	0
304000	304	4.41023	26461.4	252.856	5322.22	4606.46	0	0	25510.3	0
305000	305	4.40103	26406.2	239.972	5291	4474.62	0	0	25279.8	0
306000	306	4.43916	26634.9	255.375	5071.94	4348.53	0	0	25023.6	0
307000	307	4.55611	27336.7	254.774	5261.28	4327.99	0	0	25797	0
308000	308	4.45888	26753.3	256.972	5281.81	4334.11	0	0	25388.8	0
309000	309	4.60688	27641.3	242.243	5297.4	4292.11	0	0	25690.4	0
310000	310	4.44186	26651.1	248.872	5157.18	4570.51	0	0	25879.3	0
311000	311	4.41618	26497.1	247.904	5398.06	4440.25	0	0	25450.8	0
312000	312	4.41387	26483.2	244.172	5123.47	4656.86	0	0	25519.6	0
313000	313	4.47526	26851.6	255.284	5168.05	4389.05	0	0	25227.8	0
314000	314	4.53695	27221.7	254.287	5453.2	4570.15	0	0	25658.3	0
315000	315	4.51334	27080	253.798	5017.91	4416.72	0	0	25743.8	0
316000	316	4.49492	26969.5	259.812	5105.22	4209.43	0	0	25814.1	0
317000	317	4.46899	26813.9	250.419	5407.05	4555.41	0	0	25484.2	0
318000	318	4.52863	27171.8	253.327	5146.66	4452.34	0	0	25111.9	0
319000	319	4.42246	26534.8	244.525	5392.83	4587.77	0	0	25607.9	0
320000	320	4.47753	26865.2	248.974	5287.26	4446.19	0	0	25579	0
321000	321	4.43632	26617.9	244.765	5248.3	4479.58	0	0	25765.3	0
322000	322	4.37939	26276.3	249.908	5156.96	4585.84	0	0	25730.2	0
323000	323	4.42912	26574.7	246.625	5312.61	4505.66	0	0	26296.6	0
324000	324	4.35841	26150.5	249.728	5325.4	4298.7	0	0	25073.8	0
325000	325	4.49438	26966.3	257.605	5135.62	4681.17	0	0	25505.4	0
326000	326	4.43421	26605.2	248.174	5163.73	4386.86	0	0	25804.3	0
327000	327	4.44046	26642.7	251.079	5314.32	4463.11	0	0	25424.4	0
328000	328	4.47757	26865.4	241.74	5291.42	4490.86	0	0	25540.7	0
329000	329	4.46064	26763.8	254.514	5040.65	4446.11	0	0	25291.5	0
330000	330	4.45864	26751.9	238.439	5130.96	4508.66	0	0	25416.6	0
331000	331	4.35066	26104	251.46	5426.37	4504.7	0	0	25272.5	0
332000	332	4.43164	26589.9	242.393	5432.67	4575.55	0	0	25688.7	0
333000	333	4.5143	27085.8	251.838	5694.3	4373.15	0	0	25660.2	0
334000	334	4.45048	26702.9	242.088	5364.37	4224.54	0	0	25196.3	0
335000	335	4.36523	26191.4	245.912	5415.24	4203.27	0	0	25564.3	0
336000	336	4.45921	26755.2	247.709	5401.16	4516.85	0	0	25598.1	0
337000	337	4.46924	26815.5	255.19	5332.44	4496.31	0	0	25665.9	0
338000	338	4.55103	27306.2	255.907	5263.43	4546.79	0	0	25352.8	0
339000	339	4.4852	26911.2	242.335	5411.23	4470.66	0	0	25426.5	0
340000	340	4.53806	27228.3	252.292	5320.05	4427.63	0	0	25848.6	0
341000	341	4.54407	27264.4	248.257	5371.35	4276.43	0	0	25630.4	0
342000	342	4.30449	25826.9	236.171	5618.36	4562.41	0	0	25701.8	0
343000	343	4.40988	26459.3	245.333	5218.5	4362.57	0	0	25414.6	0
344000	344	4.4332	26599.2	258.644	5461.67	4535.79	0	0	25600.6	0
345000	345	4.39482	26368.9	246.658	5203.88	4220.09	0	0	25597.6	0
346000	346	4.48014	26880.9	251.334	5201.72	4698.75	0	0	25631.1	0
347000	347	4.34015	26040.9	242.298	5059.78	4601.88	0	0	25372	0
348000	348	4.51635	27098.1	257.171	5506.84	4353.36	0	0	25572.7	0
349000	349	4.47045	26822.7	243.774	5326.65	4624.31	0	0	25763.1	0
