step	time	T	Ekin	P	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	fpl_reaction_1	lj-tab	count_0
64000	64	4.4791	26874.6	252.452	5225.48	4430.24	0	0	25382.5	0
65000	65	4.47491	26849.5	257.541	4907.41	4415.35	0	0	25182.4	0
66000	66	4.2986	25791.6	249.909	5024.51	4238.57	0	0	25108.5	0
67000	67	4.46707	26802.4	254.445	5280.07	4428.69	0	0	25815.9	0
68000	68	4.42964	26577.9	254.976	5060.17	4364.15	0	0	25560	0
69000	69	4.43244	26594.6	254.054	5377.66	4375.48	0	0	25774.4	0
70000	70	4.46131	26767.9	251.478	5236.44	4448.24	0	0	25566.4	0
71000	71	4.38143	26288.6	243.458	5113.94	4476.02	0	0	25353.3	0
72000	72	4.50327	27019.6	243.611	5110.79	4406.98	0	0	25279.9	0
73000	73	4.47782	26866.9	248.352	5354.78	4578.61	0	0	25292.3	0
74000	74	4.52615	27156.9	249.024	5294.75	4520.75	0	0	25065.6	0
75000	75	4.39162	26349.7	246.999	5153.47	4468.53	0	0	25689.6	0
76000	76	4.51157	27069.4	254.096	5248.62	4536.24	0	0	25593.9	0
77000	77	4.53744	27224.7	246.384	5357.92	4528.74	0	0	25456.7	0
78000	78	4.3596	26157.6	241.902	5035.64	4011.19	0	0	25701.1	0
79000	79	4.51098	27065.9	249.944	5015.18	4382.55	0	0	25863.8	0
80000	80	4.34056	26043.4	254.64	4872.7	4571.11	0	0	25565.9	0
81000	81	4.37678	26260.7	242.742	4964.51	4352.88	0	0	25313.4	0
82000	82	4.37837	26270.2	245.806	5014.79	4452.47	0	0	25372	0
83000	83	4.47378	26842.7	251.193	5193.59	4247.77	0	0	25621.9	0
84000	84	4.49085	26945.1	245.627	5375.01	4520.44	0	0	25633.7	0
85000	85	4.608	27648	259.01	5197.35	4420.86	0	0	25129.4	0
86000	86	4.52889	27173.3	248.489	5127.9	4536.9	0	0	25569	0
87000	87	4.36574	26194.5	246.887	5298.89	4527.93	0	0	25915.3	0
88000	88	4.35383	26123	247.162	5121.73	4623.13	0	0	25678.9	0
89000	89	4.45785	26747.1	243.612	5154.31	4311.4	0	0	25410	0
90000	90	4.45999	26759.9	249.375	5111.82	4534.44	0	0	25343.3	0
91000	91	4.37993	26279.6	251.246	5211.84	4502.54	0	0	25787.9	0
92000	92	4.4961	26976.6	255.534	5222.15	4428.95	0	0	25304.2	0
93000	93	4.35095	26105.7	236.685	5166.04	4268.72	0	0	25229.1	0
94000	94	4.35521	26131.2	250.787	5173.13	4484.94	0	0	25580.7	0
95000	95	4.41076	26464.6	243.279	5148.34	4341.18	0	0	25415.2	0
96000	96	4.46451	26787.1	246.864	5192.43	4234.67	0	0	25117.2	0
97000	97	4.34913	26094.8	242.643	4912.26	4476.85	0	0	25527.3	0
98000	98	4.40251	26415.1	246.705	5136.31	4325.27	0	0	25502	0
99000	99	4.47368	26842.1	239.971	5086.63	4542.65	0	0	25195.9	0
100000	100	4.35076	26104.6	249.49	4963.01	4230.1	0	0	25191.1	0
101000	101	4.53324	27199.4	248.223	5069.47	4751.84	0	0	25335.8	0
102000	102	4.38529	26311.7	249.078	4830.15	4185.46	0	0	25347.8	0
103000	103	4.47871	26872.2	251.567	5277.37	4488.84	0	0	25208.2	0
104000	104	4.40002	26400.1	246.86	5394.24	4302.56	0	0	25092.2	0
105000	105	4.50189	27011.4	245.476	4943.19	4698.8	0	0	25095.9	0
106000	106	4.38262	26295.7	246.426	5329.58	4684	0	0	25633.2	0
107000	107	4.38486	26309.2	246.563	5008.37	4442.49	0	0	25446.8	0
108000	108	4.44155	26649.3	246.408	5305.38	4418.67	0	0	25792.8	0
109000	109	4.38592	26315.5	246.223	4940.99	4485.35	0	0	25590.4	0
110000	110	4.40185	26411.1	252.617	4992.82	4607.86	0	0	25809.8	0
111000	111	4.55139	27308.3	243.468	4976.23	4455.09	0	0	25446.6	0
112000	112	4.4488	26692.8	246.866	5315.28	4358.65	0	0	25323.5	0
113000	113	4.45493	26729.6	235.892	5074.94	4393.95	0	0	25331.5	0
114000	114	4.47467	26848	254.046	4871.91	4268.57	0	0	25519.6	0
115000	115	4.48166	26889.9	240.579	5083.49	4493.19	0	0	25723.1	0
116000	116	4.50319	27019.2	252.255	5315.06	4335.24	0	0	25540.7	0
117000	117	4.38836	26330.1	247.537	4990.46	4438.32	0	0	25674.4	0
118000	118	4.42407	26544.4	249.004	5073.14	4248.6	0	0	25581.5	0
119000	119	4.47022	26821.3	248.332	5266.3	4603.6	0	0	25799.6	0
120000	120	4.37678	26260.7	239.133	5234.55	4592.06	0	0	25353.9	0
121000	121	4.49924	26995.4	247.897	5413.39	4341.26	0	0	25429.3	0
122000	122	4.47837	26870.2	258.71	4935.77	4537.17	0	0	25626.1	0
123000	123	4.37194	26231.7	244.04	5121.71	4258.13	0	0	25669	0
124000	124	4.41743	26504.6	256.075	5081.14	4812.21	0	0	25525.9	0
125000	125	4.45109	26706.6	255.723	5124.42	4419.66	0	0	25444.5	0
126000	126	4.50463	27027.8	252.017	5159.28	4598.97	0	0	25468.1	0
127000	127	4.49992	26999.5	253.205	5240.37	4422.76	0	0	25645.8	0
128000	128	4.45184	26711.1	250.163	5319.37	4478.85	0	0	26019	0
129000	129	4.40162	26409.7	240.764	5092.57	4018.72	0	0	26093.3	0
130000	130	4.33109	25986.6	250.066	5246.4	4317.96	0	0	25435.1	0
131000	131	4.49367	26962	250.224	5232.79	4393.05	0	0	25381.4	0
132000	132	4.54833	27290	242.615	5140.77	4629.06	0	0	25088.8	0
133000	133	4.39365	26361.9	249.579	5089.07	4647.96	0	0	25460.8	0
134000	134	4.3259	25955.4	244.968	5227.97	4288.1	0	0	25529.5	0
135000	135	4.36885	26213.1	239.694	5192.88	4883.28	0	0	25568.7	0
136000	136	4.34957	26097.4	243.824	5441.82	4346.45	0	0	25104.8	0
137000	137	4.40046	26402.7	250.629	5196.71	4227.26	0	0	25215.4	0
138000	138	4.46025	26761.5	249.249	5296.54	4593.01	0	0	25047.7	0
139000	139	4.39901	26394.1	250.08	5332.24	4643.88	0	0	25766.8	0
140000	140	4.39167	26350	248.543	5068.46	4442.86	0	0	25396.1	0
141000	141	4.45935	26756.1	247.563	5157.35	4378.78	0	0	25574.8	0
142000	142	4.466	26796	252.132	5010.43	4273.12	0	0	25720.3	0
143000	143	4.49209	26952.5	248.63	5051.16	4720.52	0	0	25700.3	0
144000	144	4.54049	27243	252.155	4947.9	4311.79	0	0	25538.4	0
145000	145	4.40562	26433.7	245.265	5223.81	4458.27	0	0	25629	0
146000	146	4.36849	26210.9	250.419	5234.19	4335.75	0	0	25683.8	0
147000	147	4.47716	26863	242.993	5521.2	4545.49	0	0	25860.4	0
148000	148	4.41863	26511.8	252.945	5178.56	4465.98	0	0	25810.8	0
149000	149	4.48535	26912.1	263.202	5401.47	4437.35	0	0	25929.4	0
150000	150	4.43346	26600.8	244.051	5188.13	4279.83	0	0	25446.1	0
151000	151	4.30414	25824.8	249.539	5091.17	4407.34	0	0	25188.7	0
152000	152	4.33753	26025.2	243.115	5067.46	4387.77	0	0	25044.8	0
153000	153	4.3973	26383.8	246.77	5201.2	4598.08	0	0	25780.3	0
154000	154	4.57139	27428.3	251.389	5254.56	4640.06	0	0	25665.9	0
155000	155	4.48454	26907.2	242.576	5310.42	4603.41	0	0	25282.8	0
156000	156	4.38484	26309	242.577	5127.4	4621.86	0	0	25215.6	0
157000	157	4.45979	26758.7	236.176	5358.86	4606.27	0	0	25258.2	0
158000	158	4.44522	26671.3	248.795	5193.72	4735.52	0	0	25582.6	0
159000	159	4.44074	26644.5	248.508	5161.43	4401.21	0	0	25312.8	0
160000	160	4.40249	26415	238.802	5166.59	4501.86	0	0	25074.8	0
161000	161	4.36348	26180.9	247.491	5353.65	4399.16	0	0	25517.5	0
162000	162	4.31594	25895.6	242.904	5249.54	4304.31	0	0	25260	0
163000	163	4.52319	27139.2	240.805	5420.17	4533.06	0	0	25087.9	0
164000	164	4.44974	26698.4	246.992	4909.92	4503.05	0	0	25199.4	0
165000	165	4.40022	26401.3	240.226	5523.32	4533.23	0	0	25174.5	0
166000	166	4.42377	26542.6	251.752	5090.83	4533.94	0	0	25559.7	0
167000	167	4.47782	26866.9	250.266	5071.1	4616.79	0	0	25700.6	0
168000	168	4.37924	26275.5	254.579	5194.99	4533.38	0	0	25948.5	0
169000	169	4.44246	26654.7	246.832	5095.42	4525.1	0	0	25099.3	0
170000	170	4.39002	26340.1	248.913	5294.43	4376.51	0	0	25481.5	0
171000	171	4.34955	26097.3	253.74	5506.52	4398.72	0	0	25624.9	0
172000	172	4.44424	26665.4	243.855	4889.82	4285.39	0	0	25703.8	0
173000	173	4.44011	26640.6	247.743	5302.16	4642.37	0	0	25801.3	0
174000	174	4.37974	26278.4	245.891	5024.44	4573.36	0	0	26189.1	0
175000	175	4.44936	26696.2	246.475	5045.51	4452.54	0	0	25540.9	0
176000	176	4.41314	26478.9	244.402	4766.79	4518.94	0	0	25486	0
177000	177	4.50685	27041.1	234.927	5142.18	4236.39	0	0	25437	0
178000	178	4.45942	26756.5	250.537	5134.28	4565.87	0	0	25353.6	0
179000	179	4.45362	26721.7	244.198	5086.88	4389.3	0	0	25478.5	0
180000	180	4.46404	26784.2	249.537	4952.39	4144.51	0	0	25284	0
181000	181	4.41176	26470.5	239.287	5451.26	4385.68	0	0	25130.3	0
182000	182	4.36667	26200	240.098	5302.65	4533.26	0	0	25513.3	0
183000	183	4.39523	26371.4	242.197	5385.89	4291.82	0	0	25813.5	0
184000	184	4.54183	27251	252.125	5227.73	4395.13	0	0	25626.2	0
185000	185	4.49899	26993.9	246.376	5217.37	4435.86	0	0	25754.7	0
186000	186	4.40001	26400.1	250.031	5293.55	4492.7	0	0	25538.7	0
187000	187	4.34188	26051.3	252.13	5086.49	4593.39	0	0	25854.5	0
188000	188	4.41818	26509.1	244.454	5225.42	4418.26	0	0	25604.7	0
189000	189	4.49178	26950.7	245.701	4949.81	4320.34	0	0	25327.4	0
190000	190	4.48	26880	250.553	5110.16	4266.49	0	0	25531.9	0
191000	191	4.43424	26605.5	238.129	5197.57	4220.35	0	0	25397.6	0
192000	192	4.43472	26608.3	245.083	5618.58	4685.08	0	0	25575.3	0
193000	193	4.47381	26842.8	246.252	5067.45	4738.6	0	0	25466.2	0
194000	194	4.44728	26683.7	250.145	4948.48	4342.88	0	0	25182.3	0
195000	195	4.36689	26201.3	241.432	5086.08	4426.56	0	0	25496.9	0
196000	196	4.47017	26821	253.294	5211.89	4287.73	0	0	25551.8	0
197000	197	4.44139	26648.4	255.952	5311.27	4235.89	0	0	25736.2	0
198000	198	4.44194	26651.6	250.26	5274.66	4502.36	0	0	25498.1	0
199000	199	4.457	26742	241.345	4976.81	4447.7	0	0	25376.6	0
200000	200	4.40341	26420.4	244.057	5285.36	4460.15	0	0	25495.7	0
201000	201	4.38125	26287.5	249.451	5006.53	4294.72	0	0	25618.1	0
202000	202	4.36409	26184.6	246.237	5147.96	4439.37	0	0	25052.7	0
203000	203	4.41107	26466.4	247.066	5102.63	4477.78	0	0	25618.5	0
204000	204	4.4186	26511.6	247.227	4968.33	4112.43	0	0	25310.5	0
205000	205	4.46219	26773.1	246.154	5207.69	4294.57	0	0	25773.5	0
206000	206	4.3475	26085	246.624	5216.26	4393.07	0	0	25399.8	0
207000	207	4.469	26814	245.317	4964.04	4449.77	0	0	25407.3	0
208000	208	4.39479	26368.7	249.741	4746.84	4534.88	0	0	25996.2	0
209000	209	4.4578	26746.8	238.899	5117.95	4362.41	0	0	25923.5	0
210000	210	4.35634	26138	246.238	5231.06	4553.92	0	0	26002	0
211000	211	4.47416	26845	260.395	5512.14	4417.92	0	0	25974.7	0
212000	212	4.41843	26510.6	239.242	5234.24	4463	0	0	25147.4	0
213000	213	4.32852	25971.1	242.472	5321.38	4428	0	0	25604.9	0
214000	214	4.47079	26824.7	251.968	5259.12	4485.86	0	0	25589.1	0
215000	215	4.39806	26388.4	242.971	5238.44	4628.55	0	0	25064.9	0
216000	216	4.46381	26782.8	236.511	5149.01	4491.97	0	0	25505.9	0
217000	217	4.48059	26883.5	255.292	5202.09	4235.25	0	0	25218.4	0
218000	218	4.48248	26894.9	251.015	5250.36	4370.52	0	0	25653.4	0
219000	219	4.32984	25979.1	250.193	5176.47	4410.09	0	0	25640.7	0
220000	220	4.5075	27045	252.153	4806.22	4253.25	0	0	25710.3	0
221000	221	4.47241	26834.5	252.173	5385.16	4252.65	0	0	25954.1	0
222000	222	4.35729	26143.7	245.521	5025.37	4412.73	0	0	25484.6	0
223000	223	4.44673	26680.4	247.714	5469.38	4381.27	0	0	25493.3	0
224000	224	4.39428	26365.7	252.401	5374.63	4506.3	0	0	25540.8	0
225000	225	4.48633	26918	250.503	5444.36	4178.53	0	0	25570	0
226000	226	4.50384	27023	241.38	5151.55	4228.74	0	0	25511.9	0
227000	227	4.4664	26798.4	252.311	5059.37	4671	0	0	25374	0
228000	228	4.52273	27136.4	247.688	5172	4344.71	0	0	25893.4	0
229000	229	4.46482	26788.9	245.156	5339.98	4361.42	0	0	25739.6	0
230000	230	4.29304	25758.3	253.307	5281.41	4522.57	0	0	25622.7	0
231000	231	4.36166	26170	240.387	5052.18	4536.62	0	0	25361.2	0
232000	232	4.37758	26265.5	250.74	5350.24	4378.89	0	0	25454.8	0
233000	233	4.36999	26219.9	244.729	5059.5	4356.77	0	0	25881.6	0
234000	234	4.47582	26854.9	253.156	5129.07	4199.61	0	0	25479.5	0
235000	235	4.34465	26067.9	247.607	5139.95	4352.83	0	0	25477.2	0
236000	236	4.46401	26784.1	250.354	5020.32	4548.04	0	0	25615.9	0
237000	237	4.43899	26633.9	248.755	5393.17	4294.95	0	0	25656.3	0
238000	238	4.42202	26532.1	252.587	5091.34	4484.11	0	0	25574.3	0
239000	239	4.3303	25981.8	239.653	4938.02	4307.12	0	0	25554.4	0
240000	240	4.47479	26848.7	257.921	5357.15	4401.95	0	0	25665.8	0
241000	241	4.49646	26978.8	237.415	5218.72	4629.16	0	0	25775.9	0
242000	242	4.45593	26735.6	250.688	5212.13	4194.74	0	0	25805.2	0
243000	243	4.44937	26696.2	245.973	5019.62	4411.33	0	0	25479.2	0
244000	244	4.43738	26624.3	246.256	5201.39	4446.05	0	0	25887.7	0
245000	245	4.32823	25969.4	249.988	4847.96	4427.49	0	0	25575.3	0
246000	246	4.36722	26203.3	237.027	5124.31	4469.04	0	0	25804.9	0
247000	247	4.47085	26825.1	251.892	5444.73	4616.92	0	0	25364	0
248000	248	4.4207	26524.2	247.295	5094.11	4492.59	0	0	25646.1	0
249000	249	4.45439	26726.4	245.802	5022.03	4425.58	0	0	25549.3	0
250000	250	4.45288	26717.3	250.506	5269.04	4511.91	0	0	25705.9	0
251000	251	4.44259	26655.5	254.45	5018.7	4431.36	0	0	25197	0
252000	252	4.55313	27318.8	244.772	5278.82	4271.13	0	0	25394.7	0
253000	253	4.29421	25765.3	239.158	4968.53	4524.77	0	0	25318.5	0
254000	254	4.46684	26801.1	234.539	5180.67	4395.42	0	0	25453	0
255000	255	4.44831	26689.9	248.364	5350.66	4353.82	0	0	25577.5	0
256000	256	4.42922	26575.3	251.741	5182.55	4471.95	0	0	25754.3	0
257000	257	4.45042	26702.5	243.699	5225.05	4399.29	0	0	25414.7	0
258000	258	4.48825	26929.5	240.815	5351.63	4381.66	0	0	25775.9	0
259000	259	4.45978	26758.7	253.128	5234.44	4608.31	0	0	25635.4	0
260000	260	4.37371	26242.3	238.532	5172.66	4467.68	0	0	25464.1	0
261000	261	4.46541	26792.5	246.153	5376.9	4353.55	0	0	25715.8	0
262000	262	4.43024	26581.4	251.659	5065.51	4498.18	0	0	25258.8	0
263000	263	4.44214	26652.8	249.568	5365.1	4584.71	0	0	25557.2	0
264000	264	4.54139	27248.3	255.526	5474.02	4275.96	0	0	25734.2	0
265000	265	4.43455	26607.3	247.263	5393.46	4383.78	0	0	25531.8	0
266000	266	4.5028	27016.8	245.521	5192.76	4730.17	0	0	25278.2	0
267000	267	4.47521	26851.2	252.273	5294.34	4132.38	0	0	25582.1	0
268000	268	4.42611	26556.7	247.547	5058.6	4687.17	0	0	25604.8	0
269000	269	4.45593	26735.6	242.221	5093.06	4601.79	0	0	25443	0
270000	270	4.46132	26767.9	248.526	5095.1	4161.32	0	0	25434.1	0
271000	271	4.58587	27515.2	244.835	5017.81	4552	0	0	25149	0
272000	272	4.43067	26584	235.019	5335.37	4599.26	0	0	25207.5	0
273000	273	4.44224	26653.4	240.863	5197.42	4359.44	0	0	25665.2	0
274000	274	4.46812	26808.7	249.44	5363.18	4287.93	0	0	25362.2	0
275000	275	4.40561	26433.6	245.49	5049.99	4472.24	0	0	25273.8	0
276000	276	4.42999	26579.9	251.686	5141.91	4279.44	0	0	25563.2	0
277000	277	4.47784	26867	243.752	5331.79	4697.16	0	0	25334.3	0
278000	278	4.36783	26207	243.587	4993.24	4243.33	0	0	25464.6	0
279000	279	4.36599	26195.9	242.365	5001.82	4563.77	0	0	25104.9	0
280000	280	4.37536	26252.2	250.687	4866.32	4630.01	0	0	25316.4	0
281000	281	4.29587	25775.2	242.468	5188.98	4216.22	0	0	25354.7	0
282000	282	4.43338	26600.3	246.289	5346.59	4334.36	0	0	25322.3	0
283000	283	4.41224	26473.4	247.811	5121.61	4521.2	0	0	25504.8	0
284000	284	4.43568	26614.1	245.412	5326.06	4234.19	0	0	25509.5	0
285000	285	4.4513	26707.8	239.015	5109.79	4596.85	0	0	25689.4	0
286000	286	4.50225	27013.5	253.455	5294.2	4693.94	0	0	25599.6	0
287000	287	4.49506	26970.4	246.577	4773.04	4375.63	0	0	25235.4	0
288000	288	4.37452	26247.1	243.685	5212.67	4264.34	0	0	25734.7	0
289000	289	4.47294	26837.6	255.951	5190.44	4400.64	0	0	25556.8	0
290000	290	4.47119	26827.1	250.214	4936.86	4452.11	0	0	25481.3	0
291000	291	4.45071	26704.3	256.522	5075.32	4371.23	0	0	25731	0
292000	292	4.43865	26631.9	248.685	5241.7	4532.26	0	0	25458.5	0
293000	293	4.49687	26981.2	242.278	5107.46	4306.86	0	0	25486.6	0
294000	294	4.40904	26454.3	243.964	5206.84	4330.51	0	0	25498.7	0
295000	295	4.44965	26697.9	243.688	5140.58	4582.85	0	0	25683.5	0
296000	296	4.34348	26060.9	243.878	5411.42	4475.99	0	0	25450.6	0
297000	297	4.33451	26007	243.468	5101.81	4254.84	0	0	25051.3	0
298000	298	4.45341	26720.5	251.473	5164.03	4576.3	0	0	25482.9	0
299000	299	4.47758	26865.5	248.411	5118.61	4603.53	0	0	25812.4	0
300000	300	4.47672	26860.3	238.153	5115.62	4595.71	0	0	25820.2	0
301000	301	4.40129	26407.7	241.304	5180.25	4412.09	0	0	25246.9	0
302000	302	4.44563	26673.8	250.289	5364.16	4232.71	0	0	26024.4	0
303000	303	4.28608	25716.5	249.206	4731.93	4412.09	0	0	25467.2	0
304000	304	4.44627	26677.6	242.592	5192.41	4405.63	0	0	25713.8	0
305000	305	4.49927	26995.6	250.58	5134.51	4466.28	0	0	25295.7	0
306000	306	4.46171	26770.3	251.955	5304.02	4501.59	0	0	25645.8	0
307000	307	4.46542	26792.5	258.211	5109.42	4495.86	0	0	25985.3	0
308000	308	4.43339	26600.3	244.239	4916.95	4560.32	0	0	25342.8	0
309000	309	4.45817	26749	239.592	5278.55	4410.44	0	0	25307.4	0
310000	310	4.52574	27154.4	245.507	5297.56	4510.39	0	0	25560.5	0
311000	311	4.38565	26313.9	256.279	5204.21	4322.33	0	0	25482.6	0
312000	312	4.49373	26962.4	245.111	5305.2	4472.86	0	0	25596.9	0
313000	313	4.47523	26851.4	249.822	5149.38	4637.63	0	0	25035.2	0
314000	314	4.44194	26651.6	246.054	4965.19	4531.62	0	0	25727.8	0
315000	315	4.35466	26127.9	234.859	5558.94	4362.6	0	0	25434.8	0
316000	316	4.39208	26352.5	236.031	5123.47	4330.14	0	0	25474.1	0
317000	317	4.49477	26968.6	232.218	5302.89	4324.45	0	0	25428.5	0
318000	318	4.43276	26596.5	251.777	5124.23	4561.13	0	0	25487.7	0
319000	319	4.39951	26397	248.769	5115.15	4411.47	0	0	25073.6	0
320000	320	4.37847	26270.8	247.582	5332.69	4715.44	0	0	25175.8	0
321000	321	4.37578	26254.7	241.423	5487.33	4407.01	0	0	25738.3	0
322000	322	4.41485	26489.1	240.143	5416.94	4552.3	0	0	25693	0
323000	323	4.3083	25849.8	249.141	5135.15	4507.82	0	0	25686.6	0
324000	324	4.41568	26494.1	245.604	5360.11	4314.12	0	0	25416.5	0
325000	325	4.49901	26994.1	256.739	5318.38	4435.76	0	0	25757.8	0
326000	326	4.46693	26801.6	252.798	5149.95	4505.34	0	0	25484.5	0
327000	327	4.41533	26492	248.336	5116.45	4338.34	0	0	25471.9	0
328000	328	4.40461	26427.6	242.636	4870.84	4416.95	0	0	25330.4	0
329000	329	4.4552	26731.2	244.798	5342.26	4257.17	0	0	25450.5	0
330000	330	4.37564	26253.9	252.819	5545.18	4418.77	0	0	25609.9	0
331000	331	4.47552	26853.1	247.757	5224.88	4405.19	0	0	25762.4	0
332000	332	4.56005	27360.3	257.056	5288.04	4313.15	0	0	25353.4	0
333000	333	4.35062	26103.7	237.753	4976.69	4643.69	0	0	25514.7	0
334000	334	4.37789	26267.4	241.577	5332.4	4388.46	0	0	25650.6	0
335000	335	4.46821	26809.3	245.313	5170.45	4751.79	0	0	25258.8	0
336000	336	4.40379	26422.7	247.283	5206.84	4609.62	0	0	25403.1	0
337000	337	4.38908	26334.5	259.757	5088.38	4646.09	0	0	25464.7	0
338000	338	4.43901	26634	253.275	4994.34	4068.04	0	0	25447.9	0
339000	339	4.47052	26823.1	248.308	5279.14	4437.6	0	0	25972.6	0
340000	340	4.40287	26417.2	255.907	5439.07	4392.29	0	0	25777.3	0
341000	341	4.38703	26322.2	243.826	5069.86	4786.01	0	0	25828.6	0
342000	342	4.39354	26361.3	248.88	5160.26	4521.04	0	0	25089.9	0
343000	343	4.37598	26255.9	248.695	5030.17	4455.9	0	0	25289.3	0
344000	344	4.41496	26489.8	245.445	5019.18	4479.64	0	0	24893.3	0
345000	345	4.48936	26936.1	244.37	5226.64	4389.98	0	0	25271.5	0
346000	346	4.42841	26570.5	261.899	5037.54	4455.3	0	0	25492.1	0
347000	347	4.48336	26900.2	257.044	5259.78	4224.64	0	0	25203	0
348000	348	4.48717	26923	247.051	5192.06	4742.3	0	0	25944.9	0
349000	349	4.35795	26147.7	246.808	4943.08	3937.06	0	0	25567.4	0
