step	time	T	Ekin	P	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	fpl_reaction_1	lj-tab	count_0
144000	144	4.35085	26105.1	248.029	5058.94	4526.53	0	0	25075.9	0
145000	145	4.46937	26816.2	259.217	5219.45	4397.26	0	0	24983.7	0
146000	146	4.46124	26767.5	254.598	5229.91	4540.11	0	0	25520.4	0
147000	147	4.46806	26808.4	250.049	5157.1	4418.95	0	0	25544.8	0
148000	148	4.4699	26819.4	243.164	4928.68	4551.47	0	0	25708.5	0
149000	149	4.38382	26302.9	253.077	5168.69	4703.17	0	0	25440.3	0
150000	150	4.44534	26672	249.907	4920.16	4341.81	0	0	25561.8	0
151000	151	4.48857	26931.4	256.301	5203.75	4434.12	0	0	25447.7	0
152000	152	4.4229	26537.4	252.237	5485.45	4351	0	0	24932.4	0
153000	153	4.36081	26164.9	238.9	5078.68	4451.21	0	0	25492.9	0
154000	154	4.38057	26283.4	248.774	5485.62	4427.38	0	0	25441.8	0
155000	155	4.40326	26419.5	249.734	5227.64	4119.58	0	0	26096	0
156000	156	4.43532	26611.9	241.379	5352.76	4444.12	0	0	25592.8	0
157000	157	4.45653	26739.2	257.625	5070.49	4048.73	0	0	25443.8	0
158000	158	4.34466	26067.9	254.87	5072.56	4303.95	0	0	25665.7	0
159000	159	4.29577	25774.6	245.516	5439.23	4421.74	0	0	25565.2	0
160000	160	4.48363	26901.8	252.141	5081.09	4678.59	0	0	25760.8	0
161000	161	4.47	26820	261.494	5109.85	4574.39	0	0	25460.6	0
162000	162	4.46421	26785.3	247.935	5522.18	4184.92	0	0	25525.5	0
163000	163	4.4067	26440.2	243.475	5385.65	4438.2	0	0	25189.1	0
164000	164	4.45246	26714.8	247.958	5132.24	4362.56	0	0	25424.7	0
165000	165	4.30895	25853.7	252.157	5262.23	4681.28	0	0	25542.8	0
166000	166	4.44715	26682.9	248.645	5106.25	4501.34	0	0	25619.1	0
167000	167	4.42556	26553.4	243.026	5064.54	4196.67	0	0	25606.4	0
168000	168	4.473	26838	251.017	5369.78	4525.3	0	0	25463.6	0
169000	169	4.39019	26341.1	244.517	5229.6	4420.25	0	0	25488.8	0
170000	170	4.49463	26967.8	242.343	5150.54	4464.05	0	0	24752.3	0
171000	171	4.35343	26120.6	248.889	5493.08	4588.94	0	0	25042.4	0
172000	172	4.50377	27022.6	250.232	5245.79	4341.31	0	0	25003.8	0
173000	173	4.37178	26230.7	250.088	5495.38	4348.74	0	0	25259.5	0
174000	174	4.35364	26121.9	250.69	5238.19	4311.85	0	0	25363.2	0
175000	175	4.53661	27219.7	256.587	5472.08	4609.65	0	0	25972.1	0
176000	176	4.27086	25625.2	248.411	5552.56	4463.5	0	0	25932.2	0
177000	177	4.31455	25887.3	242.588	5245.98	4262.5	0	0	25432.5	0
178000	178	4.50876	27052.5	248.346	5287.98	4244.86	0	0	25514.9	0
179000	179	4.53753	27225.2	255.577	5309.92	4739.53	0	0	25562	0
180000	180	4.36255	26175.3	250.043	5045.32	4539.14	0	0	25503.8	0
181000	181	4.54373	27262.4	247.257	5342.35	4392.6	0	0	25510.4	0
182000	182	4.44608	26676.5	245.773	5218.91	4589.73	0	0	25266.2	0
183000	183	4.51613	27096.8	255.815	5373.98	4199.51	0	0	25334.7	0
184000	184	4.41993	26519.6	233.895	5086.95	4388.96	0	0	25149.7	0
185000	185	4.36847	26210.8	251.675	5164.85	4293.73	0	0	25189.1	0
186000	186	4.45744	26744.6	244.447	5249.9	4146.11	0	0	25177.2	0
187000	187	4.45933	26756	242.893	5246.01	4320.61	0	0	25417	0
188000	188	4.47348	26840.9	253.03	5306.86	4538.49	0	0	25698.2	0
189000	189	4.46935	26816.1	260.838	5117.27	4505.29	0	0	25605.6	0
190000	190	4.44813	26688.8	246.968	4974.42	4428.42	0	0	25338.9	0
191000	191	4.44899	26693.9	246.215	5308.68	4395.03	0	0	25493.8	0
192000	192	4.51495	27089.7	248.922	5137.71	4211.49	0	0	25312.9	0
193000	193	4.41208	26472.5	247.496	5552.07	4548.84	0	0	25416.8	0
194000	194	4.37483	26249	240.682	5494.35	4532.85	0	0	25454.5	0
195000	195	4.35716	26143	247.475	5378.01	4457.4	0	0	25172.4	0
196000	196	4.37261	26235.7	246.53	5443.59	4382.1	0	0	25080.7	0
197000	197	4.41974	26518.5	255.959	5379.83	4455.75	0	0	25393.8	0
198000	198	4.41615	26496.9	251.786	5198.1	4282.94	0	0	24980.3	0
199000	199	4.39264	26355.8	248.434	5129.35	4398.35	0	0	25306.1	0
200000	200	4.44615	26676.9	249.096	5176.63	4617.84	0	0	25980.6	0
201000	201	4.41587	26495.2	244.742	5435.6	4402.1	0	0	25625.3	0
202000	202	4.45135	26708.1	247.56	5098.92	4544.78	0	0	25641.9	0
203000	203	4.49538	26972.3	235.768	5339.58	4364.86	0	0	25515.6	0
204000	204	4.39583	26375	246.667	5213.34	4542.76	0	0	26052.8	0
205000	205	4.38159	26289.5	243.784	5005.38	4547.82	0	0	25394	0
206000	206	4.35792	26147.5	252.731	5085.39	4260.97	0	0	25360.2	0
207000	207	4.47516	26851	244.923	5052.04	4539.77	0	0	25604	0
208000	208	4.42046	26522.7	249.878	5126.4	4449.83	0	0	25817.2	0
209000	209	4.43699	26622	257.283	5445.26	4605.01	0	0	25243.3	0
210000	210	4.37329	26239.8	236.245	5320.88	4389.55	0	0	25494	0
211000	211	4.46529	26791.7	253.953	5379.04	4560.28	0	0	26171.7	0
212000	212	4.41409	26484.5	250.933	5223.97	4482.21	0	0	25618.3	0
213000	213	4.39162	26349.7	245.609	5446.39	4453.77	0	0	25428.7	0
214000	214	4.51565	27093.9	247.284	5120.19	4527.01	0	0	25187.4	0
215000	215	4.46209	26772.6	245.299	5191.02	4475.74	0	0	25420.8	0
216000	216	4.29628	25777.7	255.518	4982.64	4315.98	0	0	25407	0
217000	217	4.46752	26805.1	249.385	5230.18	4415.22	0	0	25525.9	0
218000	218	4.40837	26450.2	241.423	5082.62	4449.36	0	0	25345.4	0
219000	219	4.48362	26901.7	255.381	4902.67	4576.93	0	0	25746.5	0
220000	220	4.34779	26086.7	239.737	5153.43	4356.19	0	0	25751.4	0
221000	221	4.34332	26059.9	247.86	5229.42	4542.19	0	0	25356.5	0
222000	222	4.46417	26785	252.329	5154.91	4535.48	0	0	25468.4	0
223000	223	4.47917	26875	241.969	5201.1	4462.31	0	0	25525.6	0
224000	224	4.40575	26434.5	254.804	5340.11	4757.47	0	0	25322.7	0
225000	225	4.37082	26224.9	247.156	5122.49	4347.45	0	0	25258.2	0
226000	226	4.48647	26918.8	250.406	5173.35	4605.04	0	0	25531.8	0
227000	227	4.4002	26401.2	255.297	5277.23	4188.13	0	0	25305.2	0
228000	228	4.39573	26374.4	255.557	5160.38	4586.56	0	0	25663.6	0
229000	229	4.46791	26807.5	253.208	4992.95	4439.63	0	0	25484.1	0
230000	230	4.39993	26399.6	240.757	5000.33	4563.67	0	0	25231.5	0
231000	231	4.38906	26334.4	242.903	5203.95	4296.9	0	0	25234.1	0
232000	232	4.36482	26188.9	251.271	5261.07	4477.74	0	0	25422	0
233000	233	4.48704	26922.2	245.812	5048.18	4333.77	0	0	25740.9	0
234000	234	4.38559	26313.5	246.29	5534.06	4362.25	0	0	25439.6	0
235000	235	4.53267	27196	248.945	5123.58	4409.63	0	0	25458.3	0
236000	236	4.35369	26122.2	237.705	5329.14	4395.78	0	0	25593.4	0
237000	237	4.47241	26834.5	247.774	5313.44	4558.09	0	0	25419.2	0
238000	238	4.38984	26339.1	242.149	5031.52	4510.45	0	0	25621.2	0
239000	239	4.41411	26484.7	246.491	5203.11	4412.19	0	0	25912.3	0
240000	240	4.48732	26923.9	252.309	5543.92	4586.02	0	0	25492.9	0
241000	241	4.4375	26625	244.932	5306.45	4324.43	0	0	25941.6	0
242000	242	4.39692	26381.5	249.276	5187.27	4530.22	0	0	25360.4	0
243000	243	4.41824	26509.4	247.412	5279.18	4397.66	0	0	25844.2	0
244000	244	4.39912	26394.7	250.309	5058.37	4692.01	0	0	25975.3	0
245000	245	4.45411	26724.7	249.248	5173.02	4534.37	0	0	25883.4	0
246000	246	4.40148	26408.9	252.017	5384.19	4301.69	0	0	25792.5	0
247000	247	4.49979	26998.7	248.04	5248.67	4558.18	0	0	26208.6	0
248000	248	4.45558	26733.5	244.913	4936.6	4343.22	0	0	25712	0
249000	249	4.439	26634	261.377	5078.33	4144.01	0	0	25393.1	0
250000	250	4.49716	26983	252.958	4998.33	4158.92	0	0	25392.5	0
251000	251	4.35235	26114.1	244.941	5283.11	4365.6	0	0	25941.2	0
252000	252	4.39268	26356.1	251.078	5240.05	4529.29	0	0	25921.1	0
253000	253	4.37994	26279.7	249.456	5186.39	4520.17	0	0	25711.1	0
254000	254	4.43777	26626.6	252.509	5343.23	4472.55	0	0	25789.7	0
255000	255	4.34932	26095.9	247.545	5068.47	4439.47	0	0	25370.5	0
256000	256	4.42422	26545.3	240.815	5256.93	4562.94	0	0	25645.2	0
257000	257	4.44788	26687.3	249.948	5565.41	4753.28	0	0	25426.3	0
258000	258	4.42095	26525.7	253.536	5143.78	4477.29	0	0	25519.4	0
259000	259	4.37713	26262.8	250.533	5161.6	4369.4	0	0	25622.2	0
260000	260	4.3318	25990.8	250.315	5198.17	4646.83	0	0	25554.2	0
261000	261	4.56702	27402.1	242.981	5280.92	4583.16	0	0	24781	0
262000	262	4.4125	26475	246.155	5292.92	4445.56	0	0	25571.9	0
263000	263	4.38449	26306.9	249.639	5542.45	4416.87	0	0	25701.1	0
264000	264	4.38819	26329.1	245.087	5225.67	4425.13	0	0	25606.1	0
265000	265	4.37048	26222.9	239.931	5142.78	4379.33	0	0	25312.3	0
266000	266	4.57142	27428.5	247.905	5203.36	4520.29	0	0	25502.8	0
267000	267	4.47429	26845.7	251.238	5208.63	4424.59	0	0	25660.3	0
268000	268	4.44145	26648.7	249.416	5336.74	4146.44	0	0	25163.4	0
269000	269	4.32711	25962.7	249.887	4901.01	4297.33	0	0	25709	0
270000	270	4.45782	26746.9	249.159	5195.39	4292.91	0	0	25280.6	0
271000	271	4.44046	26642.7	242.867	5323.45	4276.39	0	0	25596.6	0
272000	272	4.40934	26456	236.281	5363.2	4630.78	0	0	25438.1	0
273000	273	4.38716	26323	247.093	5033.33	4422.25	0	0	25088.4	0
274000	274	4.33649	26019	247.812	5150.44	4331.06	0	0	25327	0
275000	275	4.3017	25810.2	237.881	5007.81	4662.31	0	0	25528.2	0
276000	276	4.41661	26499.7	246.288	5221.54	4408.55	0	0	25366.2	0
277000	277	4.35635	26138.1	251.8	5075.06	4507.75	0	0	24921.4	0
278000	278	4.59385	27563.1	251.851	5072.42	4487.92	0	0	25292.8	0
279000	279	4.42268	26536.1	239.014	5034.01	4195.23	0	0	25640.2	0
280000	280	4.47963	26877.8	258.588	5015.06	4429.95	0	0	25503.3	0
281000	281	4.38532	26311.9	248.192	5247.03	4395.29	0	0	25811.9	0
282000	282	4.38028	26281.7	254.266	5253.2	4597.89	0	0	25579.4	0
283000	283	4.45408	26724.5	249.818	5205.17	4661.57	0	0	25838.8	0
284000	284	4.40511	26430.7	257.888	5251.85	4347.27	0	0	25743.5	0
285000	285	4.50704	27042.2	251.723	4885.72	4542.16	0	0	25279.9	0
286000	286	4.44266	26655.9	246.495	5128.92	4228	0	0	25171.9	0
287000	287	4.36393	26183.6	238.863	4997.16	4256.45	0	0	25568	0
288000	288	4.38782	26326.9	254.819	5108.16	4493.15	0	0	25626.1	0
289000	289	4.34546	26072.8	245.131	5164.75	4457.76	0	0	25441.5	0
290000	290	4.43931	26635.9	258.092	5246.82	4426.08	0	0	25371.4	0
291000	291	4.47781	26866.9	248.526	5030.46	4371.85	0	0	25603.7	0
292000	292	4.44579	26674.7	251.283	5264.93	4401.35	0	0	25932.4	0
293000	293	4.45241	26714.5	240.389	4811.27	4456.38	0	0	25665.8	0
294000	294	4.47374	26842.4	232.054	5067.11	4305.27	0	0	25709.3	0
295000	295	4.52013	27120.8	245.561	5178.75	4523.39	0	0	25680.7	0
296000	296	4.38114	26286.9	243.86	5079.18	4443.53	0	0	25660.5	0
297000	297	4.45332	26719.9	248.909	5146	4422.13	0	0	25912.8	0
298000	298	4.42927	26575.6	240.914	5274.24	4414.09	0	0	25794.7	0
299000	299	4.42091	26525.5	242.08	5336.12	4603.85	0	0	25743.3	0
300000	300	4.48736	26924.2	248.615	5112.5	4405.98	0	0	25643.1	0
301000	301	4.54925	27295.5	254.199	5158.92	4367.72	0	0	25746.7	0
302000	302	4.41163	26469.8	240.948	5300.3	4402.57	0	0	25625.4	0
303000	303	4.474	26844	253.982	5400.27	4334.54	0	0	25714.7	0
304000	304	4.51153	27069.2	250.622	5369.42	4565.92	0	0	25506.1	0
305000	305	4.3439	26063.4	237.326	5272.27	4373.78	0	0	25393	0
306000	306	4.34619	26077.1	235.68	5219.62	4582.16	0	0	25611.8	0
307000	307	4.4146	26487.6	256.482	5190.21	4510.93	0	0	25566.6	0
308000	308	4.4933	26959.8	239.945	5339.3	4358.41	0	0	25497.5	0
309000	309	4.42337	26540.2	252.732	5472.56	4539.48	0	0	25695.7	0
310000	310	4.46009	26760.5	252.311	5126.37	4786.36	0	0	25731.4	0
311000	311	4.36239	26174.3	244.992	5189.98	4354.53	0	0	25566.6	0
312000	312	4.42475	26548.5	250.019	5290.25	4328.85	0	0	25564.8	0
313000	313	4.3532	26119.2	250.606	5281.09	4453.77	0	0	25289.5	0
314000	314	4.36505	26190.3	236.196	5115.02	4572.23	0	0	25525.6	0
315000	315	4.34321	26059.2	242.387	5045.47	4333.89	0	0	25739.4	0
316000	316	4.55206	27312.3	252.708	5130.31	4377.73	0	0	25646.8	0
317000	317	4.5142	27085.2	252.505	5306.65	4325.07	0	0	25894.6	0
318000	318	4.45449	26726.9	251.597	5368.46	4415.16	0	0	25846.8	0
319000	319	4.33158	25989.5	244.136	5364.66	4373.59	0	0	25457.7	0
320000	320	4.32335	25940.1	240.714	5026.22	4390.15	0	0	25546.6	0
321000	321	4.53154	27189.3	257.664	5100.33	4559.65	0	0	25516.7	0
322000	322	4.42668	26560.1	239.789	5076.66	4433	0	0	25386.3	0
323000	323	4.43846	26630.8	240.798	5296.03	4360.83	0	0	25098	0
324000	324	4.45326	26719.6	246.433	5118.31	4511.91	0	0	25416.3	0
325000	325	4.39067	26344	243.724	5393.43	4364.61	0	0	25148.8	0
326000	326	4.34877	26092.6	259.854	5247.31	4502.7	0	0	25601	0
327000	327	4.39179	26350.8	249.48	5189.02	4581.03	0	0	25115.2	0
328000	328	4.44054	26643.3	247.627	4929.94	4298.14	0	0	25678.4	0
329000	329	4.50804	27048.3	249.634	5139.81	4328.61	0	0	25797.9	0
330000	330	4.45841	26750.5	246.324	5213.19	4495.02	0	0	25727.9	0
331000	331	4.31635	25898.1	256.697	5259.05	4587.83	0	0	25454.9	0
332000	332	4.603	27618	250.358	5014.75	4563.77	0	0	25652.3	0
333000	333	4.46575	26794.5	246.327	5071.65	4408.72	0	0	25410.1	0
334000	334	4.34805	26088.3	251.531	5004.52	4196.67	0	0	25514.4	0
335000	335	4.50178	27010.7	245.979	5258.28	4512.48	0	0	25593.1	0
336000	336	4.33151	25989	248.87	5340.33	4405.58	0	0	25553.1	0
337000	337	4.55744	27344.6	247.015	5176.83	4455.59	0	0	25479.1	0
338000	338	4.45353	26721.2	242.426	5168.35	4515.92	0	0	25261.3	0
339000	339	4.44998	26699.9	241.709	5233.92	4223.07	0	0	25349.2	0
340000	340	4.36975	26218.5	244.452	5324.3	4251.22	0	0	25506.5	0
341000	341	4.37868	26272.1	241.835	4995.87	4554.68	0	0	25233.1	0
342000	342	4.42962	26577.7	245.963	5396.3	4324.24	0	0	25286.4	0
343000	343	4.35663	26139.8	253.484	5381.61	4292.65	0	0	25755.9	0
344000	344	4.48677	26920.6	252.886	5217.21	4209.21	0	0	25351.2	0
345000	345	4.65254	27915.3	247.137	5180.62	4629.87	0	0	25827.5	0
346000	346	4.52093	27125.6	244.948	5147.59	4678.02	0	0	25433.8	0
347000	347	4.35983	26159	235.742	5437.45	4429.49	0	0	25198.1	0
348000	348	4.44064	26643.8	245.524	5115.72	4476.36	0	0	25562.1	0
349000	349	4.35572	26134.3	258.345	5374.01	4504.66	0	0	25359.1	0
350000	350	4.42242	26534.5	252.544	4981.52	4545.96	0	0	25387.4	0
