# cr len_gsub, pn, pdi
1.420000000000000000e+03 5.830000000000000000e+02 3.430531732418524715e+00 1.906992999999982841e+00
1.426000000000000000e+03 5.770000000000000000e+02 3.466204506065857949e+00 1.958914999999982864e+00
1.437000000000000000e+03 5.650000000000000000e+02 3.539823008849557695e+00 1.983149999999982649e+00
1.443000000000000000e+03 5.600000000000000000e+02 3.571428571428571619e+00 1.995279999999982401e+00
1.451000000000000000e+03 5.520000000000000000e+02 3.623188405797101552e+00 2.003207999999982114e+00
1.454000000000000000e+03 5.490000000000000000e+02 3.642987249544626494e+00 2.007692999999982852e+00
1.453000000000000000e+03 5.500000000000000000e+02 3.636363636363636243e+00 1.972024999999983264e+00
1.459000000000000000e+03 5.440000000000000000e+02 3.676470588235293935e+00 1.963023999999983671e+00
1.465000000000000000e+03 5.380000000000000000e+02 3.717472118959107785e+00 1.925501999999984282e+00
1.472000000000000000e+03 5.310000000000000000e+02 3.766478342749528974e+00 1.945052999999984156e+00
1.474000000000000000e+03 5.290000000000000000e+02 3.780718336483932074e+00 1.923179499999984721e+00
1.475000000000000000e+03 5.280000000000000000e+02 3.787878787878788067e+00 1.951751999999984166e+00
1.484000000000000000e+03 5.190000000000000000e+02 3.853564547206165702e+00 1.948585499999984538e+00
1.483000000000000000e+03 5.190000000000000000e+02 3.853564547206165702e+00 1.934312999999984406e+00
1.486000000000000000e+03 5.160000000000000000e+02 3.875968992248061795e+00 1.909973999999985184e+00
1.483000000000000000e+03 5.190000000000000000e+02 3.853564547206165702e+00 1.971680999999984252e+00
1.489000000000000000e+03 5.140000000000000000e+02 3.891050583657587492e+00 1.938036999999984911e+00
1.496000000000000000e+03 5.070000000000000000e+02 3.944773175542406474e+00 1.969694999999985097e+00
1.495000000000000000e+03 5.080000000000000000e+02 3.937007874015748143e+00 1.993645999999984930e+00
1.505000000000000000e+03 4.980000000000000000e+02 4.016064257028112650e+00 2.006193000000002780e+00
1.507000000000000000e+03 4.970000000000000000e+02 4.024144869215291465e+00 1.992224499999993403e+00
1.509000000000000000e+03 4.950000000000000000e+02 4.040404040404040664e+00 1.980494999999987238e+00
1.511000000000000000e+03 4.920000000000000000e+02 4.065040650406504419e+00 1.944629999999986758e+00
1.516000000000000000e+03 4.870000000000000000e+02 4.106776180698151535e+00 1.935824999999987917e+00
1.517000000000000000e+03 4.860000000000000000e+02 4.115226337448559590e+00 1.915568999999987643e+00
1.518000000000000000e+03 4.860000000000000000e+02 4.115226337448559590e+00 1.912895999999987717e+00
1.525000000000000000e+03 4.800000000000000000e+02 4.166666666666666963e+00 1.986720000000011810e+00
1.524000000000000000e+03 4.810000000000000000e+02 4.158004158004158235e+00 2.020200000000013318e+00
1.525000000000000000e+03 4.800000000000000000e+02 4.166666666666666963e+00 2.008800000000012353e+00
1.527000000000000000e+03 4.780000000000000000e+02 4.184100418410041655e+00 1.999235000000012530e+00
1.528000000000000000e+03 4.770000000000000000e+02 4.192872117400419540e+00 2.004115500000013039e+00
1.530000000000000000e+03 4.750000000000000000e+02 4.210526315789473450e+00 1.956762500000009508e+00
1.532000000000000000e+03 4.730000000000000000e+02 4.228329809725158484e+00 1.899095000000000200e+00
1.538000000000000000e+03 4.670000000000000000e+02 4.282655246252677017e+00 1.918202500000008026e+00
1.549000000000000000e+03 4.570000000000000000e+02 4.376367614879649537e+00 1.960530000000012762e+00
1.552000000000000000e+03 4.540000000000000000e+02 4.405286343612334399e+00 1.998735000000015471e+00
1.555000000000000000e+03 4.510000000000000000e+02 4.434589800443458962e+00 1.966811000000012744e+00
1.552000000000000000e+03 4.530000000000000000e+02 4.415011037527594162e+00 2.007469500000015561e+00
1.555000000000000000e+03 4.500000000000000000e+02 4.444444444444444642e+00 2.017125000000016044e+00
1.552000000000000000e+03 4.530000000000000000e+02 4.415011037527594162e+00 2.068398000000019277e+00
1.553000000000000000e+03 4.520000000000000000e+02 4.424778761061946675e+00 2.070160000000019096e+00
1.559000000000000000e+03 4.460000000000000000e+02 4.484304932735425631e+00 2.054276000000019309e+00
1.557000000000000000e+03 4.480000000000000000e+02 4.464285714285714413e+00 2.022496000000016281e+00
1.564000000000000000e+03 4.410000000000000000e+02 4.535147392290249435e+00 2.077110000000018886e+00
1.567000000000000000e+03 4.380000000000000000e+02 4.566210045662100647e+00 2.069112000000016938e+00
1.568000000000000000e+03 4.370000000000000000e+02 4.576659038901602194e+00 2.080120000000017733e+00
1.570000000000000000e+03 4.350000000000000000e+02 4.597701149425287070e+00 2.051242500000017177e+00
1.573000000000000000e+03 4.320000000000000000e+02 4.629629629629629761e+00 2.064744000000017454e+00
1.569000000000000000e+03 4.360000000000000000e+02 4.587155963302752326e+00 2.056176000000017989e+00
1.571000000000000000e+03 4.340000000000000000e+02 4.608294930875575623e+00 2.047178000000017928e+00
1.569000000000000000e+03 4.350000000000000000e+02 4.597701149425287070e+00 2.023402500000016424e+00
1.572000000000000000e+03 4.320000000000000000e+02 4.629629629629629761e+00 2.023704000000016823e+00
1.571000000000000000e+03 4.330000000000000000e+02 4.618937644341801096e+00 2.042894000000016863e+00
1.572000000000000000e+03 4.320000000000000000e+02 4.629629629629629761e+00 2.034720000000016960e+00
1.575000000000000000e+03 4.300000000000000000e+02 4.651162790697674687e+00 2.090445000000017650e+00
1.577000000000000000e+03 4.290000000000000000e+02 4.662004662004662237e+00 2.136849000000017096e+00
1.578000000000000000e+03 4.280000000000000000e+02 4.672897196261682318e+00 2.104476000000017777e+00
1.581000000000000000e+03 4.250000000000000000e+02 4.705882352941176627e+00 2.085900000000015186e+00
1.584000000000000000e+03 4.220000000000000000e+02 4.739336492890995345e+00 2.083836000000015787e+00
1.581000000000000000e+03 4.250000000000000000e+02 4.705882352941176627e+00 2.072512500000015745e+00
1.579000000000000000e+03 4.270000000000000000e+02 4.683840749414519777e+00 2.088884000000016616e+00
1.578000000000000000e+03 4.280000000000000000e+02 4.672897196261682318e+00 2.048194000000015613e+00
1.580000000000000000e+03 4.260000000000000000e+02 4.694835680751173967e+00 1.966629000000015060e+00
1.579000000000000000e+03 4.270000000000000000e+02 4.683840749414519777e+00 1.971459000000015616e+00
1.588000000000000000e+03 4.180000000000000000e+02 4.784688995215311103e+00 2.002638000000015683e+00
1.592000000000000000e+03 4.140000000000000000e+02 4.830917874396135403e+00 2.036466000000015875e+00
1.588000000000000000e+03 4.180000000000000000e+02 4.784688995215311103e+00 2.014760000000015427e+00
1.585000000000000000e+03 4.210000000000000000e+02 4.750593824228028339e+00 1.976384500000014421e+00
1.583000000000000000e+03 4.240000000000000000e+02 4.716981132075471983e+00 1.962060000000013904e+00
1.588000000000000000e+03 4.190000000000000000e+02 4.773269689737469790e+00 1.981032000000015003e+00
1.589000000000000000e+03 4.170000000000000000e+02 4.796163069544364888e+00 1.989924000000014459e+00
1.590000000000000000e+03 4.160000000000000000e+02 4.807692307692307487e+00 1.978288000000014701e+00
1.595000000000000000e+03 4.110000000000000000e+02 4.866180048661800761e+00 1.968484500000014181e+00
1.598000000000000000e+03 4.080000000000000000e+02 4.901960784313725839e+00 1.959828000000013892e+00
1.604000000000000000e+03 4.020000000000000000e+02 4.975124378109452294e+00 1.968594000000014610e+00
1.603000000000000000e+03 4.030000000000000000e+02 4.962779156327543184e+00 2.006537000000014448e+00
1.607000000000000000e+03 3.990000000000000000e+02 5.012531328320801727e+00 1.996795500000013712e+00
1.609000000000000000e+03 3.970000000000000000e+02 5.037783375314861090e+00 2.003857500000013836e+00
1.604000000000000000e+03 4.020000000000000000e+02 4.975124378109452294e+00 1.999548000000013870e+00
1.610000000000000000e+03 3.960000000000000000e+02 5.050505050505050164e+00 1.987920000000012566e+00
1.613000000000000000e+03 3.930000000000000000e+02 5.089058524173028175e+00 1.974432000000012177e+00
1.622000000000000000e+03 3.840000000000000000e+02 5.208333333333333037e+00 1.988736000000012050e+00
1.618000000000000000e+03 3.880000000000000000e+02 5.154639175257732298e+00 2.060862000000013516e+00
1.617000000000000000e+03 3.890000000000000000e+02 5.141388174807198119e+00 2.028246000000012206e+00
1.616000000000000000e+03 3.900000000000000000e+02 5.128205128205128638e+00 2.052570000000012218e+00
1.614000000000000000e+03 3.920000000000000000e+02 5.102040816326530503e+00 2.044280000000012532e+00
1.610000000000000000e+03 3.960000000000000000e+02 5.050505050505050164e+00 2.052666000000012314e+00
1.612000000000000000e+03 3.940000000000000000e+02 5.076142131979695549e+00 2.048012000000011934e+00
1.616000000000000000e+03 3.900000000000000000e+02 5.128205128205128638e+00 2.021370000000010325e+00
1.621000000000000000e+03 3.860000000000000000e+02 5.181347150259067114e+00 2.016271000000010805e+00
1.625000000000000000e+03 3.820000000000000000e+02 5.235602094240837445e+00 2.069294000000011291e+00
1.626000000000000000e+03 3.810000000000000000e+02 5.249343832020997525e+00 2.066353500000010612e+00
1.628000000000000000e+03 3.790000000000000000e+02 5.277044854881266289e+00 2.048684500000011344e+00
1.630000000000000000e+03 3.770000000000000000e+02 5.305039787798408568e+00 2.051068500000010619e+00
1.628000000000000000e+03 3.790000000000000000e+02 5.277044854881266289e+00 2.070477000000011003e+00
1.629000000000000000e+03 3.770000000000000000e+02 5.305039787798408568e+00 2.065583000000011271e+00
1.628000000000000000e+03 3.780000000000000000e+02 5.291005291005291156e+00 2.057643000000010769e+00
1.631000000000000000e+03 3.750000000000000000e+02 5.333333333333333037e+00 2.054062500000011227e+00
1.632000000000000000e+03 3.740000000000000000e+02 5.347593582887700592e+00 2.009689000000010051e+00
1.633000000000000000e+03 3.730000000000000000e+02 5.361930294906166239e+00 2.022406000000010806e+00
1.635000000000000000e+03 3.710000000000000000e+02 5.390835579514824616e+00 1.989858500000009967e+00
1.638000000000000000e+03 3.680000000000000000e+02 5.434782608695652328e+00 1.995112000000009989e+00
1.636000000000000000e+03 3.700000000000000000e+02 5.405405405405405261e+00 1.945275000000009413e+00
1.634000000000000000e+03 3.720000000000000000e+02 5.376344086021505042e+00 1.942770000000008990e+00
1.636000000000000000e+03 3.700000000000000000e+02 5.405405405405405261e+00 1.947680000000008738e+00
1.637000000000000000e+03 3.690000000000000000e+02 5.420054200542005596e+00 1.963080000000008818e+00
1.639000000000000000e+03 3.670000000000000000e+02 5.449591280653950598e+00 1.982901000000009351e+00
1.638000000000000000e+03 3.680000000000000000e+02 5.434782608695652328e+00 1.990696000000010013e+00
1.639000000000000000e+03 3.670000000000000000e+02 5.449591280653950598e+00 1.993544000000009309e+00
1.640000000000000000e+03 3.660000000000000000e+02 5.464480874316939740e+00 1.967250000000009713e+00
1.643000000000000000e+03 3.630000000000000000e+02 5.509641873278236623e+00 2.044960500000009507e+00
1.642000000000000000e+03 3.640000000000000000e+02 5.494505494505494525e+00 2.054962000000009059e+00
1.637000000000000000e+03 3.690000000000000000e+02 5.420054200542005596e+00 2.034481500000009824e+00
1.640000000000000000e+03 3.660000000000000000e+02 5.464480874316939740e+00 1.998909000000009151e+00
1.637000000000000000e+03 3.690000000000000000e+02 5.420054200542005596e+00 2.006068500000009802e+00
1.638000000000000000e+03 3.680000000000000000e+02 5.434782608695652328e+00 2.020504000000010070e+00
1.640000000000000000e+03 3.660000000000000000e+02 5.464480874316939740e+00 2.025261000000009304e+00
1.643000000000000000e+03 3.630000000000000000e+02 5.509641873278236623e+00 2.021547000000009753e+00
1.648000000000000000e+03 3.580000000000000000e+02 5.586592178770949602e+00 1.981172000000008593e+00
1.649000000000000000e+03 3.570000000000000000e+02 5.602240896358543054e+00 2.016871500000009032e+00
1.644000000000000000e+03 3.620000000000000000e+02 5.524861878453038777e+00 2.013444000000009115e+00
1.642000000000000000e+03 3.640000000000000000e+02 5.494505494505494525e+00 1.986712000000008693e+00
1.648000000000000000e+03 3.580000000000000000e+02 5.586592178770949602e+00 2.023416000000008541e+00
1.652000000000000000e+03 3.530000000000000000e+02 5.665722379603399084e+00 2.007687500000007841e+00
1.657000000000000000e+03 3.480000000000000000e+02 5.747126436781608838e+00 1.922526000000006619e+00
1.654000000000000000e+03 3.510000000000000000e+02 5.698005698005697894e+00 1.932430500000006157e+00
1.655000000000000000e+03 3.500000000000000000e+02 5.714285714285714413e+00 1.934975000000007217e+00
1.658000000000000000e+03 3.470000000000000000e+02 5.763688760806916278e+00 1.937648000000007587e+00
1.660000000000000000e+03 3.450000000000000000e+02 5.797101449275362306e+00 1.925445000000006956e+00
1.664000000000000000e+03 3.410000000000000000e+02 5.865102639296187803e+00 1.979846000000005990e+00
1.662000000000000000e+03 3.430000000000000000e+02 5.830903790087463179e+00 2.028845000000006671e+00
1.657000000000000000e+03 3.480000000000000000e+02 5.747126436781608838e+00 2.024142000000006991e+00
1.659000000000000000e+03 3.460000000000000000e+02 5.780346820809248776e+00 2.049704000000006854e+00
1.660000000000000000e+03 3.450000000000000000e+02 5.797101449275362306e+00 2.051887500000007414e+00
1.662000000000000000e+03 3.430000000000000000e+02 5.830903790087463179e+00 2.054570000000008001e+00
1.663000000000000000e+03 3.420000000000000000e+02 5.847953216374269125e+00 2.048067000000007631e+00
1.659000000000000000e+03 3.460000000000000000e+02 5.780346820809248776e+00 2.096933000000008374e+00
1.657000000000000000e+03 3.480000000000000000e+02 5.747126436781608838e+00 2.091654000000008562e+00
1.659000000000000000e+03 3.460000000000000000e+02 5.780346820809248776e+00 2.117174000000009215e+00
1.657000000000000000e+03 3.480000000000000000e+02 5.747126436781608838e+00 2.139852000000008747e+00
1.653000000000000000e+03 3.520000000000000000e+02 5.681818181818181657e+00 2.126256000000008584e+00
1.657000000000000000e+03 3.470000000000000000e+02 5.763688760806916278e+00 2.122425500000008292e+00
1.655000000000000000e+03 3.490000000000000000e+02 5.730659025787965710e+00 2.098537000000008312e+00
1.653000000000000000e+03 3.510000000000000000e+02 5.698005698005697894e+00 2.084940000000008009e+00
1.658000000000000000e+03 3.460000000000000000e+02 5.780346820809248776e+00 2.066312000000006588e+00
1.662000000000000000e+03 3.420000000000000000e+02 5.847953216374269125e+00 2.094408000000005821e+00
1.659000000000000000e+03 3.450000000000000000e+02 5.797101449275362306e+00 2.096737500000007248e+00
1.655000000000000000e+03 3.480000000000000000e+02 5.747126436781608838e+00 2.118624000000007612e+00
1.654000000000000000e+03 3.490000000000000000e+02 5.730659025787965710e+00 2.127504000000007611e+00
1.657000000000000000e+03 3.460000000000000000e+02 5.780346820809248776e+00 2.108351000000007858e+00
1.656000000000000000e+03 3.470000000000000000e+02 5.763688760806916278e+00 2.111842000000007769e+00
1.653000000000000000e+03 3.500000000000000000e+02 5.714285714285714413e+00 2.158450000000008639e+00
1.654000000000000000e+03 3.490000000000000000e+02 5.730659025787965710e+00 2.155075000000008956e+00
1.659000000000000000e+03 3.440000000000000000e+02 5.813953488372092693e+00 2.144324000000008112e+00
1.662000000000000000e+03 3.410000000000000000e+02 5.865102639296187803e+00 2.166202500000007802e+00
1.663000000000000000e+03 3.400000000000000000e+02 5.882352941176471006e+00 2.149140000000007600e+00
1.665000000000000000e+03 3.380000000000000000e+02 5.917159763313609488e+00 2.140216000000008112e+00
1.662000000000000000e+03 3.410000000000000000e+02 5.865102639296187803e+00 2.073280000000009338e+00
1.669000000000000000e+03 3.340000000000000000e+02 5.988023952095808511e+00 2.112550000000008144e+00
1.670000000000000000e+03 3.330000000000000000e+02 6.006006006006005649e+00 2.098066500000007828e+00
1.672000000000000000e+03 3.310000000000000000e+02 6.042296072507553184e+00 2.110787000000007296e+00
1.674000000000000000e+03 3.290000000000000000e+02 6.079027355623100703e+00 2.122708000000007811e+00
1.673000000000000000e+03 3.300000000000000000e+02 6.060606060606060552e+00 2.104905000000008020e+00
1.671000000000000000e+03 3.320000000000000000e+02 6.024096385542168974e+00 2.115006000000008157e+00
1.666000000000000000e+03 3.370000000000000000e+02 5.934718100890207459e+00 2.139444500000008631e+00
1.665000000000000000e+03 3.380000000000000000e+02 5.917159763313609488e+00 2.161848000000008874e+00
1.667000000000000000e+03 3.360000000000000000e+02 5.952380952380952550e+00 2.148048000000009949e+00
1.669000000000000000e+03 3.340000000000000000e+02 5.988023952095808511e+00 2.132924000000010256e+00
1.677000000000000000e+03 3.260000000000000000e+02 6.134969325153374342e+00 2.129758000000009588e+00
1.675000000000000000e+03 3.280000000000000000e+02 6.097560975609756184e+00 2.100184000000008933e+00
1.679000000000000000e+03 3.240000000000000000e+02 6.172839506172839386e+00 2.092554000000009573e+00
1.682000000000000000e+03 3.210000000000000000e+02 6.230529595015576128e+00 2.080240500000009263e+00
1.680000000000000000e+03 3.230000000000000000e+02 6.191950464396285270e+00 2.076244000000008860e+00
1.681000000000000000e+03 3.220000000000000000e+02 6.211180124223602661e+00 2.078832000000009117e+00
1.683000000000000000e+03 3.200000000000000000e+02 6.250000000000000000e+00 2.053920000000008628e+00
1.685000000000000000e+03 3.180000000000000000e+02 6.289308176100629311e+00 2.054280000000008766e+00
1.684000000000000000e+03 3.190000000000000000e+02 6.269592476489028066e+00 2.049415500000008716e+00
1.685000000000000000e+03 3.180000000000000000e+02 6.289308176100629311e+00 2.045217000000009833e+00
1.686000000000000000e+03 3.170000000000000000e+02 6.309148264984226984e+00 2.043699000000009480e+00
1.682000000000000000e+03 3.210000000000000000e+02 6.230529595015576128e+00 2.080722000000009064e+00
1.685000000000000000e+03 3.190000000000000000e+02 6.269592476489028066e+00 2.069193500000008790e+00
1.686000000000000000e+03 3.190000000000000000e+02 6.269592476489028066e+00 2.050532000000008903e+00
1.688000000000000000e+03 3.170000000000000000e+02 6.309148264984226984e+00 2.081580500000009160e+00
1.691000000000000000e+03 3.140000000000000000e+02 6.369426751592357050e+00 2.068161000000009242e+00
1.690000000000000000e+03 3.150000000000000000e+02 6.349206349206348854e+00 2.058052500000009388e+00
1.687000000000000000e+03 3.180000000000000000e+02 6.289308176100629311e+00 2.127579000000008325e+00
1.690000000000000000e+03 3.150000000000000000e+02 6.349206349206348854e+00 2.146725000000007988e+00
1.685000000000000000e+03 3.200000000000000000e+02 6.250000000000000000e+00 2.115040000000008025e+00
1.692000000000000000e+03 3.130000000000000000e+02 6.389776357827476438e+00 2.103516500000008005e+00
1.699000000000000000e+03 3.060000000000000000e+02 6.535947712418300526e+00 2.152251000000007686e+00
1.701000000000000000e+03 3.040000000000000000e+02 6.578947368421052211e+00 2.178312000000008020e+00
1.697000000000000000e+03 3.080000000000000000e+02 6.493506493506493449e+00 2.146452000000007576e+00
1.703000000000000000e+03 3.020000000000000000e+02 6.622516556291390799e+00 2.162169000000007557e+00
1.702000000000000000e+03 3.030000000000000000e+02 6.600660066006600601e+00 2.087064000000007358e+00
1.703000000000000000e+03 3.030000000000000000e+02 6.600660066006600601e+00 2.087064000000007358e+00
1.698000000000000000e+03 3.080000000000000000e+02 6.493506493506493449e+00 2.106566000000008376e+00
1.699000000000000000e+03 3.070000000000000000e+02 6.514657980456026287e+00 2.106787500000008251e+00
1.701000000000000000e+03 3.050000000000000000e+02 6.557377049180328044e+00 2.081777500000008274e+00
1.699000000000000000e+03 3.080000000000000000e+02 6.493506493506493449e+00 2.079308000000008594e+00
1.703000000000000000e+03 3.040000000000000000e+02 6.578947368421052211e+00 2.077840000000008125e+00
1.704000000000000000e+03 3.030000000000000000e+02 6.600660066006600601e+00 2.076307500000007966e+00
1.706000000000000000e+03 3.010000000000000000e+02 6.644518272425249172e+00 2.068923500000007465e+00
1.710000000000000000e+03 2.970000000000000000e+02 6.734006734006734440e+00 2.015590500000007168e+00
1.711000000000000000e+03 2.960000000000000000e+02 6.756756756756757021e+00 2.009692000000006917e+00
1.715000000000000000e+03 2.920000000000000000e+02 6.849315068493150527e+00 2.003704000000007035e+00
1.714000000000000000e+03 2.920000000000000000e+02 6.849315068493150527e+00 2.013340000000007013e+00
1.715000000000000000e+03 2.910000000000000000e+02 6.872852233676975509e+00 2.008627500000007338e+00
1.714000000000000000e+03 2.920000000000000000e+02 6.849315068493150527e+00 2.031298000000007153e+00
1.711000000000000000e+03 2.950000000000000000e+02 6.779661016949152241e+00 2.039630000000006937e+00
1.715000000000000000e+03 2.910000000000000000e+02 6.872852233676975509e+00 2.057952000000007775e+00
1.714000000000000000e+03 2.920000000000000000e+02 6.849315068493150527e+00 2.017720000000007285e+00
1.717000000000000000e+03 2.890000000000000000e+02 6.920415224913495145e+00 2.029647000000007306e+00
1.716000000000000000e+03 2.900000000000000000e+02 6.896551724137930606e+00 2.036525000000007690e+00
1.714000000000000000e+03 2.920000000000000000e+02 6.849315068493150527e+00 2.054366000000008352e+00
1.716000000000000000e+03 2.900000000000000000e+02 6.896551724137930606e+00 2.010135000000007999e+00
1.717000000000000000e+03 2.890000000000000000e+02 6.920415224913495145e+00 2.011151000000007905e+00
1.715000000000000000e+03 2.910000000000000000e+02 6.872852233676975509e+00 2.017066500000007867e+00
1.712000000000000000e+03 2.940000000000000000e+02 6.802721088435373709e+00 2.015370000000007877e+00
1.713000000000000000e+03 2.930000000000000000e+02 6.825938566552901321e+00 2.038547500000007950e+00
1.710000000000000000e+03 2.960000000000000000e+02 6.756756756756757021e+00 2.097012000000007426e+00
1.712000000000000000e+03 2.940000000000000000e+02 6.802721088435373709e+00 2.092104000000007957e+00
1.716000000000000000e+03 2.900000000000000000e+02 6.896551724137930606e+00 2.087420000000007825e+00
1.718000000000000000e+03 2.900000000000000000e+02 6.896551724137930606e+00 2.065525000000008049e+00
1.716000000000000000e+03 2.920000000000000000e+02 6.849315068493150527e+00 2.079186000000007972e+00
1.712000000000000000e+03 2.960000000000000000e+02 6.756756756756757021e+00 2.042992000000007913e+00
1.715000000000000000e+03 2.930000000000000000e+02 6.825938566552901321e+00 2.021114000000008293e+00
1.717000000000000000e+03 2.910000000000000000e+02 6.872852233676975509e+00 2.039182500000008336e+00
1.714000000000000000e+03 2.940000000000000000e+02 6.802721088435373709e+00 2.024043000000008252e+00
1.715000000000000000e+03 2.930000000000000000e+02 6.825938566552901321e+00 2.020381500000008046e+00
1.710000000000000000e+03 2.980000000000000000e+02 6.711409395973154446e+00 2.026251000000008240e+00
1.712000000000000000e+03 2.950000000000000000e+02 6.779661016949152241e+00 2.035795000000007349e+00
1.714000000000000000e+03 2.930000000000000000e+02 6.825938566552901321e+00 2.049681500000007706e+00
1.715000000000000000e+03 2.920000000000000000e+02 6.849315068493150527e+00 2.056410000000007621e+00
1.716000000000000000e+03 2.910000000000000000e+02 6.872852233676975509e+00 2.058388500000007504e+00
1.719000000000000000e+03 2.890000000000000000e+02 6.920415224913495145e+00 2.053778500000007057e+00
1.717000000000000000e+03 2.910000000000000000e+02 6.872852233676975509e+00 2.049513000000007690e+00
1.716000000000000000e+03 2.920000000000000000e+02 6.849315068493150527e+00 2.047358000000007561e+00
1.718000000000000000e+03 2.900000000000000000e+02 6.896551724137930606e+00 2.038120000000006815e+00
1.715000000000000000e+03 2.930000000000000000e+02 6.825938566552901321e+00 2.043528500000006964e+00
1.719000000000000000e+03 2.890000000000000000e+02 6.920415224913495145e+00 2.038606000000006802e+00
1.721000000000000000e+03 2.850000000000000000e+02 7.017543859649122417e+00 2.061547500000006305e+00
1.719000000000000000e+03 2.870000000000000000e+02 6.968641114982577989e+00 2.054059000000006741e+00
1.718000000000000000e+03 2.880000000000000000e+02 6.944444444444444642e+00 2.065536000000006922e+00
1.717000000000000000e+03 2.890000000000000000e+02 6.920415224913495145e+00 2.053056000000007320e+00
1.718000000000000000e+03 2.880000000000000000e+02 6.944444444444444642e+00 2.026512000000007419e+00
1.717000000000000000e+03 2.880000000000000000e+02 6.944444444444444642e+00 2.025648000000006999e+00
1.722000000000000000e+03 2.840000000000000000e+02 7.042253521126760951e+00 2.020092000000007104e+00
1.720000000000000000e+03 2.860000000000000000e+02 6.993006993006993355e+00 2.025166000000006239e+00
1.723000000000000000e+03 2.830000000000000000e+02 7.067137809187278741e+00 2.037600000000006961e+00
1.721000000000000000e+03 2.850000000000000000e+02 7.017543859649122417e+00 2.043592500000007028e+00
1.723000000000000000e+03 2.830000000000000000e+02 7.067137809187278741e+00 2.035053000000007106e+00
1.722000000000000000e+03 2.840000000000000000e+02 7.042253521126760951e+00 2.036848000000006653e+00
1.727000000000000000e+03 2.790000000000000000e+02 7.168458781362007315e+00 2.047441500000006798e+00
1.721000000000000000e+03 2.850000000000000000e+02 7.017543859649122417e+00 2.065395000000006753e+00
