# cr len_gsub pn mw mn pdi
5.950000000000000000e+02 1.405000000000000000e+03 1.423487544483985845e+00 1.930999999999945649e+00 1.423487544483985845e+00 1.356527499999961694e+00
6.080000000000000000e+02 1.392000000000000000e+03 1.436781609195402210e+00 1.965999999999946679e+00 1.436781609195402210e+00 1.368335999999962915e+00
6.180000000000000000e+02 1.382000000000000000e+03 1.447178002894355942e+00 1.975999999999947354e+00 1.447178002894355942e+00 1.365415999999963770e+00
6.240000000000000000e+02 1.376000000000000000e+03 1.453488372093023173e+00 1.987999999999947587e+00 1.453488372093023173e+00 1.367743999999964100e+00
6.360000000000000000e+02 1.364000000000000000e+03 1.466275659824046951e+00 2.023999999999958721e+00 1.466275659824046951e+00 1.380367999999971840e+00
6.470000000000000000e+02 1.353000000000000000e+03 1.478196600147819728e+00 2.054999999999973070e+00 1.478196600147819728e+00 1.390207499999981611e+00
6.500000000000000000e+02 1.350000000000000000e+03 1.481481481481481399e+00 2.054999999999973070e+00 1.481481481481481399e+00 1.387124999999981956e+00
6.580000000000000000e+02 1.342000000000000000e+03 1.490312965722801808e+00 2.073999999999982080e+00 1.490312965722801808e+00 1.391653999999987956e+00
6.650000000000000000e+02 1.335000000000000000e+03 1.498127340823970144e+00 2.090999999999989534e+00 1.498127340823970144e+00 1.395742499999993003e+00
6.730000000000000000e+02 1.327000000000000000e+03 1.507159005275056529e+00 2.127000000000005997e+00 1.507159005275056529e+00 1.411264500000003919e+00
6.830000000000000000e+02 1.317000000000000000e+03 1.518602885345482267e+00 2.150000000000016787e+00 1.518602885345482267e+00 1.415775000000010886e+00
6.840000000000000000e+02 1.316000000000000000e+03 1.519756838905775176e+00 2.149000000000016453e+00 1.519756838905775176e+00 1.414042000000010679e+00
6.970000000000000000e+02 1.303000000000000000e+03 1.534919416730621711e+00 2.188000000000033918e+00 1.534919416730621711e+00 1.425482000000022120e+00
7.010000000000000000e+02 1.299000000000000000e+03 1.539645881447267106e+00 2.191000000000035364e+00 1.539645881447267106e+00 1.423054500000022982e+00
7.030000000000000000e+02 1.297000000000000000e+03 1.542020046260601296e+00 2.199000000000038924e+00 1.542020046260601296e+00 1.426051500000025340e+00
7.180000000000000000e+02 1.282000000000000000e+03 1.560062402496099843e+00 2.237000000000044064e+00 1.560062402496099843e+00 1.433917000000028308e+00
7.210000000000000000e+02 1.279000000000000000e+03 1.563721657544957067e+00 2.226000000000043055e+00 1.563721657544957067e+00 1.423527000000027520e+00
7.240000000000000000e+02 1.276000000000000000e+03 1.567398119122257016e+00 2.242000000000043958e+00 1.567398119122257016e+00 1.430396000000027978e+00
7.350000000000000000e+02 1.265000000000000000e+03 1.581027667984189700e+00 2.279000000000045212e+00 1.581027667984189700e+00 1.441467500000028545e+00
7.380000000000000000e+02 1.262000000000000000e+03 1.584786053882725865e+00 2.295000000000045670e+00 1.584786053882725865e+00 1.448145000000028881e+00
7.440000000000000000e+02 1.256000000000000000e+03 1.592356687898089262e+00 2.298000000000044452e+00 1.592356687898089262e+00 1.443144000000027738e+00
7.500000000000000000e+02 1.250000000000000000e+03 1.600000000000000089e+00 2.314000000000044910e+00 1.600000000000000089e+00 1.446250000000028013e+00
7.570000000000000000e+02 1.243000000000000000e+03 1.609010458567980750e+00 2.332000000000047368e+00 1.609010458567980750e+00 1.449338000000029325e+00
7.670000000000000000e+02 1.233000000000000000e+03 1.622060016220600254e+00 2.376000000000050516e+00 1.622060016220600254e+00 1.464804000000031081e+00
7.660000000000000000e+02 1.234000000000000000e+03 1.620745542949756812e+00 2.375000000000051070e+00 1.620745542949756812e+00 1.465375000000031624e+00
7.750000000000000000e+02 1.226000000000000000e+03 1.631321370309951169e+00 2.406000000000052541e+00 1.631321370309951169e+00 1.474878000000032108e+00
7.810000000000000000e+02 1.220000000000000000e+03 1.639344262295082011e+00 2.416000000000053216e+00 1.639344262295082011e+00 1.473760000000032377e+00
7.930000000000000000e+02 1.208000000000000000e+03 1.655629139072847700e+00 2.458000000000054808e+00 1.655629139072847700e+00 1.484632000000033036e+00
7.990000000000000000e+02 1.202000000000000000e+03 1.663893510815307897e+00 2.478000000000054381e+00 1.663893510815307897e+00 1.489278000000032520e+00
8.020000000000000000e+02 1.199000000000000000e+03 1.668056713928273593e+00 2.485000000000054499e+00 1.668056713928273593e+00 1.489757500000032708e+00
8.050000000000000000e+02 1.196000000000000000e+03 1.672240802675585281e+00 2.480000000000053273e+00 1.672240802675585281e+00 1.483040000000031888e+00
8.110000000000000000e+02 1.190000000000000000e+03 1.680672268907563049e+00 2.499000000000054289e+00 1.680672268907563049e+00 1.486905000000032340e+00
8.150000000000000000e+02 1.186000000000000000e+03 1.686340640809443459e+00 2.508000000000055074e+00 1.686340640809443459e+00 1.487244000000032651e+00
8.280000000000000000e+02 1.173000000000000000e+03 1.705029838022165345e+00 2.567000000000054349e+00 1.705029838022165345e+00 1.505545500000031955e+00
8.310000000000000000e+02 1.170000000000000000e+03 1.709401709401709324e+00 2.572000000000054687e+00 1.709401709401709324e+00 1.504620000000032043e+00
8.370000000000000000e+02 1.164000000000000000e+03 1.718213058419243877e+00 2.584000000000053809e+00 1.718213058419243877e+00 1.503888000000031422e+00
8.400000000000000000e+02 1.161000000000000000e+03 1.722652885443583193e+00 2.596000000000055596e+00 1.722652885443583193e+00 1.506978000000032125e+00
8.470000000000000000e+02 1.154000000000000000e+03 1.733102253032928974e+00 2.620000000000057394e+00 1.733102253032928974e+00 1.511740000000033168e+00
8.510000000000000000e+02 1.150000000000000000e+03 1.739130434782608647e+00 2.637000000000056854e+00 1.739130434782608647e+00 1.516275000000032680e+00
8.580000000000000000e+02 1.143000000000000000e+03 1.749781277340332508e+00 2.657000000000058648e+00 1.749781277340332508e+00 1.518475500000033396e+00
8.600000000000000000e+02 1.141000000000000000e+03 1.752848378615249780e+00 2.669000000000059103e+00 1.752848378615249780e+00 1.522664500000033616e+00
8.650000000000000000e+02 1.136000000000000000e+03 1.760563380281690238e+00 2.681000000000060446e+00 1.760563380281690238e+00 1.522808000000034356e+00
8.660000000000000000e+02 1.135000000000000000e+03 1.762114537444933848e+00 2.690000000000060343e+00 1.762114537444933848e+00 1.526575000000034210e+00
8.740000000000000000e+02 1.127000000000000000e+03 1.774622892635314919e+00 2.730000000000058602e+00 1.774622892635314919e+00 1.538355000000033002e+00
8.800000000000000000e+02 1.121000000000000000e+03 1.784121320249776987e+00 2.758000000000060403e+00 1.784121320249776987e+00 1.545859000000033845e+00
8.830000000000000000e+02 1.118000000000000000e+03 1.788908765652951649e+00 2.770000000000059526e+00 1.788908765652951649e+00 1.548430000000033280e+00
8.850000000000000000e+02 1.116000000000000000e+03 1.792114695340501829e+00 2.802000000000058666e+00 1.792114695340501829e+00 1.563516000000032768e+00
8.870000000000000000e+02 1.114000000000000000e+03 1.795332136445242366e+00 2.811000000000059007e+00 1.795332136445242366e+00 1.565727000000032954e+00
8.930000000000000000e+02 1.108000000000000000e+03 1.805054151624548631e+00 2.843000000000059035e+00 1.805054151624548631e+00 1.575022000000032785e+00
8.960000000000000000e+02 1.105000000000000000e+03 1.809954751131221728e+00 2.883000000000060403e+00 1.809954751131221728e+00 1.592857500000033344e+00
8.970000000000000000e+02 1.104000000000000000e+03 1.811594202898550776e+00 2.876000000000059842e+00 1.811594202898550776e+00 1.587552000000032937e+00
9.050000000000000000e+02 1.096000000000000000e+03 1.824817518248175174e+00 2.900000000000059863e+00 1.824817518248175174e+00 1.589200000000032809e+00
9.090000000000000000e+02 1.092000000000000000e+03 1.831501831501831434e+00 2.912000000000058986e+00 1.831501831501831434e+00 1.589952000000032228e+00
9.100000000000000000e+02 1.091000000000000000e+03 1.833180568285976086e+00 2.876000000000057177e+00 1.833180568285976086e+00 1.568858000000031172e+00
9.150000000000000000e+02 1.086000000000000000e+03 1.841620626151012852e+00 2.907000000000056428e+00 1.841620626151012852e+00 1.578501000000030574e+00
9.230000000000000000e+02 1.078000000000000000e+03 1.855287569573283779e+00 2.939000000000056456e+00 1.855287569573283779e+00 1.584121000000030532e+00
9.290000000000000000e+02 1.072000000000000000e+03 1.865671641791044832e+00 2.969000000000057149e+00 1.865671641791044832e+00 1.591384000000030552e+00
9.370000000000000000e+02 1.064000000000000000e+03 1.879699248120300759e+00 3.004000000000057735e+00 1.879699248120300759e+00 1.598128000000030635e+00
9.330000000000000000e+02 1.068000000000000000e+03 1.872659176029962458e+00 2.983000000000056939e+00 1.872659176029962458e+00 1.592922000000030591e+00
9.390000000000000000e+02 1.062000000000000000e+03 1.883239171374764487e+00 2.998000000000056176e+00 1.883239171374764487e+00 1.591938000000029829e+00
9.450000000000000000e+02 1.056000000000000000e+03 1.893939393939394034e+00 3.005000000000056293e+00 1.893939393939394034e+00 1.586640000000029582e+00
9.510000000000000000e+02 1.050000000000000000e+03 1.904761904761904656e+00 3.016000000000054637e+00 1.904761904761904656e+00 1.583400000000028784e+00
9.610000000000000000e+02 1.040000000000000000e+03 1.923076923076923128e+00 3.052000000000056446e+00 1.923076923076923128e+00 1.587040000000029316e+00
9.580000000000000000e+02 1.043000000000000000e+03 1.917545541706615619e+00 3.048000000000056886e+00 1.917545541706615619e+00 1.589532000000029699e+00
9.640000000000000000e+02 1.037000000000000000e+03 1.928640308582449281e+00 3.067000000000057902e+00 1.928640308582449281e+00 1.590239500000030004e+00
9.660000000000000000e+02 1.035000000000000000e+03 1.932367149758454028e+00 3.064000000000056012e+00 1.932367149758454028e+00 1.585620000000029117e+00
9.710000000000000000e+02 1.030000000000000000e+03 1.941747572815534006e+00 3.082000000000055806e+00 1.941747572815534006e+00 1.587230000000028785e+00
9.770000000000000000e+02 1.024000000000000000e+03 1.953125000000000000e+00 3.112000000000055611e+00 1.953125000000000000e+00 1.593344000000028515e+00
9.840000000000000000e+02 1.017000000000000000e+03 1.966568338249754078e+00 3.143000000000056193e+00 1.966568338249754078e+00 1.598215500000028655e+00
9.910000000000000000e+02 1.010000000000000000e+03 1.980198019801980180e+00 3.184000000000055230e+00 1.980198019801980180e+00 1.607920000000027994e+00
9.930000000000000000e+02 1.008000000000000000e+03 1.984126984126984183e+00 3.195000000000054463e+00 1.984126984126984183e+00 1.610280000000027467e+00
9.900000000000000000e+02 1.010000000000000000e+03 1.980198019801980180e+00 3.180000000000055227e+00 1.980198019801980180e+00 1.605900000000027861e+00
9.920000000000000000e+02 1.008000000000000000e+03 1.984126984126984183e+00 3.192000000000055238e+00 1.984126984126984183e+00 1.608768000000027731e+00
9.950000000000000000e+02 1.005000000000000000e+03 1.990049751243781140e+00 3.206000000000055916e+00 1.990049751243781140e+00 1.611015000000028063e+00
1.000000000000000000e+03 1.000000000000000000e+03 2.000000000000000000e+00 3.217000000000055593e+00 2.000000000000000000e+00 1.608500000000027796e+00
1.002000000000000000e+03 9.980000000000000000e+02 2.004008016032063910e+00 3.250000000000059064e+00 2.004008016032063910e+00 1.621750000000029557e+00
1.004000000000000000e+03 9.960000000000000000e+02 2.008032128514056325e+00 3.330000000000060467e+00 2.008032128514056325e+00 1.658340000000030123e+00
1.012000000000000000e+03 9.880000000000000000e+02 2.024291497975708509e+00 3.379000000000062176e+00 2.024291497975708509e+00 1.669226000000030741e+00
1.018000000000000000e+03 9.820000000000000000e+02 2.036659877800407248e+00 3.379000000000060400e+00 2.036659877800407248e+00 1.659089000000029790e+00
1.021000000000000000e+03 9.790000000000000000e+02 2.042900919305413510e+00 3.418000000000060545e+00 2.042900919305413510e+00 1.673111000000029769e+00
1.025000000000000000e+03 9.750000000000000000e+02 2.051282051282051100e+00 3.443000000000060012e+00 2.051282051282051100e+00 1.678462500000029500e+00
1.029000000000000000e+03 9.710000000000000000e+02 2.059732234809474871e+00 3.462000000000059252e+00 2.059732234809474871e+00 1.680801000000028633e+00
1.031000000000000000e+03 9.690000000000000000e+02 2.063983488132095090e+00 3.463000000000059142e+00 2.063983488132095090e+00 1.677823500000028556e+00
1.033000000000000000e+03 9.670000000000000000e+02 2.068252326783867723e+00 3.451000000000060020e+00 2.068252326783867723e+00 1.668558500000028921e+00
1.032000000000000000e+03 9.680000000000000000e+02 2.066115702479338623e+00 3.443000000000060457e+00 2.066115702479338623e+00 1.666412000000029536e+00
1.037000000000000000e+03 9.630000000000000000e+02 2.076843198338525376e+00 3.503000000000059622e+00 2.076843198338525376e+00 1.686694500000028851e+00
1.039000000000000000e+03 9.610000000000000000e+02 2.081165452653485737e+00 3.501000000000059842e+00 2.081165452653485737e+00 1.682230500000028828e+00
1.043000000000000000e+03 9.570000000000000000e+02 2.089864158829676022e+00 3.512000000000059519e+00 2.089864158829676022e+00 1.680492000000028519e+00
1.045000000000000000e+03 9.550000000000000000e+02 2.094240837696335067e+00 3.525000000000060307e+00 2.094240837696335067e+00 1.683187500000028702e+00
1.047000000000000000e+03 9.530000000000000000e+02 2.098635886673662299e+00 3.526000000000060197e+00 2.098635886673662299e+00 1.680139000000028471e+00
1.058000000000000000e+03 9.430000000000000000e+02 2.120890774125132605e+00 3.564000000000061341e+00 2.120890774125132605e+00 1.680426000000028841e+00
1.060000000000000000e+03 9.410000000000000000e+02 2.125398512221041258e+00 3.559000000000059227e+00 2.125398512221041258e+00 1.674509500000028073e+00
1.062000000000000000e+03 9.390000000000000000e+02 2.129925452609158665e+00 3.580000000000059135e+00 2.129925452609158665e+00 1.680810000000027671e+00
1.060000000000000000e+03 9.410000000000000000e+02 2.125398512221041258e+00 3.572000000000060460e+00 2.125398512221041258e+00 1.680626000000028597e+00
1.063000000000000000e+03 9.380000000000000000e+02 2.132196162046908317e+00 3.516000000000059078e+00 2.132196162046908317e+00 1.649004000000027670e+00
1.064000000000000000e+03 9.370000000000000000e+02 2.134471718249733030e+00 3.531000000000059202e+00 2.134471718249733030e+00 1.654273500000027930e+00
1.066000000000000000e+03 9.350000000000000000e+02 2.139037433155080326e+00 3.551000000000059664e+00 2.139037433155080326e+00 1.660092500000027727e+00
1.071000000000000000e+03 9.300000000000000000e+02 2.150537634408602017e+00 3.575000000000059686e+00 2.150537634408602017e+00 1.662375000000027914e+00
1.069000000000000000e+03 9.320000000000000000e+02 2.145922746781115720e+00 3.572000000000060460e+00 2.145922746781115720e+00 1.664552000000028231e+00
1.073000000000000000e+03 9.280000000000000000e+02 2.155172413793103647e+00 3.628000000000060510e+00 2.155172413793103647e+00 1.683392000000027977e+00
1.075000000000000000e+03 9.260000000000000000e+02 2.159827213822893999e+00 3.638000000000060297e+00 2.159827213822893999e+00 1.684394000000028147e+00
1.080000000000000000e+03 9.210000000000000000e+02 2.171552660152008762e+00 3.668000000000060545e+00 2.171552660152008762e+00 1.689114000000027760e+00
1.081000000000000000e+03 9.200000000000000000e+02 2.173913043478260754e+00 3.669000000000060435e+00 2.173913043478260754e+00 1.687740000000027996e+00
1.085000000000000000e+03 9.160000000000000000e+02 2.183406113537118109e+00 3.646000000000058971e+00 2.183406113537118109e+00 1.669868000000026775e+00
1.088000000000000000e+03 9.130000000000000000e+02 2.190580503833515991e+00 3.698000000000058130e+00 2.190580503833515991e+00 1.688137000000026422e+00
1.093000000000000000e+03 9.080000000000000000e+02 2.202643171806167199e+00 3.717000000000057369e+00 2.202643171806167199e+00 1.687518000000026275e+00
1.098000000000000000e+03 9.030000000000000000e+02 2.214839424141749724e+00 3.730000000000056382e+00 2.214839424141749724e+00 1.684095000000025433e+00
1.099000000000000000e+03 9.020000000000000000e+02 2.217294900221729481e+00 3.708000000000057028e+00 2.217294900221729481e+00 1.672308000000025663e+00
1.101000000000000000e+03 9.000000000000000000e+02 2.222222222222222321e+00 3.696000000000057462e+00 2.222222222222222321e+00 1.663200000000025769e+00
1.104000000000000000e+03 8.970000000000000000e+02 2.229654403567447041e+00 3.709000000000056474e+00 2.229654403567447041e+00 1.663486500000025403e+00
1.108000000000000000e+03 8.930000000000000000e+02 2.239641657334826341e+00 3.727000000000054936e+00 2.239641657334826341e+00 1.664105500000024662e+00
1.111000000000000000e+03 8.900000000000000000e+02 2.247191011235955216e+00 3.724000000000054378e+00 2.247191011235955216e+00 1.657180000000024078e+00
1.116000000000000000e+03 8.850000000000000000e+02 2.259887005649717562e+00 3.779000000000052761e+00 2.259887005649717562e+00 1.672207500000023384e+00
1.120000000000000000e+03 8.810000000000000000e+02 2.270147559591373376e+00 3.785000000000052545e+00 2.270147559591373376e+00 1.667292500000023159e+00
1.121000000000000000e+03 8.800000000000000000e+02 2.272727272727272929e+00 3.848000000000051379e+00 2.272727272727272929e+00 1.693120000000022385e+00
1.128000000000000000e+03 8.730000000000000000e+02 2.290950744558991836e+00 3.909000000000051767e+00 2.290950744558991836e+00 1.706278500000022680e+00
1.127000000000000000e+03 8.740000000000000000e+02 2.288329519450801097e+00 3.900000000000050981e+00 2.288329519450801097e+00 1.704300000000022131e+00
1.122000000000000000e+03 8.790000000000000000e+02 2.275312855517633626e+00 3.876000000000050960e+00 2.275312855517633626e+00 1.703502000000022498e+00
1.121000000000000000e+03 8.800000000000000000e+02 2.272727272727272929e+00 3.881000000000048633e+00 2.272727272727272929e+00 1.707640000000021141e+00
1.116000000000000000e+03 8.850000000000000000e+02 2.259887005649717562e+00 3.824000000000050470e+00 2.259887005649717562e+00 1.692120000000022273e+00
1.124000000000000000e+03 8.770000000000000000e+02 2.280501710376282798e+00 3.858000000000051166e+00 2.280501710376282798e+00 1.691733000000022358e+00
1.128000000000000000e+03 8.730000000000000000e+02 2.290950744558991836e+00 3.873000000000049514e+00 2.290950744558991836e+00 1.690564500000021786e+00
1.123000000000000000e+03 8.780000000000000000e+02 2.277904328018223179e+00 3.828000000000050029e+00 2.277904328018223179e+00 1.680492000000022079e+00
1.128000000000000000e+03 8.730000000000000000e+02 2.290950744558991836e+00 3.893000000000050420e+00 2.290950744558991836e+00 1.699294500000022135e+00
1.130000000000000000e+03 8.710000000000000000e+02 2.296211251435131828e+00 3.887000000000049749e+00 2.296211251435131828e+00 1.692788500000021790e+00
1.132000000000000000e+03 8.690000000000000000e+02 2.301495972382048283e+00 3.884000000000046526e+00 2.301495972382048283e+00 1.687598000000020360e+00
1.134000000000000000e+03 8.670000000000000000e+02 2.306805074971165048e+00 3.912000000000046107e+00 2.306805074971165048e+00 1.695852000000019899e+00
1.135000000000000000e+03 8.660000000000000000e+02 2.309468822170900548e+00 3.914000000000046331e+00 2.309468822170900548e+00 1.694762000000020086e+00
1.131000000000000000e+03 8.700000000000000000e+02 2.298850574712643535e+00 3.897000000000045983e+00 2.298850574712643535e+00 1.695195000000020213e+00
1.133000000000000000e+03 8.680000000000000000e+02 2.304147465437787812e+00 3.906000000000046768e+00 2.304147465437787812e+00 1.695204000000020361e+00
1.135000000000000000e+03 8.660000000000000000e+02 2.309468822170900548e+00 3.924000000000045674e+00 2.309468822170900548e+00 1.699092000000019809e+00
1.144000000000000000e+03 8.570000000000000000e+02 2.333722287047841348e+00 3.962000000000044597e+00 2.333722287047841348e+00 1.697717000000019016e+00
1.146000000000000000e+03 8.550000000000000000e+02 2.339181286549707472e+00 3.965000000000045155e+00 2.339181286549707472e+00 1.695037500000019293e+00
1.147000000000000000e+03 8.540000000000000000e+02 2.341920374707259889e+00 3.963000000000044487e+00 2.341920374707259889e+00 1.692201000000018940e+00
1.145000000000000000e+03 8.560000000000000000e+02 2.336448598130841159e+00 3.961000000000045151e+00 2.336448598130841159e+00 1.695308000000019355e+00
1.148000000000000000e+03 8.530000000000000000e+02 2.344665885111371750e+00 3.987000000000044952e+00 2.344665885111371750e+00 1.700455500000018993e+00
1.147000000000000000e+03 8.540000000000000000e+02 2.341920374707259889e+00 3.975000000000044498e+00 2.341920374707259889e+00 1.697325000000019068e+00
1.144000000000000000e+03 8.570000000000000000e+02 2.333722287047841348e+00 3.996000000000046182e+00 2.333722287047841348e+00 1.712286000000019737e+00
1.147000000000000000e+03 8.540000000000000000e+02 2.341920374707259889e+00 4.015000000000033431e+00 2.341920374707259889e+00 1.714405000000014390e+00
1.151000000000000000e+03 8.500000000000000000e+02 2.352941176470588314e+00 4.029000000000022119e+00 2.352941176470588314e+00 1.712325000000009423e+00
1.149000000000000000e+03 8.520000000000000000e+02 2.347417840375586984e+00 4.042000000000010473e+00 2.347417840375586984e+00 1.721892000000004419e+00
1.147000000000000000e+03 8.540000000000000000e+02 2.341920374707259889e+00 4.020000000000029772e+00 2.341920374707259889e+00 1.716540000000012833e+00
1.151000000000000000e+03 8.500000000000000000e+02 2.352941176470588314e+00 4.032000000000017792e+00 2.352941176470588314e+00 1.713600000000007562e+00
1.147000000000000000e+03 8.540000000000000000e+02 2.341920374707259889e+00 3.938000000000046352e+00 2.341920374707259889e+00 1.681526000000019838e+00
1.148000000000000000e+03 8.530000000000000000e+02 2.344665885111371750e+00 3.944000000000046136e+00 2.344665885111371750e+00 1.682116000000019485e+00
1.149000000000000000e+03 8.520000000000000000e+02 2.347417840375586984e+00 3.947000000000047137e+00 2.347417840375586984e+00 1.681422000000019956e+00
1.148000000000000000e+03 8.530000000000000000e+02 2.344665885111371750e+00 3.946000000000049468e+00 2.344665885111371750e+00 1.682969000000021031e+00
1.153000000000000000e+03 8.480000000000000000e+02 2.358490566037735992e+00 3.980000000000052385e+00 2.358490566037735992e+00 1.687520000000022113e+00
1.157000000000000000e+03 8.440000000000000000e+02 2.369668246445497672e+00 4.004000000000049297e+00 2.369668246445497672e+00 1.689688000000020729e+00
