# cr len_gsub, pn, pdi
1.080000000000000000e+02 1.892000000000000000e+03 1.057082452431289621e+00 1.060465999999940623e+00
1.090000000000000000e+02 1.891000000000000000e+03 1.057641459545214158e+00 1.060850999999940480e+00
1.100000000000000000e+02 1.890000000000000000e+03 1.058201058201058142e+00 1.061234999999940642e+00
1.110000000000000000e+02 1.889000000000000000e+03 1.058761249338274313e+00 1.061617999999940665e+00
1.120000000000000000e+02 1.888000000000000000e+03 1.059322033898305149e+00 1.061999999999940547e+00
1.130000000000000000e+02 1.887000000000000000e+03 1.059883412824589310e+00 1.062380999999940734e+00
1.150000000000000000e+02 1.885000000000000000e+03 1.061007957559681802e+00 1.063139999999940466e+00
1.160000000000000000e+02 1.884000000000000000e+03 1.061571125265392768e+00 1.063517999999940900e+00
1.190000000000000000e+02 1.881000000000000000e+03 1.063264221158958023e+00 1.064645999999941139e+00
1.210000000000000000e+02 1.879000000000000000e+03 1.064395955295369900e+00 1.066332499999941064e+00
1.220000000000000000e+02 1.878000000000000000e+03 1.064962726304579332e+00 1.067642999999941278e+00
1.250000000000000000e+02 1.875000000000000000e+03 1.066666666666666652e+00 1.071562499999941132e+00
1.280000000000000000e+02 1.872000000000000000e+03 1.068376068376068355e+00 1.072655999999941212e+00
1.300000000000000000e+02 1.870000000000000000e+03 1.069518716577540163e+00 1.073379999999941159e+00
1.310000000000000000e+02 1.869000000000000000e+03 1.070090957731407277e+00 1.072805999999941529e+00
1.330000000000000000e+02 1.867000000000000000e+03 1.071237279057311254e+00 1.073524999999941443e+00
1.340000000000000000e+02 1.866000000000000000e+03 1.071811361200428747e+00 1.073882999999941301e+00
1.330000000000000000e+02 1.867000000000000000e+03 1.071237279057311254e+00 1.072591499999941522e+00
1.350000000000000000e+02 1.865000000000000000e+03 1.072386058981233292e+00 1.073307499999941683e+00
1.360000000000000000e+02 1.864000000000000000e+03 1.072961373390557860e+00 1.073663999999941554e+00
1.370000000000000000e+02 1.863000000000000000e+03 1.073537305421363497e+00 1.074019499999941507e+00
1.390000000000000000e+02 1.861000000000000000e+03 1.074691026329930077e+00 1.074727499999942104e+00
1.410000000000000000e+02 1.859000000000000000e+03 1.075847229693383644e+00 1.076360999999941948e+00
1.430000000000000000e+02 1.857000000000000000e+03 1.077005923532579512e+00 1.077059999999942175e+00
1.450000000000000000e+02 1.855000000000000000e+03 1.078167115902964879e+00 1.079609999999942227e+00
1.460000000000000000e+02 1.854000000000000000e+03 1.078748651564185534e+00 1.079954999999942045e+00
1.450000000000000000e+02 1.855000000000000000e+03 1.078167115902964879e+00 1.078682499999941813e+00
1.470000000000000000e+02 1.853000000000000000e+03 1.079330814894765345e+00 1.078445999999941618e+00
1.460000000000000000e+02 1.854000000000000000e+03 1.078748651564185534e+00 1.078100999999941800e+00
1.490000000000000000e+02 1.851000000000000000e+03 1.080497028633171208e+00 1.079132999999941944e+00
1.480000000000000000e+02 1.852000000000000000e+03 1.079913606911446999e+00 1.078789999999941962e+00
1.490000000000000000e+02 1.851000000000000000e+03 1.080497028633171208e+00 1.079132999999941944e+00
1.510000000000000000e+02 1.849000000000000000e+03 1.081665765278528868e+00 1.081664999999941923e+00
1.520000000000000000e+02 1.848000000000000000e+03 1.082251082251082241e+00 1.082003999999941790e+00
1.530000000000000000e+02 1.847000000000000000e+03 1.082837033026529561e+00 1.082341999999941962e+00
1.540000000000000000e+02 1.846000000000000000e+03 1.083423618634886232e+00 1.082678999999941993e+00
1.550000000000000000e+02 1.845000000000000000e+03 1.084010840108400986e+00 1.083937499999942267e+00
1.580000000000000000e+02 1.842000000000000000e+03 1.085776330076004381e+00 1.086779999999942126e+00
1.590000000000000000e+02 1.841000000000000000e+03 1.086366105377512215e+00 1.087110499999942137e+00
1.600000000000000000e+02 1.840000000000000000e+03 1.086956521739130377e+00 1.087439999999942453e+00
1.630000000000000000e+02 1.837000000000000000e+03 1.088731627653783285e+00 1.091177999999942472e+00
1.640000000000000000e+02 1.836000000000000000e+03 1.089324618736383421e+00 1.091501999999942463e+00
1.650000000000000000e+02 1.835000000000000000e+03 1.089918256130790297e+00 1.092742499999941996e+00
1.670000000000000000e+02 1.833000000000000000e+03 1.091107474086197460e+00 1.095217499999941779e+00
1.680000000000000000e+02 1.832000000000000000e+03 1.091703056768559055e+00 1.096451999999941584e+00
1.730000000000000000e+02 1.827000000000000000e+03 1.094690749863163726e+00 1.098940499999941700e+00
1.740000000000000000e+02 1.826000000000000000e+03 1.095290251916757995e+00 1.099251999999941720e+00
1.750000000000000000e+02 1.825000000000000000e+03 1.095890410958904049e+00 1.099562499999941823e+00
1.760000000000000000e+02 1.824000000000000000e+03 1.096491228070175517e+00 1.099871999999941563e+00
1.770000000000000000e+02 1.823000000000000000e+03 1.097092704333516133e+00 1.102914999999941248e+00
1.820000000000000000e+02 1.818000000000000000e+03 1.100110011001100174e+00 1.105343999999941484e+00
1.830000000000000000e+02 1.817000000000000000e+03 1.100715465052283903e+00 1.106552999999941722e+00
1.840000000000000000e+02 1.816000000000000000e+03 1.101321585903083600e+00 1.107759999999941458e+00
1.850000000000000000e+02 1.815000000000000000e+03 1.101928374655647414e+00 1.108057499999941298e+00
1.860000000000000000e+02 1.814000000000000000e+03 1.102535832414553552e+00 1.108353999999941220e+00
1.880000000000000000e+02 1.812000000000000000e+03 1.103752759381898541e+00 1.111661999999941530e+00
1.890000000000000000e+02 1.811000000000000000e+03 1.104362230811706258e+00 1.112859499999941271e+00
1.900000000000000000e+02 1.810000000000000000e+03 1.104972375690607800e+00 1.114054999999941176e+00
1.910000000000000000e+02 1.809000000000000000e+03 1.105583195135434016e+00 1.114343999999941159e+00
1.930000000000000000e+02 1.807000000000000000e+03 1.106806862202545760e+00 1.114918999999941374e+00
1.920000000000000000e+02 1.808000000000000000e+03 1.106194690265486669e+00 1.114631999999941225e+00
1.930000000000000000e+02 1.807000000000000000e+03 1.106806862202545760e+00 1.114918999999941374e+00
1.920000000000000000e+02 1.808000000000000000e+03 1.106194690265486669e+00 1.114631999999941225e+00
1.930000000000000000e+02 1.807000000000000000e+03 1.106806862202545760e+00 1.114918999999941374e+00
1.940000000000000000e+02 1.806000000000000000e+03 1.107419712070874862e+00 1.115204999999941604e+00
1.950000000000000000e+02 1.805000000000000000e+03 1.108033240997229996e+00 1.115489999999941695e+00
1.970000000000000000e+02 1.803000000000000000e+03 1.109262340543538450e+00 1.116056999999942123e+00
1.980000000000000000e+02 1.802000000000000000e+03 1.109877913429522689e+00 1.116338999999942017e+00
1.990000000000000000e+02 1.801000000000000000e+03 1.110494169905607897e+00 1.117520499999941963e+00
2.000000000000000000e+02 1.800000000000000000e+03 1.111111111111111160e+00 1.118699999999941630e+00
2.020000000000000000e+02 1.798000000000000000e+03 1.112347052280311388e+00 1.121052999999942124e+00
2.030000000000000000e+02 1.797000000000000000e+03 1.112966054535336591e+00 1.122226499999941840e+00
2.050000000000000000e+02 1.795000000000000000e+03 1.114206128133704787e+00 1.123669999999941771e+00
2.060000000000000000e+02 1.794000000000000000e+03 1.114827201783723520e+00 1.123940999999941903e+00
2.080000000000000000e+02 1.792000000000000000e+03 1.116071428571428603e+00 1.124479999999942192e+00
2.090000000000000000e+02 1.791000000000000000e+03 1.116694584031267423e+00 1.124747999999942349e+00
2.100000000000000000e+02 1.790000000000000000e+03 1.117318435754189876e+00 1.125014999999942589e+00
2.110000000000000000e+02 1.789000000000000000e+03 1.117942984907769777e+00 1.125280999999942466e+00
2.120000000000000000e+02 1.788000000000000000e+03 1.118568232662192408e+00 1.135379999999942102e+00
2.140000000000000000e+02 1.786000000000000000e+03 1.119820828667413171e+00 1.135895999999942285e+00
2.160000000000000000e+02 1.784000000000000000e+03 1.121076233183856408e+00 1.137299999999942468e+00
2.180000000000000000e+02 1.782000000000000000e+03 1.122334455667788999e+00 1.138697999999942478e+00
2.210000000000000000e+02 1.779000000000000000e+03 1.124227093872962380e+00 1.142117999999942013e+00
2.220000000000000000e+02 1.778000000000000000e+03 1.124859392575928041e+00 1.142364999999942343e+00
2.240000000000000000e+02 1.776000000000000000e+03 1.126126126126126170e+00 1.145519999999941918e+00
2.260000000000000000e+02 1.774000000000000000e+03 1.127395715896279516e+00 1.146003999999942291e+00
2.290000000000000000e+02 1.771000000000000000e+03 1.129305477131564039e+00 1.146722499999942357e+00
2.300000000000000000e+02 1.770000000000000000e+03 1.129943502824858781e+00 1.147844999999942051e+00
2.330000000000000000e+02 1.767000000000000000e+03 1.131861912846632734e+00 1.151200499999942117e+00
2.350000000000000000e+02 1.765000000000000000e+03 1.133144475920679906e+00 1.151662499999942302e+00
2.360000000000000000e+02 1.764000000000000000e+03 1.133786848072562359e+00 1.151891999999942184e+00
2.380000000000000000e+02 1.762000000000000000e+03 1.135073779795686688e+00 1.152347999999942418e+00
2.400000000000000000e+02 1.760000000000000000e+03 1.136363636363636465e+00 1.152799999999942315e+00
2.410000000000000000e+02 1.759000000000000000e+03 1.137009664582149027e+00 1.153024499999942387e+00
2.440000000000000000e+02 1.756000000000000000e+03 1.138952164009111589e+00 1.154569999999942809e+00
2.480000000000000000e+02 1.752000000000000000e+03 1.141552511415525162e+00 1.156319999999942727e+00
2.470000000000000000e+02 1.753000000000000000e+03 1.140901312036508797e+00 1.156103499999942663e+00
2.480000000000000000e+02 1.752000000000000000e+03 1.141552511415525162e+00 1.156319999999942727e+00
2.500000000000000000e+02 1.750000000000000000e+03 1.142857142857142794e+00 1.156749999999942879e+00
2.510000000000000000e+02 1.749000000000000000e+03 1.143510577472841572e+00 1.156963499999942968e+00
2.520000000000000000e+02 1.748000000000000000e+03 1.144164759725400549e+00 1.157175999999942695e+00
2.540000000000000000e+02 1.746000000000000000e+03 1.145475372279495918e+00 1.157597999999942839e+00
2.530000000000000000e+02 1.747000000000000000e+03 1.144819690898683406e+00 1.157387499999942726e+00
2.540000000000000000e+02 1.746000000000000000e+03 1.145475372279495918e+00 1.158470999999942963e+00
2.530000000000000000e+02 1.747000000000000000e+03 1.144819690898683406e+00 1.158260999999942698e+00
2.550000000000000000e+02 1.745000000000000000e+03 1.146131805157593053e+00 1.158679999999943089e+00
2.560000000000000000e+02 1.744000000000000000e+03 1.146788990825688082e+00 1.159759999999942837e+00
2.550000000000000000e+02 1.745000000000000000e+03 1.146131805157593053e+00 1.159552499999943143e+00
2.540000000000000000e+02 1.746000000000000000e+03 1.145475372279495918e+00 1.159343999999942865e+00
2.550000000000000000e+02 1.745000000000000000e+03 1.146131805157593053e+00 1.159552499999943143e+00
2.570000000000000000e+02 1.743000000000000000e+03 1.147446930579460789e+00 1.161709499999942885e+00
2.590000000000000000e+02 1.741000000000000000e+03 1.148765077541642698e+00 1.162117499999943071e+00
2.600000000000000000e+02 1.740000000000000000e+03 1.149425287356321768e+00 1.163189999999943103e+00
2.590000000000000000e+02 1.741000000000000000e+03 1.148765077541642698e+00 1.162987999999942845e+00
2.600000000000000000e+02 1.740000000000000000e+03 1.149425287356321768e+00 1.164059999999943029e+00
2.610000000000000000e+02 1.739000000000000000e+03 1.150086256469235124e+00 1.164260499999943077e+00
2.600000000000000000e+02 1.740000000000000000e+03 1.149425287356321768e+00 1.162319999999942954e+00
2.590000000000000000e+02 1.741000000000000000e+03 1.148765077541642698e+00 1.162117499999943071e+00
2.600000000000000000e+02 1.740000000000000000e+03 1.149425287356321768e+00 1.162319999999943176e+00
2.610000000000000000e+02 1.739000000000000000e+03 1.150086256469235124e+00 1.162521499999943364e+00
2.650000000000000000e+02 1.735000000000000000e+03 1.152737752161383300e+00 1.163317499999943605e+00
2.660000000000000000e+02 1.734000000000000000e+03 1.153402537485582524e+00 1.167848999999943738e+00
2.670000000000000000e+02 1.733000000000000000e+03 1.154068090017311032e+00 1.168041999999943847e+00
2.680000000000000000e+02 1.732000000000000000e+03 1.154734411085450274e+00 1.166501999999944195e+00
2.700000000000000000e+02 1.730000000000000000e+03 1.156069364161849800e+00 1.168614999999944004e+00
2.710000000000000000e+02 1.729000000000000000e+03 1.156737998843262005e+00 1.169668499999943823e+00
2.730000000000000000e+02 1.727000000000000000e+03 1.158077591198610312e+00 1.170905999999944047e+00
2.740000000000000000e+02 1.726000000000000000e+03 1.158748551564310558e+00 1.171953999999944207e+00
2.750000000000000000e+02 1.725000000000000000e+03 1.159420289855072506e+00 1.172137499999944321e+00
2.740000000000000000e+02 1.726000000000000000e+03 1.158748551564310558e+00 1.162460999999944899e+00
2.750000000000000000e+02 1.725000000000000000e+03 1.159420289855072506e+00 1.162649999999944894e+00
2.740000000000000000e+02 1.726000000000000000e+03 1.158748551564310558e+00 1.161597999999944841e+00
2.760000000000000000e+02 1.724000000000000000e+03 1.160092807424593975e+00 1.162837999999944971e+00
2.770000000000000000e+02 1.723000000000000000e+03 1.160766105629715605e+00 1.164747999999945050e+00
2.780000000000000000e+02 1.722000000000000000e+03 1.161440185830429739e+00 1.165793999999944930e+00
2.770000000000000000e+02 1.723000000000000000e+03 1.160766105629715605e+00 1.164747999999945050e+00
2.780000000000000000e+02 1.722000000000000000e+03 1.161440185830429739e+00 1.165793999999944930e+00
2.790000000000000000e+02 1.721000000000000000e+03 1.162115049389889521e+00 1.165977499999945044e+00
2.830000000000000000e+02 1.717000000000000000e+03 1.164822364589400028e+00 1.167559999999945308e+00
2.840000000000000000e+02 1.716000000000000000e+03 1.165501165501165559e+00 1.168595999999945123e+00
2.850000000000000000e+02 1.715000000000000000e+03 1.166180758017492769e+00 1.168772499999945369e+00
2.870000000000000000e+02 1.713000000000000000e+03 1.167542323409223481e+00 1.169978999999945479e+00
2.880000000000000000e+02 1.712000000000000000e+03 1.168224299065420579e+00 1.170151999999945458e+00
2.900000000000000000e+02 1.710000000000000000e+03 1.169590643274853736e+00 1.170494999999945662e+00
2.930000000000000000e+02 1.707000000000000000e+03 1.171646162858816620e+00 1.172708999999945823e+00
2.940000000000000000e+02 1.706000000000000000e+03 1.172332942555685875e+00 1.172874999999945489e+00
2.930000000000000000e+02 1.707000000000000000e+03 1.171646162858816620e+00 1.172708999999945378e+00
2.950000000000000000e+02 1.705000000000000000e+03 1.173020527859237605e+00 1.173892499999945382e+00
2.960000000000000000e+02 1.704000000000000000e+03 1.173708920187793492e+00 1.174055999999945810e+00
2.990000000000000000e+02 1.701000000000000000e+03 1.175778953556731343e+00 1.174540499999946030e+00
3.000000000000000000e+02 1.700000000000000000e+03 1.176470588235294157e+00 1.173849999999946325e+00
3.020000000000000000e+02 1.698000000000000000e+03 1.177856301531213123e+00 1.175015999999946548e+00
3.040000000000000000e+02 1.696000000000000000e+03 1.179245283018867996e+00 1.176175999999946375e+00
3.060000000000000000e+02 1.694000000000000000e+03 1.180637544273907880e+00 1.176482999999946877e+00
3.050000000000000000e+02 1.695000000000000000e+03 1.179941002949852491e+00 1.175482499999946917e+00
3.060000000000000000e+02 1.694000000000000000e+03 1.180637544273907880e+00 1.176482999999947099e+00
3.070000000000000000e+02 1.693000000000000000e+03 1.181334908446544540e+00 1.177481499999946779e+00
3.060000000000000000e+02 1.694000000000000000e+03 1.180637544273907880e+00 1.177329999999946697e+00
3.070000000000000000e+02 1.693000000000000000e+03 1.181334908446544540e+00 1.177481499999946779e+00
3.080000000000000000e+02 1.692000000000000000e+03 1.182033096926713878e+00 1.177631999999946943e+00
3.090000000000000000e+02 1.691000000000000000e+03 1.182732111176818535e+00 1.177781499999946968e+00
3.110000000000000000e+02 1.689000000000000000e+03 1.184132622853759642e+00 1.178077499999947042e+00
3.120000000000000000e+02 1.688000000000000000e+03 1.184834123222748836e+00 1.178223999999947313e+00
3.140000000000000000e+02 1.686000000000000000e+03 1.186239620403321426e+00 1.179356999999947364e+00
3.150000000000000000e+02 1.685000000000000000e+03 1.186943620178041447e+00 1.180342499999947448e+00
3.180000000000000000e+02 1.682000000000000000e+03 1.189060642092746756e+00 1.180763999999947744e+00
3.200000000000000000e+02 1.680000000000000000e+03 1.190476190476190466e+00 1.182719999999947813e+00
3.190000000000000000e+02 1.681000000000000000e+03 1.189767995240927911e+00 1.182583499999947607e+00
3.220000000000000000e+02 1.678000000000000000e+03 1.191895113230035719e+00 1.184667999999947652e+00
3.230000000000000000e+02 1.677000000000000000e+03 1.192605843768634433e+00 1.184800499999947743e+00
3.250000000000000000e+02 1.675000000000000000e+03 1.194029850746268551e+00 1.185062499999948171e+00
3.240000000000000000e+02 1.676000000000000000e+03 1.193317422434367447e+00 1.184931999999948138e+00
3.260000000000000000e+02 1.674000000000000000e+03 1.194743130227001293e+00 1.186865999999947796e+00
3.280000000000000000e+02 1.672000000000000000e+03 1.196172248803827776e+00 1.188791999999948112e+00
3.290000000000000000e+02 1.671000000000000000e+03 1.196888090963494911e+00 1.192258499999948151e+00
3.320000000000000000e+02 1.668000000000000000e+03 1.199040767386091222e+00 1.195121999999948281e+00
3.340000000000000000e+02 1.666000000000000000e+03 1.200480192076830654e+00 1.196187999999948515e+00
3.370000000000000000e+02 1.663000000000000000e+03 1.202645820805772647e+00 1.199022999999948658e+00
3.380000000000000000e+02 1.662000000000000000e+03 1.203369434416365902e+00 1.199132999999948712e+00
3.400000000000000000e+02 1.660000000000000000e+03 1.204819277108433839e+00 1.200179999999948510e+00
3.390000000000000000e+02 1.661000000000000000e+03 1.204093919325707418e+00 1.199241999999948627e+00
3.410000000000000000e+02 1.659000000000000000e+03 1.205545509342977661e+00 1.201945499999948819e+00
3.430000000000000000e+02 1.657000000000000000e+03 1.207000603500301805e+00 1.202153499999948805e+00
3.440000000000000000e+02 1.656000000000000000e+03 1.207729468599033851e+00 1.199771999999949212e+00
3.450000000000000000e+02 1.655000000000000000e+03 1.208459214501510504e+00 1.200702499999949380e+00
3.470000000000000000e+02 1.653000000000000000e+03 1.209921355111917673e+00 1.200904499999949415e+00
3.480000000000000000e+02 1.652000000000000000e+03 1.210653753026634361e+00 1.202655999999949543e+00
3.470000000000000000e+02 1.653000000000000000e+03 1.209921355111917673e+00 1.201730999999949256e+00
3.490000000000000000e+02 1.651000000000000000e+03 1.211387038158691754e+00 1.204404499999949696e+00
3.530000000000000000e+02 1.647000000000000000e+03 1.214329083181542090e+00 1.208074499999949980e+00
3.550000000000000000e+02 1.645000000000000000e+03 1.215805471124620007e+00 1.209074999999949940e+00
3.560000000000000000e+02 1.644000000000000000e+03 1.216545012165450190e+00 1.209161999999949888e+00
3.570000000000000000e+02 1.643000000000000000e+03 1.217285453438831322e+00 1.209247999999949919e+00
3.580000000000000000e+02 1.642000000000000000e+03 1.218026796589525063e+00 1.209332999999949809e+00
3.590000000000000000e+02 1.641000000000000000e+03 1.218769043266300978e+00 1.209416999999950226e+00
3.610000000000000000e+02 1.639000000000000000e+03 1.220256253813300829e+00 1.210401499999950170e+00
3.600000000000000000e+02 1.640000000000000000e+03 1.219512195121951192e+00 1.210319999999950324e+00
3.610000000000000000e+02 1.639000000000000000e+03 1.220256253813300829e+00 1.210401499999950392e+00
3.630000000000000000e+02 1.637000000000000000e+03 1.221747098350641325e+00 1.212198499999950663e+00
3.640000000000000000e+02 1.636000000000000000e+03 1.222493887530562429e+00 1.212275999999950393e+00
3.630000000000000000e+02 1.637000000000000000e+03 1.221747098350641325e+00 1.211379999999950385e+00
3.640000000000000000e+02 1.636000000000000000e+03 1.222493887530562429e+00 1.212275999999950393e+00
3.630000000000000000e+02 1.637000000000000000e+03 1.221747098350641325e+00 1.211379999999950385e+00
3.640000000000000000e+02 1.636000000000000000e+03 1.222493887530562429e+00 1.211457999999950408e+00
3.660000000000000000e+02 1.634000000000000000e+03 1.223990208078335362e+00 1.212427999999950545e+00
3.650000000000000000e+02 1.635000000000000000e+03 1.223241590214067198e+00 1.212352499999950428e+00
3.660000000000000000e+02 1.634000000000000000e+03 1.223990208078335362e+00 1.211610999999950478e+00
3.690000000000000000e+02 1.631000000000000000e+03 1.226241569589209046e+00 1.211832999999950866e+00
3.700000000000000000e+02 1.630000000000000000e+03 1.226993865030674868e+00 1.213534999999950736e+00
3.710000000000000000e+02 1.629000000000000000e+03 1.227747084100675234e+00 1.213604999999950973e+00
3.730000000000000000e+02 1.627000000000000000e+03 1.229256299938537245e+00 1.214555499999950827e+00
3.740000000000000000e+02 1.626000000000000000e+03 1.230012300123001223e+00 1.214621999999951019e+00
3.730000000000000000e+02 1.627000000000000000e+03 1.229256299938537245e+00 1.212928499999951004e+00
3.740000000000000000e+02 1.626000000000000000e+03 1.230012300123001223e+00 1.214621999999951019e+00
