# cr len_gsub, pn, pdi
1.589000000000000000e+03 4.200000000000000000e+02 4.761904761904761862e+00 2.022300000000015086e+00
1.591000000000000000e+03 4.190000000000000000e+02 4.773269689737469790e+00 2.036549500000015556e+00
1.592000000000000000e+03 4.180000000000000000e+02 4.784688995215311103e+00 2.025210000000015498e+00
1.593000000000000000e+03 4.170000000000000000e+02 4.796163069544364888e+00 2.008272000000014046e+00
1.595000000000000000e+03 4.150000000000000000e+02 4.819277108433735357e+00 1.999885000000013902e+00
1.593000000000000000e+03 4.180000000000000000e+02 4.784688995215311103e+00 2.074116000000015170e+00
1.597000000000000000e+03 4.140000000000000000e+02 4.830917874396135403e+00 2.062134000000014122e+00
1.601000000000000000e+03 4.090000000000000000e+02 4.889975550122249714e+00 2.088149500000013870e+00
1.606000000000000000e+03 4.050000000000000000e+02 4.938271604938271331e+00 2.077042500000014336e+00
1.607000000000000000e+03 4.040000000000000000e+02 4.950495049504950451e+00 2.107264000000014015e+00
1.616000000000000000e+03 3.950000000000000000e+02 5.063291139240506666e+00 2.073355000000013604e+00
1.617000000000000000e+03 3.940000000000000000e+02 5.076142131979695549e+00 2.135874000000013151e+00
1.620000000000000000e+03 3.910000000000000000e+02 5.115089514066496257e+00 2.118438000000012700e+00
1.625000000000000000e+03 3.860000000000000000e+02 5.181347150259067114e+00 2.093471000000012516e+00
1.623000000000000000e+03 3.880000000000000000e+02 5.154639175257732298e+00 2.102960000000012375e+00
1.625000000000000000e+03 3.860000000000000000e+02 5.181347150259067114e+00 2.101577000000013129e+00
1.628000000000000000e+03 3.830000000000000000e+02 5.221932114882506859e+00 2.077009000000012318e+00
1.626000000000000000e+03 3.850000000000000000e+02 5.194805194805194759e+00 2.076497500000012320e+00
1.628000000000000000e+03 3.830000000000000000e+02 5.221932114882506859e+00 2.039092000000011673e+00
1.631000000000000000e+03 3.800000000000000000e+02 5.263157894736842479e+00 2.104630000000012657e+00
1.635000000000000000e+03 3.750000000000000000e+02 5.333333333333333037e+00 2.129437500000012307e+00
1.640000000000000000e+03 3.710000000000000000e+02 5.390835579514824616e+00 2.111546500000012649e+00
1.642000000000000000e+03 3.690000000000000000e+02 5.420054200542005596e+00 2.154960000000012865e+00
1.646000000000000000e+03 3.650000000000000000e+02 5.479452054794520244e+00 2.167005000000011616e+00
1.645000000000000000e+03 3.660000000000000000e+02 5.464480874316939740e+00 2.199660000000012605e+00
1.656000000000000000e+03 3.560000000000000000e+02 5.617977528089888040e+00 2.220728000000010915e+00
1.652000000000000000e+03 3.590000000000000000e+02 5.571030640668523937e+00 2.215568500000010932e+00
1.650000000000000000e+03 3.610000000000000000e+02 5.540166204986149978e+00 2.192533500000011237e+00
1.657000000000000000e+03 3.560000000000000000e+02 5.617977528089888040e+00 2.184594000000010361e+00
1.656000000000000000e+03 3.570000000000000000e+02 5.602240896358543054e+00 2.231607000000010554e+00
1.659000000000000000e+03 3.550000000000000000e+02 5.633802816901408050e+00 2.187865000000010607e+00
1.658000000000000000e+03 3.560000000000000000e+02 5.617977528089888040e+00 2.175694000000010231e+00
1.656000000000000000e+03 3.580000000000000000e+02 5.586592178770949602e+00 2.207070000000010968e+00
1.660000000000000000e+03 3.540000000000000000e+02 5.649717514124294127e+00 2.214270000000009730e+00
1.664000000000000000e+03 3.490000000000000000e+02 5.730659025787965710e+00 2.165894000000010866e+00
1.665000000000000000e+03 3.480000000000000000e+02 5.747126436781608838e+00 2.139156000000010494e+00
1.660000000000000000e+03 3.530000000000000000e+02 5.665722379603399084e+00 2.163890000000010527e+00
1.668000000000000000e+03 3.450000000000000000e+02 5.797101449275362306e+00 2.182642500000009811e+00
1.666000000000000000e+03 3.460000000000000000e+02 5.780346820809248776e+00 2.189661000000010294e+00
1.662000000000000000e+03 3.500000000000000000e+02 5.714285714285714413e+00 2.168075000000010188e+00
1.665000000000000000e+03 3.470000000000000000e+02 5.763688760806916278e+00 2.223923000000010308e+00
1.668000000000000000e+03 3.430000000000000000e+02 5.830903790087463179e+00 2.230872000000011290e+00
1.670000000000000000e+03 3.420000000000000000e+02 5.847953216374269125e+00 2.197179000000010429e+00
1.669000000000000000e+03 3.430000000000000000e+02 5.830903790087463179e+00 2.213207500000011319e+00
1.667000000000000000e+03 3.440000000000000000e+02 5.813953488372092693e+00 2.245804000000012124e+00
1.666000000000000000e+03 3.450000000000000000e+02 5.797101449275362306e+00 2.265270000000010331e+00
1.674000000000000000e+03 3.370000000000000000e+02 5.934718100890207459e+00 2.254193000000010105e+00
1.679000000000000000e+03 3.320000000000000000e+02 6.024096385542168974e+00 2.201326000000010108e+00
1.677000000000000000e+03 3.340000000000000000e+02 5.988023952095808511e+00 2.247820000000010587e+00
1.676000000000000000e+03 3.350000000000000000e+02 5.970149253731343642e+00 2.187215000000010345e+00
1.679000000000000000e+03 3.320000000000000000e+02 6.024096385542168974e+00 2.168458000000009989e+00
1.684000000000000000e+03 3.270000000000000000e+02 6.116207951070336435e+00 2.263494000000009887e+00
1.679000000000000000e+03 3.320000000000000000e+02 6.024096385542168974e+00 2.289970000000010497e+00
1.681000000000000000e+03 3.300000000000000000e+02 6.060606060606060552e+00 2.286405000000010013e+00
1.682000000000000000e+03 3.300000000000000000e+02 6.060606060606060552e+00 2.267100000000009885e+00
1.686000000000000000e+03 3.260000000000000000e+02 6.134969325153374342e+00 2.277273000000009429e+00
1.687000000000000000e+03 3.250000000000000000e+02 6.153846153846154188e+00 2.264437500000008985e+00
1.688000000000000000e+03 3.240000000000000000e+02 6.172839506172839386e+00 2.283552000000009574e+00
1.689000000000000000e+03 3.220000000000000000e+02 6.211180124223602661e+00 2.246916000000009905e+00
1.687000000000000000e+03 3.240000000000000000e+02 6.172839506172839386e+00 2.179548000000008923e+00
1.693000000000000000e+03 3.190000000000000000e+02 6.269592476489028066e+00 2.214338500000008647e+00
1.689000000000000000e+03 3.230000000000000000e+02 6.191950464396285270e+00 2.198338000000008563e+00
1.691000000000000000e+03 3.210000000000000000e+02 6.230529595015576128e+00 2.222283000000008446e+00
1.689000000000000000e+03 3.230000000000000000e+02 6.191950464396285270e+00 2.243073500000008824e+00
1.684000000000000000e+03 3.280000000000000000e+02 6.097560975609756184e+00 2.193172000000008115e+00
1.689000000000000000e+03 3.230000000000000000e+02 6.191950464396285270e+00 2.240651000000008608e+00
1.695000000000000000e+03 3.170000000000000000e+02 6.309148264984226984e+00 2.185081000000007823e+00
1.700000000000000000e+03 3.120000000000000000e+02 6.410256410256410575e+00 2.184936000000007539e+00
1.698000000000000000e+03 3.140000000000000000e+02 6.369426751592357050e+00 2.221550000000008573e+00
1.695000000000000000e+03 3.170000000000000000e+02 6.309148264984226984e+00 2.157819000000008813e+00
1.694000000000000000e+03 3.180000000000000000e+02 6.289308176100629311e+00 2.152065000000007888e+00
1.699000000000000000e+03 3.130000000000000000e+02 6.389776357827476438e+00 2.199138000000008475e+00
1.696000000000000000e+03 3.160000000000000000e+02 6.329113924050632889e+00 2.178346000000008775e+00
1.705000000000000000e+03 3.070000000000000000e+02 6.514657980456026287e+00 2.230815500000007834e+00
1.702000000000000000e+03 3.100000000000000000e+02 6.451612903225806051e+00 2.239440000000008535e+00
1.703000000000000000e+03 3.090000000000000000e+02 6.472491909385113651e+00 2.236233000000007909e+00
1.705000000000000000e+03 3.070000000000000000e+02 6.514657980456026287e+00 2.283159000000007932e+00
1.702000000000000000e+03 3.090000000000000000e+02 6.472491909385113651e+00 2.227117500000007855e+00
1.707000000000000000e+03 3.050000000000000000e+02 6.557377049180328044e+00 2.181665000000007737e+00
1.709000000000000000e+03 3.030000000000000000e+02 6.600660066006600601e+00 2.187205500000007685e+00
1.705000000000000000e+03 3.070000000000000000e+02 6.514657980456026287e+00 2.152223500000006950e+00
1.704000000000000000e+03 3.080000000000000000e+02 6.493506493506493449e+00 2.207590000000006825e+00
1.706000000000000000e+03 3.060000000000000000e+02 6.535947712418300526e+00 2.130831000000006803e+00
1.710000000000000000e+03 3.030000000000000000e+02 6.600660066006600601e+00 2.152966500000006445e+00
1.708000000000000000e+03 3.040000000000000000e+02 6.578947368421052211e+00 2.224672000000007088e+00
1.710000000000000000e+03 3.010000000000000000e+02 6.644518272425249172e+00 2.195193000000007277e+00
1.707000000000000000e+03 3.050000000000000000e+02 6.557377049180328044e+00 2.150555000000007322e+00
1.710000000000000000e+03 3.020000000000000000e+02 6.622516556291390799e+00 2.162622000000006484e+00
1.709000000000000000e+03 3.020000000000000000e+02 6.622516556291390799e+00 2.160810000000006337e+00
1.711000000000000000e+03 3.020000000000000000e+02 6.622516556291390799e+00 2.047107000000006227e+00
1.717000000000000000e+03 2.960000000000000000e+02 6.756756756756757021e+00 2.169532000000006455e+00
1.723000000000000000e+03 2.910000000000000000e+02 6.872852233676975509e+00 2.207962500000006489e+00
1.719000000000000000e+03 2.950000000000000000e+02 6.779661016949152241e+00 2.201732500000006532e+00
1.713000000000000000e+03 3.000000000000000000e+02 6.666666666666666963e+00 2.204700000000006099e+00
1.717000000000000000e+03 2.960000000000000000e+02 6.756756756756757021e+00 2.204164000000006229e+00
1.719000000000000000e+03 2.940000000000000000e+02 6.802721088435373709e+00 2.246601000000006731e+00
1.718000000000000000e+03 2.960000000000000000e+02 6.756756756756757021e+00 2.239832000000006929e+00
1.720000000000000000e+03 2.930000000000000000e+02 6.825938566552901321e+00 2.264304000000006756e+00
1.725000000000000000e+03 2.880000000000000000e+02 6.944444444444444642e+00 2.255472000000006805e+00
1.723000000000000000e+03 2.900000000000000000e+02 6.896551724137930606e+00 2.301295000000006752e+00
1.724000000000000000e+03 2.890000000000000000e+02 6.920415224913495145e+00 2.296394000000006930e+00
1.727000000000000000e+03 2.860000000000000000e+02 6.993006993006993355e+00 2.295578999999995595e+00
1.728000000000000000e+03 2.850000000000000000e+02 7.017543859649122417e+00 2.289262499999995093e+00
1.729000000000000000e+03 2.840000000000000000e+02 7.042253521126760951e+00 2.312469999999991366e+00
1.735000000000000000e+03 2.780000000000000000e+02 7.194244604316546443e+00 2.398166999999984839e+00
1.736000000000000000e+03 2.780000000000000000e+02 7.194244604316546443e+00 2.380096999999984586e+00
1.738000000000000000e+03 2.770000000000000000e+02 7.220216606498194523e+00 2.330677999999985595e+00
1.735000000000000000e+03 2.800000000000000000e+02 7.142857142857143238e+00 2.374679999999985025e+00
1.734000000000000000e+03 2.810000000000000000e+02 7.117437722419929003e+00 2.384706499999984519e+00
1.733000000000000000e+03 2.820000000000000000e+02 7.092198581560283266e+00 2.379233999999984750e+00
1.738000000000000000e+03 2.770000000000000000e+02 7.220216606498194523e+00 2.346466999999985870e+00
1.735000000000000000e+03 2.800000000000000000e+02 7.142857142857143238e+00 2.384619999999983531e+00
1.738000000000000000e+03 2.770000000000000000e+02 7.220216606498194523e+00 2.245777499999992877e+00
1.739000000000000000e+03 2.760000000000000000e+02 7.246376811594203105e+00 2.399267999999983303e+00
1.740000000000000000e+03 2.750000000000000000e+02 7.272727272727272485e+00 2.379712499999983688e+00
1.745000000000000000e+03 2.700000000000000000e+02 7.407407407407407440e+00 2.338469999999984950e+00
1.743000000000000000e+03 2.720000000000000000e+02 7.352941176470587870e+00 2.360823999999984935e+00
1.748000000000000000e+03 2.680000000000000000e+02 7.462686567164179330e+00 2.357595999999985370e+00
1.749000000000000000e+03 2.670000000000000000e+02 7.490636704119849831e+00 2.356942499999985507e+00
1.750000000000000000e+03 2.650000000000000000e+02 7.547169811320754818e+00 2.361944999999985750e+00
1.747000000000000000e+03 2.690000000000000000e+02 7.434944237918215570e+00 2.249377999999988109e+00
1.746000000000000000e+03 2.690000000000000000e+02 7.434944237918215570e+00 2.272646499999987579e+00
1.747000000000000000e+03 2.690000000000000000e+02 7.434944237918215570e+00 2.230144499999989538e+00
1.746000000000000000e+03 2.700000000000000000e+02 7.407407407407407440e+00 2.172689999999995791e+00
1.743000000000000000e+03 2.720000000000000000e+02 7.352941176470587870e+00 2.269703999999987953e+00
1.745000000000000000e+03 2.700000000000000000e+02 7.407407407407407440e+00 2.236274999999988466e+00
1.747000000000000000e+03 2.690000000000000000e+02 7.434944237918215570e+00 2.249781499999987666e+00
1.749000000000000000e+03 2.670000000000000000e+02 7.490636704119849831e+00 2.226512999999988640e+00
1.750000000000000000e+03 2.660000000000000000e+02 7.518796992481203034e+00 2.230941999999988212e+00
1.746000000000000000e+03 2.690000000000000000e+02 7.434944237918215570e+00 2.259196499999987395e+00
1.750000000000000000e+03 2.650000000000000000e+02 7.547169811320754818e+00 2.248789999999986300e+00
1.754000000000000000e+03 2.610000000000000000e+02 7.662835249042145414e+00 2.246035499999986751e+00
1.758000000000000000e+03 2.580000000000000000e+02 7.751937984496123590e+00 2.227958999999986922e+00
1.756000000000000000e+03 2.600000000000000000e+02 7.692307692307692513e+00 2.238859999999986972e+00
1.755000000000000000e+03 2.610000000000000000e+02 7.662835249042145414e+00 2.220457499999988205e+00
1.750000000000000000e+03 2.660000000000000000e+02 7.518796992481203034e+00 2.188381999999990057e+00
1.753000000000000000e+03 2.630000000000000000e+02 7.604562737642585724e+00 2.158703999999989520e+00
1.747000000000000000e+03 2.680000000000000000e+02 7.462686567164179330e+00 2.171335999999993494e+00
1.751000000000000000e+03 2.650000000000000000e+02 7.547169811320754818e+00 2.220434999999987724e+00
1.755000000000000000e+03 2.610000000000000000e+02 7.662835249042145414e+00 2.196967499999988416e+00
1.752000000000000000e+03 2.630000000000000000e+02 7.604562737642585724e+00 2.202098999999988926e+00
1.751000000000000000e+03 2.650000000000000000e+02 7.547169811320754818e+00 2.282842499999986785e+00
1.753000000000000000e+03 2.630000000000000000e+02 7.604562737642585724e+00 2.261142499999987177e+00
1.755000000000000000e+03 2.610000000000000000e+02 7.662835249042145414e+00 2.259346499999987934e+00
1.753000000000000000e+03 2.630000000000000000e+02 7.604562737642585724e+00 2.233921999999988639e+00
1.756000000000000000e+03 2.600000000000000000e+02 7.692307692307692513e+00 2.212209999999988241e+00
1.754000000000000000e+03 2.620000000000000000e+02 7.633587786259542263e+00 2.227392999999987300e+00
1.758000000000000000e+03 2.580000000000000000e+02 7.751937984496123590e+00 2.237246999999987995e+00
1.759000000000000000e+03 2.570000000000000000e+02 7.782101167315174983e+00 2.243995499999988485e+00
1.760000000000000000e+03 2.560000000000000000e+02 7.812500000000000000e+00 2.253951999999987965e+00
1.761000000000000000e+03 2.540000000000000000e+02 7.874015748031496287e+00 2.304287999999988124e+00
1.760000000000000000e+03 2.550000000000000000e+02 7.843137254901960453e+00 2.383739999999987536e+00
1.766000000000000000e+03 2.490000000000000000e+02 8.032128514056225299e+00 2.342093999999987464e+00
1.768000000000000000e+03 2.470000000000000000e+02 8.097165991902834037e+00 2.341436499999987930e+00
1.771000000000000000e+03 2.440000000000000000e+02 8.196721311475409166e+00 2.322757999999989220e+00
1.770000000000000000e+03 2.450000000000000000e+02 8.163265306122449161e+00 2.353592499999988430e+00
1.768000000000000000e+03 2.470000000000000000e+02 8.097165991902834037e+00 2.336866999999987815e+00
1.769000000000000000e+03 2.460000000000000000e+02 8.130081300813008838e+00 2.360861999999988470e+00
1.770000000000000000e+03 2.450000000000000000e+02 8.163265306122449161e+00 2.376622499999988314e+00
1.772000000000000000e+03 2.430000000000000000e+02 8.230452674897119181e+00 2.374109999999989284e+00
1.771000000000000000e+03 2.440000000000000000e+02 8.196721311475409166e+00 2.338861999999988672e+00
1.772000000000000000e+03 2.430000000000000000e+02 8.230452674897119181e+00 2.282498999999988953e+00
1.771000000000000000e+03 2.440000000000000000e+02 8.196721311475409166e+00 2.370703999999988820e+00
1.770000000000000000e+03 2.450000000000000000e+02 8.163265306122449161e+00 2.363147499999988632e+00
1.771000000000000000e+03 2.440000000000000000e+02 8.196721311475409166e+00 2.363139999999988916e+00
1.772000000000000000e+03 2.430000000000000000e+02 8.230452674897119181e+00 2.333528999999989306e+00
1.769000000000000000e+03 2.460000000000000000e+02 8.130081300813008838e+00 2.315843999999987801e+00
1.770000000000000000e+03 2.450000000000000000e+02 8.163265306122449161e+00 2.375519999999988308e+00
1.768000000000000000e+03 2.470000000000000000e+02 8.097165991902834037e+00 2.330197999999987779e+00
1.770000000000000000e+03 2.450000000000000000e+02 8.163265306122449161e+00 2.419497499999988310e+00
1.777000000000000000e+03 2.380000000000000000e+02 8.403361344537815469e+00 2.358817999999989201e+00
1.776000000000000000e+03 2.380000000000000000e+02 8.403361344537815469e+00 2.344894999999989071e+00
1.775000000000000000e+03 2.390000000000000000e+02 8.368200836820083310e+00 2.288305499999990111e+00
1.772000000000000000e+03 2.420000000000000000e+02 8.264462809917354491e+00 2.386240999999989398e+00
1.774000000000000000e+03 2.410000000000000000e+02 8.298755186721992416e+00 2.383248999999988627e+00
1.783000000000000000e+03 2.320000000000000000e+02 8.620689655172414589e+00 2.349579999999990676e+00
1.778000000000000000e+03 2.360000000000000000e+02 8.474576271186441190e+00 2.317401999999990192e+00
1.781000000000000000e+03 2.330000000000000000e+02 8.583690987124462879e+00 2.352717499999990469e+00
1.779000000000000000e+03 2.350000000000000000e+02 8.510638297872340274e+00 2.359517499999990164e+00
1.783000000000000000e+03 2.310000000000000000e+02 8.658008658008657932e+00 2.352850499999990408e+00
1.781000000000000000e+03 2.330000000000000000e+02 8.583690987124462879e+00 2.324291499999991295e+00
1.780000000000000000e+03 2.320000000000000000e+02 8.620689655172414589e+00 2.352711999999990145e+00
1.781000000000000000e+03 2.310000000000000000e+02 8.658008658008657932e+00 2.356892999999990579e+00
1.778000000000000000e+03 2.340000000000000000e+02 8.547008547008546842e+00 2.355209999999990256e+00
1.776000000000000000e+03 2.370000000000000000e+02 8.438818565400843852e+00 2.376754499999989889e+00
1.778000000000000000e+03 2.350000000000000000e+02 8.510638297872340274e+00 2.247657499999990538e+00
1.775000000000000000e+03 2.380000000000000000e+02 8.403361344537815469e+00 2.268258999999990255e+00
1.778000000000000000e+03 2.350000000000000000e+02 8.510638297872340274e+00 2.365039999999990261e+00
1.781000000000000000e+03 2.330000000000000000e+02 8.583690987124462879e+00 2.354464999999991370e+00
1.782000000000000000e+03 2.320000000000000000e+02 8.620689655172414589e+00 2.353407999999990619e+00
1.780000000000000000e+03 2.340000000000000000e+02 8.547008547008546842e+00 2.347955999999991050e+00
1.781000000000000000e+03 2.330000000000000000e+02 8.583690987124462879e+00 2.365182999999991154e+00
1.780000000000000000e+03 2.340000000000000000e+02 8.547008547008546842e+00 2.394404999999990569e+00
1.777000000000000000e+03 2.370000000000000000e+02 8.438818565400843852e+00 2.383982999999989527e+00
1.782000000000000000e+03 2.320000000000000000e+02 8.620689655172414589e+00 2.383103999999990119e+00
1.783000000000000000e+03 2.310000000000000000e+02 8.658008658008657932e+00 2.358625499999990716e+00
1.784000000000000000e+03 2.300000000000000000e+02 8.695652173913043015e+00 2.373254999999991011e+00
1.781000000000000000e+03 2.330000000000000000e+02 8.583690987124462879e+00 2.398501999999990808e+00
1.780000000000000000e+03 2.340000000000000000e+02 8.547008547008546842e+00 2.408093999999989521e+00
1.778000000000000000e+03 2.360000000000000000e+02 8.474576271186441190e+00 2.403541999999990075e+00
1.775000000000000000e+03 2.390000000000000000e+02 8.368200836820083310e+00 2.417723999999989992e+00
1.777000000000000000e+03 2.370000000000000000e+02 8.438818565400843852e+00 2.381968499999990385e+00
1.775000000000000000e+03 2.380000000000000000e+02 8.403361344537815469e+00 2.376548999999990475e+00
1.777000000000000000e+03 2.360000000000000000e+02 8.474576271186441190e+00 2.342181999999990438e+00
1.780000000000000000e+03 2.330000000000000000e+02 8.583690987124462879e+00 2.350969999999990456e+00
1.776000000000000000e+03 2.360000000000000000e+02 8.474576271186441190e+00 2.394337999999990085e+00
1.777000000000000000e+03 2.350000000000000000e+02 8.510638297872340274e+00 2.375849999999991358e+00
1.781000000000000000e+03 2.310000000000000000e+02 8.658008658008657932e+00 2.297525999999991964e+00
1.783000000000000000e+03 2.290000000000000000e+02 8.733624454148472438e+00 2.272481499999991605e+00
1.787000000000000000e+03 2.250000000000000000e+02 8.888888888888889284e+00 2.262937499999991608e+00
1.788000000000000000e+03 2.250000000000000000e+02 8.888888888888889284e+00 2.267887499999992063e+00
1.780000000000000000e+03 2.320000000000000000e+02 8.620689655172414589e+00 2.256083999999991541e+00
1.786000000000000000e+03 2.260000000000000000e+02 8.849557522123893349e+00 2.268022999999992351e+00
1.783000000000000000e+03 2.290000000000000000e+02 8.733624454148472438e+00 2.314044999999991692e+00
1.787000000000000000e+03 2.250000000000000000e+02 8.888888888888889284e+00 2.328299999999992043e+00
1.791000000000000000e+03 2.210000000000000000e+02 9.049773755656108420e+00 2.307350499999992532e+00
1.793000000000000000e+03 2.190000000000000000e+02 9.132420091324201294e+00 2.299609499999992313e+00
1.795000000000000000e+03 2.170000000000000000e+02 9.216589861751151247e+00 2.297921499999993067e+00
1.792000000000000000e+03 2.200000000000000000e+02 9.090909090909091717e+00 2.320559999999992407e+00
1.796000000000000000e+03 2.160000000000000000e+02 9.259259259259259522e+00 2.295431999999992367e+00
1.795000000000000000e+03 2.170000000000000000e+02 9.216589861751151247e+00 2.271772999999993381e+00
1.794000000000000000e+03 2.180000000000000000e+02 9.174311926605504652e+00 2.277445999999993198e+00
1.797000000000000000e+03 2.150000000000000000e+02 9.302325581395349374e+00 2.271152499999992802e+00
1.794000000000000000e+03 2.180000000000000000e+02 9.174311926605504652e+00 2.259787999999992802e+00
1.797000000000000000e+03 2.150000000000000000e+02 9.302325581395349374e+00 2.112052499999992783e+00
1.791000000000000000e+03 2.210000000000000000e+02 9.049773755656108420e+00 2.122483999999992488e+00
1.795000000000000000e+03 2.170000000000000000e+02 9.216589861751151247e+00 2.226202999999993271e+00
1.789000000000000000e+03 2.230000000000000000e+02 8.968609865470851261e+00 2.241261499999992690e+00
1.794000000000000000e+03 2.180000000000000000e+02 9.174311926605504652e+00 2.271014999999992234e+00
1.796000000000000000e+03 2.160000000000000000e+02 9.259259259259259522e+00 2.248127999999992799e+00
1.795000000000000000e+03 2.170000000000000000e+02 9.216589861751151247e+00 2.206130499999992889e+00
1.796000000000000000e+03 2.160000000000000000e+02 9.259259259259259522e+00 2.201363999999992771e+00
1.791000000000000000e+03 2.210000000000000000e+02 9.049773755656108420e+00 2.176407999999992349e+00
1.788000000000000000e+03 2.250000000000000000e+02 8.888888888888889284e+00 2.234474999999991773e+00
1.789000000000000000e+03 2.240000000000000000e+02 8.928571428571428825e+00 2.203039999999992116e+00
1.794000000000000000e+03 2.190000000000000000e+02 9.132420091324201294e+00 2.244421499999992076e+00
1.791000000000000000e+03 2.220000000000000000e+02 9.009009009009009361e+00 2.223329999999992701e+00
1.792000000000000000e+03 2.200000000000000000e+02 9.090909090909091717e+00 2.175029999999992913e+00
1.793000000000000000e+03 2.180000000000000000e+02 9.174311926605504652e+00 2.181416999999992612e+00
1.796000000000000000e+03 2.150000000000000000e+02 9.302325581395349374e+00 2.197192499999992776e+00
1.794000000000000000e+03 2.170000000000000000e+02 9.216589861751151247e+00 2.169565999999993000e+00
1.793000000000000000e+03 2.190000000000000000e+02 9.132420091324201294e+00 2.159339999999993154e+00
1.794000000000000000e+03 2.190000000000000000e+02 9.132420091324201294e+00 2.161858499999992578e+00
1.795000000000000000e+03 2.180000000000000000e+02 9.174311926605504652e+00 2.116125999999992846e+00
1.796000000000000000e+03 2.170000000000000000e+02 9.216589861751151247e+00 2.103597999999993640e+00
1.798000000000000000e+03 2.150000000000000000e+02 9.302325581395349374e+00 2.335007499999992575e+00
1.796000000000000000e+03 2.170000000000000000e+02 9.216589861751151247e+00 2.332207499999992439e+00
1.795000000000000000e+03 2.180000000000000000e+02 9.174311926605504652e+00 2.363337999999993055e+00
1.792000000000000000e+03 2.210000000000000000e+02 9.049773755656108420e+00 2.369340999999992814e+00
1.793000000000000000e+03 2.200000000000000000e+02 9.090909090909091717e+00 2.294489999999993035e+00
1.794000000000000000e+03 2.190000000000000000e+02 9.132420091324201294e+00 2.360600999999992400e+00
1.796000000000000000e+03 2.170000000000000000e+02 9.216589861751151247e+00 2.401213499999993672e+00
1.800000000000000000e+03 2.130000000000000000e+02 9.389671361502347935e+00 2.381339999999993129e+00
1.803000000000000000e+03 2.110000000000000000e+02 9.478672985781990690e+00 2.344104499999993152e+00
1.798000000000000000e+03 2.160000000000000000e+02 9.259259259259259522e+00 2.135375999999994168e+00
1.796000000000000000e+03 2.170000000000000000e+02 9.216589861751151247e+00 2.200488499999993852e+00
1.799000000000000000e+03 2.140000000000000000e+02 9.345794392523364635e+00 2.400758999999993204e+00
1.795000000000000000e+03 2.180000000000000000e+02 9.174311926605504652e+00 2.588640999999993753e+00
