step	time	T	Ekin	chem_fpl_reaction_1	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	lj-tab	tab-dynamic_0	cr_3	count_0	res_fpl_0
24000	24	4.4087	26452.2	0	5412.46	4177.34	0	25748.3	0	0	0	-nan
25000	25	4.45311	26718.7	0	5585.74	4355.37	0	25564	0	0	0	-nan
26000	26	4.40278	26416.7	0	5280.84	4546.55	0	25094.3	0	0	0	-nan
27000	27	4.41405	26484.3	0	5207.22	4460.06	0	25580.9	0	0	0	-nan
28000	28	4.28752	25725.1	0	5488.08	4490.41	0	25562	0	0	0	-nan
29000	29	4.40179	26410.7	0	5346.86	4659.52	0	25448.5	0	0	0	-nan
30000	30	4.38728	26323.7	0	5245.95	4625.84	0	25536.4	0	0	0	-nan
31000	31	4.3684	26210.4	0	5581.28	4304.81	0	25458	0	0	0	-nan
32000	32	4.39032	26341.9	0	4694.5	4254.31	0	25323.9	0	0	0	-nan
33000	33	4.37482	26248.9	0	5438.51	4370.27	0	25679.5	0	0	0	-nan
34000	34	4.29675	25780.5	0	4978.68	4416.1	0	25872.6	0	0	0	-nan
35000	35	4.45146	26708.8	0	5069.16	4214.5	0	25829.7	0	0	0	-nan
36000	36	4.44266	26656	0	5386.7	4590.04	0	25796.1	0	0	0	-nan
37000	37	4.38433	26306	0	5283.37	4420.11	0	25504.5	0	0	0	-nan
38000	38	4.42283	26537	0	5603.57	4473.05	0	25942.5	0	0	0	-nan
39000	39	4.47073	26824.4	0	5371.98	4617.86	0	25459.5	0	0	0	-nan
40000	40	4.37327	26239.6	0	5227.44	4658.44	0	25574.6	0	0	0	-nan
41000	41	4.4395	26637	0	5163.67	4415.79	0	25523.2	0	0	0	-nan
42000	42	4.3723	26233.8	0	5488.58	4305.91	0	25573	0	0	0	-nan
43000	43	4.46361	26781.7	0	4973.05	4363.52	0	25815.5	0	0	0	-nan
44000	44	4.45446	26726.8	0	5098.45	4256.93	0	25482.1	0	0	0	-nan
45000	45	4.49882	26992.9	0	5134.12	4509.64	0	25465.7	0	0	0	-nan
46000	46	4.33483	26009	0	5187.16	4572.35	0	25707.3	0	0	0	-nan
47000	47	4.52208	27132.5	0	4961.43	4404.06	0	25404.7	0	0	0	-nan
48000	48	4.44793	26687.6	0	5145.43	4464.63	0	25773.5	0	0	0	-nan
49000	49	4.43679	26620.8	0	5601.23	4505.03	0	25451.1	0	0	0	-nan
50000	50	4.40825	26449.5	0	4853.42	4365.48	0	25677	0	0	0	-nan
51000	51	4.44528	26671.7	0	5104.11	4557.02	0	25185	0	0	0	-nan
52000	52	4.45238	26714.3	0	5337.9	4592.3	1.65798	25425.5	0	0.0005	1	0
53000	53	4.40375	26422.5	1.63123	5140.9	4381.89	0.2003	25260.7	0	0.0005	1	0.833333
54000	54	4.39678	26380.7	0.00457392	5274.74	4443.58	0.0496195	25139	0	0.0005	1	1
55000	55	4.44386	26663.2	3.29598	5186.83	4495.56	3.31988	25288.6	0	0.0005	1	1
56000	56	4.48034	26882	0.92986	5206.83	4443.82	0.045164	25503.8	0	0.0005	1	1
57000	57	4.42724	26563.4	0.00687153	5290.73	4614.36	1.73607	25421.8	0	0.0005	1	1
58000	58	4.4908	26944.8	1.63694	5375.88	4350.85	1.51546	25631.3	0	0.0005	1	1
59000	59	4.41663	26499.8	1.9992	5023.87	4335.05	2.0654	25481.4	0	0.0005	1	1
60000	60	4.42667	26560	0.376358	5515.02	4528.44	2.89301	25591.1	0	0.0005	1	1
61000	61	4.46943	26816.6	0.645499	5295.6	4613.02	0.335826	25907.1	0	0.0005	1	1
62000	62	4.46262	26775.7	2.32837	5123.27	4310.07	6.48	26095.7	0	0.001	2	0.5
63000	63	4.49677	26980.6	0.282982	5242.87	4315.63	0.882324	25691.4	0	0.001	2	0.916667
64000	64	4.35876	26152.6	7.69402	5232.97	4493.61	2.04622	25140.5	0	0.001	2	1
65000	65	4.40918	26455.1	7.77498	5447.76	4390.96	0.809816	25509	0	0.001	2	1
66000	66	4.45373	26722.4	1.98401	5462.69	4150.89	1.19304	25608.8	0	0.001	2	1
67000	67	4.4309	26585.4	4.95055e-05	5544.01	4414.87	1.65296	25399.1	0	0.001	2	1
68000	68	4.34805	26088.3	9.59627	5309.15	4037.75	4.96421	25576.5	0	0.001	2	1
69000	69	4.49741	26984.5	3.02865	5387.37	4529.59	1.39286	25749.8	0	0.0015	3	0.666667
70000	70	4.55601	27336.1	3.72147	5225.45	4446.45	0.0426314	25892.9	0	0.0015	3	0.944444
71000	71	4.3612	26167.2	6.81846	5259.3	4140.3	0.000907869	25988.2	0	0.0015	3	1
72000	72	4.41575	26494.5	4.22255	4918.64	4256.93	0.000293498	25642.9	0	0.0015	3	1
73000	73	4.37441	26246.5	10.1198	5211.47	4432.47	0.445957	26033.4	0	0.0015	3	1
74000	74	4.31766	25906	13.9507	5189.59	4359.81	0.416037	26147.1	0	0.0015	3	1
75000	75	4.44666	26679.9	4.6701	5311.21	4346.31	1.35962	25822.3	0	0.0015	3	1
76000	76	4.44019	26641.1	16.5766	5209.48	4560.12	1.68825	25794.6	0	0.002	4	0.75
77000	77	4.31544	25892.7	20.0816	5276.59	4462.89	0.284784	26021.1	0	0.002	4	0.958333
78000	78	4.51146	27068.7	20.7551	5367.2	4258.73	0.0798959	25883.9	0	0.002	4	1
79000	79	4.39139	26348.3	6.34938	5339.22	4539.36	2.26365	25979	0	0.002	4	1
80000	80	4.47089	26825.3	5.25541	5028.71	4520.68	1.10963	25536.7	0	0.002	4	1
81000	81	4.47947	26876.8	6.66891	5350.69	4234.05	0.0760664	25313.9	0	0.002	4	1
82000	82	4.41176	26470.5	2.63228	5178.07	4380.13	5.64174	25449.2	0	0.002	4	1
83000	83	4.45262	26715.7	3.48146	5123.4	4396.58	4.07876	25220.7	0	0.0025	5	0.8
84000	84	4.4038	26422.8	4.91585	5295.37	4387.8	5.04131	25719.4	0	0.003	6	0.805556
85000	85	4.38026	26281.6	9.34181	5629.45	4422.38	6.44971	25343.4	0	0.003	6	0.972222
86000	86	4.34874	26092.4	2.8683	4887.76	4359.98	5.67629	25063.9	0	0.003	6	1
87000	87	4.39514	26370.8	15.0493	5024.02	4278.84	11.7309	25282	0	0.003	6	1
88000	88	4.43755	26625.3	7.39895	5335.87	4445.79	4.81397	25084	0	0.003	6	1
89000	89	4.38279	26296.8	33.6109	5142.1	4594.84	7.48049	25515	0	0.003	6	1
90000	90	4.4263	26557.8	22.3164	5098.3	4304.45	9.76786	25291	0	0.003	6	1
91000	91	4.451	26706	4.2597	4994.75	4576.35	3.08665	25483.2	0	0.003	6	1
92000	92	4.48559	26913.6	15.0918	5186.64	4266.03	5.50998	25399.3	0	0.003	6	1
93000	93	4.53508	27210.5	31.3707	5444.44	4343.72	5.88662	25321.9	0	0.003	6	1
94000	94	4.37294	26237.6	9.25114	5138.61	4386.08	9.61644	26100.6	0	0.003	6	1
95000	95	4.46748	26804.9	32.2773	5312.49	4358.5	2.91919	25637.7	0	0.003	6	1
96000	96	4.44818	26689.1	3.88982	5510.23	4319.21	11.562	25410.6	0	0.0035	7	0.857143
97000	97	4.47645	26858.7	16.138	5280.36	4568.42	6.97364	25752.1	0	0.0035	7	0.97619
98000	98	4.4774	26864.4	25.3883	5118.11	4187.87	7.35524	25836.3	0	0.004	8	0.875
99000	99	4.42662	26559.7	8.98006	5411.95	4142.84	6.47932	25499.7	0	0.004	8	0.979167
100000	100	4.50245	27014.7	11.1669	5327.04	4241.95	12.8959	25556	0	0.004	8	1
101000	101	4.47812	26868.7	10.8646	5296.78	4461.76	2.31061	25650.8	0	0.004	8	1
102000	102	4.42179	26530.7	22.1891	5466.66	4259.31	8.74731	25401.2	0	0.004	8	1
103000	103	4.47785	26867.1	6.88544	5434.43	4476.39	2.95252	25277.2	0	0.004	8	1
104000	104	4.33658	26019.5	17.4229	5185.6	4627.51	2.42934	25607.9	0	0.004	8	1
105000	105	4.41763	26505.8	10.3388	5208.95	4363.65	4.3672	25322.6	0	0.004	8	1
106000	106	4.51956	27117.4	33.759	5159.13	4385.6	5.31981	25170.5	0	0.004	8	1
107000	107	4.3461	26076.6	2.1671	5380.14	4508.67	5.26487	25195.5	0	0.004	8	1
108000	108	4.4334	26600.4	17.0967	5112.56	4336.52	3.69865	25687.8	0	0.004	8	1
109000	109	4.45691	26741.5	8.41392	5085.33	4401.35	8.92317	25539.3	0	0.004	8	1
110000	110	4.40672	26440.3	41.7098	5261.6	4479.18	7.99999	25526.3	0	0.004	8	1
111000	111	4.43086	26585.2	21.1282	5204.95	4366.55	4.64671	25664.4	0	0.004	8	1
112000	112	4.44124	26647.4	13.3584	5320.22	4338.44	7.38874	25512.6	0	0.004	8	1
113000	113	4.37148	26228.9	13.0823	5275.78	4248.28	3.95857	25885.1	0	0.004	8	1
114000	114	4.48989	26939.4	9.01831	5229.41	4426.81	7.80333	25554	0	0.004	8	1
115000	115	4.3638	26182.8	16.6001	5267.49	4434.78	5.5802	25267.1	0	0.0045	9	0.888889
116000	116	4.43621	26617.3	12.1263	5444.51	4585.1	9.13766	25376.6	0	0.0055	11	0.80303
117000	117	4.42401	26544.1	25.7012	5223.91	4520	16.8202	25463.7	0	0.0055	11	0.969697
118000	118	4.41422	26485.3	23.3468	5392.88	4533.8	9.88869	25628.8	0	0.0055	11	1
119000	119	4.46621	26797.3	15.646	5238.93	4469.78	12.8305	25669.3	0	0.0055	11	1
120000	120	4.42565	26553.9	13.4532	5146.1	4345.66	12.8796	25638.3	0	0.0055	11	1
121000	121	4.41503	26490.2	7.41099	5350.31	4264.11	13.0285	25619.5	0	0.006	12	0.916667
122000	122	4.48638	26918.3	19.4192	5284.24	4631.21	3.36109	25527.2	0	0.0065	13	0.910256
123000	123	4.39749	26384.9	35.6442	5468.13	4505.58	8.73854	25527	0	0.0065	13	0.987179
124000	124	4.31491	25889.4	35.9156	5155.21	4614.47	5.0589	25541.3	0	0.0065	13	1
125000	125	4.34679	26080.7	16.839	5226.58	4466.95	7.10177	25178.5	0	0.0065	13	1
126000	126	4.38158	26289.5	34.8588	5418.27	4301.82	17.9395	25884.5	0	0.0065	13	1
127000	127	4.41426	26485.6	39.9508	5134.06	4304.91	6.65197	25386.9	0	0.0065	13	1
128000	128	4.43512	26610.7	10.1205	5189.83	4472.43	18.9465	25439	0	0.007	14	0.928571
129000	129	4.37649	26259	26.2711	5078.22	4595.91	13.1701	25532.3	0	0.007	14	0.988095
130000	130	4.39618	26377.1	32.6242	4973.92	4399	10.1908	25245.1	0	0.007	14	1
131000	131	4.50313	27018.8	37.1063	5252.75	4635.3	18.5058	25688	0	0.007	14	1
132000	132	4.4269	26561.4	21.812	5359.96	4668.09	7.63121	25710	0	0.0075	15	0.933333
133000	133	4.4023	26413.8	43.3345	5191.93	4219.46	10.1321	25495	0	0.0075	15	0.988889
134000	134	4.39339	26360.3	32.6261	5099.46	4631.24	9.15742	25405.1	0	0.0075	15	1
135000	135	4.46637	26798.2	52.1522	5106.56	4317.66	6.37112	24916.2	0	0.0075	15	1
136000	136	4.48084	26885	32.7371	5431.41	4453.14	21.7113	25086.1	0	0.0075	15	1
137000	137	4.45626	26737.6	27.8219	5039.51	4438.66	16.3708	25342.6	0	0.0075	15	1
138000	138	4.44585	26675.1	30.8265	5188.3	4495.54	16.7736	25623.7	0	0.0075	15	1
139000	139	4.42217	26533	18.1697	5207.72	4284.7	10.9747	25232.4	0	0.0075	15	1
140000	140	4.43433	26606	39.2546	5160.72	4440.22	21.1788	25561.1	0	0.0075	15	1
141000	141	4.45356	26721.3	23.9211	5190.35	4365.1	9.10435	25498.8	0	0.0075	15	1
142000	142	4.3996	26397.6	19.6017	5170.13	4449.01	18.8578	25603.8	0	0.008	16	0.9375
143000	143	4.46415	26784.9	40.1249	5527.03	4170.72	22.3194	25711.6	0	0.008	16	0.989583
144000	144	4.42377	26542.6	21.4216	5371.15	4371.29	12.3475	25427.3	0	0.008	16	1
145000	145	4.46726	26803.6	17.9745	5272.64	4491.11	15.3765	24913.3	0	0.008	16	1
146000	146	4.44786	26687.2	39.6742	5183.04	4369.79	12.2588	25667.8	0	0.008	16	1
147000	147	4.35031	26101.8	39.4763	5440.97	4373.16	19.8011	25431.3	0	0.008	16	1
148000	148	4.43812	26628.7	35.7329	5385.56	4522.53	20.5052	25277.2	0	0.008	16	1
149000	149	4.39662	26379.7	35.6992	5372.12	4512.61	14.176	25240.3	0	0.008	16	1
150000	150	4.44645	26678.7	15.6101	5259.75	4381.75	14.5433	25353.1	0	0.008	16	1
151000	151	4.5136	27081.6	26.5561	5682.72	4226.29	12.7838	25079.6	0	0.009	18	0.888889
152000	152	4.36889	26213.4	15.9509	5000.24	4636.65	19.9071	25158.3	0	0.0095	19	0.929825
153000	153	4.39813	26388.8	44.9603	5055.86	4527.77	27.8943	24936.1	0	0.0095	19	0.991228
154000	154	4.43145	26588.7	34.8624	5270.75	4367.99	25.0792	25115.7	0	0.0095	19	1
155000	155	4.43184	26591.1	34.48	5310.58	4241.36	27.5738	25536.1	0	0.0095	19	1
156000	156	4.42027	26521.6	46.7441	5268.48	4469.97	23.9983	25435.7	0	0.0095	19	1
157000	157	4.40999	26459.9	36.2905	5155.81	4510.97	25.8549	25708.1	0	0.0105	21	0.904762
158000	158	4.402	26412	50.2577	5208.76	4517.69	24.146	25566.1	0	0.0105	21	0.984127
159000	159	4.45024	26701.4	43.4464	5128.06	4444.78	17.9121	25434.2	0	0.0105	21	1
160000	160	4.44246	26654.7	57.0646	5569.43	4409.09	26.0896	25553.9	0	0.0105	21	1
161000	161	4.40936	26456.2	28.1037	5011.46	4525.79	22.4893	25485.5	0	0.011	22	0.954545
162000	162	4.468	26808	74.4432	4998.35	4147.11	14.4408	25819	0	0.011	22	0.992424
163000	163	4.43994	26639.7	52.7562	5341.09	4366.75	21.167	25045.6	0	0.011	22	1
164000	164	4.37764	26265.9	41.2529	5158.38	4373.53	28.649	25528.3	0	0.0115	23	0.956522
165000	165	4.45454	26727.3	57.8698	4975.03	4494.28	30.6493	25222.5	0	0.0115	23	0.992754
166000	166	4.42134	26528	78.0657	5135.25	4454.16	21.5958	25659.2	0	0.0115	23	1
167000	167	4.43453	26607.2	70.3524	5502.04	4344.6	32.7462	24971.1	0	0.0115	23	1
168000	168	4.30631	25837.9	60.062	5434.58	4361.87	31.0732	25487.1	0	0.0115	23	1
169000	169	4.47	26820	37.8333	5428.37	4400.65	42.1806	25340.2	0	0.012	24	0.958333
170000	170	4.44734	26684	45.8248	5390.71	4480.07	32.0585	25109.6	0	0.012	24	0.993056
171000	171	4.30793	25847.6	25.6256	5308.41	4598.33	32.1141	25078.2	0	0.012	24	1
172000	172	4.4054	26432.4	41.6377	5492.73	4289.57	29.1822	24908.8	0	0.012	24	1
173000	173	4.50611	27036.7	65.4683	5123.08	4495.99	15.2833	24854.9	0	0.012	24	1
174000	174	4.44277	26656.6	65.9473	5248.37	4393.06	25.7038	25294.1	0	0.012	24	1
175000	175	4.3112	25867.2	59.0124	5333.3	4604.91	24.5671	25633.4	0	0.012	24	1
176000	176	4.45193	26711.6	52.4187	5488.98	4323.88	28.0517	25145.2	0	0.012	24	1
177000	177	4.46209	26772.5	50.1329	5535.23	4624.59	25.9211	25426.6	0	0.012	24	1
178000	178	4.41117	26467	53.5113	5168.62	4582.29	23.5214	25334.6	0	0.012	24	1
179000	179	4.46241	26774.4	45.9973	5473.47	4452.71	40.1785	25533	0	0.012	24	1
180000	180	4.30652	25839.1	64.9153	5547.32	4425.33	25.5464	25589.7	0	0.012	24	1
181000	181	4.39692	26381.5	47.0652	4856.26	4491.86	35.544	25492.1	0	0.012	24	1
182000	182	4.49769	26986.2	34.9319	5284.16	4453.99	34.434	25382.1	0	0.012	24	1
183000	183	4.39573	26374.4	21.271	5099.65	4711.84	16.8012	25042.2	0	0.012	24	1
184000	184	4.42743	26564.6	28.5338	5429.81	4650.74	20.64	25370.8	0	0.012	24	1
185000	185	4.35285	26117.1	49.961	5276.58	4173.31	21.0459	25458.4	0	0.012	24	1
186000	186	4.46883	26813	63.0053	5079.75	4538.85	29.2208	25097.4	0	0.0125	25	0.96
187000	187	4.32535	25952.1	54.5178	5244.3	4427.54	36.2696	25363.3	0	0.0125	25	0.993333
188000	188	4.45277	26716.6	46.593	5108.31	4528.02	40.3765	25137.2	0	0.013	26	0.961538
189000	189	4.47516	26851	73.9834	5152.64	4391.77	28.764	25696.3	0	0.0135	27	0.95679
190000	190	4.41953	26517.2	56.1809	5157.97	4379.86	47.909	25303.5	0	0.0135	27	0.993827
191000	191	4.45016	26701	85.2322	5142.57	4469.21	22.4943	25362.4	0	0.0135	27	1
192000	192	4.46605	26796.3	97.7048	5151.66	4312.3	34.7049	24957.5	0	0.0135	27	1
193000	193	4.45394	26723.6	46.3521	5269.26	4289.44	22.7223	25456.1	0	0.0135	27	1
194000	194	4.44694	26681.6	57.968	5351.4	4689.54	27.0761	24868.7	0	0.0135	27	1
195000	195	4.38483	26309	52.6823	5224.57	4529.21	29.3642	25139	0	0.0135	27	1
196000	196	4.52367	27142	70.598	5429.72	4403.53	24.2648	25052.8	0	0.0135	27	1
197000	197	4.36513	26190.8	47.8023	5248.67	4433.23	27.1346	25274.5	0	0.0135	27	1
198000	198	4.42881	26572.9	66.9705	5252.86	4379.64	31.7862	25119.7	0	0.0135	27	1
199000	199	4.41879	26512.8	63.4584	5021.71	4622.42	14.1494	25179.2	0	0.0135	27	1
200000	200	4.39831	26389.8	67.4592	5191.93	4360.43	36.3018	25268.1	0	0.0135	27	1
201000	201	4.35037	26102.2	59.9957	5210.86	4409.67	20.4039	25357.3	0	0.0135	27	1
202000	202	4.45774	26746.4	72.4884	5296.75	4361.01	24.1396	25312	0	0.0135	27	1
203000	203	4.3582	26149.2	56.5759	5000.96	4323.56	30.1864	25023.2	0	0.0135	27	1
204000	204	4.4203	26521.8	68.9975	5168.23	4571.24	36.8047	25694.3	0	0.0135	27	1
205000	205	4.54157	27249.4	53.3572	5177.19	4437.86	27.523	25252.3	0	0.0135	27	1
206000	206	4.44179	26650.8	23.9593	5160	4611.61	26.3204	25423.2	0	0.0135	27	1
207000	207	4.4681	26808.6	52.9183	5154.5	4361.71	24.5723	25534.1	0	0.0135	27	1
208000	208	4.42198	26531.9	56.7006	5201.04	4277.83	33.0473	24905.5	0	0.0135	27	1
209000	209	4.43381	26602.8	54.201	5254.75	4625.2	34.717	25607.5	0	0.014	28	0.964286
210000	210	4.40526	26431.5	61.9268	5444.08	4317.69	45.6298	25122	0	0.014	28	0.994048
211000	211	4.45887	26753.2	51.4009	5303.37	4281.23	30.2295	25252.2	0	0.014	28	1
212000	212	4.40238	26414.3	79.8487	5769.48	4556.07	34.3344	25439.6	0	0.014	28	1
213000	213	4.5309	27185.4	56.4728	5459.32	4173.54	30.2831	24909.5	0	0.0145	29	0.965517
214000	214	4.45911	26754.6	59.1553	5429.56	4264.51	47.2205	25319	0	0.015	30	0.961111
215000	215	4.49707	26982.4	54.5	5372.33	4518.24	29.7268	25152.7	0	0.015	30	0.994444
216000	216	4.43885	26633.1	50.918	5235.78	4368.72	35.4317	25135.7	0	0.015	30	1
217000	217	4.5248	27148.8	52.9942	5321.38	4568.38	45.292	25128.9	0	0.015	30	1
218000	218	4.42367	26542	64.5406	6408.23	4489.06	41.5002	25535	0	0.016	32	0.9375
219000	219	4.46389	26783.4	58.4022	5620.85	4560.81	42.5765	25235.8	0	0.0165	33	0.959596
220000	220	4.44861	26691.7	60.3676	5258.52	4545.38	45.4615	25021.4	0	0.017	34	0.965686
221000	221	4.3565	26139	61.5956	5678.71	4384.35	47.7553	25441.2	0	0.0175	35	0.966667
222000	222	4.41882	26512.9	73.0453	5481.84	4443.07	48.9281	25252.3	0	0.018	36	0.967593
223000	223	4.51144	27068.6	96.7626	5528.1	4299.05	49.9572	25261	0	0.018	36	0.99537
224000	224	4.57014	27420.8	79.4732	5629.09	4386.15	45.8022	25580.8	0	0.018	36	1
225000	225	4.4158	26494.8	73.9976	5512.36	4405.18	36.1757	25547.4	0	0.018	36	1
226000	226	4.45025	26701.5	78.7018	5383.6	4327.99	42.8263	25069.5	0	0.018	36	1
227000	227	4.43459	26607.5	98.8567	5482.13	4533.32	53.2518	25241.5	0	0.018	36	1
228000	228	4.34448	26066.9	66.1484	5066.55	4590.71	53.6356	24826.7	0	0.018	36	1
229000	229	4.43823	26629.4	132.572	5206.72	4314.42	44.3385	25281.3	0	0.0185	37	0.972973
230000	230	4.44431	26665.8	77.5417	5410.71	4336.35	54.5881	25092.9	0	0.0185	37	0.995495
231000	231	4.51406	27084.4	89.5197	5139.98	4422.41	47.4786	25327.3	0	0.0185	37	1
232000	232	4.37948	26276.9	75.3879	5227.81	4504.05	33.3509	25024.2	0	0.0185	37	1
233000	233	4.43221	26593.3	71.8509	5310.77	4601.99	49.5528	25350.1	0	0.0185	37	1
234000	234	4.43854	26631.3	64.2371	5210.72	4759.99	53.0956	25193.7	0	0.019	38	0.973684
235000	235	4.48693	26921.6	55.4866	5280.51	4467.66	34.0858	25538.6	0	0.0195	39	0.970085
236000	236	4.44269	26656.2	98.8555	5233.88	4336.36	37.3804	24806.9	0	0.0195	39	0.995726
237000	237	4.36369	26182.1	90.9521	5310.18	4057.54	63.5679	25425.6	0	0.0195	39	1
238000	238	4.39476	26368.6	92.9336	5275.68	4527.36	42.2652	25490	0	0.0195	39	1
239000	239	4.42619	26557.2	132.53	5459.37	4468.59	45.684	25316.1	0	0.0195	39	1
240000	240	4.36396	26183.8	90.0778	5156.47	4367.53	50.517	24812.7	0	0.02	40	0.975
241000	241	4.41625	26497.5	115.662	5459.31	4566.02	48.9382	24947.6	0	0.02	40	0.995833
242000	242	4.47198	26831.9	69.3188	5376.82	4304.6	45.07	25018.6	0	0.02	40	1
243000	243	4.35773	26146.4	117.732	5423.74	4323.74	49.8098	25281.1	0	0.02	40	1
244000	244	4.39829	26389.7	98.0181	5478.31	4379.06	48.1836	25307.5	0	0.02	40	1
245000	245	4.36614	26196.9	73.3746	5087.94	4225.54	63.8498	24884.4	0	0.02	40	1
246000	246	4.43108	26586.5	132.921	5425.86	4480.75	47.6949	25089	0	0.0205	41	0.97561
247000	247	4.44109	26646.6	87.1492	5256.74	4264.71	53.8918	24752.1	0	0.021	42	0.972222
248000	248	4.47667	26860	56.9481	5329.62	4308.93	49.1825	25367.2	0	0.021	42	0.996032
249000	249	4.46585	26795.1	92.266	5502.77	4355.27	47.7937	25472.1	0	0.0215	43	0.976744
250000	250	4.38113	26286.8	77.5766	5299.45	4270.75	50.7691	24799.7	0	0.0215	43	0.996124
251000	251	4.43651	26619	96.453	5256.58	4279.07	62.4541	25066	0	0.0215	43	1
252000	252	4.47255	26835.3	74.7157	5469.7	4393.8	54.0533	25369.6	0	0.0215	43	1
253000	253	4.36165	26169.9	131.484	5430.38	4377.79	34.9283	24898.2	0	0.0215	43	1
254000	254	4.45485	26729.1	101.749	5331.2	4691.91	51.0594	24833.8	0	0.0215	43	1
255000	255	4.47401	26844.1	105.192	5326.68	4582.32	48.1262	24856.8	0	0.0215	43	1
256000	256	4.47326	26839.6	83.3159	5304.21	4631.27	37.3849	25367.7	0	0.0215	43	1
257000	257	4.4512	26707.2	95.8185	5283.81	4321.22	54.1974	24646.1	0	0.022	44	0.977273
258000	258	4.41477	26488.6	89.1428	5688.47	4496.74	67.1422	24963.6	0	0.0225	45	0.974074
259000	259	4.42279	26536.7	81.1532	5356	4579.59	61.7542	24809	0	0.0225	45	0.996296
260000	260	4.56393	27383.6	137.644	5481.56	4569.22	53.1831	25169.7	0	0.0225	45	1
261000	261	4.45252	26715.1	92.8231	5405.98	4658.76	44.3374	25366.6	0	0.0225	45	1
262000	262	4.45228	26713.7	109.602	5556.37	4549.06	57.5599	25075.9	0	0.0225	45	1
263000	263	4.47193	26831.6	136.988	5246.68	4687.49	55.2993	24946.2	0	0.0225	45	1
264000	264	4.35151	26109.1	85.0634	5573.9	4458.53	56.6249	25111.5	0	0.023	46	0.978261
265000	265	4.41821	26509.3	89.1387	5564.91	4190.97	53.7445	24858.3	0	0.0235	47	0.975177
266000	266	4.3786	26271.6	151.402	5112.76	4427.19	48.1445	25011.5	0	0.0235	47	0.996454
267000	267	4.45065	26703.9	86.5617	5243.42	4582.06	50.3563	25476.8	0	0.0235	47	1
268000	268	4.47778	26866.7	75.2854	5469.38	4489.95	51.0566	25230.6	0	0.0235	47	1
269000	269	4.49644	26978.6	108.463	5359.27	4373.06	56.8602	25258.8	0	0.0235	47	1
270000	270	4.48263	26895.8	108.506	5647.92	4491.03	43.6174	25408	0	0.0235	47	1
271000	271	4.37747	26264.8	106.871	5460.52	4473.09	53.6163	25097.5	0	0.0235	47	1
272000	272	4.43792	26627.5	101.615	5303.13	4398.43	78.2364	25085.6	0	0.024	48	0.979167
273000	273	4.44888	26693.3	96.8592	5281.65	4163.16	55.2839	25492.9	0	0.024	48	0.996528
274000	274	4.46764	26805.8	125.942	5594.92	4547.98	51.2841	25048.3	0	0.024	48	1
275000	275	4.53178	27190.7	82.3323	5364.57	4639.74	53.9404	24889.2	0	0.024	48	1
276000	276	4.3691	26214.6	91.5528	5344.95	4278.32	69.3725	25356	0	0.024	48	1
277000	277	4.46901	26814	110.288	5285.02	4734.56	62.2628	25552	0	0.024	48	1
278000	278	4.40322	26419.3	94.5878	5442.37	4204.06	56.0277	25141	0	0.024	48	1
279000	279	4.39444	26366.6	119.204	5180.39	4550.16	41.8354	24920.3	0	0.024	48	1
