step	time	T	Ekin	chem_fpl_reaction_1	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	lj-tab	tab-dynamic_0	cr_3	count_0	res_fpl_0
0	0	2.66784	16007	0	5087.16	4467.66	0	25800.8	0	0	0	-nan
1000	1	4.48596	26915.8	0	5285.67	4308.47	0	25679.4	0	0	0	-nan
2000	2	4.43715	26622.9	0	5320.39	4423.95	0	25980.6	0	0	0	-nan
3000	3	4.5008	27004.8	0	5229.7	4425.22	0	25782.4	0	0	0	-nan
4000	4	4.44552	26673.1	0	5230.13	4536.09	0	26051.5	0	0	0	-nan
5000	5	4.4034	26420.4	0	5246.71	4491.06	0	25780.1	0	0	0	-nan
6000	6	4.4115	26469	0	5151.4	4496.71	0	25448.9	0	0	0	-nan
7000	7	4.33816	26028.9	0	5114.62	4301.82	0	25811.5	0	0	0	-nan
8000	8	4.51815	27108.9	0	5231.78	4337.89	0	25715.3	0	0	0	-nan
9000	9	4.41667	26500	0	5172.85	4336.27	0	25483.7	0	0	0	-nan
10000	10	4.35309	26118.5	0	5145.5	4448.68	0	26116	0	0	0	-nan
11000	11	4.48937	26936.2	0	5256.1	4388.16	0	25533.7	0	0	0	-nan
12000	12	4.37727	26263.6	0	5142.48	4584.62	0	25768.6	0	0	0	-nan
13000	13	4.40945	26456.7	0	5336.84	4420.18	0	25660.6	0	0	0	-nan
14000	14	4.35773	26146.4	0	5207.23	4383.19	0	25513.6	0	0	0	-nan
15000	15	4.49408	26964.5	0	5181.98	4454.84	0	25258.1	0	0	0	-nan
16000	16	4.44752	26685.1	0	5060.94	4379.49	0	25261.9	0	0	0	-nan
17000	17	4.42052	26523.1	0	4830.15	4494.78	0	26019.2	0	0	0	-nan
18000	18	4.4452	26671.2	0	5113.96	4426.94	0	25639	0	0	0	-nan
19000	19	4.47833	26870	0	5100.32	4413.98	0	25348.8	0	0	0	-nan
20000	20	4.48179	26890.8	0	5413.8	4514.97	0	25543.1	0	0	0	-nan
21000	21	4.41559	26493.5	0	5268.8	4536.95	0	25325	0	0	0	-nan
22000	22	4.43618	26617.1	0	5277.21	4372.44	0	25565.4	0	0	0	-nan
23000	23	4.34873	26092.4	0	5008.57	4469.74	0	25633.3	0	0	0	-nan
24000	24	4.41882	26512.9	0	5009.42	4377.14	0	25762.3	0	0	0	-nan
25000	25	4.45568	26734.1	0	5213.33	4406.12	0	25589.9	0	0	0	-nan
26000	26	4.36738	26204.3	0	5146.28	4423.35	0	25606.2	0	0	0	-nan
27000	27	4.43562	26613.7	0	5131.8	4455.52	0	26061.7	0	0	0	-nan
28000	28	4.53707	27222.4	0	5118.13	4323.51	0	26277.8	0	0	0	-nan
29000	29	4.41599	26496	0	4838.48	4509.57	0	25558	0	0	0	-nan
30000	30	4.51506	27090.3	0	5222.27	4392.32	0	25832.3	0	0	0	-nan
31000	31	4.41875	26512.5	0	5138.66	4476.81	0	25813.5	0	0	0	-nan
32000	32	4.42669	26560.1	0	5469.25	4328.52	0	25528.4	0	0	0	-nan
33000	33	4.38909	26334.5	0	5111.52	4307.69	0	25259.7	0	0	0	-nan
34000	34	4.54917	27295	0	5420.48	4542.91	0	25480.1	0	0	0	-nan
35000	35	4.35883	26153	0	5078.71	4410.69	0	25688.2	0	0	0	-nan
36000	36	4.39832	26389.9	0	5028.58	4149.13	0	25498.3	0	0	0	-nan
37000	37	4.45383	26723	0	5244.93	4426.03	0	24991.6	0	0	0	-nan
38000	38	4.36284	26177.1	0	4936.37	4445.55	0	25298.3	0	0	0	-nan
39000	39	4.52465	27147.9	0	5037.76	4496.31	0	25549.9	0	0	0	-nan
40000	40	4.41358	26481.5	0	5338.81	4427.27	0	25423.1	0	0	0	-nan
41000	41	4.47499	26850	0	5265.86	4432.34	0	25486.8	0	0	0	-nan
42000	42	4.40774	26446.5	0	5137.27	4458.41	0	25558.9	0	0	0	-nan
43000	43	4.40052	26403.1	0	5538.89	4626.13	0	25399.2	0	0	0	-nan
44000	44	4.39449	26366.9	0	5264.96	4653.83	0	25384.2	0	0	0	-nan
45000	45	4.43568	26614.1	0	5071.56	4816.03	0	25691.4	0	0	0	-nan
46000	46	4.37504	26250.2	0	5045.27	4410.73	0	25462.1	0	0	0	-nan
47000	47	4.4671	26802.6	0	5131.59	4360	0	25462.5	0	0	0	-nan
48000	48	4.40495	26429.7	0	5471.41	4589.38	0	25600.5	0	0	0	-nan
49000	49	4.43343	26600.6	0	5090.99	4540.17	0	25360.8	0	0	0	-nan
50000	50	4.46989	26819.3	0	4963.11	4380.71	0	25635.8	0	0	0	-nan
51000	51	4.33051	25983.1	0	5311.32	4412.79	0	25792.6	0	0	0	-nan
52000	52	4.38377	26302.6	0	5281.92	4494.22	0	25405.2	0	0	0	-nan
53000	53	4.43526	26611.6	0	5028.06	4538.33	0	25245.5	0	0	0	-nan
54000	54	4.43883	26633	0	5372.97	4397.06	0	25224.4	0	0	0	-nan
55000	55	4.36382	26182.9	0	5357.4	4284.77	0	25520.9	0	0	0	-nan
56000	56	4.3356	26013.6	0	5080.67	4476.78	0	25608.3	0	0	0	-nan
57000	57	4.54971	27298.3	0	5211.97	4271.17	0	25853.6	0	0	0	-nan
58000	58	4.33809	26028.5	0	5108.71	4417.99	0	25554.5	0	0	0	-nan
59000	59	4.46452	26787.1	0	5043.38	4385.44	0	25850.8	0	0	0	-nan
60000	60	4.32094	25925.7	0	5166.1	4553.97	0	25966.1	0	0	0	-nan
61000	61	4.42527	26551.6	0	5125	4244.19	0	26164.1	0	0	0	-nan
62000	62	4.33724	26023.4	0	5114.05	4473.63	0	25622.6	0	0	0	-nan
63000	63	4.39886	26393.1	0	5042.2	4406.06	0	25736.7	0	0	0	-nan
64000	64	4.49978	26998.7	0	5293.6	4496.9	0	25741.4	0	0	0	-nan
