# cr len_gsub pn mw mn pdi
0.000000000000000000e+00 2.000000000000000000e+03 1.000000000000000000e+00 9.999999999999452660e-01 1.000000000000000000e+00 9.999999999999452660e-01
1.900000000000000000e+01 1.981000000000000000e+03 1.009591115598182709e+00 1.018999999999943729e+00 1.009591115598182709e+00 1.009319499999944192e+00
3.700000000000000000e+01 1.963000000000000000e+03 1.018848700967906362e+00 1.036999999999942190e+00 1.018848700967906362e+00 1.017815499999943141e+00
4.700000000000000000e+01 1.953000000000000000e+03 1.024065540194572410e+00 1.046999999999941977e+00 1.024065540194572410e+00 1.022395499999943391e+00
5.700000000000000000e+01 1.943000000000000000e+03 1.029336078229541984e+00 1.056999999999941320e+00 1.029336078229541984e+00 1.026875499999942987e+00
7.800000000000000000e+01 1.922000000000000000e+03 1.040582726326742868e+00 1.078999999999940451e+00 1.040582726326742868e+00 1.036918999999942859e+00
9.800000000000000000e+01 1.902000000000000000e+03 1.051524710830704423e+00 1.098999999999940247e+00 1.051524710830704423e+00 1.045148999999943262e+00
1.220000000000000000e+02 1.878000000000000000e+03 1.064962726304579332e+00 1.125999999999939716e+00 1.064962726304579332e+00 1.057313999999943466e+00
1.410000000000000000e+02 1.859000000000000000e+03 1.075847229693383644e+00 1.148999999999939847e+00 1.075847229693383644e+00 1.067995499999943920e+00
1.580000000000000000e+02 1.842000000000000000e+03 1.085776330076004381e+00 1.168999999999938755e+00 1.085776330076004381e+00 1.076648999999943568e+00
1.740000000000000000e+02 1.826000000000000000e+03 1.095290251916757995e+00 1.187999999999939105e+00 1.095290251916757995e+00 1.084643999999944430e+00
1.930000000000000000e+02 1.807000000000000000e+03 1.106806862202545760e+00 1.213999999999938462e+00 1.106806862202545760e+00 1.096848999999944230e+00
2.150000000000000000e+02 1.785000000000000000e+03 1.120448179271708700e+00 1.238999999999939039e+00 1.120448179271708700e+00 1.105807499999945653e+00
2.280000000000000000e+02 1.772000000000000000e+03 1.128668171557562161e+00 1.254999999999938831e+00 1.128668171557562161e+00 1.111929999999945684e+00
2.500000000000000000e+02 1.750000000000000000e+03 1.142857142857142794e+00 1.285999999999937859e+00 1.142857142857142794e+00 1.125249999999945683e+00
2.630000000000000000e+02 1.737000000000000000e+03 1.151410477835348223e+00 1.309999999999937437e+00 1.151410477835348223e+00 1.137734999999945762e+00
2.750000000000000000e+02 1.725000000000000000e+03 1.159420289855072506e+00 1.324999999999938005e+00 1.159420289855072506e+00 1.142812499999946496e+00
2.880000000000000000e+02 1.712000000000000000e+03 1.168224299065420579e+00 1.343999999999938133e+00 1.168224299065420579e+00 1.150463999999947085e+00
3.000000000000000000e+02 1.700000000000000000e+03 1.176470588235294157e+00 1.360999999999938259e+00 1.176470588235294157e+00 1.156849999999947531e+00
3.200000000000000000e+02 1.680000000000000000e+03 1.190476190476190466e+00 1.400999999999937629e+00 1.190476190476190466e+00 1.176839999999947706e+00
3.350000000000000000e+02 1.665000000000000000e+03 1.201201201201201219e+00 1.418999999999938533e+00 1.201201201201201219e+00 1.181317499999948728e+00
3.490000000000000000e+02 1.651000000000000000e+03 1.211387038158691754e+00 1.436999999999939437e+00 1.211387038158691754e+00 1.186243499999950046e+00
3.670000000000000000e+02 1.633000000000000000e+03 1.224739742804654030e+00 1.466999999999940130e+00 1.224739742804654030e+00 1.197805499999951007e+00
3.840000000000000000e+02 1.616000000000000000e+03 1.237623762376237613e+00 1.495999999999940711e+00 1.237623762376237613e+00 1.208767999999952103e+00
4.000000000000000000e+02 1.600000000000000000e+03 1.250000000000000000e+00 1.527999999999940739e+00 1.250000000000000000e+00 1.222399999999952636e+00
4.210000000000000000e+02 1.579000000000000000e+03 1.266624445851805003e+00 1.566999999999941551e+00 1.266624445851805003e+00 1.237146499999953742e+00
4.280000000000000000e+02 1.572000000000000000e+03 1.272264631043257044e+00 1.578999999999942228e+00 1.272264631043257044e+00 1.241093999999954622e+00
4.400000000000000000e+02 1.560000000000000000e+03 1.282051282051282159e+00 1.599999999999942357e+00 1.282051282051282159e+00 1.247999999999954923e+00
4.520000000000000000e+02 1.548000000000000000e+03 1.291989664082687339e+00 1.615999999999943038e+00 1.291989664082687339e+00 1.250783999999955931e+00
4.700000000000000000e+02 1.530000000000000000e+03 1.307189542483660150e+00 1.653999999999943515e+00 1.307189542483660150e+00 1.265309999999956858e+00
4.790000000000000000e+02 1.521000000000000000e+03 1.314924391847468677e+00 1.671999999999943531e+00 1.314924391847468677e+00 1.271555999999957054e+00
4.900000000000000000e+02 1.510000000000000000e+03 1.324503311258278249e+00 1.705999999999942229e+00 1.324503311258278249e+00 1.288029999999956265e+00
5.020000000000000000e+02 1.498000000000000000e+03 1.335113484646194948e+00 1.732999999999942142e+00 1.335113484646194948e+00 1.298016999999956678e+00
5.210000000000000000e+02 1.479000000000000000e+03 1.352265043948613910e+00 1.775999999999943180e+00 1.352265043948613910e+00 1.313351999999958108e+00
5.270000000000000000e+02 1.473000000000000000e+03 1.357773251866938313e+00 1.786999999999943300e+00 1.357773251866938313e+00 1.316125499999958093e+00
5.350000000000000000e+02 1.465000000000000000e+03 1.365187713310580309e+00 1.804999999999943761e+00 1.365187713310580309e+00 1.322162499999958607e+00
5.520000000000000000e+02 1.448000000000000000e+03 1.381215469613259694e+00 1.833999999999945008e+00 1.381215469613259694e+00 1.327815999999960139e+00
5.610000000000000000e+02 1.439000000000000000e+03 1.389854065323141041e+00 1.852999999999945135e+00 1.389854065323141041e+00 1.333233499999960658e+00
5.700000000000000000e+02 1.430000000000000000e+03 1.398601398601398538e+00 1.871999999999945707e+00 1.398601398601398538e+00 1.338479999999961256e+00
5.880000000000000000e+02 1.412000000000000000e+03 1.416430594900849771e+00 1.919999999999945972e+00 1.416430594900849771e+00 1.355519999999961867e+00
5.980000000000000000e+02 1.402000000000000000e+03 1.426533523537803161e+00 1.936999999999946542e+00 1.426533523537803161e+00 1.357836999999962435e+00
6.110000000000000000e+02 1.389000000000000000e+03 1.439884809215262740e+00 1.971999999999947129e+00 1.439884809215262740e+00 1.369553999999963301e+00
6.200000000000000000e+02 1.380000000000000000e+03 1.449275362318840576e+00 1.994999999999947482e+00 1.449275362318840576e+00 1.376549999999963747e+00
6.250000000000000000e+02 1.375000000000000000e+03 1.454545454545454586e+00 2.014999999999953495e+00 1.454545454545454586e+00 1.385312499999967972e+00
6.370000000000000000e+02 1.363000000000000000e+03 1.467351430667644951e+00 2.038999999999965063e+00 1.467351430667644951e+00 1.389578499999976069e+00
6.480000000000000000e+02 1.352000000000000000e+03 1.479289940828402372e+00 2.066999999999977522e+00 1.479289940828402372e+00 1.397291999999984879e+00
6.560000000000000000e+02 1.344000000000000000e+03 1.488095238095238138e+00 2.080999999999984418e+00 1.488095238095238138e+00 1.398431999999989461e+00
6.650000000000000000e+02 1.335000000000000000e+03 1.498127340823970144e+00 2.096999999999991982e+00 1.498127340823970144e+00 1.399747499999994593e+00
6.750000000000000000e+02 1.325000000000000000e+03 1.509433962264151052e+00 2.113999999999999879e+00 1.509433962264151052e+00 1.400524999999999798e+00
6.820000000000000000e+02 1.318000000000000000e+03 1.517450682852807375e+00 2.132000000000008111e+00 1.517450682852807375e+00 1.404988000000005233e+00
6.940000000000000000e+02 1.306000000000000000e+03 1.531393568147013884e+00 2.176000000000028578e+00 1.531393568147013884e+00 1.420928000000018621e+00
7.030000000000000000e+02 1.297000000000000000e+03 1.542020046260601296e+00 2.191000000000035808e+00 1.542020046260601296e+00 1.420863500000023372e+00
7.150000000000000000e+02 1.285000000000000000e+03 1.556420233463035041e+00 2.218000000000044380e+00 1.556420233463035041e+00 1.425065000000028448e+00
7.260000000000000000e+02 1.274000000000000000e+03 1.569858712715855642e+00 2.252000000000048630e+00 1.569858712715855642e+00 1.434524000000030997e+00
7.360000000000000000e+02 1.264000000000000000e+03 1.582278481012658222e+00 2.278000000000048431e+00 1.582278481012658222e+00 1.439696000000030507e+00
7.490000000000000000e+02 1.251000000000000000e+03 1.598721023181454814e+00 2.316000000000051351e+00 1.598721023181454814e+00 1.448658000000032198e+00
7.580000000000000000e+02 1.242000000000000000e+03 1.610305958132045134e+00 2.333000000000050811e+00 1.610305958132045134e+00 1.448793000000031528e+00
7.590000000000000000e+02 1.241000000000000000e+03 1.611603545527800163e+00 2.334000000000051145e+00 1.611603545527800163e+00 1.448247000000031814e+00
7.670000000000000000e+02 1.233000000000000000e+03 1.622060016220600254e+00 2.358000000000049834e+00 1.622060016220600254e+00 1.453707000000030725e+00
7.780000000000000000e+02 1.222000000000000000e+03 1.636661211129296190e+00 2.390000000000049862e+00 1.636661211129296190e+00 1.460290000000030508e+00
7.900000000000000000e+02 1.210000000000000000e+03 1.652892561983471120e+00 2.414000000000050772e+00 1.652892561983471120e+00 1.460470000000030577e+00
7.960000000000000000e+02 1.204000000000000000e+03 1.661129568106312293e+00 2.429000000000051340e+00 1.661129568106312293e+00 1.462258000000030922e+00
8.050000000000000000e+02 1.195000000000000000e+03 1.673640167364016662e+00 2.458000000000052143e+00 1.673640167364016662e+00 1.468655000000031130e+00
8.090000000000000000e+02 1.191000000000000000e+03 1.679261125104953845e+00 2.474000000000052601e+00 1.679261125104953845e+00 1.473267000000031413e+00
8.130000000000000000e+02 1.187000000000000000e+03 1.684919966301600569e+00 2.490000000000052172e+00 1.684919966301600569e+00 1.477815000000030965e+00
8.200000000000000000e+02 1.180000000000000000e+03 1.694915254237288060e+00 2.507000000000052076e+00 1.694915254237288060e+00 1.479130000000030698e+00
8.270000000000000000e+02 1.173000000000000000e+03 1.705029838022165345e+00 2.523000000000052090e+00 1.705029838022165345e+00 1.479739500000030628e+00
8.360000000000000000e+02 1.164000000000000000e+03 1.718213058419243877e+00 2.558000000000051788e+00 1.718213058419243877e+00 1.488756000000030166e+00
8.420000000000000000e+02 1.158000000000000000e+03 1.727115716753022445e+00 2.581000000000052363e+00 1.727115716753022445e+00 1.494399000000030231e+00
8.490000000000000000e+02 1.151000000000000000e+03 1.737619461337966964e+00 2.613000000000055945e+00 1.737619461337966964e+00 1.503781500000032301e+00
8.570000000000000000e+02 1.143000000000000000e+03 1.749781277340332508e+00 2.649000000000055088e+00 1.749781277340332508e+00 1.513903500000031377e+00
8.640000000000000000e+02 1.136000000000000000e+03 1.760563380281690238e+00 2.709000000000056030e+00 1.760563380281690238e+00 1.538712000000031832e+00
8.720000000000000000e+02 1.128000000000000000e+03 1.773049645390070816e+00 2.740000000000056612e+00 1.773049645390070816e+00 1.545360000000032041e+00
8.790000000000000000e+02 1.121000000000000000e+03 1.784121320249776987e+00 2.778000000000059089e+00 1.784121320249776987e+00 1.557069000000033121e+00
8.820000000000000000e+02 1.118000000000000000e+03 1.788908765652951649e+00 2.784000000000059316e+00 1.788908765652951649e+00 1.556256000000033168e+00
8.940000000000000000e+02 1.106000000000000000e+03 1.808318264014466603e+00 2.807000000000059448e+00 1.808318264014466603e+00 1.552271000000032819e+00
9.050000000000000000e+02 1.095000000000000000e+03 1.826484018264840081e+00 2.849000000000059263e+00 1.826484018264840081e+00 1.559827500000032563e+00
9.080000000000000000e+02 1.092000000000000000e+03 1.831501831501831434e+00 2.857000000000059714e+00 1.831501831501831434e+00 1.559922000000032671e+00
9.160000000000000000e+02 1.084000000000000000e+03 1.845018450184501946e+00 2.881000000000059291e+00 1.845018450184501946e+00 1.561502000000032142e+00
9.240000000000000000e+02 1.076000000000000000e+03 1.858736059479553893e+00 2.911000000000059984e+00 1.858736059479553893e+00 1.566118000000032318e+00
9.270000000000000000e+02 1.073000000000000000e+03 1.863932898415657125e+00 2.914000000000058321e+00 1.863932898415657125e+00 1.563361000000031309e+00
9.360000000000000000e+02 1.064000000000000000e+03 1.879699248120300759e+00 2.971000000000060037e+00 1.879699248120300759e+00 1.580572000000031840e+00
9.400000000000000000e+02 1.060000000000000000e+03 1.886792452830188704e+00 2.990000000000058833e+00 1.886792452830188704e+00 1.584700000000031084e+00
9.460000000000000000e+02 1.054000000000000000e+03 1.897533206831119479e+00 3.006000000000057515e+00 1.897533206831119479e+00 1.584162000000030268e+00
9.530000000000000000e+02 1.047000000000000000e+03 1.910219675262655237e+00 3.028000000000057312e+00 1.910219675262655237e+00 1.585158000000030043e+00
