step	time	T	Ekin	chem_fpl_reaction_1	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	lj-tab	tab-dynamic_0	cr_3	count_0
0	0	2.66784	16007	0	5087.16	4467.66	0	25800.8	0	0	0
1000	1	4.37335	26240.1	0	5291.87	4496.14	0	25789.1	0	0	0
2000	2	4.47982	26878.9	0	5379.34	4231.05	0	25639.4	0	0	0
3000	3	4.58837	27530.2	0	5280.57	4213.57	0	25426.8	0	0	0
4000	4	4.44963	26697.8	0	5280.4	4481.52	0	25638.6	0	0	0
5000	5	4.42952	26577.1	0	5231.45	4544.79	0	25553.1	0	0	0
6000	6	4.5053	27031.8	0	5180.21	4547.72	0	25484.7	0	0	0
7000	7	4.34468	26068.1	0	4874.69	4429.33	0	25435	0	0	0
8000	8	4.47624	26857.4	0	5302.07	4482.04	0	25533	0	0	0
9000	9	4.50615	27036.9	0	5354.49	4420.4	0	25623.1	0	0	0
10000	10	4.41052	26463.1	0	5616.77	4374.98	0	25815.7	0	0	0
11000	11	4.36987	26219.2	0	5261.44	4309.57	0	25831.9	0	0	0
12000	12	4.35476	26128.6	0	5239.29	4551.51	0	25779.2	0	0	0
13000	13	4.43717	26623	0	5122.06	4441.01	0	25279.8	0	0	0
14000	14	4.38565	26313.9	0	4852.66	4395.66	0	25895.8	0	0	0
15000	15	4.39994	26399.6	0	5267.76	4402.48	0	25403.5	0	0	0
16000	16	4.37758	26265.5	0	4944.92	4336.77	0	25896.7	0	0	0
17000	17	4.40625	26437.5	0	5298.33	4318.07	0	25692	0	0	0
18000	18	4.46906	26814.4	0	5380.39	4370.81	0	25417.6	0	0	0
19000	19	4.41773	26506.4	0	4906.84	4229.53	0	25431.5	0	0	0
20000	20	4.48406	26904.4	0	5233.67	4754.64	0	25594.1	0	0	0
21000	21	4.39878	26392.7	0	5238.67	4446.31	0	25905.4	0	0	0
22000	22	4.45518	26731.1	0	5017.41	4231.05	0	25641.3	0	0	0
23000	23	4.39103	26346.2	0	5152.42	4387.07	0	25104.7	0	0	0
24000	24	4.31418	25885.1	0	5124.49	4596.51	0	25503.1	0	0	0
25000	25	4.37204	26232.2	0	5209.62	4154.73	0	25903.1	0	0	0
26000	26	4.47969	26878.2	0	5413.79	4373.78	0	25303.1	0	0	0
27000	27	4.4328	26596.8	0	5176.74	4518.95	0	25308.9	0	0	0
28000	28	4.41919	26515.1	0	5128.23	4298.99	0	25285.6	0	0	0
29000	29	4.40701	26442.1	0	5138.42	4389.17	0	25352.6	0	0	0
30000	30	4.30603	25836.2	0	5065.42	4498.24	0	25823.9	0	0	0
31000	31	4.40061	26403.6	0	5271.49	4374.91	0	25773.9	0	0	0
32000	32	4.39179	26350.7	0	5201.11	4425.85	0	25725.7	0	0	0
33000	33	4.39127	26347.6	0	5077.98	4303.05	0	25446.1	0	0	0
34000	34	4.35045	26102.7	0	5391.9	4378.75	0	25309.1	0	0	0
35000	35	4.37836	26270.2	0	5396.59	4445.06	0	25421.2	0	0	0
36000	36	4.41641	26498.5	0	5091.62	4409.46	0	25062.8	0	0	0
37000	37	4.37358	26241.5	0	5180.28	4409.45	0	25207.7	0	0	0
38000	38	4.37611	26256.7	0	5105.59	4511	0	25354.5	0	0	0
39000	39	4.37578	26254.7	0	5299.5	4353.6	0	25644.9	0	0	0
40000	40	4.44043	26642.6	0	5061.96	4579.67	0	25815.3	0	0	0
41000	41	4.45253	26715.2	0	4893.31	4482.97	0	25792.7	0	0	0
42000	42	4.45677	26740.6	0	5108.49	4343.38	0	25752.9	0	0	0
43000	43	4.51285	27077.1	0	5037.92	4113.32	0	25539.1	0	0	0
44000	44	4.41096	26465.7	0	5135.92	4702.99	0	25441.8	0	0	0
45000	45	4.35086	26105.1	0	5169.45	4412.1	0	25573.3	0	0	0
46000	46	4.44929	26695.7	0	5091.22	4525.99	0	25275.5	0	0	0
