# cr len_gsub pn mw mn pdi
1.147000000000000000e+03 8.530000000000000000e+02 2.344665885111371750e+00 4.157999999999962171e+00 2.344665885111371750e+00 1.773386999999983837e+00
1.164000000000000000e+03 8.370000000000000000e+02 2.389486260454002586e+00 4.231999999999952244e+00 2.389486260454002586e+00 1.771091999999979905e+00
1.177000000000000000e+03 8.240000000000000000e+02 2.427184466019417286e+00 4.313999999999944990e+00 2.427184466019417286e+00 1.777367999999977410e+00
1.195000000000000000e+03 8.060000000000000000e+02 2.481389578163771592e+00 4.444999999999933671e+00 2.481389578163771592e+00 1.791334999999973254e+00
1.213000000000000000e+03 7.880000000000000000e+02 2.538071065989847774e+00 4.585999999999932797e+00 2.538071065989847774e+00 1.806883999999973511e+00
1.231000000000000000e+03 7.700000000000000000e+02 2.597402597402597380e+00 4.760999999999928178e+00 2.597402597402597380e+00 1.832984999999972331e+00
1.246000000000000000e+03 7.550000000000000000e+02 2.649006622516556497e+00 4.961999999999923361e+00 2.649006622516556497e+00 1.873154999999970816e+00
1.262000000000000000e+03 7.390000000000000000e+02 2.706359945872800932e+00 5.165999999999923986e+00 2.706359945872800932e+00 1.908836999999971917e+00
1.274000000000000000e+03 7.270000000000000000e+02 2.751031636863824126e+00 5.244999999999923723e+00 2.751031636863824126e+00 1.906557499999972149e+00
1.284000000000000000e+03 7.170000000000000000e+02 2.789400278940028066e+00 5.363999999999924384e+00 2.789400278940028066e+00 1.922993999999972781e+00
1.294000000000000000e+03 7.070000000000000000e+02 2.828854314002828829e+00 5.430999999999924555e+00 2.828854314002828829e+00 1.919858499999973267e+00
1.299000000000000000e+03 7.020000000000000000e+02 2.849002849002848947e+00 5.479999999999925819e+00 2.849002849002848947e+00 1.923479999999974099e+00
1.311000000000000000e+03 6.900000000000000000e+02 2.898550724637681153e+00 5.620999999999924945e+00 2.898550724637681153e+00 1.939244999999974128e+00
1.323000000000000000e+03 6.780000000000000000e+02 2.949852507374631116e+00 5.760999999999924626e+00 2.949852507374631116e+00 1.952978999999974485e+00
1.340000000000000000e+03 6.610000000000000000e+02 3.025718608169440049e+00 5.883999999999926622e+00 3.025718608169440049e+00 1.944661999999975910e+00
1.349000000000000000e+03 6.520000000000000000e+02 3.067484662576687171e+00 5.974999999999928590e+00 3.067484662576687171e+00 1.947849999999976767e+00
1.356000000000000000e+03 6.450000000000000000e+02 3.100775193798449791e+00 6.020999999999929742e+00 3.100775193798449791e+00 1.941772499999977253e+00
1.370000000000000000e+03 6.310000000000000000e+02 3.169572107765451729e+00 6.133999999999933728e+00 3.169572107765451729e+00 1.935276999999979042e+00
1.382000000000000000e+03 6.190000000000000000e+02 3.231017770597738092e+00 6.248999999999936605e+00 3.231017770597738092e+00 1.934065499999980453e+00
1.391000000000000000e+03 6.100000000000000000e+02 3.278688524590164022e+00 6.299999999999938538e+00 3.278688524590164022e+00 1.921499999999981112e+00
1.399000000000000000e+03 6.020000000000000000e+02 3.322259136212624586e+00 6.400999999999938517e+00 3.322259136212624586e+00 1.926700999999981567e+00
1.403000000000000000e+03 5.980000000000000000e+02 3.344481605351170561e+00 6.454999999999938787e+00 3.344481605351170561e+00 1.930044999999981803e+00
1.412000000000000000e+03 5.890000000000000000e+02 3.395585738539898202e+00 6.523999999999937849e+00 3.395585738539898202e+00 1.921317999999981652e+00
1.418000000000000000e+03 5.830000000000000000e+02 3.430531732418524715e+00 6.581999999999938566e+00 3.430531732418524715e+00 1.918652999999982178e+00
1.427000000000000000e+03 5.740000000000000000e+02 3.484320557491288994e+00 6.694999999999939888e+00 3.484320557491288994e+00 1.921464999999982881e+00
1.433000000000000000e+03 5.690000000000000000e+02 3.514938488576449860e+00 6.756999999999940165e+00 3.514938488576449860e+00 1.922366499999982992e+00
1.441000000000000000e+03 5.610000000000000000e+02 3.565062388591800246e+00 7.000999999999941714e+00 3.565062388591800246e+00 1.963780499999983720e+00
1.446000000000000000e+03 5.560000000000000000e+02 3.597122302158273222e+00 7.139999999999941060e+00 3.597122302158273222e+00 1.984919999999983808e+00
1.454000000000000000e+03 5.480000000000000000e+02 3.649635036496350349e+00 7.351999999999942581e+00 3.649635036496350349e+00 2.014447999999984251e+00
1.461000000000000000e+03 5.410000000000000000e+02 3.696857670979667443e+00 7.472999999999942133e+00 3.696857670979667443e+00 2.021446499999984159e+00
1.468000000000000000e+03 5.350000000000000000e+02 3.738317757009345765e+00 7.586999999999943789e+00 3.738317757009345765e+00 2.029522499999985019e+00
1.471000000000000000e+03 5.320000000000000000e+02 3.759398496240601517e+00 7.603999999999943249e+00 3.759398496240601517e+00 2.022663999999984696e+00
1.475000000000000000e+03 5.280000000000000000e+02 3.787878787878788067e+00 7.643999999999944173e+00 3.787878787878788067e+00 2.018015999999985155e+00
1.481000000000000000e+03 5.220000000000000000e+02 3.831417624521072707e+00 7.664999999999945857e+00 3.831417624521072707e+00 2.000564999999985716e+00
1.491000000000000000e+03 5.120000000000000000e+02 3.906250000000000000e+00 7.835999999999947008e+00 3.906250000000000000e+00 2.006015999999986477e+00
1.495000000000000000e+03 5.080000000000000000e+02 3.937007874015748143e+00 7.873999999999948152e+00 3.937007874015748143e+00 1.999995999999986784e+00
1.499000000000000000e+03 5.040000000000000000e+02 3.968253968253968367e+00 7.906999999999947626e+00 3.968253968253968367e+00 1.992563999999986679e+00
1.503000000000000000e+03 5.000000000000000000e+02 4.000000000000000000e+00 7.978999999999947690e+00 4.000000000000000000e+00 1.994749999999986922e+00
1.508000000000000000e+03 4.950000000000000000e+02 4.040404040404040664e+00 8.093000000000031946e+00 4.040404040404040664e+00 2.003017500000007889e+00
1.511000000000000000e+03 4.920000000000000000e+02 4.065040650406504419e+00 8.107000000000033069e+00 4.065040650406504419e+00 1.994322000000007922e+00
1.515000000000000000e+03 4.880000000000000000e+02 4.098360655737704583e+00 8.176000000000046342e+00 4.098360655737704583e+00 1.994944000000011375e+00
1.523000000000000000e+03 4.810000000000000000e+02 4.158004158004158235e+00 8.338000000000063139e+00 4.158004158004158235e+00 2.005289000000014976e+00
1.529000000000000000e+03 4.750000000000000000e+02 4.210526315789473450e+00 8.504000000000068837e+00 4.210526315789473450e+00 2.019700000000016260e+00
1.535000000000000000e+03 4.690000000000000000e+02 4.264392324093816633e+00 8.532000000000069306e+00 4.264392324093816633e+00 2.000754000000016131e+00
1.537000000000000000e+03 4.670000000000000000e+02 4.282655246252677017e+00 8.577000000000069235e+00 4.282655246252677017e+00 2.002729500000016039e+00
1.542000000000000000e+03 4.620000000000000000e+02 4.329004329004328966e+00 8.644000000000067629e+00 4.329004329004328966e+00 1.996764000000015749e+00
1.548000000000000000e+03 4.560000000000000000e+02 4.385964912280702066e+00 8.736000000000071708e+00 4.385964912280702066e+00 1.991808000000016232e+00
1.555000000000000000e+03 4.490000000000000000e+02 4.454342984409799477e+00 8.805000000000068994e+00 4.454342984409799477e+00 1.976722500000015481e+00
1.561000000000000000e+03 4.430000000000000000e+02 4.514672686230248644e+00 8.838000000000068468e+00 4.514672686230248644e+00 1.957617000000015040e+00
1.568000000000000000e+03 4.360000000000000000e+02 4.587155963302752326e+00 8.982000000000065043e+00 4.587155963302752326e+00 1.958076000000014139e+00
1.573000000000000000e+03 4.310000000000000000e+02 4.640371229698375899e+00 9.000000000000062172e+00 4.640371229698375899e+00 1.939500000000013324e+00
1.575000000000000000e+03 4.290000000000000000e+02 4.662004662004662237e+00 9.053000000000062997e+00 4.662004662004662237e+00 1.941868500000013320e+00
1.577000000000000000e+03 4.270000000000000000e+02 4.683840749414519777e+00 9.179000000000064219e+00 4.683840749414519777e+00 1.959716500000013850e+00
1.580000000000000000e+03 4.240000000000000000e+02 4.716981132075471983e+00 9.399000000000064858e+00 4.716981132075471983e+00 1.992588000000013571e+00
1.583000000000000000e+03 4.210000000000000000e+02 4.750593824228028339e+00 9.405000000000061533e+00 4.750593824228028339e+00 1.979752500000013127e+00
1.589000000000000000e+03 4.150000000000000000e+02 4.819277108433735357e+00 9.575000000000065015e+00 4.819277108433735357e+00 1.986812500000013415e+00
1.593000000000000000e+03 4.110000000000000000e+02 4.866180048661800761e+00 9.639000000000065072e+00 4.866180048661800761e+00 1.980814500000013245e+00
1.597000000000000000e+03 4.070000000000000000e+02 4.914004914004913793e+00 9.674000000000063437e+00 4.914004914004913793e+00 1.968659000000013037e+00
1.600000000000000000e+03 4.040000000000000000e+02 4.950495049504950451e+00 1.007200000000006312e+01 4.950495049504950451e+00 2.034544000000012787e+00
1.602000000000000000e+03 4.020000000000000000e+02 4.975124378109452294e+00 1.023000000000006615e+01 4.975124378109452294e+00 2.056230000000013547e+00
1.605000000000000000e+03 3.990000000000000000e+02 5.012531328320801727e+00 1.032600000000006446e+01 5.012531328320801727e+00 2.060037000000012775e+00
1.608000000000000000e+03 3.960000000000000000e+02 5.050505050505050164e+00 1.056000000000006622e+01 5.050505050505050164e+00 2.090880000000013172e+00
1.614000000000000000e+03 3.900000000000000000e+02 5.128205128205128638e+00 1.063300000000006307e+01 5.128205128205128638e+00 2.073435000000011907e+00
1.619000000000000000e+03 3.850000000000000000e+02 5.194805194805194759e+00 1.079000000000006132e+01 5.194805194805194759e+00 2.077075000000011773e+00
1.621000000000000000e+03 3.840000000000000000e+02 5.208333333333333037e+00 1.083400000000006180e+01 5.208333333333333037e+00 2.080128000000012189e+00
1.624000000000000000e+03 3.810000000000000000e+02 5.249343832020997525e+00 1.091800000000006143e+01 5.249343832020997525e+00 2.079879000000011580e+00
1.627000000000000000e+03 3.780000000000000000e+02 5.291005291005291156e+00 1.095600000000005991e+01 5.291005291005291156e+00 2.070684000000011071e+00
1.628000000000000000e+03 3.770000000000000000e+02 5.305039787798408568e+00 1.097100000000005871e+01 5.305039787798408568e+00 2.068033500000010960e+00
1.631000000000000000e+03 3.740000000000000000e+02 5.347593582887700592e+00 1.109000000000005848e+01 5.347593582887700592e+00 2.073830000000010720e+00
1.637000000000000000e+03 3.680000000000000000e+02 5.434782608695652328e+00 1.115500000000005443e+01 5.434782608695652328e+00 2.052520000000010114e+00
1.639000000000000000e+03 3.660000000000000000e+02 5.464480874316939740e+00 1.119300000000005646e+01 5.464480874316939740e+00 2.048319000000010437e+00
1.640000000000000000e+03 3.650000000000000000e+02 5.479452054794520244e+00 1.120500000000005514e+01 5.479452054794520244e+00 2.044912500000010347e+00
1.646000000000000000e+03 3.590000000000000000e+02 5.571030640668523937e+00 1.150600000000005174e+01 5.571030640668523937e+00 2.065327000000009239e+00
1.649000000000000000e+03 3.560000000000000000e+02 5.617977528089888040e+00 1.158000000000005336e+01 5.617977528089888040e+00 2.061240000000009509e+00
1.651000000000000000e+03 3.540000000000000000e+02 5.649717514124294127e+00 1.176000000000005663e+01 5.649717514124294127e+00 2.081520000000010029e+00
1.653000000000000000e+03 3.520000000000000000e+02 5.681818181818181657e+00 1.181400000000005512e+01 5.681818181818181657e+00 2.079264000000009549e+00
1.655000000000000000e+03 3.500000000000000000e+02 5.714285714285714413e+00 1.183400000000005470e+01 5.714285714285714413e+00 2.070950000000009616e+00
1.656000000000000000e+03 3.490000000000000000e+02 5.730659025787965710e+00 1.185400000000005605e+01 5.730659025787965710e+00 2.068523000000009660e+00
1.657000000000000000e+03 3.480000000000000000e+02 5.747126436781608838e+00 1.193200000000005545e+01 5.747126436781608838e+00 2.076168000000009783e+00
1.658000000000000000e+03 3.470000000000000000e+02 5.763688760806916278e+00 1.194700000000005424e+01 5.763688760806916278e+00 2.072804500000009487e+00
1.660000000000000000e+03 3.450000000000000000e+02 5.797101449275362306e+00 1.199100000000005473e+01 5.797101449275362306e+00 2.068447500000009320e+00
1.662000000000000000e+03 3.430000000000000000e+02 5.830903790087463179e+00 1.203900000000005477e+01 5.830903790087463179e+00 2.064688500000009697e+00
1.666000000000000000e+03 3.390000000000000000e+02 5.899705014749262233e+00 1.215100000000005487e+01 5.899705014749262233e+00 2.059594500000009543e+00
1.669000000000000000e+03 3.360000000000000000e+02 5.952380952380952550e+00 1.241900000000005200e+01 5.952380952380952550e+00 2.086392000000008462e+00
1.670000000000000000e+03 3.350000000000000000e+02 5.970149253731343642e+00 1.242400000000005278e+01 5.970149253731343642e+00 2.081020000000008530e+00
1.671000000000000000e+03 3.340000000000000000e+02 5.988023952095808511e+00 1.244000000000005279e+01 5.988023952095808511e+00 2.077480000000008875e+00
1.674000000000000000e+03 3.310000000000000000e+02 6.042296072507553184e+00 1.244800000000004836e+01 6.042296072507553184e+00 2.060144000000007747e+00
1.677000000000000000e+03 3.280000000000000000e+02 6.097560975609756184e+00 1.259900000000004994e+01 6.097560975609756184e+00 2.066236000000007955e+00
1.681000000000000000e+03 3.240000000000000000e+02 6.172839506172839386e+00 1.263000000000004519e+01 6.172839506172839386e+00 2.046060000000007317e+00
1.683000000000000000e+03 3.220000000000000000e+02 6.211180124223602661e+00 1.274800000000004729e+01 6.211180124223602661e+00 2.052428000000007469e+00
1.688000000000000000e+03 3.170000000000000000e+02 6.309148264984226984e+00 1.304600000000004911e+01 6.309148264984226984e+00 2.067791000000007706e+00
1.690000000000000000e+03 3.150000000000000000e+02 6.349206349206348854e+00 1.308500000000004704e+01 6.349206349206348854e+00 2.060887500000007311e+00
1.691000000000000000e+03 3.140000000000000000e+02 6.369426751592357050e+00 1.310300000000004594e+01 6.369426751592357050e+00 2.057171000000006966e+00
1.692000000000000000e+03 3.130000000000000000e+02 6.389776357827476438e+00 1.311500000000004640e+01 6.389776357827476438e+00 2.052497500000006969e+00
1.694000000000000000e+03 3.110000000000000000e+02 6.430868167202572039e+00 1.328600000000004577e+01 6.430868167202572039e+00 2.065973000000007165e+00
1.695000000000000000e+03 3.100000000000000000e+02 6.451612903225806051e+00 1.331000000000004668e+01 6.451612903225806051e+00 2.063050000000007156e+00
1.697000000000000000e+03 3.080000000000000000e+02 6.493506493506493449e+00 1.331600000000004513e+01 6.493506493506493449e+00 2.050664000000006926e+00
1.698000000000000000e+03 3.070000000000000000e+02 6.514657980456026287e+00 1.349800000000004552e+01 6.514657980456026287e+00 2.071943000000006752e+00
1.701000000000000000e+03 3.040000000000000000e+02 6.578947368421052211e+00 1.355200000000004223e+01 6.578947368421052211e+00 2.059904000000006619e+00
1.702000000000000000e+03 3.030000000000000000e+02 6.600660066006600601e+00 1.355400000000004113e+01 6.600660066006600601e+00 2.053431000000006446e+00
1.703000000000000000e+03 3.020000000000000000e+02 6.622516556291390799e+00 1.360500000000003951e+01 6.622516556291390799e+00 2.054355000000005926e+00
1.705000000000000000e+03 3.000000000000000000e+02 6.666666666666666963e+00 1.364000000000003965e+01 6.666666666666666963e+00 2.046000000000006036e+00
1.706000000000000000e+03 2.990000000000000000e+02 6.688963210702341122e+00 1.365900000000003800e+01 6.688963210702341122e+00 2.042020500000005789e+00
1.709000000000000000e+03 2.960000000000000000e+02 6.756756756756757021e+00 1.371900000000003672e+01 6.756756756756757021e+00 2.030412000000005435e+00
1.710000000000000000e+03 2.950000000000000000e+02 6.779661016949152241e+00 1.442200000000003790e+01 6.779661016949152241e+00 2.127245000000005604e+00
1.713000000000000000e+03 2.920000000000000000e+02 6.849315068493150527e+00 1.467700000000003691e+01 6.849315068493150527e+00 2.142842000000005243e+00
1.715000000000000000e+03 2.900000000000000000e+02 6.896551724137930606e+00 1.475600000000003753e+01 6.896551724137930606e+00 2.139620000000005628e+00
1.718000000000000000e+03 2.870000000000000000e+02 6.968641114982577989e+00 1.485100000000003817e+01 6.968641114982577989e+00 2.131118500000005689e+00
1.719000000000000000e+03 2.860000000000000000e+02 6.993006993006993355e+00 1.487100000000003952e+01 6.993006993006993355e+00 2.126553000000005689e+00
1.720000000000000000e+03 2.850000000000000000e+02 7.017543859649122417e+00 1.512400000000003963e+01 7.017543859649122417e+00 2.155170000000005803e+00
1.723000000000000000e+03 2.820000000000000000e+02 7.092198581560283266e+00 1.586100000000004151e+01 7.092198581560283266e+00 2.236401000000006078e+00
1.726000000000000000e+03 2.790000000000000000e+02 7.168458781362007315e+00 1.590700000000004266e+01 7.168458781362007315e+00 2.219026500000005786e+00
1.728000000000000000e+03 2.770000000000000000e+02 7.220216606498194523e+00 1.593700000000004025e+01 7.220216606498194523e+00 2.207274500000005801e+00
1.731000000000000000e+03 2.740000000000000000e+02 7.299270072992700698e+00 1.601899999999999835e+01 7.299270072992700698e+00 2.194602999999999859e+00
1.732000000000000000e+03 2.730000000000000000e+02 7.326007326007325737e+00 1.605799999999998207e+01 7.326007326007325737e+00 2.191916999999997451e+00
1.735000000000000000e+03 2.700000000000000000e+02 7.407407407407407440e+00 1.627299999999994995e+01 7.407407407407407440e+00 2.196854999999993119e+00
1.736000000000000000e+03 2.690000000000000000e+02 7.434944237918215570e+00 1.628399999999994918e+01 7.434944237918215570e+00 2.190197999999992984e+00
1.739000000000000000e+03 2.660000000000000000e+02 7.518796992481203034e+00 1.745099999999992235e+01 7.518796992481203034e+00 2.320982999999989804e+00
1.740000000000000000e+03 2.650000000000000000e+02 7.547169811320754818e+00 1.754899999999991778e+01 7.547169811320754818e+00 2.325242499999989221e+00
1.741000000000000000e+03 2.640000000000000000e+02 7.575757575757576134e+00 1.762599999999991951e+01 7.575757575757576134e+00 2.326631999999989375e+00
1.743000000000000000e+03 2.620000000000000000e+02 7.633587786259542263e+00 1.772299999999992082e+01 7.633587786259542263e+00 2.321712999999989702e+00
1.744000000000000000e+03 2.610000000000000000e+02 7.662835249042145414e+00 1.782299999999992579e+01 7.662835249042145414e+00 2.325901499999990296e+00
1.746000000000000000e+03 2.590000000000000000e+02 7.722007722007721675e+00 1.807499999999992113e+01 7.722007722007721675e+00 2.340712499999989760e+00
1.747000000000000000e+03 2.580000000000000000e+02 7.751937984496123590e+00 1.817899999999992033e+01 7.751937984496123590e+00 2.345090999999989823e+00
1.750000000000000000e+03 2.550000000000000000e+02 7.843137254901960453e+00 1.820499999999992724e+01 7.843137254901960453e+00 2.321137499999990972e+00
1.751000000000000000e+03 2.540000000000000000e+02 7.874015748031496287e+00 1.821899999999993014e+01 7.874015748031496287e+00 2.313812999999991238e+00
1.753000000000000000e+03 2.520000000000000000e+02 7.936507936507936734e+00 1.824299999999993105e+01 7.936507936507936734e+00 2.298617999999991390e+00
1.754000000000000000e+03 2.510000000000000000e+02 7.968127490039840666e+00 1.824899999999992772e+01 7.968127490039840666e+00 2.290249499999990945e+00
1.755000000000000000e+03 2.500000000000000000e+02 8.000000000000000000e+00 1.834499999999992781e+01 8.000000000000000000e+00 2.293124999999990976e+00
1.756000000000000000e+03 2.490000000000000000e+02 8.032128514056225299e+00 1.842499999999992610e+01 8.032128514056225299e+00 2.293912499999990473e+00
1.757000000000000000e+03 2.480000000000000000e+02 8.064516129032258007e+00 1.843899999999992900e+01 8.064516129032258007e+00 2.286435999999991253e+00
1.759000000000000000e+03 2.460000000000000000e+02 8.130081300813008838e+00 1.896899999999992659e+01 8.130081300813008838e+00 2.333186999999990796e+00
1.760000000000000000e+03 2.450000000000000000e+02 8.163265306122449161e+00 1.897699999999992926e+01 8.163265306122449161e+00 2.324682499999991325e+00
1.762000000000000000e+03 2.430000000000000000e+02 8.230452674897119181e+00 1.916099999999992676e+01 8.230452674897119181e+00 2.328061499999991124e+00
1.763000000000000000e+03 2.420000000000000000e+02 8.264462809917354491e+00 1.927599999999992875e+01 8.264462809917354491e+00 2.332395999999991698e+00
1.765000000000000000e+03 2.400000000000000000e+02 8.333333333333333925e+00 1.956299999999992778e+01 8.333333333333333925e+00 2.347559999999991209e+00
1.766000000000000000e+03 2.390000000000000000e+02 8.368200836820083310e+00 1.959099999999993003e+01 8.368200836820083310e+00 2.341124499999991837e+00
1.767000000000000000e+03 2.380000000000000000e+02 8.403361344537815469e+00 1.959599999999993258e+01 8.403361344537815469e+00 2.331923999999991892e+00
1.768000000000000000e+03 2.370000000000000000e+02 8.438818565400843852e+00 1.959899999999993270e+01 8.438818565400843852e+00 2.322481499999991872e+00
1.769000000000000000e+03 2.360000000000000000e+02 8.474576271186441190e+00 1.963799999999993418e+01 8.474576271186441190e+00 2.317283999999991906e+00
1.770000000000000000e+03 2.350000000000000000e+02 8.510638297872340274e+00 1.967199999999993310e+01 8.510638297872340274e+00 2.311459999999992299e+00
1.772000000000000000e+03 2.330000000000000000e+02 8.583690987124462879e+00 1.973399999999993426e+01 8.583690987124462879e+00 2.299010999999992588e+00
1.773000000000000000e+03 2.320000000000000000e+02 8.620689655172414589e+00 1.975299999999993616e+01 8.620689655172414589e+00 2.291347999999992169e+00
1.774000000000000000e+03 2.310000000000000000e+02 8.658008658008657932e+00 1.976499999999993662e+01 8.658008658008657932e+00 2.282857499999992879e+00
1.775000000000000000e+03 2.300000000000000000e+02 8.695652173913043015e+00 2.064899999999993696e+01 8.695652173913043015e+00 2.374634999999992946e+00
1.777000000000000000e+03 2.280000000000000000e+02 8.771929824561404132e+00 2.068899999999993966e+01 8.771929824561404132e+00 2.358545999999992926e+00
1.780000000000000000e+03 2.250000000000000000e+02 8.888888888888889284e+00 2.074499999999994060e+01 8.888888888888889284e+00 2.333812499999993406e+00
1.782000000000000000e+03 2.230000000000000000e+02 8.968609865470851261e+00 2.120099999999994367e+01 8.968609865470851261e+00 2.363911499999993726e+00
1.783000000000000000e+03 2.220000000000000000e+02 9.009009009009009361e+00 2.130899999999994421e+01 9.009009009009009361e+00 2.365298999999993601e+00
1.784000000000000000e+03 2.210000000000000000e+02 9.049773755656108420e+00 2.130999999999994543e+01 9.049773755656108420e+00 2.354754999999994158e+00
1.785000000000000000e+03 2.210000000000000000e+02 9.049773755656108420e+00 2.130999999999994543e+01 9.049773755656108420e+00 2.354754999999994158e+00
1.786000000000000000e+03 2.200000000000000000e+02 9.090909090909091717e+00 2.131399999999994677e+01 9.090909090909091717e+00 2.344539999999994073e+00
1.787000000000000000e+03 2.190000000000000000e+02 9.132420091324201294e+00 2.134999999999994813e+01 9.132420091324201294e+00 2.337824999999994269e+00
1.788000000000000000e+03 2.180000000000000000e+02 9.174311926605504652e+00 2.153699999999994574e+01 9.174311926605504652e+00 2.347532999999994097e+00
1.789000000000000000e+03 2.170000000000000000e+02 9.216589861751151247e+00 2.154599999999994608e+01 9.216589861751151247e+00 2.337740999999994518e+00
1.792000000000000000e+03 2.140000000000000000e+02 9.345794392523364635e+00 2.164299999999994739e+01 9.345794392523364635e+00 2.315800999999994225e+00
1.793000000000000000e+03 2.130000000000000000e+02 9.389671361502347935e+00 2.189499999999994273e+01 9.389671361502347935e+00 2.331817499999993881e+00
1.794000000000000000e+03 2.120000000000000000e+02 9.433962264150943966e+00 2.201199999999994361e+01 9.433962264150943966e+00 2.333271999999993795e+00
1.796000000000000000e+03 2.100000000000000000e+02 9.523809523809523725e+00 2.221599999999994068e+01 9.523809523809523725e+00 2.332679999999993647e+00
1.797000000000000000e+03 2.090000000000000000e+02 9.569377990430622205e+00 2.223299999999994014e+01 9.569377990430622205e+00 2.323348499999993599e+00
1.798000000000000000e+03 2.080000000000000000e+02 9.615384615384614975e+00 2.223899999999994037e+01 9.615384615384614975e+00 2.312855999999993806e+00
1.799000000000000000e+03 2.070000000000000000e+02 9.661835748792270806e+00 2.224199999999994048e+01 9.661835748792270806e+00 2.302046999999993737e+00
1.800000000000000000e+03 2.060000000000000000e+02 9.708737864077669144e+00 2.227799999999993830e+01 9.708737864077669144e+00 2.294633999999993623e+00
1.802000000000000000e+03 2.040000000000000000e+02 9.803921568627451677e+00 2.250499999999993506e+01 9.803921568627451677e+00 2.295509999999993056e+00
1.803000000000000000e+03 2.030000000000000000e+02 9.852216748768473309e+00 2.263499999999993406e+01 9.852216748768473309e+00 2.297452499999993236e+00
1.804000000000000000e+03 2.020000000000000000e+02 9.900990099009900902e+00 2.265099999999993585e+01 9.900990099009900902e+00 2.287750999999993429e+00
1.805000000000000000e+03 2.010000000000000000e+02 9.950248756218904589e+00 2.271399999999993469e+01 9.950248756218904589e+00 2.282756999999993486e+00
