# cr len_gsub pn mw mn pdi
7.100000000000000000e+01 1.929000000000000000e+03 1.036806635562467660e+00 1.076999999999940449e+00 1.036806635562467660e+00 1.038766499999942416e+00
7.200000000000000000e+01 1.928000000000000000e+03 1.037344398340249052e+00 1.077999999999940339e+00 1.037344398340249052e+00 1.039191999999942384e+00
7.300000000000000000e+01 1.927000000000000000e+03 1.037882719252724462e+00 1.078999999999940229e+00 1.037882719252724462e+00 1.039616499999942434e+00
7.700000000000000000e+01 1.923000000000000000e+03 1.040041601664066562e+00 1.082999999999940455e+00 1.040041601664066562e+00 1.041304499999942790e+00
7.800000000000000000e+01 1.922000000000000000e+03 1.040582726326742868e+00 1.083999999999940345e+00 1.040582726326742868e+00 1.041723999999942807e+00
7.900000000000000000e+01 1.921000000000000000e+03 1.041124414367516904e+00 1.084999999999940234e+00 1.041124414367516904e+00 1.042142499999942684e+00
8.100000000000000000e+01 1.919000000000000000e+03 1.042209484106305428e+00 1.086999999999940236e+00 1.042209484106305428e+00 1.042976499999942686e+00
8.200000000000000000e+01 1.918000000000000000e+03 1.042752867570385877e+00 1.088999999999940016e+00 1.042752867570385877e+00 1.044350999999942520e+00
8.400000000000000000e+01 1.916000000000000000e+03 1.043841336116910323e+00 1.091999999999939686e+00 1.043841336116910323e+00 1.046135999999942223e+00
8.500000000000000000e+01 1.915000000000000000e+03 1.044386422976501416e+00 1.092999999999939575e+00 1.044386422976501416e+00 1.046547499999942010e+00
8.600000000000000000e+01 1.914000000000000000e+03 1.044932079414838011e+00 1.093999999999939465e+00 1.044932079414838011e+00 1.046957999999942102e+00
8.700000000000000000e+01 1.913000000000000000e+03 1.045478306325143825e+00 1.094999999999939355e+00 1.045478306325143825e+00 1.047367499999941831e+00
8.800000000000000000e+01 1.912000000000000000e+03 1.046025104602510414e+00 1.096999999999939357e+00 1.046025104602510414e+00 1.048731999999942044e+00
8.900000000000000000e+01 1.911000000000000000e+03 1.046572475143903613e+00 1.097999999999939247e+00 1.046572475143903613e+00 1.049138999999942090e+00
9.000000000000000000e+01 1.910000000000000000e+03 1.047120418848167533e+00 1.099999999999939027e+00 1.047120418848167533e+00 1.050499999999941814e+00
9.100000000000000000e+01 1.909000000000000000e+03 1.047668936616029445e+00 1.100999999999938916e+00 1.047668936616029445e+00 1.050904499999941510e+00
9.300000000000000000e+01 1.907000000000000000e+03 1.048767697954902989e+00 1.102999999999938918e+00 1.048767697954902989e+00 1.051710499999941817e+00
9.700000000000000000e+01 1.903000000000000000e+03 1.050972149238045272e+00 1.106999999999938478e+00 1.050972149238045272e+00 1.053310499999941419e+00
9.800000000000000000e+01 1.902000000000000000e+03 1.051524710830704423e+00 1.107999999999938368e+00 1.051524710830704423e+00 1.053707999999941469e+00
9.900000000000000000e+01 1.901000000000000000e+03 1.052077853761178350e+00 1.108999999999938257e+00 1.052077853761178350e+00 1.054104499999941380e+00
1.000000000000000000e+02 1.900000000000000000e+03 1.052631578947368363e+00 1.109999999999938147e+00 1.052631578947368363e+00 1.054499999999941373e+00
1.020000000000000000e+02 1.898000000000000000e+03 1.053740779768177038e+00 1.111999999999938149e+00 1.053740779768177038e+00 1.055287999999941384e+00
1.040000000000000000e+02 1.896000000000000000e+03 1.054852320675105481e+00 1.113999999999937929e+00 1.054852320675105481e+00 1.056071999999941058e+00
1.050000000000000000e+02 1.895000000000000000e+03 1.055408970976253302e+00 1.115999999999937931e+00 1.055408970976253302e+00 1.057409999999941119e+00
1.060000000000000000e+02 1.894000000000000000e+03 1.055966209081309337e+00 1.116999999999937820e+00 1.055966209081309337e+00 1.057798999999941092e+00
1.070000000000000000e+02 1.893000000000000000e+03 1.056524035921817317e+00 1.117999999999937710e+00 1.056524035921817317e+00 1.058186999999940925e+00
1.080000000000000000e+02 1.892000000000000000e+03 1.057082452431289621e+00 1.118999999999937600e+00 1.057082452431289621e+00 1.058573999999941062e+00
1.090000000000000000e+02 1.891000000000000000e+03 1.057641459545214158e+00 1.121999999999937270e+00 1.057641459545214158e+00 1.060850999999940703e+00
1.110000000000000000e+02 1.889000000000000000e+03 1.058761249338274313e+00 1.123999999999937049e+00 1.058761249338274313e+00 1.061617999999940443e+00
1.120000000000000000e+02 1.888000000000000000e+03 1.059322033898305149e+00 1.124999999999936939e+00 1.059322033898305149e+00 1.061999999999940325e+00
1.130000000000000000e+02 1.887000000000000000e+03 1.059883412824589310e+00 1.125999999999936829e+00 1.059883412824589310e+00 1.062380999999940290e+00
1.150000000000000000e+02 1.885000000000000000e+03 1.061007957559681802e+00 1.127999999999936831e+00 1.061007957559681802e+00 1.063139999999940466e+00
1.160000000000000000e+02 1.884000000000000000e+03 1.061571125265392768e+00 1.128999999999936721e+00 1.061571125265392768e+00 1.063517999999940455e+00
1.170000000000000000e+02 1.883000000000000000e+03 1.062134891131173653e+00 1.129999999999936611e+00 1.062134891131173653e+00 1.063894999999940305e+00
1.190000000000000000e+02 1.881000000000000000e+03 1.063264221158958023e+00 1.131999999999936612e+00 1.063264221158958023e+00 1.064645999999940473e+00
1.210000000000000000e+02 1.879000000000000000e+03 1.064395955295369900e+00 1.133999999999936614e+00 1.064395955295369900e+00 1.065392999999940526e+00
1.230000000000000000e+02 1.877000000000000000e+03 1.065530101225359516e+00 1.136999999999936506e+00 1.065530101225359516e+00 1.067074499999940418e+00
1.240000000000000000e+02 1.876000000000000000e+03 1.066098081023454158e+00 1.137999999999936396e+00 1.066098081023454158e+00 1.067443999999940329e+00
1.250000000000000000e+02 1.875000000000000000e+03 1.066666666666666652e+00 1.138999999999936508e+00 1.066666666666666652e+00 1.067812499999940545e+00
1.270000000000000000e+02 1.873000000000000000e+03 1.067805659369994720e+00 1.140999999999936287e+00 1.067805659369994720e+00 1.068546499999940336e+00
1.300000000000000000e+02 1.870000000000000000e+03 1.069518716577540163e+00 1.144999999999936291e+00 1.069518716577540163e+00 1.070574999999940324e+00
1.310000000000000000e+02 1.869000000000000000e+03 1.070090957731407277e+00 1.145999999999936181e+00 1.070090957731407277e+00 1.070936999999940298e+00
1.320000000000000000e+02 1.868000000000000000e+03 1.070663811563169254e+00 1.146999999999936071e+00 1.070663811563169254e+00 1.071297999999940131e+00
1.330000000000000000e+02 1.867000000000000000e+03 1.071237279057311254e+00 1.147999999999936183e+00 1.071237279057311254e+00 1.071657999999940269e+00
1.340000000000000000e+02 1.866000000000000000e+03 1.071811361200428747e+00 1.149999999999936184e+00 1.071811361200428747e+00 1.072949999999940340e+00
1.350000000000000000e+02 1.865000000000000000e+03 1.072386058981233292e+00 1.150999999999936296e+00 1.072386058981233292e+00 1.073307499999940573e+00
1.360000000000000000e+02 1.864000000000000000e+03 1.072961373390557860e+00 1.151999999999936186e+00 1.072961373390557860e+00 1.073663999999940666e+00
1.390000000000000000e+02 1.861000000000000000e+03 1.074691026329930077e+00 1.154999999999936522e+00 1.074691026329930077e+00 1.074727499999940994e+00
1.410000000000000000e+02 1.859000000000000000e+03 1.075847229693383644e+00 1.156999999999936302e+00 1.075847229693383644e+00 1.075431499999940588e+00
1.430000000000000000e+02 1.857000000000000000e+03 1.077005923532579512e+00 1.158999999999936303e+00 1.077005923532579512e+00 1.076131499999940733e+00
1.440000000000000000e+02 1.856000000000000000e+03 1.077586206896551824e+00 1.159999999999936193e+00 1.077586206896551824e+00 1.076479999999940596e+00
1.460000000000000000e+02 1.854000000000000000e+03 1.078748651564185534e+00 1.161999999999936417e+00 1.078748651564185534e+00 1.077173999999941012e+00
1.470000000000000000e+02 1.853000000000000000e+03 1.079330814894765345e+00 1.162999999999936529e+00 1.079330814894765345e+00 1.077519499999941122e+00
1.480000000000000000e+02 1.852000000000000000e+03 1.079913606911446999e+00 1.163999999999936641e+00 1.079913606911446999e+00 1.077863999999941313e+00
1.500000000000000000e+02 1.850000000000000000e+03 1.081081081081081141e+00 1.165999999999936643e+00 1.081081081081081141e+00 1.078549999999941278e+00
1.520000000000000000e+02 1.848000000000000000e+03 1.082251082251082241e+00 1.167999999999936644e+00 1.082251082251082241e+00 1.079231999999941571e+00
1.530000000000000000e+02 1.847000000000000000e+03 1.082837033026529561e+00 1.168999999999936756e+00 1.082837033026529561e+00 1.079571499999941508e+00
1.570000000000000000e+02 1.843000000000000000e+03 1.085187194791101373e+00 1.172999999999936760e+00 1.085187194791101373e+00 1.080919499999941857e+00
1.580000000000000000e+02 1.842000000000000000e+03 1.085776330076004381e+00 1.174999999999936762e+00 1.085776330076004381e+00 1.082174999999941711e+00
1.600000000000000000e+02 1.840000000000000000e+03 1.086956521739130377e+00 1.176999999999936763e+00 1.086956521739130377e+00 1.082839999999941849e+00
1.610000000000000000e+02 1.839000000000000000e+03 1.087547580206634112e+00 1.178999999999936765e+00 1.087547580206634112e+00 1.084090499999941892e+00
1.620000000000000000e+02 1.838000000000000000e+03 1.088139281828073957e+00 1.179999999999936655e+00 1.088139281828073957e+00 1.084419999999941764e+00
1.630000000000000000e+02 1.837000000000000000e+03 1.088731627653783285e+00 1.180999999999936767e+00 1.088731627653783285e+00 1.084748499999941940e+00
1.640000000000000000e+02 1.836000000000000000e+03 1.089324618736383421e+00 1.181999999999936879e+00 1.089324618736383421e+00 1.085075999999941976e+00
1.670000000000000000e+02 1.833000000000000000e+03 1.091107474086197460e+00 1.184999999999936993e+00 1.091107474086197460e+00 1.086052499999942356e+00
1.680000000000000000e+02 1.832000000000000000e+03 1.091703056768559055e+00 1.185999999999937105e+00 1.091703056768559055e+00 1.086375999999942277e+00
1.710000000000000000e+02 1.829000000000000000e+03 1.093493712411153673e+00 1.189999999999937108e+00 1.093493712411153673e+00 1.088254999999942463e+00
1.720000000000000000e+02 1.828000000000000000e+03 1.094091903719912384e+00 1.190999999999936998e+00 1.094091903719912384e+00 1.088573999999942421e+00
1.740000000000000000e+02 1.826000000000000000e+03 1.095290251916757995e+00 1.192999999999937000e+00 1.095290251916757995e+00 1.089208999999942362e+00
1.750000000000000000e+02 1.825000000000000000e+03 1.095890410958904049e+00 1.194999999999936779e+00 1.095890410958904049e+00 1.090437499999942439e+00
1.760000000000000000e+02 1.824000000000000000e+03 1.096491228070175517e+00 1.195999999999936891e+00 1.096491228070175517e+00 1.090751999999942434e+00
1.770000000000000000e+02 1.823000000000000000e+03 1.097092704333516133e+00 1.196999999999937003e+00 1.097092704333516133e+00 1.091065499999942734e+00
1.790000000000000000e+02 1.821000000000000000e+03 1.098297638660076903e+00 1.199999999999936673e+00 1.098297638660076903e+00 1.092599999999942284e+00
1.800000000000000000e+02 1.820000000000000000e+03 1.098901098901098994e+00 1.200999999999936563e+00 1.098901098901098994e+00 1.092909999999942094e+00
1.810000000000000000e+02 1.819000000000000000e+03 1.099505222649807656e+00 1.201999999999936453e+00 1.099505222649807656e+00 1.093218999999942209e+00
1.820000000000000000e+02 1.818000000000000000e+03 1.100110011001100174e+00 1.205999999999936012e+00 1.100110011001100174e+00 1.096253999999941664e+00
1.840000000000000000e+02 1.816000000000000000e+03 1.101321585903083600e+00 1.207999999999936236e+00 1.101321585903083600e+00 1.096863999999942108e+00
1.880000000000000000e+02 1.812000000000000000e+03 1.103752759381898541e+00 1.213999999999936241e+00 1.103752759381898541e+00 1.099883999999942130e+00
1.890000000000000000e+02 1.811000000000000000e+03 1.104362230811706258e+00 1.214999999999936353e+00 1.104362230811706258e+00 1.100182499999942332e+00
1.900000000000000000e+02 1.810000000000000000e+03 1.104972375690607800e+00 1.215999999999936243e+00 1.104972375690607800e+00 1.100479999999942171e+00
1.920000000000000000e+02 1.808000000000000000e+03 1.106194690265486669e+00 1.218999999999936357e+00 1.106194690265486669e+00 1.101975999999942557e+00
1.930000000000000000e+02 1.807000000000000000e+03 1.106806862202545760e+00 1.219999999999936469e+00 1.106806862202545760e+00 1.102269999999942574e+00
1.940000000000000000e+02 1.806000000000000000e+03 1.107419712070874862e+00 1.220999999999936358e+00 1.107419712070874862e+00 1.102562999999942450e+00
1.950000000000000000e+02 1.805000000000000000e+03 1.108033240997229996e+00 1.221999999999936470e+00 1.108033240997229996e+00 1.102854999999942631e+00
1.960000000000000000e+02 1.804000000000000000e+03 1.108647450110864741e+00 1.222999999999936582e+00 1.108647450110864741e+00 1.103145999999942894e+00
1.980000000000000000e+02 1.802000000000000000e+03 1.109877913429522689e+00 1.224999999999936584e+00 1.109877913429522689e+00 1.103724999999943002e+00
1.990000000000000000e+02 1.801000000000000000e+03 1.110494169905607897e+00 1.226999999999936586e+00 1.110494169905607897e+00 1.104913499999943038e+00
2.010000000000000000e+02 1.799000000000000000e+03 1.111728738187882204e+00 1.228999999999936588e+00 1.111728738187882204e+00 1.105485499999942833e+00
2.030000000000000000e+02 1.797000000000000000e+03 1.112966054535336591e+00 1.230999999999936589e+00 1.112966054535336591e+00 1.106053499999943179e+00
2.040000000000000000e+02 1.796000000000000000e+03 1.113585746102449869e+00 1.232999999999936591e+00 1.113585746102449869e+00 1.107233999999942986e+00
2.060000000000000000e+02 1.794000000000000000e+03 1.114827201783723520e+00 1.235999999999936483e+00 1.114827201783723520e+00 1.108691999999942945e+00
2.070000000000000000e+02 1.793000000000000000e+03 1.115448968209704406e+00 1.237999999999936485e+00 1.115448968209704406e+00 1.109866999999943094e+00
2.080000000000000000e+02 1.792000000000000000e+03 1.116071428571428603e+00 1.239999999999936486e+00 1.116071428571428603e+00 1.111039999999942962e+00
2.090000000000000000e+02 1.791000000000000000e+03 1.116694584031267423e+00 1.240999999999936598e+00 1.116694584031267423e+00 1.111315499999943279e+00
2.110000000000000000e+02 1.789000000000000000e+03 1.117942984907769777e+00 1.244999999999936380e+00 1.117942984907769777e+00 1.113652499999943091e+00
2.130000000000000000e+02 1.787000000000000000e+03 1.119194180190262955e+00 1.246999999999936382e+00 1.119194180190262955e+00 1.114194499999943133e+00
2.140000000000000000e+02 1.786000000000000000e+03 1.119820828667413171e+00 1.247999999999936271e+00 1.119820828667413171e+00 1.114463999999943056e+00
2.150000000000000000e+02 1.785000000000000000e+03 1.120448179271708700e+00 1.249999999999936273e+00 1.120448179271708700e+00 1.115624999999943023e+00
2.160000000000000000e+02 1.784000000000000000e+03 1.121076233183856408e+00 1.251999999999936275e+00 1.121076233183856408e+00 1.116783999999943156e+00
2.170000000000000000e+02 1.783000000000000000e+03 1.121704991587212596e+00 1.252999999999936387e+00 1.121704991587212596e+00 1.117049499999943185e+00
2.190000000000000000e+02 1.781000000000000000e+03 1.122964626614261663e+00 1.257999999999936502e+00 1.122964626614261663e+00 1.120248999999943429e+00
2.220000000000000000e+02 1.778000000000000000e+03 1.124859392575928041e+00 1.264999999999935731e+00 1.124859392575928041e+00 1.124584999999942880e+00
2.240000000000000000e+02 1.776000000000000000e+03 1.126126126126126170e+00 1.266999999999935733e+00 1.126126126126126170e+00 1.125095999999942809e+00
2.260000000000000000e+02 1.774000000000000000e+03 1.127395715896279516e+00 1.268999999999935735e+00 1.127395715896279516e+00 1.125602999999943066e+00
2.270000000000000000e+02 1.773000000000000000e+03 1.128031584884376715e+00 1.269999999999935847e+00 1.128031584884376715e+00 1.125854999999943207e+00
2.280000000000000000e+02 1.772000000000000000e+03 1.128668171557562161e+00 1.270999999999935959e+00 1.128668171557562161e+00 1.126105999999943208e+00
2.290000000000000000e+02 1.771000000000000000e+03 1.129305477131564039e+00 1.272999999999935961e+00 1.129305477131564039e+00 1.127241499999943386e+00
2.300000000000000000e+02 1.770000000000000000e+03 1.129943502824858781e+00 1.274999999999935962e+00 1.129943502824858781e+00 1.128374999999943284e+00
2.330000000000000000e+02 1.767000000000000000e+03 1.131861912846632734e+00 1.278999999999935966e+00 1.131861912846632734e+00 1.129996499999943449e+00
2.340000000000000000e+02 1.766000000000000000e+03 1.132502831257078180e+00 1.279999999999935856e+00 1.132502831257078180e+00 1.130239999999943290e+00
2.350000000000000000e+02 1.765000000000000000e+03 1.133144475920679906e+00 1.281999999999935858e+00 1.133144475920679906e+00 1.131364999999943333e+00
2.360000000000000000e+02 1.764000000000000000e+03 1.133786848072562359e+00 1.284999999999935749e+00 1.133786848072562359e+00 1.133369999999943367e+00
2.380000000000000000e+02 1.762000000000000000e+03 1.135073779795686688e+00 1.287999999999935641e+00 1.135073779795686688e+00 1.134727999999943338e+00
2.390000000000000000e+02 1.761000000000000000e+03 1.135718341851220892e+00 1.288999999999935753e+00 1.135718341851220892e+00 1.134964499999943532e+00
2.410000000000000000e+02 1.759000000000000000e+03 1.137009664582149027e+00 1.290999999999935755e+00 1.137009664582149027e+00 1.135434499999943503e+00
2.440000000000000000e+02 1.756000000000000000e+03 1.138952164009111589e+00 1.293999999999935868e+00 1.138952164009111589e+00 1.136131999999943742e+00
2.460000000000000000e+02 1.754000000000000000e+03 1.140250855188141399e+00 1.298999999999935762e+00 1.140250855188141399e+00 1.139222999999943697e+00
2.470000000000000000e+02 1.753000000000000000e+03 1.140901312036508797e+00 1.299999999999935874e+00 1.140901312036508797e+00 1.139449999999943897e+00
2.480000000000000000e+02 1.752000000000000000e+03 1.141552511415525162e+00 1.300999999999935985e+00 1.141552511415525162e+00 1.139675999999943956e+00
2.490000000000000000e+02 1.751000000000000000e+03 1.142204454597372854e+00 1.301999999999935875e+00 1.142204454597372854e+00 1.139900999999943876e+00
2.520000000000000000e+02 1.748000000000000000e+03 1.144164759725400549e+00 1.308999999999935770e+00 1.144164759725400549e+00 1.144065999999943850e+00
2.530000000000000000e+02 1.747000000000000000e+03 1.144819690898683406e+00 1.309999999999935882e+00 1.144819690898683406e+00 1.144284999999944041e+00
2.540000000000000000e+02 1.746000000000000000e+03 1.145475372279495918e+00 1.310999999999935994e+00 1.145475372279495918e+00 1.144502999999944093e+00
2.550000000000000000e+02 1.745000000000000000e+03 1.146131805157593053e+00 1.312999999999935996e+00 1.146131805157593053e+00 1.145592499999944280e+00
2.560000000000000000e+02 1.744000000000000000e+03 1.146788990825688082e+00 1.315999999999936110e+00 1.146788990825688082e+00 1.147551999999944172e+00
2.580000000000000000e+02 1.742000000000000000e+03 1.148105625717565914e+00 1.317999999999936112e+00 1.148105625717565914e+00 1.147977999999944432e+00
2.590000000000000000e+02 1.741000000000000000e+03 1.148765077541642698e+00 1.318999999999936223e+00 1.148765077541642698e+00 1.148189499999944463e+00
2.620000000000000000e+02 1.738000000000000000e+03 1.150747986191024141e+00 1.322999999999936227e+00 1.150747986191024141e+00 1.149686999999944614e+00
2.630000000000000000e+02 1.737000000000000000e+03 1.151410477835348223e+00 1.323999999999936339e+00 1.151410477835348223e+00 1.149893999999944683e+00
2.640000000000000000e+02 1.736000000000000000e+03 1.152073732718893906e+00 1.325999999999936341e+00 1.152073732718893906e+00 1.150967999999944924e+00
2.660000000000000000e+02 1.734000000000000000e+03 1.153402537485582524e+00 1.327999999999936342e+00 1.153402537485582524e+00 1.151375999999944666e+00
2.670000000000000000e+02 1.733000000000000000e+03 1.154068090017311032e+00 1.328999999999936454e+00 1.154068090017311032e+00 1.151578499999944993e+00
2.690000000000000000e+02 1.731000000000000000e+03 1.155401502021952576e+00 1.333999999999935904e+00 1.155401502021952576e+00 1.154576999999944675e+00
2.720000000000000000e+02 1.728000000000000000e+03 1.157407407407407440e+00 1.337999999999935685e+00 1.157407407407407440e+00 1.156031999999944437e+00
2.740000000000000000e+02 1.726000000000000000e+03 1.158748551564310558e+00 1.339999999999935909e+00 1.158748551564310558e+00 1.156419999999944714e+00
2.750000000000000000e+02 1.725000000000000000e+03 1.159420289855072506e+00 1.340999999999936021e+00 1.159420289855072506e+00 1.156612499999944754e+00
2.760000000000000000e+02 1.724000000000000000e+03 1.160092807424593975e+00 1.342999999999936023e+00 1.160092807424593975e+00 1.157665999999944795e+00
2.770000000000000000e+02 1.723000000000000000e+03 1.160766105629715605e+00 1.343999999999936135e+00 1.160766105629715605e+00 1.157855999999944929e+00
2.780000000000000000e+02 1.722000000000000000e+03 1.161440185830429739e+00 1.344999999999936025e+00 1.161440185830429739e+00 1.158044999999944924e+00
2.790000000000000000e+02 1.721000000000000000e+03 1.162115049389889521e+00 1.345999999999935914e+00 1.162115049389889521e+00 1.158232999999945001e+00
2.810000000000000000e+02 1.719000000000000000e+03 1.163467132053519482e+00 1.347999999999935916e+00 1.163467132053519482e+00 1.158605999999944958e+00
2.820000000000000000e+02 1.718000000000000000e+03 1.164144353899883688e+00 1.348999999999936028e+00 1.164144353899883688e+00 1.158790999999944837e+00
2.830000000000000000e+02 1.717000000000000000e+03 1.164822364589400028e+00 1.349999999999936140e+00 1.164822364589400028e+00 1.158974999999945243e+00
2.840000000000000000e+02 1.716000000000000000e+03 1.165501165501165559e+00 1.350999999999936252e+00 1.165501165501165559e+00 1.159157999999945288e+00
2.850000000000000000e+02 1.715000000000000000e+03 1.166180758017492769e+00 1.352999999999936254e+00 1.166180758017492769e+00 1.160197499999945370e+00
2.860000000000000000e+02 1.714000000000000000e+03 1.166861143523920674e+00 1.353999999999936144e+00 1.166861143523920674e+00 1.160377999999945287e+00
2.880000000000000000e+02 1.712000000000000000e+03 1.168224299065420579e+00 1.355999999999936367e+00 1.168224299065420579e+00 1.160735999999945589e+00
