step	time	T	Ekin	chem_fpl_reaction_1	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	lj-tab	tab-dynamic_0	cr_3	count_0	Fmax
0	0	2.66784	16007	0	5087.16	4467.66	0	25800.8	0	0	0	0
1000	1	4.36667	26200	0	5416.96	4351.87	0	25991.8	0	0	0	7911.6
2000	2	4.5006	27003.6	0	5052.28	4483.44	0	25478.2	0	0	0	7577.46
3000	3	4.44293	26657.6	0	5209.45	4508.74	0	25658	0	0	0	7984.69
4000	4	4.56682	27400.9	0	4865.6	4521.93	0	25642.9	0	0	0	8073.11
5000	5	4.4545	26727	0	5217.46	4534.66	0	25611	0	0	0	7746.64
6000	6	4.41149	26468.9	0	5118.69	4716.62	0	25063.5	0	0	0	7678.39
7000	7	4.50334	27020	0	5367.47	4404.21	0	25736.7	0	0	0	7767.49
8000	8	4.45981	26758.9	0	5413.83	4444.21	0	26009.2	0	0	0	7957.76
9000	9	4.52634	27158	0	5204.93	4392.94	0	24999.7	0	0	0	7819.48
10000	10	4.45027	26701.6	0	5100.67	4531.78	0	25675	0	0	0	8249.57
11000	11	4.47284	26837	0	5313.39	4347.67	0	25645.5	0	0	0	7736.56
12000	12	4.37468	26248.1	0	5147.27	4438.51	0	25579.3	0	0	0	7837.52
13000	13	4.35738	26144.3	0	5228.95	4242.85	0	25507.2	0	0	0	7657.97
14000	14	4.34477	26068.6	0	5273.7	4671.49	0	25492.6	0	0	0	7901.21
15000	15	4.41018	26461.1	0	5365.17	4352.08	0	25646.6	0	0	0	7674.61
16000	16	4.53554	27213.2	0	5008.52	4370.69	0	25607.5	0	0	0	7622.12
17000	17	4.42187	26531.2	0	5132.29	4753.22	0	25455.9	0	0	0	7537.04
18000	18	4.40978	26458.7	0	5159.95	4556.43	0	25659.4	0	0	0	7973.01
19000	19	4.51968	27118.1	0	5225.01	4416.22	0	25794.6	0	0	0	7758.1
20000	20	4.43123	26587.4	0	5303.07	4348.71	0	25570	0	0	0	8249.91
21000	21	4.44291	26657.5	0	5070.67	4541.22	0	25805.5	0	0	0	7670.48
22000	22	4.5195	27117	0	5214.27	4538.7	0	25280.6	0	0	0	8098.16
23000	23	4.44522	26671.3	0	5098.95	4402.3	0	25693.1	0	0	0	7776.23
24000	24	4.45422	26725.3	0	5056.95	4597.52	0	25550.9	0	0	0	7721.72
25000	25	4.43647	26618.8	0	5192.88	4352.98	0	25181.2	0	0	0	8320.35
26000	26	4.54015	27240.9	0	5312.83	4536.97	0	25787.3	0	0	0	7661.34
27000	27	4.52823	27169.4	0	5231.39	4441.01	0	25195.8	0	0	0	7981.99
28000	28	4.38316	26299	0	4882.25	4490.87	0	25730.8	0	0	0	7998.66
29000	29	4.50946	27056.8	0	5457.37	4687.29	0	25373.7	0	0	0	7951.05
30000	30	4.45784	26747	0	5106.66	4507.77	0	25524.7	0	0	0	7857.38
31000	31	4.47904	26874.2	0	5007.81	4596.68	0	25391.3	0	0	0	7451.27
32000	32	4.44804	26688.2	0	5069.63	4436.18	0	25292.4	0	0	0	7962.16
33000	33	4.37906	26274.3	0	5297.78	4533.09	0	25454.5	0	0	0	7933.91
34000	34	4.42567	26554	0	5042.1	4199.5	0	25662.1	0	0	0	8091.88
35000	35	4.43287	26597.2	0	5190.42	4316.93	0	25853.1	0	0	0	7773.5
36000	36	4.48888	26933.3	0	5121.45	4415.73	0	25429.4	0	0	0	7866.75
37000	37	4.35753	26145.2	0	5037.7	4419.1	0	25584.3	0	0	0	7713.39
38000	38	4.40649	26438.9	0	5112.25	4377.57	0	25739.2	0	0	0	7742.67
39000	39	4.48588	26915.3	0	5269.79	4356.23	0	25884.6	0	0	0	7413.19
40000	40	4.41081	26464.9	0	4870.91	4416.08	0	25549.9	0	0	0	8005.6
41000	41	4.45938	26756.3	0	5057.89	4249	0	25383	0	0	0	7720.05
42000	42	4.36898	26213.9	0	5283.05	4549.33	0	25984.9	0	0	0	7742.46
43000	43	4.46634	26798	0	5247.63	4441.64	0	26090.4	0	0	0	7979.79
44000	44	4.53565	27213.9	0	5049.95	4464.44	0	25503.3	0	0	0	8097.18
45000	45	4.42653	26559.2	0	5351.56	4516.37	0	25712.3	0	0	0	8270.17
46000	46	4.4644	26786.4	0	5342.39	4548.31	0	25423.1	0	0	0	7937.67
47000	47	4.47766	26866	0	5228.22	4375.94	0	25103.2	0	0	0	7339.89
48000	48	4.37565	26253.9	0	5185.64	4375.82	0	25527	0	0	0	7681.15
49000	49	4.367	26202	0	5309.56	4443.1	0	25656.6	0	0	0	7435.69
50000	50	4.53544	27212.6	0	5132.64	4347.33	0	25402.1	0	0	0	7407.49
51000	51	4.41867	26512	0	5245.87	4430.64	0	25726.8	0	0	0	8474.34
52000	52	4.4417	26650.2	0	5318.9	4535.23	0	25331.6	0	0	0	7474.56
53000	53	4.49381	26962.9	0	5377.48	4353.34	0	25457.2	0	0	0	7968.3
54000	54	4.41919	26515.2	0	5133.36	4355.92	0	25709.5	0	0	0	7734.59
55000	55	4.50661	27039.7	0	5152.03	4554.82	0	25565.7	0	0	0	8181.12
56000	56	4.41653	26499.2	0	5453.03	4309.39	0	25563.5	0	0	0	7740.76
57000	57	4.40822	26449.3	0	5389.55	4621.91	0	25808	0	0	0	7992.87
58000	58	4.37974	26278.4	0	4929.44	4425.09	0	25457.6	0	0	0	7646.52
59000	59	4.4247	26548.2	0	5304.16	4440.02	0	25109.3	0	0	0	7592.74
60000	60	4.41319	26479.1	0	5435.69	4330.5	0	25519.2	0	0	0	7444.52
61000	61	4.43188	26591.3	0	5358.87	4429.56	0	25451.2	0	0	0	7627.48
62000	62	4.42852	26571.1	0	4941.3	4346.74	0	25550.1	0	0	0	8038.02
63000	63	4.42023	26521.4	0	5277.54	4493.17	0	25449.1	0	0	0	7775.04
64000	64	4.4888	26932.8	0	5584.14	4568.64	0	25416.6	0	0	0	7560.57
65000	65	4.39283	26357	0	4990.97	4370.23	0	25457.2	0	0	0	7640.5
66000	66	4.51042	27062.5	0	5382.27	4170.56	0	25340.4	0	0	0	7533.65
67000	67	4.36535	26192.1	0	5298.84	4607.09	0	25669.8	0	0	0	8325.05
68000	68	4.37367	26242	0	4964.2	4261.75	0	25161.5	0	0	0	7489.58
69000	69	4.38002	26280.1	0	5142.06	4748.64	0	25484.2	0	0	0	8083.18
70000	70	4.39132	26347.9	0	5090.92	4384.62	0	25868.4	0	0	0	8003.2
71000	71	4.35168	26110.1	0	5268.99	4151.88	0	25566.9	0	0	0	8212.35
72000	72	4.45885	26753.1	0	4987.68	4614.28	0	25439.2	0	0	0	7705.02
73000	73	4.46302	26778.1	0	5357.98	4217.15	0	25819.1	0	0	0	7956.53
74000	74	4.37311	26238.7	0	4952.06	4055.68	0	25456.2	0	0	0	8137.45
75000	75	4.48297	26897.8	0	5485.91	4269.28	0	25171.3	0	0	0	7901.96
76000	76	4.44068	26644.1	0	5034.46	4467.98	0	25635.8	0	0	0	7949.97
77000	77	4.40471	26428.2	0	5197.67	4191.2	0	25622.7	0	0	0	9150.19
78000	78	4.44457	26667.4	0	5109.69	4183.32	0	25537.2	0	0	0	8265.37
79000	79	4.48935	26936.1	0	4999.9	4349.43	0	25403.7	0	0	0	7679
80000	80	4.47584	26855	0	5143.19	4107.12	0	25388.3	0	0	0	8496.6
