step	time	T	Ekin	chem_fpl_reaction_1	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	lj-tab	tab-dynamic_0	cr_3	count_0	Fmax
29000	29	4.53228	27193.7	0	5131.09	4485.73	0	25561.4	0	0	0	7659.51
30000	30	4.39899	26393.9	0	5222.99	4431.25	0	25347.8	0	0	0	7478.89
31000	31	4.46426	26785.6	0	5305.96	4447.87	0	25556.8	0	0	0	7683.3
32000	32	4.41235	26474.1	0	5204.54	4586.26	0	25992.1	0	0	0	8062.69
33000	33	4.44631	26677.9	0	5315.62	4336.93	0	25523	0	0	0	8186.29
34000	34	4.4603	26761.8	0	5139.63	4455.48	0	25608.1	0	0	0	7958.28
35000	35	4.38218	26293.1	0	5045.07	4235.06	0	25700.5	0	0	0	7698.26
36000	36	4.48162	26889.7	0	5185.63	4360.07	0	25807.7	0	0	0	8446.59
37000	37	4.47458	26847.5	0	5164.02	4484.31	0	25605	0	0	0	8222.72
38000	38	4.52462	27147.7	0	5082.56	4412.8	0	25487.8	0	0	0	7715.95
39000	39	4.45928	26755.7	0	5217.91	4401.2	0	25234.5	0	0	0	8294.58
40000	40	4.46951	26817	0	4961.03	4414	0	25616.6	0	0	0	8240.82
41000	41	4.52529	27151.7	0	5110.91	4590.4	0	25471.6	0	0	0	7961.23
42000	42	4.44259	26655.6	0	5420.89	4502.2	0	25400	0	0	0	7907.09
43000	43	4.43169	26590.1	0	5155.33	4576.36	0	25451.4	0	0	0	8326.06
44000	44	4.51976	27118.6	0	5111.22	4596.95	0	25293.5	0	0	0	8070.65
45000	45	4.50359	27021.5	0	5068.34	4441.5	0	25796.4	0	0	0	7414.35
46000	46	4.35587	26135.2	0	5274.51	4500.67	0	25673.9	0	0	0	7848.02
47000	47	4.53944	27236.7	0	4788.26	4330.78	0	25405.4	0	0	0	7755.4
48000	48	4.41408	26484.5	0	5188.44	4246.59	0	25486.8	0	0	0	7817.6
49000	49	4.38168	26290.1	0	5402.39	4271.11	0	25722.3	0	0	0	7433.81
50000	50	4.4941	26964.6	0	5039.77	4648.97	0	25350.9	0	0	0	7665.39
51000	51	4.41866	26511.9	0	5325.95	4400.98	0	25469	0	0	0	7794.3
52000	52	4.35818	26149.1	0	5051.86	4436.58	0	25371.8	0	0	0	7517.08
53000	53	4.51759	27105.6	0	5176.94	4435.16	0	26059.2	0	0	0	7699.63
54000	54	4.48831	26929.9	0	5096.26	4307.66	0	25571.3	0	0	0	7877.28
55000	55	4.41084	26465	0	5038.6	4488.34	0	25602.1	0	0	0	8169.67
56000	56	4.57705	27462.3	0	5194.5	4565.46	0	25790.1	0	0	0	7726.41
57000	57	4.39438	26366.3	0	4921.18	4189.15	0	25535.3	0	0	0	7879.66
58000	58	4.47789	26867.4	0	5133.08	4352.11	0	25766.4	0	0	0	8234.87
59000	59	4.50759	27045.6	0	5169.16	4542.03	0	25631.8	0	0	0	7701.73
60000	60	4.46608	26796.5	0	4998.32	4812.84	0	25325	0	0	0	8046.12
61000	61	4.35667	26140	0	5226.92	4644.26	0	25293	0	0	0	7612.11
62000	62	4.41192	26471.5	0	5219.56	4430.07	0	25339.2	0	0	0	8039.54
63000	63	4.39117	26347	0	5200.86	4541.36	0	25358.3	0	0	0	7863.16
64000	64	4.48592	26915.5	0	5066.19	4602.88	0	25483.6	0	0	0	7899.14
65000	65	4.5107	27064.2	0	5291.03	4174.12	0	25531.6	0	0	0	8057.08
66000	66	4.50405	27024.3	0	5129.42	4350.24	0	25793.5	0	0	0	7530.75
67000	67	4.41526	26491.5	0	4910.57	4264.94	0	25703	0	0	0	7378.92
68000	68	4.48846	26930.8	0	5428.78	4343.4	0	25572.4	0	0	0	7826.64
69000	69	4.56545	27392.7	0	5099.55	4614.71	0	25689.3	0	0	0	7905.29
70000	70	4.43215	26592.9	0	5200.36	4382.31	0	25637.1	0	0	0	7842.45
71000	71	4.438	26628	0	5271.8	4185.96	0	25915.6	0	0	0	8192.11
72000	72	4.35166	26110	0	5192.34	4174.05	0	25713.9	0	0	0	8134.01
73000	73	4.3653	26191.8	0	5303.62	4471.24	0	25911.1	0	0	0	7597.69
74000	74	4.34864	26091.9	0	5147.73	4430.36	0	25691.5	0	0	0	8469.24
75000	75	4.47443	26846.6	0	5251.62	4323.11	0	25529.9	0	0	0	7961.34
76000	76	4.41447	26486.8	0	5197.82	4887.92	0	25734.7	0	0	0	7488.19
77000	77	4.4344	26606.4	0	5275.95	4550.46	0	25320.2	0	0	0	8083.52
78000	78	4.45325	26719.5	0	4952.91	4582.75	0	26146	0	0	0	7916.98
79000	79	4.38979	26338.8	0	5089.02	4237.55	0	25978.6	0	0	0	7704.43
80000	80	4.43341	26600.5	0	5166.36	4397.82	0	25546.8	0	0	0	7563.79
81000	81	4.54346	27260.8	0	5342.77	4393.69	0	25545.3	0	0	0	7624.25
82000	82	4.52177	27130.6	0	5227.49	4409.74	0	25438.3	0	0	0	7827.62
83000	83	4.4976	26985.6	0	5058.95	4674.06	0	25633	0	0	0	7834.17
84000	84	4.39255	26355.3	0	4968.69	4409.43	0	25776.5	0	0	0	7875.5
85000	85	4.44194	26651.7	0	5067.03	4549.37	0	25642.6	0	0	0	7645.9
86000	86	4.43421	26605.3	0	5190.7	4487.86	0	25434.9	0	0	0	7509.73
87000	87	4.43323	26599.4	0	5175.83	4357.76	0	25505.3	0	0	0	7601.29
88000	88	4.485	26910	0	5110.81	4314	0	25980.3	0	0	0	7692.92
89000	89	4.37766	26266	0	5447.56	4414.7	0	25731.8	0	0	0	7719.39
90000	90	4.33644	26018.7	0	5145.3	4455.4	0	25904.3	0	0	0	7651.12
91000	91	4.42503	26550.2	0	5261.29	4756.46	0	25673.7	0	0	0	7778.36
92000	92	4.50763	27045.8	0	5174.52	4282.26	0	25716.4	0	0	0	7926.45
93000	93	4.46196	26771.8	0	5557.32	4482.4	0	25523.3	0	0	0	7750.78
94000	94	4.44678	26680.7	0	5104.69	4437.23	0	25572.1	0	0	0	7801.86
95000	95	4.46777	26806.6	0	5357.61	4398.71	0	25504.8	0	0	0	7983.01
96000	96	4.493	26958	0	5554.81	4427.83	0	25632.6	0	0	0	7758.69
97000	97	4.4521	26712.6	0	5233.43	4187.84	0	25731.3	0	0	0	8038.87
98000	98	4.44549	26673	0	5250.64	4234.74	0	25655.6	0	0	0	7980.51
99000	99	4.50481	27028.9	0	5413.26	4960.15	0	25873.2	0	0	0	7626.36
100000	100	4.39015	26340.9	0	5153.31	4260.13	0	25539.3	0	0	0	8335.83
101000	101	4.41382	26482.9	0	5173.67	4486.28	0	25529.1	0	0	0	7760.05
102000	102	4.36006	26160.4	0	5293.83	4299.38	0	25591.8	0	0	0	8073.87
103000	103	4.39033	26342	0	5101.25	4594.02	0	25502.2	0	0	0	8437.64
104000	104	4.42413	26544.8	0	5309.14	4138.64	0	25010.3	0	0	0	7849.02
105000	105	4.47056	26823.4	0	4978.32	4642.01	0	25538.9	0	0	0	7870.51
106000	106	4.45826	26749.6	0	5274.09	4482.53	0	25754.4	0	0	0	7421.09
107000	107	4.43453	26607.2	0	4953.76	4300.84	0	25660.1	0	0	0	7470.46
108000	108	4.41845	26510.7	0	5121.23	4399.68	0	25547.4	0	0	0	7898.82
109000	109	4.47546	26852.8	0	5045.95	4565.95	0	25875.6	0	0	0	7640.64
110000	110	4.50931	27055.8	0	5058.95	4341.56	0	26341.4	0	0	0	8309.29
111000	111	4.47973	26878.4	0	4952.07	4475.55	0	25270	0	0	0	7493.39
112000	112	4.44199	26651.9	0	5357.92	4145.76	0	25625.3	0	0	0	7677.9
113000	113	4.50878	27052.7	0	5229.27	4747.26	0	25738.8	0	0	0	8085.69
114000	114	4.38154	26289.3	0	5345.26	4308.42	0	25482.3	0	0	0	8229.04
115000	115	4.45357	26721.4	0	5209.44	4292.18	0	25675.2	0	0	0	7885.69
116000	116	4.41987	26519.2	0	5229.37	4436.96	0	25539.3	0	0	0	7518.69
117000	117	4.41074	26464.4	0	5646.77	4726.66	0	25382.2	0	0	0	7945.08
118000	118	4.40048	26402.9	0	5141.82	4289.92	0	25237.1	0	0	0	7667.38
119000	119	4.4112	26467.2	0	5272.29	4484.05	0	25689.3	0	0	0	7844.33
120000	120	4.33625	26017.5	0	5210.31	4617.47	0	25583.4	0	0	0	7954.63
121000	121	4.36178	26170.7	0	5191.91	4586.83	0	25250.9	0	0	0	8209.34
122000	122	4.53945	27236.7	0	5109.72	4597.33	0	25353.9	0	0	0	8123.16
123000	123	4.41674	26500.5	0	5183.26	4366.22	0	25477.1	0	0	0	8113.62
124000	124	4.47533	26852	0	5373.26	4121.28	0	25139.5	0	0	0	7605.55
125000	125	4.46891	26813.5	0	5531.52	4335.9	0	25886.5	0	0	0	8140.97
126000	126	4.4341	26604.6	0	5646.11	4344.06	0	25470	0	0	0	8224.6
127000	127	4.52577	27154.6	0	5446.72	4372.55	0	25517.8	0	0	0	8246.91
128000	128	4.53966	27238	0	5063.21	4398.4	0	25849.1	0	0	0	7703.86
129000	129	4.34198	26051.9	0	5347.19	4390.41	0	25373.4	0	0	0	8373.89
130000	130	4.47262	26835.7	0	5256.62	4590.94	0	25387.4	0	0	0	7787.07
131000	131	4.34326	26059.6	0	5313.43	4254.27	0	25634.8	0	0	0	7852.92
132000	132	4.443	26658	0	5073.68	4200.83	0	25820.1	0	0	0	7724.34
133000	133	4.50246	27014.8	0	5214.42	4317.53	0	26027.4	0	0	0	8153.44
134000	134	4.47473	26848.4	0	5369.95	4641.73	0	25731.1	0	0	0	8067.91
135000	135	4.39356	26361.4	0	5198.62	4623.61	0	25459.5	0	0	0	7451.66
136000	136	4.41169	26470.1	0	4928.87	4433.55	0	25813.2	0	0	0	7930.89
137000	137	4.35551	26133	0	5360.33	4458.06	0	25494.4	0	0	0	7826.6
138000	138	4.51493	27089.6	0	5356.19	4425.37	0	25601.4	0	0	0	7987.97
139000	139	4.37859	26271.5	0	5377.76	4572.43	0	25664.9	0	0	0	7919.56
140000	140	4.42169	26530.1	0	5076.38	4416.43	0	25560	0	0	0	8061.68
141000	141	4.56305	27378.3	0	5259.01	4102.68	0	25154.2	0	0	0	7931.27
142000	142	4.43606	26616.3	0	5192.21	4480.08	0	25870.5	0	0	0	7929.41
143000	143	4.31073	25864.4	0	5317.53	4536.93	0	25536.7	0	0	0	7953.29
144000	144	4.40861	26451.6	0	5040.72	4432.9	0	25553.6	0	0	0	8198.34
145000	145	4.49367	26962	0	5083.39	4370	0	25220.6	0	0	0	7489.83
146000	146	4.46898	26813.9	0	4929.19	4310.93	0	25613.7	0	0	0	7695.24
147000	147	4.54764	27285.8	0	5226.94	4407.05	0	25035	0	0	0	7828.66
148000	148	4.54048	27242.9	0	4949.04	4358.39	0	25184.3	0	0	0	7601.01
149000	149	4.4609	26765.4	0	5428.77	4507.44	0	25793	0	0	0	7726.59
150000	150	4.53802	27228.1	0	5104.64	4435.51	0	25330.1	0	0	0	7607.35
151000	151	4.39655	26379.3	0	5178.82	4551.8	0	25443.9	0	0	0	8269.34
152000	152	4.49018	26941.1	0	5066.92	4401.78	0	25475.1	0	0	0	8226.28
153000	153	4.49409	26964.5	0	5017.36	4384.46	0	25787.7	0	0	0	7919.24
154000	154	4.34518	26071.1	0	5259.79	4719.29	0	25210.1	0	0	0	7757.76
155000	155	4.52391	27143.5	0	5181.76	4659.62	0	26049.9	0	0	0	7992.42
156000	156	4.39251	26355.1	0	5221.58	4505.07	0	25724.7	0	0	0	7632.08
157000	157	4.42643	26558.6	0	5066.36	4454.14	0	25978.8	0	0	0	8043.46
158000	158	4.41346	26480.8	0	5069.29	4649.13	0	25977.7	0	0	0	8073.78
159000	159	4.45911	26754.6	0	5240.63	4397.97	0	25661.7	0	0	0	7978.35
160000	160	4.47303	26838.2	0	5009.11	4514.28	0	25302.8	0	0	0	7866.12
161000	161	4.33023	25981.4	0	5147.72	4472.14	0	25347.9	0	0	0	7716.18
162000	162	4.43586	26615.2	0	5238.64	4356.9	0	25376.9	0	0	0	8128.31
163000	163	4.4229	26537.4	0	5356.36	4300.88	0	25189.2	0	0	0	7353.53
164000	164	4.39348	26360.9	0	5130.61	4118.68	0	25879.6	0	0	0	7677.25
165000	165	4.37462	26247.7	0	5171.46	4459.72	0	25388.5	0	0	0	7899.82
166000	166	4.49073	26944.4	0	5142.16	4416.15	0	25584.8	0	0	0	7913.04
167000	167	4.32548	25952.9	0	5443.7	4625.39	0	25275.9	0	0	0	7655.8
168000	168	4.35722	26143.3	0	5182.24	4529.53	0	25596.6	0	0	0	8027.91
169000	169	4.5308	27184.8	0	4921.97	4593.21	0	25290	0	0	0	7973.85
170000	170	4.43468	26608.1	0	5195.58	4330.55	0	25765	0	0	0	7695.88
171000	171	4.42922	26575.3	0	5211.98	4258.86	0	25790.1	0	0	0	7611.2
172000	172	4.37937	26276.2	0	5514.68	4446.49	0	25312.4	0	0	0	7837.28
173000	173	4.4783	26869.8	0	5082.46	4393.88	0	25697.5	0	0	0	7998.63
174000	174	4.55329	27319.7	0	5229.07	4384.86	0	25517	0	0	0	7832.02
175000	175	4.46689	26801.3	0	5199.2	4590.42	0	25102.5	0	0	0	7614.93
176000	176	4.50897	27053.8	0	5071.56	4448.4	0	25199.6	0	0	0	7902.13
177000	177	4.53929	27235.8	0	5243.18	4429.79	0	25982	0	0	0	7655.65
178000	178	4.37254	26235.2	0	5341.66	4427	0	25583.8	0	0	0	7635.49
179000	179	4.3922	26353.2	0	5111.58	4508.38	0	25388.9	0	0	0	7666.03
180000	180	4.418	26508	0	5481.44	4532.38	0	25418.5	0	0	0	7616.15
181000	181	4.462	26772	0	5111.37	4769.36	0	25116.4	0	0	0	8436.22
182000	182	4.34328	26059.7	0	5105.87	4380.83	0	25522.9	0	0	0	8869.06
183000	183	4.44455	26667.3	0	5151.21	4250.96	0	25581.2	0	0	0	8147.14
184000	184	4.44775	26686.5	0	4945.04	4506.84	0	25538	0	0	0	7654.17
185000	185	4.47839	26870.3	0	5277.6	4487.87	0	25551.3	0	0	0	7276.32
186000	186	4.40568	26434.1	0	5422.58	4157.55	0	25763.6	0	0	0	7993.61
187000	187	4.40567	26434	0	5130.74	4394.7	0	25605.1	0	0	0	7480.95
188000	188	4.37706	26262.3	0	5372.71	4294.9	0	25270.2	0	0	0	8191.22
189000	189	4.56786	27407.2	0	5357.22	4515.45	0	25447	0	0	0	8261.1
190000	190	4.4565	26739	0	5242.13	4502.64	0	25683.6	0	0	0	8222.74
191000	191	4.45634	26738	0	5165.95	4328.08	0	25564.4	0	0	0	8081.41
192000	192	4.319	25914	0	5121.05	4384.56	0	25463.4	0	0	0	7887.2
193000	193	4.42894	26573.6	0	5042.84	4734.27	0	25690.9	0	0	0	8881
194000	194	4.43079	26584.8	0	5248.23	4358.4	0	25447.7	0	0	0	7809.57
195000	195	4.44377	26662.6	0	4805.39	4621.81	0	25563.9	0	0	0	7714.36
196000	196	4.32111	25926.7	0	5164.01	4365.03	0	25572.8	0	0	0	7691.33
197000	197	4.40135	26408.1	0	5046.81	4410.22	0	26188.9	0	0	0	7809.81
198000	198	4.33566	26013.9	0	5373.2	4457.51	0	25738.5	0	0	0	7842.15
199000	199	4.40784	26447.1	0	5010.48	4463.73	0	25674.1	0	0	0	8195.73
200000	200	4.54342	27260.5	0	5118.17	4476.09	0	25571.5	0	0	0	7681.76
201000	201	4.45039	26702.4	0	5221.29	4298.72	0	25550	0	0	0	7690.33
202000	202	4.3531	26118.6	0	5242.63	4555.71	0	25695.9	0	0	0	8143.69
203000	203	4.3075	25845	0	5222.46	4312.16	0	25191.4	0	0	0	7853.39
204000	204	4.32407	25944.4	0	5024.64	4354.43	0	25250.9	0	0	0	7780.84
205000	205	4.4654	26792.4	0	5093.68	4334.81	0	25478.7	0	0	0	7600.06
206000	206	4.379	26274	0	5061.97	4536.9	0	25465.3	0	0	0	8245.15
207000	207	4.38091	26285.4	0	5242.29	4319.08	0	26024.1	0	0	0	7854.63
208000	208	4.48653	26919.2	0	5599.76	4443.75	0	25582.9	0	0	0	8110.32
209000	209	4.36708	26202.5	0	5430.81	4218.98	0	25766	0	0	0	7729.22
210000	210	4.35577	26134.6	0	5083.17	4538.85	0	25547.8	0	0	0	8296.09
211000	211	4.36898	26213.9	0	5256.4	4211.57	0	25535.9	0	0	0	7392.26
212000	212	4.42804	26568.2	0	5267.51	4443.1	0	25361.3	0	0	0	8480.78
213000	213	4.33887	26033.2	0	5157.37	4393.63	0	25649.7	0	0	0	7859.75
214000	214	4.46499	26789.9	0	5183.43	4912.68	0	25831.8	0	0	0	7616.47
215000	215	4.5067	27040.2	0	5548.34	4500.32	0	25825.5	0	0	0	7768.9
216000	216	4.3752	26251.2	0	5137.85	4499.89	0	25648.8	0	0	0	7871.51
217000	217	4.45648	26738.9	0	5147.41	4384.2	0	25584.4	0	0	0	7317.08
218000	218	4.38169	26290.1	0	5215.19	4396.38	0	25489.2	0	0	0	7382.08
219000	219	4.47493	26849.6	0	5116.97	4743.34	0	25593.4	0	0	0	7777.64
220000	220	4.42086	26525.2	0	5045.8	4397.34	0	24984.8	0	0	0	7942.51
221000	221	4.34465	26067.9	0	5380.65	4602.81	0	25643.9	0	0	0	7769.6
222000	222	4.55083	27305	0	5156.55	4400.64	0	25462.8	0	0	0	8213.68
223000	223	4.46201	26772.1	0	4939.73	4335.6	0	25297.7	0	0	0	8461.85
224000	224	4.42276	26536.5	0	5014.21	4148.43	0	25678.7	0	0	0	8436.11
225000	225	4.43016	26581	0	5074.81	4424.22	0	25557.7	0	0	0	8290.92
226000	226	4.45922	26755.3	0	5137.93	4299.7	0	26006.1	0	0	0	7556.73
227000	227	4.42492	26549.5	0	5210.29	4327.59	0	25559.9	0	0	0	7639.73
228000	228	4.3722	26233.2	0	5321.82	4319.94	0	25356.4	0	0	0	7650.25
229000	229	4.37533	26252	0	5299.95	4461.12	0	25279.6	0	0	0	8031.48
230000	230	4.40818	26449.1	0	5018.37	4416.81	0	25530.9	0	0	0	7551.65
231000	231	4.45025	26701.5	0	5119.27	4441.32	0	25766.5	0	0	0	7722.34
232000	232	4.42079	26524.8	0	4976.42	4650.52	0	25546.1	0	0	0	7497.61
233000	233	4.51245	27074.7	0	5074.28	4467.12	0	25313.3	0	0	0	7752.74
234000	234	4.39655	26379.3	0	5076.6	4525.06	0	25766	0	0	0	7726.17
235000	235	4.39141	26348.4	0	5297.15	4497.98	0	25934.7	0	0	0	7747.52
236000	236	4.34418	26065.1	0	5202.44	4322.98	0	25772.5	0	0	0	7628.05
237000	237	4.4411	26646.6	0	5168.41	4493.85	0	25787	0	0	0	7887.04
238000	238	4.50662	27039.7	0	5207.68	4318.79	0	25504.2	0	0	0	7735.23
239000	239	4.53847	27230.8	0	5086.71	4356.9	0	25444	0	0	0	7769.78
240000	240	4.41951	26517.1	0	5294.99	4468.4	0	25664.6	0	0	0	7734.88
241000	241	4.41267	26476	0	5158.12	4659.12	0	25710.6	0	0	0	7936.49
242000	242	4.412	26472	0	5006.06	4340.31	0	25701.4	0	0	0	8023.67
243000	243	4.40348	26420.9	0	5303.74	4348.79	0	25461.1	0	0	0	8038.24
244000	244	4.36386	26183.2	0	5053.34	4532.65	0	25831.8	0	0	0	7671
245000	245	4.3756	26253.6	0	5190.53	4531.25	0	26312.1	0	0	0	7601.05
246000	246	4.4325	26595	0	5267.45	4489.61	0	26247.1	0	0	0	7563.01
247000	247	4.5315	27189	0	4879.69	4404.73	0	25879.5	0	0	0	7540.8
248000	248	4.4342	26605.2	0	5158.46	4414.49	0	26132.3	0	0	0	7678.33
249000	249	4.42065	26523.9	0	5460.59	4476.11	0	26046.9	0	0	0	7814.04
250000	250	4.46382	26782.9	0	4941.61	4618.54	0	25893.4	0	0	0	8117.91
251000	251	4.49942	26996.5	0	5276.39	4369.69	0	25349.1	0	0	0	7950.74
252000	252	4.38977	26338.6	0	5045.29	4193.07	0	25544.1	0	0	0	7925.67
253000	253	4.52805	27168.3	0	5247.47	4395.67	0	25934.2	0	0	0	7833.86
254000	254	4.24529	25471.7	0	5144.19	4512.07	0	25560.3	0	0	0	7670.54
255000	255	4.39414	26364.8	0	5206.03	4277.01	0	25324.5	0	0	0	7884.29
256000	256	4.40608	26436.5	0	5229.4	4293.17	0	25275.8	0	0	0	8154.88
257000	257	4.43641	26618.4	0	5231.55	4425.57	0	25382.9	0	0	0	7305.08
258000	258	4.35735	26144.1	0	5361.47	4395.43	0	25631.6	0	0	0	7552
259000	259	4.4103	26461.8	0	5123.14	4398.76	0	25526.2	0	0	0	7767.58
260000	260	4.41504	26490.3	0	4982.68	4482.44	0	25483.4	0	0	0	7920.83
261000	261	4.41152	26469.1	0	5107.84	4645.56	0	25285.1	0	0	0	7611.56
262000	262	4.46185	26771.1	0	5439.32	4318.45	0	25495.9	0	0	0	7635.17
263000	263	4.43401	26604.1	0	5265.97	4384.35	0	25347.7	0	0	0	7660.31
264000	264	4.48229	26893.7	0	5041.95	4472.63	0	25638.9	0	0	0	8120.12
265000	265	4.33309	25998.5	0	5282.49	4726.64	0	25807.4	0	0	0	7636.48
266000	266	4.43761	26625.7	0	5172.81	4309.91	0	25512.7	0	0	0	7797.36
267000	267	4.45625	26737.5	0	5384.81	4513.61	0	25823.5	0	0	0	7604.83
268000	268	4.38955	26337.3	0	5288.62	4507.84	0	25819.1	0	0	0	7616.73
269000	269	4.40145	26408.7	0	5297.2	4210.71	0	25913.7	0	0	0	7526.51
270000	270	4.42109	26526.5	0	5345.15	4499.04	0	25287.9	0	0	0	7773.55
271000	271	4.51075	27064.5	0	4881.25	4408.94	0	25444.7	0	0	0	7945.23
272000	272	4.39986	26399.1	0	5158.1	4629.03	0	25710.4	0	0	0	8250.83
273000	273	4.49074	26944.5	0	5341.38	4313.74	0	25659.2	0	0	0	7872.87
274000	274	4.5395	27237	0	4980.45	4584.36	0	25519.3	0	0	0	7955.35
275000	275	4.37845	26270.7	0	5257.51	4313.41	0	25869.2	0	0	0	8039.97
276000	276	4.3759	26255.4	0	5080.26	4554.1	0	25737.9	0	0	0	7460.18
277000	277	4.40419	26425.1	0	5203.42	4482.74	0	25451.7	0	0	0	7956.35
278000	278	4.36507	26190.4	0	5064.02	4398.94	0	25688.6	0	0	0	7538.42
279000	279	4.42595	26555.7	0	5105.53	4346.74	0	25332.4	0	0	0	7859.58
280000	280	4.48309	26898.5	0	5263.17	4126.92	0	25592.1	0	0	0	7581.34
281000	281	4.4097	26458.2	0	5057.34	4512.79	0	25491.4	0	0	0	7707.26
282000	282	4.46433	26786	0	5159.94	4276.45	0	25401.7	0	0	0	7946.57
283000	283	4.38316	26298.9	0	5045.07	4690.76	0	25897.5	0	0	0	8152.49
284000	284	4.48173	26890.4	0	4884.81	4524.02	0	25914.3	0	0	0	8204.32
285000	285	4.4335	26601	0	5200.51	4279.91	0	25893.6	0	0	0	8167.62
286000	286	4.47827	26869.6	0	5168.78	4418.71	0	25737.1	0	0	0	7968.24
287000	287	4.38748	26324.9	0	5198.84	4635.5	0	25674.3	0	0	0	7621.7
288000	288	4.38312	26298.7	0	5131.98	4178.34	0	25967.8	0	0	0	8021.57
289000	289	4.37458	26247.5	0	5013.18	4472.94	0	25964.9	0	0	0	7427.17
290000	290	4.39962	26397.7	0	5283.9	4521.52	0	25700.4	0	0	0	7876.18
291000	291	4.43412	26604.7	0	5244.04	4367.84	0	25791.7	0	0	0	7948.34
292000	292	4.31539	25892.4	0	5206.29	4254.77	0	25553.9	0	0	0	7420.82
293000	293	4.44024	26641.5	0	5240.92	4622.15	0	25220.2	0	0	0	8123.98
294000	294	4.39993	26399.6	0	5337.92	4374.31	0	25766.9	0	0	0	8490.3
295000	295	4.38922	26335.3	0	5147.91	4480.8	0	25565.2	0	0	0	7797.41
296000	296	4.37325	26239.5	0	5155.93	4400.82	0	25484.8	0	0	0	7720.38
297000	297	4.44778	26686.7	0	4951.88	4375.72	0	25915.8	0	0	0	7538.11
298000	298	4.45194	26711.7	0	5156.11	4358.43	0	25337	0	0	0	7726.49
299000	299	4.51732	27103.9	0	5020.84	4556.2	0	25211.9	0	0	0	7663.92
300000	300	4.52905	27174.3	0	5095.17	4248.36	0	25261.2	0	0	0	7656.81
301000	301	4.39386	26363.2	0	5270.64	4325.27	0	25463.8	0	0	0	11960.5
302000	302	4.32956	25977.4	0	5264.41	4525.39	0	25394.1	0	0	0	7959.75
303000	303	4.49848	26990.9	0	5120.21	4552.1	0	26131.3	0	0	0	7795.78
304000	304	4.48984	26939	0	5247.28	4409.76	0	25240.1	0	0	0	8111.57
305000	305	4.50655	27039.3	0	5195.52	4676.71	0	25643.4	0	0	0	8608.26
306000	306	4.42889	26573.3	0	5322.7	4370.78	0	25320.7	0	0	0	7873.97
307000	307	4.50385	27023.1	0	4867.08	4447.66	0	25576.6	0	0	0	7335.65
308000	308	4.44779	26686.8	0	5266.57	4717.97	0	25118.3	0	0	0	7944.47
309000	309	4.53569	27214.1	0	5244.49	4546.98	0	25545.4	0	0	0	7928.48
