step	time	T	Ekin	chem_fpl_reaction_1	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	lj-tab	tab-dynamic_0	cr_3	count_0	Fmax
0	0	2.66784	16007	0	5087.16	4467.66	0	25800.8	0	0	0	0
1000	1	4.46607	26796.4	0	5183.98	4505.46	0	25335.2	0	0	0	7802.65
2000	2	4.43973	26638.4	0	4933.33	4333.35	0	25919.5	0	0	0	8244.47
3000	3	4.41917	26515	0	5366.86	4546.6	0	25529.2	0	0	0	7460.27
4000	4	4.48118	26887.1	0	5036.76	4188.68	0	25983.6	0	0	0	8492.38
5000	5	4.49233	26954	0	5241.62	4655.06	0	25767.5	0	0	0	7574.27
6000	6	4.35958	26157.5	0	5083.79	4510.75	0	25564.8	0	0	0	7457.55
7000	7	4.44036	26642.1	0	5017.42	4382.33	0	25330.1	0	0	0	8220.71
8000	8	4.46505	26790.3	0	5183.19	4709.35	0	25693.8	0	0	0	7744.53
9000	9	4.45715	26742.9	0	5194.64	4401.88	0	25589.2	0	0	0	8307.72
10000	10	4.34807	26088.4	0	5400.71	4410.43	0	25322.2	0	0	0	7712.67
11000	11	4.42771	26566.3	0	5376.16	4235.48	0	25720.2	0	0	0	7712.86
12000	12	4.48428	26905.7	0	5236.81	4418.15	0	25688.8	0	0	0	7867.76
13000	13	4.3965	26379	0	5411.75	4439.5	0	25777.9	0	0	0	7965.02
14000	14	4.37378	26242.7	0	5404.7	4545.87	0	25500.1	0	0	0	8071.65
15000	15	4.35183	26111	0	4820.64	4643.06	0	25887.7	0	0	0	8300.25
16000	16	4.35478	26128.7	0	4971.67	4426.31	0	25723.1	0	0	0	8145.03
17000	17	4.37387	26243.2	0	5214.2	4283.01	0	25496.4	0	0	0	7548.31
18000	18	4.34157	26049.4	0	5122.16	4523.61	0	25873.5	0	0	0	8292.44
19000	19	4.36373	26182.4	0	5343.28	4325.45	0	25829.1	0	0	0	8567.88
20000	20	4.5189	27113.4	0	5308.41	4450.38	0	25659.7	0	0	0	8223.95
21000	21	4.42523	26551.4	0	5330.91	4454.32	0	25893.1	0	0	0	7758.03
22000	22	4.40235	26414.1	0	5024.95	4300.82	0	25425.8	0	0	0	8007.3
23000	23	4.4386	26631.6	0	5320.52	4515.4	0	25752.3	0	0	0	7873.65
24000	24	4.41638	26498.3	0	5375.09	4624.54	0	25775.2	0	0	0	7529.56
25000	25	4.48441	26906.5	0	5205.68	4347.3	0	26058.2	0	0	0	9357.97
26000	26	4.4706	26823.6	0	5114.44	4334.07	0	25991.9	0	0	0	7707.7
27000	27	4.38137	26288.2	0	5538.71	4222.97	0	25542.9	0	0	0	8321.19
28000	28	4.41237	26474.2	0	5401.8	4389.24	0	25939.6	0	0	0	7431.35
29000	29	4.42218	26533.1	0	5199.24	4265.68	0	25461.4	0	0	0	8024.53
30000	30	4.41633	26498	0	4845.49	4382.09	0	25372.2	0	0	0	8047.19
31000	31	4.36248	26174.9	0	5111.59	4507.91	0	25577.7	0	0	0	8209.28
32000	32	4.38269	26296.1	0	5346.62	4538.95	0	25868	0	0	0	7690.95
33000	33	4.45612	26736.7	0	5440.91	4414.32	0	25505.8	0	0	0	8126.93
34000	34	4.37326	26239.6	0	5347.96	4290.92	0	25332.5	0	0	0	7742.14
35000	35	4.48464	26907.8	0	5315.92	4314.2	0	25824.6	0	0	0	7346.06
36000	36	4.41082	26464.9	0	5318.84	4486.92	0	25752.8	0	0	0	7665.51
37000	37	4.39989	26399.3	0	5271.95	4299.61	0	25344.9	0	0	0	8041.81
38000	38	4.41956	26517.4	0	5107.08	4257.55	0	25427.8	0	0	0	7941.86
39000	39	4.53015	27180.9	0	5284.36	4276.43	0	25333.6	0	0	0	8682.28
40000	40	4.40799	26447.9	0	5350.61	4685.45	0	26025.7	0	0	0	8134.38
41000	41	4.3347	26008.2	0	5237.82	4713.71	0	25680.9	0	0	0	7897.73
42000	42	4.55508	27330.5	0	5134.41	4612.35	0	25376.7	0	0	0	7638.58
43000	43	4.43004	26580.2	0	5195.22	4354.03	0	25144.2	0	0	0	7480.36
44000	44	4.43336	26600.1	0	5122.91	4320.02	0	25576.9	0	0	0	7734.02
45000	45	4.47841	26870.5	0	5248.61	4458.15	0	25607.7	0	0	0	8289.65
46000	46	4.34981	26098.8	0	4907.27	4340.47	0	25619.1	0	0	0	7599.3
