# cr len_gsub pn mw mn pdi
2.020000000000000000e+02 1.798000000000000000e+03 1.112347052280311388e+00 1.243999999999936490e+00 1.112347052280311388e+00 1.118355999999943062e+00
2.130000000000000000e+02 1.787000000000000000e+03 1.119194180190262955e+00 1.256999999999936612e+00 1.119194180190262955e+00 1.123129499999943492e+00
2.240000000000000000e+02 1.776000000000000000e+03 1.126126126126126170e+00 1.268999999999936623e+00 1.126126126126126170e+00 1.126871999999943696e+00
2.320000000000000000e+02 1.768000000000000000e+03 1.131221719457013553e+00 1.281999999999936524e+00 1.131221719457013553e+00 1.133287999999943896e+00
2.380000000000000000e+02 1.762000000000000000e+03 1.135073779795686688e+00 1.288999999999936419e+00 1.135073779795686688e+00 1.135608999999943913e+00
2.470000000000000000e+02 1.753000000000000000e+03 1.140901312036508797e+00 1.300999999999936652e+00 1.140901312036508797e+00 1.140326499999944510e+00
2.610000000000000000e+02 1.739000000000000000e+03 1.150086256469235124e+00 1.317999999999937444e+00 1.150086256469235124e+00 1.146000999999945646e+00
2.690000000000000000e+02 1.731000000000000000e+03 1.155401502021952576e+00 1.327999999999937897e+00 1.155401502021952576e+00 1.149383999999946226e+00
2.750000000000000000e+02 1.725000000000000000e+03 1.159420289855072506e+00 1.334999999999938236e+00 1.159420289855072506e+00 1.151437499999946601e+00
2.820000000000000000e+02 1.718000000000000000e+03 1.164144353899883688e+00 1.346999999999938469e+00 1.164144353899883688e+00 1.157072999999946950e+00
2.890000000000000000e+02 1.711000000000000000e+03 1.168907071887784976e+00 1.360999999999938481e+00 1.168907071887784976e+00 1.164335499999947343e+00
2.950000000000000000e+02 1.705000000000000000e+03 1.173020527859237605e+00 1.368999999999938044e+00 1.173020527859237605e+00 1.167072499999947111e+00
3.010000000000000000e+02 1.699000000000000000e+03 1.177163037080635632e+00 1.376999999999937829e+00 1.177163037080635632e+00 1.169761499999947274e+00
3.130000000000000000e+02 1.687000000000000000e+03 1.185536455245998821e+00 1.391999999999938176e+00 1.185536455245998821e+00 1.174151999999947904e+00
3.190000000000000000e+02 1.681000000000000000e+03 1.189767995240927911e+00 1.402999999999938296e+00 1.189767995240927911e+00 1.179221499999948186e+00
3.230000000000000000e+02 1.677000000000000000e+03 1.192605843768634433e+00 1.410999999999938082e+00 1.192605843768634433e+00 1.183123499999948036e+00
3.270000000000000000e+02 1.673000000000000000e+03 1.195457262402869203e+00 1.415999999999938197e+00 1.195457262402869203e+00 1.184483999999948134e+00
3.330000000000000000e+02 1.667000000000000000e+03 1.199760047990401812e+00 1.430999999999938099e+00 1.199760047990401812e+00 1.192738499999948409e+00
3.380000000000000000e+02 1.662000000000000000e+03 1.203369434416365902e+00 1.437999999999938439e+00 1.203369434416365902e+00 1.194977999999948803e+00
3.460000000000000000e+02 1.654000000000000000e+03 1.209189842805320492e+00 1.452999999999938119e+00 1.209189842805320492e+00 1.201630999999948823e+00
3.530000000000000000e+02 1.647000000000000000e+03 1.214329083181542090e+00 1.468999999999938133e+00 1.214329083181542090e+00 1.209721499999949268e+00
3.580000000000000000e+02 1.642000000000000000e+03 1.218026796589525063e+00 1.479999999999938254e+00 1.218026796589525063e+00 1.215079999999949312e+00
3.630000000000000000e+02 1.637000000000000000e+03 1.221747098350641325e+00 1.484999999999938813e+00 1.221747098350641325e+00 1.215472499999949996e+00
3.700000000000000000e+02 1.630000000000000000e+03 1.226993865030674868e+00 1.493999999999938710e+00 1.226993865030674868e+00 1.217609999999950121e+00
3.730000000000000000e+02 1.627000000000000000e+03 1.229256299938537245e+00 1.502999999999939051e+00 1.229256299938537245e+00 1.222690499999950386e+00
3.780000000000000000e+02 1.622000000000000000e+03 1.233045622688039522e+00 1.507999999999939167e+00 1.233045622688039522e+00 1.222987999999950670e+00
3.910000000000000000e+02 1.609000000000000000e+03 1.243008079552517131e+00 1.527999999999939629e+00 1.243008079552517131e+00 1.229275999999951408e+00
3.990000000000000000e+02 1.601000000000000000e+03 1.249219237976264774e+00 1.540999999999939751e+00 1.249219237976264774e+00 1.233570499999951942e+00
4.050000000000000000e+02 1.595000000000000000e+03 1.253918495297805746e+00 1.549999999999940092e+00 1.253918495297805746e+00 1.236124999999952179e+00
4.100000000000000000e+02 1.590000000000000000e+03 1.257861635220125729e+00 1.556999999999940210e+00 1.257861635220125729e+00 1.237814999999952592e+00
4.150000000000000000e+02 1.585000000000000000e+03 1.261829652996845352e+00 1.568999999999940442e+00 1.261829652996845352e+00 1.243432499999952867e+00
4.240000000000000000e+02 1.576000000000000000e+03 1.269035532994923887e+00 1.589999999999940350e+00 1.269035532994923887e+00 1.252919999999952960e+00
4.310000000000000000e+02 1.569000000000000000e+03 1.274697259400892291e+00 1.598999999999940469e+00 1.274697259400892291e+00 1.254415499999953276e+00
4.390000000000000000e+02 1.561000000000000000e+03 1.281229980781550370e+00 1.610999999999940702e+00 1.281229980781550370e+00 1.257385499999953637e+00
4.430000000000000000e+02 1.557000000000000000e+03 1.284521515735388641e+00 1.618999999999940709e+00 1.284521515735388641e+00 1.260391499999953702e+00
4.470000000000000000e+02 1.553000000000000000e+03 1.287830006439150132e+00 1.623999999999941046e+00 1.287830006439150132e+00 1.261035999999954083e+00
4.600000000000000000e+02 1.540000000000000000e+03 1.298701298701298690e+00 1.656999999999940965e+00 1.298701298701298690e+00 1.275889999999954449e+00
4.670000000000000000e+02 1.533000000000000000e+03 1.304631441617742915e+00 1.676999999999941204e+00 1.304631441617742915e+00 1.285420499999955002e+00
4.720000000000000000e+02 1.528000000000000000e+03 1.308900523560209361e+00 1.686999999999941435e+00 1.308900523560209361e+00 1.288867999999955272e+00
4.750000000000000000e+02 1.525000000000000000e+03 1.311475409836065475e+00 1.693999999999941553e+00 1.311475409836065475e+00 1.291674999999955498e+00
4.770000000000000000e+02 1.523000000000000000e+03 1.313197636244254785e+00 1.698999999999941446e+00 1.313197636244254785e+00 1.293788499999955377e+00
4.880000000000000000e+02 1.512000000000000000e+03 1.322751322751322789e+00 1.731999999999942030e+00 1.322751322751322789e+00 1.309391999999956147e+00
4.980000000000000000e+02 1.502000000000000000e+03 1.331557922769640578e+00 1.747999999999942045e+00 1.331557922769640578e+00 1.312747999999956283e+00
5.060000000000000000e+02 1.494000000000000000e+03 1.338688085676037476e+00 1.761999999999942501e+00 1.338688085676037476e+00 1.316213999999957140e+00
5.110000000000000000e+02 1.489000000000000000e+03 1.343183344526527767e+00 1.775999999999943180e+00 1.343183344526527767e+00 1.322231999999957885e+00
5.230000000000000000e+02 1.477000000000000000e+03 1.354096140825998607e+00 1.792999999999943306e+00 1.354096140825998607e+00 1.324130499999958133e+00
5.320000000000000000e+02 1.468000000000000000e+03 1.362397820163487649e+00 1.809999999999943876e+00 1.362397820163487649e+00 1.328539999999958976e+00
5.360000000000000000e+02 1.464000000000000000e+03 1.366120218579234935e+00 1.828999999999944226e+00 1.366120218579234935e+00 1.338827999999959273e+00
5.400000000000000000e+02 1.460000000000000000e+03 1.369863013698630061e+00 1.835999999999944121e+00 1.369863013698630061e+00 1.340279999999959282e+00
5.470000000000000000e+02 1.453000000000000000e+03 1.376462491397109522e+00 1.851999999999944357e+00 1.376462491397109522e+00 1.345477999999959540e+00
5.500000000000000000e+02 1.450000000000000000e+03 1.379310344827586299e+00 1.856999999999944473e+00 1.379310344827586299e+00 1.346324999999959582e+00
5.540000000000000000e+02 1.446000000000000000e+03 1.383125864453665255e+00 1.861999999999944588e+00 1.383125864453665255e+00 1.346225999999959955e+00
5.570000000000000000e+02 1.443000000000000000e+03 1.386001386001386004e+00 1.868999999999944706e+00 1.386001386001386004e+00 1.348483499999960200e+00
5.680000000000000000e+02 1.432000000000000000e+03 1.396648044692737400e+00 1.904999999999944515e+00 1.396648044692737400e+00 1.363979999999960224e+00
5.790000000000000000e+02 1.421000000000000000e+03 1.407459535538353235e+00 1.924999999999944755e+00 1.407459535538353235e+00 1.367712499999960807e+00
5.830000000000000000e+02 1.417000000000000000e+03 1.411432604093154630e+00 1.929999999999944871e+00 1.411432604093154630e+00 1.367404999999960902e+00
5.910000000000000000e+02 1.409000000000000000e+03 1.419446415897799962e+00 1.942999999999945437e+00 1.419446415897799962e+00 1.368843499999961466e+00
5.950000000000000000e+02 1.405000000000000000e+03 1.423487544483985845e+00 1.953999999999945558e+00 1.423487544483985845e+00 1.372684999999961741e+00
6.010000000000000000e+02 1.399000000000000000e+03 1.429592566118656149e+00 1.966999999999945237e+00 1.429592566118656149e+00 1.375916499999961795e+00
6.090000000000000000e+02 1.391000000000000000e+03 1.437814521926671363e+00 1.980999999999946137e+00 1.437814521926671363e+00 1.377785499999962582e+00
6.160000000000000000e+02 1.384000000000000000e+03 1.445086705202312194e+00 1.998999999999946375e+00 1.445086705202312194e+00 1.383307999999962901e+00
6.200000000000000000e+02 1.380000000000000000e+03 1.449275362318840576e+00 2.004999999999948823e+00 1.449275362318840576e+00 1.383449999999964763e+00
6.250000000000000000e+02 1.375000000000000000e+03 1.454545454545454586e+00 2.009999999999951381e+00 1.454545454545454586e+00 1.381874999999966436e+00
6.320000000000000000e+02 1.368000000000000000e+03 1.461988304093567281e+00 2.017999999999955829e+00 1.461988304093567281e+00 1.380311999999969785e+00
6.370000000000000000e+02 1.363000000000000000e+03 1.467351430667644951e+00 2.029999999999961169e+00 1.467351430667644951e+00 1.383444999999973390e+00
6.380000000000000000e+02 1.362000000000000000e+03 1.468428781204111688e+00 2.035999999999964061e+00 1.468428781204111688e+00 1.386515999999975435e+00
6.430000000000000000e+02 1.357000000000000000e+03 1.473839351510685347e+00 2.040999999999966619e+00 1.473839351510685347e+00 1.384818499999977304e+00
6.460000000000000000e+02 1.354000000000000000e+03 1.477104874446085736e+00 2.043999999999968509e+00 1.477104874446085736e+00 1.383787999999978702e+00
6.520000000000000000e+02 1.348000000000000000e+03 1.483679525222551865e+00 2.059999999999975628e+00 1.483679525222551865e+00 1.388439999999983687e+00
6.560000000000000000e+02 1.344000000000000000e+03 1.488095238095238138e+00 2.079999999999984528e+00 1.488095238095238138e+00 1.397759999999989455e+00
6.590000000000000000e+02 1.341000000000000000e+03 1.491424310216256544e+00 2.083999999999986752e+00 1.491424310216256544e+00 1.397321999999991071e+00
6.640000000000000000e+02 1.336000000000000000e+03 1.497005988023952128e+00 2.091999999999990756e+00 1.497005988023952128e+00 1.397455999999993814e+00
6.690000000000000000e+02 1.331000000000000000e+03 1.502629601803155523e+00 2.102999999999995762e+00 1.502629601803155523e+00 1.399546499999997140e+00
6.740000000000000000e+02 1.326000000000000000e+03 1.508295625942684737e+00 2.112000000000000099e+00 1.508295625942684737e+00 1.400256000000000167e+00
6.800000000000000000e+02 1.320000000000000000e+03 1.515151515151515138e+00 2.126000000000006551e+00 1.515151515151515138e+00 1.403160000000004404e+00
6.850000000000000000e+02 1.315000000000000000e+03 1.520912547528517011e+00 2.135000000000010445e+00 1.520912547528517011e+00 1.403762500000006908e+00
6.890000000000000000e+02 1.311000000000000000e+03 1.525553012967200583e+00 2.145000000000015117e+00 1.525553012967200583e+00 1.406047500000009887e+00
6.910000000000000000e+02 1.309000000000000000e+03 1.527883880825057217e+00 2.152000000000018343e+00 1.527883880825057217e+00 1.408484000000012060e+00
6.960000000000000000e+02 1.304000000000000000e+03 1.533742331288343586e+00 2.170000000000026130e+00 1.533742331288343586e+00 1.414840000000016973e+00
7.000000000000000000e+02 1.300000000000000000e+03 1.538461538461538547e+00 2.184000000000032582e+00 1.538461538461538547e+00 1.419600000000021067e+00
7.030000000000000000e+02 1.297000000000000000e+03 1.542020046260601296e+00 2.191000000000035808e+00 1.542020046260601296e+00 1.420863500000023372e+00
7.070000000000000000e+02 1.293000000000000000e+03 1.546790409899458707e+00 2.199000000000039368e+00 1.546790409899458707e+00 1.421653500000025439e+00
7.130000000000000000e+02 1.287000000000000000e+03 1.554001554001553931e+00 2.213000000000044487e+00 1.554001554001553931e+00 1.424065500000028628e+00
7.180000000000000000e+02 1.282000000000000000e+03 1.560062402496099843e+00 2.226000000000044832e+00 1.560062402496099843e+00 1.426866000000028833e+00
7.200000000000000000e+02 1.280000000000000000e+03 1.562500000000000000e+00 2.230000000000045279e+00 1.562500000000000000e+00 1.427200000000028890e+00
7.230000000000000000e+02 1.277000000000000000e+03 1.566170712607674265e+00 2.236000000000045063e+00 1.566170712607674265e+00 1.427686000000028654e+00
7.270000000000000000e+02 1.273000000000000000e+03 1.571091908876669274e+00 2.257000000000045414e+00 1.571091908876669274e+00 1.436580500000028904e+00
7.300000000000000000e+02 1.270000000000000000e+03 1.574803149606299302e+00 2.263000000000044754e+00 1.574803149606299302e+00 1.437005000000028287e+00
7.360000000000000000e+02 1.264000000000000000e+03 1.582278481012658222e+00 2.295000000000045226e+00 1.582278481012658222e+00 1.450440000000028595e+00
7.430000000000000000e+02 1.257000000000000000e+03 1.591089896579156671e+00 2.319000000000047912e+00 1.591089896579156671e+00 1.457491500000030138e+00
7.440000000000000000e+02 1.256000000000000000e+03 1.592356687898089262e+00 2.320000000000047802e+00 1.592356687898089262e+00 1.456960000000030009e+00
7.480000000000000000e+02 1.252000000000000000e+03 1.597444089456869110e+00 2.325000000000047695e+00 1.597444089456869110e+00 1.455450000000029664e+00
7.540000000000000000e+02 1.246000000000000000e+03 1.605136436597110805e+00 2.340000000000047375e+00 1.605136436597110805e+00 1.457820000000029426e+00
7.600000000000000000e+02 1.241000000000000000e+03 1.611603545527800163e+00 2.347000000000047049e+00 1.611603545527800163e+00 1.456313500000029126e+00
7.640000000000000000e+02 1.237000000000000000e+03 1.616814874696847149e+00 2.353000000000047276e+00 1.616814874696847149e+00 1.455330500000029392e+00
7.670000000000000000e+02 1.234000000000000000e+03 1.620745542949756812e+00 2.377000000000046409e+00 1.620745542949756812e+00 1.466609000000028695e+00
7.690000000000000000e+02 1.232000000000000000e+03 1.623376623376623362e+00 2.383000000000047081e+00 1.623376623376623362e+00 1.467928000000028987e+00
7.730000000000000000e+02 1.228000000000000000e+03 1.628664495114006572e+00 2.397000000000048203e+00 1.628664495114006572e+00 1.471758000000029654e+00
7.760000000000000000e+02 1.225000000000000000e+03 1.632653061224489832e+00 2.402000000000048097e+00 1.632653061224489832e+00 1.471225000000029537e+00
7.770000000000000000e+02 1.224000000000000000e+03 1.633986928104575131e+00 2.404000000000047876e+00 1.633986928104575131e+00 1.471248000000029421e+00
7.800000000000000000e+02 1.221000000000000000e+03 1.638001638001638005e+00 2.426000000000047674e+00 1.638001638001638005e+00 1.481073000000029172e+00
7.870000000000000000e+02 1.214000000000000000e+03 1.647446457990115354e+00 2.449000000000047805e+00 1.647446457990115354e+00 1.486543000000029036e+00
7.900000000000000000e+02 1.211000000000000000e+03 1.651527663088356634e+00 2.453000000000048253e+00 1.651527663088356634e+00 1.485291500000029297e+00
7.940000000000000000e+02 1.207000000000000000e+03 1.657000828500414302e+00 2.461000000000047816e+00 1.657000828500414302e+00 1.485213500000028830e+00
8.010000000000000000e+02 1.200000000000000000e+03 1.666666666666666741e+00 2.472000000000047049e+00 1.666666666666666741e+00 1.483200000000028274e+00
8.020000000000000000e+02 1.199000000000000000e+03 1.668056713928273593e+00 2.473000000000046494e+00 1.668056713928273593e+00 1.482563500000027901e+00
8.050000000000000000e+02 1.196000000000000000e+03 1.672240802675585281e+00 2.482000000000046391e+00 1.672240802675585281e+00 1.484236000000027644e+00
8.090000000000000000e+02 1.192000000000000000e+03 1.677852348993288611e+00 2.512000000000048416e+00 1.677852348993288611e+00 1.497152000000028904e+00
8.110000000000000000e+02 1.190000000000000000e+03 1.680672268907563049e+00 2.519000000000048534e+00 1.680672268907563049e+00 1.498805000000028809e+00
8.180000000000000000e+02 1.183000000000000000e+03 1.690617075232459854e+00 2.539000000000047663e+00 1.690617075232459854e+00 1.501818500000028145e+00
8.270000000000000000e+02 1.174000000000000000e+03 1.703577512776831338e+00 2.560000000000048903e+00 1.703577512776831338e+00 1.502720000000028699e+00
8.280000000000000000e+02 1.173000000000000000e+03 1.705029838022165345e+00 2.562000000000048683e+00 1.705029838022165345e+00 1.502613000000028620e+00
8.300000000000000000e+02 1.171000000000000000e+03 1.707941929974380768e+00 2.564000000000048463e+00 1.707941929974380768e+00 1.501222000000028478e+00
8.330000000000000000e+02 1.168000000000000000e+03 1.712328767123287632e+00 2.573000000000048360e+00 1.712328767123287632e+00 1.502632000000028167e+00
8.370000000000000000e+02 1.164000000000000000e+03 1.718213058419243877e+00 2.593000000000049265e+00 1.718213058419243877e+00 1.509126000000028833e+00
8.400000000000000000e+02 1.161000000000000000e+03 1.722652885443583193e+00 2.597000000000049269e+00 1.722652885443583193e+00 1.507558500000028445e+00
8.440000000000000000e+02 1.157000000000000000e+03 1.728608470181503876e+00 2.612000000000050282e+00 1.728608470181503876e+00 1.511042000000029084e+00
8.460000000000000000e+02 1.155000000000000000e+03 1.731601731601731586e+00 2.619000000000050399e+00 1.731601731601731586e+00 1.512472500000029196e+00
8.480000000000000000e+02 1.153000000000000000e+03 1.734605377276669635e+00 2.624000000000049848e+00 1.734605377276669635e+00 1.512736000000028724e+00
8.530000000000000000e+02 1.148000000000000000e+03 1.742160278745644497e+00 2.634000000000050079e+00 1.742160278745644497e+00 1.511916000000028903e+00
8.570000000000000000e+02 1.144000000000000000e+03 1.748251748251748339e+00 2.646000000000050090e+00 1.748251748251748339e+00 1.513512000000028612e+00
8.600000000000000000e+02 1.141000000000000000e+03 1.752848378615249780e+00 2.668000000000050331e+00 1.752848378615249780e+00 1.522094000000028702e+00
8.640000000000000000e+02 1.137000000000000000e+03 1.759014951627088763e+00 2.677000000000049784e+00 1.759014951627088763e+00 1.521874500000028441e+00
8.670000000000000000e+02 1.134000000000000000e+03 1.763668430335096904e+00 2.693000000000049354e+00 1.763668430335096904e+00 1.526931000000028016e+00
8.730000000000000000e+02 1.128000000000000000e+03 1.773049645390070816e+00 2.732000000000050388e+00 1.773049645390070816e+00 1.540848000000028417e+00
8.770000000000000000e+02 1.124000000000000000e+03 1.779359430604982251e+00 2.745000000000050733e+00 1.779359430604982251e+00 1.542690000000028538e+00
8.800000000000000000e+02 1.121000000000000000e+03 1.784121320249776987e+00 2.754000000000051074e+00 1.784121320249776987e+00 1.543617000000028661e+00
8.820000000000000000e+02 1.119000000000000000e+03 1.787310098302055339e+00 2.773000000000051646e+00 1.787310098302055339e+00 1.551493500000028947e+00
8.870000000000000000e+02 1.114000000000000000e+03 1.795332136445242366e+00 2.798000000000052001e+00 1.795332136445242366e+00 1.558486000000028904e+00
8.880000000000000000e+02 1.113000000000000000e+03 1.796945193171608279e+00 2.800000000000052225e+00 1.796945193171608279e+00 1.558200000000029117e+00
8.940000000000000000e+02 1.107000000000000000e+03 1.806684733514001717e+00 2.815000000000051461e+00 1.806684733514001717e+00 1.558102500000028590e+00
8.960000000000000000e+02 1.105000000000000000e+03 1.809954751131221728e+00 2.817000000000050353e+00 1.809954751131221728e+00 1.556392500000027823e+00
9.020000000000000000e+02 1.099000000000000000e+03 1.819836214740673253e+00 2.863000000000050616e+00 1.819836214740673253e+00 1.573218500000027831e+00
9.050000000000000000e+02 1.096000000000000000e+03 1.824817518248175174e+00 2.880000000000051852e+00 1.824817518248175174e+00 1.578240000000028509e+00
9.080000000000000000e+02 1.093000000000000000e+03 1.829826166514181063e+00 2.891000000000051084e+00 1.829826166514181063e+00 1.579931500000028022e+00
9.110000000000000000e+02 1.090000000000000000e+03 1.834862385321101019e+00 2.896000000000050534e+00 1.834862385321101019e+00 1.578320000000027479e+00
9.150000000000000000e+02 1.086000000000000000e+03 1.841620626151012852e+00 2.906000000000050321e+00 1.841620626151012852e+00 1.577958000000027283e+00
9.170000000000000000e+02 1.084000000000000000e+03 1.845018450184501946e+00 2.911000000000050214e+00 1.845018450184501946e+00 1.577762000000027198e+00
9.220000000000000000e+02 1.079000000000000000e+03 1.853568118628359684e+00 2.940000000000050129e+00 1.853568118628359684e+00 1.586130000000026907e+00
9.250000000000000000e+02 1.076000000000000000e+03 1.858736059479553893e+00 2.949000000000049582e+00 1.858736059479553893e+00 1.586562000000026673e+00
9.300000000000000000e+02 1.071000000000000000e+03 1.867413632119514499e+00 2.973000000000047827e+00 1.867413632119514499e+00 1.592041500000025644e+00
9.340000000000000000e+02 1.067000000000000000e+03 1.874414245548266189e+00 2.984000000000048392e+00 1.874414245548266189e+00 1.591964000000025692e+00
9.410000000000000000e+02 1.060000000000000000e+03 1.886792452830188704e+00 3.034000000000048658e+00 1.886792452830188704e+00 1.608020000000025762e+00
9.460000000000000000e+02 1.055000000000000000e+03 1.895734597156398138e+00 3.045000000000048779e+00 1.895734597156398138e+00 1.606237500000025742e+00
9.530000000000000000e+02 1.048000000000000000e+03 1.908396946564885566e+00 3.064000000000048907e+00 1.908396946564885566e+00 1.605536000000025609e+00
9.560000000000000000e+02 1.045000000000000000e+03 1.913875598086124397e+00 3.073000000000049248e+00 1.913875598086124397e+00 1.605642500000025841e+00
9.610000000000000000e+02 1.040000000000000000e+03 1.923076923076923128e+00 3.105000000000049276e+00 1.923076923076923128e+00 1.614600000000025570e+00
9.650000000000000000e+02 1.036000000000000000e+03 1.930501930501930419e+00 3.117000000000048843e+00 1.930501930501930419e+00 1.614606000000025299e+00
9.660000000000000000e+02 1.035000000000000000e+03 1.932367149758454028e+00 3.119000000000048622e+00 1.932367149758454028e+00 1.614082500000025178e+00
9.690000000000000000e+02 1.032000000000000000e+03 1.937984496124030898e+00 3.130000000000047411e+00 1.937984496124030898e+00 1.615080000000024496e+00
9.740000000000000000e+02 1.027000000000000000e+03 1.947419668938656256e+00 3.154000000000048765e+00 1.947419668938656256e+00 1.619579000000024971e+00
9.750000000000000000e+02 1.026000000000000000e+03 1.949317738791422894e+00 3.155000000000048210e+00 1.949317738791422894e+00 1.618515000000024795e+00
9.800000000000000000e+02 1.021000000000000000e+03 1.958863858961802151e+00 3.227000000000047830e+00 1.958863858961802151e+00 1.647383500000024315e+00
9.830000000000000000e+02 1.018000000000000000e+03 1.964636542239685646e+00 3.245000000000047624e+00 1.964636542239685646e+00 1.651705000000024182e+00
9.840000000000000000e+02 1.017000000000000000e+03 1.966568338249754078e+00 3.246000000000047070e+00 1.966568338249754078e+00 1.650591000000024122e+00
9.930000000000000000e+02 1.008000000000000000e+03 1.984126984126984183e+00 3.289000000000047219e+00 1.984126984126984183e+00 1.657656000000023777e+00
9.960000000000000000e+02 1.005000000000000000e+03 1.990049751243781140e+00 3.296000000000046892e+00 1.990049751243781140e+00 1.656240000000023471e+00
1.000000000000000000e+03 1.001000000000000000e+03 1.998001998001998070e+00 3.307000000000046569e+00 1.998001998001998070e+00 1.655153500000023259e+00
1.001000000000000000e+03 1.000000000000000000e+03 2.000000000000000000e+00 3.310000000000046683e+00 2.000000000000000000e+00 1.655000000000023341e+00
1.005000000000000000e+03 9.960000000000000000e+02 2.008032128514056325e+00 3.345000000000045937e+00 2.008032128514056325e+00 1.665810000000022884e+00
1.007000000000000000e+03 9.940000000000000000e+02 2.012072434607645732e+00 3.361000000000047283e+00 2.012072434607645732e+00 1.670417000000023577e+00
1.011000000000000000e+03 9.900000000000000000e+02 2.020202020202020332e+00 3.380000000000046967e+00 2.020202020202020332e+00 1.673100000000023124e+00
1.016000000000000000e+03 9.850000000000000000e+02 2.030456852791878042e+00 3.389000000000045976e+00 2.030456852791878042e+00 1.669082500000022673e+00
1.017000000000000000e+03 9.840000000000000000e+02 2.032520325203252209e+00 3.391000000000046199e+00 2.032520325203252209e+00 1.668372000000022615e+00
1.023000000000000000e+03 9.780000000000000000e+02 2.044989775051124781e+00 3.412000000000046551e+00 2.044989775051124781e+00 1.668468000000022711e+00
1.024000000000000000e+03 9.770000000000000000e+02 2.047082906857727647e+00 3.414000000000046775e+00 2.047082906857727647e+00 1.667739000000022953e+00
1.027000000000000000e+03 9.740000000000000000e+02 2.053388090349075767e+00 3.424000000000047450e+00 2.053388090349075767e+00 1.667488000000023174e+00
1.028000000000000000e+03 9.730000000000000000e+02 2.055498458376156190e+00 3.428000000000047454e+00 2.055498458376156190e+00 1.667722000000023019e+00
