# cr len_gsub pn mw mn pdi
0.000000000000000000e+00 2.000000000000000000e+03 1.000000000000000000e+00 9.999999999999452660e-01 1.000000000000000000e+00 9.999999999999452660e-01
1.000000000000000000e+01 1.990000000000000000e+03 1.005025125628140614e+00 1.009999999999944498e+00 1.005025125628140614e+00 1.004949999999944943e+00
1.500000000000000000e+01 1.985000000000000000e+03 1.007556675062972307e+00 1.014999999999943947e+00 1.007556675062972307e+00 1.007387499999944369e+00
2.500000000000000000e+01 1.975000000000000000e+03 1.012658227848101333e+00 1.025999999999942736e+00 1.012658227848101333e+00 1.013174999999943315e+00
3.200000000000000000e+01 1.968000000000000000e+03 1.016260162601626105e+00 1.033999999999942077e+00 1.016260162601626105e+00 1.017455999999942851e+00
4.300000000000000000e+01 1.957000000000000000e+03 1.021972406745017992e+00 1.044999999999940865e+00 1.021972406745017992e+00 1.022532499999942113e+00
5.300000000000000000e+01 1.947000000000000000e+03 1.027221366204416952e+00 1.054999999999940208e+00 1.027221366204416952e+00 1.027042499999941905e+00
6.600000000000000000e+01 1.934000000000000000e+03 1.034126163391933861e+00 1.069999999999940332e+00 1.034126163391933861e+00 1.034689999999942156e+00
7.200000000000000000e+01 1.928000000000000000e+03 1.037344398340249052e+00 1.076999999999939783e+00 1.037344398340249052e+00 1.038227999999941753e+00
8.000000000000000000e+01 1.920000000000000000e+03 1.041666666666666741e+00 1.086999999999939126e+00 1.041666666666666741e+00 1.043519999999941383e+00
8.600000000000000000e+01 1.914000000000000000e+03 1.044932079414838011e+00 1.093999999999938799e+00 1.044932079414838011e+00 1.046957999999941435e+00
9.100000000000000000e+01 1.909000000000000000e+03 1.047668936616029445e+00 1.100999999999938472e+00 1.047668936616029445e+00 1.050904499999941066e+00
9.900000000000000000e+01 1.901000000000000000e+03 1.052077853761178350e+00 1.110999999999937815e+00 1.052077853761178350e+00 1.056005499999940866e+00
1.190000000000000000e+02 1.881000000000000000e+03 1.063264221158958023e+00 1.132999999999937391e+00 1.063264221158958023e+00 1.065586499999941150e+00
1.290000000000000000e+02 1.871000000000000000e+03 1.068947087119187511e+00 1.145999999999937069e+00 1.068947087119187511e+00 1.072082999999941277e+00
1.340000000000000000e+02 1.866000000000000000e+03 1.071811361200428747e+00 1.150999999999936962e+00 1.071811361200428747e+00 1.073882999999941079e+00
1.450000000000000000e+02 1.855000000000000000e+03 1.078167115902964879e+00 1.165999999999936421e+00 1.078167115902964879e+00 1.081464999999941057e+00
1.510000000000000000e+02 1.849000000000000000e+03 1.081665765278528868e+00 1.171999999999936648e+00 1.081665765278528868e+00 1.083513999999941468e+00
1.630000000000000000e+02 1.837000000000000000e+03 1.088731627653783285e+00 1.185999999999937105e+00 1.088731627653783285e+00 1.089340999999942383e+00
1.750000000000000000e+02 1.825000000000000000e+03 1.095890410958904049e+00 1.202999999999936342e+00 1.095890410958904049e+00 1.097737499999942079e+00
1.850000000000000000e+02 1.815000000000000000e+03 1.101928374655647414e+00 1.215999999999936243e+00 1.101928374655647414e+00 1.103519999999942103e+00
1.930000000000000000e+02 1.807000000000000000e+03 1.106806862202545760e+00 1.225999999999936252e+00 1.106806862202545760e+00 1.107690999999942250e+00
1.990000000000000000e+02 1.801000000000000000e+03 1.110494169905607897e+00 1.234999999999936149e+00 1.110494169905607897e+00 1.112117499999942583e+00
2.090000000000000000e+02 1.791000000000000000e+03 1.116694584031267423e+00 1.247999999999936049e+00 1.116694584031267423e+00 1.117583999999942845e+00
2.220000000000000000e+02 1.778000000000000000e+03 1.124859392575928041e+00 1.265999999999936509e+00 1.124859392575928041e+00 1.125473999999943464e+00
2.340000000000000000e+02 1.766000000000000000e+03 1.132502831257078180e+00 1.285999999999935417e+00 1.132502831257078180e+00 1.135537999999942871e+00
2.410000000000000000e+02 1.759000000000000000e+03 1.137009664582149027e+00 1.296999999999935316e+00 1.137009664582149027e+00 1.140711499999943035e+00
2.500000000000000000e+02 1.750000000000000000e+03 1.142857142857142794e+00 1.307999999999935659e+00 1.142857142857142794e+00 1.144499999999943674e+00
2.570000000000000000e+02 1.743000000000000000e+03 1.147446930579460789e+00 1.316999999999936222e+00 1.147446930579460789e+00 1.147765499999944261e+00
2.660000000000000000e+02 1.734000000000000000e+03 1.153402537485582524e+00 1.332999999999936014e+00 1.153402537485582524e+00 1.155710999999944422e+00
2.710000000000000000e+02 1.729000000000000000e+03 1.156737998843262005e+00 1.342999999999936245e+00 1.156737998843262005e+00 1.161023499999944919e+00
2.790000000000000000e+02 1.721000000000000000e+03 1.162115049389889521e+00 1.357999999999936147e+00 1.162115049389889521e+00 1.168558999999945058e+00
2.860000000000000000e+02 1.714000000000000000e+03 1.166861143523920674e+00 1.365999999999936376e+00 1.166861143523920674e+00 1.170661999999945468e+00
2.970000000000000000e+02 1.703000000000000000e+03 1.174398120963006553e+00 1.380999999999936723e+00 1.174398120963006553e+00 1.175921499999946107e+00
3.020000000000000000e+02 1.698000000000000000e+03 1.177856301531213123e+00 1.386999999999937172e+00 1.177856301531213123e+00 1.177562999999946625e+00
3.110000000000000000e+02 1.689000000000000000e+03 1.184132622853759642e+00 1.411999999999936639e+00 1.184132622853759642e+00 1.192433999999946481e+00
3.160000000000000000e+02 1.684000000000000000e+03 1.187648456057007085e+00 1.418999999999936534e+00 1.187648456057007085e+00 1.194797999999946514e+00
3.260000000000000000e+02 1.674000000000000000e+03 1.194743130227001293e+00 1.434999999999936771e+00 1.194743130227001293e+00 1.201094999999946955e+00
3.350000000000000000e+02 1.665000000000000000e+03 1.201201201201201219e+00 1.450999999999937007e+00 1.201201201201201219e+00 1.207957499999947615e+00
3.430000000000000000e+02 1.657000000000000000e+03 1.207000603500301805e+00 1.464999999999937019e+00 1.207000603500301805e+00 1.213752499999947831e+00
3.500000000000000000e+02 1.650000000000000000e+03 1.212121212121212155e+00 1.474999999999937694e+00 1.212121212121212155e+00 1.216874999999948637e+00
3.560000000000000000e+02 1.644000000000000000e+03 1.216545012165450190e+00 1.482999999999937923e+00 1.216545012165450190e+00 1.219025999999948873e+00
3.660000000000000000e+02 1.634000000000000000e+03 1.223990208078335362e+00 1.507999999999937835e+00 1.223990208078335362e+00 1.232035999999949283e+00
3.750000000000000000e+02 1.625000000000000000e+03 1.230769230769230838e+00 1.526999999999937740e+00 1.230769230769230838e+00 1.240687499999949317e+00
3.780000000000000000e+02 1.622000000000000000e+03 1.233045622688039522e+00 1.532999999999937746e+00 1.233045622688039522e+00 1.243262999999949381e+00
3.850000000000000000e+02 1.615000000000000000e+03 1.238390092879257054e+00 1.546999999999938202e+00 1.238390092879257054e+00 1.249202499999950033e+00
3.880000000000000000e+02 1.612000000000000000e+03 1.240694789081885796e+00 1.550999999999938206e+00 1.240694789081885796e+00 1.250105999999950201e+00
3.940000000000000000e+02 1.606000000000000000e+03 1.245330012453300217e+00 1.557999999999938323e+00 1.245330012453300217e+00 1.251073999999950281e+00
4.020000000000000000e+02 1.598000000000000000e+03 1.251564455569461831e+00 1.572999999999938670e+00 1.251564455569461831e+00 1.256826999999951067e+00
4.070000000000000000e+02 1.593000000000000000e+03 1.255492780916509732e+00 1.596999999999938469e+00 1.255492780916509732e+00 1.272010499999951083e+00
4.150000000000000000e+02 1.585000000000000000e+03 1.261829652996845352e+00 1.608999999999938924e+00 1.261829652996845352e+00 1.275132499999951596e+00
4.230000000000000000e+02 1.577000000000000000e+03 1.268230818008877714e+00 1.620999999999939156e+00 1.268230818008877714e+00 1.278158499999952014e+00
4.310000000000000000e+02 1.569000000000000000e+03 1.274697259400892291e+00 1.639999999999939284e+00 1.274697259400892291e+00 1.286579999999952317e+00
4.350000000000000000e+02 1.565000000000000000e+03 1.277955271565495154e+00 1.648999999999939181e+00 1.277955271565495154e+00 1.290342499999952430e+00
4.400000000000000000e+02 1.560000000000000000e+03 1.282051282051282159e+00 1.655999999999939298e+00 1.282051282051282159e+00 1.291679999999952644e+00
4.480000000000000000e+02 1.552000000000000000e+03 1.288659793814433074e+00 1.669999999999939533e+00 1.288659793814433074e+00 1.295919999999952887e+00
4.540000000000000000e+02 1.546000000000000000e+03 1.293661060802069773e+00 1.678999999999940096e+00 1.293661060802069773e+00 1.297866999999953697e+00
4.640000000000000000e+02 1.536000000000000000e+03 1.302083333333333259e+00 1.701999999999940227e+00 1.302083333333333259e+00 1.307135999999954112e+00
4.690000000000000000e+02 1.531000000000000000e+03 1.306335728282168596e+00 1.720999999999939911e+00 1.306335728282168596e+00 1.317425499999953953e+00
4.750000000000000000e+02 1.525000000000000000e+03 1.311475409836065475e+00 1.729999999999940474e+00 1.311475409836065475e+00 1.319124999999954806e+00
4.790000000000000000e+02 1.521000000000000000e+03 1.314924391847468677e+00 1.734999999999940590e+00 1.314924391847468677e+00 1.319467499999954940e+00
4.810000000000000000e+02 1.519000000000000000e+03 1.316655694535878940e+00 1.739999999999940705e+00 1.316655694535878940e+00 1.321529999999954796e+00
4.900000000000000000e+02 1.510000000000000000e+03 1.324503311258278249e+00 1.756999999999941053e+00 1.324503311258278249e+00 1.326534999999955389e+00
4.980000000000000000e+02 1.502000000000000000e+03 1.331557922769640578e+00 1.783999999999941410e+00 1.331557922769640578e+00 1.339783999999955899e+00
5.050000000000000000e+02 1.495000000000000000e+03 1.337792642140468224e+00 1.799999999999941203e+00 1.337792642140468224e+00 1.345499999999955953e+00
5.090000000000000000e+02 1.491000000000000000e+03 1.341381623071763896e+00 1.807999999999941432e+00 1.341381623071763896e+00 1.347863999999956430e+00
5.130000000000000000e+02 1.487000000000000000e+03 1.344989912575655699e+00 1.815999999999941661e+00 1.344989912575655699e+00 1.350195999999956653e+00
5.160000000000000000e+02 1.484000000000000000e+03 1.347708894878706154e+00 1.821999999999941888e+00 1.347708894878706154e+00 1.351923999999956827e+00
5.230000000000000000e+02 1.477000000000000000e+03 1.354096140825998607e+00 1.834999999999942455e+00 1.354096140825998607e+00 1.355147499999957539e+00
5.340000000000000000e+02 1.466000000000000000e+03 1.364256480218281053e+00 1.853999999999943027e+00 1.364256480218281053e+00 1.358981999999958168e+00
5.360000000000000000e+02 1.464000000000000000e+03 1.366120218579234935e+00 1.861999999999943034e+00 1.366120218579234935e+00 1.362983999999958229e+00
5.500000000000000000e+02 1.450000000000000000e+03 1.379310344827586299e+00 1.907999999999943297e+00 1.379310344827586299e+00 1.383299999999958896e+00
5.510000000000000000e+02 1.449000000000000000e+03 1.380262249827467258e+00 1.908999999999943187e+00 1.380262249827467258e+00 1.383070499999958791e+00
5.610000000000000000e+02 1.439000000000000000e+03 1.389854065323141041e+00 1.939999999999943991e+00 1.389854065323141041e+00 1.395829999999959714e+00
5.680000000000000000e+02 1.432000000000000000e+03 1.396648044692737400e+00 1.953999999999944004e+00 1.396648044692737400e+00 1.399063999999959895e+00
5.750000000000000000e+02 1.425000000000000000e+03 1.403508771929824483e+00 1.979999999999943583e+00 1.403508771929824483e+00 1.410749999999959980e+00
5.780000000000000000e+02 1.422000000000000000e+03 1.406469760900140642e+00 1.986999999999943700e+00 1.406469760900140642e+00 1.412756999999960073e+00
5.820000000000000000e+02 1.418000000000000000e+03 1.410437235543018364e+00 1.991999999999944038e+00 1.410437235543018364e+00 1.412327999999960282e+00
5.840000000000000000e+02 1.416000000000000000e+03 1.412429378531073532e+00 1.993999999999944039e+00 1.412429378531073532e+00 1.411751999999960372e+00
5.890000000000000000e+02 1.411000000000000000e+03 1.417434443656980791e+00 2.001999999999945157e+00 1.417434443656980791e+00 1.412410999999961447e+00
6.000000000000000000e+02 1.400000000000000000e+03 1.428571428571428603e+00 2.026999999999956614e+00 1.428571428571428603e+00 1.418899999999969630e+00
6.090000000000000000e+02 1.391000000000000000e+03 1.437814521926671363e+00 2.052999999999968406e+00 1.437814521926671363e+00 1.427861499999978134e+00
6.140000000000000000e+02 1.386000000000000000e+03 1.443001443001443063e+00 2.059999999999972076e+00 1.443001443001443063e+00 1.427579999999980531e+00
6.200000000000000000e+02 1.380000000000000000e+03 1.449275362318840576e+00 2.085999999999983423e+00 1.449275362318840576e+00 1.439339999999988517e+00
6.240000000000000000e+02 1.376000000000000000e+03 1.453488372093023173e+00 2.094999999999987761e+00 1.453488372093023173e+00 1.441359999999991759e+00
6.290000000000000000e+02 1.371000000000000000e+03 1.458789204959883401e+00 2.102999999999991765e+00 1.458789204959883401e+00 1.441606499999994240e+00
6.330000000000000000e+02 1.367000000000000000e+03 1.463057790782736012e+00 2.112999999999996437e+00 1.463057790782736012e+00 1.444235499999997563e+00
6.350000000000000000e+02 1.365000000000000000e+03 1.465201465201465103e+00 2.115999999999997883e+00 1.465201465201465103e+00 1.444169999999998621e+00
6.420000000000000000e+02 1.358000000000000000e+03 1.472754050073637799e+00 2.139000000000008228e+00 1.472754050073637799e+00 1.452381000000005473e+00
6.460000000000000000e+02 1.354000000000000000e+03 1.477104874446085736e+00 2.148000000000012122e+00 1.477104874446085736e+00 1.454196000000008038e+00
6.510000000000000000e+02 1.349000000000000000e+03 1.482579688658265393e+00 2.154000000000015014e+00 1.482579688658265393e+00 1.452873000000010073e+00
6.580000000000000000e+02 1.342000000000000000e+03 1.490312965722801808e+00 2.172000000000023245e+00 1.490312965722801808e+00 1.457412000000015473e+00
6.650000000000000000e+02 1.335000000000000000e+03 1.498127340823970144e+00 2.196000000000034369e+00 1.498127340823970144e+00 1.465830000000022837e+00
6.720000000000000000e+02 1.328000000000000000e+03 1.506024096385542244e+00 2.206000000000039041e+00 1.506024096385542244e+00 1.464784000000025843e+00
6.790000000000000000e+02 1.321000000000000000e+03 1.514004542013626109e+00 2.221000000000046271e+00 1.514004542013626109e+00 1.466970500000030597e+00
6.830000000000000000e+02 1.317000000000000000e+03 1.518602885345482267e+00 2.229000000000048942e+00 1.518602885345482267e+00 1.467796500000032145e+00
6.880000000000000000e+02 1.312000000000000000e+03 1.524390243902439046e+00 2.251000000000050960e+00 1.524390243902439046e+00 1.476656000000033497e+00
6.930000000000000000e+02 1.307000000000000000e+03 1.530221882172914993e+00 2.262000000000052413e+00 1.530221882172914993e+00 1.478217000000034309e+00
6.990000000000000000e+02 1.301000000000000000e+03 1.537279016141429588e+00 2.275000000000054534e+00 1.537279016141429588e+00 1.479887500000035550e+00
7.030000000000000000e+02 1.297000000000000000e+03 1.542020046260601296e+00 2.284000000000053987e+00 1.542020046260601296e+00 1.481174000000035074e+00
7.060000000000000000e+02 1.294000000000000000e+03 1.545595054095826981e+00 2.293000000000054328e+00 1.545595054095826981e+00 1.483571000000035056e+00
7.110000000000000000e+02 1.289000000000000000e+03 1.551590380139643122e+00 2.304000000000055337e+00 1.551590380139643122e+00 1.484928000000035775e+00
7.140000000000000000e+02 1.286000000000000000e+03 1.555209953343701379e+00 2.308000000000054452e+00 1.555209953343701379e+00 1.484044000000035002e+00
7.250000000000000000e+02 1.275000000000000000e+03 1.568627450980392135e+00 2.330000000000056914e+00 1.568627450980392135e+00 1.485375000000036305e+00
7.290000000000000000e+02 1.271000000000000000e+03 1.573564122738001503e+00 2.339000000000056811e+00 1.573564122738001503e+00 1.486434500000036074e+00
7.320000000000000000e+02 1.268000000000000000e+03 1.577287066246056746e+00 2.348000000000057153e+00 1.577287066246056746e+00 1.488632000000036371e+00
7.400000000000000000e+02 1.260000000000000000e+03 1.587301587301587213e+00 2.375000000000056399e+00 1.587301587301587213e+00 1.496250000000035607e+00
7.450000000000000000e+02 1.255000000000000000e+03 1.593625498007968044e+00 2.391000000000055525e+00 1.593625498007968044e+00 1.500352500000034839e+00
7.510000000000000000e+02 1.249000000000000000e+03 1.601281024819855903e+00 2.400000000000054978e+00 1.601281024819855903e+00 1.498800000000034327e+00
7.590000000000000000e+02 1.241000000000000000e+03 1.611603545527800163e+00 2.422000000000053888e+00 1.611603545527800163e+00 1.502851000000033466e+00
7.620000000000000000e+02 1.238000000000000000e+03 1.615508885298869046e+00 2.426000000000054335e+00 1.615508885298869046e+00 1.501694000000033835e+00
7.640000000000000000e+02 1.236000000000000000e+03 1.618122977346278413e+00 2.428000000000054115e+00 1.618122977346278413e+00 1.500504000000033367e+00
7.720000000000000000e+02 1.228000000000000000e+03 1.628664495114006572e+00 2.451000000000054690e+00 1.628664495114006572e+00 1.504914000000033614e+00
7.750000000000000000e+02 1.225000000000000000e+03 1.632653061224489832e+00 2.462000000000054811e+00 1.632653061224489832e+00 1.507975000000033594e+00
7.820000000000000000e+02 1.218000000000000000e+03 1.642036124794745477e+00 2.503000000000058289e+00 1.642036124794745477e+00 1.524327000000035515e+00
7.870000000000000000e+02 1.213000000000000000e+03 1.648804616652926658e+00 2.516000000000057746e+00 1.648804616652926658e+00 1.525954000000034894e+00
7.910000000000000000e+02 1.209000000000000000e+03 1.654259718775847876e+00 2.525000000000058531e+00 1.654259718775847876e+00 1.526362500000035372e+00
7.970000000000000000e+02 1.203000000000000000e+03 1.662510390689941886e+00 2.534000000000058428e+00 1.662510390689941886e+00 1.524201000000035000e+00
7.990000000000000000e+02 1.201000000000000000e+03 1.665278934221481988e+00 2.539000000000059210e+00 1.665278934221481988e+00 1.524669500000035649e+00
8.020000000000000000e+02 1.198000000000000000e+03 1.669449081803004997e+00 2.548000000000059106e+00 1.669449081803004997e+00 1.526252000000035469e+00
8.070000000000000000e+02 1.193000000000000000e+03 1.676445934618608469e+00 2.581000000000060357e+00 1.676445934618608469e+00 1.539566500000036031e+00
8.090000000000000000e+02 1.191000000000000000e+03 1.679261125104953845e+00 2.590000000000061586e+00 1.679261125104953845e+00 1.542345000000036714e+00
8.140000000000000000e+02 1.186000000000000000e+03 1.686340640809443459e+00 2.611000000000063714e+00 1.686340640809443459e+00 1.548323000000037863e+00
8.180000000000000000e+02 1.182000000000000000e+03 1.692047377326565183e+00 2.622000000000062947e+00 1.692047377326565183e+00 1.549602000000037227e+00
8.240000000000000000e+02 1.176000000000000000e+03 1.700680272108843427e+00 2.656000000000062755e+00 1.700680272108843427e+00 1.561728000000037087e+00
8.270000000000000000e+02 1.173000000000000000e+03 1.705029838022165345e+00 2.665000000000063096e+00 1.705029838022165345e+00 1.563022500000037063e+00
8.280000000000000000e+02 1.172000000000000000e+03 1.706484641638225330e+00 2.666000000000063430e+00 1.706484641638225330e+00 1.562276000000037079e+00
8.370000000000000000e+02 1.163000000000000000e+03 1.719690455717970856e+00 2.699000000000065125e+00 1.719690455717970856e+00 1.569468500000037681e+00
8.430000000000000000e+02 1.157000000000000000e+03 1.728608470181503876e+00 2.719000000000066031e+00 1.728608470181503876e+00 1.572941500000038184e+00
8.450000000000000000e+02 1.155000000000000000e+03 1.731601731601731586e+00 2.732000000000066375e+00 1.731601731601731586e+00 1.577730000000038268e+00
8.500000000000000000e+02 1.150000000000000000e+03 1.739130434782608647e+00 2.741000000000065384e+00 1.739130434782608647e+00 1.576075000000037640e+00
8.550000000000000000e+02 1.145000000000000000e+03 1.746724890829694399e+00 2.761000000000065846e+00 1.746724890829694399e+00 1.580672500000037672e+00
8.560000000000000000e+02 1.144000000000000000e+03 1.748251748251748339e+00 2.762000000000065736e+00 1.748251748251748339e+00 1.579864000000037461e+00
8.610000000000000000e+02 1.139000000000000000e+03 1.755926251097453816e+00 2.771000000000063856e+00 1.755926251097453816e+00 1.578084500000036527e+00
8.630000000000000000e+02 1.137000000000000000e+03 1.759014951627088763e+00 2.778000000000063530e+00 1.759014951627088763e+00 1.579293000000036251e+00
8.690000000000000000e+02 1.131000000000000000e+03 1.768346595932802856e+00 2.807000000000063888e+00 1.768346595932802856e+00 1.587358500000036088e+00
8.760000000000000000e+02 1.124000000000000000e+03 1.779359430604982251e+00 2.827000000000064794e+00 1.779359430604982251e+00 1.588774000000036324e+00
8.780000000000000000e+02 1.122000000000000000e+03 1.782531194295900123e+00 2.831000000000064354e+00 1.782531194295900123e+00 1.588191000000036102e+00
8.820000000000000000e+02 1.118000000000000000e+03 1.788908765652951649e+00 2.839000000000063029e+00 1.788908765652951649e+00 1.587001000000035189e+00
8.850000000000000000e+02 1.115000000000000000e+03 1.793721973094170474e+00 2.851000000000063928e+00 1.793721973094170474e+00 1.589432500000035553e+00
8.890000000000000000e+02 1.111000000000000000e+03 1.800180018001800164e+00 2.859000000000063491e+00 1.800180018001800164e+00 1.588174500000035350e+00
8.910000000000000000e+02 1.109000000000000000e+03 1.803426510369702473e+00 2.879000000000064396e+00 1.803426510369702473e+00 1.596405500000035671e+00
8.950000000000000000e+02 1.105000000000000000e+03 1.809954751131221728e+00 2.890000000000063629e+00 1.809954751131221728e+00 1.596725000000035255e+00
