# cr len_gsub pn mw mn pdi
1.767000000000000000e+03 2.430000000000000000e+02 8.230452674897119181e+00 1.889999999999992397e+01 8.230452674897119181e+00 2.296349999999991010e+00
1.773000000000000000e+03 2.380000000000000000e+02 8.403361344537815469e+00 1.960799999999992238e+01 8.403361344537815469e+00 2.333351999999990767e+00
1.776000000000000000e+03 2.350000000000000000e+02 8.510638297872340274e+00 2.013899999999992474e+01 8.510638297872340274e+00 2.366332499999991068e+00
1.777000000000000000e+03 2.340000000000000000e+02 8.547008547008546842e+00 2.019099999999992789e+01 8.547008547008546842e+00 2.362346999999991759e+00
1.778000000000000000e+03 2.330000000000000000e+02 8.583690987124462879e+00 2.061599999999992505e+01 8.583690987124462879e+00 2.401763999999991572e+00
1.780000000000000000e+03 2.310000000000000000e+02 8.658008658008657932e+00 2.082599999999992590e+01 8.658008658008657932e+00 2.405402999999991298e+00
1.782000000000000000e+03 2.290000000000000000e+02 8.733624454148472438e+00 2.115799999999992309e+01 8.733624454148472438e+00 2.422590999999990835e+00
1.784000000000000000e+03 2.270000000000000000e+02 8.810572687224668798e+00 2.123799999999992494e+01 8.810572687224668798e+00 2.410512999999991912e+00
1.785000000000000000e+03 2.260000000000000000e+02 8.849557522123893349e+00 2.132199999999992457e+01 8.849557522123893349e+00 2.409385999999991590e+00
1.787000000000000000e+03 2.240000000000000000e+02 8.928571428571428825e+00 2.134199999999992770e+01 8.928571428571428825e+00 2.390303999999991991e+00
1.789000000000000000e+03 2.220000000000000000e+02 9.009009009009009361e+00 2.398899999999992261e+01 9.009009009009009361e+00 2.662778999999991125e+00
1.790000000000000000e+03 2.210000000000000000e+02 9.049773755656108420e+00 2.400099999999992306e+01 9.049773755656108420e+00 2.652110499999991600e+00
1.792000000000000000e+03 2.190000000000000000e+02 9.132420091324201294e+00 2.422699999999992571e+01 9.132420091324201294e+00 2.652856499999991957e+00
1.793000000000000000e+03 2.180000000000000000e+02 9.174311926605504652e+00 2.422999999999992582e+01 9.174311926605504652e+00 2.641069999999992035e+00
1.794000000000000000e+03 2.170000000000000000e+02 9.216589861751151247e+00 2.425399999999992318e+01 9.216589861751151247e+00 2.631558999999991766e+00
1.796000000000000000e+03 2.150000000000000000e+02 9.302325581395349374e+00 2.533099999999992846e+01 9.302325581395349374e+00 2.723082499999992301e+00
1.798000000000000000e+03 2.130000000000000000e+02 9.389671361502347935e+00 2.550299999999993261e+01 9.389671361502347935e+00 2.716069499999992587e+00
1.799000000000000000e+03 2.120000000000000000e+02 9.433962264150943966e+00 2.567299999999993076e+01 9.433962264150943966e+00 2.721337999999992707e+00
1.800000000000000000e+03 2.110000000000000000e+02 9.478672985781990690e+00 2.600899999999993284e+01 9.478672985781990690e+00 2.743949499999992714e+00
1.802000000000000000e+03 2.090000000000000000e+02 9.569377990430622205e+00 2.604799999999993432e+01 9.569377990430622205e+00 2.722015999999992886e+00
1.804000000000000000e+03 2.070000000000000000e+02 9.661835748792270806e+00 2.613499999999993406e+01 9.661835748792270806e+00 2.704972499999993119e+00
1.805000000000000000e+03 2.060000000000000000e+02 9.708737864077669144e+00 2.614699999999993452e+01 9.708737864077669144e+00 2.693140999999993568e+00
1.807000000000000000e+03 2.040000000000000000e+02 9.803921568627451677e+00 2.621499999999993591e+01 9.803921568627451677e+00 2.673929999999993257e+00
1.810000000000000000e+03 2.020000000000000000e+02 9.900990099009900902e+00 2.660499999999993292e+01 9.900990099009900902e+00 2.687104999999993193e+00
1.812000000000000000e+03 2.000000000000000000e+02 1.000000000000000000e+01 2.671099999999993457e+01 1.000000000000000000e+01 2.671099999999993369e+00
1.813000000000000000e+03 1.990000000000000000e+02 1.005025125628140792e+01 2.678099999999993486e+01 1.005025125628140792e+01 2.664709499999993181e+00
1.814000000000000000e+03 1.980000000000000000e+02 1.010101010101010033e+01 2.696099999999993457e+01 1.010101010101010033e+01 2.669138999999993711e+00
1.815000000000000000e+03 1.970000000000000000e+02 1.015228426395939110e+01 2.697799999999993403e+01 1.015228426395939110e+01 2.657332999999993284e+00
1.816000000000000000e+03 1.960000000000000000e+02 1.020408163265306101e+01 2.698999999999993449e+01 1.020408163265306101e+01 2.645019999999993487e+00
1.817000000000000000e+03 1.950000000000000000e+02 1.025641025641025728e+01 2.700699999999993395e+01 1.025641025641025728e+01 2.633182499999993542e+00
1.818000000000000000e+03 1.940000000000000000e+02 1.030927835051546460e+01 2.707699999999993778e+01 1.030927835051546460e+01 2.626468999999993947e+00
1.821000000000000000e+03 1.910000000000000000e+02 1.047120418848167489e+01 2.729699999999993665e+01 1.047120418848167489e+01 2.606863499999994005e+00
1.822000000000000000e+03 1.900000000000000000e+02 1.052631578947368496e+01 2.730999999999993832e+01 1.052631578947368496e+01 2.594449999999993928e+00
1.824000000000000000e+03 1.880000000000000000e+02 1.063829787234042534e+01 2.846999999999993847e+01 1.063829787234042534e+01 2.676179999999994230e+00
1.826000000000000000e+03 1.860000000000000000e+02 1.075268817204301008e+01 2.848499999999993904e+01 1.075268817204301008e+01 2.649104999999994714e+00
1.827000000000000000e+03 1.850000000000000000e+02 1.081081081081081052e+01 2.869199999999993977e+01 1.081081081081081052e+01 2.654009999999994651e+00
1.828000000000000000e+03 1.840000000000000000e+02 1.086956521739130466e+01 2.887599999999993727e+01 1.086956521739130466e+01 2.656591999999994069e+00
1.829000000000000000e+03 1.830000000000000000e+02 1.092896174863387948e+01 2.889199999999993906e+01 1.092896174863387948e+01 2.643617999999994694e+00
1.831000000000000000e+03 1.810000000000000000e+02 1.104972375690607755e+01 2.909699999999994091e+01 1.104972375690607755e+01 2.633278499999994526e+00
1.834000000000000000e+03 1.780000000000000000e+02 1.123595505617977608e+01 2.942499999999994031e+01 1.123595505617977608e+01 2.618824999999994407e+00
1.835000000000000000e+03 1.770000000000000000e+02 1.129943502824858825e+01 2.944099999999994210e+01 1.129943502824858825e+01 2.605528499999994807e+00
1.837000000000000000e+03 1.750000000000000000e+02 1.142857142857142883e+01 2.983299999999993801e+01 1.142857142857142883e+01 2.610387499999994532e+00
1.838000000000000000e+03 1.740000000000000000e+02 1.149425287356321768e+01 3.057699999999993778e+01 1.149425287356321768e+01 2.660198999999994651e+00
1.840000000000000000e+03 1.720000000000000000e+02 1.162790697674418539e+01 3.067399999999993909e+01 1.162790697674418539e+01 2.637963999999994869e+00
1.841000000000000000e+03 1.710000000000000000e+02 1.169590643274853825e+01 3.172399999999993980e+01 1.169590643274853825e+01 2.712401999999994651e+00
1.842000000000000000e+03 1.700000000000000000e+02 1.176470588235294201e+01 3.173799999999994270e+01 1.176470588235294201e+01 2.697729999999995076e+00
1.843000000000000000e+03 1.690000000000000000e+02 1.183431952662721898e+01 3.177999999999994074e+01 1.183431952662721898e+01 2.685409999999995190e+00
1.845000000000000000e+03 1.670000000000000000e+02 1.197604790419161702e+01 3.190699999999994319e+01 1.197604790419161702e+01 2.664234499999995176e+00
1.847000000000000000e+03 1.650000000000000000e+02 1.212121212121212110e+01 3.291500000000010573e+01 1.212121212121212110e+01 2.715487500000008936e+00
1.849000000000000000e+03 1.630000000000000000e+02 1.226993865030674868e+01 3.531100000000015626e+01 1.226993865030674868e+01 2.877846500000012853e+00
1.850000000000000000e+03 1.620000000000000000e+02 1.234567901234567877e+01 3.538000000000015177e+01 1.234567901234567877e+01 2.865780000000012429e+00
1.851000000000000000e+03 1.610000000000000000e+02 1.242236024844720532e+01 3.538700000000014967e+01 1.242236024844720532e+01 2.848653500000012162e+00
1.852000000000000000e+03 1.600000000000000000e+02 1.250000000000000000e+01 3.589700000000016189e+01 1.250000000000000000e+01 2.871760000000012969e+00
1.853000000000000000e+03 1.590000000000000000e+02 1.257861635220125862e+01 3.735500000000016740e+01 1.257861635220125862e+01 2.969722500000012921e+00
1.854000000000000000e+03 1.580000000000000000e+02 1.265822784810126578e+01 3.736800000000016553e+01 1.265822784810126578e+01 2.952072000000013130e+00
1.855000000000000000e+03 1.570000000000000000e+02 1.273885350318471410e+01 3.742400000000016291e+01 1.273885350318471410e+01 2.937784000000012608e+00
1.856000000000000000e+03 1.560000000000000000e+02 1.282051282051282115e+01 3.744500000000015660e+01 1.282051282051282115e+01 2.920710000000012130e+00
1.857000000000000000e+03 1.550000000000000000e+02 1.290322580645161210e+01 3.767900000000015837e+01 1.290322580645161210e+01 2.920122500000012611e+00
1.859000000000000000e+03 1.530000000000000000e+02 1.307189542483660105e+01 4.075000000000017053e+01 1.307189542483660105e+01 3.117375000000012886e+00
1.860000000000000000e+03 1.520000000000000000e+02 1.315789473684210442e+01 4.162000000000016797e+01 1.315789473684210442e+01 3.163120000000013032e+00
1.861000000000000000e+03 1.510000000000000000e+02 1.324503311258278160e+01 4.169700000000016615e+01 1.324503311258278160e+01 3.148123500000012509e+00
1.863000000000000000e+03 1.490000000000000000e+02 1.342281879194630889e+01 4.191600000000016024e+01 1.342281879194630889e+01 3.122742000000012119e+00
1.864000000000000000e+03 1.480000000000000000e+02 1.351351351351351404e+01 4.207600000000016394e+01 1.351351351351351404e+01 3.113624000000012160e+00
1.865000000000000000e+03 1.470000000000000000e+02 1.360544217687074742e+01 4.262000000000016087e+01 1.360544217687074742e+01 3.132570000000011845e+00
1.866000000000000000e+03 1.460000000000000000e+02 1.369863013698630105e+01 4.262100000000015854e+01 1.369863013698630105e+01 3.111333000000011673e+00
1.867000000000000000e+03 1.450000000000000000e+02 1.379310344827586121e+01 4.267600000000015115e+01 1.379310344827586121e+01 3.094010000000011029e+00
1.868000000000000000e+03 1.440000000000000000e+02 1.388888888888888928e+01 4.282100000000015427e+01 1.388888888888888928e+01 3.083112000000010955e+00
1.869000000000000000e+03 1.430000000000000000e+02 1.398601398601398671e+01 4.385600000000014376e+01 1.398601398601398671e+01 3.135704000000010261e+00
1.870000000000000000e+03 1.420000000000000000e+02 1.408450704225352190e+01 4.442800000000014649e+01 1.408450704225352190e+01 3.154388000000010184e+00
1.871000000000000000e+03 1.410000000000000000e+02 1.418439716312056653e+01 4.526400000000015211e+01 1.418439716312056653e+01 3.191112000000011051e+00
1.872000000000000000e+03 1.400000000000000000e+02 1.428571428571428648e+01 4.530000000000015348e+01 1.428571428571428648e+01 3.171000000000010477e+00
1.875000000000000000e+03 1.370000000000000000e+02 1.459854014598540140e+01 4.601100000000014489e+01 1.459854014598540140e+01 3.151753500000010089e+00
1.876000000000000000e+03 1.360000000000000000e+02 1.470588235294117574e+01 4.604700000000013915e+01 1.470588235294117574e+01 3.131196000000009416e+00
1.877000000000000000e+03 1.350000000000000000e+02 1.481481481481481488e+01 4.755100000000012983e+01 1.481481481481481488e+01 3.209692500000008941e+00
1.878000000000000000e+03 1.340000000000000000e+02 1.492537313432835866e+01 4.762900000000012568e+01 1.492537313432835866e+01 3.191143000000008279e+00
1.879000000000000000e+03 1.330000000000000000e+02 1.503759398496240607e+01 4.802400000000012170e+01 1.503759398496240607e+01 3.193596000000007873e+00
1.880000000000000000e+03 1.320000000000000000e+02 1.515151515151515227e+01 4.805700000000012295e+01 1.515151515151515227e+01 3.171762000000007742e+00
1.881000000000000000e+03 1.310000000000000000e+02 1.526717557251908453e+01 4.806100000000012074e+01 1.526717557251908453e+01 3.147995500000007940e+00
1.882000000000000000e+03 1.300000000000000000e+02 1.538461538461538503e+01 4.807000000000011397e+01 1.538461538461538503e+01 3.124550000000007266e+00
1.883000000000000000e+03 1.290000000000000000e+02 1.550387596899224718e+01 4.969500000000011397e+01 1.550387596899224718e+01 3.205327500000007657e+00
1.884000000000000000e+03 1.280000000000000000e+02 1.562500000000000000e+01 4.974600000000010880e+01 1.562500000000000000e+01 3.183744000000007013e+00
1.885000000000000000e+03 1.270000000000000000e+02 1.574803149606299257e+01 5.172600000000010567e+01 1.574803149606299257e+01 3.284601000000006543e+00
1.886000000000000000e+03 1.260000000000000000e+02 1.587301587301587347e+01 5.173900000000010380e+01 1.587301587301587347e+01 3.259557000000006255e+00
1.887000000000000000e+03 1.250000000000000000e+02 1.600000000000000000e+01 5.185100000000010567e+01 1.600000000000000000e+01 3.240687500000006604e+00
1.888000000000000000e+03 1.240000000000000000e+02 1.612903225806451601e+01 5.188600000000010226e+01 1.612903225806451601e+01 3.216932000000006564e+00
1.889000000000000000e+03 1.230000000000000000e+02 1.626016260162601768e+01 5.213300000000010925e+01 1.626016260162601768e+01 3.206179500000006399e+00
1.890000000000000000e+03 1.220000000000000000e+02 1.639344262295081833e+01 5.276000000000010459e+01 1.639344262295081833e+01 3.218360000000006771e+00
1.891000000000000000e+03 1.210000000000000000e+02 1.652892561983470898e+01 5.280800000000010641e+01 1.652892561983470898e+01 3.194884000000006719e+00
1.892000000000000000e+03 1.200000000000000000e+02 1.666666666666666785e+01 5.293400000000010408e+01 1.666666666666666785e+01 3.176040000000006192e+00
1.894000000000000000e+03 1.180000000000000000e+02 1.694915254237288238e+01 5.339700000000009794e+01 1.694915254237288238e+01 3.150423000000005747e+00
1.897000000000000000e+03 1.150000000000000000e+02 1.739130434782608603e+01 5.392100000000009175e+01 1.739130434782608603e+01 3.100457500000005417e+00
1.898000000000000000e+03 1.140000000000000000e+02 1.754385964912280826e+01 5.686900000000009214e+01 1.754385964912280826e+01 3.241533000000004883e+00
1.899000000000000000e+03 1.130000000000000000e+02 1.769911504424778670e+01 5.694400000000008788e+01 1.769911504424778670e+01 3.217336000000005303e+00
1.900000000000000000e+03 1.120000000000000000e+02 1.785714285714285765e+01 5.777600000000008862e+01 1.785714285714285765e+01 3.235456000000004995e+00
