step	time	T	Ekin	chem_fpl_reaction_1	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	lj-tab	tab-dynamic_0	cr_3	count_0
0	0	2.66784	16007	0	5087.16	4467.66	0	25800.8	0	0	0
1000	1	4.4942	26965.2	0	5402.78	4283.69	0	25420	0	0	0
2000	2	4.52041	27122.4	0	5099.26	4337.37	0	25592.3	0	0	0
3000	3	4.39864	26391.8	0	5304.45	4134	0	25125.2	0	0	0
4000	4	4.45222	26713.3	0	5196.79	4345.86	0	25149.7	0	0	0
5000	5	4.47076	26824.5	0	5098.66	4344.92	0	25918.2	0	0	0
6000	6	4.43579	26614.7	0	5138.52	4588.1	0	25616.8	0	0	0
7000	7	4.42118	26527.1	0	5261.4	4126.37	0	25852.5	0	0	0
8000	8	4.48079	26884.7	0	5126.61	4744.93	0	25662.4	0	0	0
9000	9	4.37941	26276.4	0	5290.17	4482.06	0	25716.9	0	0	0
10000	10	4.49876	26992.6	0	5105.6	4452.18	0	25640.5	0	0	0
11000	11	4.49059	26943.5	0	5255.87	4400.48	0	25273.8	0	0	0
12000	12	4.37012	26220.7	0	4869.41	4416.6	0	25086.7	0	0	0
13000	13	4.47834	26870	0	5118.18	4500.95	0	25746.9	0	0	0
14000	14	4.49493	26969.6	0	5237.39	4214.9	0	25658.2	0	0	0
15000	15	4.32996	25979.8	0	5631.48	4322.22	0	25703.4	0	0	0
16000	16	4.47375	26842.5	0	5410.21	4551.09	0	25516.9	0	0	0
17000	17	4.55469	27328.1	0	5583.93	4374.31	0	25481.7	0	0	0
18000	18	4.39327	26359.6	0	5222.64	4264.54	0	25522.4	0	0	0
19000	19	4.47858	26871.5	0	5251.54	4458.8	0	25478.4	0	0	0
20000	20	4.48669	26920.1	0	5236.01	4428.67	0	25853.7	0	0	0
21000	21	4.44192	26651.5	0	5067.42	4335.4	0	25400.6	0	0	0
22000	22	4.40476	26428.6	0	5414.8	4462.48	0	25194.9	0	0	0
23000	23	4.43609	26616.5	0	5129.24	4399.38	0	25168.1	0	0	0
24000	24	4.47869	26872.1	0	5114.06	4555.81	0	25621.4	0	0	0
25000	25	4.45564	26733.9	0	5393.44	4686.57	0	25501.2	0	0	0
26000	26	4.37758	26265.5	0	5361.99	4469.46	0	24693.7	0	0	0
27000	27	4.44587	26675.2	0	5224.09	4341.36	0	25315.5	0	0	0
28000	28	4.41123	26467.4	0	5164.37	4501.75	0	25248.4	0	0	0
29000	29	4.4528	26716.8	0	5082.48	4359.01	0	25160.8	0	0	0
30000	30	4.45563	26733.8	0	5100.81	4433.6	0	25851.2	0	0	0
31000	31	4.49066	26944	0	5115.09	4543.69	0	25210.5	0	0	0
32000	32	4.49447	26966.8	0	4995.91	4438.14	0	25535.5	0	0	0
33000	33	4.38912	26334.7	0	5263.48	4397.46	0	25436.3	0	0	0
34000	34	4.44317	26659	0	5419.38	4327.08	0	25387.3	0	0	0
35000	35	4.48267	26896	0	5370.98	4741.14	0	25379.5	0	0	0
36000	36	4.39718	26383.1	0	4868.12	4385.04	0	25449.4	0	0	0
37000	37	4.38162	26289.7	0	5161.31	4459.01	0	25424.8	0	0	0
38000	38	4.39713	26382.8	0	5286.05	4554.42	0	25274.1	0	0	0
39000	39	4.438	26628	0	5436.96	4544.04	0	25528.1	0	0	0
40000	40	4.3855	26313	0	5329.51	4175.19	0	25579	0	0	0
41000	41	4.4312	26587.2	0	5308.66	4577.05	0	25433.1	0	0	0
42000	42	4.38454	26307.3	0	5306.68	4258.56	0	25978.1	0	0	0
43000	43	4.44534	26672	0	4932.82	4407.91	0	25452.2	0	0	0
44000	44	4.45411	26724.6	0	5276.18	4407.77	0	25768	0	0	0
45000	45	4.33718	26023.1	0	5190.17	4428.32	0	25759.3	0	0	0
46000	46	4.41119	26467.2	0	5043.89	4454.46	0	25913	0	0	0
47000	47	4.42115	26526.9	0	5132.02	4194.52	0	25809	0	0	0
48000	48	4.3996	26397.6	0	5098.93	4414.22	0	25737	0	0	0
49000	49	4.45226	26713.5	0	4875.72	4514.81	0	25132	0	0	0
50000	50	4.51603	27096.2	0	5033.9	4361.78	0	25574.3	0	0	0
51000	51	4.44898	26693.9	0	5395.39	4476.14	0	25353.5	0	0	0
52000	52	4.55411	27324.7	0	5475.01	4470.78	0	25620.2	0	0	0
53000	53	4.41899	26513.9	0	5383.87	4402.24	0	25865.1	0	0	0
54000	54	4.42388	26543.3	0	5244.16	4335.58	0	25877.8	0	0	0
55000	55	4.42377	26542.6	0	5271.43	4469.84	0	25948.2	0	0	0
56000	56	4.46999	26819.9	0	5034.13	4476.61	0	26158.7	0	0	0
57000	57	4.46257	26775.4	0	5085.61	4292.77	0	25987.4	0	0	0
58000	58	4.45791	26747.4	0	5173.87	4851.72	0	25231.2	0	0	0
59000	59	4.4352	26611.2	0	5214.35	4545.47	0	25608.2	0	0	0
60000	60	4.46709	26802.5	0	5268.75	4418.98	0	25601.1	0	0	0
61000	61	4.42709	26562.5	0	5203.52	4496.65	0	25218.2	0	0	0
62000	62	4.48037	26882.2	0	5400.56	4536.99	0	25591.6	0	0	0
63000	63	4.37287	26237.2	0	5053.23	4606.97	0	25481.3	0	0	0
64000	64	4.52656	27159.4	0	5106.49	4580.32	0	25720.5	0	0	0
65000	65	4.40909	26454.6	0	5124.31	4381.11	0	25218.8	0	0	0
66000	66	4.47555	26853.3	0	5435.64	4469.73	0	25899.4	0	0	0
67000	67	4.37882	26272.9	0	5323.01	4471.75	0	25831.8	0	0	0
68000	68	4.44043	26642.6	0	5154.6	4366.23	0	25636.7	0	0	0
69000	69	4.50167	27010	0	5219.4	4389.21	0	25242.9	0	0	0
70000	70	4.41831	26509.8	0	5445.21	4288.74	0	25346.8	0	0	0
71000	71	4.41894	26513.6	0	5183.72	4312.89	0	25935.9	0	0	0
72000	72	4.46063	26763.8	0	5167.33	4203.15	0	25687	0	0	0
