step	time	T	Ekin	chem_fpl_reaction_1	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	lj-tab	tab-dynamic_0	tab-scaled_0	cr_3	count_0	res_fpl_0
54000	54	4.40704	26442.2	0	4950.98	4557.31	0	15433.3	0	9934.75	0	0	-nan
55000	55	4.45292	26717.5	0	5136.37	4453.24	0	15248.5	0	10147.5	0	0	-nan
56000	56	4.46891	26813.4	0	5048.97	4327.06	0	15179.9	0	10122.7	0	0	-nan
57000	57	4.46221	26773.3	0	5512.65	4453.12	0	15413.4	0	10239.2	0	0	-nan
58000	58	4.38996	26339.8	0	5147.04	4497.5	0	15158.4	0	10005	0	0	-nan
59000	59	4.42423	26545.4	0	5168.12	4398.51	0	15600	0	9939.3	0	0	-nan
60000	60	4.42982	26578.9	0	5171.53	4478.03	0	15302.5	0	9582.33	0	0	-nan
61000	61	4.49298	26957.9	0	4951.66	4204.36	0	15797.5	0	9782.08	0	0	-nan
62000	62	4.35956	26157.4	0	5094.85	4420.79	0	15505.9	0	9902.45	0	0	-nan
63000	63	4.4578	26746.8	0	5266.48	4347.51	0	15470.2	0	9801.89	0	0	-nan
64000	64	4.45415	26724.9	0	5286.86	4671.35	0	15670.7	0	10012.8	0	0	-nan
65000	65	4.453	26718	0	5462.49	4312.21	0	15490.5	0	10272.4	0	0	-nan
66000	66	4.484	26904	0	4982.5	4448.1	0	15526.8	0	9927.11	0	0	-nan
67000	67	4.42411	26544.7	0	5414.89	4545.26	0	15597.7	0	10385.4	0	0	-nan
68000	68	4.38375	26302.5	0	5192.34	4212.72	0	15527.7	0	9960.67	0	0	-nan
69000	69	4.42133	26528	0	4913.37	4458.59	0	15468.1	0	10007.5	0	0	-nan
70000	70	4.43128	26587.7	0	5171.05	4538.4	0	15119.7	0	10045.7	0	0	-nan
71000	71	4.48398	26903.9	0	5287.8	4706.77	0	15735.9	0	9923.18	0	0	-nan
72000	72	4.4305	26583	0	5100.39	4437.81	0	15256	0	9769.69	0	0	-nan
73000	73	4.51606	27096.4	0	4863.88	4504.14	0	15550.8	0	9998.36	0	0	-nan
74000	74	4.45119	26707.1	0	5009.8	4410.05	0	15748.5	0	10155	0	0	-nan
75000	75	4.46608	26796.5	0	5057.34	4494.36	0	15521	0	10182.7	0	0	-nan
76000	76	4.40124	26407.4	0	5154.02	4416.51	0	15643.7	0	10143.5	0	0	-nan
77000	77	4.4818	26890.8	0	5283.55	4425.47	0	15365.7	0	10157.9	0	0	-nan
78000	78	4.41819	26509.1	0	5425.25	4601.2	0	15491.3	0	9897.5	0	0	-nan
79000	79	4.48684	26921.1	0	5517.39	4483.28	0	15725.3	0	9984.78	0	0	-nan
80000	80	4.39889	26393.3	0	5312.2	4407.87	0	15485.9	0	10007.5	0	0	-nan
81000	81	4.45246	26714.7	0	4957.78	4650.4	0	15538.1	0	9765.24	0	0	-nan
82000	82	4.48159	26889.5	0	5336.92	4403.4	0	15601.1	0	10025.4	0	0	-nan
83000	83	4.35063	26103.8	0	5021.69	4237.94	0	15613	0	10110.5	0	0	-nan
84000	84	4.46059	26763.5	0	5101.47	4320.15	0	15655.1	0	9942.74	0	0	-nan
85000	85	4.3887	26332.2	0	4991.63	4281.9	0	15641.2	0	10129	0	0	-nan
86000	86	4.42534	26552	0	5277.25	4446.81	0	15432.7	0	9988.6	0	0	-nan
87000	87	4.4489	26693.4	0	5300.13	4357.48	0	15637	0	9999.11	0	0	-nan
88000	88	4.42752	26565.1	0	5353.74	4671.58	0	15497.8	0	9763.18	0	0	-nan
89000	89	4.38751	26325.1	0	5146.42	4534.54	0	15234	0	10020.1	0	0	-nan
90000	90	4.41248	26474.9	0	5201.23	4236.49	0	15508	0	10078.5	0	0	-nan
91000	91	4.47962	26877.7	0	5084.08	4674.75	0	15174.4	0	9843.96	0	0	-nan
92000	92	4.34255	26055.3	0	5318.25	4465.28	0	15463.3	0	10116.3	0	0	-nan
93000	93	4.34589	26075.3	0	5103.07	4264.53	0	15274.2	0	10398.8	0	0	-nan
94000	94	4.32459	25947.5	0	5092.91	4649.34	0	15407.8	0	10010.4	0	0	-nan
95000	95	4.36565	26193.9	0	5322.07	4373.93	0	15364.3	0	10323.2	0	0	-nan
96000	96	4.55301	27318.1	0	5020.79	4508.79	0	15466.3	0	9997.24	0	0	-nan
97000	97	4.55888	27353.3	0	5286.37	4308.52	0	15627.7	0	10126.2	0	0	-nan
98000	98	4.4662	26797.2	0	4952.97	4361.78	0	15764.6	0	10308.3	0	0	-nan
99000	99	4.42282	26536.9	0	5134.32	4429.08	0	15884.2	0	9999.24	0	0	-nan
100000	100	4.40732	26443.9	0	5408.77	4486.71	0	15353	0	10078.3	0	0	-nan
101000	101	4.51305	27078.3	0	5223.07	4510.31	0	15863.6	0	9970.41	0	0	-nan
102000	102	4.46488	26789.3	0	5253.55	4529.85	0	15838.8	0	9989.48	0	0	-nan
103000	103	4.50199	27012	0	5063.77	4427.04	0	15582.6	0	9999.86	0	0	-nan
104000	104	4.4058	26434.8	0	5029.28	4208.84	0	15531.2	0	10076.4	0	0	-nan
105000	105	4.55729	27343.7	0	5251.12	4247.36	0	15661.8	0	9949.42	0	0	-nan
106000	106	4.43618	26617.1	0	5099.31	4350	0	15461.8	0	9837.89	0	0	-nan
107000	107	4.46242	26774.5	0	4868.65	4356.94	0	15215.4	0	9952.52	0	0	-nan
108000	108	4.48832	26929.9	0	5012.38	4565.07	0	15623	0	10088.6	0	0	-nan
109000	109	4.34083	26045	0	5234.51	4599.88	0	15825.4	0	9992.99	0	0	-nan
110000	110	4.3913	26347.8	0	5009.2	4415.93	0	15564.3	0	10186.2	0	0	-nan
111000	111	4.51476	27088.6	0	5038.5	4469.5	0	15507	0	9932.85	0	0	-nan
112000	112	4.4737	26842.2	0	5227.69	4468.59	0	15659.9	0	10164.8	0	0	-nan
113000	113	4.39865	26391.9	0	5155.99	4449.74	0	15553.8	0	10061.4	0	0	-nan
114000	114	4.46638	26798.3	0	5400.88	4240.27	0	15433.7	0	9896.52	0	0	-nan
115000	115	4.44689	26681.3	0	5295.57	4506.91	0	15581.7	0	10367.5	0	0	-nan
116000	116	4.36024	26161.5	0	5439.6	4364.23	0	15545.4	0	10128.5	0	0	-nan
117000	117	4.45191	26711.5	0	5319.55	4304.54	0	15610.3	0	10383.3	0	0	-nan
118000	118	4.42543	26552.6	0	5291.25	4534.73	0	15738.4	0	9872.92	0	0	-nan
119000	119	4.49073	26944.4	0	5271.41	4240.89	0	15607.5	0	10262.2	0	0	-nan
120000	120	4.47502	26850.1	0	5205.32	4657.85	0	15396.9	0	9961.19	0	0	-nan
121000	121	4.46256	26775.4	0	5256.81	4569.62	0	15533.7	0	9953.33	0	0	-nan
122000	122	4.5206	27123.6	0	5280.87	4577.13	0	15490.2	0	10159	0	0	-nan
123000	123	4.51151	27069.1	0	5215.95	4370.39	0	15563.9	0	9632.61	0	0	-nan
124000	124	4.46264	26775.8	0	5069.12	4313.9	0	15816.9	0	9875.19	0	0	-nan
125000	125	4.39882	26392.9	0	5171.1	4494.33	0	15718.5	0	10354.2	0	0	-nan
126000	126	4.34485	26069.1	0	5273.77	4365.22	0	15834.6	0	9978.68	0	0	-nan
127000	127	4.45031	26701.8	0	5073.93	4284.44	0	15635.4	0	10122.7	0	0	-nan
128000	128	4.39795	26387.7	0	5216.66	4510.72	0	15076	0	9769.75	0	0	-nan
129000	129	4.43005	26580.3	0	5153.19	4430.38	0	15621.4	0	9887.52	0	0	-nan
130000	130	4.46687	26801.2	0	5099.5	4264.27	0	15483.8	0	10108.6	0	0	-nan
131000	131	4.43997	26639.8	0	5193.26	4621.64	0	15326.5	0	9987.35	0	0	-nan
132000	132	4.47353	26841.2	0	4950.52	4397.87	0	15859.4	0	10172.7	0	0	-nan
133000	133	4.41919	26515.1	0	5197.52	4290.77	0	15706.1	0	10430.1	0	0	-nan
134000	134	4.45454	26727.2	0	5397.34	4488.28	0	15883.6	0	10180.5	0	0	-nan
135000	135	4.37133	26228	0	5251.44	4406.06	0	15892.4	0	9614.67	0	0	-nan
136000	136	4.43981	26638.8	0	5260.78	4270.69	0	16074	0	9773.17	0	0	-nan
137000	137	4.30406	25824.4	0	5134.66	4228.59	0	15682	0	9901.5	0	0	-nan
138000	138	4.37315	26238.9	0	5369.58	4496.39	0	15508.1	0	10190.7	0	0	-nan
139000	139	4.44138	26648.3	0	5121.27	4444.27	0	15495.3	0	9987.15	0	0	-nan
140000	140	4.40849	26450.9	0	5556.82	4084.82	0	15312.2	0	10210.3	0	0	-nan
141000	141	4.31347	25880.8	0	5265.53	4438.32	0	15284.4	0	10081.7	0	0	-nan
142000	142	4.53487	27209.2	0	5218.69	4607.66	0	15612.8	0	9989.61	0	0	-nan
143000	143	4.54755	27285.3	0	5204.74	4430.66	0	15456.1	0	10021.1	0	0	-nan
144000	144	4.33595	26015.7	0	5390.05	4428.78	0	15395	0	10088.1	0	0	-nan
145000	145	4.31716	25903	0	4950.24	4298.09	0	15779.6	0	10223.5	0	0	-nan
146000	146	4.47964	26877.9	0	5432.1	4470.14	0	15302.9	0	9940.41	0	0	-nan
147000	147	4.45162	26709.7	0	5201.09	4257.29	0	15381.7	0	9859.56	0	0	-nan
148000	148	4.50058	27003.5	0	5254.18	4579.57	0	15222.6	0	10037.7	0	0	-nan
149000	149	4.45455	26727.3	0	4927.32	4472.51	0	15172.2	0	9824.57	0	0	-nan
150000	150	4.38429	26305.8	0	5444.72	4355.24	0	15280.4	0	10071.1	0	0	-nan
151000	151	4.39937	26396.2	0	5256.14	4369.16	0	15390.5	0	10140.5	0	0	-nan
152000	152	4.41967	26518	0	5429.37	4359.15	0	15563	0	10091.9	0	0	-nan
153000	153	4.39703	26382.2	0	5349.7	4617.88	0	15286.2	0	10058.6	0	0	-nan
154000	154	4.31688	25901.3	0	5543.11	4672.99	0	15729	0	10227.8	0	0	-nan
155000	155	4.49528	26971.7	0	5293.41	4604.79	0	15470.5	0	9830.06	0	0	-nan
156000	156	4.44881	26692.9	0	5077.91	4469.82	0	15863.9	0	10074.6	0	0	-nan
157000	157	4.41021	26461.3	0	5369.24	4394.52	0	15610.3	0	10173.5	0	0	-nan
158000	158	4.4037	26422.2	0	5315.87	4601.55	0	15790.4	0	10125.1	0	0	-nan
159000	159	4.51063	27063.8	0	5230.54	4151.16	0	15370.5	0	10185.1	0	0	-nan
160000	160	4.50101	27006.1	0	5506.65	4428.54	0	15335.6	0	9939.26	0	0	-nan
161000	161	4.42031	26521.9	0	5377.59	4142.7	0	15610.4	0	10421.5	0	0	-nan
162000	162	4.3957	26374.2	0	4966.37	4373.43	0	15964.4	0	10383.3	0	0	-nan
163000	163	4.45065	26703.9	0	5163.77	4495.4	0	15671.4	0	10159.8	0	0	-nan
164000	164	4.43302	26598.1	0	5184.89	4508.56	0	15598.8	0	9952.96	0	0	-nan
165000	165	4.35905	26154.3	0	5116.96	4322.31	0	15278.5	0	10048.5	0	0	-nan
166000	166	4.48368	26902.1	0	4883.24	4450.33	0	15334.5	0	10134.7	0	0	-nan
167000	167	4.53847	27230.8	0	5328.48	4571.17	0	15502.9	0	10001.7	0	0	-nan
168000	168	4.38205	26292.3	0	5068.64	4422.57	0	15701.6	0	9905.78	0	0	-nan
169000	169	4.52036	27122.2	0	5235.93	4432.38	0	15686.2	0	10246.3	0	0	-nan
170000	170	4.42172	26530.3	0	5044.88	4447.27	0	15641.5	0	10045	0	0	-nan
171000	171	4.46416	26784.9	0	5289.59	4757.25	0	15338.9	0	10078.6	0	0	-nan
172000	172	4.428	26568	0	5122.57	4775.03	0	15669.5	0	9918.68	0	0	-nan
173000	173	4.49131	26947.9	0	5360.86	4444.36	0	15772.4	0	10044.2	0	0	-nan
174000	174	4.41632	26497.9	0	5016.81	4321.18	0	15624	0	10213.2	0	0	-nan
175000	175	4.47902	26874.1	0	5123.22	4422.56	0	15690.6	0	10212.4	0	0	-nan
176000	176	4.54656	27279.4	0	5096.18	4486.55	0	15542.4	0	10341.4	0	0	-nan
177000	177	4.37821	26269.3	0	5207.78	4806.28	0	15635.1	0	9930.99	0	0	-nan
178000	178	4.51858	27111.5	0	4959.94	4375.77	0	15817.9	0	10105.1	0	0	-nan
179000	179	4.49208	26952.5	0	5238.51	4284.56	0	15379.3	0	9989.43	0	0	-nan
180000	180	4.37311	26238.7	0	5382.09	4588.9	0	15643.1	0	9966.19	0	0	-nan
181000	181	4.44003	26640.2	0	5364.64	4316.39	0	15680.2	0	10055.1	0	0	-nan
182000	182	4.4228	26536.8	0	5014.12	4630.42	0	15924.4	0	9865.6	0	0	-nan
183000	183	4.47054	26823.2	0	5356	4623.53	0	16033	0	9665.67	0	0	-nan
184000	184	4.53362	27201.7	0	5332.43	4582.51	0	15902.4	0	9949.82	0	0	-nan
185000	185	4.44116	26646.9	0	5421.55	4632.08	0	15540.7	0	10175.9	0	0	-nan
186000	186	4.35738	26144.3	0	5418.53	4288.77	0	15801.2	0	9847.87	0	0	-nan
187000	187	4.45034	26702.1	0	5507.31	4454.04	0	15471.9	0	9986.01	0	0	-nan
188000	188	4.33096	25985.7	0	5176.5	4436.78	0	15197.3	0	10187	0	0	-nan
189000	189	4.37005	26220.3	0	5068.26	4502.56	0	15716.4	0	9782.95	0	0	-nan
190000	190	4.48067	26884	0	5017.68	4159.29	0	15496.7	0	9958.73	0	0	-nan
191000	191	4.54075	27244.5	0	5180.9	4399.92	0	15337.1	0	10050.7	0	0	-nan
192000	192	4.50839	27050.4	0	5348.93	4435.16	0	15460.8	0	10215	0	0	-nan
193000	193	4.44634	26678.1	0	5143.69	4349.55	0	15304.3	0	10200.9	0	0	-nan
194000	194	4.45389	26723.3	0	5251.61	4475.65	0	15227.1	0	10357.9	0	0	-nan
195000	195	4.39712	26382.7	0	5154.75	4356.45	0	15530.6	0	10253.1	0	0	-nan
196000	196	4.3802	26281.2	0	5181.4	4361.25	0	16001.1	0	9997.06	0	0	-nan
197000	197	4.34274	26056.5	0	5307.82	4530.4	0	15795.7	0	10285.8	0	0	-nan
198000	198	4.49176	26950.6	0	5151.69	4468.42	0	15778	0	9910.25	0	0	-nan
199000	199	4.43501	26610.1	0	5308.93	4563.73	0	15756.7	0	9649.15	0	0	-nan
200000	200	4.43838	26630.3	0	5204.81	4372.25	0	15637.2	0	10060.3	0	0	-nan
201000	201	4.37813	26268.8	0	5207.46	4475.43	0	15577.9	0	9932	0	0	-nan
202000	202	4.44834	26690	0	5251.82	4217.94	0	15576.9	0	10043.7	0	0	-nan
203000	203	4.44906	26694.3	0	5127.92	4740.68	0	15295.5	0	10195.4	0	0	-nan
204000	204	4.45784	26747	0	5197.13	4332.38	0	15886.7	0	10070.8	0	0	-nan
205000	205	4.43612	26616.7	0	5122.76	4286.65	0	15881.2	0	10094.3	0	0	-nan
206000	206	4.4633	26779.8	0	5579.99	4427.55	0	15858	0	9919.34	0	0	-nan
207000	207	4.43476	26608.6	0	5327.53	4275.32	0	15436.5	0	10092	0	0	-nan
208000	208	4.39487	26369.2	0	5174.18	4344.25	0	15686.6	0	9884.86	0	0	-nan
209000	209	4.4007	26404.2	0	5246.28	4389.47	0	15759.8	0	9841.94	0	0	-nan
210000	210	4.47585	26855.1	0	5297.46	4404.04	0	15556.7	0	9899.59	0	0	-nan
211000	211	4.37669	26260.1	0	5174.97	4396.76	0	15554.8	0	9643.55	0	0	-nan
212000	212	4.42545	26552.7	0	5242.75	4278.97	0	15516.4	0	10251.6	0	0	-nan
213000	213	4.48332	26899.9	0	5103.48	4411.08	0	15275.6	0	9903.02	0	0	-nan
214000	214	4.42035	26522.1	0	5297.01	4659.33	0	15636.2	0	9826.71	0	0	-nan
215000	215	4.4384	26630.4	0	5367.61	4415.35	0	15603	0	9974.71	0	0	-nan
216000	216	4.41734	26504	0	4734.45	4658.3	0	15796.2	0	10023.5	0	0	-nan
217000	217	4.52622	27157.3	0	5332.5	4551.57	0	15514.7	0	10152.6	0	0	-nan
218000	218	4.54136	27248.1	0	5373.71	4361.47	0	15779.1	0	9906.3	0	0	-nan
219000	219	4.43722	26623.3	0	5338.42	4231.51	0	15864	0	9959.47	0	0	-nan
220000	220	4.52203	27132.2	0	5362.54	4303.67	0	15431.9	0	10140.5	0	0	-nan
221000	221	4.40521	26431.2	0	4993.04	4394.45	0	15334.6	0	9961.61	0	0	-nan
222000	222	4.49548	26972.9	0	5186.69	4203.74	0	15385.7	0	9976.84	0	0	-nan
223000	223	4.51654	27099.2	0	5495.75	4408.64	0	15833.4	0	10075.6	0	0	-nan
224000	224	4.37284	26237	0	5245.6	4507.31	0	16060.9	0	9865.62	0	0	-nan
225000	225	4.47622	26857.3	0	5475.59	4360.68	0	15776.6	0	9978.73	0	0	-nan
226000	226	4.38801	26328.1	0	5346.87	4324.48	0	15622.1	0	10073.7	0	0	-nan
227000	227	4.46799	26807.9	0	5838.38	4143.15	0	15624.4	0	9619.25	0	0	-nan
228000	228	4.49547	26972.8	0	5342.75	4358.61	0	15741.6	0	9959.91	0	0	-nan
229000	229	4.43805	26628.3	0	5237.91	4322.71	0	15712.2	0	10120.4	0	0	-nan
230000	230	4.37215	26232.9	0	5275.58	4583.54	0	15575.4	0	9795.29	0	0	-nan
231000	231	4.45214	26712.8	0	5517.77	4518.32	0	15689.5	0	9793.22	0	0	-nan
232000	232	4.48438	26906.3	0	5282.86	4488.41	0	15545.5	0	9617.46	0	0	-nan
233000	233	4.44955	26697.3	0	5364.14	4401.29	0	15508.5	0	9567.63	0	0	-nan
234000	234	4.37424	26245.4	0	5481.2	4550.22	0	15621.7	0	10036.7	0	0	-nan
235000	235	4.38504	26310.3	0	5465.19	4297.09	0	15381	0	9916.25	0	0	-nan
236000	236	4.47824	26869.4	0	5306.71	4345.77	0	15482.7	0	9993.43	0	0	-nan
237000	237	4.41882	26512.9	0	5204.63	4288.84	0	15559.3	0	10205	0	0	-nan
238000	238	4.4373	26623.8	0	5017.41	4465.39	0	15532.3	0	10044.4	0	0	-nan
239000	239	4.30983	25859	0	5344.17	4344.56	0	15490.1	0	9743.23	0	0	-nan
240000	240	4.46809	26808.6	0	5388.76	4176.55	0	15729.1	0	9755.32	0	0	-nan
241000	241	4.51683	27101	0	5561.14	4444.05	0	15793.7	0	9890.27	0	0	-nan
242000	242	4.44439	26666.3	0	5262.41	4579.47	0	15509.1	0	9910.7	0	0	-nan
243000	243	4.42864	26571.8	0	5114.44	4407.9	0	15621.9	0	9954.05	0	0	-nan
244000	244	4.33942	26036.5	0	5649.68	4491.7	0	15711.2	0	10231.8	0	0	-nan
245000	245	4.39812	26388.7	0	5297.96	4451.62	0	15402.6	0	10088.5	0	0	-nan
246000	246	4.49466	26967.9	0	5077.28	4629.29	0	15866.7	0	9668.89	0	0	-nan
247000	247	4.47552	26853.1	0	4943.63	4368.07	0	15458	0	9891.48	0	0	-nan
248000	248	4.38838	26330.3	0	5126.35	4401.04	0	15741.1	0	9767.08	0	0	-nan
249000	249	4.41749	26504.9	0	5391.7	4564.65	0	15606	0	9817.07	0	0	-nan
250000	250	4.42575	26554.5	0	5157.26	4693.58	0	15506.2	0	10141.2	0	0	-nan
251000	251	4.53533	27212	0	5288.78	4354.59	0	15425.7	0	10048.6	0	0	-nan
252000	252	4.4239	26543.4	0	5221.5	4506.55	0	15483	0	10013.9	0	0	-nan
253000	253	4.42435	26546.1	0	4881.8	4328.23	0	15554.7	0	10110.7	0	0	-nan
254000	254	4.40823	26449.4	0	5104.01	4150.07	0	15357	0	9936.6	0	0	-nan
255000	255	4.45851	26751	0	5257.25	4451.67	0	15726.6	0	9823.98	0	0	-nan
256000	256	4.37413	26244.8	0	4938.74	4610.65	0	15853.1	0	9780.02	0	0	-nan
257000	257	4.46729	26803.7	0	5396.94	4665.76	0	16065.7	0	9765.27	0	0	-nan
258000	258	4.40279	26416.8	0	5049.85	4485.19	0	15412.4	0	10085.5	0	0	-nan
259000	259	4.50712	27042.7	0	5233.5	4318.7	0	15472.6	0	9889.78	0	0	-nan
260000	260	4.49038	26942.3	0	5098.37	4518.75	0	15577	0	9993.57	0	0	-nan
261000	261	4.46964	26817.8	0	5411.41	4296.85	0	15764.5	0	9969.53	0	0	-nan
262000	262	4.46599	26795.9	0	4991.18	4399.29	0	15567.6	0	10228.2	0	0	-nan
263000	263	4.51165	27069.9	0	5280.08	4102.84	0	15542.4	0	10229.2	0	0	-nan
264000	264	4.45496	26729.8	0	5289.55	4130.6	0	15442.8	0	10090.9	0	0	-nan
265000	265	4.42808	26568.5	0	5152.35	4268.68	0	15655.3	0	9884.66	0	0	-nan
266000	266	4.4602	26761.2	0	5365.92	4575.01	0	15511.6	0	10026.2	0	0	-nan
267000	267	4.53202	27192.1	0	4968.99	4538.8	0	15557.9	0	9994.14	0	0	-nan
268000	268	4.48715	26922.9	0	5082.91	4401.7	0	15657.7	0	10004.4	0	0	-nan
269000	269	4.29951	25797.1	0	5071.64	4355.49	0	15610.7	0	10009.8	0	0	-nan
270000	270	4.52864	27171.8	0	5465.18	4507.26	0	15457.4	0	10086.6	0	0	-nan
271000	271	4.44118	26647.1	0	5093.38	4360.83	0	15702.9	0	10016.2	0	0	-nan
272000	272	4.52342	27140.5	0	5107.58	4440.57	0	15700.4	0	10127.1	0	0	-nan
273000	273	4.43201	26592.1	0	5141.15	4134.59	0	15413.9	0	10089.2	0	0	-nan
274000	274	4.38579	26314.8	0	5100.53	4338.94	0	15810.3	0	10226.2	0	0	-nan
275000	275	4.42546	26552.8	0	5260.57	4620.29	0	15700.6	0	10087.6	0	0	-nan
276000	276	4.41286	26477.2	0	4949.63	4428.35	0	15774.5	0	10180.4	0	0	-nan
277000	277	4.50958	27057.5	0	5327.46	4576.46	0	15652	0	10071.6	0	0	-nan
278000	278	4.43985	26639.1	0	5227.64	4765.8	0	15390	0	10126.9	0	0	-nan
279000	279	4.46744	26804.6	0	4917.23	4641.93	0	15783.1	0	9843.85	0	0	-nan
280000	280	4.34191	26051.4	0	5301.65	4269.84	0	15993.3	0	10252.2	0	0	-nan
281000	281	4.40016	26401	0	5079.58	4224.82	0	15669.5	0	10242.6	0	0	-nan
282000	282	4.47534	26852	0	4997.08	4169.88	0	15623	0	9970.8	0	0	-nan
283000	283	4.41035	26462.1	0	4838.22	4559.42	0	15628.7	0	10092.9	0	0	-nan
284000	284	4.36359	26181.5	0	5332.35	4621.49	0	15866	0	10057.4	0	0	-nan
