# mol_id D +/-
1.840000000000000000e+02 1.494599999999999929e+00 2.813899999999999846e+00
1.850000000000000000e+02 2.565399999999999903e+00 9.562000000000000499e-01
1.860000000000000000e+02 4.579399999999999693e+00 1.223999999999999949e-01
1.870000000000000000e+02 2.741999999999999993e-01 3.007000000000000228e-01
1.880000000000000000e+02 2.418099999999999916e+00 3.125100000000000211e+00
1.890000000000000000e+02 3.726500000000000146e+00 6.695500000000000007e+00
1.900000000000000000e+02 5.029999999999999749e-02 2.076000000000000068e-01
1.910000000000000000e+02 4.718700000000000117e+00 6.157600000000000406e+00
1.920000000000000000e+02 4.906500000000000306e+00 4.035499999999999865e+00
1.930000000000000000e+02 4.586000000000000076e-01 6.986999999999999877e-01
1.940000000000000000e+02 -7.388999999999999735e-02 1.209999999999999964e-01
1.950000000000000000e+02 4.655400000000000205e+00 2.850400000000000045e+00
1.960000000000000000e+02 -2.535999999999999921e-01 2.109999999999999931e-01
1.970000000000000000e+02 1.125000000000000028e-01 3.200000000000000153e-03
1.980000000000000000e+02 2.225999999999999923e-01 9.417999999999999705e-01
1.990000000000000000e+02 2.492999999999999883e+00 3.257200000000000095e+00
2.000000000000000000e+02 3.562399999999999789e+00 2.223899999999999988e+00
2.010000000000000000e+02 4.139599999999999724e+00 4.297200000000000131e+00
2.020000000000000000e+02 2.300800000000000178e+00 2.065999999999999837e+00
2.030000000000000000e+02 2.212999999999999967e-01 1.463000000000000134e-01
2.040000000000000000e+02 3.477999999999999980e-01 3.900000000000000133e-01
2.050000000000000000e+02 2.323199999999999932e+00 5.304299999999999571e+00
2.060000000000000000e+02 1.050000000000000065e-02 4.615000000000000213e-01
2.070000000000000000e+02 1.761800000000000033e+00 4.346999999999999753e-01
2.080000000000000000e+02 3.933300000000000018e+00 2.105799999999999894e+00
2.090000000000000000e+02 1.592500000000000027e+00 2.694500000000000117e+00
2.100000000000000000e+02 5.615999999999999881e-01 7.488000000000000211e-01
2.110000000000000000e+02 4.224700000000000344e+00 3.576099999999999834e+00
2.120000000000000000e+02 -1.557000000000000051e-01 1.735000000000000098e+00
2.130000000000000000e+02 5.075899999999999856e+00 1.338200000000000056e+00
2.140000000000000000e+02 -9.478000000000000314e-02 7.022000000000000464e-01
2.150000000000000000e+02 -7.179000000000000659e-02 3.322999999999999843e-01
2.160000000000000000e+02 6.119999999999999746e-02 1.779999999999999916e-01
2.170000000000000000e+02 1.831499999999999906e+00 1.035999999999999976e-01
2.180000000000000000e+02 2.037199999999999900e+00 6.439000000000000279e-01
2.190000000000000000e+02 3.029000000000000008e-03 1.815999999999999906e-02
2.200000000000000000e+02 1.143199999999999994e+00 2.212600000000000122e+00
2.210000000000000000e+02 3.944999999999999840e+00 1.307299999999999907e+00
2.220000000000000000e+02 2.973800000000000221e+00 2.342499999999999805e+00
2.230000000000000000e+02 8.273400000000000531e+00 2.514000000000000123e-01
2.240000000000000000e+02 1.766799999999999926e+00 8.604000000000000536e-01
2.250000000000000000e+02 1.673999999999999932e-01 2.776000000000000134e-01
2.260000000000000000e+02 -2.657999999999999807e-01 4.751999999999999780e+00
2.270000000000000000e+02 6.874000000000000110e-01 4.287099999999999689e+00
2.280000000000000000e+02 2.592999999999999750e-01 1.768000000000000127e-01
2.290000000000000000e+02 1.738999999999999990e-01 3.488999999999999879e-01
2.300000000000000000e+02 -1.789000000000000035e-01 1.856999999999999970e-02
2.310000000000000000e+02 2.340000000000000066e-02 2.818499999999999783e+00
2.320000000000000000e+02 1.376900000000000013e+01 2.050300000000000011e+00
2.330000000000000000e+02 4.546199999999999797e+00 2.604499999999999815e+00
2.340000000000000000e+02 4.369900000000000340e+00 5.892199999999999882e+00
2.350000000000000000e+02 2.813400000000000123e+00 1.588400000000000034e+00
2.360000000000000000e+02 5.688799999999999635e+00 1.600400000000000045e+00
2.370000000000000000e+02 4.884000000000000341e+00 6.730999999999999872e+00
2.380000000000000000e+02 3.951099999999999834e+00 2.902000000000000135e-01
2.390000000000000000e+02 1.119799999999999907e+00 3.393999999999999795e-01
2.400000000000000000e+02 6.206199999999999939e+00 6.357899999999999885e+00
2.410000000000000000e+02 -1.477999999999999869e-01 4.809999999999999831e-01
2.420000000000000000e+02 4.115599999999999703e+00 1.678399999999999892e+00
2.430000000000000000e+02 7.710000000000000187e-02 4.606999999999999984e-01
2.440000000000000000e+02 1.381000000000000005e-01 5.399999999999999939e-02
2.450000000000000000e+02 2.810000000000000053e+00 4.468200000000000394e+00
2.460000000000000000e+02 3.029999999999999916e-01 3.780999999999999917e-01
2.470000000000000000e+02 -1.014999999999999902e+00 7.189000000000000057e+00
2.480000000000000000e+02 4.386999999999999789e-01 1.065700000000000092e+00
2.490000000000000000e+02 -5.920000000000000262e-02 9.868999999999999995e-01
2.500000000000000000e+02 -2.165999999999999870e-01 7.383000000000000007e+00
2.510000000000000000e+02 -4.601000000000000090e-01 3.644000000000000017e-01
2.520000000000000000e+02 6.739000000000000545e-01 4.397599999999999731e+00
2.530000000000000000e+02 6.163299999999999557e+00 6.189000000000000057e-01
2.540000000000000000e+02 4.728999999999999870e-01 6.236600000000000144e+00
2.550000000000000000e+02 2.653799999999999937e+00 4.359999999999999987e-02
2.560000000000000000e+02 4.111699999999999910e+00 7.772800000000000153e+00
2.570000000000000000e+02 1.049220000000000041e+01 6.558000000000000496e-01
2.580000000000000000e+02 6.322999999999999732e-01 1.525400000000000089e+00
2.590000000000000000e+02 -3.096000000000000141e-02 2.822999999999999954e-01
2.600000000000000000e+02 1.973000000000000032e-01 2.162799999999999834e+00
2.610000000000000000e+02 4.323000000000000176e-01 4.889000000000000012e-01
2.620000000000000000e+02 2.235500000000000043e+00 5.683699999999999974e+00
2.630000000000000000e+02 2.511999999999999789e-01 5.017000000000000348e-01
2.640000000000000000e+02 7.766999999999999599e-03 2.565000000000000058e-01
2.650000000000000000e+02 4.655300000000000438e+00 2.548599999999999977e+00
2.660000000000000000e+02 1.353099999999999969e+00 1.167200000000000015e+00
2.670000000000000000e+02 -7.924000000000000488e-02 2.243999999999999884e-01
2.680000000000000000e+02 1.009400000000000075e+00 8.284299999999999997e+00
2.690000000000000000e+02 4.087500000000000355e+00 3.219899999999999984e+00
2.700000000000000000e+02 8.178300000000000125e+00 1.413300000000000001e+00
2.710000000000000000e+02 -3.309000000000000136e-02 2.689000000000000071e-02
2.720000000000000000e+02 -1.555999999999999883e-01 1.782999999999999863e-01
2.730000000000000000e+02 4.833400000000000141e+00 2.772299999999999986e+00
2.740000000000000000e+02 2.232600000000000140e+00 5.453000000000000069e-01
2.750000000000000000e+02 6.074900000000000411e+00 3.169299999999999784e+00
2.760000000000000000e+02 5.514899999999999913e+00 7.460200000000000387e+00
2.770000000000000000e+02 2.429399999999999782e+00 2.314900000000000180e+00
2.780000000000000000e+02 4.186700000000000088e+00 3.988999999999999768e-01
2.790000000000000000e+02 3.307999999999999829e-01 1.072100000000000053e+00
2.800000000000000000e+02 8.921200000000000685e+00 9.774300000000000210e+00
2.810000000000000000e+02 -6.778000000000000691e-02 5.432000000000000023e-02
2.820000000000000000e+02 1.539299999999999891e+00 1.713999999999999968e+00
2.830000000000000000e+02 3.873800000000000132e+00 4.924400000000000333e+00
2.840000000000000000e+02 -2.159999999999999976e-01 3.794000000000000150e-01
2.850000000000000000e+02 2.914600000000000080e+00 1.313499999999999890e+00
2.860000000000000000e+02 2.819100000000000161e+00 3.608600000000000030e+00
2.870000000000000000e+02 -9.607999999999999874e-02 7.468000000000000194e-01
2.880000000000000000e+02 8.909999999999999865e-02 1.388999999999999957e-01
2.890000000000000000e+02 1.660000000000000087e-01 2.320000000000000118e-01
2.900000000000000000e+02 -1.005999999999999950e-01 4.354999999999999982e-01
2.910000000000000000e+02 1.857999999999999929e-01 1.216900000000000093e+00
2.920000000000000000e+02 5.130700000000000038e+00 4.773900000000000254e+00
2.930000000000000000e+02 3.029000000000000026e-01 7.980000000000000426e-01
2.940000000000000000e+02 -8.702000000000000013e-02 7.236000000000000210e-01
2.950000000000000000e+02 3.572000000000000175e-01 1.488299999999999956e+00
2.960000000000000000e+02 4.098999999999999866e-01 4.107000000000000095e-01
2.970000000000000000e+02 -1.804000000000000048e-01 9.795000000000000373e-01
2.980000000000000000e+02 1.102500000000000036e+00 2.348399999999999821e+00
2.990000000000000000e+02 -4.823000000000000065e-01 4.315999999999999837e+00
3.000000000000000000e+02 1.721999999999999920e-01 1.141299999999999981e+00
3.010000000000000000e+02 5.290099999999999802e+00 1.569600000000000106e+00
3.020000000000000000e+02 1.207000000000000017e-01 8.098999999999999533e-01
3.030000000000000000e+02 -1.743000000000000105e-01 2.993999999999999995e-01
3.040000000000000000e+02 1.624020000000000152e+01 1.467849999999999966e+01
3.050000000000000000e+02 -4.521000000000000019e-01 2.009999999999999787e+00
3.060000000000000000e+02 2.947700000000000209e+00 4.084999999999999742e-01
3.070000000000000000e+02 7.704999999999999627e-01 2.009799999999999809e+00
3.080000000000000000e+02 8.645000000000000462e-01 7.133000000000000451e-01
3.090000000000000000e+02 3.016300000000000203e+00 1.963200000000000056e+00
3.100000000000000000e+02 2.971600000000000019e+00 4.909000000000000030e-01
3.110000000000000000e+02 1.304200000000000026e+00 3.967099999999999849e+00
3.120000000000000000e+02 1.776999999999999913e+00 1.120600000000000041e+00
3.130000000000000000e+02 -8.414000000000000645e-02 1.421999999999999931e-01
3.140000000000000000e+02 3.480300000000000171e+00 6.590799999999999770e+00
3.150000000000000000e+02 1.519000000000000072e-01 7.259999999999999787e-02
3.160000000000000000e+02 1.017300000000000093e+00 1.375299999999999967e+00
3.170000000000000000e+02 1.821000000000000119e-01 3.226999999999999869e-01
3.180000000000000000e+02 8.545000000000000373e-01 2.720899999999999874e+00
3.190000000000000000e+02 1.639299999999999979e+00 1.643899999999999917e+00
3.200000000000000000e+02 6.743699999999999584e+00 3.696099999999999941e+00
3.210000000000000000e+02 5.592600000000000016e+00 1.905899999999999928e+00
3.220000000000000000e+02 1.019999999999999934e-01 9.439999999999999780e-02
3.230000000000000000e+02 5.359000000000000430e-01 1.289299999999999891e+00
3.240000000000000000e+02 3.455600000000000005e+00 2.717799999999999994e+00
3.250000000000000000e+02 -3.165000000000000036e-01 9.636000000000000121e-01
3.260000000000000000e+02 -7.520000000000000018e-01 5.341000000000000192e+00
3.270000000000000000e+02 1.911599999999999966e+00 7.243000000000000549e-01
3.280000000000000000e+02 4.913000000000000256e+00 2.144099999999999895e+00
3.290000000000000000e+02 3.629999999999999893e-01 4.393000000000000238e-01
3.300000000000000000e+02 -1.332999999999999984e-02 5.503000000000000114e-01
3.310000000000000000e+02 2.716000000000000192e+00 5.309000000000000385e-01
3.320000000000000000e+02 9.545999999999999375e+00 1.420850000000000080e+01
3.330000000000000000e+02 1.177100000000000035e+00 2.190999999999999892e-01
3.340000000000000000e+02 4.909699999999999953e+00 3.363100000000000200e+00
3.350000000000000000e+02 5.292699999999999960e+00 2.942400000000000126e+00
3.360000000000000000e+02 4.353799999999999670e+00 3.920100000000000140e+00
3.370000000000000000e+02 7.044000000000000261e-01 8.736000000000000432e-01
3.380000000000000000e+02 5.875200000000000422e+00 7.806999999999999496e-01
3.390000000000000000e+02 8.709999999999999964e-01 2.741999999999999993e-01
3.400000000000000000e+02 3.552900000000000169e+00 1.730499999999999927e+00
3.410000000000000000e+02 1.227000000000000035e-01 1.267800000000000038e+00
3.420000000000000000e+02 8.590000000000000413e-02 8.193000000000000282e-01
3.430000000000000000e+02 2.123400000000000176e+00 2.767199999999999882e+00
3.440000000000000000e+02 4.150000000000000216e-02 2.949999999999999845e-01
3.450000000000000000e+02 1.243999999999999967e-01 4.497999999999999776e-01
3.460000000000000000e+02 5.447999999999999510e-01 5.032999999999999696e-01
3.470000000000000000e+02 2.076000000000000068e+00 3.615499999999999936e+00
3.480000000000000000e+02 -2.088000000000000066e-04 6.192999999999999894e-02
3.490000000000000000e+02 3.286000000000000032e-01 6.542999999999999927e-01
3.500000000000000000e+02 3.512900000000000134e+00 1.538300000000000001e+00
3.510000000000000000e+02 6.254299999999999748e+00 1.934199999999999919e+00
3.520000000000000000e+02 8.669999999999999929e-02 1.474999999999999922e-01
3.530000000000000000e+02 2.182000000000000051e-01 1.024599999999999955e+00
3.540000000000000000e+02 -1.456999999999999962e-01 1.887999999999999956e-01
3.550000000000000000e+02 -2.370999999999999844e-02 1.302999999999999936e+00
3.560000000000000000e+02 -6.802999999999999325e-02 6.529000000000000359e-01
3.570000000000000000e+02 1.272999999999999909e+00 5.377500000000000391e+00
3.580000000000000000e+02 1.371799999999999908e+00 2.112800000000000011e+00
3.590000000000000000e+02 9.884600000000000719e+00 1.117099999999999982e+00
3.600000000000000000e+02 4.759999999999999787e-01 8.535000000000000364e-01
3.610000000000000000e+02 5.647100000000000009e+00 3.853800000000000114e+00
3.620000000000000000e+02 1.753600000000000048e+00 2.230900000000000105e+00
3.630000000000000000e+02 -1.862000000000000113e-02 1.663000000000000034e+00
3.640000000000000000e+02 1.902000000000000079e-01 1.548300000000000010e+00
3.650000000000000000e+02 -1.317000000000000115e-01 5.183999999999999719e-01
3.660000000000000000e+02 5.118599999999999817e+00 3.685999999999999943e+00
3.670000000000000000e+02 -5.970000000000000306e-02 1.250999999999999890e-01
3.680000000000000000e+02 1.575499999999999901e+00 1.007729999999999926e+01
3.690000000000000000e+02 -4.245000000000000162e-02 1.028999999999999915e+00
3.700000000000000000e+02 1.954299999999999926e+00 1.638200000000000101e+00
3.710000000000000000e+02 1.067000000000000032e-01 3.370000000000000218e-01
3.720000000000000000e+02 3.646199999999999886e+00 4.238999999999999990e-01
3.730000000000000000e+02 2.050000000000000086e-02 1.236900000000000110e+00
3.740000000000000000e+02 6.094000000000000528e-01 3.390000000000000235e-01
3.750000000000000000e+02 1.100000000000000006e-01 2.444999999999999951e-01
3.760000000000000000e+02 -1.897000000000000075e-01 8.312000000000000499e-01
3.770000000000000000e+02 2.131299999999999972e+00 2.410800000000000054e+00
3.780000000000000000e+02 1.441100000000000048e+00 1.031600000000000072e+00
3.790000000000000000e+02 -1.315999999999999982e-02 1.453000000000000069e+00
3.800000000000000000e+02 -1.983000000000000040e-01 1.016000000000000014e+00
3.810000000000000000e+02 -1.255000000000000004e-01 8.638000000000000123e-01
3.820000000000000000e+02 -1.484000000000000041e-01 6.260000000000000286e-02
3.830000000000000000e+02 5.010399999999999743e+00 3.690300000000000136e+00
3.840000000000000000e+02 8.157500000000000639e+00 4.568399999999999572e+00
