step	time	T	Ekin	P	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	fpl_reaction_1	lj-tab	tab-dynamic_0	cr_5	count_0
1.577e+06	1577	4.67447	28579.7	171.168	7239.23	4726.39	5157.39	3807.89	22913.2	-7.97934	0.0265	1734
1.578e+06	1578	4.62515	28271.2	162.835	7416.59	4763.41	5116.87	4095.6	22713.9	48.5621	0.026	1734
1.579e+06	1579	4.56471	27894.9	147.813	7286.61	5211.12	5010.95	4580.88	22670.2	31.5696	0.0255	1735
1.58e+06	1580	4.62623	28277.8	164.027	7580.45	4779.93	5260.58	3926.15	22613.1	59.2453	0.0255	1735
1.581e+06	1581	4.55821	27862.1	152.805	7299.13	4827.58	5166.5	3966.7	22785.4	21.0087	0.0255	1735
1.582e+06	1582	4.62527	28272	165.057	7214.29	4695.86	5066.87	4047.51	22911.7	35.3398	0.0255	1735
1.583e+06	1583	4.66092	28489.9	154.963	7363.49	4804.54	5034.86	4181.35	22930.9	26.9066	0.026	1735
1.584e+06	1584	4.74704	29016.3	168.085	7830.98	4915.1	5348.66	4391.73	22963.8	25.4039	0.026	1736
1.585e+06	1585	4.58198	28014.2	159.995	7114.47	4585.43	5141.28	4279.14	22863.8	-14.2659	0.0265	1736
1.586e+06	1586	4.64224	28382.7	160.334	7526.65	5077.28	5268.74	3995.37	23257	725.722	0.027	1736
1.587e+06	1587	4.60067	28128.5	172.982	7478.98	4888.59	5095.04	4047.3	23276.8	19.1655	0.027	1736
1.588e+06	1588	4.69818	28724.7	161.773	7515.72	5018.9	5288.1	3848.49	22961.4	9.84539	0.0275	1736
1.589e+06	1589	4.62142	28255.4	137.586	7411.67	4725.73	5084.11	3992.21	22972.4	48.2261	0.028	1736
1.59e+06	1590	4.56168	27876.4	158.468	7446.48	4822.94	5336.38	3928.19	22991.3	18.7243	0.027	1736
1.591e+06	1591	4.67136	28546.7	155.06	7880.77	4857.1	5076.01	4408.11	22959.9	198.112	0.027	1737
1.592e+06	1592	4.64337	28382.6	150.043	7577.59	4811.7	5229.16	4595.38	22945.2	69.2524	0.0275	1738
1.593e+06	1593	4.67946	28603.2	162.841	7597.69	4817.64	5233.29	4212.91	22534.6	54.8915	0.027	1738
1.594e+06	1594	4.68651	28639.3	168.098	7308.33	4780.8	5073.82	4281.1	22837.2	48.9574	0.0275	1739
1.595e+06	1595	4.68763	28653.1	166.105	7392.74	4634.19	5263.69	4042.02	22875.5	24.0409	0.0275	1739
1.596e+06	1596	4.63238	28308.5	158.728	7304.57	4759.91	5243.8	3826.3	23111.9	62.1239	0.027	1739
1.597e+06	1597	4.61685	28213.6	161.106	7588.27	4610.5	5099.01	4256.5	23095.1	90.1374	0.027	1740
1.598e+06	1598	4.61902	28233.8	143.07	7067.59	4884.37	5082.8	4185.09	23016.5	83.0205	0.027	1741
1.599e+06	1599	4.55215	27825	152.663	7148.96	4796.67	5148.81	3997.35	22962.7	258.381	0.0265	1741
1.6e+06	1600	4.62259	28255.6	159.469	7256.44	4951.99	5189.11	4106.86	22786.5	147.263	0.0265	1741
1.601e+06	1601	4.647	28404.8	161.187	7331.43	4873.63	5438.38	4008.37	22805.7	97.3544	0.0265	1741
1.602e+06	1602	4.66199	28482.4	152.319	7428.4	4862.86	5148.36	4003.3	23040.4	87.3543	0.0255	1741
1.603e+06	1603	4.62612	28256.4	157.628	7345.28	4535.59	4848.79	4266.98	23179.5	45.7676	0.0265	1741
1.604e+06	1604	4.55398	27815.7	154.342	7371.83	5058.31	5051.81	4001.26	22878.9	259.687	0.0265	1741
1.605e+06	1605	4.67885	28571.4	150.962	7349.92	4853.1	5209.66	3866.98	22909.4	54.0364	0.026	1741
1.606e+06	1606	4.59818	28078.8	150.905	7324.92	4696	5351.46	3958.26	22544.1	33.555	0.026	1741
1.607e+06	1607	4.63451	28300.6	157.596	7187.75	4843.67	5332.52	4092.77	22376.3	-3.52696	0.026	1741
1.608e+06	1608	4.64288	28351.8	148.574	7239.34	4519.94	5267.06	3781.46	23237.4	28.6032	0.026	1741
1.609e+06	1609	4.58521	27985.8	151.682	7384.7	4907.9	5227.89	3985.76	23039.3	34.2502	0.025	1741
1.61e+06	1610	4.60414	28101.3	161.78	7632.13	4880.79	5245.59	3957.15	22781.5	32.3748	0.025	1741
1.611e+06	1611	4.54356	27731.6	168.966	6932.39	4675.48	5141.65	3945.6	23111	24.6335	0.025	1741
1.612e+06	1612	4.63723	28296.4	158.056	7457.23	4561.38	5382.18	4179.24	22819.4	80.5426	0.0245	1741
1.613e+06	1613	4.70065	28683.3	159.222	7448.24	4703.33	5543.61	3933.6	22687.2	94.5858	0.0245	1741
1.614e+06	1614	4.68081	28562.3	143.053	7503.09	4976.62	5397.42	4077.23	22694.7	53.6226	0.025	1742
1.615e+06	1615	4.65826	28431.7	151.402	7483.35	4784.99	5174.86	3715.03	22850.2	10.2982	0.0255	1742
1.616e+06	1616	4.59213	28028.1	159.529	7567.93	4802.11	5667.25	4050.56	23005.4	31.0302	0.0255	1742
1.617e+06	1617	4.64552	28353.9	159.568	7664.55	4892.49	5367.2	4000.9	22934.9	81.3838	0.0255	1742
1.618e+06	1618	4.66508	28466.3	154.9	7171.29	4707.99	5540.61	3971.84	23107.5	26.2483	0.0255	1742
1.619e+06	1619	4.62749	28230	152.691	7697.87	4724.19	5434.96	4144.28	22793	18.0777	0.025	1742
1.62e+06	1620	4.7353	28887.7	163.293	7540.6	4887.05	5289.15	3835.8	22698.3	24.2902	0.025	1742
1.621e+06	1621	4.56984	27878.3	165.422	7494.73	4792.86	5366.13	4168.31	22856	25.3056	0.025	1742
1.622e+06	1622	4.61726	28167.6	172.688	7450.06	4651.49	5272.85	3818.46	23100.2	6.73738	0.025	1742
1.623e+06	1623	4.59081	28006.2	168.318	7366.27	4724.83	5412.13	3768.76	22653.1	18.135	0.025	1742
1.624e+06	1624	4.66165	28438.4	148.199	7682.64	4864.91	5314.4	4014.83	22795	51.1783	0.0255	1742
1.625e+06	1625	4.61293	28134.2	157.837	7290.68	5067.09	5296.95	3886.35	22800.1	12.9887	0.025	1742
1.626e+06	1626	4.65417	28385.8	145.233	7444.71	5004.17	5245.44	3984.02	22931.8	6.85003	0.025	1742
1.627e+06	1627	4.65502	28391	167.418	7091.97	4840.51	5301.98	4137.31	22964.7	9.74353	0.025	1742
1.628e+06	1628	4.68035	28545.4	163.944	7288.71	4685.87	5239.05	4123.96	22711.8	-2.35582	0.0255	1742
1.629e+06	1629	4.60524	28080.4	156.043	7626.95	4707.64	5423.53	4055.18	22808.8	27.132	0.025	1742
1.63e+06	1630	4.69473	28626.1	159.5	7577.6	4646.13	5642.25	4387.89	22804	10.722	0.025	1742
1.631e+06	1631	4.63144	28233.2	160.583	7351.11	4479.79	5219.12	4203.88	22743.6	7.1883	0.0245	1742
1.632e+06	1632	4.66014	28408.2	155.163	7457.78	4814.2	5342.56	3899.79	22859.1	13.2787	0.025	1742
1.633e+06	1633	4.67199	28480.5	150.991	7485.81	4888.35	5546.86	3880.57	22384.4	29.5006	0.025	1742
1.634e+06	1634	4.73127	28841.8	156.987	7472.73	4855.17	5477.21	3865.02	22758.6	29.7037	0.025	1742
1.635e+06	1635	4.68701	28572	157.848	7292.17	4752.9	5313.59	3806.5	22892	14.2887	0.025	1742
1.636e+06	1636	4.6071	28084.9	152.306	7095.72	4738.73	5250.41	3905.66	22766	26.9568	0.025	1742
1.637e+06	1637	4.63081	28229.4	152.117	7493.84	4802.5	5378.76	3921.37	22764	18.6419	0.025	1742
1.638e+06	1638	4.67231	28482.4	158.046	7583.45	4579.41	5017.14	4521.07	22733.8	11.8487	0.025	1743
1.639e+06	1639	4.64963	28351.1	155.68	7609.43	4776.33	5101.8	3823.66	22919.2	20.7881	0.025	1743
1.64e+06	1640	4.56135	27806	150.715	7369.73	4920.23	5304.18	4194.29	22970.9	20.389	0.0245	1744
1.641e+06	1641	4.69069	28601.5	153.06	7407.67	4558.51	5394.57	3958.42	22831.8	22.9292	0.0245	1744
1.642e+06	1642	4.63175	28242.1	156.703	7534.29	4607.16	5209.39	3981.81	23210.8	378.157	0.0245	1744
1.643e+06	1643	4.53611	27658.9	159.972	7115.83	4821.42	5088.22	4085.62	22847.7	28.1723	0.0245	1745
1.644e+06	1644	4.58205	27939	154.766	7361.37	4721.36	5254.46	4030.43	22957.2	138.372	0.024	1745
1.645e+06	1645	4.61458	28137.4	152.351	7447.72	4652	5178.5	4095.56	22817.5	24.3676	0.0245	1745
1.646e+06	1646	4.67879	28528.9	156.164	7418.07	4789.84	5188.23	3926.08	22823	15.6027	0.0245	1745
1.647e+06	1647	4.72525	28812.2	162.257	7271.17	4949.91	5182.3	3975.4	22630.9	392.717	0.0245	1745
1.648e+06	1648	4.69832	28648	144.531	7226.9	4637.01	5123.14	4099.14	22751.9	2.67745	0.0245	1745
1.649e+06	1649	4.63469	28253.1	173.819	7229.27	4632.1	5245.5	4239.09	22598.2	176.014	0.024	1746
1.65e+06	1650	4.64662	28332.7	149.889	7425.45	4872.07	4969.14	3662.97	22600.4	47.1341	0.024	1746
1.651e+06	1651	4.68323	28556	160.413	7452.72	4760.38	5213.95	4040.53	22710	90.3203	0.024	1746
1.652e+06	1652	4.69819	28647.2	152.272	7573.05	4950.08	5338.69	4126.18	23263.1	3.76129	0.0245	1746
1.653e+06	1653	4.61795	28157.9	155.663	7156.35	4971.2	5273.91	3914.56	23271.5	8.08471	0.0245	1746
1.654e+06	1654	4.63002	28224.6	151.428	7304.89	4548.25	5379.95	4692.61	22707.4	35.4175	0.024	1747
1.655e+06	1655	4.60638	28087.4	152.832	7377.24	4888.74	5453.11	4156.32	22791.8	172.766	0.024	1747
1.656e+06	1656	4.65844	28404.9	172.504	7599.31	4716.16	5117.28	4234.55	22830.8	40.7704	0.024	1747
1.657e+06	1657	4.67028	28470	149.196	7291.54	4985.41	5334.69	4225.03	23025	39.0067	0.0235	1748
1.658e+06	1658	4.65279	28370.4	150.679	7589.07	4685.58	5386.75	4119.27	22731.8	25.4269	0.0235	1748
1.659e+06	1659	4.75308	28974.8	162.019	7000.87	4761.33	5266.19	3871.67	23080.7	29.083	0.023	1748
1.66e+06	1660	4.62549	28197	150.452	7346.6	4820.1	5228.12	4256.8	22892.9	256.865	0.023	1748
1.661e+06	1661	4.64863	28331.1	169.515	7422.68	4802.42	5252.26	3881.58	22875.2	121.23	0.0225	1748
1.662e+06	1662	4.64219	28291.8	148.094	7144.25	4823.54	5281.37	4139.62	23040.5	26.0311	0.0225	1748
1.663e+06	1663	4.62052	28159.8	152.032	7615.31	4594.33	5520.61	3926.76	22899.5	16.7159	0.0225	1748
1.664e+06	1664	4.68634	28560.9	156.009	7478.73	4972.26	5219.35	4402.24	22846.3	31.2161	0.0225	1749
1.665e+06	1665	4.58111	27926.4	158.175	7319.36	4681.71	5487.21	4602.41	22661.6	1.874	0.0225	1750
1.666e+06	1666	4.64734	28337.2	154.921	7504.46	4490.67	5583.4	3873.75	23067	68.7811	0.023	1750
1.667e+06	1667	4.60578	28069.9	165.046	7514.23	4671.27	5384.97	4041.44	23138.1	62.9334	0.022	1750
1.668e+06	1668	4.6322	28230.9	151.073	7632.47	4771.21	5179.97	4672.04	23107.1	13.2331	0.022	1751
1.669e+06	1669	4.72341	28793.9	151.111	7456.27	4707.8	5498.23	4123.58	22725.4	137.418	0.0225	1751
1.67e+06	1670	4.51454	27513.9	156.268	7236.95	4604.03	5427.2	3985.42	23150	86.1818	0.022	1751
1.671e+06	1671	4.64828	28329	155.4	6983.5	4478.02	5280.26	4133.65	23205	524.73	0.0225	1751
1.672e+06	1672	4.63616	28248.2	162.555	7198.05	4610.78	5063.17	4089.06	23063.7	8.82766	0.022	1751
1.673e+06	1673	4.71219	28711.4	147.379	7441.8	4732.6	5169.63	4381.4	22638.1	3.15788	0.0225	1752
1.674e+06	1674	4.83049	29439.4	145.107	7331.65	4851.26	5260.43	4210.04	22762.4	74.2757	0.0225	1752
1.675e+06	1675	4.79992	29253.1	165.786	7390.47	4396.71	5379.4	3939.76	22698.6	39.9041	0.0225	1752
1.676e+06	1676	4.72865	28811.6	150.716	7353.86	4954.01	5235.87	4174.67	22751.2	58.5879	0.022	1752
1.677e+06	1677	4.66723	28430.4	147.081	7305.27	4957.68	5098.95	4226.59	22734.1	69.4947	0.0215	1753
1.678e+06	1678	4.62777	28197	139.298	7519.15	4636.35	5045.2	4181.23	22917.6	7.85835	0.0215	1753
1.679e+06	1679	4.72932	28815.7	159.206	7490.5	4822.52	5174.67	4277.8	22810.5	-0.297887	0.022	1753
1.68e+06	1680	4.6767	28495.2	155.889	7356.25	4912.79	4989.19	4098.25	23065	82.5091	0.022	1753
1.681e+06	1681	4.63954	28268.7	149.632	7442.41	4833.44	4826.93	4101.83	22835.2	24.9448	0.022	1753
1.682e+06	1682	4.73694	28862.1	161.958	7485.22	4744.05	4890.03	3770.22	22754.2	65.301	0.022	1753
1.683e+06	1683	4.61976	28148.2	158.713	7415.14	4562.12	5340.79	3756.16	22901.5	30.2583	0.022	1753
1.684e+06	1684	4.6134	28109.5	143.917	7173.25	4896.29	5071.78	4094.85	22930.7	27.355	0.0225	1753
1.685e+06	1685	4.63163	28213.6	156.248	7178.27	4793.9	5011.6	4555.08	22927.5	29.4012	0.022	1754
1.686e+06	1686	4.77754	29109.5	164.287	7301.57	4693.01	5153.75	4253.86	22811.9	28.2842	0.022	1754
1.687e+06	1687	4.57951	27903	158.859	7294.76	4652.08	4977.33	4136.34	23238.8	43.5687	0.022	1754
1.688e+06	1688	4.6003	28029.6	147.402	7635.8	4790.61	5072.08	4617.07	23386	13.0975	0.022	1755
1.689e+06	1689	4.63336	28238	159.326	7503.51	4928.41	4995.3	4032.67	23196.6	140.645	0.022	1755
1.69e+06	1690	4.64636	28317.2	152.427	7306.66	5036.72	5141.32	4295.19	22969.2	10.063	0.022	1755
1.691e+06	1691	4.81	29307.4	155.115	7188.18	4846.56	5268.62	3960.95	22746.2	182.325	0.022	1755
1.692e+06	1692	4.52791	27588.6	153.456	7320.16	4685.24	5293.49	4125.76	22890.9	-4.05428	0.0225	1755
1.693e+06	1693	4.65516	28356.9	160.537	7318.6	4697.75	5267.44	3910.14	22852.9	35.4378	0.022	1755
1.694e+06	1694	4.63575	28238.7	146.815	7236.92	4775.08	5149.68	4025.03	23081.4	17.0397	0.022	1755
1.695e+06	1695	4.62798	28191.3	144.876	7697.01	4776.7	5003.05	3903.57	22728.8	-2.73389	0.0225	1755
1.696e+06	1696	4.61815	28131.4	154.597	7112.94	4929.49	5323.93	3965.66	22545.8	42.1304	0.0225	1755
1.697e+06	1697	4.69984	28629.1	161.797	7567.78	4693.86	5339.85	3847.5	22678	35.4166	0.0225	1755
1.698e+06	1698	4.69958	28627.5	162.215	7309.25	4725.08	5344.52	4016	23031.8	4.55267	0.0235	1755
1.699e+06	1699	4.63247	28218.7	152.572	7309.24	5070.75	5404.96	4014.92	23006.8	59.4003	0.0235	1755
1.7e+06	1700	4.66033	28388.4	158.889	7128.45	4873.04	5418.08	3976.87	22633.7	8.33134	0.0235	1755
1.701e+06	1701	4.61793	28130.1	148.261	7235.87	4452.32	5389.53	4133.87	22687.1	7.72636	0.0235	1755
1.702e+06	1702	4.52069	27537.8	163.832	7281.47	4782	5432.54	3996.49	22996.6	26.9904	0.0235	1755
1.703e+06	1703	4.62381	28166	161.144	7116.05	4875.78	5411.72	3909.91	22942.1	7.46596	0.0235	1755
1.704e+06	1704	4.69272	28585.7	164.112	6816.29	4869.64	5176.79	3984.44	22866.7	8.73671	0.0235	1755
1.705e+06	1705	4.66237	28400.8	161.202	7127.17	4978.23	5100.42	4169.79	22895	7.61022	0.0235	1755
1.706e+06	1706	4.62883	28196.5	162.341	7031.67	4771.99	5394.15	4193.4	22613.2	54.7162	0.0235	1755
1.707e+06	1707	4.58929	27948.8	145.919	6938.62	4620.66	5309.19	4023.79	22630.3	29.284	0.023	1755
1.708e+06	1708	4.56188	27781.9	158.075	7367.6	4698.54	5375.77	3950.63	23082.7	18.7199	0.023	1755
1.709e+06	1709	4.6918	28573.1	143.087	7395.72	4836.92	5393.97	4005.01	23160.9	25.5652	0.023	1755
1.71e+06	1710	4.59418	27971.7	156.669	7080.58	4700.03	5235.91	4889.82	23031.8	34.0429	0.0225	1756
1.711e+06	1711	4.69225	28575.8	147.767	7824.62	4747.43	5307.49	3910.59	22734.4	22.3075	0.0225	1756
1.712e+06	1712	4.64714	28294.1	153.475	7189.17	4846.91	5097.24	3964.14	22810.5	47.3588	0.022	1756
1.713e+06	1713	4.60083	28005.3	153.285	7800.49	4771.7	5184.29	4026.34	22888.8	26.2214	0.0215	1756
1.714e+06	1714	4.68129	28495	150.896	7359.66	5055.12	5285.26	4131.67	23094.5	20.3516	0.022	1756
1.715e+06	1715	4.67611	28456.5	152.584	7444.18	4858.36	5227.23	4040.24	23159.2	14.6906	0.0215	1756
1.716e+06	1716	4.65542	28330.6	146.494	7399.49	4798	5092.11	4401.62	23165.4	5.0085	0.0215	1757
1.717e+06	1717	4.65927	28361	154.382	7675.69	4618.55	5472.79	3701.75	23264.9	20.0913	0.0215	1757
1.718e+06	1718	4.66217	28378.6	156.266	7294.6	4836.09	5343.07	5242.49	23169.5	42.5294	0.0215	1760
1.719e+06	1719	4.69991	28629.5	154.955	7419.03	4663.47	5345.32	3760.42	23089.9	116.467	0.0215	1760
1.72e+06	1720	4.56788	27825.2	153.131	7515.86	4633.86	5233.22	4067.95	22981.9	41.6313	0.0215	1760
1.721e+06	1721	4.70072	28634.5	154.005	7174.94	4919.02	5032.51	3984.11	22822.9	106.97	0.0215	1760
1.722e+06	1722	4.61991	28135.3	161.099	7417.88	5042.52	5270.07	4021.37	23154.4	63.6588	0.021	1760
1.723e+06	1723	4.75529	28959.7	153.632	7891.7	4708.82	5307.1	4174.26	22840.2	358.941	0.021	1760
1.724e+06	1724	4.57116	27838.4	156.284	7513.36	4908.9	5202.36	3936.3	23009.8	64.1088	0.021	1760
1.725e+06	1725	4.64111	28264.4	157.215	7223.26	5101.56	5305.93	3994.03	22951.5	36.4893	0.021	1760
1.726e+06	1726	4.56518	27801.9	141.832	7199	4992.98	5305.39	4125.11	23100.6	41.6524	0.021	1760
1.727e+06	1727	4.6719	28451.9	145.212	7213.17	5157.34	5324.25	4254.85	23152	12.4194	0.021	1760
1.728e+06	1728	4.64039	28260	158.347	6970.26	4799.99	5278.81	3942.92	23045.8	28.8396	0.021	1760
1.729e+06	1729	4.68887	28555.2	149.303	7280.41	4704.14	5295.56	3923.66	23395	40.4558	0.021	1760
1.73e+06	1730	4.66666	28420	152.599	7438.32	4858.15	5222.02	4078.35	23067.3	14.1396	0.021	1760
1.731e+06	1731	4.69926	28611.5	149.89	7316.88	4740.36	5272.11	4228.47	22850.1	168.759	0.0205	1760
1.732e+06	1732	4.62457	28156.7	144.375	7438.67	4817.54	5355.6	4658.48	23140.4	13.2221	0.0205	1761
1.733e+06	1733	4.61011	28075.6	147.7	7470	4761.65	5416.67	3972.3	23225.8	32.0917	0.0205	1761
1.734e+06	1734	4.70272	28639.5	166.432	7408.36	4440.21	5355.67	3891.41	22984.8	15.1982	0.0205	1761
1.735e+06	1735	4.55752	27755.3	155.868	7190.81	4401.41	5374.47	4382.81	22959.6	32.0735	0.0205	1761
1.736e+06	1736	4.6529	28336.1	161.551	7332.24	4830.48	5143.98	4866.55	23077.3	17.8201	0.0205	1762
1.737e+06	1737	4.70267	28646.3	153.027	7329.82	4799.83	5324.98	4657.41	23102.9	51.5898	0.0205	1763
1.738e+06	1738	4.53634	27639.9	157.538	7353.6	4783.69	5146.32	4332.39	22976.5	112.14	0.021	1764
1.739e+06	1739	4.62834	28207.4	152.696	7377.05	4514.69	5160.86	4744.23	22934.4	-6.2076	0.021	1765
1.74e+06	1740	4.56492	27827.7	159.116	7364.12	4720.96	5201.08	3976.43	22795.5	36.0002	0.0215	1765
1.741e+06	1741	4.59797	28015.4	152.283	7349.71	4738.52	5157.62	4131.97	22706.1	39.0971	0.0205	1765
1.742e+06	1742	4.66751	28439.1	155.075	7113	4673.04	5226.66	4499.29	22902.8	5.66788	0.0205	1766
1.743e+06	1743	4.57874	27905.1	152.494	7249.75	4708.25	5311.35	4163.41	22747.5	138.415	0.021	1766
1.744e+06	1744	4.69069	28587.4	146.488	7325.73	5171.1	5565.37	4214.29	22836.4	76.5984	0.021	1766
1.745e+06	1745	4.75813	28998.4	151.205	7375.47	4866.21	5474.82	4210.15	23169.2	157.761	0.021	1766
1.746e+06	1746	4.72387	28789.7	157.333	7235.1	4800.03	5129.25	4250.99	22904.8	56.7095	0.021	1766
1.747e+06	1747	4.61853	28147.6	149.415	7272.11	4622.04	5287.39	3973.09	22934.4	29.4137	0.021	1766
1.748e+06	1748	4.60442	28061.6	135.862	7359.58	4864.85	5344.77	4530	22740.6	46.1051	0.021	1767
1.749e+06	1749	4.61894	28157	150.42	7589.96	4845.91	5218.93	3838.2	22887	49.9461	0.0215	1767
1.75e+06	1750	4.57011	27859.4	143.371	7195.5	4734.52	5173.28	4181.55	22847.8	25.227	0.0215	1767
1.751e+06	1751	4.64677	28326.7	162.334	7422.32	4817.15	5419.79	4213.72	22844.2	3.54933	0.0215	1767
1.752e+06	1752	4.59509	28004.8	152.381	7519.58	4571.72	5352.02	4320.45	23261.2	-4.86711	0.021	1768
1.753e+06	1753	4.54866	27728.6	149.917	7263.7	5005.56	5298.64	4166.54	23352.6	13.7546	0.021	1768
1.754e+06	1754	4.76023	29011.2	160.16	7366.17	5003.25	5324.82	3926.46	23327.3	28.7893	0.021	1768
1.755e+06	1755	4.65631	28377.9	156.401	7243.75	4834.26	5219.96	4001.63	22981.7	32.7189	0.021	1768
1.756e+06	1756	4.58835	27963.7	158.414	7042.7	4832.51	5128.75	4104.96	23303	29.678	0.021	1769
1.757e+06	1757	4.54951	27727	166.101	7335.11	4435.16	5113.64	3702.69	23417.2	39.3675	0.0205	1769
1.758e+06	1758	4.61338	28116.2	160.246	7316.98	4888.01	5126.47	4128.75	23154.7	58.0122	0.021	1769
1.759e+06	1759	4.69456	28611	163.368	7240.24	4829.85	5204.6	4208.39	23221.1	75.9883	0.021	1769
1.76e+06	1760	4.61363	28117.8	150.277	7443.07	4713.5	5314.2	3873.71	23176.9	28.7573	0.021	1769
1.761e+06	1761	4.61186	28107	162.918	7305.51	4822.55	5117.41	4166.69	22803	28.1894	0.021	1769
1.762e+06	1762	4.64831	28322.2	153.691	7478.88	5083.12	5209.73	4301.35	22774.4	15.4418	0.0205	1769
1.763e+06	1763	4.78361	29146.5	151.132	7258.4	4744.85	5555.02	3947.64	23054.9	34.0675	0.0205	1769
1.764e+06	1764	4.63637	28242.5	163.484	7169.25	4796.62	5634.26	4002.7	22706.3	31.4279	0.02	1769
1.765e+06	1765	4.67645	28486.6	155.608	7517.15	4943.98	5299.3	4257.86	23200.6	46.8199	0.0205	1769
1.766e+06	1766	4.56904	27832.3	156.836	7342.26	4409.73	5279.4	3826.66	23334.2	60.8412	0.021	1769
1.767e+06	1767	4.61938	28138.9	151.837	7436.81	4713.05	5226.47	4287.26	23164.9	51.7263	0.021	1769
1.768e+06	1768	4.56876	27830.6	157.42	7239.93	4768.71	5200.33	4078.78	23113.2	30.1855	0.0215	1769
1.769e+06	1769	4.65611	28355.7	145.988	7464.2	4866.32	5264.95	5037.87	23091.6	9.37892	0.021	1772
1.77e+06	1770	4.72296	28784.1	161.097	7245.36	4947.25	5189.47	4062.05	23349.2	123.231	0.021	1772
1.771e+06	1771	4.58167	27923	145.825	7181.42	5122.12	5096.16	4119.31	23248.8	55.5407	0.021	1772
1.772e+06	1772	4.57263	27867.9	161.576	7183.58	4822.29	5348.95	3907.7	23146.8	41.4864	0.021	1772
1.773e+06	1773	4.57567	27886.4	162.865	7213.93	4510.14	5246.31	4034.47	23127.4	19.5153	0.021	1772
1.774e+06	1774	4.60703	28077.5	168.35	7598.45	4720.36	5320.57	3921.86	23391.4	43.5706	0.0215	1772
1.775e+06	1775	4.635	28248	169.526	7342.58	4826.91	5520.7	4197.37	23330.1	46.4436	0.0215	1772
1.776e+06	1776	4.64401	28302.9	153.356	7270.54	4790.08	5201.79	4017.92	23085.6	7.61416	0.0215	1772
1.777e+06	1777	4.69161	28593	139.04	7236.06	4642.91	5323.77	4310.02	23248.3	9.51853	0.022	1772
1.778e+06	1778	4.54254	27684.5	141.504	7367.81	4669.91	5115.89	4662.68	23245.9	15.3531	0.022	1773
1.779e+06	1779	4.62754	28209.5	158.979	7334.76	4676.31	5297.27	4007.29	23155.9	4327.07	0.022	1773
1.78e+06	1780	4.53217	27621.3	167.274	7148.41	4516.83	5220.86	4043.23	23153.1	41.7907	0.0215	1773
1.781e+06	1781	4.56197	27802.9	169.25	7553.08	4797.5	5165.31	4247.46	22968.5	27.1252	0.0215	1773
1.782e+06	1782	4.65876	28392.8	153.574	7305.35	4874.95	5174.65	4136.46	23273.5	26.1602	0.0215	1773
1.783e+06	1783	4.65025	28341	159.957	7412.79	4903.89	5515.37	4264.28	23178.9	35.9378	0.0215	1773
1.784e+06	1784	4.63673	28258.5	153.007	7222.38	4810.53	5404.78	4231.47	23100.7	19593.9	0.0215	1773
1.785e+06	1785	4.55387	27746.7	144.135	7152.28	4653.37	5574.68	4001.37	23036.1	75.5554	0.0215	1773
1.786e+06	1786	4.63358	28232.4	154.23	7424.28	4899.2	5312.17	3920.37	23252.1	59.8247	0.0215	1773
1.787e+06	1787	4.71144	28706.8	160.504	7302.15	4532.73	5223.12	3883.58	23210	22.6979	0.0215	1773
1.788e+06	1788	4.64779	28319	156.202	7294.61	4747.09	5512.75	4217.51	23163.9	17.5451	0.022	1773
1.789e+06	1789	4.71634	28736.7	160.671	7412.05	4931.37	5470.64	4022.03	23590.6	39.435	0.022	1773
1.79e+06	1790	4.60469	28042.6	153.467	7075.15	4733.83	5398.98	3968.76	23202.7	21.2078	0.021	1773
1.791e+06	1791	4.62294	28146.7	162.721	7501.44	4662.49	5515.47	4782.48	23064.6	43.9244	0.0205	1774
1.792e+06	1792	4.68533	28533.6	174.734	7356.66	4665.13	5432.61	4090.59	23019.5	452.41	0.0205	1774
1.793e+06	1793	4.64846	28309.1	154.926	7110.95	4844.82	5133.56	3845.54	23103.3	7.84407	0.0205	1774
1.794e+06	1794	4.68318	28520.6	142.081	7302.8	4879.94	5335.62	4211.99	22890.3	12.46	0.0205	1774
1.795e+06	1795	4.62104	28142.2	165.73	7183.92	4695.09	5229.14	4095.57	22861.7	1.42745	0.0205	1774
1.796e+06	1796	4.60407	28038.8	150.889	7337.72	4963.5	5216.88	4178.64	22777.4	48.8859	0.0205	1774
1.797e+06	1797	4.64771	28297.6	165.038	7191.3	4806.31	5240.96	4288.19	22937.3	11.8015	0.02	1774
1.798e+06	1798	4.6963	28593.4	160.171	7192.87	4709.19	5209.48	4035.82	23332	5.77898	0.02	1774
1.799e+06	1799	4.57674	27865.5	143.508	7097.51	4274	5176.43	4018.49	23396.7	22.8227	0.02	1774
1.8e+06	1800	4.70892	28670.3	161.715	7553.23	4897.61	5054.44	3977.22	22811.1	-12.8379	0.02	1774
1.801e+06	1801	4.61135	28076.2	166.642	7333.92	4839.76	5236.01	3988.53	23092.3	-11.9027	0.02	1774
1.802e+06	1802	4.54998	27702.5	162.291	7322.31	4765.09	5174.09	3973.74	23443.8	4.23798	0.02	1774
1.803e+06	1803	4.64807	28299.8	149.351	7273.92	4670.72	5063.71	4712.52	23444.9	49.1246	0.02	1775
1.804e+06	1804	4.66954	28430.5	154.039	7309.54	4608.41	5146.98	4044.16	22879.5	10.8199	0.02	1775
1.805e+06	1805	4.7248	28774	151.594	7126.5	4900.43	5362.22	4193.46	22914.9	50.4075	0.02	1775
