step	time	T	Ekin	P	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	fpl_reaction_1	lj-tab	tab-dynamic_0	cr_5	count_0
31000	31	4.49789	26987.4	269.62	5498.57	4573.51	0	0	26062.7	0	0	0
32000	32	4.38982	26338.9	271.885	5281.64	4493.46	0	0	25983.4	0	0	0
33000	33	4.43044	26582.6	255.388	5345.43	4591.8	0	0	25841.5	0	0	0
34000	34	4.51553	27093.2	267.864	5363.37	4419.35	0	0	26005.6	0	0	0
35000	35	4.37305	26238.3	262.641	5360.06	4748.99	0	0	25605.6	0	0	0
36000	36	4.4817	26890.2	259.208	5301.35	4455.14	0	0	26015.7	0	0	0
37000	37	4.36008	26160.5	256.562	5108.01	4375.54	0	0	25599.3	0	0	0
38000	38	4.37613	26256.8	265.886	5681.5	4507.8	0	0	26086.4	0	0	0
39000	39	4.48986	26939.1	270.673	5037.49	4448.13	0	0	25430.6	0	0	0
40000	40	4.48393	26903.6	263.399	5220.63	4513.96	0	0	25712.4	0	0	0
41000	41	4.50163	27009.8	268.88	4949.71	4296.01	0	0	25787.4	0	0	0
42000	42	4.48803	26928.2	259.023	5312.54	4576.88	0	0	25494.9	0	0	0
43000	43	4.46752	26805.1	262.785	5152.3	4487.38	0	0	25701.4	0	0	0
44000	44	4.45475	26728.5	268.831	5373.57	4128.03	0	0	25362.8	0	0	0
45000	45	4.43766	26625.9	266.381	5261.94	4694.93	0	0	25717.5	0	0	0
46000	46	4.4419	26651.4	252.26	5445.87	4528.26	0	0	26019.5	0	0	0
47000	47	4.32925	25975.5	268.026	5070.34	4458.22	0	0	25642	0	0	0
48000	48	4.46852	26811.1	258.665	5267.39	4278.32	0	0	25582.8	0	0	0
49000	49	4.41892	26513.5	269.79	5227.15	4492.58	0	0	25765.2	0	0	0
50000	50	4.49413	26964.8	272.916	5144.49	4432.33	0	0	25349.3	0	0	0
51000	51	4.50914	27054.8	273.741	5702.97	4322.61	0	0	25636.4	0	0	0
52000	52	4.41905	26514.3	264.154	5192.26	4427.3	0	0	25387	0	0	0
53000	53	4.39106	26346.4	268.61	5371.62	4535.13	0	0	25212.5	0	0	0
54000	54	4.45048	26702.9	267.961	5150.02	4383.72	0	0	25157.5	0	0	0
55000	55	4.41879	26512.7	260.799	5261.66	4353.94	0	0	25077.6	0	0	0
56000	56	4.43235	26594.1	260.317	5031.98	4404.92	0	0	25343.3	0	0	0
57000	57	4.43956	26637.4	258.281	5043.16	4478.25	0	0	25519.7	0	0	0
58000	58	4.4237	26542.2	262.973	5131.04	4401.83	0	0	25722.2	0	0	0
59000	59	4.40807	26448.4	264.364	5165.29	4579.77	0	0	25624	0	0	0
60000	60	4.42935	26576.1	266.268	5227.64	4461.38	0	0	25562.6	0	0	0
61000	61	4.50596	27035.8	274.049	5293.01	4509.52	0	0	25534.2	0	0	0
62000	62	4.37834	26270.1	257.667	5346.36	4441.35	0	0	25467.9	0	0	0
63000	63	4.31279	25876.8	258.95	5344.03	4238.66	0	0	25579.4	0	0	0
64000	64	4.40651	26439	273.848	5449.07	4280.65	0	0	25517	0	0	0
65000	65	4.42002	26520.1	273.822	5185.97	4527.84	0	0	25651.8	0	0	0
66000	66	4.30876	25852.6	269.292	5251.36	4510.5	0	0	25790.6	0	0	0
67000	67	4.46299	26777.9	262.739	5477.95	4655.3	0	0	25457.8	0	0	0
68000	68	4.50575	27034.5	262.498	5404.43	4436.87	0	0	25687.9	0	0	0
69000	69	4.42788	26567.3	269.615	4861	4385.05	0	0	26016.1	0	0	0
70000	70	4.42019	26521.1	263.507	5185.26	4435.98	0	0	25849.3	0	0	0
71000	71	4.45476	26728.5	263.772	5156.31	4686.69	0	0	25831	0	0	0
72000	72	4.46236	26774.2	258.57	5245.93	4465.1	0	0	25617.8	0	0	0
73000	73	4.37485	26249.1	265.346	5160.68	4820.51	0	0	25194.6	0	0	0
74000	74	4.62306	27738.3	277.599	5260.97	4577.2	0	0	26088.2	0	0	0
75000	75	4.31458	25887.5	270.44	5294.99	4542.6	0	0	25542.2	0	0	0
76000	76	4.34496	26069.7	261.578	5148.96	4499.64	0	0	25362.4	0	0	0
77000	77	4.40928	26455.7	259.743	5232.39	4441.66	0	0	25363.5	0	0	0
78000	78	4.40755	26445.3	263.826	5094.69	4394.82	0	0	25498.5	0	0	0
79000	79	4.40221	26413.3	261.79	5034.59	4255.76	0	0	25345.6	0	0	0
80000	80	4.4993	26995.8	272.672	5262.6	4581.75	0	0	25508.6	0	0	0
81000	81	4.5063	27037.8	262.332	5029.23	4449.63	0	0	25642	0	0	0
82000	82	4.40299	26418	268.468	5226.52	4604.58	0	0	25344.8	0	0	0
83000	83	4.46115	26766.9	263.322	4982.54	4406.27	0	0	25114.2	0	0	0
84000	84	4.48194	26891.6	260.405	5413.56	4244.45	0	0	25848	0	0	0
85000	85	4.43857	26631.4	271.222	5317.81	4296.29	0	0	25567.7	0	0	0
86000	86	4.46684	26801	266.071	5184.25	4288.89	0	0	25689.9	0	0	0
87000	87	4.47329	26839.7	268.584	5330.13	4296.92	0	0	25169.7	0	0	0
88000	88	4.43168	26590.1	259.811	5163.43	4439.19	0	0	25715	0	0	0
89000	89	4.42155	26529.3	265.732	5310.04	4488.35	0	0	25552.2	0	0	0
90000	90	4.27786	25667.2	269.328	4915.24	4592.58	0	0	25604.4	0	0	0
91000	91	4.36468	26188.1	263.906	5138.87	4481.12	0	0	25054.2	0	0	0
92000	92	4.43631	26617.9	265.149	5113.94	4203.96	0	0	25454.2	0	0	0
93000	93	4.34821	26089.3	273.213	5124.44	4542.43	0	0	25354.6	0	0	0
94000	94	4.46637	26798.2	271.405	5207.14	4486.44	0	0	25370	0	0	0
95000	95	4.44652	26679.1	278.415	5058.07	4509.6	0	0	25187.7	0	0	0
96000	96	4.40289	26417.3	267.3	5130.73	4464.36	0	0	25339.5	0	0	0
97000	97	4.42977	26578.6	267.322	5331.05	4457.11	0	0	25573.3	0	0	0
98000	98	4.49019	26941.1	270.506	5518.05	4398.35	0	0	25891	0	0	0
99000	99	4.42598	26555.9	276.16	5244.1	4412.35	0	0	25610.9	0	0	0
100000	100	4.36501	26190.1	271.187	5027.97	4384.08	0	0	25974.9	0	0	0
101000	101	4.40465	26427.9	270.454	5330.78	4600.14	0	0	25576.6	0	0	0
102000	102	4.36834	26210.1	258.19	5183.25	4606.67	0	0	25518.4	0	0	0
103000	103	4.38245	26294.7	255.315	5218.33	4364.05	0	0	25804.8	0	0	0
104000	104	4.52143	27128.6	256.727	5407.02	4422.82	0	0	25461.9	0	0	0
105000	105	4.37834	26270	266.906	5103.58	4617.71	0	0	25585.5	0	0	0
106000	106	4.3808	26284.8	272.238	5176.35	4580.08	0	0	25747.8	0	0	0
107000	107	4.43691	26621.4	255.919	5082.29	4213.32	0	0	25619.8	0	0	0
108000	108	4.33386	26003.2	274.7	5474.79	4429.89	0	0	25431.4	0	0	0
109000	109	4.41782	26506.9	267.891	4925.61	4469.84	0	0	25933.5	0	0	0
110000	110	4.48095	26885.7	267.915	5390.71	4185.88	0	0	25736.1	0	0	0
111000	111	4.41118	26467.1	258.957	4862.86	4452.04	0	0	25420.3	0	0	0
112000	112	4.38769	26326.1	263.723	5150.65	4480.94	0	0	25689.5	0	0	0
113000	113	4.54339	27260.3	269.561	5460.46	4090.06	0	0	25560.8	0	0	0
114000	114	4.43785	26627.1	268.895	5097.65	4651.15	0	0	25257	0	0	0
115000	115	4.45306	26718.3	256.304	4936.99	4449.88	0	0	25481.5	0	0	0
116000	116	4.57536	27452.2	279.959	5207.19	4412.7	0	0	25825	0	0	0
117000	117	4.4173	26503.8	269.547	5184.69	4400.7	0	0	25739.8	0	0	0
118000	118	4.49909	26994.5	272.94	5562.27	4451.02	0	0	25331.4	0	0	0
119000	119	4.45795	26747.7	259.276	5126.63	4602.42	0	0	25134.8	0	0	0
120000	120	4.39512	26370.7	267.34	5494.17	4424.64	0	0	25565.9	0	0	0
121000	121	4.49097	26945.8	272.102	5433.72	4481.23	0	0	25735.5	0	0	0
122000	122	4.33978	26038.7	259.224	4944.66	4320.88	0	0	25735.6	0	0	0
123000	123	4.48164	26889.8	278.349	5062.61	4432.24	0	0	25281.6	0	0	0
124000	124	4.37857	26271.4	265.946	5035.41	4541.96	0	0	25153	0	0	0
125000	125	4.44313	26658.8	279.629	5032.63	4517.77	0	0	25815.2	0	0	0
126000	126	4.39717	26383	276.757	5221.07	4354.97	0	0	25702.2	0	0	0
127000	127	4.41672	26500.3	257.305	5267.37	4288.45	0	0	25080.9	0	0	0
128000	128	4.45122	26707.3	269.369	4902.65	4221.12	0	0	25378	0	0	0
129000	129	4.41994	26519.6	277.477	5469.06	4383.92	0	0	25411.3	0	0	0
130000	130	4.42937	26576.2	274.58	5254.25	4486.29	0	0	25833.3	0	0	0
131000	131	4.37705	26262.3	272.671	5078.92	4375.58	0	0	25527.3	0	0	0
132000	132	4.47393	26843.6	267.04	5165	4464.02	0	0	25303.7	0	0	0
133000	133	4.52821	27169.3	264.541	5139.4	4581.92	0	0	25292.4	0	0	0
134000	134	4.48431	26905.8	268.375	5129.29	4279.48	0	0	26045.9	0	0	0
135000	135	4.4551	26730.6	264.251	5261.64	4360.37	0	0	25270.3	0	0	0
136000	136	4.36783	26207	260.256	5279.37	4555.57	0	0	25605.9	0	0	0
137000	137	4.33248	25994.9	262.085	5141.21	4661.69	0	0	25508.2	0	0	0
138000	138	4.56494	27389.7	269.709	5095.96	4068.42	0	0	25580.1	0	0	0
139000	139	4.35779	26146.8	263.28	5583.96	4394.77	0	0	25456	0	0	0
140000	140	4.49706	26982.3	258.183	5115.17	4566.34	0	0	24988.8	0	0	0
141000	141	4.46874	26812.5	268.008	5320.16	4469.38	0	0	25444.7	0	0	0
142000	142	4.4331	26598.6	262.549	5284.43	4487.61	0	0	25779.4	0	0	0
143000	143	4.42934	26576	269.533	5106.29	4535.91	0	0	24777.9	0	0	0
144000	144	4.3952	26371.2	262.68	5139.3	4431.89	0	0	25339.9	0	0	0
145000	145	4.40643	26438.6	266.356	5274.72	4279.29	0	0	25307.6	0	0	0
146000	146	4.38989	26339.4	260.6	5300.42	4575.59	0	0	25334.8	0	0	0
147000	147	4.48478	26908.7	264.571	5419.91	4334.29	0	0	25321.5	0	0	0
148000	148	4.44973	26698.4	254.745	5378.7	4475.65	0	0	25218.5	0	0	0
149000	149	4.38794	26327.6	262.838	5153.05	4346.42	0	0	25510.1	0	0	0
150000	150	4.43803	26628.2	268.262	5282.06	4552.08	0	0	25796.5	0	0	0
151000	151	4.44441	26666.5	273.664	5401.36	4767.21	0	0	25162.7	0	0	0
152000	152	4.34596	26075.7	270.513	5303.41	4462.09	0	0	25096.1	0	0	0
153000	153	4.45601	26736.1	265.28	5319.68	4696.95	0	0	25467.4	0	0	0
154000	154	4.47806	26868.4	267.871	5214.96	4647.7	0	0	25626	0	0	0
155000	155	4.48768	26926.1	260.235	5251.13	4427.68	0	0	25842.6	0	0	0
156000	156	4.41195	26471.7	270.675	5078.64	4293.09	0	0	25865.6	0	0	0
157000	157	4.46112	26766.7	274.31	5281.61	4208.37	0	0	26137.7	0	0	0
158000	158	4.47341	26840.5	273.736	5026.97	4559.95	0	0	25753.5	0	0	0
159000	159	4.48718	26923.1	263.049	5316.95	4603.79	0	0	25772.3	0	0	0
160000	160	4.35245	26114.7	260.31	5128.88	4131.02	0	0	25383.3	0	0	0
161000	161	4.42616	26556.9	278.332	5210.92	4435.16	0	0	25658.7	0	0	0
162000	162	4.37265	26235.9	266.954	5299.14	4483.75	0	0	25611.9	0	0	0
163000	163	4.51684	27101.1	271.933	5323.71	4409.02	0	0	25868.6	0	0	0
164000	164	4.37837	26270.2	265.065	5001	4537.24	0	0	25708.3	0	0	0
165000	165	4.3935	26361	263.762	5197.18	4190.64	0	0	25770.9	0	0	0
166000	166	4.4575	26745	272.229	5137.82	4437.87	0	0	25838.7	0	0	0
167000	167	4.42583	26555	268.095	5272.26	4487.58	0	0	25720	0	0	0
168000	168	4.46992	26819.5	266.255	5461.24	4519.91	0	0	25629.9	0	0	0
169000	169	4.45643	26738.6	260.489	5228.16	4343.4	0	0	25474	0	0	0
170000	170	4.32302	25938.1	265.443	4909.91	4488.86	0	0	25717.9	0	0	0
171000	171	4.45055	26703.3	276.407	5332.16	4512.65	0	0	25656.3	0	0	0
172000	172	4.38655	26319.3	268.734	5242.67	4453.07	0	0	25544.8	0	0	0
173000	173	4.37954	26277.3	262.432	5121.82	4406.01	0	0	25497	0	0	0
174000	174	4.51211	27072.6	269.103	5176.14	4190.16	0	0	25775.4	0	0	0
175000	175	4.44129	26647.7	259.351	5399.85	4562.1	0	0	25695.9	0	0	0
176000	176	4.36107	26166.4	268.702	5179.22	4413.29	0	0	25705.6	0	0	0
177000	177	4.36961	26217.6	264.523	5695.71	4494.7	0	0	25069.4	0	0	0
178000	178	4.39485	26369.1	279.947	5120.77	4413.24	0	0	25375.8	0	0	0
179000	179	4.38274	26296.4	262.689	5226.52	4232.93	0	0	25339.1	0	0	0
180000	180	4.35261	26115.6	270.425	5226.59	4214	0	0	25388.6	0	0	0
181000	181	4.48058	26883.5	272.125	5174.51	4317.7	0	0	25570.8	0	0	0
182000	182	4.41207	26472.4	263.424	5180.1	4517.4	0	0	25277.9	0	0	0
183000	183	4.50871	27052.3	268.945	5160.98	4270.65	0	0	25208	0	0	0
184000	184	4.45194	26711.6	277.464	5218.12	4289.83	0	0	25691.6	0	0	0
185000	185	4.4299	26579.4	274.138	5038.9	4479.04	0	0	25589.9	0	0	0
186000	186	4.39983	26399	265.439	5380.56	4128.86	0	0	25873.3	0	0	0
187000	187	4.48014	26880.8	271.442	5092.04	4489.68	0	0	25940.2	0	0	0
188000	188	4.44681	26680.9	264.72	5069.98	4371.05	0	0	25454.3	0	0	0
189000	189	4.41835	26510.1	261.717	5188.2	4465.43	0	0	25199.1	0	0	0
190000	190	4.40677	26440.6	266.435	5150.29	4519.42	0	0	25401.1	0	0	0
191000	191	4.4095	26457	264.991	5330.9	4486.57	0	0	25624.4	0	0	0
192000	192	4.53512	27210.7	258.571	5133.44	4382.78	0	0	25196.9	0	0	0
193000	193	4.43125	26587.5	267.737	4910.1	4326.44	0	0	25555.4	0	0	0
194000	194	4.45619	26737.2	271.327	5094.15	4680.46	0	0	25663.2	0	0	0
195000	195	4.41044	26462.7	256.963	5245.63	4621.13	0	0	25523	0	0	0
196000	196	4.50459	27027.6	257.712	4858.84	4289.13	0	0	25212.5	0	0	0
197000	197	4.42177	26530.6	269.23	5416.55	4460.4	0	0	25294.1	0	0	0
198000	198	4.38514	26310.8	269.681	5047.31	4435.95	0	0	25604.3	0	0	0
199000	199	4.49509	26970.6	270.514	5187.99	4480.97	0	0	25841.4	0	0	0
200000	200	4.47367	26842	264.547	5353.78	4419.02	0	0	25422.3	0	0	0
201000	201	4.43293	26597.6	274.711	5078.68	4278.07	0	0	25066.3	0	0	0
202000	202	4.45842	26750.5	261.685	5331.32	4274.36	0	0	25581.3	0	0	0
203000	203	4.59714	27582.8	270.659	5016.42	4231.37	0	0	25397.2	0	0	0
204000	204	4.42894	26573.7	253.539	5146.67	4501.07	0	0	25798.1	0	0	0
205000	205	4.45258	26715.5	265.641	5333.29	4602.39	0	0	25512.7	0	0	0
206000	206	4.40948	26456.9	266.024	5282.2	4394.98	0	0	25395.5	0	0	0
207000	207	4.44612	26676.7	268.202	5551.95	4585.38	0	0	25401.6	0	0	0
208000	208	4.37064	26223.8	279.595	5418.53	4431.73	0	0	25875.5	0	0	0
209000	209	4.37007	26220.4	261.869	5191.26	4429.99	0	0	25551.6	0	0	0
210000	210	4.46821	26809.3	268.112	5360.34	4633.66	0	0	25605	0	0	0
211000	211	4.39955	26397.3	266.111	5102.12	4389.27	0	0	25832.4	0	0	0
212000	212	4.44139	26648.3	274.579	5043.55	4655.3	0	0	25757.2	0	0	0
213000	213	4.40069	26404.1	264.346	5329.55	4594.31	0	0	25540.7	0	0	0
214000	214	4.37877	26272.6	259.456	5181.47	4303.68	0	0	25695.7	0	0	0
215000	215	4.36396	26183.8	279.118	4967.16	4370.81	0	0	25463	0	0	0
216000	216	4.42176	26530.5	265.818	5066.87	4616.36	0	0	25626.9	0	0	0
217000	217	4.37783	26267	266.467	5454.58	4618.46	0	0	25443.5	0	0	0
218000	218	4.46276	26776.5	276.965	5094.41	4563.38	0	0	25591.1	0	0	0
219000	219	4.29606	25776.4	271.96	5374.86	4363.68	0	0	25465.4	0	0	0
220000	220	4.40935	26456.1	264.298	5191.11	4690.73	0	0	25331.4	0	0	0
221000	221	4.38475	26308.5	269.161	5179.95	4428.22	0	0	25424.3	0	0	0
222000	222	4.50417	27025	264.296	5023.98	4465.7	0	0	25328	0	0	0
223000	223	4.5074	27044.4	275.468	5277.82	4316.84	0	0	25101.2	0	0	0
224000	224	4.53408	27204.5	268.98	5271.77	4384.64	0	0	25113.4	0	0	0
225000	225	4.39778	26386.7	264.347	5295.84	4267.33	0	0	25454.5	0	0	0
226000	226	4.41075	26464.5	263.148	5201.75	4337.17	0	0	25403.4	0	0	0
227000	227	4.49222	26953.3	270.681	4708.4	4608.83	0	0	25431.9	0	0	0
228000	228	4.45442	26726.5	272.799	5251.86	4313.73	0	0	25444.5	0	0	0
229000	229	4.40586	26435.2	265.609	5209.93	4295.3	0	0	25728	0	0	0
230000	230	4.49119	26947.1	263.903	5123.56	4369.49	0	0	25875.1	0	0	0
231000	231	4.41932	26515.9	271.601	5210.65	4478.61	0	0	25539.7	0	0	0
232000	232	4.4959	26975.4	274.325	5188.96	4213.4	0	0	25546.5	0	0	0
233000	233	4.39496	26369.8	288.568	5329.29	4544.31	0	0	25675.7	0	0	0
234000	234	4.4178	26506.8	271.955	5312.77	4558.48	0	0	25350.7	0	0	0
235000	235	4.29812	25788.7	272.146	5418.56	4214.19	0	0	25392.5	0	0	0
236000	236	4.57936	27476.2	274.108	5309.43	4560.67	0	0	25539.9	0	0	0
237000	237	4.36202	26172.1	270.385	5373.77	4257.06	0	0	25527.1	0	0	0
238000	238	4.40942	26456.5	268.776	5548.6	4527.63	0	0	25565.1	0	0	0
239000	239	4.50405	27024.3	264.806	5188.86	4458.42	0	0	25261.8	0	0	0
240000	240	4.49325	26959.5	267.107	5189.61	4452.49	0	0	25652.1	0	0	0
241000	241	4.3968	26380.8	269.844	5307.14	4538.28	0	0	25290	0	0	0
242000	242	4.45692	26741.5	257.065	4985.76	4154.4	0	0	25269.5	0	0	0
243000	243	4.44912	26694.7	280.488	5154.89	4603.68	0	0	25176.7	0	0	0
244000	244	4.53035	27182.1	276.664	5320.61	4414.15	0	0	25688.9	0	0	0
245000	245	4.34749	26085	266.836	5277.43	4487.72	0	0	25746.8	0	0	0
246000	246	4.37483	26249	265.563	5225.47	4575.5	0	0	25696.9	0	0	0
247000	247	4.3838	26302.8	267.576	4911.52	4537.82	0	0	25483.5	0	0	0
248000	248	4.45518	26731.1	264.342	5123.44	4311.3	0	0	25434.8	0	0	0
249000	249	4.48734	26924	285.718	5375.04	4388.59	0	0	25568.5	0	0	0
250000	250	4.54599	27275.9	269.571	5277.36	4497.86	0	0	25522.1	0	0	0
251000	251	4.41578	26494.7	259.302	4947.41	4465.7	0	0	25171.4	0	0	0
252000	252	4.36475	26188.5	255.828	4663.81	4398.4	0	0	25395.4	0	0	0
253000	253	4.42879	26572.8	269.666	5059.44	4491.7	0	0	25389.3	0	0	0
254000	254	4.37706	26262.4	270.843	5176.11	4594.71	0	0	25291.8	0	0	0
255000	255	4.41673	26500.4	262.27	5138.88	4220.9	0	0	25277.9	0	0	0
256000	256	4.31872	25912.3	270.967	5258.25	4312.45	0	0	25395.8	0	0	0
257000	257	4.33371	26002.2	270.784	5048.98	4439.79	0	0	25030.2	0	0	0
258000	258	4.40352	26421.1	261.162	5053.55	4496.65	0	0	25610.2	0	0	0
259000	259	4.34116	26047	254.084	5066.92	4396.82	0	0	25332.5	0	0	0
260000	260	4.38628	26317.7	269.145	5373.86	4523.8	0	0	25259.1	0	0	0
261000	261	4.33776	26026.6	274.278	5434.3	4450.99	0	0	25379.6	0	0	0
262000	262	4.42593	26555.6	272.241	5212.8	4441.86	0	0	25585.6	0	0	0
263000	263	4.43696	26621.8	273.312	5194.73	4513.09	0	0	25438.7	0	0	0
264000	264	4.45944	26756.6	266.559	5441.15	4555.4	0	0	25611.6	0	0	0
265000	265	4.43791	26627.5	281.108	5159.89	4458.92	0	0	25727.3	0	0	0
266000	266	4.43353	26601.2	261.01	5143.12	4518.62	0	0	25546.2	0	0	0
267000	267	4.43661	26619.7	258.307	5159.55	4628.25	0	0	25579.6	0	0	0
268000	268	4.4337	26602.2	260.908	5490.43	4450.17	0	0	25347.3	0	0	0
269000	269	4.45901	26754.1	277.061	4914.6	4389	0	0	25911.8	0	0	0
270000	270	4.41751	26505.1	268.689	5358.26	4719.13	0	0	25480.4	0	0	0
271000	271	4.39554	26373.2	257.704	5296.27	4558.25	0	0	25434	0	0	0
272000	272	4.29733	25784	255.492	5332.35	4491.91	0	0	25203.4	0	0	0
273000	273	4.48825	26929.5	267.217	5381.92	4518.13	0	0	25504.5	0	0	0
274000	274	4.37567	26254	267.036	5190.91	4283.02	0	0	25596.8	0	0	0
275000	275	4.41532	26491.9	270.487	5328.8	4493.63	0	0	25500.3	0	0	0
276000	276	4.41029	26461.7	261.738	5101	4499.95	0	0	25777.2	0	0	0
277000	277	4.4432	26659.2	273.328	5393.94	4467.13	0	0	25791.5	0	0	0
278000	278	4.43896	26633.8	273.887	5541.12	4574.96	0	0	25899.2	0	0	0
279000	279	4.31863	25911.8	268.265	5102.41	4595.88	0	0	25501.8	0	0	0
280000	280	4.49732	26983.9	272.91	5010.8	4189.8	0	0	25886.4	0	0	0
281000	281	4.43262	26595.7	263.293	5193.03	4502.5	0	0	25359.5	0	0	0
282000	282	4.33932	26035.9	268.721	5105.55	4428.06	0	0	25313.2	0	0	0
283000	283	4.46739	26804.4	269.025	5273.27	4303.86	0	0	25467.9	0	0	0
284000	284	4.52416	27144.9	275.621	5188.24	4536.18	0	0	25801.4	0	0	0
285000	285	4.39159	26349.5	264.256	5250.39	4607.33	0	0	25889.4	0	0	0
286000	286	4.48923	26935.4	269.531	5545.28	4566.4	0	0	25904.7	0	0	0
287000	287	4.43971	26638.3	268.773	5526.27	4570.44	0	0	25847.8	0	0	0
288000	288	4.50407	27024.4	270.548	5429.07	4314.96	0	0	25918.1	0	0	0
289000	289	4.35664	26139.8	270.867	5081.28	4517.55	0	0	25659.3	0	0	0
290000	290	4.44307	26658.4	273.314	5693.97	4482.51	0	0	26006.6	0	0	0
291000	291	4.50391	27023.4	276.463	5370.35	4498.24	0	0	25244.5	0	0	0
292000	292	4.50221	27013.3	271.855	5244.65	4439.39	0	0	25280.7	0	0	0
293000	293	4.46269	26776.2	270.373	5253.18	4271.68	0	0	25754.6	0	0	0
294000	294	4.51735	27104.1	269.757	5555.24	4439.17	0	0	25634.9	0	0	0
295000	295	4.51925	27115.5	269.767	5333.7	4262.92	0	0	25688.5	0	0	0
296000	296	4.51877	27112.6	276.252	5200.68	4554.39	0	0	25918.3	0	0	0
297000	297	4.50642	27038.5	274.781	5316.72	4369.24	0	0	25526.4	0	0	0
298000	298	4.40731	26443.9	259.064	5327.78	4457.61	0	0	25755.6	0	0	0
299000	299	4.38384	26303	269.971	5319.48	4404.14	0	0	25712.8	0	0	0
300000	300	4.40521	26431.3	268.061	4968.97	4290.26	0	0	25716.6	0	0	0
301000	301	4.43129	26587.7	253.735	5374.7	4546.15	0	0	25157.7	0	0	0
302000	302	4.34294	26057.6	269.717	5399.27	4457.31	0	0	25462.5	0	0	0
303000	303	4.51382	27082.9	276.425	5154.43	4458.09	0	0	25660.4	0	0	0
304000	304	4.42744	26564.6	264.974	5588.76	4049.46	0	0	25566	0	0	0
305000	305	4.38613	26316.8	260.316	5081.45	4534.2	0	0	25382.7	0	0	0
306000	306	4.40186	26411.2	273.32	5036.94	4502.56	0	0	25095.1	0	0	0
307000	307	4.36204	26172.2	266.801	5193.01	4560.74	0	0	25407.5	0	0	0
308000	308	4.48102	26886.1	279.625	5510.91	4490.92	0	0	25468.1	0	0	0
309000	309	4.40287	26417.2	270.811	5351.31	4564.29	0	0	25435.3	0	0	0
310000	310	4.3677	26206.2	264.748	5322.11	4552.91	0	0	25772.6	0	0	0
311000	311	4.50233	27014	269.689	5337.55	4646.31	0	0	25695.6	0	0	0
312000	312	4.42277	26536.6	269.158	5448.07	4342.18	0	0	25636	0	0	0
313000	313	4.41194	26471.6	277.871	5127.13	4549.16	0	0	25614.2	0	0	0
314000	314	4.36314	26178.8	262.469	5276.04	4651.85	0	0	25969.4	0	0	0
315000	315	4.36617	26197	279.008	5518.24	4300.22	0	0	25739	0	0	0
316000	316	4.46958	26817.5	272.047	5116.37	4487.76	0	0	25765.1	0	0	0
